Key;Item
X03C84FE9A6EB447992D13237112040CA;{"left": "studiar", "right": ">", "_hash": 7856086840867218958}
XDB99B8A9BE1446718A70B65FFDF0976D;{"left": "tudiar", "right": ">", "_hash": -1546372071012092939}
XCEC1A15439F44CC79289D74D653D6376;{"left": "<estudiar", "right": ">", "_hash": 5608736493503525491}
XCCF746BCD4BF408A8D8BE3C26AA7FC06;{"left": "diar", "right": ">", "_hash": 168121266591105149}
XE750C938DC1443D0AA044CDB94F453D2;{"left": "casar", "right": ">", "_hash": 1576943377293296937}
X4A486BD42FB9451CA87BEBC4CD8B3ACD;{"left": "<casar", "right": ">", "_hash": -4341691098260274888}
X8B5D5FFC6CB144FAA1609DB8A1A808DD;{"left": "asar", "right": ">", "_hash": 5047785508630921222}
X17215B2BC0674A83918F035B5F02ABF7;{"left": "umildar", "right": ">", "_hash": -5879134262040213387}
X17EB5B7B29E84456B7AD976DAE901942;{"left": "mildar", "right": ">", "_hash": 2110439897077308797}
XFAD9710E247D44F69332556A3130EBB8;{"left": "ildar", "right": ">", "_hash": -4141922861819376541}
X8E5D6DA3FC674C65B21B8461C58CBC58;{"left": "humildar", "right": ">", "_hash": 4580348876026431607}
XC993F9916E38474AB2FE304FC93266FC;{"left": "<humildar", "right": ">", "_hash": -7570358254445954337}
X93196BC05FB24AE2886B65A96CEC9625;{"left": "lantar", "right": ">", "_hash": 1558381481111415136}
X57035F6B10424B4CA4F3128D6FD98F33;{"left": "llantar", "right": ">", "_hash": -5933993566279521116}
X494F475EA3AC4E6D84450425F4DD592A;{"left": "<llantar", "right": ">", "_hash": 6824477478415833097}
X9F82CC5245EE4BF0B7732E417E5CC7B6;{"left": "nzar", "right": ">", "_hash": -8182953141269212918}
X919AFDC21A40408A89F62B28A4779114;{"left": "zar", "right": ">", "_hash": -104657294499466023}
XA53CAF3488E84D758B125C57D2DF0CBC;{"left": "enzar", "right": ">", "_hash": 6480333768109648472}
X6C5B55E9F9FD4B7C97781090C29C1613;{"left": "<comenzar", "right": ">", "_hash": -1948697123538278799}
X2B2325426F694181BABEAA8261B0D718;{"left": "menzar", "right": ">", "_hash": 7563761968177164317}
X656C62E027964AADAA678921994B2855;{"left": "omenzar", "right": ">", "_hash": 2313242453132787814}
XFC12C7918AD34564B76EDC487D81F2F6;{"left": "comenzar", "right": ">", "_hash": -8997874086775049310}
XA44DB90B421141658A963FD15CCDA44D;{"left": "otonar", "right": ">", "_hash": -5971409708057157488}
X090810C3E95141F98B551F67D3522501;{"left": "abotonar", "right": ">", "_hash": -6333246569364172961}
X6B60147951A049A0BA5DDB573F2DD909;{"left": "<abotonar", "right": ">", "_hash": 1334903787163926526}
X35F4B41859364F41A507938CC25A8C98;{"left": "tonar", "right": ">", "_hash": 4980357412002555609}
X2D3FB3BB6E3D4D638EFB0DD10B1A0158;{"left": "botonar", "right": ">", "_hash": -2002093957842493875}
XEEF5597C43384374AE2322E50EA31F0B;{"left": "olcar", "right": ">", "_hash": -757820801078855239}
X4403B59608A74E588EE355E509EEF356;{"left": "lcar", "right": ">", "_hash": 1225637190771064505}
XD728267F5C6343CFAEBD19CE788D9DE3;{"left": "remolcar", "right": ">", "_hash": -6504924957180295619}
X154B22F2D0204533A36D4F21E5A4D9A7;{"left": "molcar", "right": ">", "_hash": -7365015265128341980}
X826DF5F0118D4A49B87087EBE17CC56B;{"left": "emolcar", "right": ">", "_hash": -8751482713406548791}
X70F401102CE4466EBBA264E5B2F5A51C;{"left": "<remolcar", "right": ">", "_hash": -6516971701133188957}
X68171AB4D39F43148DCEB9B635AB5C72;{"left": "u\u00f1ar", "right": ">", "_hash": 8763187279442984471}
XD25A7D8711E348C497E80FE5A4D0FC5A;{"left": "<amasu\u00f1ar", "right": ">", "_hash": -337225184665377726}
XE93F89ECA18A466395ABD6AB844AC4C3;{"left": "su\u00f1ar", "right": ">", "_hash": -4926562808745273095}
X6C7EFA6D6B5D486DB012795FE66673EF;{"left": "masu\u00f1ar", "right": ">", "_hash": -263277504097088604}
X6133BFF9037E4477967EBB23E48CC4BC;{"left": "amasu\u00f1ar", "right": ">", "_hash": 6074962799433059392}
X25316450E0F54F1087C2507988CD1F6D;{"left": "asu\u00f1ar", "right": ">", "_hash": 210601264620589279}
X59B4C33849754EEBBED26B5A936D9619;{"left": "amparar", "right": ">", "_hash": -8104716259790090898}
X8000EC3A9D264B39BAB065199EEED0FD;{"left": "<amparar", "right": ">", "_hash": 2552430201052509797}
X44FD9446359546A1A50FDACF401C6C66;{"left": "<circular", "right": ">", "_hash": 4313289956560034554}
XD94D4EA8803F4E5B9165A3D953777E95;{"left": "rcular", "right": ">", "_hash": -8257512916827570409}
X377FB751B7D94FFE8E87BC6E14564C1D;{"left": "ircular", "right": ">", "_hash": 4853258081355305837}
X775A5933C4654CF4825C62170E472626;{"left": "ular", "right": ">", "_hash": 439070518930418902}
XB72AE275D817494FB951B214B1CCC94D;{"left": "circular", "right": ">", "_hash": -9204392212508108213}
X370D1934EC2646B4B1AAF2EACED8A99D;{"left": "cular", "right": ">", "_hash": -8953415396644969007}
X7721F6937FA44E90ACE18AE36F8E08B0;{"left": "alar", "right": ">", "_hash": -2944132351579779513}
X005C54AD7F044C068580503966F481D5;{"left": "iciar", "right": ">", "_hash": 4579758639167370237}
X7B21E13574BA464CA4AEFFC808DB0443;{"left": "<aniciar", "right": ">", "_hash": 6052240589670977228}
X0A30B2E5DCAF4B8D9D11BD1B8515BF49;{"left": "ciar", "right": ">", "_hash": -732730743685916160}
X7CB782D0C473473892F1B6F1D96A20DA;{"left": "aniciar", "right": ">", "_hash": -3738557040727020902}
X97557312F5324383884F10998E3C18C2;{"left": "niciar", "right": ">", "_hash": -3484229882669785067}
XF23AB63F91864950AF44B58ECE96B687;{"left": "istianizar", "right": ">", "_hash": 6563439834962424611}
XD79D3310FF2F4DEDA0BCA3A65B6E4806;{"left": "izar", "right": ">", "_hash": 6584682868665208911}
X192D0DF549694DBCB2E3023E6CE552CF;{"left": "cristianizar", "right": ">", "_hash": 6012966132043531009}
XB5B720C7933D4C378B53B9CD8D4876D5;{"left": "ianizar", "right": ">", "_hash": -8695214566047050055}
X8635E5368B134A78ABBB064E0E1F93AA;{"left": "tianizar", "right": ">", "_hash": 7965030388462315030}
XE8B484C5FA0E40ACB913E810A2F53253;{"left": "nizar", "right": ">", "_hash": 7503230357170574439}
XA8F543BB0F264349B2F80C9F346886E9;{"left": "<cristianizar", "right": ">", "_hash": -311787957042146605}
X624747FB53C848BE80FFFBFA452659E4;{"left": "anizar", "right": ">", "_hash": 7282253902016215626}
X7744A385086841AA961259AA3E2768B2;{"left": "stianizar", "right": ">", "_hash": 8059680883376792879}
XF0C2E48EAD024593BA3452F2CA6D2BE0;{"left": "ristianizar", "right": ">", "_hash": -5476682188663470245}
X3FBA3B6A0CDF40189AEEDEDC82A36594;{"left": "llorar", "right": ">", "_hash": -8635805481194863617}
XD1F5D549E403401F974A7040B37F9C9C;{"left": "<llorar", "right": ">", "_hash": 682722075576161088}
X14C6D6E4DB33416FB10142F67C482F30;{"left": "micar", "right": ">", "_hash": 6012976331170079042}
X55A4EF54EF104CA9932538A714F0582D;{"left": "<comicar", "right": ">", "_hash": 3924909482882221581}
XF460011D6E884A4CA61B01A9DCF66EEC;{"left": "omicar", "right": ">", "_hash": 1346785777306228900}
XE6274355FB8A4BCBB24CD7A9B381F330;{"left": "comicar", "right": ">", "_hash": -5060541524260516104}
X7748E9CA056F45A8B6C3480CDAF67802;{"left": "<calcar", "right": ">", "_hash": 8614042859925170818}
X8C021016C3AE418190CDDCFE1150D0CE;{"left": "alcar", "right": ">", "_hash": -3586358714495519699}
XEA02E69B14424842A7CD0817DE56546A;{"left": "calcar", "right": ">", "_hash": -4900602895689574512}
XEE736FCFC2694A2FAA6D6BAE3EEEEA2F;{"left": "ionar", "right": ">", "_hash": -3309834279963499878}
X65EC84C992E446FD956A606EC442F2FB;{"left": "funcionar", "right": ">", "_hash": -1512182783490365769}
X07304616B6D54BF78C52AAB65C6A0AFA;{"left": "<funcionar", "right": ">", "_hash": 1529909276895301743}
X764BE3D070EC4E77A109B987677BDA6D;{"left": "cionar", "right": ">", "_hash": -4677448612100270234}
XF14CBB2DE18140F2BD027111A7595C3E;{"left": "ncionar", "right": ">", "_hash": 55584662953614929}
XA6FCB6E1613743FC9828EBC55D8D7ABA;{"left": "uncionar", "right": ">", "_hash": 5631789312827537360}
X37D75805DD7E45E0A754207B1AEC5BFF;{"left": "azar", "right": ">", "_hash": 8503662686346943497}
X4B1BAF3DDA0A4ADF8D456B4D9A33B32F;{"left": "<cazar", "right": ">", "_hash": -7727149676551401345}
X06C5B90853484399BC28427A4DC95DAF;{"left": "cazar", "right": ">", "_hash": -750670495217414944}
XD1FDCA49E2104B27BD551E8A886448CC;{"left": "cansar", "right": ">", "_hash": 5585494156594711525}
XC6FDD8499BE142609162C0BDA05B064C;{"left": "ansar", "right": ">", "_hash": -9043509963074825389}
XD0D6FFC7B17F4237B83A11F3CAC37935;{"left": "escansar", "right": ">", "_hash": 1937573924161244783}
X4165B07FEE764446945278C9AFA87C8D;{"left": "nsar", "right": ">", "_hash": -6096469602965938131}
X91F217A017D34B4189C369C045CB00E2;{"left": "<descansar", "right": ">", "_hash": 8494579102863322956}
X4D8DA06F044E43F79FDB1BE458A4A1DD;{"left": "descansar", "right": ">", "_hash": -1120887761732153634}
X31692693836049B29A15BEC6E2EB5961;{"left": "scansar", "right": ">", "_hash": 3916931437427368235}
X9DB9162BF75142CFA49633906A05C78A;{"left": "par", "right": ">", "_hash": 3928357447535865301}
X28EC70F3301A45D692C5C88411509BD1;{"left": "trapar", "right": ">", "_hash": -8376638456320338559}
XDA4B710BD92F4B7C9B8E574F3A9D7A82;{"left": "atrapar", "right": ">", "_hash": 7575164972929339286}
X5EFAA5BE582347D6BEC11806944D0645;{"left": "<atrapar", "right": ">", "_hash": -5471405181035330867}
X3BF515B5246E46918D83C8B957C81F03;{"left": "apar", "right": ">", "_hash": -815819676790185801}
X6793CFAA501C4EB699A9FFD0ECE1BACE;{"left": "rapar", "right": ">", "_hash": 8722906089670699624}
X26F1D6E75A064E3B86437F3926FCC57F;{"left": "utar", "right": ">", "_hash": -763514820570279261}
X2209E27AD1E343AFB6F3A2240F85F0BB;{"left": "baillar", "right": ">", "_hash": -135182085339214942}
X35F50414B47D4B4FBA69BEA997291550;{"left": "<baillar", "right": ">", "_hash": -328460674627489267}
X502FBC46BF7546DEBB7761B1959ABF44;{"left": "illar", "right": ">", "_hash": -8615668345946826828}
X85977F0FCC6042008E704ACEC753582F;{"left": "aillar", "right": ">", "_hash": 6648095980553057088}
X82CCAFEDD48340359E0909CB85289114;{"left": "facer", "right": ">", "_hash": -535259457270497020}
XBB73C7C9D66A4D24B4107141E230B5A1;{"left": "ac", "right": "er", "_hash": -3011173307920056288}
X462ACDE35D6140E4B64BCBDFC9EE61EF;{"left": "<fac", "right": "e", "_hash": 321477552069686239}
XCC434C702EA447AF9524C60B131A7140;{"left": "<fac", "right": "er>", "_hash": -2476164907704616175}
X3D212E30F5D84C60BD0C478F5F92590B;{"left": "c", "right": "er", "_hash": -2028997201651406940}
X5E63E0BA9DF44B65A617CE772691EEE0;{"left": "ac", "right": "er>", "_hash": -392734285960355121}
XC13D391E9E10436792E72307B0965668;{"left": "fac", "right": "er>", "_hash": 6721436997630755876}
XFB2C0F8A3C2D41A3BBB2A613E3BAE984;{"left": "fac", "right": "er", "_hash": 8929143362214297195}
X46367D4924B54440B5CDE48990115396;{"left": "c", "right": "e", "_hash": 2027997606066546973}
X8B2F6CE8025845A6A661D8D0ED487717;{"left": "ac", "right": "e", "_hash": 1995447523913703585}
XC12A02F4FF98442AAE11E0CB970F3F58;{"left": "fac", "right": "e", "_hash": 8028067175814665350}
XE5689B2C15BC4C08BD9FF779B5A5B4A2;{"left": "<fac", "right": "er", "_hash": 1220591698961599762}
XFB11B8EFA6E9437FBCCB3B46C93F7BEC;{"left": "<facer", "right": ">", "_hash": -2789768764760529878}
XB52D42F378A04340AA1A1BAB97661680;{"left": "c", "right": "er>", "_hash": 5072412234587868907}
X6CE643766535497792185518B6F93BA3;{"left": "acer", "right": ">", "_hash": 9201547568380048793}
X495DB3B199014AA6A092B1EA676CAEE6;{"left": "cer", "right": ">", "_hash": 8983644261583769667}
XDC4BE5CD37514DCD9421301BC47F059F;{"left": "rinar", "right": ">", "_hash": 5280352857680730705}
X1234D48F2BF14ADCB117B3F53245C796;{"left": "orinar", "right": ">", "_hash": -5566665090493203536}
XD8CBCD22D2E34FE2A6AA4507CF4CBB1E;{"left": "<orinar", "right": ">", "_hash": -183792646964452425}
X9862506E2B4E435188440067A1498875;{"left": "igar", "right": ">", "_hash": 2300297168257296562}
X24EF9E392B304385B7221F2AD656C169;{"left": "esplorar", "right": ">", "_hash": 5471689612062970177}
X317575FAAAE04180BC81A3002BBCA721;{"left": "plorar", "right": ">", "_hash": 4007190621268782587}
X99DA172A356447DD9749F9BC07FFE1EE;{"left": "splorar", "right": ">", "_hash": 1616196213239505829}
X1AA16DB78DD94D6D827BC5A52E6C771F;{"left": "<esplorar", "right": ">", "_hash": 4054795725796126337}
X1808768F749343C497727B6677B52B93;{"left": "ru\u00f1ar", "right": ">", "_hash": 6241167780794156882}
X30C4A3D8CAC94C299EB1FCE187C57CB0;{"left": "tru\u00f1ar", "right": ">", "_hash": 8740526125537015171}
XD22B5F9F66954D478B57B189BD5B2E40;{"left": "<tru\u00f1ar", "right": ">", "_hash": -7722250535613328056}
X3AA3C9D8A15B45F79DC6C11DE5FFB299;{"left": "<xantar", "right": ">", "_hash": 2488701066075369735}
X941F58CE395746158685C2684751C13D;{"left": "xantar", "right": ">", "_hash": -3056625649247460905}
XC117FE96EDCA48109F97E2E46CBE226E;{"left": "<averar", "right": ">", "_hash": 1949594779372799973}
X38D0CB0105CC4A0A976FD2E2C4A195C6;{"left": "onrir", "right": ">", "_hash": 3324284865241270179}
XD32A168013CA4EFD98BC4E9E3B8432F1;{"left": "<sonrir", "right": ">", "_hash": 7104445099799761921}
X2789DE53319E4327BA336146C2297CD4;{"left": "sonrir", "right": ">", "_hash": 3100275371494786440}
X204D8EF662434D0EBD3B7234FFA97169;{"left": "nrir", "right": ">", "_hash": -6653555489480694911}
X2B07E7F3A60C43E2904D8844EC928132;{"left": "<xintar", "right": ">", "_hash": 2553371051914998142}
XEA7350BC425142EB9CA0DDAEBC663F6E;{"left": "xintar", "right": ">", "_hash": 1376980689981096919}
XE417412250DD4E3E8D8B220C0952236D;{"left": "intar", "right": ">", "_hash": 2894166506919396157}
XFB52CCEED22248AEA87524208E85CA24;{"left": "cutar", "right": ">", "_hash": -1932202352270064190}
X96DAFE5F98874531B681179217F2B36B;{"left": "<acutar", "right": ">", "_hash": -2057051699051638884}
XF44BF74D1CD349D3B19BCC714B9DB0D3;{"left": "acutar", "right": ">", "_hash": 4470643088741005061}
XDEF168AD335840B1B8B45056968959D5;{"left": "ricar", "right": ">", "_hash": 7142762436901070841}
X57100E6B810D4CC08983A6850BCE1CBC;{"left": "<arricar", "right": ">", "_hash": 5795640275156226062}
X89AAF2B25630423FA9E737256C567213;{"left": "arricar", "right": ">", "_hash": -1642418440961728764}
X1888EF4F84924BE5B49D773E9AE0A52A;{"left": "rricar", "right": ">", "_hash": -1665525904406477756}
XDE181A8B34B14887ABFB637CCC92D423;{"left": "<esclucar", "right": ">", "_hash": -8315490226872200959}
X6DB8BD7918104B95A9DECBCB20FDCAD0;{"left": "clucar", "right": ">", "_hash": 6377497563913189342}
X27EFCF3278354CC5AD104D776390DD32;{"left": "sclucar", "right": ">", "_hash": -7992466171030872015}
XFB30380F01754A11824CA4CDC5C19E99;{"left": "esclucar", "right": ">", "_hash": 8977906265370893041}
X934EA1E93C2349A8B3FB16548793E714;{"left": "lucar", "right": ">", "_hash": -3782179137483457622}
XA4564F4235644A24962F6F131F080E70;{"left": "ucar", "right": ">", "_hash": 6090122065459823326}
X6115E38ABE6B44D092240CBE81D2D5D1;{"left": "plantar", "right": ">", "_hash": -1489191982143464034}
X08B7B96642874B14BE1CC944AB788F8D;{"left": "<plantar", "right": ">", "_hash": -4017454583422789902}
X30D1208FF5BB4808AF1A0D71FB0FA94F;{"left": "<echar", "right": ">", "_hash": -861268886643265333}
X0E7C3B38E9754BBDB12148972AF85365;{"left": "echar", "right": ">", "_hash": 269270345504733034}
X04A7E66144F0484398451464AF7168F7;{"left": "inflar", "right": ">", "_hash": 8499286460473744566}
X2B00E194957545A1A1F45538A040B5D8;{"left": "nflar", "right": ">", "_hash": 7834194791215613443}
XB13D7030E25D43CE9732044FD10F2ADC;{"left": "<inflar", "right": ">", "_hash": -2278439246072448781}
XA58851B060C540A69B2950C8FCBC8F5F;{"left": "flar", "right": ">", "_hash": -6537441463305528552}
X263B0AC8D7AA4C3AA2CBE24A42F63DCB;{"left": "nse\u00f1ar", "right": ">", "_hash": -5093777187342369526}
X7AE2B3622A5F44ED85B15626A7E4C4CD;{"left": "<ense\u00f1ar", "right": ">", "_hash": 166498524586813583}
X51EC3753A1924E02A863B0DA2ED489C2;{"left": "ense\u00f1ar", "right": ">", "_hash": -8945734614549134835}
X21B44DF0FC2946FC9187313D49A18834;{"left": "se\u00f1ar", "right": ">", "_hash": -5713458723060434312}
X934E8BE9F005423D87BFA7A994B264FA;{"left": "e\u00f1ar", "right": ">", "_hash": 7044849175730069123}
X6929976F40554B4B92DE8CA746D1E247;{"left": "esnalar", "right": ">", "_hash": 3916480485608766811}
XA52035FE875141A9817A62583DAE5499;{"left": "snalar", "right": ">", "_hash": -6938478947996133952}
X368EE85C0F5049B99CBC924E71CFEACC;{"left": "<esnalar", "right": ">", "_hash": -401443352438210696}
X609A1D11D43C42A2B5EA00257BED2B87;{"left": "nalar", "right": ">", "_hash": 2114584981835366184}
XF4658586AB2F4C3D997B5AAF76362D58;{"left": "cavilar", "right": ">", "_hash": 7551647507412994584}
X2F86CF521561449FB01FAC9BE1D14BDA;{"left": "<cavilar", "right": ">", "_hash": 2400740675498101668}
XB1DCC813B21940AB9B55F84E8DBDB092;{"left": "avilar", "right": ">", "_hash": -4386213407364071917}
X237029F4BC8C494689D12EF651AC90D2;{"left": "vilar", "right": ">", "_hash": 5526158426824822746}
X28D3ED074414496E83546C5E5D6FCB27;{"left": "osar", "right": ">", "_hash": 3273269023025153078}
X8E6CA54A74154B8186F7B9B078D5A57D;{"left": "posar", "right": ">", "_hash": 1332406598256149822}
X17CFD03774AD4132BDABE3C1AC5F62A7;{"left": "<reposar", "right": ">", "_hash": -8263796126972396110}
X945CEAF4A50541C9A68AAF3F57C0B825;{"left": "reposar", "right": ">", "_hash": -6561532444629174631}
X6A3FEE3660BC4BE7B627F7812FF79899;{"left": "eposar", "right": ">", "_hash": 1121550837638109121}
X0CDC81F3DADA4331AA9C9A9BC1F894EC;{"left": "irar", "right": ">", "_hash": -8915054954561166880}
X96FB6B29D47C4A7B85D144132CC1548E;{"left": "respirar", "right": ">", "_hash": -5421560911806927396}
X33A45C77CC804804A423EF60D8543961;{"left": "spirar", "right": ">", "_hash": -8905115274266103081}
X91E7791F67674E8C9115F377E612824E;{"left": "pirar", "right": ">", "_hash": 930628439221193453}
X10BF8C256F9B4A8E8C7A3B034D56FA2B;{"left": "<respirar", "right": ">", "_hash": -4167019821982683061}
X710201C409AE4FBBB6B2878C37050145;{"left": "espirar", "right": ">", "_hash": 3646112015296639599}
X8F730C382AFB4F338348E73DE0BE08F3;{"left": "atragantar", "right": ">", "_hash": 575520100502683109}
X7F3E3A67831642C88F78DB3AE8C3D186;{"left": "tragantar", "right": ">", "_hash": 4608125304663459937}
XBB9E396510CC404D9C08A14FD6EDEE1A;{"left": "gantar", "right": ">", "_hash": -4048278110622872954}
X88A697AF9C71437B93E9482AB4B770DB;{"left": "agantar", "right": ">", "_hash": 8857063024462381805}
XC7E7295E5AD14CA3A8849B77C6C46221;{"left": "<atragantar", "right": ">", "_hash": -8944291101175739516}
XBA4FD240BD464867840499F4BCCE4F0C;{"left": "ragantar", "right": ">", "_hash": 4677588805841251521}
X2B5F259A16264FF9ABD9E4FCB048FE76;{"left": "arrar", "right": ">", "_hash": 8761286101264340592}
X84D25C9AACE9487F8CF344FA8C8A36A4;{"left": "garrar", "right": ">", "_hash": 8788988452761920895}
X7BEC17A2ECF44843B5B8C11D85083214;{"left": "<agarrar", "right": ">", "_hash": 3735961068194129903}
X6998A79610DD4542B14B5511E1DDF2C6;{"left": "agarrar", "right": ">", "_hash": -9078426730712746251}
X713ADD3A4C8142FCB8BBBDFB204EB666;{"left": "unviar", "right": ">", "_hash": 1618914404336243591}
XFC67D55A13454B97801C0898412EE2E0;{"left": "<dunviar", "right": ">", "_hash": -2462694540130290086}
XD3F7B54293774AC1BC9251C15E09CBFC;{"left": "nviar", "right": ">", "_hash": 3656897740097021491}
X6E65DE19C0F944F88C003051CD461A2B;{"left": "viar", "right": ">", "_hash": -2151021841520157455}
XA2287899C82F420DBEFB0AAECE0FF27E;{"left": "dunviar", "right": ">", "_hash": 4196156836355915895}
X9885497E8A1A40BC8E2232BC1B2CE64F;{"left": "u", "right": ">", "_hash": -2383198409468168924}
XF75CEC500878492AAB257A5B1917D28C;{"left": "<golar", "right": ">", "_hash": 51230512534120786}
XD9DA5B5DF875457AB631C1EC79D5040F;{"left": "golar", "right": ">", "_hash": -7748914315003389278}
X9D0CE751DAE544AE919CE20B11889F82;{"left": "olar", "right": ">", "_hash": 1090613495932170279}
X5FF88FA3C7964C91B43E85497003C34A;{"left": "lanchar", "right": ">", "_hash": -4092574125448830}
X8A5BDDECAF764F2CAA9C370BF91B3BE9;{"left": "nchar", "right": ">", "_hash": 7219486636847269113}
X8CC9981A2BFF49F9A8D8477CD0DDB4D3;{"left": "planchar", "right": ">", "_hash": -7781226280499051175}
XB26807C9B9594166AA96A41931C0C000;{"left": "<planchar", "right": ">", "_hash": 8894579089974689058}
XE7974B1421EE461580F9B9F69A11E896;{"left": "anchar", "right": ">", "_hash": -1673700092369944669}
XED7AEA68AD0D4C1D8E0DDAD1B1028073;{"left": "<encadenar", "right": ">", "_hash": -8376971156349384207}
X65D3132924714138ABACACA3A183AB0C;{"left": "denar", "right": ">", "_hash": 4418912826813082085}
XF552C9FEBF744C959305E00A8A315F81;{"left": "ncadenar", "right": ">", "_hash": 4533903860313001398}
X2C4D0DED9B2E40C384CA81CE7B2C5C39;{"left": "cadenar", "right": ">", "_hash": 394572106442806271}
XDF4CEE63F3474C9EBC90B914E8075BE8;{"left": "encadenar", "right": ">", "_hash": -3078611249681755113}
X8C808528C4474E8D965DA0D6DA0FFDD6;{"left": "adenar", "right": ">", "_hash": 7548817033266367438}
XF1280F1DE37044959049B8475F3F4B01;{"left": "ntestar", "right": ">", "_hash": -1472017897552687913}
X1FA10F3834214B54B6DE8EC5DFA5DF4C;{"left": "contestar", "right": ">", "_hash": 8215379707867612556}
XEA6A2D6A483245E9AE63E7012A01634E;{"left": "testar", "right": ">", "_hash": 9123894978570946419}
X83B4A3059C894FBD89F4B913627318EF;{"left": "ontestar", "right": ">", "_hash": -8831476176969737565}
XA428E7A27CA44F0A90A039B695B25CE2;{"left": "estar", "right": ">", "_hash": 7492697387059637342}
X71153713D60A4E48B1BF67EFDDD8D5E9;{"left": "star", "right": ">", "_hash": 753222412319203159}
XAD47F63C55EA4125AFFFA6F8D966C831;{"left": "<contestar", "right": ">", "_hash": -7862004932787945510}
X49405D42E43E4AC9AEF801EA76FD72AA;{"left": "cir", "right": ">", "_hash": -4520486103649113863}
XE24E47877A2B463D9CD679D29E7D7891;{"left": "roducir", "right": ">", "_hash": -1819711651632584889}
XAEA33AB3FC6B4045A6115691467C4CAD;{"left": "ucir", "right": ">", "_hash": -2622336838923670140}
X7E883EFF06634497915ABF92E2D97EC1;{"left": "oducir", "right": ">", "_hash": -5022928535212291713}
XFA65D549C2B74CEFA7C725050FD9A00A;{"left": "<producir", "right": ">", "_hash": 5599170850756476293}
X4E8B906705FD4770B5655D1A45E94875;{"left": "ducir", "right": ">", "_hash": 2260174124678530546}
X28F1D2963EA94E40A557DEA7D76D8A01;{"left": "producir", "right": ">", "_hash": 7842023150130866759}
X16940C68BCF845099F2281535B015611;{"left": "guantar", "right": ">", "_hash": -7823288533154392134}
X3B5AD8791B12433DB43AD5949F580CEF;{"left": "<aguantar", "right": ">", "_hash": -102494400944597489}
X10196F22505A423799EC48C5692EA998;{"left": "uantar", "right": ">", "_hash": -5708605524198971070}
XBC2F397D0EE745EA8E11DEED150E1A50;{"left": "aguantar", "right": ">", "_hash": 4316733142675777933}
X296109968613427B8CA492F127C05BDC;{"left": "istir", "right": ">", "_hash": 3891900155839836977}
X37E67BF5944B465C9939F8A15C1F0D4A;{"left": "esistir", "right": ">", "_hash": 8236491064939697812}
XBDF925BBB9024648A75E6AC47F868DEF;{"left": "sistir", "right": ">", "_hash": -2408965692855472675}
X2A230C64290A405E9A368415E3A1FC59;{"left": "stir", "right": ">", "_hash": 7201257557218225312}
X647EC522E8EB4050919069CE89E6C7A6;{"left": "<esistir", "right": ">", "_hash": 8230039993343875965}
X118AFC49DF5544099E66D90F70D16773;{"left": "tir", "right": ">", "_hash": 1693909413099107820}
X6C7247DF9C774F3ABDD2120F6296D320;{"left": "<tirar", "right": ">", "_hash": 9214813853230120977}
XBBECD827A9704AE39F6EC889538D4334;{"left": "tirar", "right": ">", "_hash": 4981801192274909171}
X150BD2D99C9A494AAD258137AF68FA11;{"left": "drar", "right": ">", "_hash": -241333636871882386}
X71022572791A4C91875592ED9118BBD0;{"left": "<medrar", "right": ">", "_hash": -1165198862585255618}
XDCA36924FEF8418697ACECA866042B0C;{"left": "medrar", "right": ">", "_hash": -5455219757134485042}
XC47AEAE7A33C4C879667F046364D9BB5;{"left": "edrar", "right": ">", "_hash": -351854186747808598}
XA5010A8D09054F6F905C63B9CD260348;{"left": "stacar", "right": ">", "_hash": -8510105646003672326}
X1A3676C4DE954246875976D58E663136;{"left": "acar", "right": ">", "_hash": 5162820717786798681}
X6C28233B4312463588DD3A0EA10CB7DB;{"left": "estacar", "right": ">", "_hash": -3623422051426120504}
X01A9323B4F4C4439B137F3E3C527E6DC;{"left": "<destacar", "right": ">", "_hash": 3368802680602825872}
X22F6894218DC45B995BD9B0E4551DFAE;{"left": "tacar", "right": ">", "_hash": 7473376367339024403}
XC2FB4E66A95F4F2FA7C3ED8363CA1A23;{"left": "destacar", "right": ">", "_hash": 1244054645660008357}
XB3FDFB9ECB074FFDBBF0F6CF9525BF50;{"left": "tigar", "right": ">", "_hash": 2410240826459163616}
XC0C093AE12DE43609A24F87B639FE923;{"left": "stigar", "right": ">", "_hash": 937438190588296835}
X1AAB4E8DBD804FECAD07FC0B2603EC8F;{"left": "<castigar", "right": ">", "_hash": 6721303326652202208}
XBFC3A727EC0445F4919A948671187E77;{"left": "castigar", "right": ">", "_hash": -6318956947893361079}
XA4DB027D0665441CA7831CD0CCCA4929;{"left": "astigar", "right": ">", "_hash": -2555629534870887188}
X2FC289F45C5D495B99D270CC5D2E7D7A;{"left": "<allumar", "right": ">", "_hash": -3052341004242558128}
X75581594FFC04094AEA0E3C28C2D0151;{"left": "llumar", "right": ">", "_hash": 3343990796866495452}
XE061A469D5F14D07B017A7240D5C0275;{"left": "umar", "right": ">", "_hash": 8352554808365199024}
X9B6D1CCB3A864838AA159897F9EF02F3;{"left": "lumar", "right": ">", "_hash": -3297487978772843111}
XCBA68706687F4FDC997899A6E5045AD1;{"left": "allumar", "right": ">", "_hash": 5125703791481843875}
XEA16F3C8CDBF4E9CA80824AE8B677EDE;{"left": "ragar", "right": ">", "_hash": 8170988779917850179}
