^ < a n g r e b [ N,DEF,NOM,PL ] INS(ene) > $
^ < f a g f o r e n i n g [ N,DEF,NOM,PL ] INS(erne) > $
^ < e n h j ø r n i n g [ N,DEF,NOM,SG ] INS(en) > $
^ < m o t o r k ø r e t ø j [ N,INDF,GEN,PL ] INS(ers) > $
^ < r o m a n [ N,INDF,NOM,PL ] INS(er) > $
^ < t o r s d a g [ N,INDF,GEN,SG ] INS(s) > $
^ < h a n k a t [ N,DEF,NOM,PL ] INS(tene) > $
^ < a b b e d i s s e [ N,INDF,GEN,PL ] INS(rs) > $
^ < T V - s e r i e [ N,INDF,NOM,PL ] INS(r) > $
^ < h v e p s [ N,INDF,NOM,PL ] INS(e) > $
^ < g o l f e r [ N,INDF,GEN,PL ] INS(es) > $
^ < m a f i o s o [ N,INDF,NOM,PL ] INS(er) > $
^ < c e r t i f i k a t [ N,INDF,NOM,PL ] INS(er) > $
^ < f o d e r b r æ t [ N,DEF,NOM,PL ] INS(terne) > $
^ < k a r a m e l [ N,DEF,NOM,PL ] INS(lerne) > $
^ < r y t t e r [ N,INDF,GEN,PL ] INS(es) > $
^ < k a p p e [ N,INDF,NOM,PL ] INS(r) > $
^ < t v - s e r i e [ N,INDF,GEN,PL ] INS(rs) > $
^ < å r t u s i n d e [ N,INDF,GEN,PL ] INS(rs) > $
^ < k u s i n e [ N,INDF,NOM,PL ] INS(r) > $
^ < f l a n e r [ V,ACT,IND,PST ] INS(ed) e > $
^ < a b r i k o s t r æ [ N,INDF,GEN,PL ] INS(ers) > $
^ < s p y d [ N,INDF,GEN,PL ] INS(s) > $
^ < s y n d [ N,INDF,GEN,SG ] INS(s) > $
^ < v e t o [ N,INDF,NOM,PL ] INS(er) > $
^ < [ N,DEF,NOM,SG ] INS(faklen) f a k k e l > $
^ < f a k k e l [ N,DEF,NOM,SG ] INS(en) > $
^ < n e u r o [ N,DEF,NOM,SG ] INS(ne) n > $
^ < h å n d k l æ d e [ N,INDF,NOM,PL ] INS(r) > $
^ < k a n e l s n e g l [ N,DEF,NOM,PL ] INS(ene) > $
^ < v a c c i n e [ N,INDF,NOM,PL ] INS(r) > $
^ < p r i n c i p [ N,DEF,NOM,SG ] INS(pet) > $
^ < k o p i [ N,DEF,NOM,PL ] INS(erne) > $
^ < a r k i v [ N,DEF,NOM,SG ] INS(et) > $
^ < k r a n s e [ V,ACT,IND,PRS ] INS(r) > $
^ < s n e b o l d [ N,INDF,GEN,PL ] INS(es) > $
^ < g a l g [ N,DEF,NOM,PL ] INS(ern) e > $
^ < f r o k o s t [ N,INDF,NOM,PL ] INS(er) > $
^ < m a c h o m [ N,INDF,GEN,PL ] DEL(a) n d > $
^ < m a c h o m a [ N,INDF,GEN,PL ] INS(æ) n d > $
^ < m a c h o m a n d [ N,INDF,GEN,PL ] INS(s) > $
^ < h å n d g e m æ n g [ N,DEF,NOM,SG ] INS(et) > $
^ < s n e d k e r [ N,INDF,GEN,SG ] INS(s) > $
^ < l æ b e [ N,INDF,GEN,PL ] INS(rs) > $
^ < h e l l i g d a g [ N,DEF,NOM,PL ] INS(ene) > $
^ < p r æ p o s i t i o n [ N,INDF,NOM,PL ] INS(er) > $
^ < b l o k e r [ V,ACT,IMP ] DEL(e) > $
^ < k l i t o r i s [ N,DEF,NOM,PL ] INS(serne) > $
^ < t o e r [ N,INDF,NOM,PL ] INS(e) > $
^ < l å g [ N,DEF,NOM,PL ] INS(ene) > $
^ < k u [ V.PTCP,ACT,PRS ] INS(end) e > $
^ < b i t i n g [ N,DEF,NOM,SG ] INS(en) > $
^ < f o d r i n g [ N,INDF,GEN,SG ] INS(s) > $
^ < å r s d a g [ N,INDF,GEN,PL ] INS(es) > $
^ < m o d e [ N,INDF,NOM,PL ] INS(r) > $
^ < k a s s e r o l l e [ N,INDF,NOM,PL ] INS(r) > $
^ < a n t o n y m [ N,INDF,NOM,PL ] INS(er) > $
^ < y t r i n g [ N,INDF,NOM,PL ] INS(er) > $
^ < s n e b o l d [ N,DEF,NOM,SG ] INS(en) > $
^ < u d s e e n d e [ N,INDF,NOM,PL ] INS(r) > $
^ < m ø l l e r [ N,INDF,GEN,SG ] INS(s) > $
^ < s æ l [ N,INDF,GEN,SG ] INS(s) > $
^ < a n t e n n e [ N,INDF,GEN,SG ] INS(s) > $
^ < s t r a n [ V,ACT,IND,PST ] INS(de) d e > $
^ < a u t o r i s a t i o n [ N,INDF,GEN,SG ] INS(s) > $
^ < b u t t e r f l y [ N,INDF,GEN,SG ] INS(s) > $
^ < e f t e r å r [ N,INDF,GEN,SG ] INS(s) > $
^ < n e v ø [ N,INDF,GEN,PL ] INS(ers) > $
^ < h o v e d s e r i e [ N,INDF,NOM,PL ] INS(r) > $
^ < n u l [ N,INDF,GEN,SG ] INS(s) > $
^ < k r a v [ N,DEF,NOM,PL ] INS(ern) e > $
^ < v i n g e [ N,INDF,GEN,SG ] INS(s) > $
^ < p e r s i e n [ N,DEF,NOM,PL ] INS(ner) n e > $
^ < k a k t u s [ N,DEF,NOM,PL ] INS(serne) > $
^ < b a s u n [ N,INDF,GEN,PL ] INS(ers) > $
^ < o n o m a t o p o i e t i k [ N,INDF,NOM,PL ] DEL(on) > $
^ < o n o m a t o p o i e t i k o n [ N,INDF,NOM,PL ] INS(a) > $
^ < v å b e n h v i l e [ N,INDF,GEN,SG ] INS(s) > $
^ < p l a d s [ N,DEF,NOM,PL ] INS(erne) > $
^ < k o p i m a s k i n e [ N,INDF,GEN,PL ] INS(rs) > $
^ < s æ l [ N,DEF,NOM,SG ] INS(en) > $
^ < p a r y k [ N,DEF,NOM,SG ] INS(ken) > $
^ < l i l l e b r o r [ N,DEF,NOM,SG ] INS(en) > $
^ < f o d r e [ V,ACT,IND,PRS ] INS(r) > $
^ < e k s i s t e n s [ N,DEF,NOM,PL ] INS(erne) > $
^ < s i k k e r h e d [ N,DEF,NOM,PL ] INS(erne) > $
^ < a r e a l [ N,INDF,GEN,PL ] INS(ers) > $
^ < m u t a g e n [ N,INDF,GEN,PL ] INS(ers) > $
^ < a u b e r g i n e [ N,INDF,GEN,SG ] INS(s) > $
^ < k j o l e [ N,INDF,NOM,PL ] INS(r) > $
^ < t r o u b a d o u r [ N,INDF,GEN,SG ] INS(s) > $
^ < f i s k e s t [ N,INDF,GEN,PL ] DEL(a) n g > $
^ < f i s k e s t a [ N,INDF,GEN,PL ] INS(æ) n g > $
^ < f i s k e s t a n g [ N,INDF,GEN,PL ] INS(ers) > $
^ < b o n d e g å r d [ N,DEF,NOM,PL ] INS(ene) > $
^ < b a s s i n [ N,DEF,NOM,SG ] INS(et) > $
^ < t o p o l o g [ N,INDF,GEN,SG ] INS(s) > $
^ < r å b [ N,INDF,GEN,SG ] INS(s) > $
^ < k o n t o r [ N,DEF,NOM,SG ] INS(et) > $
^ < v i l d s v i n [ N,INDF,GEN,SG ] INS(s) > $
^ < t u n g e m å l [ N,DEF,NOM,PL ] INS(ene) > $
^ < d ø d e l i g h e d [ N,DEF,NOM,PL ] INS(erne) > $
^ < s a t i r e [ N,DEF,NOM,SG ] INS(n) > $
^ < d a t a b a s e [ N,INDF,NOM,PL ] INS(r) > $
^ < s t u d e r [ V,ACT,IMP ] DEL(e) > $
^ < k a n d [ N,DEF,NOM,PL ] INS(ern) e > $
^ < k v æ l s t o f [ N,INDF,GEN,SG ] INS(s) > $
^ < d e v i e r [ V.PTCP,ACT,PRS ] INS(end) e > $
^ < a p r o p o s [ N,INDF,NOM,PL ] INS(er) > $
^ < s k j o r t e [ N,DEF,NOM,SG ] INS(n) > $
^ < d i f f e r e n s r æ k k e [ N,DEF,NOM,SG ] INS(n) > $
^ < k ø r e t ø j [ N,INDF,GEN,PL ] INS(ers) > $
^ < m u l e [ N,INDF,GEN,SG ] INS(s) > $
^ < h u s k a t [ N,DEF,NOM,PL ] INS(tene) > $
^ < l i e c h t e n s t e i n e r [ N,INDF,GEN,SG ] INS(s) > $
^ < s i g n e r [ V,ACT,IND,PST ] INS(ed) e > $
^ < v a t p i n d [ N,DEF,NOM,PL ] INS(ene) > $
^ < d i a d e m [ N,INDF,GEN,PL ] INS(ers) > $
^ < r æ k k [ N,DEF,NOM,PL ] INS(ern) e > $
^ < k o l o [ N,INDF,GEN,PL ] INS(sser) s > $
^ < s i d e o r d n i n g [ N,INDF,GEN,SG ] INS(s) > $
^ < i n t e g r e r e [ V,ACT,IND,PRS ] INS(r) > $
^ < k ø r e t ø j [ N,DEF,NOM,PL ] INS(erne) > $
^ < b e d e m [ N,INDF,GEN,PL ] DEL(a) n d > $
^ < b e d e m a [ N,INDF,GEN,PL ] INS(æ) n d > $
^ < b e d e m a n d [ N,INDF,GEN,PL ] INS(s) > $
^ < m a n k o [ N,DEF,NOM,SG ] INS(en) > $
^ < t e p o t t e [ N,INDF,NOM,PL ] INS(r) > $
^ < l å g e [ N,DEF,NOM,SG ] INS(n) > $
^ < v a l e n s [ N,INDF,NOM,PL ] INS(er) > $
^ < v i o l i n [ N,INDF,GEN,PL ] INS(ers) > $
^ < a n s ø g e r [ N,INDF,GEN,SG ] INS(s) > $
^ < o d e [ N,INDF,GEN,SG ] INS(s) > $
^ < t o r d e n [ N,INDF,NOM,PL ] INS(er) > $
^ < s y n l i g g ø r e l s e [ N,INDF,NOM,PL ] INS(r) > $
^ < t o r d e n [ N,DEF,NOM,PL ] INS(erne) > $
^ < b u k s e s t o f [ N,INDF,GEN,SG ] INS(s) > $
^ < h u s k [ V,ACT,IND,PST ] INS(ed) e > $
^ < a t l e t [ N,INDF,GEN,SG ] INS(s) > $
^ < s a d [ N,INDF,NOM,PL ] DEL(e) l > $
^ < s a d e l [ N,INDF,NOM,PL ] INS(er) > $
^ < v i t a m i n [ N,INDF,GEN,SG ] INS(s) > $
^ < k u l t u r [ N,DEF,NOM,SG ] INS(en) > $
^ < v æ s k e [ N,INDF,GEN,PL ] INS(rs) > $
^ < e m b e d s m [ N,INDF,GEN,PL ] DEL(a) n d > $
^ < e m b e d s m a [ N,INDF,GEN,PL ] INS(æ) n d > $
^ < e m b e d s m a n d [ N,INDF,GEN,PL ] INS(s) > $
^ < v e n t i l [ N,DEF,NOM,SG ] INS(en) > $
^ < b a s u n [ N,INDF,GEN,SG ] INS(s) > $
^ < m i l l i m e t e r [ N,INDF,GEN,SG ] INS(s) > $
^ < c i g a r [ N,INDF,GEN,PL ] INS(ers) > $
^ < m u l a t [ N,INDF,GEN,SG ] INS(s) > $
^ < a f s t e m n i n g [ N,INDF,NOM,PL ] INS(er) > $
^ < p r i s v i n d e r [ N,DEF,NOM,PL ] INS(ne) > $
^ < k r ø l l e [ N,INDF,NOM,PL ] INS(r) > $
^ < r ø d v i [ N,DEF,NOM,SG ] INS(ne) n > $
^ < t o e r [ N,INDF,GEN,SG ] INS(s) > $
^ < a f f a l d s k u r v [ N,DEF,NOM,PL ] INS(ene) > $
^ < b o n d e r ø v [ N,DEF,NOM,PL ] INS(ene) > $
^ < a d a m s æ b l e [ N,DEF,NOM,SG ] INS(t) > $
^ < r e n o v e r [ V,ACT,IND,PST ] INS(ed) e > $
^ < a l k y m i s t [ N,DEF,NOM,PL ] INS(erne) > $
^ < s a v l e [ V,ACT,IND,PRS ] INS(r) > $
^ < b a l l o n [ N,INDF,NOM,PL ] INS(er) > $
^ < m a r i e h ø [ N,DEF,NOM,PL ] INS(ner) n e > $
^ < f o r k ø l e l s e [ N,INDF,GEN,PL ] INS(rs) > $
^ < p i n l i g h e d s f o r n e m m e l s e [ N,INDF,GEN,PL ] INS(rs) > $
^ < c h a u f f ø r [ N,DEF,NOM,SG ] INS(en) > $
^ < s t ø r r e l s e [ N,INDF,GEN,SG ] INS(s) > $
^ < s o m [ N,DEF,NOM,PL ] DEL(me) r > $
^ < s o m m e r [ N,DEF,NOM,PL ] INS(ene) > $
^ < n e k t a r i [ N,DEF,NOM,SG ] INS(ne) n > $
^ < k o l l e g a [ N,DEF,NOM,PL ] INS(erne) > $
^ < s m e d [ N,INDF,GEN,PL ] INS(es) > $
^ < p r o v i n s [ N,DEF,NOM,SG ] INS(en) > $
^ < b a l l a d e [ N,INDF,NOM,PL ] INS(r) > $
^ < h ø j d e s p r i n g e r [ N,INDF,NOM,PL ] INS(e) > $
^ < k o n g e r i g e [ N,INDF,GEN,PL ] INS(rs) > $
^ < t o r t u r e r e [ V,PASS,IND,PST ] INS(des) > $
^ < k o k o s n ø d [ N,INDF,NOM,PL ] INS(der) > $
^ < t æ r t e [ N,INDF,GEN,PL ] INS(rs) > $
^ < g u i t a r i s t [ N,INDF,GEN,SG ] INS(s) > $
^ < l ø s e s u m [ N,INDF,NOM,PL ] INS(mer) > $
^ < d y r k e [ V,PASS,IND,PRS ] INS(s) > $
^ < t r i l l e b ø r [ N,DEF,NOM,PL ] INS(ene) > $
^ < m e d g i f t [ N,INDF,NOM,PL ] INS(er) > $
^ < p y n t e [ V.PTCP,PASS,PST ] INS(t) > $
^ < a r i s t o k r a t i [ N,DEF,NOM,SG ] INS(et) > $
^ < o p e r e r e [ V,ACT,IND,PRS ] INS(r) > $
^ < k j o v e [ N,INDF,NOM,PL ] INS(r) > $
^ < k r e m a t o r i e [ N,DEF,NOM,SG ] INS(t) > $
^ < a k k o r d [ N,DEF,NOM,PL ] INS(erne) > $
^ < k o n t a k t p e r s o [ N,DEF,NOM,SG ] INS(ne) n > $
^ < b e g y n d e l s e [ N,INDF,GEN,SG ] INS(s) > $
^ < r e c i r k u l a t i o n [ N,INDF,NOM,PL ] INS(er) > $
^ < t e r m i n o l o g i [ N,INDF,GEN,PL ] INS(ers) > $
^ < f j o r d [ N,INDF,NOM,PL ] INS(e) > $
^ < b e t a b l o k k e r [ N,INDF,GEN,PL ] INS(es) > $
^ < s v æ r d [ N,INDF,GEN,PL ] INS(s) > $
^ < g r æ k e r [ N,INDF,GEN,PL ] INS(es) > $
^ < s e l v p o r t r æ t [ N,DEF,NOM,PL ] INS(terne) > $
^ < g e d [ N,DEF,NOM,SG ] INS(en) > $
^ < k o b b e r r ø r [ N,INDF,GEN,SG ] INS(s) > $
^ < p i g [ N,INDF,GEN,PL ] INS(ges) > $
^ < b u f f e r [ N,INDF,GEN,SG ] INS(s) > $
^ < d i a m a n t [ N,DEF,NOM,PL ] INS(erne) > $
^ < s l i k k e p o t [ N,DEF,NOM,SG ] INS(ten) > $
^ < s e k t o [ N,INDF,NOM,PL ] INS(re) r > $
^ < t e r a p e u t [ N,INDF,NOM,PL ] INS(er) > $
^ < f l a g e r m u s [ N,DEF,NOM,PL ] INS(ene) > $
^ < r y g s ø j l e [ N,INDF,NOM,PL ] INS(r) > $
^ < l e n [ N,DEF,NOM,PL ] INS(ene) > $
^ < f r y g t [ V.PTCP,ACT,PRS ] INS(end) e > $
^ < g a s m a s k e [ N,INDF,NOM,PL ] INS(r) > $
^ < t a s t e [ V,PASS,IND,PST ] INS(des) > $
^ < h y n d e [ N,INDF,GEN,SG ] INS(s) > $
^ < k a r t o f [ N,DEF,NOM,PL ] DEL(fe) l > $
^ < k a r t o f f e l [ N,DEF,NOM,PL ] INS(erne) > $
^ < l o p p [ N,DEF,NOM,PL ] INS(ern) e > $
^ < p i b [ N,DEF,NOM,PL ] INS(ern) e > $
^ < v e s t k y s t [ N,INDF,GEN,SG ] INS(s) > $
^ < s k a r p s k y t t [ N,DEF,NOM,PL ] INS(ern) e > $
^ < [ N,DEF,NOM,SG ] INS(onklen) o n k e l > $
^ < o n k e l [ N,DEF,NOM,SG ] INS(en) > $
^ < p o l y g o n [ N,DEF,NOM,PL ] INS(erne) > $
^ < b r e g n e [ N,INDF,GEN,PL ] INS(rs) > $
^ < p i n j e k e r n e [ N,INDF,GEN,PL ] INS(rs) > $
^ < a f f a l d s k u r v [ N,INDF,NOM,PL ] INS(e) > $
^ < p a r k e r [ V,ACT,IND,PST ] INS(ed) e > $
^ < s c o r e r e p l i k [ N,INDF,NOM,PL ] INS(ker) > $
^ < h a l v m å n e [ N,DEF,NOM,SG ] INS(n) > $
^ < f a g [ N,DEF,NOM,PL ] INS(ene) > $
^ < m i d d a g [ N,INDF,GEN,SG ] INS(s) > $
^ < g y n g e h e s t [ N,DEF,NOM,PL ] INS(ene) > $
^ < s a m l i n g [ N,INDF,GEN,SG ] INS(s) > $
^ < f y r f a d s l y s [ N,DEF,NOM,PL ] INS(ene) > $
^ < t å g e [ N,DEF,NOM,SG ] INS(n) > $
^ < s ø s t e r [ N,INDF,GEN,SG ] INS(s) > $
^ < b ø n n e [ N,INDF,GEN,PL ] INS(rs) > $
^ < s k u e s p i l [ N,INDF,GEN,PL ] INS(s) > $
^ < g r æ s h o p p e [ N,INDF,NOM,PL ] INS(r) > $
^ < k o m m u t e r e [ V,PASS,IND,PST ] INS(des) > $
^ < g r e v [ N,DEF,NOM,PL ] INS(ern) e > $
^ < v e n t i l e r e [ V,PASS,IND,PST ] INS(des) > $
^ < p å f u g l [ N,DEF,NOM,PL ] INS(ene) > $
^ < v e r d e n s k r i g [ N,INDF,NOM,PL ] INS(e) > $
^ < m ø n t [ N,INDF,GEN,SG ] INS(s) > $
^ < o k s e [ N,INDF,NOM,PL ] INS(r) > $
^ < s a m f u n d s s t ø t t [ N,DEF,NOM,PL ] INS(ern) e > $
^ < b l o d b a d [ N,DEF,NOM,PL ] INS(ene) > $
^ < f r e m l e j e r [ N,INDF,GEN,PL ] INS(es) > $
^ < p i n l i g h e d s f o r n e m m e l s [ N,DEF,NOM,PL ] INS(ern) e > $
^ < b æ n k [ N,INDF,GEN,PL ] INS(es) > $
^ < m e l l e m m [ N,INDF,NOM,PL ] DEL(a) n d > $
^ < m e l l e m m a [ N,INDF,NOM,PL ] INS(æ) n d > $
^ < l i g h e d [ N,INDF,NOM,PL ] INS(er) > $
^ < s t i k p r ø v e [ N,INDF,NOM,PL ] INS(r) > $
^ < h o f t e b e n [ N,DEF,NOM,PL ] INS(ene) > $
^ < s t r ø m s t y r k [ N,DEF,NOM,PL ] INS(ern) e > $
^ < n a k k e [ N,INDF,GEN,PL ] INS(rs) > $
^ < s e m e s t [ N,INDF,NOM,PL ] DEL(e) r > $
^ < s e m e s t e r [ N,INDF,NOM,PL ] INS(e) > $
^ < n i v e a u [ N,DEF,NOM,SG ] INS(et) > $
^ < d e m o n s t r a t i o n [ N,INDF,GEN,PL ] INS(ers) > $
^ < g r æ k e r [ N,INDF,NOM,PL ] INS(e) > $
^ < e v i g h e d [ N,DEF,NOM,SG ] INS(en) > $
^ < m u t a n t [ N,INDF,GEN,PL ] INS(ers) > $
^ < æ b l e k e r n e [ N,INDF,GEN,SG ] INS(s) > $
^ < h y t t e [ N,INDF,NOM,PL ] INS(r) > $
^ < c i g a r e t p a k k e [ N,DEF,NOM,SG ] INS(n) > $
^ < k a j [ N,INDF,GEN,PL ] INS(ers) > $
^ < s m e d [ N,INDF,NOM,PL ] INS(e) > $
^ < a f f a l d s s t o f [ N,INDF,GEN,PL ] INS(fers) > $
^ < h o r r o r f i l m [ N,DEF,NOM,PL ] INS(ene) > $
^ < s t o r e b r o r [ N,DEF,NOM,PL ] INS(ene) > $
^ < s k u l d e r t r æ k [ N,INDF,GEN,SG ] INS(s) > $
^ < d i s k u s s i o [ N,DEF,NOM,SG ] INS(ne) n > $
^ < e j e n d o m [ N,DEF,NOM,SG ] INS(men) > $
^ < b o n d e g å r d [ N,DEF,NOM,SG ] INS(en) > $
^ < m e d g i f t [ N,DEF,NOM,PL ] INS(erne) > $
^ < u n i o n [ N,INDF,GEN,PL ] INS(ers) > $
^ < a f a s i [ N,DEF,NOM,PL ] INS(erne) > $
^ < t a t o v ø [ N,INDF,NOM,PL ] INS(re) r > $
^ < t i l s t a n d [ N,DEF,NOM,SG ] INS(en) > $
^ < u d e l u k k e l s [ N,DEF,NOM,PL ] INS(ern) e > $
^ < s v a l [ N,DEF,NOM,PL ] INS(ern) e > $
^ < b r o w s e r [ N,INDF,GEN,SG ] INS(s) > $
^ < t r e d j e p a r t [ N,DEF,NOM,PL ] INS(erne) > $
^ < b a m s e [ N,INDF,GEN,PL ] INS(rs) > $
^ < s a l a t h o v e d [ N,INDF,NOM,PL ] INS(er) > $
^ < g o d b i d [ N,DEF,NOM,PL ] INS(derne) > $
^ < p a l æ s t i n e n s e r [ N,INDF,GEN,SG ] INS(s) > $
^ < e n g l æ n d e r i n d e [ N,DEF,NOM,SG ] INS(n) > $
^ < d e l f i n [ N,INDF,GEN,SG ] INS(s) > $
^ < v o m [ N,INDF,GEN,PL ] INS(mes) > $
^ < t o s s [ N,DEF,NOM,PL ] INS(ern) e > $
^ < ø j e l å g [ N,DEF,NOM,SG ] INS(et) > $
^ < s u r h e d s r e g u l a t o r [ N,DEF,NOM,PL ] INS(erne) > $
^ < f a r m a c e u t [ N,INDF,GEN,SG ] INS(s) > $
^ < k æ l e d y r [ N,DEF,NOM,PL ] INS(ene) > $
^ < a v o k a d o [ N,INDF,GEN,PL ] INS(ers) > $
^ < g r u p p e r a b a t [ N,INDF,NOM,PL ] INS(ter) > $
^ < b o n d e g å r d [ N,INDF,GEN,SG ] INS(s) > $
^ < o z e l o t [ N,DEF,NOM,SG ] INS(ten) > $
^ < m u l d v a r p [ N,DEF,NOM,PL ] INS(ene) > $
^ < v i s k [ V,ACT,IND,PST ] INS(ed) e > $
^ < a s t e r o i d e [ N,DEF,NOM,SG ] INS(n) > $
^ < k i o s k [ N,DEF,NOM,PL ] INS(erne) > $
^ < l a n d s b y [ N,DEF,NOM,PL ] INS(erne) > $
^ < f o t o g r a f [ N,DEF,NOM,SG ] INS(en) > $
^ < t a l j [ N,DEF,NOM,PL ] INS(ern) e > $
^ < s l u r k [ N,INDF,NOM,PL ] INS(e) > $
^ < m a n k e [ N,DEF,NOM,SG ] INS(n) > $
^ < l o p p e [ N,INDF,GEN,PL ] INS(rs) > $
^ < d e d u c e r e [ V,PASS,IND,PST ] INS(des) > $
^ < d e b a t [ N,DEF,NOM,PL ] INS(terne) > $
^ < d y n e [ N,DEF,NOM,SG ] INS(n) > $
^ < m å r [ N,DEF,NOM,SG ] INS(en) > $
^ < r u n d k ø r s [ N,DEF,NOM,SG ] DEL(e) l > $
^ < r u n d k ø r s e l [ N,DEF,NOM,SG ] INS(en) > $
^ < t æ r t [ N,DEF,NOM,PL ] INS(ern) e > $
^ < m a s k i n e [ N,INDF,NOM,PL ] INS(r) > $
^ < e l e f a n t [ N,DEF,NOM,PL ] INS(erne) > $
^ < t o m m [ N,DEF,NOM,PL ] INS(ern) e > $
^ < k o r n e t [ N,DEF,NOM,PL ] INS(terne) > $
^ < b a m s e [ N,INDF,NOM,PL ] INS(r) > $
^ < l e v e r p o s t e j [ N,DEF,NOM,PL ] INS(erne) > $
^ < b o g o r m [ N,DEF,NOM,PL ] INS(ene) > $
^ < h y p n o t i s e r [ V.PTCP,ACT,PRS ] INS(end) e > $
^ < l i l l e f i n g [ N,DEF,NOM,PL ] INS(ren) e r > $
^ < l i l l e f i n g e [ N,DEF,NOM,PL ] DEL(r) > $
^ < s k a t t e k i s t e [ N,INDF,NOM,PL ] INS(r) > $
^ < t o i l e t [ N,INDF,NOM,PL ] INS(ter) > $
^ < k [ N,INDF,NOM,PL ] DEL(o) > $
^ < k o [ N,INDF,NOM,PL ] INS(øer) > $
^ < t a n k e [ N,INDF,GEN,PL ] INS(rs) > $
^ < t r e d j e p a r t [ N,DEF,NOM,SG ] INS(en) > $
^ < s v u l m [ V,ACT,IMP ] DEL(e) > $
^ < s t r a f f e s p a r k [ N,INDF,GEN,SG ] INS(s) > $
^ < t r i u m f [ N,INDF,GEN,SG ] INS(s) > $
^ < m e d a l j e [ N,INDF,GEN,SG ] INS(s) > $
^ < c a r b o n k r e d s l ø b [ N,DEF,NOM,PL ] INS(ene) > $
^ < f o r u d s æ t n i n g [ N,INDF,GEN,SG ] INS(s) > $
^ < m o t i v [ N,INDF,GEN,SG ] INS(s) > $
^ < ø l m a v e [ N,DEF,NOM,SG ] INS(n) > $
^ < ø r r e d [ N,DEF,NOM,PL ] INS(erne) > $
^ < p s e u d o n y m [ N,DEF,NOM,PL ] INS(erne) > $
^ < s y m p t o m [ N,INDF,GEN,SG ] INS(s) > $
^ < [ N,DEF,NOM,SG ] INS(kedlen) k e d e l > $
^ < k e d e l [ N,DEF,NOM,SG ] INS(en) > $
^ < w i e n e r b r ø d [ N,INDF,GEN,SG ] INS(s) > $
^ < d a m p s k i b [ N,INDF,GEN,SG ] INS(s) > $
^ < k n i v [ N,INDF,GEN,SG ] INS(s) > $
^ < v i n l i s t e [ N,INDF,GEN,SG ] INS(s) > $
^ < h å n d b o l d s p i l l e r [ N,INDF,GEN,SG ] INS(s) > $
^ < f r ø k [ N,DEF,NOM,SG ] INS(en) e n > $
^ < r y g r a d [ N,DEF,NOM,PL ] INS(ene) > $
^ < d r ø n [ N,INDF,GEN,SG ] INS(s) > $
^ < t ø f f e l h e l t [ N,DEF,NOM,PL ] INS(ene) > $
^ < s o m m e r f u g l [ N,INDF,GEN,PL ] INS(es) > $
^ < g n i s t [ N,INDF,NOM,PL ] INS(er) > $
^ < n e g l [ N,DEF,NOM,SG ] INS(en) > $
^ < t i d [ N,INDF,NOM,PL ] INS(er) > $
^ < t e m p o [ N,INDF,GEN,SG ] INS(s) > $
^ < l a b [ N,DEF,NOM,PL ] INS(berne) > $
^ < m a g r [ V,ACT,IND,PST ] INS(ed) e > $
^ < k a l v [ N,INDF,GEN,SG ] INS(s) > $
^ < f e b e r [ N,INDF,GEN,SG ] INS(s) > $
^ < c i g a r e t r ø r [ N,DEF,NOM,PL ] INS(ene) > $
^ < t r o l d m [ N,DEF,NOM,PL ] DEL(a) n d > $
^ < t r o l d m a [ N,DEF,NOM,PL ] INS(æ) n d > $
^ < t r o l d m a n d [ N,DEF,NOM,PL ] INS(ene) > $
^ < f a g f o r e n i n g [ N,INDF,GEN,PL ] INS(ers) > $
^ < a s k [ N,DEF,NOM,PL ] INS(ene) > $
^ < e m b l e m [ N,INDF,GEN,PL ] INS(ers) > $
^ < k o m p o n i s t [ N,INDF,GEN,PL ] INS(ers) > $
^ < m i s t e l t e n [ N,INDF,GEN,PL ] INS(es) > $
^ < s t o r e s ø s t e r [ N,DEF,NOM,PL ] INS(ene) > $
^ < p a s s a g e r [ N,INDF,GEN,SG ] INS(s) > $
^ < m å n e f a s e [ N,INDF,GEN,PL ] INS(rs) > $
^ < t i m e [ N,INDF,GEN,PL ] INS(rs) > $
^ < h a r e [ N,INDF,NOM,PL ] INS(r) > $
^ < p a p e g ø j e [ N,INDF,NOM,PL ] INS(r) > $
^ < a s s i m i l e r [ V.PTCP,ACT,PRS ] INS(end) e > $
^ < r e k l a m e [ N,INDF,GEN,PL ] INS(rs) > $
^ < k o r r i d o r [ N,INDF,GEN,PL ] INS(ers) > $
^ < k o n s p i r a t i o n s t e o r i [ N,INDF,GEN,PL ] INS(ers) > $
^ < k v a l i t e t [ N,INDF,GEN,SG ] INS(s) > $
^ < f i l o s o f [ N,INDF,NOM,PL ] INS(fer) > $
^ < p e b e r k v æ r n [ N,DEF,NOM,PL ] INS(ene) > $
^ < m e l l e m m [ N,DEF,NOM,PL ] DEL(a) n d > $
^ < m e l l e m m a [ N,DEF,NOM,PL ] INS(æ) n d > $
^ < m e l l e m m a n d [ N,DEF,NOM,PL ] INS(ene) > $
^ < b i f a m i l i e [ N,INDF,GEN,SG ] INS(s) > $
^ < h j e r t e [ N,INDF,GEN,SG ] INS(s) > $
^ < m e l l e m i s t i d [ N,DEF,NOM,PL ] INS(erne) > $
^ < k o n s u l a t [ N,INDF,GEN,SG ] INS(s) > $
^ < a d v e n t [ N,DEF,NOM,SG ] INS(en) > $
^ < k r o g [ V,ACT,IND,PST ] INS(ed) e > $
