Key;Item
X64595A501ED440A28C10F89ED0F35987;{"word": "<evitar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
XC207489EA13A40AFB54AAE94555C6347;{"word": "<espirriar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 9]]}
X9ABEB36C9185434BA4DCD0FF9FD443B5;{"word": "<apu\u00f1alar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 13], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 6]]}
X07C612ABD6A34F818857A535DF1CCEA8;{"word": "<frayar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "en", "_hash": -409479856652673412}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
X5E1DEEC267944E05BDC9CF909CE493E6;{"word": "<cavilar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 11], [{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 18], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 5]]}
X77CBAF864A304754B0A7FE65706C7191;{"word": "<\u1e25ispiar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 7]]}
X7CF90F48CE834365A5DE138A98B06F62;{"word": "<vieyu>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 10], [{"operation": "DEL", "operation_object": "u", "_hash": -1416413857495701724}, 4]]}
X25C7C7A165CA44D187493DE97C2DC1CC;{"word": "<enantar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 12], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 5]]}
XDB5B270AE3A9483BA14B2A4D2E333620;{"word": "<semar>", "objects_and_positions": [[{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 4]]}
XD4BD125AB0EF440F8B3F157892A1FF28;{"word": "<descansar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9", "_hash": -3971908426765800147}, 9]]}
X631C81CD1A094169B5F7A93622712777;{"word": "<tener>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ga", "_hash": 6604216350057043463}, 10], [{"operation": "DEL", "operation_object": "er", "_hash": -8546357146166515031}, 3]]}
XDDEDC97F506F43A29F501E2EB4030B86;{"word": "<nombrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 12], [{"operation": "DEL", "operation_object": "ra", "_hash": -353069447903025254}, 4]]}
XD628F052312549B2A9B0FA55BAAFADA2;{"word": "<echar>", "objects_and_positions": [[{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 4]]}
X4117AA0B4C4F4FFE84527E24DE97B3D0;{"word": "<guarnir>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9", "_hash": -3971908426765800147}, 6], [{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 13]]}
XE5FF884EFCF14FB8B58D995B97E7D827;{"word": "<tresformar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edeis", "_hash": 6064663515970601149}, 10]]}
XF8F6DCD7E5174136B9CD7A0C0F2D6855;{"word": "<xelar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1u", "_hash": -4134094928811420213}, 10], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 3]]}
X0F86855151B04F7887C8D4CE20B95BB5;{"word": "<copiar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
XBD3E8FFBD6C54947808CF09493B13DC2;{"word": "<alzar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 5]]}
X319FD95177434859BE5A74A177DD84E5;{"word": "<comicar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "bais", "_hash": -407504987553523015}, 12], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 6]]}
X99FEDD3D8B0845528744999FC8675A44;{"word": "<mandar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1n", "_hash": 3109508152748820870}, 6]]}
X1966C03FD1C7491FBBA30408311A04EB;{"word": "<plantar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 7]]}
XE3CFB1665F80481BBFEF995FCED395F3;{"word": "<cegar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 5]]}
XBE6CD16F64A341A7B5707893966E00D3;{"word": "<encaxar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ndo", "_hash": -1715291542665885224}, 12], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 6]]}
X47318B654C02426298020C1FAFBBB54E;{"word": "<esixir>", "objects_and_positions": [[{"operation": "INS", "operation_object": "o", "_hash": 3894543472246995248}, 11], [{"operation": "DEL", "operation_object": "ir", "_hash": -4886392094105863491}, 4]]}
X0685269D7B1E49FA916A6CD34AF63665;{"word": "<sacrificar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 10]]}
XFD926237FF254B60BEDAFD24E1718A86;{"word": "<averar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 11], [{"operation": "DEL", "operation_object": "ra", "_hash": -353069447903025254}, 3]]}
X33B44DFA0D6A4E4EA48EA605D8AC21C2;{"word": "<tresportar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ais", "_hash": -1699335110078769105}, 10]]}
X930EE345E92C4583B67EB25B49F7486C;{"word": "<audar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 5]]}
XF66BB93F12514DC8B5ECDA6BAEA6BD07;{"word": "<xelar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 10], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 3]]}
X939B0C909BF24B7FBD36B81729C31E2F;{"word": "<golar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ab", "_hash": 7333017021254345627}, 3], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 11]]}
XF54EFE8B20F64905A48C5DEDA814BFB4;{"word": "<sua\u00f1ar>", "objects_and_positions": []}
X625530BC75214D598FF0DA0552B39B6B;{"word": "<goliquiar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 9]]}
XCB54B2A29EDC463CA9FFA60B1419FB3A;{"word": "<amalar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "eis", "_hash": -7665221595693737390}, 6]]}
X5698E25DCDA34783BB2F12D61B507317;{"word": "<facer>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00ed", "_hash": -6264904343851104879}, 3], [{"operation": "INS", "operation_object": "n", "_hash": 3152142528898984328}, 16], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 10]]}
X676224B6D9AB4E16871E54AEA36FB2DA;{"word": "<cavilgar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "en", "_hash": -409479856652673412}, 8]]}
XF09491CAD0994EF987DABD229585701E;{"word": "<frayar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 10], [{"operation": "INS", "operation_object": "amos", "_hash": -3119235256464940819}, 17], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 4]]}
XAB7AC2EAE97C46B99D72FE4F354995A3;{"word": "<besar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "s\u00e1bemo", "_hash": 862205122528623960}, 2], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 14]]}
X1DCAC1F115554B6FB8EFB3C3E4440FB3;{"word": "<clavar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
XD816C69C699541DD9A20B14DE02ACE61;{"word": "<puyar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "esti", "_hash": 3732440834457057589}, 10], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 3]]}
X39319A087CB1499B9AEA512E08960D88;{"word": "<aforrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "an", "_hash": -752549685234715115}, 7]]}
X9135B7A933384F99A0C3AB7DCE9999D6;{"word": "<xugar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "o", "_hash": 3894543472246995248}, 10], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 3]]}
X2411CB99F8CC4F3D807BEB539F313F7A;{"word": "<guarnir>", "objects_and_positions": [[{"operation": "INS", "operation_object": "amos", "_hash": -3119235256464940819}, 12], [{"operation": "DEL", "operation_object": "ir", "_hash": -4886392094105863491}, 5]]}
XEB65D47DA6FF4F56B957C2333A3C0F47;{"word": "<amosar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ues", "_hash": -9075839401063565284}, 2], [{"operation": "DEL", "operation_object": "sar", "_hash": -124518719142068210}, 11]]}
XDCB779B42704428DA11A2F01C38780FB;{"word": "<arder>", "objects_and_positions": [[{"operation": "INS", "operation_object": "s", "_hash": -334318153384605934}, 10], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 4]]}
XDF1ABD47C4864B3AB2BA80D87AC23550;{"word": "<cortar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 6]]}
X4CE2F52604404AE8B0480F414D0FBC85;{"word": "<abolir>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 5], [{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 12]]}
X68D038C9BCCB4650A08AA523F9E00542;{"word": "<significar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "mos", "_hash": 2278453299154217890}, 15], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 9]]}
XE095300812E6483E8F7191DE08A90E18;{"word": "<sentar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "os", "_hash": 1333416434029221272}, 11], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 5]]}
X2580A930626646FB9D130EF95A544C46;{"word": "<eliminar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 12], [{"operation": "INS", "operation_object": "amos", "_hash": -3119235256464940819}, 19], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 6]]}
XE9E138A4991246DD919EE835C1D58231;{"word": "<llantar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 11], [{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 18], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 5]]}
X8530F5A1AA914012A24F27EC78C3E7D3;{"word": "<acollechar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1n", "_hash": 3109508152748820870}, 10]]}
X32B104F67F5C4818A79EB73E568C5944;{"word": "<vomitar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "as", "_hash": -1699844342243084618}, 7]]}
X83FE7B130B274A3581247A8EB092BD63;{"word": "<\u1e25ispiar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 7]]}
XEDCA4AD1C3454E90BC7BE0A990D8C4EE;{"word": "<escoyer>", "objects_and_positions": [[{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 7]]}
X3D7BBF1E01DB4A3A817C01E036E90FED;{"word": "<trabayar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00f3", "_hash": 5348297576019662210}, 13], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 6]]}
X523ADF6D749C42AE89AA9BEEDB90BE07;{"word": "<braniar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1n", "_hash": 3109508152748820870}, 7]]}
X56FB2F7C4CFA4A8ABDC5F729137F541A;{"word": "<ciarrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 11], [{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 18], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 5]]}
X6C8EC03F0C6049DEB24C391622DAA29B;{"word": "<pescar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9", "_hash": -3971908426765800147}, 6]]}
X705C1E6D74ED413E9383E0012B1E7EEC;{"word": "<entamar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1b", "_hash": 5125380460863245014}, 5], [{"operation": "INS", "operation_object": "mos", "_hash": 2278453299154217890}, 19], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 13]]}
XCDC5CD11134448999B1FC3F325965149;{"word": "<llegalizar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "o", "_hash": 3894543472246995248}, 15], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 9]]}
XA997F159DA264F04B23833134325CAE7;{"word": "<semar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 10], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 3]]}
X6174D575ECB04FABB1B7C35171B8E363;{"word": "<pagar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 5]]}
X5449257F935F47FEA9E0902C975EADFE;{"word": "<nombrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "s", "_hash": -334318153384605934}, 12], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 6]]}
X9343F77F05854817B0BE62727AE3BBA6;{"word": "<esnalar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 11], [{"operation": "INS", "operation_object": "amos", "_hash": -3119235256464940819}, 18], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 5]]}
XDF2886EC17114ED5AAEB8558FDBA0CE3;{"word": "<inspirar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ndo", "_hash": -1715291542665885224}, 13], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 7]]}
X18AB0C74E50F42DB9FC6B71F490F2F26;{"word": "<tresformar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "esti", "_hash": 3732440834457057589}, 15], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 8]]}
X23A034D46D6347CB936CA0F051D89671;{"word": "<a\u00f1iciar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 7]]}
X4742378A7F0943E0AC8E50F4890E1AB1;{"word": "<trayer>", "objects_and_positions": [[{"operation": "INS", "operation_object": "o", "_hash": 3894543472246995248}, 11], [{"operation": "DEL", "operation_object": "er", "_hash": -8546357146166515031}, 4]]}
XBE362419F25442AC957492A1F0449DC6;{"word": "<fotografiar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "on", "_hash": 1211688155197080810}, 11]]}
X508B3D9BA1ED4656A60427A83D530A4E;{"word": "<charrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 7]]}
X6BF2ECB872404601B61A01494391214B;{"word": "<cambiar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "as", "_hash": -1699844342243084618}, 7]]}
XB8EE1ACFE4D14A9F90D4BF4DD06E5FE2;{"word": "<acusar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "o", "_hash": 3894543472246995248}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
X5BE9FA5741BF49A1BD77C6033FFA93FE;{"word": "<acompa\u00f1ar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "as", "_hash": -1699844342243084618}, 9]]}
X5EA4519D32274311AD22A88438DB98D2;{"word": "<buscar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "as", "_hash": -1699844342243084618}, 6]]}
X8BC80CAF416049D3B74E7A76B10871B8;{"word": "<remar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 9], [{"operation": "INS", "operation_object": "amos", "_hash": -3119235256464940819}, 16], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 3]]}
X4548A7CF958343989AEE49F52EC997AC;{"word": "<desendolcar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1b", "_hash": 5125380460863245014}, 9], [{"operation": "INS", "operation_object": "mos", "_hash": 2278453299154217890}, 23], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 17]]}
X01CBA6862527441F8B220E6F22CD74E0;{"word": "<estornudar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edais", "_hash": 666149203531751260}, 10]]}
X09696EF7DF4244EB9B23AEE9A560DB99;{"word": "<treslladar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "on", "_hash": 1211688155197080810}, 10]]}
X8D6E61D3A8D74731B646DC745515FA58;{"word": "<mancar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 6]]}
X5ABF7402BAB049CAB6A428C22890A071;{"word": "<pagar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 10], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 4]]}
X56822B8361E945FE90947D973B50772C;{"word": "<torturar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "eis", "_hash": -7665221595693737390}, 8]]}
X2EDC9DD834DA41E2B5FBA62DCEA82AD6;{"word": "<dexar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "bes", "_hash": 4733172128351602486}, 10], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 4]]}
XAD128E36F14D435298BE4A940584AEFA;{"word": "<bailar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
X4128073FC12A43449C958F65A2F7DE2A;{"word": "<bilordiar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 9]]}
X0FDDCA46C3214FB8A5DBC1C63E3FA3F8;{"word": "<querer>", "objects_and_positions": [[{"operation": "INS", "operation_object": "iximos", "_hash": -276665539656706224}, 11], [{"operation": "DEL", "operation_object": "erer", "_hash": 5765609187683892879}, 2]]}
X5CA0E7E0A8644C6C9A2AE34E9B577CA2;{"word": "<veraniar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 8]]}
XCB0BD87CF6114252BA6EEDEF74AAB6A6;{"word": "<saliar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 6]]}
X1B693BB848E345D986773D77F3039A53;{"word": "<inaugurar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00f3", "_hash": 5348297576019662210}, 14], [{"operation": "DEL", "operation_object": "ra", "_hash": -353069447903025254}, 6]]}
X0DF52F6AAF2D4FB28B41AC086148F8EE;{"word": "<comparar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "en", "_hash": -409479856652673412}, 8]]}
X3C0049C36F4841188605EB71B0A827BA;{"word": "<xubilar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "s", "_hash": -334318153384605934}, 12], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 6]]}
X74F7BDE809194844B990B4FF39D85DB0;{"word": "<pautar>", "objects_and_positions": []}
X05B6D23C18D847C1B7DD5CC7E10B9A83;{"word": "<alboriar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9is", "_hash": -2467569341751653728}, 8]]}
XA4362D54D7C74BF9A3FAA174EF943ACF;{"word": "<es\u00f1alar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "en", "_hash": -409479856652673412}, 12], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 5]]}
X33E45E15BD054D9B95770CBD0E877B10;{"word": "<frotar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 10], [{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 17], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 4]]}
XF29814F1B4C144469980AE7F7ADDFE63;{"word": "<camudar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 7]]}
X4122E851186D4569ABD880EA8F65CD5C;{"word": "<viaxar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00edamos", "_hash": -1525363018373356230}, 6]]}
X8F1CA5A045044ACB9CBB3EB04185ABE8;{"word": "<ayudar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 11], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 4]]}
X09CF06E1C18847C9A1DC415AEB232A48;{"word": "<aguardar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "os", "_hash": 1333416434029221272}, 13], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 7]]}
XA6CB4EF1931D4577872EFBF3C395FFB6;{"word": "<esplotar>", "objects_and_positions": []}
XEFB0F37813CB4E23B8FFEC35A39B833A;{"word": "<respirar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 12], [{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 19], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 6]]}
X0B43FFD0E58842979469201200C21601;{"word": "<parar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00eden", "_hash": 7482122672223924530}, 5]]}
XD9A665AC5C5940179E40E765D3660584;{"word": "<entrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 11], [{"operation": "DEL", "operation_object": "ra", "_hash": -353069447903025254}, 3]]}
X965C1693069A41A088312FF86730B395;{"word": "<apenzar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 7]]}
X67DF86DFB09E43DD9ED04CDD2A7AD80D;{"word": "<tar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "uvier", "_hash": -4807092707994467769}, 1], [{"operation": "INS", "operation_object": "s", "_hash": -334318153384605934}, 18], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 12]]}
X6C58186178414C3C858EDC2D1BCB66F5;{"word": "<lladrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "en", "_hash": -409479856652673412}, 7]]}
XBBDA475701574E3395A79716465E08F2;{"word": "<dudar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "en", "_hash": -409479856652673412}, 5]]}
XA766B3518F4D4B8A8D7084BD211727B1;{"word": "<castigar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1n", "_hash": 3109508152748820870}, 8]]}
X1ED16FADAB4946A8B765873D4856B07E;{"word": "<entrevistar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "sti", "_hash": -3405549625811820622}, 16], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 10]]}
X2E4CC7EA5D7C4D42B91144A15CF9D9A4;{"word": "<atropellar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 14], [{"operation": "INS", "operation_object": "emos", "_hash": 7356950891305452258}, 21], [{"operation": "DEL", "operation_object": "a", "_hash": -7745019535046469225}, 8]]}
X1F73C11B93D34B60B9912DFF14151F64;{"word": "<inaugurar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "an", "_hash": -752549685234715115}, 9]]}
X16D102D6D2A64457A7F9415DB5EEE68E;{"word": "<aceptar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 12], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 5]]}
X7D7E4EF3B4E148F9BB5ECA7518B80E70;{"word": "<amasu\u00f1ar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e9is", "_hash": -2467569341751653728}, 13], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 6]]}
X19BA0AE9574D4914B3D6C9EAB049F78E;{"word": "<acoyer>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00ed", "_hash": -6264904343851104879}, 4], [{"operation": "INS", "operation_object": "s", "_hash": -334318153384605934}, 17], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 11]]}
XEBBEEC5DB8B14A54A413936DABC5169C;{"word": "<aidar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "da", "_hash": -8132871674606541472}, 2], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 11]]}
X1B0131FF1A7B4F9998B8A208D822F39F;{"word": "<blincar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "e", "_hash": 6788862703838988605}, 7]]}
X08719DDF450941FC864AB4A6463A64FE;{"word": "<lluchar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "es", "_hash": -159365166903475275}, 7]]}
X4C7DC6CFC7354FF6AD6162F988C22FEA;{"word": "<endolcar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "\u00e1", "_hash": 5792803627272695852}, 8]]}
XE697962C2FC44871A49CEAFBFDEBA63F;{"word": "<polinizar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "beis", "_hash": -8252118392589742550}, 14], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 8]]}
X6653F40255DF4D49A04169F3B8CEE479;{"word": "<desear>", "objects_and_positions": [[{"operation": "INS", "operation_object": "ais", "_hash": -1699335110078769105}, 6]]}
X11AC380B249C401F9486A298769ED0A5;{"word": "<agarrar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 7]]}
XD876D440853C4AFF9C481F7069906083;{"word": "<frayar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 6]]}
XBDA7270A007144A7BBD93DE1FC43E9A5;{"word": "<entrenar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "sti", "_hash": -3405549625811820622}, 13], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 7]]}
X7F37FC1441114CFE815BE95EBB779B92;{"word": "<abotonar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "a", "_hash": -950275430770849386}, 8]]}
X6755AA016F334AECA614E147C1FFF892;{"word": "<baxar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "o", "_hash": 3894543472246995248}, 10], [{"operation": "DEL", "operation_object": "r", "_hash": -5467377470045857386}, 4]]}
XF0EE5C0D064144B0BCCCEEC65A4058EC;{"word": "<remediar>", "objects_and_positions": [[{"operation": "INS", "operation_object": "en", "_hash": -409479856652673412}, 13], [{"operation": "DEL", "operation_object": "ar", "_hash": -5823030789462696184}, 6]]}
