^ < m e t t a [ V,SBJV,PST,2,SG ] INS(ðir) > $
^ < v e i k l e i k [ N,INDF,GEN,SG ] DEL(i) > $
^ < v e i k l e i k i [ N,INDF,GEN,SG ] INS(a) > $
^ < á s t a r ó b ó [ N,DEF,GEN,SG ] INS(sins) > $
^ < b ó k a s a f n [ N,INDF,GEN,PL ] INS(a) > $
^ < f o r r i t u n a r m á l [ N,INDF,DAT,SG ] INS(i) > $
^ < b e t r [ V,SBJV,PST,3,PL ] DEL(a) > $
^ < b e t r a [ V,SBJV,PST,3,PL ] INS(uðu) > $
^ < f r j ó s e m i [ N,DEF,ACC,SG ] INS(na) > $
^ < k y l f [ N,DEF,ACC,PL ] INS(urn) a > $
^ < k y l f a [ N,DEF,ACC,PL ] INS(r) > $
^ < h o r v a t n [ N,DEF,ACC,SG ] INS(ið) > $
^ < ö r y g g i s g l e r [ N,INDF,DAT,SG ] INS(i) > $
^ < l y k t [ N,DEF,NOM,SG ] INS(in) > $
^ < h n í s [ N,DEF,NOM,PL ] INS(urn) a > $
^ < h n í s a [ N,DEF,NOM,PL ] INS(r) > $
^ < [ N,INDF,DAT,SG ] DEL(van) ö n d u n > $
^ < v a n [ N,INDF,DAT,SG ] INS(of) ö n d u n > $
^ < h a n [ N,DEF,ACC,PL ] DEL(i) > $
^ < h a n i [ N,DEF,ACC,PL ] INS(ana) > $
^ < s k e g g [ N,DEF,NOM,SG ] INS(ið) > $
^ < m i n n [ N,INDF,GEN,PL ] DEL(i) > $
^ < m i n n i [ N,INDF,GEN,PL ] INS(a) > $
^ < r y m j [ V,SBJV,PST,1,PL ] DEL(a) > $
^ < r y m j a [ V,SBJV,PST,1,PL ] INS(um) > $
^ < h r u f l a [ V,IND,PRS,3,SG ] INS(r) > $
^ < a d d a [ V,IND,PRS,2,SG ] INS(r) > $
^ < v é l [ V,SBJV,PRS,3,PL ] DEL(a) > $
^ < v é l a [ V,SBJV,PRS,3,PL ] INS(i) > $
^ < k r e f [ V,SBJV,PST,3,PL ] DEL(ja) > $
^ < k r e f j a [ V,SBJV,PST,3,PL ] INS(ðu) > $
^ < l y k k j [ N,DEF,DAT,SG ] DEL(a) > $
^ < l y k k j a [ N,DEF,DAT,SG ] INS(unni) > $
^ < s p r i t t [ N,DEF,ACC,SG ] INS(ið) > $
^ < k r o s s f i s k [ N,DEF,ACC,PL ] DEL(ur) > $
^ < k r o s s f i s k u r [ N,DEF,ACC,PL ] INS(ana) > $
^ < l e i ð r é t t [ V,IND,PRS,3,SG ] DEL(a) > $
^ < l e i ð r é t t a [ V,IND,PRS,3,SG ] INS(ir) > $
^ < m i n n i n g a r g r i p [ N,DEF,ACC,PL ] DEL(ur) > $
^ < m i n n i n g a r g r i p u r [ N,DEF,ACC,PL ] INS(ina) > $
^ < t a l m y n d [ N,DEF,NOM,PL ] INS(irnar) > $
^ < s p u r n a r a t v i k s o r ð [ N,INDF,DAT,SG ] INS(i) > $
^ < l ý s i n g a r h á t t [ N,DEF,ACC,SG ] DEL(ur) > $
^ < l ý s i n g a r h á t t u r [ N,DEF,ACC,SG ] INS(inn) > $
^ < k a m e l j ó n [ N,INDF,DAT,PL ] INS(um) > $
^ < b j [ N,DEF,GEN,PL ] DEL(ö) r g > $
^ < b j ö [ N,DEF,GEN,PL ] INS(a) r g > $
^ < b j ö r g [ N,DEF,GEN,PL ] INS(anna) > $
^ < g r e n j [ V,IND,PRS,2,PL ] DEL(a) > $
^ < g r e n j a [ V,IND,PRS,2,PL ] INS(ið) > $
^ < a f m æ l i s v e i s l [ N,DEF,DAT,SG ] DEL(a) > $
^ < a f m æ l i s v e i s l a [ N,DEF,DAT,SG ] INS(unni) > $
^ < v í g [ V,SBJV,PRS,1,SG ] DEL(ja) > $
^ < v í g j a [ V,SBJV,PRS,1,SG ] INS(i) > $
^ < k r ó [ N,DEF,GEN,PL ] INS(nan) n a > $
^ < d í k [ N,DEF,GEN,PL ] DEL(i) > $
^ < d í k i [ N,DEF,GEN,PL ] INS(janna) > $
^ < b r u g g u n [ N,DEF,ACC,SG ] INS(ina) > $
^ < s í m [ N,DEF,GEN,PL ] DEL(i) > $
^ < s í m i [ N,DEF,GEN,PL ] INS(anna) > $
^ < t æ l e n s k [ N,INDF,ACC,SG ] DEL(a) > $
^ < t æ l e n s k a [ N,INDF,ACC,SG ] INS(u) > $
^ < ö k k l i [ N,DEF,NOM,SG ] INS(nn) > $
^ < e f t i r l í k i n g [ N,DEF,DAT,PL ] INS(unum) > $
^ < m ú l [ N,DEF,ACC,SG ] DEL(i) > $
^ < m ú l i [ N,DEF,ACC,SG ] INS(ann) > $
^ < r a m m [ N,DEF,ACC,PL ] DEL(i) > $
^ < r a m m i [ N,DEF,ACC,PL ] INS(ana) > $
^ < p ú p [ N,INDF,ACC,SG ] DEL(a) > $
^ < p ú p a [ N,INDF,ACC,SG ] INS(u) > $
^ < v e i ð i l e y f [ N,INDF,DAT,PL ] DEL(i) > $
^ < v e i ð i l e y f i [ N,INDF,DAT,PL ] INS(um) > $
^ < s p í t a l [ N,DEF,GEN,PL ] DEL(i) > $
^ < s p í t a l i [ N,DEF,GEN,PL ] INS(anna) > $
^ < e l d h ú [ N,DEF,GEN,SG ] INS(ssin) s > $
^ < b i k k j [ N,DEF,DAT,PL ] DEL(a) > $
^ < b i k k j a [ N,DEF,DAT,PL ] INS(unum) > $
^ < e l d f j [ N,INDF,NOM,PL ] DEL(a) l l > $
^ < e l d f j a [ N,INDF,NOM,PL ] INS(ö) l l > $
^ < h j ú k r u n a r k o n [ N,INDF,DAT,SG ] DEL(a) > $
^ < h j ú k r u n a r k o n a [ N,INDF,DAT,SG ] INS(u) > $
^ < b e i n [ N,INDF,DAT,PL ] INS(um) > $
^ < k y n f æ r [ N,DEF,GEN,PL ] DEL(i) > $
^ < k y n f æ r i [ N,DEF,GEN,PL ] INS(anna) > $
^ < s k j ó [ N,INDF,ACC,PL ] DEL(r) > $
^ < s k j ó r [ N,INDF,ACC,PL ] INS(i) > $
^ < s p i l a [ V,IND,PST,1,SG ] INS(ði) > $
^ < l i m [ N,DEF,ACC,SG ] DEL(ur) > $
^ < l i m u r [ N,DEF,ACC,SG ] INS(inn) > $
^ < a b o r r [ N,DEF,NOM,PL ] INS(arn) i > $
^ < a b o r r i [ N,DEF,NOM,PL ] INS(r) > $
^ < s ó l [ N,DEF,NOM,PL ] INS(arn) i > $
^ < s ó l i [ N,DEF,NOM,PL ] INS(r) > $
^ < s t i k k n ó t u [ N,DEF,DAT,SG ] DEL(r) > $
^ < s t i k k n ó t u r [ N,DEF,DAT,SG ] INS(num) > $
^ < a m ö b [ N,INDF,DAT,SG ] DEL(a) > $
^ < a m ö b a [ N,INDF,DAT,SG ] INS(u) > $
^ < b a l d ý r [ V,SBJV,PRS,1,PL ] DEL(a) > $
^ < b a l d ý r a [ V,SBJV,PRS,1,PL ] INS(um) > $
^ < s t é t t [ N,DEF,ACC,SG ] INS(ina) > $
^ < v í ð i [ N,DEF,GEN,SG ] DEL(r) > $
^ < v í ð i r [ N,DEF,GEN,SG ] INS(sins) > $
^ < á n a m a ð k [ N,INDF,NOM,PL ] DEL(u) r > $
^ < á n a m a ð k u [ N,INDF,NOM,PL ] INS(a) r > $
^ < P O S I X - s t a ð [ N,INDF,ACC,PL ] DEL(al) l > $
^ < P O S I X - s t a ð a l l [ N,INDF,ACC,PL ] INS(a) > $
^ < h ú s f r ú [ N,DEF,DAT,SG ] INS(nni) > $
^ < a t b u r ð [ N,INDF,DAT,SG ] DEL(ur) > $
^ < a t b u r ð u r [ N,INDF,DAT,SG ] INS(i) > $
^ < l e t u r b o r ð [ N,DEF,GEN,SG ] INS(sins) > $
^ < s a l t k j ö t [ N,DEF,DAT,SG ] INS(inu) > $
^ < s a l t f i s k [ N,DEF,ACC,SG ] DEL(ur) > $
^ < s a l t f i s k u r [ N,DEF,ACC,SG ] INS(inn) > $
^ < l i t a [ V,IND,PRS,2,SG ] INS(r) > $
^ < v ö l v [ N,DEF,GEN,SG ] INS(unn) a > $
^ < v ö l v a [ N,DEF,GEN,SG ] INS(r) > $
^ < s e s s [ N,INDF,DAT,SG ] INS(i) > $
^ < f ó a r n [ N,DEF,GEN,PL ] INS(anna) > $
^ < s ý g [ N,DEF,DAT,PL ] DEL(il) l > $
^ < s ý g i l l [ N,DEF,DAT,PL ] INS(unum) > $
^ < m e l d [ V,SBJV,PRS,3,SG ] DEL(a) > $
^ < m e l d a [ V,SBJV,PRS,3,SG ] INS(i) > $
^ < ö k u l e y f [ N,DEF,DAT,PL ] DEL(i) > $
^ < ö k u l e y f i [ N,DEF,DAT,PL ] INS(unum) > $
^ < o l l a [ V,SBJV,PST,3,SG ] INS(ði) > $
^ < s y k u r r e y r [ N,DEF,ACC,SG ] INS(inn) > $
^ < a l i [ N,INDF,GEN,SG ] DEL(ö) n d > $
^ < a l i ö [ N,INDF,GEN,SG ] INS(a) n d > $
^ < a l i ö n d [ N,INDF,GEN,SG ] INS(ar) > $
^ < í f e r ð a r f [ N,DEF,ACC,PL ] DEL(a) l l > $
^ < í f e r ð a r f a [ N,DEF,ACC,PL ] INS(ö) l l > $
^ < í f e r ð a r f a l l [ N,DEF,ACC,PL ] INS(in) > $
^ < k v i ð [ N,INDF,GEN,PL ] DEL(ur) > $
^ < k v i ð u r [ N,INDF,GEN,PL ] INS(a) > $
^ < s m a l a m á l [ N,DEF,DAT,PL ] INS(unum) > $
^ < o r g í [ N,DEF,ACC,SG ] INS(un) a > $
^ < k y n n i n g [ N,INDF,GEN,SG ] INS(ar) > $
^ < h o r v a t n [ N,DEF,GEN,SG ] INS(sins) > $
^ < h [ V,SBJV,PST,1,PL ] DEL(ata) > $
^ < h a t a [ V,SBJV,PST,1,PL ] INS(ötuðum) > $
^ < d r o l l [ V,SBJV,PRS,2,PL ] DEL(a) > $
^ < d r o l l a [ V,SBJV,PRS,2,PL ] INS(ið) > $
^ < d a g b ó k [ N,INDF,DAT,PL ] INS(um) > $
^ < h j a r t a s t i l l i n g [ N,INDF,ACC,SG ] INS(u) > $
^ < m i n j a g r i p [ N,INDF,NOM,PL ] DEL(u) r > $
^ < m i n j a g r i p u [ N,INDF,NOM,PL ] INS(i) r > $
^ < g l a n s [ V,SBJV,PRS,2,SG ] DEL(a) > $
^ < g l a n s a [ V,SBJV,PRS,2,SG ] INS(ir) > $
^ < p r e t t [ N,INDF,DAT,SG ] DEL(ur) > $
^ < p r e t t u r [ N,INDF,DAT,SG ] INS(i) > $
^ < l ö g g j a f a r v a l d [ N,INDF,GEN,SG ] INS(s) > $
^ < d o r m a [ V.PTCP,PRS ] INS(ndi) > $
^ < d ó m p á p [ N,INDF,DAT,SG ] DEL(i) > $
^ < d ó m p á p i [ N,INDF,DAT,SG ] INS(a) > $
^ < s k r á p d ý r [ N,DEF,GEN,SG ] INS(sins) > $
^ < p [ N,DEF,GEN,SG ] DEL(a) n d a > $
^ < p a [ N,DEF,GEN,SG ] INS(ö) n d a > $
^ < p a n d [ N,DEF,GEN,SG ] INS(unn) a > $
^ < p a n d a [ N,DEF,GEN,SG ] INS(r) > $
^ < s v e n g [ V,SBJV,PRS,2,PL ] DEL(ja) > $
^ < s v e n g j a [ V,SBJV,PRS,2,PL ] INS(ið) > $
^ < r ö r [ N,DEF,GEN,SG ] INS(sins) > $
^ < t r o m m a r i [ N,DEF,NOM,SG ] INS(nn) > $
^ < d j ú p r i s t [ N,DEF,ACC,SG ] INS(un) a > $
^ < n a u t n [ N,DEF,DAT,PL ] INS(unum) > $
^ < æ ð a h n ú t u [ N,DEF,DAT,PL ] DEL(r) > $
^ < æ ð a h n ú t u r [ N,DEF,DAT,PL ] INS(num) > $
^ < b r o d d [ N,DEF,ACC,PL ] DEL(ur) > $
^ < b r o d d u r [ N,DEF,ACC,PL ] INS(ana) > $
^ < h n a p p a b o r ð [ N,DEF,DAT,SG ] INS(inu) > $
^ < r y ð [ N,INDF,GEN,PL ] DEL(ö) n d > $
^ < r y ð ö [ N,INDF,GEN,PL ] INS(a) n d > $
^ < r y ð ö n d [ N,INDF,GEN,PL ] INS(a) > $
^ < h e i ð a g æ s [ N,INDF,ACC,PL ] INS(ir) > $
^ < r [ N,INDF,NOM,PL ] DEL(a) f > $
^ < r a [ N,INDF,NOM,PL ] INS(ö) f > $
^ < b a g g [ N,DEF,ACC,PL ] DEL(i) > $
^ < b a g g i [ N,DEF,ACC,PL ] INS(ana) > $
^ < y l j a [ V.PTCP,PRS ] INS(ndi) > $
^ < h n e r r [ N,DEF,DAT,SG ] DEL(i) > $
^ < h n e r r i [ N,DEF,DAT,SG ] INS(anum) > $
^ < s e ð [ N,INDF,GEN,PL ] DEL(il) l > $
^ < s e ð i l l [ N,INDF,GEN,PL ] INS(a) > $
^ < v i t k [ N,DEF,ACC,SG ] DEL(i) > $
^ < v i t k i [ N,DEF,ACC,SG ] INS(ann) > $
^ < j a r ð a r f ö r [ N,DEF,NOM,SG ] INS(in) > $
^ < k á [ N,DEF,NOM,PL ] INS(in) > $
^ < g r y n n [ V,SBJV,PRS,2,SG ] DEL(a) > $
^ < g r y n n a [ V,SBJV,PRS,2,SG ] INS(ir) > $
^ < f e g r [ V,IND,PST,3,PL ] DEL(a) > $
^ < f e g r a [ V,IND,PST,3,PL ] INS(uðu) > $
^ < k l ú t [ N,INDF,ACC,PL ] DEL(ur) > $
^ < k l ú t u r [ N,INDF,ACC,PL ] INS(a) > $
^ < f l ý t [ V.CVB ] DEL(a) > $
^ < f l ý t a [ V.CVB ] INS(t) > $
^ < m ó [ N,INDF,GEN,SG ] DEL(r) > $
^ < m ó r [ N,INDF,GEN,SG ] INS(s) > $
^ < á r þ ú s u n d [ N,DEF,ACC,PL ] INS(in) > $
^ < s k e m m t [ V,SBJV,PST,3,PL ] DEL(a) > $
^ < s k e m m t a [ V,SBJV,PST,3,PL ] INS(u) > $
^ < s k j ó l [ N,DEF,DAT,PL ] DEL(a) > $
^ < s k j ó l a [ N,DEF,DAT,PL ] INS(unum) > $
^ < s u n n u d [ N,DEF,DAT,SG ] DEL(agur) > $
^ < s u n n u d a g u r [ N,DEF,DAT,SG ] INS(eginum) > $
^ < s e k k [ N,DEF,DAT,SG ] INS(n) u r > $
^ < s e k k u [ N,DEF,DAT,SG ] DEL(r) > $
^ < s e k k u r [ N,DEF,DAT,SG ] INS(m) > $
^ < v e ð u r t u n g l a m y n d [ N,DEF,DAT,SG ] INS(inni) > $
^ < b l á m a [ N,DEF,ACC,SG ] DEL(ður) > $
^ < b l á m a ð u r [ N,DEF,ACC,SG ] INS(nninn) > $
^ < m u n n [ N,INDF,ACC,PL ] DEL(ur) > $
^ < m u n n u r [ N,INDF,ACC,PL ] INS(a) > $
^ < s k j á [ N,INDF,NOM,PL ] INS(i) r > $
^ < s k [ N,DEF,DAT,PL ] DEL(aði) > $
^ < s k a ð i [ N,DEF,DAT,PL ] INS(öðunum) > $
^ < h r e i n s u n a r e l d [ N,INDF,ACC,SG ] DEL(ur) > $
^ < r a u n [ N,DEF,DAT,PL ] INS(unum) > $
^ < y s [ N,INDF,GEN,SG ] INS(s) > $
^ < s a m k o m u l a g [ N,INDF,DAT,SG ] INS(i) > $
^ < a f g r e i ð s l u s t ú l k [ N,INDF,ACC,PL ] DEL(a) > $
^ < a f g r e i ð s l u s t ú l k a [ N,INDF,ACC,PL ] INS(ur) > $
^ < s í f r [ V,IND,PRS,1,PL ] DEL(a) > $
^ < s í f r a [ V,IND,PRS,1,PL ] INS(um) > $
^ < a p p e l s í [ N,DEF,GEN,PL ] INS(nan) n a > $
^ < h [ N,INDF,DAT,PL ] DEL(ani) > $
^ < h a n i [ N,INDF,DAT,PL ] INS(önum) > $
^ < t i g n a [ V,IND,PRS,2,SG ] INS(r) > $
^ < n a r t a [ V,SBJV,PST,1,SG ] INS(ði) > $
^ < m a [ N,INDF,GEN,SG ] DEL(ður) > $
^ < m a ð u r [ N,INDF,GEN,SG ] INS(nni) > $
^ < s y s t k [ N,DEF,ACC,SG ] INS(in) i n > $
^ < l ö g g j a f a r þ i n g [ N,DEF,GEN,PL ] INS(anna) > $
^ < s k o l l i [ N,DEF,NOM,SG ] INS(nn) > $
^ < m a r x i s t [ N,INDF,GEN,PL ] DEL(i) > $
^ < m a r x i s t i [ N,INDF,GEN,PL ] INS(a) > $
^ < t r y g g [ V,SBJV,PST,2,PL ] DEL(ja) > $
^ < t r y g g j a [ V,SBJV,PST,2,PL ] INS(ðuð) > $
^ < h j ú k r u n a r k [ N,INDF,GEN,PL ] DEL(o) n a > $
^ < h j ú k r u n a r k o [ N,INDF,GEN,PL ] INS(ven) n a > $
^ < e r r [ N,DEF,ACC,PL ] INS(in) > $
^ < v i ð t e n g i n g a r h á t t [ N,DEF,ACC,SG ] DEL(ur) > $
^ < v i ð t e n g i n g a r h á t t u r [ N,DEF,ACC,SG ] INS(inn) > $
^ < b e i ð n [ N,DEF,DAT,PL ] DEL(i) > $
^ < b e i ð n i [ N,DEF,DAT,PL ] INS(unum) > $
^ < a ð f e r ð a f r æ ð i [ N,DEF,ACC,SG ] INS(na) > $
^ < ú l f [ N,DEF,DAT,PL ] DEL(a) l d i > $
^ < ú l f a [ N,DEF,DAT,PL ] INS(ö) l d i > $
^ < ú l f a l d [ N,DEF,DAT,PL ] DEL(i) > $
^ < ú l f a l d i [ N,DEF,DAT,PL ] INS(unum) > $
^ < e k k [ N,DEF,GEN,PL ] DEL(il) l > $
^ < e k k i l l [ N,DEF,GEN,PL ] INS(anna) > $
^ < f æ g [ V,IMP,2,SG ] DEL(ja) > $
^ < l æ k n i s f r æ ð [ N,DEF,DAT,SG ] INS(inn) i > $
^ < m y r k v [ N,INDF,GEN,PL ] DEL(i) > $
^ < m y r k v i [ N,INDF,GEN,PL ] INS(a) > $
^ < m y l j [ V,IMP,2,PL ] DEL(a) > $
^ < m y l j a [ V,IMP,2,PL ] INS(ið) > $
^ < h j ó l [ V,SBJV,PST,1,PL ] DEL(a) > $
^ < h j ó l a [ V,SBJV,PST,1,PL ] INS(uðum) > $
^ < t r u f l [ V,IND,PRS,1,PL ] DEL(a) > $
^ < t r u f l a [ V,IND,PRS,1,PL ] INS(um) > $
^ < h r e y f [ V,IND,PRS,3,SG ] DEL(a) > $
^ < h r e y f a [ V,IND,PRS,3,SG ] INS(ir) > $
^ < s k e m m t [ V,SBJV,PST,1,SG ] DEL(a) > $
^ < s k e m m t a [ V,SBJV,PST,1,SG ] INS(i) > $
^ < h e t j [ N,DEF,DAT,SG ] DEL(a) > $
^ < h e t j a [ N,DEF,DAT,SG ] INS(unni) > $
^ < k r o s s f ö r [ N,DEF,NOM,SG ] INS(in) > $
^ < t i l v i t n u n [ N,DEF,GEN,SG ] INS(arinnar) > $
^ < v o f [ N,INDF,ACC,SG ] DEL(a) > $
^ < v o f a [ N,INDF,ACC,SG ] INS(u) > $
^ < k o t [ N,INDF,NOM,PL ] INS(ru) r a > $
^ < k o t r [ N,INDF,NOM,PL ] DEL(a) > $
^ < a f b u r ð [ N,DEF,DAT,SG ] INS(in) u r > $
^ < a f b u r ð u [ N,DEF,DAT,SG ] DEL(r) > $
^ < a f b u r ð u r [ N,DEF,DAT,SG ] INS(m) > $
^ < d ó m s t ó [ N,INDF,NOM,PL ] DEL(l) l > $
^ < d ó m s t ó l l [ N,INDF,NOM,PL ] INS(ar) > $
^ < s ó f i [ N,DEF,NOM,SG ] INS(nn) > $
^ < b r e n n i v í n [ N,INDF,GEN,SG ] INS(s) > $
^ < o r ð a s [ N,DEF,ACC,PL ] DEL(a) f n > $
^ < o r ð a s a [ N,DEF,ACC,PL ] INS(ö) f n > $
^ < o r ð a s a f [ N,DEF,ACC,PL ] INS(ni) n > $
^ < d i n d i l l [ N,DEF,NOM,SG ] INS(inn) > $
^ < e y k t [ N,DEF,DAT,SG ] INS(inni) > $
^ < b e l t [ N,DEF,GEN,PL ] DEL(i) > $
^ < b e l t i [ N,DEF,GEN,PL ] INS(anna) > $
^ < v a r a l i t [ N,DEF,GEN,PL ] DEL(ur) > $
^ < v a r a l i t u r [ N,DEF,GEN,PL ] INS(anna) > $
^ < h e l l [ N,DEF,ACC,PL ] DEL(ir) > $
^ < h e l l i r [ N,DEF,ACC,PL ] INS(ana) > $
^ < t i m b u r m a [ N,DEF,ACC,SG ] DEL(ður) > $
^ < t i m b u r m a ð u r [ N,DEF,ACC,SG ] INS(nninn) > $
^ < f r e ð m ý r i [ N,DEF,ACC,SG ] INS(na) > $
^ < p e n t a [ V,IND,PST,2,SG ] INS(ðir) > $
^ < g e r ð [ N,DEF,NOM,SG ] INS(in) > $
^ < s ó l a r h r i n g [ N,DEF,ACC,PL ] DEL(ur) > $
^ < s ó l a r h r i n g u r [ N,DEF,ACC,PL ] INS(ana) > $
^ < l a n d s l i ð [ N,INDF,DAT,PL ] INS(um) > $
^ < j ú g [ N,DEF,DAT,PL ] DEL(u) r > $
^ < j ú g u r [ N,DEF,DAT,PL ] INS(unum) > $
^ < f r e s t [ V,SBJV,PRS,3,PL ] DEL(a) > $
^ < f r e s t a [ V,SBJV,PRS,3,PL ] INS(i) > $
^ < s é n í [ N,INDF,GEN,SG ] INS(s) > $
^ < t ó f [ N,INDF,ACC,PL ] DEL(a) > $
^ < t ó f a [ N,INDF,ACC,PL ] INS(ur) > $
^ < k l o s s [ N,INDF,NOM,PL ] DEL(i) > $
^ < k l o s s i [ N,INDF,NOM,PL ] INS(ar) > $
^ < h a f r [ N,INDF,ACC,SG ] DEL(i) > $
^ < h a f r i [ N,INDF,ACC,SG ] INS(a) > $
^ < r ó s [ N,INDF,DAT,PL ] INS(ir) > $
^ < v i ð s k i p t a v i n [ N,DEF,GEN,SG ] DEL(u) r > $
^ < v i ð s k i p t a v i n u [ N,DEF,GEN,SG ] INS(a) r > $
^ < v i ð s k i p t a v i n u r [ N,DEF,GEN,SG ] INS(ins) > $
^ < t ó m a t s a f i [ N,DEF,NOM,SG ] INS(nn) > $
^ < t í m a r i t [ N,DEF,GEN,PL ] INS(anna) > $
^ < h e i ð [ N,INDF,DAT,PL ] DEL(i) > $
^ < h e i ð i [ N,INDF,DAT,PL ] INS(um) > $
^ < f a r m [ N,DEF,DAT,SG ] INS(in) u r > $
^ < f a r m u [ N,DEF,DAT,SG ] DEL(r) > $
^ < f a r m u r [ N,DEF,DAT,SG ] INS(m) > $
^ < s k o t [ N,DEF,NOM,SG ] INS(ið) > $
^ < s t r [ V,IND,PRS,1,SG ] DEL(jú) k a > $
^ < s t r j ú [ V,IND,PRS,1,SG ] INS(ý) k a > $
^ < s t r j ú k [ V,IND,PRS,1,SG ] DEL(a) > $
^ < r æ f [ N,DEF,GEN,PL ] DEL(il) l > $
^ < r æ f i l l [ N,DEF,GEN,PL ] INS(anna) > $
^ < h n o ð [ N,INDF,GEN,SG ] INS(s) > $
^ < t e n g [ N,DEF,DAT,SG ] DEL(il) l > $
^ < t e n g i l l [ N,DEF,DAT,SG ] INS(inum) > $
^ < s t y k k j a [ V,IND,PRS,3,SG ] INS(r) > $
^ < l [ N,DEF,GEN,PL ] DEL(ö) s t u r > $
^ < l ö [ N,DEF,GEN,PL ] INS(a) s t u r > $
^ < l ö s t [ N,DEF,GEN,PL ] DEL(ur) > $
^ < l ö s t u r [ N,DEF,GEN,PL ] INS(anna) > $
^ < m ú k k [ N,DEF,ACC,SG ] DEL(i) > $
^ < m ú k k i [ N,DEF,ACC,SG ] INS(ann) > $
^ < t e i k n [ V,SBJV,PST,1,PL ] DEL(a) > $
^ < t e i k n a [ V,SBJV,PST,1,PL ] INS(uðum) > $
^ < d e y f i n g [ N,DEF,NOM,SG ] INS(in) > $
^ < e i t i l l [ N,DEF,NOM,SG ] INS(inn) > $
^ < t e f l a [ V.PTCP,PRS ] INS(ndi) > $
^ < o r m [ N,DEF,GEN,SG ] DEL(ur) > $
^ < o r m u r [ N,DEF,GEN,SG ] INS(sins) > $
^ < n ú p [ N,DEF,NOM,PL ] DEL(u) r > $
^ < n ú p u [ N,DEF,NOM,PL ] INS(arni) r > $
^ < m e r k [ V,IND,PST,2,SG ] DEL(ja) > $
^ < m e r k j a [ V,IND,PST,2,SG ] INS(tir) > $
^ < b r æ ð [ V,IND,PRS,1,SG ] DEL(a) > $
^ < b r æ ð a [ V,IND,PRS,1,SG ] INS(i) > $
^ < g ú r k [ N,DEF,GEN,SG ] INS(unn) a > $
^ < g ú r k a [ N,DEF,GEN,SG ] INS(r) > $
^ < s t i k [ N,INDF,DAT,PL ] DEL(i) > $
^ < s t i k i [ N,INDF,DAT,PL ] INS(um) > $
^ < a f h e n d i n g [ N,INDF,DAT,SG ] INS(u) > $
^ < r y k k [ V,IND,PST,3,SG ] DEL(ja) > $
^ < r y k k j a [ V,IND,PST,3,SG ] INS(ti) > $
^ < j á r n i n g [ N,INDF,DAT,PL ] INS(um) > $
^ < ö r y g g [ N,DEF,DAT,PL ] DEL(i) > $
^ < ö r y g g i [ N,DEF,DAT,PL ] INS(junum) > $
^ < r a [ N,DEF,ACC,SG ] INS(nan) n i > $
^ < r a n [ N,DEF,ACC,SG ] DEL(i) > $
^ < s a n d k a s s [ N,INDF,NOM,PL ] DEL(i) > $
^ < s a n d k a s s i [ N,INDF,NOM,PL ] INS(ar) > $
^ < h l u t [ N,DEF,ACC,SG ] DEL(ur) > $
^ < h l u t u r [ N,DEF,ACC,SG ] INS(inn) > $
^ < s v e p p [ N,INDF,GEN,PL ] DEL(ur) > $
^ < s v e p p u r [ N,INDF,GEN,PL ] INS(a) > $
^ < j [ N,DEF,DAT,SG ] DEL(ata) > $
^ < j a t a [ N,DEF,DAT,SG ] INS(ötunni) > $
^ < g j ó l [ N,DEF,ACC,SG ] INS(un) a > $
^ < j ö k u l h l a u p [ N,DEF,GEN,SG ] INS(sins) > $
^ < a f l [ V,SBJV,PRS,1,SG ] DEL(a) > $
^ < a f l a [ V,SBJV,PRS,1,SG ] INS(i) > $
^ < g i s k [ V,SBJV,PRS,2,SG ] DEL(a) > $
^ < g i s k a [ V,SBJV,PRS,2,SG ] INS(ir) > $
^ < f y l l [ V,SBJV,PRS,1,PL ] DEL(a) > $
^ < f y l l a [ V,SBJV,PRS,1,PL ] INS(um) > $
^ < t a f l a [ N,DEF,NOM,SG ] INS(n) > $
^ < v a f r [ N,DEF,GEN,PL ] DEL(i) > $
^ < v a f r i [ N,DEF,GEN,PL ] INS(anna) > $
^ < a u g l ý s i n g [ N,DEF,NOM,SG ] INS(in) > $
^ < æ s k [ V.CVB ] DEL(ja) > $
^ < æ s k j a [ V.CVB ] INS(t) > $
^ < d i s k ó t e k [ N,INDF,GEN,SG ] INS(s) > $
^ < a k u r g æ s [ N,INDF,ACC,PL ] INS(ir) > $
^ < h n e r r [ N,DEF,DAT,PL ] DEL(i) > $
^ < h n e r r i [ N,DEF,DAT,PL ] INS(unum) > $
^ < a f t u r b a t a p í k [ N,INDF,GEN,SG ] DEL(a) > $
^ < a f t u r b a t a p í k a [ N,INDF,GEN,SG ] INS(u) > $
^ < s j a l [ N,INDF,DAT,SG ] INS(i) > $
^ < g o l [ N,DEF,DAT,SG ] DEL(a) > $
^ < g o l a [ N,DEF,DAT,SG ] INS(unni) > $
^ < d r u s l [ N,DEF,ACC,SG ] INS(un) a > $
^ < [ N,INDF,GEN,PL ] INS(mönnu) m a ð u r > $
^ < m [ N,INDF,GEN,PL ] DEL(aður) > $
^ < s k j á [ N,INDF,ACC,PL ] DEL(r) > $
^ < s k j á r [ N,INDF,ACC,PL ] INS(i) > $
^ < s m i ð [ N,INDF,DAT,SG ] DEL(ur) > $
^ < s m i ð u r [ N,INDF,DAT,SG ] INS(i) > $
^ < s k a n d a l l [ N,DEF,NOM,SG ] INS(inn) > $
