Key;Item
XE2AB6D17675F4743A62308F408CC5BE9;{"operation": "INS", "operation_object": "y\u00ed"}
X677D798C1FE24FE5A1314A88E9A64AFC;{"operation": "INS", "operation_object": "\u00e9is"}
X0F0F75BC1A714961AAFFD163AA7838E7;{"operation": "INS", "operation_object": "n\u00ede"}
X4F3537EC9AFA4DCA823FC54B3A9594BC;{"operation": "INS", "operation_object": "icimos"}
X0C5BDAF8E7654EDD98F9DF5AE17CC0EB;{"operation": "INS", "operation_object": "reis"}
X2F2EB6CBEEB647F4A175F04CB4C5E271;{"operation": "INS", "operation_object": "uestis"}
X066B91154DA2445D93E9816AE82808AA;{"operation": "INS", "operation_object": "ues"}
XD04826BE55FE49049040BBF9B92829B1;{"operation": "DEL", "operation_object": "am"}
X6E9EB0CBC904494D9E1F2780A5B176AA;{"operation": "DEL", "operation_object": "sgatu\u00f1ar"}
XDAE1A8D632864BE4AEC2CEDD3D6B8CFE;{"operation": "INS", "operation_object": "x\u00e9"}
X2251569EBEFE420982B1E38F54CFEF98;{"operation": "INS", "operation_object": "anqu"}
X1F936CBBD52C462A87E5740F866C9FB5;{"operation": "INS", "operation_object": "can"}
XAF946D078025434293486C69D643AD7B;{"operation": "INS", "operation_object": "pudi"}
X51C9FB7A11E644CB9668DEA62A1E95BE;{"operation": "INS", "operation_object": "emos"}
XCA34E2070A9740D09179A81BFC722FCA;{"operation": "INS", "operation_object": "eras"}
XE98E4E06AE544DD9BAAC9CB7843BC7F8;{"operation": "INS", "operation_object": "e"}
XF4741EFBFDD8477FADA151C979B722A5;{"operation": "INS", "operation_object": "equ"}
X0333D5E8BD2640679C2F9B1854DA236A;{"operation": "INS", "operation_object": "\u00e1n"}
X09C3C85B222B48858A91FC791EB2FC19;{"operation": "DEL", "operation_object": "masu\u00f1ar"}
X1A43C24A30A64C788C9606BD3D25DCA6;{"operation": "INS", "operation_object": "fo"}
X53E848AEF10046EF97D49710218D608C;{"operation": "INS", "operation_object": "\u00e1is"}
XC7C50B7C0DB84F9DB1463A3D22D27E11;{"operation": "INS", "operation_object": "fuer"}
XFB07D450DEA14E729350A9F75342799A;{"operation": "INS", "operation_object": "imos"}
X3A393098157E4940B77F88EAABA13E80;{"operation": "INS", "operation_object": "ces"}
