Source;Target;Combined;Inserts;Deletes;Grammar
kanêje;kanêjeeke;kanêjINS(eek)e;INS(eek);;INDF,LGSPEC1,N,SG,ACC
dadan;dadanine;dadanINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
elxam;elxamê;elxamINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
pejirandin;nepejirandime;INS(ne)pejirandiDEL(n)INS(me);INS(ne),INS(me);DEL(n);1,IND,NEG,PRF,PRS,SG,V
þêtî;þêtîine;þêtîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
kesp;kespê;kespINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
kaxezk;kaxezkine;kaxezkINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
teribandin;teribandin;teribandin;;;DEF,N,NOM,PL,SG
pep;pep;pep;;;DEF,N,NOM,PL,SG,ACC
hilanîn;hilanîna;hilanînINS(a);INS(a);;DEF,LGSPEC1,N,SG
xeyan: genimê kutayî yê li dora darê coxîn kom dikin;xeyan: genimê kutayî yê li dora darê coxîn kom dikin;xeyan: genimê kutayî yê li dora darê coxîn kom dikin;;;DEF,N,NOM,PL,SG,ACC
þemitîn;neþemitîibû;INS(ne)þemitîDEL(n)INS(ibû);INS(ne),INS(ibû);DEL(n);3,IND,NEG,PRF,PST,SG,V
mehkeme;mehkemein;mehkemeINS(in);INS(in);;INDF,N,NOM,PL
qoqilandin;qoqilandinek;qoqilandinINS(ek);INS(ek);;INDF,N,NOM,SG
ceft;ceft;ceft;;;DEF,N,NOM,PL,SG
birêveberî;birêveberîan;birêveberîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
livîn;diliv;INS(di)livDEL(în);INS(di);DEL(în);3,IND,POS,PRS,SG,V,IPFV
daxuyandin;daxuyandinine;daxuyandinINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
erbab;erbabine;erbabINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
mirovperwerî;mirovperwerîine;mirovperwerîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
koment;komenteke;komentINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
koþk;koþkên;koþkINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
kevnebajar;kevnebajarê;kevnebajarINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
dever;dever;dever;;;DEF,N,NOM,PL,SG
daþir;daþirên;daþirINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
fêrker;fêrker;fêrker;;;DEF,N,NOM,PL,SG,ACC
sêwîk;sêwîk;sêwîk;;;DEF,N,NOM,PL,SG,ACC
pakêt;pakêtê;pakêtINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
biserkeftî;biserkeftîinan;biserkeftîINS(inan);INS(inan);;INDF,N,PL,ACC
nasnav;nasnavine;nasnavINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
lêvandin;lêvandina;lêvandinINS(a);INS(a);;DEF,LGSPEC1,N,SG
sadîst;sadîsto;sadîstINS(o);INS(o);;DEF,N,SG,VOC
pîratî;pîratîeke;pîratîINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
ve-ciniqîn;bive-ciniqîa;INS(bi)ve-ciniqîDEL(n)INS(a);INS(bi),INS(a);DEL(n);3,COND,POS,PST,SG,V
mûsîbet;mûsîbet;mûsîbet;;;DEF,N,NOM,PL,SG,ACC
tefeþ;tefeþine;tefeþINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
dehol;dehola;deholINS(a);INS(a);;DEF,LGSPEC1,N,SG
behît;behîtine;behîtINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
awayê tewandî;awayê tewandîekî;awayê tewandINS(îek)î;INS(îek);;INDF,LGSPEC1,N,SG,ACC
delîlê heyiriyan : rêberê bêçareyan;delîlê heyiriyan : rêberê bêçareyanê;delîlê heyiriyan : rêberê bêçareyanINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
kabra;kabra;kabra;;;DEF,N,NOM,PL,SG,ACC
kusahara;kusaharano;kusaharaINS(no);INS(no);;DEF,N,PL,VOC
hudey;hudey;hudey;;;DEF,N,NOM,PL,SG,ACC
têderxistin;têderxistinno;têderxistinINS(no);INS(no);;DEF,N,PL,VOC
rênasî;rênasîin;rênasîINS(in);INS(in);;INDF,N,NOM,PL
car;cara;carINS(a);INS(a);;DEF,LGSPEC1,N,SG
zalimtî;zalimtîine;zalimtîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
gêdûk;gêdûk;gêdûk;;;DEF,N,NOM,PL,SG
ritam;ritamê;ritamINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
tefîn;netefîbûma;INS(ne)tefîDEL(n)INS(bûma);INS(ne),INS(bûma);DEL(n);1,COND,NEG,PRF,PST,SG,V
çem;çemine;çemINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
dew;dewinan;dewINS(inan);INS(inan);;INDF,N,PL,ACC
misantropî;misantropîeke;misantropîINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
hunermend;hunermendeke;hunermendINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
sedef;sedefine;sedefINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
meþandin;nemeþandiûna;INS(ne)meþandiINS(û)nINS(a);INS(ne),INS(û),INS(a);;1,COND,NEG,PL,PRF,PST,V
merrik;merrikê;merrikINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
kelistin;kelistinin;kelistINS(in)in;INS(in);;INDF,N,NOM,PL
felsefe;felsefeno;felsefeINS(no);INS(no);;DEF,N,PL,VOC
gupika tiliyê;gupika tiliyêê;gupika tiliyêINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
tepandin;netepandia;INS(ne)tepandiDEL(n)INS(a);INS(ne),INS(a);DEL(n);3,COND,NEG,PST,SG,V
beybûn;beybûnên;beybûINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
fosîl;fosîlno;fosîlINS(no);INS(no);;DEF,N,PL,VOC
serrax;serraxno;serraxINS(no);INS(no);;DEF,N,PL,VOC
dagirkerî;dagirkerîin;dagirkerîINS(in);INS(in);;INDF,N,NOM,PL
qirax;qiraxan;qiraxINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
otokton;otoktonî;otoktonINS(î);INS(î);;DEF,N,SG,LGSPEC2
leyîstin;naleyîsin;INS(na)leyîsDEL(t)in;INS(na);DEL(t);1,2,3,IND,NEG,PL,PRS,V,IPFV
çinok;çinokno;çinokINS(no);INS(no);;DEF,N,PL,VOC
sivîlîzasyon;sivîlîzasyona;sivîlîzasyonINS(a);INS(a);;DEF,LGSPEC1,N,SG
derebeg;derebeg;derebeg;;;DEF,N,NOM,PL,SG,ACC
pêxîl;pêxîlî;pêxîlINS(î);INS(î);;DEF,N,SG,LGSPEC2
estetîk;estetîkên;estetîkINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
serfermander;serfermanderno;serfermanderINS(no);INS(no);;DEF,N,PL,VOC
nivîsandin;binivîsînin;INS(bi)nivîsDEL(a)INS(î)nDEL(d)in;INS(bi),INS(î);DEL(a),DEL(d);1,2,3,IMP,PL,POS,PRS,SBJV,V
fîqerojk;fîqerojkine;fîqerojkINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
biserkeftî;biserkeftîa;biserkeftîINS(a);INS(a);;DEF,LGSPEC1,N,SG
bêhn;bêhnno;bêhnINS(no);INS(no);;DEF,N,PL,VOC
dox;doxek;doxINS(ek);INS(ek);;INDF,N,NOM,SG
dewisîn;dewisîneke;dewisînINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
edilandin;diedilînyî;INS(di)edilDEL(andi)INS(î)nINS(yî);INS(di),INS(î),INS(yî);DEL(andi);2,IND,POS,PRS,SG,V,IPFV
lê-gerîn;lê-gerîin;lê-gerîINS(i)n;INS(i);;1,2,3,IND,PFV,PL,POS,PST,V
damîþ bûn;damîþ bûnên;damîþ bûINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
bernas;bernaseke;bernasINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
rûdêm;rûdêmno;rûdêmINS(no);INS(no);;DEF,N,PL,VOC
biyanîtî;biyanîtîine;biyanîtîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
xiþir;xiþir;xiþir;;;DEF,N,NOM,PL,SG,ACC
poker;pokera;pokerINS(a);INS(a);;DEF,LGSPEC1,N,SG
ziravî;ziravîên;ziravîINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
ceze;cezeî;cezeINS(î);INS(î);;DEF,N,SG,LGSPEC2
cîguherîn;cîguherînine;cîguherînINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
cejin;cejininan;cejiINS(nina)n;INS(nina);;INDF,N,PL,ACC
înfaz;înfazinan;înfazINS(inan);INS(inan);;INDF,N,PL,ACC
selam;selamên;selamINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
ben;bena;benINS(a);INS(a);;DEF,LGSPEC1,N,SG
nêtarî;nêtarî;nêtarî;;;DEF,N,NOM,PL,SG,ACC
esmandevi û qirikî;esmandevi û qirikîa;esmandevi û qirikîINS(a);INS(a);;DEF,LGSPEC1,N,SG
darcixare;darcixareê;darcixareINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
vala;valaa;valaINS(a);INS(a);;DEF,LGSPEC1,N,SG
toren;torenê;torenINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
arwêþ;arwêþno;arwêþINS(no);INS(no);;DEF,N,PL,VOC
versiyon;versiyoneke;versiyonINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
þewl;þewlan;þewlINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
çipîsk;çipîskinan;çipîskINS(inan);INS(inan);;INDF,N,PL,ACC
gerxêl;gerxêlno;gerxêlINS(no);INS(no);;DEF,N,PL,VOC
destek;desteka;destekINS(a);INS(a);;DEF,LGSPEC1,N,SG
xurd;xurdek;xurdINS(ek);INS(ek);;INDF,N,NOM,SG
xuyan;bixuyî;INS(bi)xuyDEL(an)INS(î);INS(bi),INS(î);DEL(an);2,POS,PRS,SBJV,SG,V
têdan;têdanan;têdINS(an)an;INS(an);;DEF,N,PL,ACC,LGSPEC2
lawsî;lawsîine;lawsîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
cihan;cihanên;cihaINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
xîm;xîm;xîm;;;DEF,N,NOM,PL,SG,ACC
kêlbetan;kêlbetanên;kêlbetaINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
serkan;serkanek;serkanINS(ek);INS(ek);;INDF,N,NOM,SG
sgealp;sgealpa;sgealpINS(a);INS(a);;DEF,LGSPEC1,N,SG
þilekî;þilekîa;þilekîINS(a);INS(a);;DEF,LGSPEC1,N,SG
nas;nasî;nasINS(î);INS(î);;DEF,N,SG,LGSPEC2
amanþo;amanþoê;amanþoINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
þiryar;þiryarên;þiryarINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
qerisok : nanê ji arvanê nîskan çêkirî;qerisok : nanê ji arvanê nîskan çêkirîeke;qerisok : nanê ji arvanê nîskan çêkirîINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
artîþok;artîþokeke;artîþokINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
arp;arpine;arpINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
lîsîn;lîsînin;lîsîINS(ni)n;INS(ni);;INDF,N,NOM,PL
xîtab;xîtaba;xîtabINS(a);INS(a);;DEF,LGSPEC1,N,SG
wezin;wezin;wezin;;;DEF,N,NOM,PL,SG
ra-kirin;nedira-kirin;INS(nedi)ra-kirin;INS(nedi);;1,2,3,IND,NEG,PL,PST,V,PROG
hemam;hemamine;hemamINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
zelû;zelûine;zelûINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
peste;pesteinan;pesteINS(inan);INS(inan);;INDF,N,PL,ACC
kird;kirdeke;kirdINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
deh;dehemîn;dehINS(emîn);INS(emîn);;ADJ,N,NUM
qelþ;qelþê;qelþINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
minanî;minanîin;minanîINS(in);INS(in);;INDF,N,NOM,PL
rûviya zêde;rûviya zêdea;rûviya zêdeINS(a);INS(a);;DEF,LGSPEC1,N,SG
zikê piçûk;zikê piçûkek;zikê piçûINS(ke)k;INS(ke);;INDF,N,NOM,SG
biya;biyaa;biyaINS(a);INS(a);;DEF,LGSPEC1,N,SG
bêjer;bêjerên;bêjerINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
engûr;engûrê;engûrINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
penêrê pûngê;penêrê pûngêeke;penêrê pûngêINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
firroke;firrokeê;firrokeINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
qazî;qazîek;qazîINS(ek);INS(ek);;INDF,N,NOM,SG
maratoner;maratoner;maratoner;;;DEF,N,NOM,PL,SG,ACC
heþînahî;heþînahîine;heþînahîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
desthenne;desthenneo;desthenneINS(o);INS(o);;DEF,N,SG,VOC
trimbêl;trimbêlê;trimbêlINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
xwendayî;xwendayîeke;xwendayîINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
erxe;erxeine;erxINS(ein)e;INS(ein);;INDF,LGSPEC1,N,PL
dengo;dengoa;dengoINS(a);INS(a);;DEF,LGSPEC1,N,SG
orjî;orjîine;orjîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
cihê;cihêine;cihêINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
lûy;lûyin;lûyINS(in);INS(in);;INDF,N,NOM,PL
tevir;tevirin;tevirINS(in);INS(in);;INDF,N,NOM,PL
bijiqandin;nebijiqandim;INS(ne)bijiqandiDEL(n)INS(m);INS(ne),INS(m);DEL(n);1,IND,NEG,PFV,PST,SG,V
sergen;sergenê;sergenINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
muxtarî;muxtarîa;muxtarîINS(a);INS(a);;DEF,LGSPEC1,N,SG
damik;damikinan;damikINS(inan);INS(inan);;INDF,N,PL,ACC
sorgul;sorgulên;sorgulINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
akagané;akaganéinan;akaganéINS(inan);INS(inan);;INDF,N,PL,ACC
nivîsandin;nenivîsandiye;INS(ne)nivîsandiDEL(n)INS(ye);INS(ne),INS(ye);DEL(n);2,3,IND,NEG,PRF,PRS,SG,V
jî;jîinan;jîINS(inan);INS(inan);;INDF,N,PL,ACC
rûn;rûnno;rûnINS(no);INS(no);;DEF,N,PL,VOC
sênîk;sênîkinan;sênîkINS(inan);INS(inan);;INDF,N,PL,ACC
nine;nineeke;ninINS(eek)e;INS(eek);;INDF,LGSPEC1,N,SG,ACC
ûzeûz;ûzeûzno;ûzeûzINS(no);INS(no);;DEF,N,PL,VOC
xemilîn;xemilînên;xemilîINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
þefeq;þefeqek;þefeqINS(ek);INS(ek);;INDF,N,NOM,SG
pêlek;pêlekine;pêlekINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
sekûya benderê;sekûya benderêên;sekûya benderêINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
tezek;tezeka;tezekINS(a);INS(a);;DEF,LGSPEC1,N,SG
fêr bûn;nefêr bûiye;INS(ne)fêr bûDEL(n)INS(iye);INS(ne),INS(iye);DEL(n);3,IND,NEG,PRF,PRS,SG,V
wa;waê;waINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
leþker;leþkerî;leþkerINS(î);INS(î);;DEF,N,SG,LGSPEC2
fanîle;fanîleê;fanîleINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
heysûbeys;heysûbeysa;heysûbeysINS(a);INS(a);;DEF,LGSPEC1,N,SG
galeyan;galeyanek;galeyanINS(ek);INS(ek);;INDF,N,NOM,SG
format;formatên;formatINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
propaganda;propagandaa;propagandaINS(a);INS(a);;DEF,LGSPEC1,N,SG
jêkirin;jêkirinin;jêkirINS(in)in;INS(in);;INDF,N,NOM,PL
guldank;guldankên;guldankINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
mêtro;mêtroê;mêtroINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
eskîmo;eskîmoê;eskîmoINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
nezle;nezleên;nezleINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
mesed;mesedine;mesedINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
îlham;îlhama;îlhamINS(a);INS(a);;DEF,LGSPEC1,N,SG
hezim;hezimine;hezimINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
pêrçenk;pêrçenkekî;pêrçenkINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
pirtî;pirtîan;pirtîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
teyîp;teyîpên;teyîpINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
gozik;gozikan;gozikINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
hilpekîn;hilpekînan;hilpekîINS(na)n;INS(na);;DEF,N,PL,ACC,LGSPEC2
tev bûn;tev bûnê;tev bûnINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
hesibandin;dihesibandiyî;INS(di)hesibandiDEL(n)INS(yî);INS(di),INS(yî);DEL(n);2,IND,POS,PST,SG,V,PROG
azadiye;azadiyeno;azadiyeINS(no);INS(no);;DEF,N,PL,VOC
dûmat;dûmatan;dûmatINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
herez;hereza;herezINS(a);INS(a);;DEF,LGSPEC1,N,SG
çilmîsîn;biçilmîsîna;INS(bi)çilmîsînINS(a);INS(bi),INS(a);;1,2,3,COND,PL,POS,PST,V
têkilbûn;têkilbûnine;têkilbûnINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
nexweþgeh;nexweþgehek;nexweþgehINS(ek);INS(ek);;INDF,N,NOM,SG
ziqûm;ziqûmno;ziqûmINS(no);INS(no);;DEF,N,PL,VOC
danê êvarê;danê êvarêine;danê êvarêINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
kab;kaba;kabINS(a);INS(a);;DEF,LGSPEC1,N,SG
girsk;girska;girskINS(a);INS(a);;DEF,LGSPEC1,N,SG
nojdarû;nojdarûno;nojdarûINS(no);INS(no);;DEF,N,PL,VOC
zarava;zaravaine;zaravaINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
doþek;doþekan;doþekINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
þik;þik;þik;;;DEF,N,NOM,PL,SG
leave;leaveine;leavINS(ein)e;INS(ein);;INDF,LGSPEC1,N,PL
nêrî;nêrî;nêrî;;;DEF,N,NOM,PL,SG,ACC
qibûr;qibûrin;qibûrINS(in);INS(in);;INDF,N,NOM,PL
dêv;dêvê;dêvINS(ê);INS(ê);;DEF,LGSPEC1,N,SG
çeknas;çeknasên;çeknasINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
vegeriyan;nevegeriyabayî;INS(ne)vegeriyaDEL(n)INS(bayî);INS(ne),INS(bayî);DEL(n);2,COND,NEG,PRF,PST,SG,V
halûv;halûvin;halûvINS(in);INS(in);;INDF,N,NOM,PL
sarox;saroxên;saroxINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
karsaz;karsazine;karsazINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
hil-bijartin;nehil-bijartiyî;INS(ne)hil-bijartiDEL(n)INS(yî);INS(ne),INS(yî);DEL(n);2,IND,NEG,PFV,PST,SG,V,V.PTCP
hevkûf;hevkûfan;hevkûfINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
þilekî;þilekîê;þilekîINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
gilî;gilîên;gilîINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
warguherî;warguherîa;warguherîINS(a);INS(a);;DEF,LGSPEC1,N,SG
keftar;keftarin;keftarINS(in);INS(in);;INDF,N,NOM,PL
qer;qera;qerINS(a);INS(a);;DEF,LGSPEC1,N,SG
viritîn;viritîn;viritîn;;;DEF,N,NOM,PL,SG
alîz;alîzo;alîzINS(o);INS(o);;DEF,N,SG,VOC
dîlî;dîlîan;dîlîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
alîgor;alîgorên;alîgorINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
pêeroj;pêeroja;pêerojINS(a);INS(a);;DEF,LGSPEC1,N,SG
berfende : þepe;berfende : þepean;berfende : þepeINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
jê-kirin;nejê-kirina;INS(ne)jê-kirinINS(a);INS(ne),INS(a);;1,2,3,COND,LGSPEC1,NEG,PL,PST,V,V.MSDR
task;taskan;taskINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
bedbînî;bedbînîî;bedbînîINS(î);INS(î);;DEF,N,SG,LGSPEC2
pawn;pawn;pawn;;;DEF,N,NOM,PL,SG,ACC
bêdadî;bêdadîine;bêdadîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
destperk;destperka;destperkINS(a);INS(a);;DEF,LGSPEC1,N,SG
tarokoyî;tarokoyîinan;tarokoyîINS(inan);INS(inan);;INDF,N,PL,ACC
prehîstorya;prehîstoryaek;prehîstoryaINS(ek);INS(ek);;INDF,N,NOM,SG
binçenganê;binçenganêine;binçenganêINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
zirafe;zirafeek;zirafeINS(ek);INS(ek);;INDF,N,NOM,SG
masîgirî;masîgirî;masîgirî;;;DEF,N,NOM,PL,SG
deynder;deynderên;deynderINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
xurd;xurdno;xurdINS(no);INS(no);;DEF,N,PL,VOC
rehîne;rehîneê;rehîneINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
da-liqiyan;nada-liqî;INS(na)da-liqDEL(iyan)INS(î);INS(na),INS(î);DEL(iyan);3,IND,NEG,PRS,SG,V,IPFV
kevçî;kevçîinan;kevçîINS(inan);INS(inan);;INDF,N,PL,ACC
çaviya qeþahiyê;çaviya qeþahiyêekî;çaviya qeþahiyêINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
ode;odeên;odeINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
prînt;prînteke;prîntINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
gulop;gulopinan;gulopINS(inan);INS(inan);;INDF,N,PL,ACC
protest;protestê;protestINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
întîqal;întîqalên;întîqalINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
patriyotîzm;patriyotîzma;patriyotîzmINS(a);INS(a);;DEF,LGSPEC1,N,SG
berfdimsik;berfdimsikin;berfdimsikINS(in);INS(in);;INDF,N,NOM,PL
firrin;firrinin;firrINS(in)in;INS(in);;INDF,N,NOM,PL
xiþikîn;xiþikîbûm;xiþikîDEL(n)INS(bûm);INS(bûm);DEL(n);1,IND,POS,PRF,PST,SG,V
pìreto;pìretoa;pìretoINS(a);INS(a);;DEF,LGSPEC1,N,SG
qehirîn;qehirînên;qehirîINS(nê)n;INS(nê);;DEF,LGSPEC1,N,PL,VOC
raketinxane;raketinxaneinan;raketinxaneINS(inan);INS(inan);;INDF,N,PL,ACC
tirûþ;tirûþeke;tirûþINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
kîler;kîlerê;kîlerINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
bû;bûa;bûINS(a);INS(a);;DEF,LGSPEC1,N,SG
fanosa deryayî;fanosa deryayîî;fanosa deryayîINS(î);INS(î);;DEF,N,SG,LGSPEC2
veþn;veþnin;veþINS(ni)n;INS(ni);;INDF,N,NOM,PL
mastê kilanê;mastê kilanêno;mastê kilanêINS(no);INS(no);;DEF,N,PL,VOC
stirîh;stirîhên;stirîhINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
kelax;kelaxo;kelaxINS(o);INS(o);;DEF,N,SG,VOC
ve-man;ve-mana;ve-manINS(a);INS(a);;LGSPEC1,V,V.MSDR
rehman;rehmanin;rehmaINS(ni)n;INS(ni);;INDF,N,NOM,PL
sav-söz;sav-sözek;sav-sözINS(ek);INS(ek);;INDF,N,NOM,SG
lêkera têper;lêkera têperên;lêkera têperINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
biqbiqok;biqbiqokin;biqbiqokINS(in);INS(in);;INDF,N,NOM,PL
xilte;xiltein;xilteINS(in);INS(in);;INDF,N,NOM,PL
welatparêzî;welatparêzîên;welatparêzîINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
îma;îmain;îmaINS(in);INS(in);;INDF,N,NOM,PL
maya;mayaî;mayaINS(î);INS(î);;DEF,N,SG,LGSPEC2
ponpeyî;ponpeyî;ponpeyî;;;DEF,N,NOM,PL,SG
pirsan;pirsane;pirsanINS(e);INS(e);;1,2,3,IND,PL,POS,PRF,PRS,V
anekdot;anekdoteke;anekdotINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
kes;kesî;kesINS(î);INS(î);;DEF,N,SG,LGSPEC2
biliyan;dibiliyayî;INS(di)biliyaDEL(n)INS(yî);INS(di),INS(yî);DEL(n);2,IND,POS,PST,SG,V,PROG
serê keriyê;serê keriyêno;serê keriyêINS(no);INS(no);;DEF,N,PL,VOC
kew;kewekî;kewINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
gumrehî;gumrehîno;gumrehîINS(no);INS(no);;DEF,N,PL,VOC
keþîþ;keþîþê;keþîþINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
bajaravahî;bajaravahîên;bajaravahîINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
master;masterên;masterINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
peyiver;peyiver;peyiver;;;DEF,N,NOM,PL,SG,ACC
hêbitîn;hêbitîneke;hêbitînINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
destî;destî;destî;;;DEF,N,NOM,PL,SG,ACC
kêsrek;kêsrekî;kêsrekINS(î);INS(î);;DEF,N,SG,LGSPEC2
pûþt;pûþtek;pûþtINS(ek);INS(ek);;INDF,N,NOM,SG
wêrîn;newêrîbayî;INS(ne)wêrINS(îbay)îDEL(n);INS(ne),INS(îbay);DEL(n);2,COND,NEG,PRF,PST,SG,V
