Source;Target;Combined;Inserts;Deletes;Grammar
kimdõz;kimdõndõdõn;kimdõDEL(z)INS(ndõdõn);INS(ndõdõn);DEL(z);ADJ,PL,DAT
kōdõkstuoistõnz;kōdõkstuoistõndõ;kōdõkstuoistõnDEL(z)INS(dõ);INS(dõ);DEL(z);ADJ,SG,IN+ALL
märts;märts;märts;;;N,SG,GEN
pȯis;pūošist;pDEL(ȯ)INS(ūoš)isINS(t);INS(ūoš),INS(t);DEL(ȯ);N,PL,IN+ABL
alīz;alīzt;alīzINS(t);INS(t);;N,SG,PRT
februar;februarõd;februarINS(õd);INS(õd);;N,PL,NOM
lēḑkū;lēḑkūkõks;lēḑkūINS(kõks);INS(kõks);;N,SG,INS
vȯlmsõnā;vȯlmsõnnõ;vȯlmsõnDEL(ā)INS(nõ);INS(nõ);DEL(ā);N,SG,IN+ALL
märts;märtsõd;märtsINS(õd);INS(õd);;N,PL,NOM
āinakū;āinakū;āinakū;;;N,SG,GEN
tūoiznapǟva;tūoiznapäuvõ;tūoiznapDEL(ǟva)INS(äuvõ);INS(äuvõ);DEL(ǟva);N,SG,PRT
septembõr;septembõriž;septembõrINS(iž);INS(iž);;N,PL,IN+ALL
izā;izzõ;izDEL(ā)INS(zõ);INS(zõ);DEL(ā);N,SG,IN+ALL
sīlma;silmõ;sDEL(ī)INS(i)lmDEL(a)INS(õ);INS(i),INS(õ);DEL(ī),DEL(a);N,SG,IN+ALL
likkõ;likīzt;likDEL(kõ)INS(īzt);INS(īzt);DEL(kõ);V,ACT,FIN,IND,POS,PST,SG,2
īdõkssadāz;īdõkssadāndõn;īdõkssadāDEL(z)INS(ndõn);INS(ndõn);DEL(z);ADJ,SG,DAT
kuolmõz;kuolmõndõn;kuolmõDEL(z)INS(ndõn);INS(ndõn);DEL(z);ADJ,SG,DAT
ūļ;ūlstõ;ūDEL(ļ)INS(lstõ);INS(lstõ);DEL(ļ);N,SG,IN+ABL
āinakū;āinakūḑi;āinakūINS(ḑi);INS(ḑi);;N,PL,PRT
pūolpǟva;pūolpäuvšti;pūolpDEL(ǟva)INS(äuvšti);INS(äuvšti);DEL(ǟva);N,PL,IN+ABL
nǟdõ;lītõ nǟnõd;INS(lītõ )nǟINS(nõ)dDEL(õ);INS(lītõ ),INS(nõ);DEL(õ);V,ACT,FIN,IND,POS,FUT,PRF,PL,2,LGSPEC5
atrāita;atrāita;atrāita;;;N,SG,NOM
tint;tīntis;tDEL(i)INS(ī)ntINS(is);INS(ī),INS(is);DEL(i);N,PL,IN+ESS
alli;alīzõst;alDEL(li)INS(īzõst);INS(īzõst);DEL(li);ADJ,SG,IN+ABL
tuoistõnz;tuoistõndõst;tuoistõnDEL(z)INS(dõst);INS(dõst);DEL(z);ADJ,SG,IN+ABL
līdõ;līks;līDEL(dõ)INS(ks);INS(ks);DEL(dõ);V,ACT,FIN,COND,POS,PRS,SG,3
blēḑ;blēḑõd;blēḑINS(õd);INS(õd);;N,PL,NOM
pivāpǟva;pivāpäuvši;pivāpDEL(ǟva)INS(äuvši);INS(äuvši);DEL(ǟva);N,PL,IN+ESS
februār;februārõdõks;februārINS(õdõks);INS(õdõks);;N,PL,INS
rōza;rōzadõn;rōzaINS(dõn);INS(dõn);;ADJ,PL,DAT
kūlõ;iz kūlõm;INS(iz )kūlõINS(m);INS(iz ),INS(m);;V,ACT,FIN,IND,NEG,PST,PL,1
nūoŗkū;nūoŗkū;nūoŗkū;;;N,SG,GEN
pōr;pōriž;pōrINS(iž);INS(iž);;N,PL,IN+ALL
pǟva;pǟva;pǟva;;;N,SG,GEN
vȯlmsõnā;vȯlmsõnāks;vȯlmsõnāINS(ks);INS(ks);;N,SG,INS
kū;kūši;kūINS(ši);INS(ši);;N,PL,IN+ESS
statsij;statsij;statsij;;;N,SG,GEN
elatīv;elatīv;elatīv;;;N,SG,NOM
joutõmläpš;joutõmlapst;joutõmlDEL(äpš)INS(apst);INS(apst);DEL(äpš);N,PL,GEN
kūdkimdõz;kūdkimdõndst;kūdkimdõDEL(z)INS(ndst);INS(ndst);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
līdõ;līksmõ;līDEL(d)INS(ksm)õ;INS(ksm);DEL(d);V,ACT,FIN,COND,POS,PRS,PL,1
tūļ;tūļšti;tūļINS(šti);INS(šti);;N,PL,IN+ABL
kūlõ;līmõ kūlõnd;INS(līmõ )kūlõINS(nd);INS(līmõ ),INS(nd);;V,ACT,FIN,IND,POS,FUT,PRF,PL,1,LGSPEC5
ūdāigast kū;ūdāigast kū;ūdāigast kū;;;N,SG,GEN
āigast;āigastõdõks;āigastINS(õdõks);INS(õdõks);;N,PL,INS
kuoț;kuoțīdi;kuoțINS(īdi);INS(īdi);;N,PL,PRT
ūdāigast kū;ūdāigast kūsõ;ūdāigast kūINS(sõ);INS(sõ);;N,SG,IN+ESS
lǟdõ;lēji;lDEL(ǟdõ)INS(ēji);INS(ēji);DEL(ǟdõ);V,ACT,FIN,QUOT,POS,PRS,SG,1
jūlij;jūlij;jūlij;;;N,SG,GEN
īdõkstuoistõnz;īdõkstuoistõndõks;īdõkstuoistõnDEL(z)INS(dõks);INS(dõks);DEL(z);ADJ,SG,INS
sõnā;sõņḑi;sõDEL(nā)INS(ņḑi);INS(ņḑi);DEL(nā);N,PL,PRT
blēḑ;blēḑist;blēḑINS(ist);INS(ist);;N,PL,IN+ABL
vȱlda;līt vȯnnõd;DEL(vȱ)lINS(īt vȯnnõ)dDEL(a);INS(īt vȯnnõ);DEL(vȱ),DEL(a);V,ACT,FIN,IND,POS,FUT,PRF,PL,2
īdõkssadāz;īdõkssadāndõst;īdõkssadāDEL(z)INS(ndõst);INS(ndõst);DEL(z);ADJ,SG,IN+ABL
alīztas;alīztassõ;alīztasINS(sõ);INS(sõ);;N,SG,PRT
kōdõkskimdõz;kōdõkskimdõnd;kōdõkskimdõDEL(z)INS(nd);INS(nd);DEL(z);ADJ,SG,GEN
kūora;kūoriž;kūorDEL(a)INS(iž);INS(iž);DEL(a);N,PL,IN+ALL
tuoistõnz;tuoistõndidi;tuoistõnDEL(z)INS(didi);INS(didi);DEL(z);ADJ,PL,PRT
mǟdlõ;ät mǟdlõt;INS(ät )mǟdlõINS(t);INS(ät ),INS(t);;V,ACT,FIN,IND,NEG,PRS,PL,2
kȭļimkū;kȭļimkūd;kȭļimkūINS(d);INS(d);;N,PL,GEN
novembõr;novembõri;novembõrINS(i);INS(i);;N,PL,PRT
kīņḑõļkū;kīņḑõļkūši;kīņḑõļkūINS(ši);INS(ši);;N,PL,IN+ESS
neļļõndpǟva;neļļõndpǟvast;neļļõndpǟvaINS(st);INS(st);;N,SG,IN+ABL
seismi;seismiz;seismiINS(z);INS(z);;ADJ,SG,GEN
azūmsõnā;azūmsõnād;azūmsõnāINS(d);INS(d);;N,PL,GEN
mīez;mīesõ;mīeDEL(z)INS(sõ);INS(sõ);DEL(z);N,SG,IN+ESS
kōdõkssadāz;kōdõkssadāndõs;kōdõkssadāDEL(z)INS(ndõs);INS(ndõs);DEL(z);ADJ,SG,IN+ESS
joutõmläpš;joutõmlapsõ;joutõmlDEL(äpš)INS(apsõ);INS(apsõ);DEL(äpš);N,SG,IN+ALL
jellõ;iz jelām;INS(iz )jelDEL(lõ)INS(ām);INS(iz ),INS(ām);DEL(lõ);V,ACT,FIN,IND,NEG,PST,PL,1
īdõksmõz;īdõksmõndist;īdõksmõDEL(z)INS(ndist);INS(ndist);DEL(z);ADJ,PL,IN+ABL
nūoŗmīez;nūoŗmīezõ;nūoŗmīezINS(õ);INS(õ);;N,SG,IN+ALL
kȭļimkū;kȭļimkūzõ;kȭļimkūINS(zõ);INS(zõ);;N,SG,IN+ALL
nūoŗimi;nūoŗimizt;nūoŗimiINS(zt);INS(zt);;ADJ,PL,NOM
brēḑig;brēḑig;brēḑig;;;N,SG,NOM
kūlõ;äb kūlõm;INS(äb )kūlõINS(m);INS(äb ),INS(m);;V,ACT,FIN,IND,NEG,PRS,PL,1
āmbaz;āmbazõks;āmbazINS(õks);INS(õks);;N,SG,INS
blēḑ;blēḑõn;blēḑINS(õn);INS(õn);;ADJ,SG,DAT
märts;märts;märts;;;N,SG,NOM
seissadāz;seisõstsadāndõst;seisINS(õst)sadāDEL(z)INS(ndõst);INS(õst),INS(ndõst);DEL(z);ADJ,SG,IN+ABL
kīņḑõļkū;kīņḑõļkūn;kīņḑõļkūINS(n);INS(n);;N,SG,DAT
jellõ;um jelāmõst;INS(um )jeDEL(l)lINS(ām)õINS(st);INS(um ),INS(ām),INS(st);DEL(l);V,ACT,FIN,DEB,POS,PRS,SG,1
boŗ;boŗīd;boŗINS(īd);INS(īd);;N,PL,GEN
rōza;rōza;rōza;;;ADJ,SG,GEN
lǟdõ;äd lǟ;INS(äd )lǟDEL(dõ);INS(äd );DEL(dõ);V,ACT,FIN,IND,NEG,PRS,SG,2
polākõz;polākõd;polākõDEL(z)INS(d);INS(d);DEL(z);N,PL,NOM
pȯiški;pȯiškiži;pȯiškINS(iž)i;INS(iž);;N,PL,PRT
kūdõz;kūdõndõdõn;kūdõDEL(z)INS(ndõdõn);INS(ndõdõn);DEL(z);ADJ,PL,DAT
brēḑig;brēḑig;brēḑig;;;N,SG,GEN
sadāz;sadāndidi;sadāDEL(z)INS(ndidi);INS(ndidi);DEL(z);ADJ,PL,PRT
tōvaz;touvidi;tDEL(ōvaz)INS(ouvidi);INS(ouvidi);DEL(ōvaz);N,PL,PRT
alīztas;alīztassõd;alīztasINS(sõd);INS(sõd);;N,PL,NOM
sadāz;sadāndõdõn;sadāDEL(z)INS(ndõdõn);INS(ndõdõn);DEL(z);ADJ,PL,DAT
izā;izāks;izāINS(ks);INS(ks);;N,SG,INS
nǟdõ;um nǟmõst;INS(um )nǟDEL(d)INS(m)õINS(st);INS(um ),INS(m),INS(st);DEL(d);V,ACT,FIN,DEB,POS,PRS,PL,2
āinakū;āinakūkõks;āinakūINS(kõks);INS(kõks);;N,SG,INS
kuolmõz;kuolmõndõd;kuolmõDEL(z)INS(ndõd);INS(ndõd);DEL(z);ADJ,PL,GEN
lǟdõ;lǟmõ;lǟDEL(d)INS(m)õ;INS(m);DEL(d);V,LGSPEC3
kōdõkskimdõz;kōdõkskimdõndõdõn;kōdõkskimdõDEL(z)INS(ndõdõn);INS(ndõdõn);DEL(z);ADJ,PL,DAT
nūoŗmīez;nūoŗmēšti;nūoŗmDEL(īez)INS(ēšti);INS(ēšti);DEL(īez);N,PL,IN+ABL
nominatīv;nominatīvõks;nominatīvINS(õks);INS(õks);;N,SG,INS
kaš;kašīst;kašINS(īst);INS(īst);;N,PL,IN+ABL
atrāitanai;atrāitanaiži;atrāitanaINS(iž)i;INS(iž);;N,PL,PRT
munādkuoț;munādkuoțțõ;munādkuoțINS(țõ);INS(țõ);;N,SG,IN+ALL
tīepǟva;tīepǟvaks;tīepǟvaINS(ks);INS(ks);;N,SG,INS
vȱlda;vȯlkõd;vDEL(ȱ)INS(ȯ)lINS(kõ)dDEL(a);INS(ȯ),INS(kõ);DEL(ȱ),DEL(a);V,ACT,FIN,LGSPEC1,POS,PRS,PL,2
vīmkū;vīmkūšti;vīmkūINS(šti);INS(šti);;N,PL,IN+ABL
tūoiznapǟva;tūoiznapäuvõ;tūoiznapDEL(ǟva)INS(äuvõ);INS(äuvõ);DEL(ǟva);N,SG,IN+ALL
kuod;kuoddõn;kuodINS(dõn);INS(dõn);;N,SG,DAT
lilla;lillast;lillaINS(st);INS(st);;ADJ,SG,IN+ABL
vīmkū;vīmkū;vīmkū;;;N,SG,NOM
kūdtuoistõnz;kūdtuoistõndidi;kūdtuoistõnDEL(z)INS(didi);INS(didi);DEL(z);ADJ,PL,PRT
nimsõnā;nimsõnād;nimsõnāINS(d);INS(d);;N,PL,NOM
vīmkū;vīmkūn;vīmkūINS(n);INS(n);;N,SG,DAT
kūdkimdõz;kūdkimdõnds;kūdkimdõDEL(z)INS(nds);INS(nds);DEL(z);ADJ,SG,IN+ESS,LGSPEC6
līdõ;lībõd;līINS(bõ)dDEL(õ);INS(bõ);DEL(õ);V,ACT,FIN,IND,POS,PRS,PL,3
drūošõ;drūošõ;drūošõ;;;ADJ,SG,PRT
rōntõz;rōntõks;rōntõDEL(z)INS(ks);INS(ks);DEL(z);N,SG,INS
tūlda;tuļ;tDEL(ūlda)INS(uļ);INS(uļ);DEL(ūlda);V,ACT,FIN,IND,POS,PST,SG,3
alīztas;alīztassist;alīztasINS(sist);INS(sist);;N,PL,IN+ABL
februar;februarõ;februarINS(õ);INS(õ);;N,SG,IN+ALL
kež;kädūd;kDEL(ež)INS(ädūd);INS(ädūd);DEL(ež);N,PL,NOM
analōgij;analōgijõn;analōgijINS(õn);INS(õn);;N,SG,DAT
lešk;leškīd;leškINS(īd);INS(īd);;N,PL,GEN
bäzmõr;bäzmõr;bäzmõr;;;N,SG,NOM
kōdõkssadāz;kōdõkssadānd;kōdõkssadāDEL(z)INS(nd);INS(nd);DEL(z);ADJ,SG,GEN
ūļ;ūldõn;ūDEL(ļ)INS(ldõn);INS(ldõn);DEL(ļ);N,PL,DAT
alli;alīzt;alDEL(li)INS(īzt);INS(īzt);DEL(li);ADJ,SG,PRT
oktōbõr;oktōbõr;oktōbõr;;;N,SG,GEN
jellõ;līm jellõnd;INS(līm )jellõINS(nd);INS(līm ),INS(nd);;V,ACT,FIN,IND,POS,FUT,PRF,PL,1
pǟvaīe;pǟvaīekõks;pǟvaīeINS(kõks);INS(kõks);;N,SG,INS
īdõkssadāz;īdõkssadāndõs;īdõkssadāDEL(z)INS(ndõs);INS(ndõs);DEL(z);ADJ,SG,IN+ESS
allatīv;allatīvõ;allatīvINS(õ);INS(õ);;N,SG,IN+ALL
ežžõmpǟva;ežžõmpǟvad;ežžõmpǟvaINS(d);INS(d);;N,PL,NOM
tint;tīntiž;tDEL(i)INS(ī)ntINS(iž);INS(ī),INS(iž);DEL(i);N,PL,IN+ALL
pōr;pōrõd;pōrINS(õd);INS(õd);;N,PL,GEN
mǟdlõ;mǟdlõb;mǟdlõINS(b);INS(b);;V,ACT,FIN,IND,POS,PRS,SG,1
seissadāz;seisõstsadāndst;seisINS(õst)sadāDEL(z)INS(ndst);INS(õst),INS(ndst);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
īdõksmõz;īdõksmõndõ;īdõksmINS(õnd)õDEL(z);INS(õnd);DEL(z);ADJ,SG,IN+ALL
sadāz;sadāndõks;sadāDEL(z)INS(ndõks);INS(ndõks);DEL(z);ADJ,SG,INS
maij;maijõn;maijINS(õn);INS(õn);;N,SG,DAT
ougust;ougustiž;ougustINS(iž);INS(iž);;N,PL,IN+ALL
detsembõr;detsembõris;detsembõrINS(is);INS(is);;N,PL,IN+ESS
āigast;āigast;āigast;;;N,SG,NOM
vȱntsa;vȱntsis;vȱntINS(si)sDEL(a);INS(si);DEL(a);N,PL,IN+ESS
neļļõndpǟva;neļļõndpäuvšti;neļļõndpDEL(ǟva)INS(äuvšti);INS(äuvšti);DEL(ǟva);N,PL,IN+ABL
nǟdõ;nēji;nDEL(ǟdõ)INS(ēji);INS(ēji);DEL(ǟdõ);V,ACT,FIN,QUOT,POS,PRS,SG,3
rōntõz;rōntõzt;rōntõzINS(t);INS(t);;N,SG,PRT
vīmkū;vīmkūši;vīmkūINS(ši);INS(ši);;N,PL,IN+ESS
piņ;piņīž;piņINS(īž);INS(īž);;N,PL,IN+ALL
nūoŗkazām;nūoŗkazāmõn;nūoŗkazāmINS(õn);INS(õn);;N,SG,DAT
brīõz;brīõzõks;brīõzINS(õks);INS(õks);;N,SG,INS
pȯis;pȯisõn;pȯisINS(õn);INS(õn);;N,SG,DAT
äm;ämmõ;ämINS(mõ);INS(mõ);;N,SG,IN+ALL
kōdõkstuoistõnz;kōdõkstuoistõndt;kōdõkstuoistõnDEL(z)INS(dt);INS(dt);DEL(z);ADJ,SG,PRT
mōmīez;mōmīeztõ;mōmīezINS(tõ);INS(tõ);;N,SG,PRT
tūlda;äb tultõ;INS(äb tul)tDEL(ūlda)INS(õ);INS(äb tul),INS(õ);DEL(ūlda);V,ACT,FIN,IND,NEG,PRS,PL,3
seismõztuoistõnz;seismõztuoistõndidi;seismõztuoistõnDEL(z)INS(didi);INS(didi);DEL(z);ADJ,PL,PRT
īdõksmõz;īdõksmõz;īdõksmõz;;;ADJ,SG,NOM
nēļakimdõz;nēļakimdõndidi;nēļakimdõDEL(z)INS(ndidi);INS(ndidi);DEL(z);ADJ,PL,PRT
suoŗm;suormkõks;suoDEL(ŗ)INS(r)mINS(kõks);INS(r),INS(kõks);DEL(ŗ);N,SG,INS
āinakū;āinakūn;āinakūINS(n);INS(n);;N,SG,DAT
piņ;piņņõ;piņINS(ņõ);INS(ņõ);;N,SG,PRT
lǟdõ;um lēmõst;INS(um )lDEL(ǟd)INS(ēm)õINS(st);INS(um ),INS(ēm),INS(st);DEL(ǟd);V,ACT,FIN,DEB,POS,PRS,SG,1
kuolmkimdõz;kuolmkimdõndst;kuolmkimdõDEL(z)INS(ndst);INS(ndst);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
kinō;kinōz;kinōINS(z);INS(z);;N,SG,IN+ALL
nǟdõ;nǟgõ;nǟDEL(d)INS(g)õ;INS(g);DEL(d);V,ACT,FIN,LGSPEC1,POS,PRS,SG,1
kūdtuoistõnz;kūdtuoistõndis;kūdtuoistõnDEL(z)INS(dis);INS(dis);DEL(z);ADJ,PL,IN+ESS
līdõ;izt lītõ;INS(izt )līDEL(d)INS(t)õ;INS(izt ),INS(t);DEL(d);V,ACT,FIN,IND,NEG,PST,PL,2
kuod;kuodūdõks;kuodINS(ūdõks);INS(ūdõks);;N,PL,INS
pānda;pangõd;pDEL(ānd)aINS(ngõd);INS(ngõd);DEL(ānd);V,ACT,FIN,LGSPEC1,POS,PRS,PL,1
pānda;pankstõ;pDEL(ānd)aINS(nkstõ);INS(nkstõ);DEL(ānd);V,ACT,FIN,COND,POS,PRS,PL,2
seismõz;seismõndiž;seismõDEL(z)INS(ndiž);INS(ndiž);DEL(z);ADJ,PL,IN+ALL
lešknai;lešknaizt;lešknaiINS(zt);INS(zt);;N,PL,NOM
jellõ;jelābõd;jeDEL(l)lINS(āb)õINS(d);INS(āb),INS(d);DEL(l);V,ACT,FIN,IND,POS,PRS,PL,3
kūdõz;kūdõndõ;kūINS(dõn)dõDEL(z);INS(dõn);DEL(z);ADJ,SG,IN+ALL
īdõkssadāz;īdõkssadāz;īdõkssadāz;;;ADJ,SG,NOM
tas;tassõd;tasINS(sõd);INS(sõd);;N,PL,GEN
mǟdlõ;äb mǟdlõks;INS(äb )mǟdlõINS(ks);INS(äb ),INS(ks);;V,ACT,FIN,COND,NEG,PRS,SG,1
lǟdõ;äb lǟm;INS(äb )lǟDEL(dõ)INS(m);INS(äb ),INS(m);DEL(dõ);V,ACT,FIN,IND,NEG,PRS,PL,1
boŗ;boŗšõ;boŗINS(šõ);INS(šõ);;N,SG,IN+ESS
nädīļ;nädīļiž;nädīļINS(iž);INS(iž);;N,PL,IN+ALL
pānda;äb līt pannõd;INS(äb līt )pDEL(ānd)aINS(nnõd);INS(äb līt ),INS(nnõd);DEL(ānd);V,ACT,FIN,IND,NEG,FUT,PRF,PL,3
lēḑkū;lēḑkūstõ;lēḑkūINS(stõ);INS(stõ);;N,SG,IN+ABL
alumīnij;alumīnijstõ;alumīnijINS(stõ);INS(stõ);;N,SG,IN+ABL
läpš;lapsõs;lDEL(äpš)INS(apsõs);INS(apsõs);DEL(äpš);N,SG,IN+ESS
pānda;äb lī pand;INS(äb lī )pDEL(ā)INS(a)ndDEL(a);INS(äb lī ),INS(a);DEL(ā),DEL(a);V,ACT,FIN,IND,NEG,FUT,PRF,SG,3
knaš;knašīd;knašINS(īd);INS(īd);;ADJ,PL,GEN
kuolmtuoistõnz;kuolmtuoistõnds;kuolmtuoistõnDEL(z)INS(ds);INS(ds);DEL(z);ADJ,SG,IN+ESS,LGSPEC6
kūdkimdõz;kūdkimdõndist;kūdkimdõDEL(z)INS(ndist);INS(ndist);DEL(z);ADJ,PL,IN+ABL
tīemizsõnā;tīemizsõnād;tīemizsõnāINS(d);INS(d);;N,PL,NOM
āinakū;āinakūzõ;āinakūINS(zõ);INS(zõ);;N,SG,IN+ALL
mōmīez;mōmēšti;mōmDEL(īez)INS(ēšti);INS(ēšti);DEL(īez);N,PL,IN+ABL
aššõ;aššõ;aššõ;;;ADJ,SG,NOM
partitīv;partitīvõs;partitīvINS(õs);INS(õs);;N,SG,IN+ESS,LGSPEC6
vīdkimdõz;vīdkimdõndidi;vīdkimdõDEL(z)INS(ndidi);INS(ndidi);DEL(z);ADJ,PL,PRT
kōdõkstuoistõnz;kōdõkstuoistõndõdõks;kōdõkstuoistõnDEL(z)INS(dõdõks);INS(dõdõks);DEL(z);ADJ,PL,INS
nēļakimdõz;nēļakimdõndõ;nēļakimINS(dõn)dõDEL(z);INS(dõn);DEL(z);ADJ,SG,IN+ALL
alīztas;alīztassiž;alīztasINS(siž);INS(siž);;N,PL,IN+ALL
kaffe;kaffe;kaffe;;;N,SG,PRT
nēļatuoistõnz;nēļatuoistõnz;nēļatuoistõnz;;;ADJ,SG,NOM
pūoga;pūogas;pūogaINS(s);INS(s);;N,SG,IN+ESS
kež;kädstõ;kDEL(ež)INS(ädstõ);INS(ädstõ);DEL(ež);N,SG,IN+ABL
vȱlda;äd vȯlkst;INS(äd )vDEL(ȱlda)INS(ȯlkst);INS(äd ),INS(ȯlkst);DEL(ȱlda);V,ACT,FIN,COND,NEG,PRS,SG,2
värb;värbstõ;värbINS(stõ);INS(stõ);;N,SG,IN+ABL
pȯiški;pȯiškizõks;pȯiškiINS(zõks);INS(zõks);;N,SG,INS
partitīv;partitīvõks;partitīvINS(õks);INS(õks);;N,SG,INS
likkõ;liktõd;liDEL(k)kINS(t)õINS(d);INS(t),INS(d);DEL(k);V,PASS,V.PTCP
tūļ;tūlõ;tūDEL(ļ)INS(lõ);INS(lõ);DEL(ļ);N,SG,IN+ALL
statsij;statsijḑi;statsijINS(ḑi);INS(ḑi);;N,PL,PRT
nǟdõ;neiztõ;nDEL(ǟd)INS(eizt)õ;INS(eizt);DEL(ǟd);V,ACT,FIN,IND,POS,PST,PL,3
īdõksmõz;īdõksmõndõs;īdõksmõDEL(z)INS(ndõs);INS(ndõs);DEL(z);ADJ,SG,IN+ESS
siḑīmsõnā;siḑīmsõnādõn;siḑīmsõnāINS(dõn);INS(dõn);;N,PL,DAT
kūdtuoistõnz;kūdtuoistõndõks;kūdtuoistõnDEL(z)INS(dõks);INS(dõks);DEL(z);ADJ,SG,INS
instrumentāl;instrumentāl;instrumentāl;;;N,SG,GEN
nēļatuoistõnz;nēļatuoistõndst;nēļatuoistõnDEL(z)INS(dst);INS(dst);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
prepozītsij;prepozītsijõn;prepozītsijINS(õn);INS(õn);;N,SG,DAT
vīmkū;vīmkū;vīmkū;;;N,SG,GEN
mǟdlõ;mǟdliz;mǟdlDEL(õ)INS(iz);INS(iz);DEL(õ);V,ACT,FIN,IND,POS,PST,SG,1
pōr;pōrõn;pōrINS(õn);INS(õn);;N,SG,DAT
tūlda;tult;INS(tul)tDEL(ūlda);INS(tul);DEL(ūlda);V,ACT,FIN,IND,POS,PRS,PL,2
äbknaš;äbknaššõ;äbknašINS(šõ);INS(šõ);;ADJ,SG,IN+ALL
lešknai;lešknāizta;lešknINS(āizt)aDEL(i);INS(āizt);DEL(i);N,SG,PRT
kūlõ;izt kūlõt;INS(izt )kūlõINS(t);INS(izt ),INS(t);;V,ACT,FIN,IND,NEG,PST,PL,3
likkõ;likkiji;likkDEL(õ)INS(iji);INS(iji);DEL(õ);V,ACT,FIN,QUOT,POS,PRS,SG,2
kuolmsadāz;kuolmsadāz;kuolmsadāz;;;ADJ,SG,NOM
polākõz;polākidi;polākDEL(õz)INS(idi);INS(idi);DEL(õz);N,PL,PRT
tuoi;tuoizõst;tuoiINS(zõst);INS(zõst);;ADJ,SG,IN+ABL
nominatīv;nominatīv;nominatīv;;;N,SG,NOM
tas;tassidi;tasINS(sidi);INS(sidi);;N,PL,PRT
lešknai;lešknaiztkõks;lešknaiINS(ztkõks);INS(ztkõks);;N,PL,INS
pǟ;pǟ;pǟ;;;N,SG,NOM
īdõkstuoistõnz;īdõkstuoistõndt;īdõkstuoistõnDEL(z)INS(dt);INS(dt);DEL(z);ADJ,SG,PRT
kōdkimdõz;kōdkimdõndõ;kōdkimINS(dõn)dõDEL(z);INS(dõn);DEL(z);ADJ,SG,IN+ALL
ūdāigast kū;ūdāigast kūzõ;ūdāigast kūINS(zõ);INS(zõ);;N,SG,IN+ALL
analīz;analīzidi;analīzINS(idi);INS(idi);;N,PL,PRT
kaffe;kaffeks;kaffeINS(ks);INS(ks);;N,SG,INS
kimmõz;kimmõndst;kimmõDEL(z)INS(ndst);INS(ndst);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
kīņḑõļkū;kīņḑõļkūšti;kīņḑõļkūINS(šti);INS(šti);;N,PL,IN+ABL
allitas;alīžistassis;aDEL(l)lINS(īž)iINS(s)taINS(ssi)s;INS(īž),INS(s),INS(ssi);DEL(l);N,PL,IN+ESS
nēļasadāz;nēļasadāndõs;nēļasadāDEL(z)INS(ndõs);INS(ndõs);DEL(z);ADJ,SG,IN+ESS
tūlda;algid tulgid!;DEL(tūld)aINS(lgid tulgid!);INS(lgid tulgid!);DEL(tūld);V,ACT,FIN,IMP,PRS,NEG,PL,2
lǟdõ;äb lītõ lǟnõd;INS(äb lītõ )lǟINS(nõ)dDEL(õ);INS(äb lītõ ),INS(nõ);DEL(õ);V,ACT,FIN,IND,NEG,FUT,PRF,PL,3,LGSPEC5
ȭdõg;ȭdõgõdõn;ȭdõgINS(õdõn);INS(õdõn);;N,PL,DAT
nominatīv;nominatīvõ;nominatīvINS(õ);INS(õ);;N,SG,PRT
jōņpǟva kū;jōņpǟva kūd;jōņpǟva kūINS(d);INS(d);;N,PL,GEN
sigžkū;sigžkūstõ;sigžkūINS(stõ);INS(stõ);;N,SG,IN+ABL
ažāsõnā;ažāsõnād;ažāsõnāINS(d);INS(d);;N,PL,GEN
ažāsõnā;ažāsõnāks;ažāsõnāINS(ks);INS(ks);;N,SG,INS
oktōbõr;oktōbõrdõks;oktōbõrINS(dõks);INS(dõks);;N,PL,INS
alīz;alīžist;alīDEL(z)INS(žist);INS(žist);DEL(z);ADJ,PL,IN+ABL
läpš;lapsõn;lDEL(äpš)INS(apsõn);INS(apsõn);DEL(äpš);N,SG,DAT
jōņpǟva kū;jōņpǟva kūd;jōņpǟva kūINS(d);INS(d);;N,PL,NOM
lēḑkū;lēḑkūdõn;lēḑkūINS(dõn);INS(dõn);;N,PL,DAT
ab;ab;ab;;;N,SG,GEN
kīlmakū;kīlmakūsõ;kīlmakūINS(sõ);INS(sõ);;N,SG,IN+ESS
tidār;tidārst;tidārINS(st);INS(st);;N,SG,IN+ABL,LGSPEC6
blēḑ;blēḑ;blēḑ;;;N,SG,NOM
knaš;knaššõn;knašINS(šõn);INS(šõn);;ADJ,SG,DAT
kuolmkimdõz;kuolmkimdõndõst;kuolmkimdõDEL(z)INS(ndõst);INS(ndõst);DEL(z);ADJ,SG,IN+ABL
likkõ;algõd likkõgõd;INS(algõd )likkõINS(gõd);INS(algõd ),INS(gõd);;V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1
jellõ;jelājid;jelDEL(lõ)INS(ājid);INS(ājid);DEL(lõ);V,ACT,FIN,QUOT,POS,PRS,PL,3
tūontõz;tūontõndõdõn;tūontõDEL(z)INS(ndõdõn);INS(ndõdõn);DEL(z);ADJ,PL,DAT
