Source;Target;Combined;Inserts;Deletes;Grammar
veikleiki;veikleika;veikleikDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,SG
ástaróbó;ástaróbósins;ástaróbóINS(sins);INS(sins);;N,DEF,GEN,SG
veina;veina;veina;;;V,IND,PRS,1,SG
fótbolti;fótbolti;fótbolti;;;N,INDF,NOM,SG
bókasafn;bókasafna;bókasafnINS(a);INS(a);;N,INDF,GEN,PL
forritunarmál;forritunarmáli;forritunarmálINS(i);INS(i);;N,INDF,DAT,SG
betra;betruðu;betrDEL(a)INS(uðu);INS(uðu);DEL(a);V,SBJV,PST,3,PL
frjósemi;frjósemina;frjósemiINS(na);INS(na);;N,DEF,ACC,SG
kylfa;kylfurnar;kylfINS(urn)aINS(r);INS(urn),INS(r);;N,DEF,ACC,PL
horvatn;horvatnið;horvatnINS(ið);INS(ið);;N,DEF,ACC,SG
öryggisgler;öryggisgleri;öryggisglerINS(i);INS(i);;N,INDF,DAT,SG
lykt;lyktin;lyktINS(in);INS(in);;N,DEF,NOM,SG
hnísa;hnísurnar;hnísINS(urn)aINS(r);INS(urn),INS(r);;N,DEF,NOM,PL
vanöndun;oföndun;DEL(van)INS(of)öndun;INS(of);DEL(van);N,INDF,DAT,SG
hani;hanana;hanDEL(i)INS(ana);INS(ana);DEL(i);N,DEF,ACC,PL
skegg;skeggið;skeggINS(ið);INS(ið);;N,DEF,NOM,SG
fífl;fífl;fífl;;;N,INDF,ACC,SG
minni;minna;minnDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,PL
rymja;rymjum;rymjDEL(a)INS(um);INS(um);DEL(a);V,SBJV,PST,1,PL
hrufla;hruflar;hruflaINS(r);INS(r);;V,IND,PRS,3,SG
hringa;hringa;hringa;;;V,NFIN
brjóstbein;brjóstbein;brjóstbein;;;N,INDF,ACC,PL
adda;addar;addaINS(r);INS(r);;V,IND,PRS,2,SG
véla;véli;vélDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,PL
krefja;krefðu;krefDEL(ja)INS(ðu);INS(ðu);DEL(ja);V,SBJV,PST,3,PL
lykkja;lykkjunni;lykkjDEL(a)INS(unni);INS(unni);DEL(a);N,DEF,DAT,SG
spritt;sprittið;sprittINS(ið);INS(ið);;N,DEF,ACC,SG
krossfiskur;krossfiskana;krossfiskDEL(ur)INS(ana);INS(ana);DEL(ur);N,DEF,ACC,PL
undirætt;undirætt;undirætt;;;N,INDF,DAT,SG
leiðrétta;leiðréttir;leiðréttDEL(a)INS(ir);INS(ir);DEL(a);V,IND,PRS,3,SG
minningargripur;minningargripina;minningargripDEL(ur)INS(ina);INS(ina);DEL(ur);N,DEF,ACC,PL
talmynd;talmyndirnar;talmyndINS(irnar);INS(irnar);;N,DEF,NOM,PL
spurnaratviksorð;spurnaratviksorði;spurnaratviksorðINS(i);INS(i);;N,INDF,DAT,SG
lýsingarháttur;lýsingarháttinn;lýsingarháttDEL(ur)INS(inn);INS(inn);DEL(ur);N,DEF,ACC,SG
kameljón;kameljónum;kameljónINS(um);INS(um);;N,INDF,DAT,PL
björg;bjarganna;bjDEL(ö)INS(a)rgINS(anna);INS(a),INS(anna);DEL(ö);N,DEF,GEN,PL
grenja;grenjið;grenjDEL(a)INS(ið);INS(ið);DEL(a);V,IND,PRS,2,PL
afmælisveisla;afmælisveislunni;afmælisveislDEL(a)INS(unni);INS(unni);DEL(a);N,DEF,DAT,SG
vígja;vígi;vígDEL(ja)INS(i);INS(i);DEL(ja);V,SBJV,PRS,1,SG
króna;krónanna;króINS(nan)na;INS(nan);;N,DEF,GEN,PL
díki;díkjanna;díkDEL(i)INS(janna);INS(janna);DEL(i);N,DEF,GEN,PL
bruggun;bruggunina;bruggunINS(ina);INS(ina);;N,DEF,ACC,SG
sími;símanna;símDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
ást;ást;ást;;;N,INDF,DAT,SG
rúbidín;rúbidín;rúbidín;;;N,INDF,NOM,SG
tælenska;tælensku;tælenskDEL(a)INS(u);INS(u);DEL(a);N,INDF,ACC,SG
ökkli;ökklinn;ökkliINS(nn);INS(nn);;N,DEF,NOM,SG
eftirlíking;eftirlíkingunum;eftirlíkingINS(unum);INS(unum);;N,DEF,DAT,PL
snær;snær;snær;;;N,INDF,NOM,SG
múli;múlann;múlDEL(i)INS(ann);INS(ann);DEL(i);N,DEF,ACC,SG
rammi;rammana;rammDEL(i)INS(ana);INS(ana);DEL(i);N,DEF,ACC,PL
púpa;púpu;púpDEL(a)INS(u);INS(u);DEL(a);N,INDF,ACC,SG
veiðileyfi;veiðileyfum;veiðileyfDEL(i)INS(um);INS(um);DEL(i);N,INDF,DAT,PL
spítali;spítalanna;spítalDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
gönguleið;gönguleið;gönguleið;;;N,INDF,DAT,SG
eldhús;eldhússins;eldhúINS(ssin)s;INS(ssin);;N,DEF,GEN,SG
bikkja;bikkjunum;bikkjDEL(a)INS(unum);INS(unum);DEL(a);N,DEF,DAT,PL
eldfjall;eldfjöll;eldfjDEL(a)INS(ö)ll;INS(ö);DEL(a);N,INDF,NOM,PL
hjúkrunarkona;hjúkrunarkonu;hjúkrunarkonDEL(a)INS(u);INS(u);DEL(a);N,INDF,DAT,SG
bein;beinum;beinINS(um);INS(um);;N,INDF,DAT,PL
kviða;kviða;kviða;;;N,INDF,NOM,SG
kynfæri;kynfæranna;kynfærDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
skjór;skjói;skjóDEL(r)INS(i);INS(i);DEL(r);N,INDF,ACC,PL
spila;spilaði;spilaINS(ði);INS(ði);;V,IND,PST,1,SG
limur;liminn;limDEL(ur)INS(inn);INS(inn);DEL(ur);N,DEF,ACC,SG
aborri;aborrarnir;aborrINS(arn)iINS(r);INS(arn),INS(r);;N,DEF,NOM,PL
sóli;sólarnir;sólINS(arn)iINS(r);INS(arn),INS(r);;N,DEF,NOM,PL
stikknótur;stikknótunum;stikknótuDEL(r)INS(num);INS(num);DEL(r);N,DEF,DAT,SG
snjókúla;snjókúla;snjókúla;;;N,INDF,NOM,SG
fró;fró;fró;;;N,INDF,NOM,SG
amöba;amöbu;amöbDEL(a)INS(u);INS(u);DEL(a);N,INDF,DAT,SG
baldýra;baldýrum;baldýrDEL(a)INS(um);INS(um);DEL(a);V,SBJV,PRS,1,PL
stétt;stéttina;stéttINS(ina);INS(ina);;N,DEF,ACC,SG
víðir;víðisins;víðiDEL(r)INS(sins);INS(sins);DEL(r);N,DEF,GEN,SG
ánamaðkur;ánamaðkar;ánamaðkDEL(u)INS(a)r;INS(a);DEL(u);N,INDF,NOM,PL
POSIX-staðall;POSIX-staðla;POSIX-staðDEL(al)lINS(a);INS(a);DEL(al);N,INDF,ACC,PL
húsfrú;húsfrúnni;húsfrúINS(nni);INS(nni);;N,DEF,DAT,SG
atburður;atburði;atburðDEL(ur)INS(i);INS(i);DEL(ur);N,INDF,DAT,SG
hrísgrjónavín;hrísgrjónavín;hrísgrjónavín;;;N,INDF,ACC,PL
leturborð;leturborðsins;leturborðINS(sins);INS(sins);;N,DEF,GEN,SG
saltkjöt;saltkjötinu;saltkjötINS(inu);INS(inu);;N,DEF,DAT,SG
saltfiskur;saltfiskinn;saltfiskDEL(ur)INS(inn);INS(inn);DEL(ur);N,DEF,ACC,SG
lita;litar;litaINS(r);INS(r);;V,IND,PRS,2,SG
völva;völvunnar;völvINS(unn)aINS(r);INS(unn),INS(r);;N,DEF,GEN,SG
sess;sessi;sessINS(i);INS(i);;N,INDF,DAT,SG
fóarn;fóarnanna;fóarnINS(anna);INS(anna);;N,DEF,GEN,PL
sýgill;sýglunum;sýgDEL(il)lINS(unum);INS(unum);DEL(il);N,DEF,DAT,PL
melda;meldi;meldDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,SG
ökuleyfi;ökuleyfunum;ökuleyfDEL(i)INS(unum);INS(unum);DEL(i);N,DEF,DAT,PL
olla;ollaði;ollaINS(ði);INS(ði);;V,SBJV,PST,3,SG
sykurreyr;sykurreyrinn;sykurreyrINS(inn);INS(inn);;N,DEF,ACC,SG
aliönd;aliandar;aliDEL(ö)INS(a)ndINS(ar);INS(a),INS(ar);DEL(ö);N,INDF,GEN,SG
íferðarfall;íferðarföllin;íferðarfDEL(a)INS(ö)llINS(in);INS(ö),INS(in);DEL(a);N,DEF,ACC,PL
kviður;kviða;kviðDEL(ur)INS(a);INS(a);DEL(ur);N,INDF,GEN,PL
smalamál;smalamálunum;smalamálINS(unum);INS(unum);;N,DEF,DAT,PL
orgía;orgíuna;orgíINS(un)a;INS(un);;N,DEF,ACC,SG
kynning;kynningar;kynningINS(ar);INS(ar);;N,INDF,GEN,SG
horvatn;horvatnsins;horvatnINS(sins);INS(sins);;N,DEF,GEN,SG
bann;bann;bann;;;N,INDF,ACC,SG
hata;hötuðum;hDEL(ata)INS(ötuðum);INS(ötuðum);DEL(ata);V,SBJV,PST,1,PL
drolla;drollið;drollDEL(a)INS(ið);INS(ið);DEL(a);V,SBJV,PRS,2,PL
dagbók;dagbókum;dagbókINS(um);INS(um);;N,INDF,DAT,PL
hjartastilling;hjartastillingu;hjartastillingINS(u);INS(u);;N,INDF,ACC,SG
minjagripur;minjagripir;minjagripDEL(u)INS(i)r;INS(i);DEL(u);N,INDF,NOM,PL
glansa;glansir;glansDEL(a)INS(ir);INS(ir);DEL(a);V,SBJV,PRS,2,SG
prettur;pretti;prettDEL(ur)INS(i);INS(i);DEL(ur);N,INDF,DAT,SG
kirkjugarður;kirkjugarður;kirkjugarður;;;N,INDF,NOM,SG
löggjafarvald;löggjafarvalds;löggjafarvaldINS(s);INS(s);;N,INDF,GEN,SG
dorma;dormandi;dormaINS(ndi);INS(ndi);;V.PTCP,PRS
dómpápi;dómpápa;dómpápDEL(i)INS(a);INS(a);DEL(i);N,INDF,DAT,SG
skrápdýr;skrápdýrsins;skrápdýrINS(sins);INS(sins);;N,DEF,GEN,SG
panda;pöndunnar;pDEL(a)INS(ö)ndINS(unn)aINS(r);INS(ö),INS(unn),INS(r);DEL(a);N,DEF,GEN,SG
svengja;svengið;svengDEL(ja)INS(ið);INS(ið);DEL(ja);V,SBJV,PRS,2,PL
rör;rörsins;rörINS(sins);INS(sins);;N,DEF,GEN,SG
trommari;trommarinn;trommariINS(nn);INS(nn);;N,DEF,NOM,SG
djúprista;djúpristuna;djúpristINS(un)a;INS(un);;N,DEF,ACC,SG
nautn;nautnunum;nautnINS(unum);INS(unum);;N,DEF,DAT,PL
æðahnútur;æðahnútunum;æðahnútuDEL(r)INS(num);INS(num);DEL(r);N,DEF,DAT,PL
broddur;broddana;broddDEL(ur)INS(ana);INS(ana);DEL(ur);N,DEF,ACC,PL
prótín;prótín;prótín;;;N,INDF,ACC,PL
hnappaborð;hnappaborðinu;hnappaborðINS(inu);INS(inu);;N,DEF,DAT,SG
ryðönd;ryðanda;ryðDEL(ö)INS(a)ndINS(a);INS(a),INS(a);DEL(ö);N,INDF,GEN,PL
leyfi;leyfi;leyfi;;;N,INDF,NOM,SG
heiðagæs;heiðagæsir;heiðagæsINS(ir);INS(ir);;N,INDF,ACC,PL
handahóf;handahóf;handahóf;;;N,INDF,NOM,SG
raf;röf;rDEL(a)INS(ö)f;INS(ö);DEL(a);N,INDF,NOM,PL
baggi;baggana;baggDEL(i)INS(ana);INS(ana);DEL(i);N,DEF,ACC,PL
ylja;yljandi;yljaINS(ndi);INS(ndi);;V.PTCP,PRS
eimskip;eimskip;eimskip;;;N,INDF,NOM,PL
hnerri;hnerranum;hnerrDEL(i)INS(anum);INS(anum);DEL(i);N,DEF,DAT,SG
seðill;seðla;seðDEL(il)lINS(a);INS(a);DEL(il);N,INDF,GEN,PL
snekkja;snekkja;snekkja;;;N,INDF,GEN,PL
vitki;vitkann;vitkDEL(i)INS(ann);INS(ann);DEL(i);N,DEF,ACC,SG
jarðarför;jarðarförin;jarðarförINS(in);INS(in);;N,DEF,NOM,SG
ká;káin;káINS(in);INS(in);;N,DEF,NOM,PL
grynna;grynnir;grynnDEL(a)INS(ir);INS(ir);DEL(a);V,SBJV,PRS,2,SG
fegra;fegruðu;fegrDEL(a)INS(uðu);INS(uðu);DEL(a);V,IND,PST,3,PL
hrifsa;hrifsa;hrifsa;;;V,IND,PRS,3,PL
klútur;klúta;klútDEL(ur)INS(a);INS(a);DEL(ur);N,INDF,ACC,PL
flýta;flýtt;flýtDEL(a)INS(t);INS(t);DEL(a);V.CVB
mór;mós;móDEL(r)INS(s);INS(s);DEL(r);N,INDF,GEN,SG
árþúsund;árþúsundin;árþúsundINS(in);INS(in);;N,DEF,ACC,PL
skemmta;skemmtu;skemmtDEL(a)INS(u);INS(u);DEL(a);V,SBJV,PST,3,PL
skjóla;skjólunum;skjólDEL(a)INS(unum);INS(unum);DEL(a);N,DEF,DAT,PL
sunnudagur;sunnudeginum;sunnudDEL(agur)INS(eginum);INS(eginum);DEL(agur);N,DEF,DAT,SG
sekkur;sekknum;sekkINS(n)uDEL(r)INS(m);INS(n),INS(m);DEL(r);N,DEF,DAT,SG
veðurtunglamynd;veðurtunglamyndinni;veðurtunglamyndINS(inni);INS(inni);;N,DEF,DAT,SG
blámaður;blámanninn;blámaDEL(ður)INS(nninn);INS(nninn);DEL(ður);N,DEF,ACC,SG
munnur;munna;munnDEL(ur)INS(a);INS(a);DEL(ur);N,INDF,ACC,PL
bókasafn;bókasafn;bókasafn;;;N,INDF,ACC,SG
skjár;skjáir;skjáINS(i)r;INS(i);;N,INDF,NOM,PL
skaði;sköðunum;skDEL(aði)INS(öðunum);INS(öðunum);DEL(aði);N,DEF,DAT,PL
hreinsunareldur;hreinsunareld;hreinsunareldDEL(ur);;DEL(ur);N,INDF,ACC,SG
raun;raununum;raunINS(unum);INS(unum);;N,DEF,DAT,PL
ys;yss;ysINS(s);INS(s);;N,INDF,GEN,SG
samkomulag;samkomulagi;samkomulagINS(i);INS(i);;N,INDF,DAT,SG
afgreiðslustúlka;afgreiðslustúlkur;afgreiðslustúlkDEL(a)INS(ur);INS(ur);DEL(a);N,INDF,ACC,PL
sífra;sífrum;sífrDEL(a)INS(um);INS(um);DEL(a);V,IND,PRS,1,PL
appelsína;appelsínanna;appelsíINS(nan)na;INS(nan);;N,DEF,GEN,PL
brú;brú;brú;;;N,INDF,ACC,SG
yfirráð;yfirráð;yfirráð;;;N,INDF,NOM,SG
hani;hönum;hDEL(ani)INS(önum);INS(önum);DEL(ani);N,INDF,DAT,PL
tigna;tignar;tignaINS(r);INS(r);;V,IND,PRS,2,SG
narta;nartaði;nartaINS(ði);INS(ði);;V,SBJV,PST,1,SG
maður;manni;maDEL(ður)INS(nni);INS(nni);DEL(ður);N,INDF,GEN,SG
systkin;systkinin;systkINS(in)in;INS(in);;N,DEF,ACC,SG
löggjafarþing;löggjafarþinganna;löggjafarþingINS(anna);INS(anna);;N,DEF,GEN,PL
skolli;skollinn;skolliINS(nn);INS(nn);;N,DEF,NOM,SG
marxisti;marxista;marxistDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,PL
tryggja;tryggðuð;tryggDEL(ja)INS(ðuð);INS(ðuð);DEL(ja);V,SBJV,PST,2,PL
hjúkrunarkona;hjúkrunarkvenna;hjúkrunarkDEL(o)INS(ven)na;INS(ven);DEL(o);N,INDF,GEN,PL
err;errin;errINS(in);INS(in);;N,DEF,ACC,PL
viðtengingarháttur;viðtengingarháttinn;viðtengingarháttDEL(ur)INS(inn);INS(inn);DEL(ur);N,DEF,ACC,SG
beiðni;beiðnunum;beiðnDEL(i)INS(unum);INS(unum);DEL(i);N,DEF,DAT,PL
fag;fag;fag;;;N,INDF,ACC,SG
aðferðafræði;aðferðafræðina;aðferðafræðiINS(na);INS(na);;N,DEF,ACC,SG
úlfaldi;úlföldunum;úlfDEL(a)INS(ö)ldDEL(i)INS(unum);INS(ö),INS(unum);DEL(a),DEL(i);N,DEF,DAT,PL
ekkill;ekklanna;ekkDEL(il)lINS(anna);INS(anna);DEL(il);N,DEF,GEN,PL
fægja;fæg;fægDEL(ja);;DEL(ja);V,IMP,2,SG
læknisfræði;læknisfræðinni;læknisfræðINS(inn)i;INS(inn);;N,DEF,DAT,SG
óska;óska;óska;;;V,IND,PRS,1,SG
myrkvi;myrkva;myrkvDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,PL
mylja;myljið;myljDEL(a)INS(ið);INS(ið);DEL(a);V,IMP,2,PL
hjóla;hjóluðum;hjólDEL(a)INS(uðum);INS(uðum);DEL(a);V,SBJV,PST,1,PL
trufla;truflum;truflDEL(a)INS(um);INS(um);DEL(a);V,IND,PRS,1,PL
hreyfa;hreyfir;hreyfDEL(a)INS(ir);INS(ir);DEL(a);V,IND,PRS,3,SG
skemmta;skemmti;skemmtDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PST,1,SG
hetja;hetjunni;hetjDEL(a)INS(unni);INS(unni);DEL(a);N,DEF,DAT,SG
krossför;krossförin;krossförINS(in);INS(in);;N,DEF,NOM,SG
tilvitnun;tilvitnunarinnar;tilvitnunINS(arinnar);INS(arinnar);;N,DEF,GEN,SG
vofa;vofu;vofDEL(a)INS(u);INS(u);DEL(a);N,INDF,ACC,SG
kotra;kotrur;kotINS(ru)rDEL(a);INS(ru);DEL(a);N,INDF,NOM,PL
afburður;afburðinum;afburðINS(in)uDEL(r)INS(m);INS(in),INS(m);DEL(r);N,DEF,DAT,SG
dómstóll;dómstólar;dómstóDEL(l)lINS(ar);INS(ar);DEL(l);N,INDF,NOM,PL
sófi;sófinn;sófiINS(nn);INS(nn);;N,DEF,NOM,SG
brennivín;brennivíns;brennivínINS(s);INS(s);;N,INDF,GEN,SG
orðasafn;orðasöfnin;orðasDEL(a)INS(ö)fINS(ni)n;INS(ö),INS(ni);DEL(a);N,DEF,ACC,PL
dindill;dindillinn;dindillINS(inn);INS(inn);;N,DEF,NOM,SG
eykt;eyktinni;eyktINS(inni);INS(inni);;N,DEF,DAT,SG
belti;beltanna;beltDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
varalitur;varalitanna;varalitDEL(ur)INS(anna);INS(anna);DEL(ur);N,DEF,GEN,PL
nota;nota;nota;;;V,IND,PRS,3,PL
hellir;hellana;hellDEL(ir)INS(ana);INS(ana);DEL(ir);N,DEF,ACC,PL
timburmaður;timburmanninn;timburmaDEL(ður)INS(nninn);INS(nninn);DEL(ður);N,DEF,ACC,SG
freðmýri;freðmýrina;freðmýriINS(na);INS(na);;N,DEF,ACC,SG
penta;pentaðir;pentaINS(ðir);INS(ðir);;V,IND,PST,2,SG
gerð;gerðin;gerðINS(in);INS(in);;N,DEF,NOM,SG
sólarhringur;sólarhringana;sólarhringDEL(ur)INS(ana);INS(ana);DEL(ur);N,DEF,ACC,PL
leg;leg;leg;;;N,INDF,ACC,SG
landslið;landsliðum;landsliðINS(um);INS(um);;N,INDF,DAT,PL
júgur;júgrunum;júgDEL(u)rINS(unum);INS(unum);DEL(u);N,DEF,DAT,PL
fresta;fresti;frestDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,PL
séní;sénís;séníINS(s);INS(s);;N,INDF,GEN,SG
tófa;tófur;tófDEL(a)INS(ur);INS(ur);DEL(a);N,INDF,ACC,PL
ruðningur;ruðningur;ruðningur;;;N,INDF,NOM,SG
klossi;klossar;klossDEL(i)INS(ar);INS(ar);DEL(i);N,INDF,NOM,PL
hávella;hávella;hávella;;;N,INDF,NOM,SG
hafri;hafra;hafrDEL(i)INS(a);INS(a);DEL(i);N,INDF,ACC,SG
rós;rósir;rósINS(ir);INS(ir);;N,INDF,DAT,PL
viðskiptavinur;viðskiptavinarins;viðskiptavinDEL(u)INS(a)rINS(ins);INS(a),INS(ins);DEL(u);N,DEF,GEN,SG
tómatsafi;tómatsafinn;tómatsafiINS(nn);INS(nn);;N,DEF,NOM,SG
tímarit;tímaritanna;tímaritINS(anna);INS(anna);;N,DEF,GEN,PL
heiði;heiðum;heiðDEL(i)INS(um);INS(um);DEL(i);N,INDF,DAT,PL
vörn;vörn;vörn;;;N,INDF,ACC,SG
fosfórun;fosfórun;fosfórun;;;N,INDF,NOM,SG
farmur;farminum;farmINS(in)uDEL(r)INS(m);INS(in),INS(m);DEL(r);N,DEF,DAT,SG
brjóstamjólk;brjóstamjólk;brjóstamjólk;;;N,INDF,DAT,SG
skot;skotið;skotINS(ið);INS(ið);;N,DEF,NOM,SG
strjúka;strýk;strDEL(jú)INS(ý)kDEL(a);INS(ý);DEL(jú),DEL(a);V,IND,PRS,1,SG
ræfill;ræflanna;ræfDEL(il)lINS(anna);INS(anna);DEL(il);N,DEF,GEN,PL
peð;peð;peð;;;N,INDF,NOM,SG
fífl;fífl;fífl;;;N,INDF,ACC,PL
hnoð;hnoðs;hnoðINS(s);INS(s);;N,INDF,GEN,SG
morgunfrú;morgunfrú;morgunfrú;;;N,INDF,ACC,SG
tengill;tenglinum;tengDEL(il)lINS(inum);INS(inum);DEL(il);N,DEF,DAT,SG
stykkja;stykkjar;stykkjaINS(r);INS(r);;V,IND,PRS,3,SG
löstur;lastanna;lDEL(ö)INS(a)stDEL(ur)INS(anna);INS(a),INS(anna);DEL(ö),DEL(ur);N,DEF,GEN,PL
múkki;múkkann;múkkDEL(i)INS(ann);INS(ann);DEL(i);N,DEF,ACC,SG
teikna;teiknuðum;teiknDEL(a)INS(uðum);INS(uðum);DEL(a);V,SBJV,PST,1,PL
deyfing;deyfingin;deyfingINS(in);INS(in);;N,DEF,NOM,SG
eitill;eitillinn;eitillINS(inn);INS(inn);;N,DEF,NOM,SG
hylja;hylja;hylja;;;V,NFIN
tefla;teflandi;teflaINS(ndi);INS(ndi);;V.PTCP,PRS
ormur;ormsins;ormDEL(ur)INS(sins);INS(sins);DEL(ur);N,DEF,GEN,SG
núpur;núparnir;núpDEL(u)INS(arni)r;INS(arni);DEL(u);N,DEF,NOM,PL
merkja;merktir;merkDEL(ja)INS(tir);INS(tir);DEL(ja);V,IND,PST,2,SG
bræða;bræði;bræðDEL(a)INS(i);INS(i);DEL(a);V,IND,PRS,1,SG
sólvindur;sólvindur;sólvindur;;;N,INDF,NOM,SG
gúrka;gúrkunnar;gúrkINS(unn)aINS(r);INS(unn),INS(r);;N,DEF,GEN,SG
stiki;stikum;stikDEL(i)INS(um);INS(um);DEL(i);N,INDF,DAT,PL
heiðni;heiðni;heiðni;;;N,INDF,GEN,SG
afhending;afhendingu;afhendingINS(u);INS(u);;N,INDF,DAT,SG
rykkja;rykkti;rykkDEL(ja)INS(ti);INS(ti);DEL(ja);V,IND,PST,3,SG
járning;járningum;járningINS(um);INS(um);;N,INDF,DAT,PL
öryggi;öryggjunum;öryggDEL(i)INS(junum);INS(junum);DEL(i);N,DEF,DAT,PL
rani;ranann;raINS(nan)nDEL(i);INS(nan);DEL(i);N,DEF,ACC,SG
sandkassi;sandkassar;sandkassDEL(i)INS(ar);INS(ar);DEL(i);N,INDF,NOM,PL
hlutur;hlutinn;hlutDEL(ur)INS(inn);INS(inn);DEL(ur);N,DEF,ACC,SG
sveppur;sveppa;sveppDEL(ur)INS(a);INS(a);DEL(ur);N,INDF,GEN,PL
koffort;koffort;koffort;;;N,INDF,ACC,PL
jata;jötunni;jDEL(ata)INS(ötunni);INS(ötunni);DEL(ata);N,DEF,DAT,SG
gjóla;gjóluna;gjólINS(un)a;INS(un);;N,DEF,ACC,SG
jökulhlaup;jökulhlaupsins;jökulhlaupINS(sins);INS(sins);;N,DEF,GEN,SG
afla;afli;aflDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,1,SG
hnerra;hnerra;hnerra;;;V,NFIN
giska;giskir;giskDEL(a)INS(ir);INS(ir);DEL(a);V,SBJV,PRS,2,SG
fylla;fyllum;fyllDEL(a)INS(um);INS(um);DEL(a);V,SBJV,PRS,1,PL
tafla;taflan;taflaINS(n);INS(n);;N,DEF,NOM,SG
vafri;vafranna;vafrDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
auglýsing;auglýsingin;auglýsingINS(in);INS(in);;N,DEF,NOM,SG
æskja;æskt;æskDEL(ja)INS(t);INS(t);DEL(ja);V.CVB
diskótek;diskóteks;diskótekINS(s);INS(s);;N,INDF,GEN,SG
akurgæs;akurgæsir;akurgæsINS(ir);INS(ir);;N,INDF,ACC,PL
hnerri;hnerrunum;hnerrDEL(i)INS(unum);INS(unum);DEL(i);N,DEF,DAT,PL
kvísl;kvísl;kvísl;;;N,INDF,NOM,SG
upplestur;upplestur;upplestur;;;N,INDF,ACC,SG
afturbatapíka;afturbatapíku;afturbatapíkDEL(a)INS(u);INS(u);DEL(a);N,INDF,GEN,SG
sjal;sjali;sjalINS(i);INS(i);;N,INDF,DAT,SG
gola;golunni;golDEL(a)INS(unni);INS(unni);DEL(a);N,DEF,DAT,SG
drusla;drusluna;druslINS(un)a;INS(un);;N,DEF,ACC,SG
maður;mönnum;INS(mönnu)mDEL(aður);INS(mönnu);DEL(aður);N,INDF,GEN,PL
skjár;skjái;skjáDEL(r)INS(i);INS(i);DEL(r);N,INDF,ACC,PL
smiður;smiði;smiðDEL(ur)INS(i);INS(i);DEL(ur);N,INDF,DAT,SG
hedd;hedd;hedd;;;N,INDF,NOM,PL
skandall;skandallinn;skandallINS(inn);INS(inn);;N,DEF,NOM,SG
gimbur;gimbrar;gimbDEL(u)INS(ra)r;INS(ra);DEL(u);N,INDF,ACC,PL
tún;túnunum;túnINS(unum);INS(unum);;N,DEF,DAT,PL
tollskýrsla;tollskýrslunum;tollskýrslDEL(a)INS(unum);INS(unum);DEL(a);N,DEF,DAT,PL
jarðarbúi;jarðarbúi;jarðarbúi;;;N,INDF,NOM,SG
forskeyti;forskeytanna;forskeytDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
átt;áttar;áttINS(ar);INS(ar);;N,INDF,GEN,SG
megna;megnið;megnDEL(a)INS(ið);INS(ið);DEL(a);V,SBJV,PRS,2,PL
einsemd;einsemdinni;einsemdINS(inni);INS(inni);;N,DEF,DAT,SG
hýsa;hýsti;hýsDEL(a)INS(ti);INS(ti);DEL(a);V,IND,PST,3,SG
nafli;nafla;naflDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,PL
bið;biðinni;biðINS(inni);INS(inni);;N,DEF,DAT,SG
farsími;farsíma;farsímDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,SG
rimill;rimillinn;rimillINS(inn);INS(inn);;N,DEF,NOM,SG
hjúkrunarheimili;hjúkrunarheimilisins;hjúkrunarheimiliINS(sins);INS(sins);;N,DEF,GEN,SG
skírteini;skírteinið;skírteiniINS(ð);INS(ð);;N,DEF,NOM,SG
hljómur;hljómanna;hljómDEL(ur)INS(anna);INS(anna);DEL(ur);N,DEF,GEN,PL
seðill;seðli;seðDEL(il)lINS(i);INS(i);DEL(il);N,INDF,DAT,SG
hershöfðingi;hershöfðingjarnir;hershöfðingINS(jarn)iINS(r);INS(jarn),INS(r);;N,DEF,NOM,PL
vefsíða;vefsíður;vefsíðDEL(a)INS(ur);INS(ur);DEL(a);N,INDF,ACC,PL
GSM-sími;GSM-símum;GSM-síINS(mu)mDEL(i);INS(mu);DEL(i);N,INDF,DAT,PL
slátra;slátrum;slátrDEL(a)INS(um);INS(um);DEL(a);V,IND,PRS,1,PL
prenta;prenti;prentDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,SG
varp;vörp;vDEL(a)INS(ö)rp;INS(ö);DEL(a);N,INDF,NOM,PL
bjálki;bjálkum;bjálkDEL(i)INS(um);INS(um);DEL(i);N,INDF,DAT,PL
ósk;óskunum;óskINS(unum);INS(unum);;N,DEF,DAT,PL
