Source;Target;Combined;Inserts;Deletes;Grammar
copiar;copio;copiDEL(ar)INS(o);INS(o);DEL(ar);V,IND,PRS,1,SG
estudiar;estudian;estudiaDEL(r)INS(n);INS(n);DEL(r);V,3,PL,SBJV,PRS,LGSPEC2
apuñalar;apuñalare;apuñalarINS(e);INS(e);;V,3,SG,SBJV,PST,IPFV,LGSPEC1
torturar;torturái;tortuDEL(ra)rINS(ái);INS(ái);DEL(ra);V,2,PL,IMP
ñiciar;ñiciaran;ñiciarINS(an);INS(an);;V,3,PL,IND,PST,PRF,LGSPEC2
dexar;dexáremos;dexDEL(a)INS(á)rINS(emos);INS(á),INS(emos);DEL(a);V,1,PL,IND,PST,PRF,LGSPEC1
matar;mataréis;matarINS(éis);INS(éis);;V,2,PL,IND,FUT
veraniar;veraniaren;veraniarINS(en);INS(en);;V,3,PL,SBJV,PST,IPFV,LGSPEC1
goliquiar;goliquiamos;goliquiaDEL(r)INS(mos);INS(mos);DEL(r);V,IND,PRS,1,PL
fumiar;fumiará;fumiarINS(á);INS(á);;V,3,SG,IND,FUT
atragantar;atragantáramos;atragantDEL(a)INS(á)rINS(amos);INS(á),INS(amos);DEL(a);V,1,PL,IND,PST,PRF,LGSPEC2
firir;firiera;firiINS(e)rINS(a);INS(e),INS(a);;V,3,SG,IND,PST,PRF,LGSPEC2
desarrollar;desarrollara;desarrollarINS(a);INS(a);;V,3,SG,IND,PST,PRF,LGSPEC2
escanciar;escanciastis;escanciaDEL(r)INS(stis);INS(stis);DEL(r);V,IND,PST,2,PL,PFV,LGSPEC1
cristianizar;cristianicen;cristianiDEL(zar)INS(cen);INS(cen);DEL(zar);V,3,PL,SBJV,PRS,LGSPEC1
afalagar;afalagara;afalagarINS(a);INS(a);;V,1,SG,SBJV,PST,IPFV,LGSPEC2
rexistrar;rexistrare;rexistrarINS(e);INS(e);;V,3,SG,IND,PST,PRF,LGSPEC1
ayunar;ayunaría;ayunarINS(ía);INS(ía);;V,3,SG,COND
ensugar;ensugare;ensugarINS(e);INS(e);;V,3,SG,IND,PST,PRF,LGSPEC1
connotar;connotare;connotarINS(e);INS(e);;V,1,SG,IND,PST,PRF,LGSPEC1
derivar;derives;derivDEL(ar)INS(es);INS(es);DEL(ar);V,IND,PRS,2,SG
petrificar;petrificemos;petrificDEL(ar)INS(emos);INS(emos);DEL(ar);V,1,PL,SBJV,PRS
escapar;escapaba;escapINS(ab)aDEL(r);INS(ab);DEL(r);V,IND,PST,3,SG,IPFV
empecipiar;empecipiaría;empecipiarINS(ía);INS(ía);;V,3,SG,COND
derivar;derivesti;derivDEL(ar)INS(esti);INS(esti);DEL(ar);V,IND,PST,2,SG,PFV,LGSPEC2
dudar;dude;dudDEL(ar)INS(e);INS(e);DEL(ar);V,3,SG,SBJV,PRS
secar;secares;secarINS(es);INS(es);;V,2,SG,SBJV,PST,IPFV,LGSPEC1
meyorar;meyoraben;meyoraDEL(r)INS(ben);INS(ben);DEL(r);V,IND,PST,3,PL,IPFV
falar;falando;falaDEL(r)INS(ndo);INS(ndo);DEL(r);V.CVB,PRS
suañar;suañen;suañDEL(ar)INS(en);INS(en);DEL(ar);V,3,PL,SBJV,PRS,LGSPEC1
robar;robaras;robarINS(as);INS(as);;V,2,SG,IND,PST,PRF,LGSPEC2
planchar;planchando;planchaDEL(r)INS(ndo);INS(ndo);DEL(r);V.CVB,PRS
fotografiar;fotografiemos;fotografiDEL(ar)INS(emos);INS(emos);DEL(ar);V,1,PL,SBJV,PRS
asar;asaos;asaDEL(r)INS(os);INS(os);DEL(r);V.PTCP,PST,MASC,PL
combayar;combayaríeis;combayarINS(íeis);INS(íeis);;V,2,PL,COND,LGSPEC1
esnalar;esnalaras;esnalarINS(as);INS(as);;V,2,SG,SBJV,PST,IPFV,LGSPEC2
plegar;pleguas;plegINS(u)aDEL(r)INS(s);INS(u),INS(s);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
robar;robo;robDEL(ar)INS(o);INS(o);DEL(ar);V,IND,PRS,1,SG
omitir;omitieren;omitiINS(e)rINS(en);INS(e),INS(en);;V,3,PL,COND,LGSPEC1
pagar;pagaremos;pagarINS(emos);INS(emos);;V,1,PL,IND,FUT
espresar;esprese;espresDEL(ar)INS(e);INS(e);DEL(ar);V,3,SG,SBJV,PRS
estender;estendes;estendeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG
enantar;enantaríen;enantarINS(íen);INS(íen);;V,3,PL,COND
conxugar;conxugaríamos;conxugarINS(íamos);INS(íamos);;V,1,PL,COND,LGSPEC2
comprar;comprábamos;comprINS(áb)aDEL(r)INS(mos);INS(áb),INS(mos);DEL(r);V,IND,PST,1,PL,IPFV,LGSPEC2
combinar;combinaríamos;combinarINS(íamos);INS(íamos);;V,1,PL,COND,LGSPEC2
desaverar;desaveró;desaveDEL(ra)rINS(ó);INS(ó);DEL(ra);V,IND,PST,3,SG,PFV
espeyar;espeyada;espeyINS(ad)aDEL(r);INS(ad);DEL(r);V.PTCP,PST,FEM,SG
imaxinar;imaxinada;imaxinINS(ad)aDEL(r);INS(ad);DEL(r);V.PTCP,PST,FEM,SG
colar;colestis;colDEL(ar)INS(estis);INS(estis);DEL(ar);V,IND,PST,2,PL,PFV,LGSPEC2
veraniar;veraniaréis;veraniarINS(éis);INS(éis);;V,2,PL,IND,FUT
brillar;brillare;brillarINS(e);INS(e);;V,3,SG,IND,PST,PRF,LGSPEC1
acabar;acabáremos;acabDEL(a)INS(á)rINS(emos);INS(á),INS(emos);DEL(a);V,1,PL,SBJV,PST,IPFV,LGSPEC1
aguardar;aguardes;aguardDEL(ar)INS(es);INS(es);DEL(ar);V,2,SG,SBJV,PRS,LGSPEC1
esñalar;esñaléis;esñalDEL(ar)INS(éis);INS(éis);DEL(ar);V,2,PL,SBJV,PRS
parar;parará;pararINS(á);INS(á);;V,3,SG,IND,FUT
clonar;clonara;clonarINS(a);INS(a);;V,3,SG,SBJV,PST,IPFV,LGSPEC2
cavilgar;cavilgasti;cavilgaDEL(r)INS(sti);INS(sti);DEL(r);V,IND,PST,2,SG,PFV,LGSPEC1
parar;pararas;pararINS(as);INS(as);;V,2,SG,IND,PST,PRF,LGSPEC2
xantar;xantabais;xantaDEL(r)INS(bais);INS(bais);DEL(r);V,IND,PST,2,PL,IPFV,LGSPEC2
dinamitar;dinamitas;dinamitaDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
echar;echaren;echarINS(en);INS(en);;V,3,PL,SBJV,PST,IPFV,LGSPEC1
estornudar;estornudarás;estornudarINS(ás);INS(ás);;V,2,SG,IND,FUT
alendar;alendemos;alendDEL(ar)INS(emos);INS(emos);DEL(ar);V,IND,PST,1,PL,PFV
humildar;humildesti;humildDEL(ar)INS(esti);INS(esti);DEL(ar);V,IND,PST,2,SG,PFV,LGSPEC2
dudar;dudaríamos;dudarINS(íamos);INS(íamos);;V,1,PL,COND,LGSPEC2
soterrar;soterrara;soterrarINS(a);INS(a);;V,1,SG,SBJV,PST,IPFV,LGSPEC2
meyorar;meyoro;meyoDEL(ra)rINS(o);INS(o);DEL(ra);V,IND,PRS,1,SG
inflar;infláis;inflDEL(ar)INS(áis);INS(áis);DEL(ar);V,IND,PRS,2,PL
ganar;ganaré;ganarINS(é);INS(é);;V,1,SG,IND,FUT
sacrificar;sacrificaran;sacrificarINS(an);INS(an);;V,3,PL,IND,PST,PRF,LGSPEC2
aidar;aidaríen;aidarINS(íen);INS(íen);;V,3,PL,COND
tragar;traguemos;tragDEL(ar)INS(uemos);INS(uemos);DEL(ar);V,IND,PST,1,PL,PFV
charrar;charrara;charrarINS(a);INS(a);;V,3,SG,SBJV,PST,IPFV,LGSPEC2
bailar;bailaréis;bailarINS(éis);INS(éis);;V,2,PL,IND,FUT
anclar;ancle;anclDEL(ar)INS(e);INS(e);DEL(ar);V,1,SG,SBJV,PRS
remolcar;remolcái;remolcDEL(ar)INS(ái);INS(ái);DEL(ar);V,2,PL,IMP
blincar;blincaría;blincarINS(ía);INS(ía);;V,3,SG,COND
namorar;namoremos;namoDEL(ra)rINS(emos);INS(emos);DEL(ra);V,IND,PST,1,PL,PFV
paecer;paeciemos;paecINS(i)eDEL(r)INS(mos);INS(i),INS(mos);DEL(r);V,IND,PST,1,PL,PFV
cavilar;cavilaras;cavilarINS(as);INS(as);;V,2,SG,SBJV,PST,IPFV,LGSPEC2
considerar;consideraron;considerarINS(on);INS(on);;V,IND,PST,3,PL,PFV
rexistrar;rexistrares;rexistrarINS(es);INS(es);;V,2,SG,SBJV,PST,IPFV,LGSPEC1
anclar;anclare;anclarINS(e);INS(e);;V,3,SG,SBJV,PST,IPFV,LGSPEC1
finar;finaríen;finarINS(íen);INS(íen);;V,3,PL,COND
atrapar;atrapestis;atrapDEL(ar)INS(estis);INS(estis);DEL(ar);V,IND,PST,2,PL,PFV,LGSPEC2
finar;finabes;finaDEL(r)INS(bes);INS(bes);DEL(r);V,IND,PST,2,SG,IPFV
encadenar;encadenabes;encadenaDEL(r)INS(bes);INS(bes);DEL(r);V,IND,PST,2,SG,IPFV
embotellar;embotellares;embotellarINS(es);INS(es);;V,2,SG,IND,PST,PRF,LGSPEC1
llimpiar;llimpiábamos;llimpiINS(áb)aDEL(r)INS(mos);INS(áb),INS(mos);DEL(r);V,IND,PST,1,PL,IPFV,LGSPEC2
afalucar;afalucábemos;afalucDEL(ar)INS(ábemos);INS(ábemos);DEL(ar);V,IND,PST,1,PL,IPFV,LGSPEC1
dibuxar;dibuxasti;dibuxaDEL(r)INS(sti);INS(sti);DEL(r);V,IND,PST,2,SG,PFV,LGSPEC1
puyar;puyada;puyINS(ad)aDEL(r);INS(ad);DEL(r);V.PTCP,PST,FEM,SG
asar;asabeis;asaDEL(r)INS(beis);INS(beis);DEL(r);V,IND,PST,2,PL,IPFV,LGSPEC1
cegar;cegaras;cegarINS(as);INS(as);;V,2,SG,SBJV,PST,IPFV,LGSPEC2
cortar;cortares;cortarINS(es);INS(es);;V,2,SG,SBJV,PST,IPFV,LGSPEC1
pautar;pautó;pautDEL(ar)INS(ó);INS(ó);DEL(ar);V,IND,PST,3,SG,PFV
abolir;aboliendo;aboliDEL(r)INS(endo);INS(endo);DEL(r);V.CVB,PRS
esñalar;esñalaba;esñalINS(ab)aDEL(r);INS(ab);DEL(r);V,IND,PST,3,SG,IPFV
españar;españara;españarINS(a);INS(a);;V,1,SG,IND,PST,PRF,LGSPEC2
clonar;clonáramos;clonDEL(a)INS(á)rINS(amos);INS(á),INS(amos);DEL(a);V,1,PL,SBJV,PST,IPFV,LGSPEC2
viaxar;viaxara;viaxarINS(a);INS(a);;V,1,SG,IND,PST,PRF,LGSPEC2
estropiar;estropiareis;estropiarINS(eis);INS(eis);;V,2,PL,IND,PST,PRF,LGSPEC1
esbarafundiar;esbarafundie;esbarafundiDEL(ar)INS(e);INS(e);DEL(ar);V,3,SG,SBJV,PRS
parar;paren;pDEL(ar)arINS(en);INS(en);DEL(ar);V,IND,PRS,3,PL
bautizar;bautices;bautiDEL(zar)INS(ces);INS(ces);DEL(zar);V,2,SG,SBJV,PRS,LGSPEC1
esbarafundiar;esbarafundiare;esbarafundiarINS(e);INS(e);;V,3,SG,SBJV,PST,IPFV,LGSPEC1
reposar;reposa;reposaDEL(r);;DEL(r);V,IND,PRS,3,SG
estropiar;estropiaba;estropiINS(ab)aDEL(r);INS(ab);DEL(r);V,IND,PST,1,SG,IPFV
trayer;trayes;trayeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG,LGSPEC1
esperar;esperaren;esperarINS(en);INS(en);;V,3,PL,IND,PST,PRF,LGSPEC1
causar;causaos;causaDEL(r)INS(os);INS(os);DEL(r);V.PTCP,PST,MASC,PL
entrar;entra;entraDEL(r);;DEL(r);V,2,SG,IMP
veraniar;veraniaben;veraniaDEL(r)INS(ben);INS(ben);DEL(r);V,IND,PST,3,PL,IPFV
arricar;arriquan;arriDEL(car)INS(quan);INS(quan);DEL(car);V,3,PL,SBJV,PRS,LGSPEC2
esmordigañar;esmordigañaríemos;esmordigañarINS(íemos);INS(íemos);;V,1,PL,COND,LGSPEC1
planchar;planchái;planchDEL(ar)INS(ái);INS(ái);DEL(ar);V,2,PL,IMP
sorrir;sorristi;sorrINS(ist)iDEL(r);INS(ist);DEL(r);V,IND,PST,2,SG,PFV,LGSPEC2
sudar;sudaríais;sudarINS(íais);INS(íais);;V,2,PL,COND,LGSPEC2
atar;até;atDEL(ar)INS(é);INS(é);DEL(ar);V,IND,PST,1,SG,PFV
besar;besará;besarINS(á);INS(á);;V,3,SG,IND,FUT
facer;fadríen;faDEL(ce)INS(d)rINS(íen);INS(d),INS(íen);DEL(ce);V,3,PL,COND,LGSPEC1
eclipsar;eclipsar;eclipsar;;;V,NFIN
trayer;traemos;traDEL(y)eDEL(r)INS(mos);INS(mos);DEL(y),DEL(r);V,IND,PRS,1,PL,LGSPEC2
andorgar;andorgará;andorgarINS(á);INS(á);;V,3,SG,IND,FUT
apuñalar;apuñalaremos;apuñalarINS(emos);INS(emos);;V,1,PL,IND,FUT
esbabayar;esbabaya;esbabayaDEL(r);;DEL(r);V,IND,PRS,3,SG
abruxar;abruxaren;abruxarINS(en);INS(en);;V,3,PL,SBJV,PST,IPFV,LGSPEC1
afaitar;afaitaríemos;afaitarINS(íemos);INS(íemos);;V,1,PL,COND,LGSPEC1
fotografiar;fotografia;fotografiaDEL(r);;DEL(r);V,2,SG,IMP
esperar;esperabes;esperaDEL(r)INS(bes);INS(bes);DEL(r);V,IND,PST,2,SG,IPFV
entrevistar;entrevistaben;entrevistaDEL(r)INS(ben);INS(ben);DEL(r);V,IND,PST,3,PL,IPFV
quemar;quemas;quemaDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
estrañar;estrañéis;estrañDEL(ar)INS(éis);INS(éis);DEL(ar);V,2,PL,SBJV,PRS
escomenzar;escomenzáremos;escomenzDEL(a)INS(á)rINS(emos);INS(á),INS(emos);DEL(a);V,1,PL,SBJV,PST,IPFV,LGSPEC1
desendolcar;desendolcái;desendolcDEL(ar)INS(ái);INS(ái);DEL(ar);V,2,PL,IMP
tresportar;tresportareis;tresportarINS(eis);INS(eis);;V,2,PL,IND,PST,PRF,LGSPEC1
saltar;saltares;saltarINS(es);INS(es);;V,2,SG,SBJV,PST,IPFV,LGSPEC1
odiar;odiaríeis;odiarINS(íeis);INS(íeis);;V,2,PL,COND,LGSPEC1
puxar;puxaran;puxarINS(an);INS(an);;V,3,PL,IND,PST,PRF,LGSPEC2
tomar;tomáramos;tomDEL(a)INS(á)rINS(amos);INS(á),INS(amos);DEL(a);V,1,PL,IND,PST,PRF,LGSPEC2
quemar;quemareis;quemarINS(eis);INS(eis);;V,2,PL,SBJV,PST,IPFV,LGSPEC1
formar;formara;formarINS(a);INS(a);;V,1,SG,SBJV,PST,IPFV,LGSPEC2
cambiar;cambiasti;cambiaDEL(r)INS(sti);INS(sti);DEL(r);V,IND,PST,2,SG,PFV,LGSPEC1
emprestar;emprestarán;emprestarINS(án);INS(án);;V,3,PL,IND,FUT
sonrir;sonrieras;sonriINS(e)rINS(as);INS(e),INS(as);;V,2,SG,IND,PST,PRF,LGSPEC2
dir;vas;DEL(dir)INS(vas);INS(vas);DEL(dir);V,IND,PRS,2,SG
preguntar;preguntaría;preguntarINS(ía);INS(ía);;V,1,SG,COND
acusar;acuses;acuINS(se)sDEL(ar);INS(se);DEL(ar);V,2,SG,SBJV,PRS,LGSPEC1
lliberar;lliberare;lliberarINS(e);INS(e);;V,3,SG,IND,PST,PRF,LGSPEC1
tragar;tragarais;tragarINS(ais);INS(ais);;V,2,PL,IND,PST,PRF,LGSPEC2
buscar;buscaren;buscarINS(en);INS(en);;V,3,PL,SBJV,PST,IPFV,LGSPEC1
empeorar;empeoraren;empeorarINS(en);INS(en);;V,3,PL,IND,PST,PRF,LGSPEC1
remar;remamos;remaDEL(r)INS(mos);INS(mos);DEL(r);V,IND,PRS,1,PL
estazar;estazaréis;estazarINS(éis);INS(éis);;V,2,PL,IND,FUT
algamar;algamemos;algamDEL(ar)INS(emos);INS(emos);DEL(ar);V,IND,PST,1,PL,PFV
anclar;anclan;anclaDEL(r)INS(n);INS(n);DEL(r);V,3,PL,SBJV,PRS,LGSPEC2
allugar;allugaría;allugarINS(ía);INS(ía);;V,3,SG,COND
llamber;llambieres;llambINS(i)erINS(es);INS(i),INS(es);;V,2,SG,COND
esixir;esixiríamos;esixirINS(íamos);INS(íamos);;V,1,PL,SBJV,PST,IPFV,LGSPEC2
nadar;nadastis;nadaDEL(r)INS(stis);INS(stis);DEL(r);V,IND,PST,2,PL,PFV,LGSPEC1
saltar;saltábemos;saltDEL(ar)INS(ábemos);INS(ábemos);DEL(ar);V,IND,PST,1,PL,IPFV,LGSPEC1
escuchar;escucharen;escucharINS(en);INS(en);;V,3,PL,IND,PST,PRF,LGSPEC1
aguantar;aguantareis;aguantarINS(eis);INS(eis);;V,2,PL,IND,PST,PRF,LGSPEC1
pecar;peca;pecaDEL(r);;DEL(r);V,IND,PRS,3,SG
semar;semáu;semDEL(ar)INS(áu);INS(áu);DEL(ar);V.PTCP,PST,MASC,SG
cristianizar;cristianizaríen;cristianizarINS(íen);INS(íen);;V,3,PL,COND
apuñalar;apuñaláramos;apuñalDEL(a)INS(á)rINS(amos);INS(á),INS(amos);DEL(a);V,1,PL,IND,PST,PRF,LGSPEC2
brincar;brinquéis;brinDEL(car)INS(quéis);INS(quéis);DEL(car);V,2,PL,SBJV,PRS
dañar;dañáramos;dañDEL(a)INS(á)rINS(amos);INS(á),INS(amos);DEL(a);V,1,PL,SBJV,PST,IPFV,LGSPEC2
sudar;sudaras;sudarINS(as);INS(as);;V,2,SG,IND,PST,PRF,LGSPEC2
rebaxar;rebaxáramos;rebaxDEL(a)INS(á)rINS(amos);INS(á),INS(amos);DEL(a);V,1,PL,SBJV,PST,IPFV,LGSPEC2
funcionar;funcionaren;funcionarINS(en);INS(en);;V,3,PL,SBJV,PST,IPFV,LGSPEC1
alzar;alzara;alzarINS(a);INS(a);;V,1,SG,SBJV,PST,IPFV,LGSPEC2
fumiar;fumiaron;fumiarINS(on);INS(on);;V,IND,PST,3,PL,PFV
mancar;mancada;mancINS(ad)aDEL(r);INS(ad);DEL(r);V.PTCP,PST,FEM,SG
braniar;braniaren;braniarINS(en);INS(en);;V,3,PL,SBJV,PST,IPFV,LGSPEC1
acompangar;acompangáu;acompangDEL(ar)INS(áu);INS(áu);DEL(ar);V.PTCP,PST,MASC,SG
mancar;mancáramos;mancDEL(a)INS(á)rINS(amos);INS(á),INS(amos);DEL(a);V,1,PL,SBJV,PST,IPFV,LGSPEC2
dibuxar;dibuxen;dibuxDEL(ar)INS(en);INS(en);DEL(ar);V,IND,PRS,3,PL
remolcar;remolcara;remolcarINS(a);INS(a);;V,1,SG,SBJV,PST,IPFV,LGSPEC2
emocionar;emociona;emocionaDEL(r);;DEL(r);V,IND,PRS,3,SG
nomar;nomar;nomar;;;V,NFIN
aceptar;aceptara;aceptarINS(a);INS(a);;V,1,SG,IND,PST,PRF,LGSPEC2
lliberar;lliberas;lliberaDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
regular;regulara;regularINS(a);INS(a);;V,3,SG,SBJV,PST,IPFV,LGSPEC2
bautizar;bautizaba;bautizINS(ab)aDEL(r);INS(ab);DEL(r);V,IND,PST,3,SG,IPFV
desaverar;desaverao;desaveraDEL(r)INS(o);INS(o);DEL(r);V.PTCP,PST,NEUT,SG
afalucar;afalucái;afalucDEL(ar)INS(ái);INS(ái);DEL(ar);V,2,PL,IMP
pescar;pescaron;pescarINS(on);INS(on);;V,IND,PST,3,PL,PFV
valtar;valtáremos;valtDEL(a)INS(á)rINS(emos);INS(á),INS(emos);DEL(a);V,1,PL,SBJV,PST,IPFV,LGSPEC1
nombrar;nombramos;nombraDEL(r)INS(mos);INS(mos);DEL(r);V,IND,PRS,1,PL
eliminar;eliminare;eliminarINS(e);INS(e);;V,1,SG,SBJV,PST,IPFV,LGSPEC1
escomenzar;escomenzaríes;escomenzarINS(íes);INS(íes);;V,2,SG,COND
vender;vendiestis;vendINS(i)eDEL(r)INS(stis);INS(i),INS(stis);DEL(r);V,IND,PST,2,PL,PFV
embotellar;embotellábamos;embotellINS(áb)aDEL(r)INS(mos);INS(áb),INS(mos);DEL(r);V,IND,PST,1,PL,IPFV,LGSPEC2
destacar;destacares;destacarINS(es);INS(es);;V,2,SG,IND,PST,PRF,LGSPEC1
nomar;nomara;nomarINS(a);INS(a);;V,1,SG,SBJV,PST,IPFV,LGSPEC2
escribir;escribida;escribiDEL(r)INS(da);INS(da);DEL(r);V.PTCP,PST,FEM,SG
humildar;humildare;humildarINS(e);INS(e);;V,1,SG,SBJV,PST,IPFV,LGSPEC1
fumar;fumaren;fumarINS(en);INS(en);;V,3,PL,SBJV,PST,IPFV,LGSPEC1
atar;atesti;atDEL(ar)INS(esti);INS(esti);DEL(ar);V,IND,PST,2,SG,PFV,LGSPEC2
esgatuñar;esgatuñáramos;esgatuñDEL(a)INS(á)rINS(amos);INS(á),INS(amos);DEL(a);V,1,PL,IND,PST,PRF,LGSPEC2
agrupar;agrupare;agruparINS(e);INS(e);;V,1,SG,SBJV,PST,IPFV,LGSPEC1
amalar;amalaba;amalINS(ab)aDEL(r);INS(ab);DEL(r);V,IND,PST,1,SG,IPFV
inorar;inorasti;inoraDEL(r)INS(sti);INS(sti);DEL(r);V,IND,PST,2,SG,PFV,LGSPEC1
rexistrar;rexistrábemos;rexistDEL(ra)rINS(ábemos);INS(ábemos);DEL(ra);V,IND,PST,1,PL,IPFV,LGSPEC1
circular;circuláramos;circulDEL(a)INS(á)rINS(amos);INS(á),INS(amos);DEL(a);V,1,PL,SBJV,PST,IPFV,LGSPEC2
invitar;invitemos;invitDEL(ar)INS(emos);INS(emos);DEL(ar);V,IND,PST,1,PL,PFV
meyorar;meyore;meyoDEL(ra)rINS(e);INS(e);DEL(ra);V,1,SG,SBJV,PRS
estropiar;estropiarás;estropiarINS(ás);INS(ás);;V,2,SG,IND,FUT
allixerar;allixerara;allixerarINS(a);INS(a);;V,3,SG,IND,PST,PRF,LGSPEC2
aflacar;aflacáremos;aflacDEL(a)INS(á)rINS(emos);INS(á),INS(emos);DEL(a);V,1,PL,IND,PST,PRF,LGSPEC1
tirar;tiren;tiDEL(ra)rINS(en);INS(en);DEL(ra);V,3,PL,SBJV,PRS,LGSPEC1
cavilar;cavilaben;cavilaDEL(r)INS(ben);INS(ben);DEL(r);V,IND,PST,3,PL,IPFV
castigar;castigare;castigarINS(e);INS(e);;V,1,SG,SBJV,PST,IPFV,LGSPEC1
responder;respondiere;respondINS(i)erINS(e);INS(i),INS(e);;V,1,SG,IND,PST,PRF
viaxar;viaxare;viaxarINS(e);INS(e);;V,3,SG,SBJV,PST,IPFV,LGSPEC1
batallar;batallestis;batallDEL(ar)INS(estis);INS(estis);DEL(ar);V,IND,PST,2,PL,PFV,LGSPEC2
respirar;respiraren;respirarINS(en);INS(en);;V,3,PL,IND,PST,PRF,LGSPEC1
ayudar;ayudaba;ayudINS(ab)aDEL(r);INS(ab);DEL(r);V,IND,PST,1,SG,IPFV
durar;dures;duDEL(ra)rINS(es);INS(es);DEL(ra);V,IND,PRS,2,SG
clonar;clonasti;clonaDEL(r)INS(sti);INS(sti);DEL(r);V,IND,PST,2,SG,PFV,LGSPEC1
humildar;humildaren;humildarINS(en);INS(en);;V,3,PL,SBJV,PST,IPFV,LGSPEC1
inflar;inflarás;inflarINS(ás);INS(ás);;V,2,SG,IND,FUT
suañar;suañarás;suañarINS(ás);INS(ás);;V,2,SG,IND,FUT
arranar;arranarais;arranarINS(ais);INS(ais);;V,2,PL,IND,PST,PRF,LGSPEC2
echar;echamos;echaDEL(r)INS(mos);INS(mos);DEL(r);V,IND,PRS,1,PL
amedranar;amedranestis;amedranDEL(ar)INS(estis);INS(estis);DEL(ar);V,IND,PST,2,PL,PFV,LGSPEC2
coleicionar;coleicionaron;coleicionarINS(on);INS(on);;V,IND,PST,3,PL,PFV
reposar;reposaría;reposarINS(ía);INS(ía);;V,3,SG,COND
allumar;allume;allumDEL(ar)INS(e);INS(e);DEL(ar);V,3,SG,SBJV,PRS
rebaxar;rebaxara;rebaxarINS(a);INS(a);;V,1,SG,IND,PST,PRF,LGSPEC2
nadar;naden;nadDEL(ar)INS(en);INS(en);DEL(ar);V,IND,PRS,3,PL
desendolcar;desendolcarán;desendolcarINS(án);INS(án);;V,3,PL,IND,FUT
entrenar;entrenare;entrenarINS(e);INS(e);;V,3,SG,SBJV,PST,IPFV,LGSPEC1
escapar;escapen;escapDEL(ar)INS(en);INS(en);DEL(ar);V,IND,PRS,3,PL
recordar;recordaras;recordarINS(as);INS(as);;V,2,SG,SBJV,PST,IPFV,LGSPEC2
activar;activare;activarINS(e);INS(e);;V,3,SG,IND,PST,PRF,LGSPEC1
recoyer;recoyáis;recoyDEL(er)INS(áis);INS(áis);DEL(er);V,2,PL,SBJV,PRS
ganar;gano;ganDEL(ar)INS(o);INS(o);DEL(ar);V,IND,PRS,1,SG
empeorar;empeorara;empeorarINS(a);INS(a);;V,3,SG,SBJV,PST,IPFV,LGSPEC2
atar;ate;atDEL(ar)INS(e);INS(e);DEL(ar);V,3,SG,SBJV,PRS
doblar;doblastis;doblaDEL(r)INS(stis);INS(stis);DEL(r);V,IND,PST,2,PL,PFV,LGSPEC1
dañar;dañaes;dañaDEL(r)INS(es);INS(es);DEL(r);V.PTCP,PST,FEM,PL
camudar;camudaras;camudarINS(as);INS(as);;V,2,SG,SBJV,PST,IPFV,LGSPEC2
llorar;llorabais;lloraDEL(r)INS(bais);INS(bais);DEL(r);V,IND,PST,2,PL,IPFV,LGSPEC2
charrar;charra;charraDEL(r);;DEL(r);V,2,SG,IMP
espeyar;espeyares;espeyarINS(es);INS(es);;V,2,SG,SBJV,PST,IPFV,LGSPEC1
desendolcar;desendolques;desendolDEL(car)INS(ques);INS(ques);DEL(car);V,2,SG,SBJV,PRS,LGSPEC1
eliminar;eliminábemos;eliminDEL(ar)INS(ábemos);INS(ábemos);DEL(ar);V,IND,PST,1,PL,IPFV,LGSPEC1
mandar;mandaren;mandarINS(en);INS(en);;V,3,PL,IND,PST,PRF,LGSPEC1
emocionar;emocionaríais;emocionarINS(íais);INS(íais);;V,2,PL,COND,LGSPEC2
estropiar;estropiarán;estropiarINS(án);INS(án);;V,3,PL,IND,FUT
emprestar;emprestao;emprestaDEL(r)INS(o);INS(o);DEL(r);V.PTCP,PST,NEUT,SG
coyer;coyemos;coyeDEL(r)INS(mos);INS(mos);DEL(r);V,IND,PRS,1,PL
castigar;castigaras;castigarINS(as);INS(as);;V,2,SG,SBJV,PST,IPFV,LGSPEC2
exiliar;exiliarás;exiliarINS(ás);INS(ás);;V,2,SG,IND,FUT
respirar;respiráramos;respirDEL(a)INS(á)rINS(amos);INS(á),INS(amos);DEL(a);V,1,PL,SBJV,PST,IPFV,LGSPEC2
llimpiar;llimpiaba;llimpiINS(ab)aDEL(r);INS(ab);DEL(r);V,IND,PST,3,SG,IPFV
esfregar;esfregaran;esfregarINS(an);INS(an);;V,3,PL,SBJV,PST,IPFV,LGSPEC2
xiringar;xiringaréis;xiringarINS(éis);INS(éis);;V,2,PL,IND,FUT
clonar;clonarás;clonarINS(ás);INS(ás);;V,2,SG,IND,FUT
amestar;amestares;amestarINS(es);INS(es);;V,2,SG,SBJV,PST,IPFV,LGSPEC1
semar;semarán;semarINS(án);INS(án);;V,3,PL,IND,FUT
