Source;Target;Combined;Inserts;Deletes;Grammar
aidiacht thaispeántach;aidiachtaí taispeántacha;aidiachtINS(aí) tDEL(h)aispeántachINS(a);INS(aí),INS(a);DEL(h);N,NOM,PL
fadbhreathnaitheacht;an fhadbhreathnaitheacht;INS(an )fINS(h)adbhreathnaitheacht;INS(an ),INS(h);;N,NOM,SG,DEF
vótóir;vótóirí;vótóirINS(í);INS(í);;N,NOM,PL
dlúth;leis an dlúth;INS(leis an )dlúth;INS(leis an );;N,DAT,SG,DEF
smiodar;a smiodair;INS(a )smiodaINS(i)r;INS(a ),INS(i);;N,VOC,SG
carcanaigin;carcanaiginí;carcanaiginINS(í);INS(í);;N,GEN,PL
brannóg;an bhrannóg;INS(an )bINS(h)rannóg;INS(an ),INS(h);;N,NOM,SG,DEF
cúl-líne;na cúl-línte;INS(na )cúl-línINS(t)e;INS(na ),INS(t);;N,NOM,PL,DEF
daol;leis an daol;INS(leis an )daol;INS(leis an );;N,DAT,SG,DEF
críochnaigh;a chríochnódh;INS(a )cINS(h)ríochnDEL(aig)INS(ód)h;INS(a ),INS(h),INS(ód);DEL(aig);V,REL,COND
pardún;an phardúin;INS(an )pINS(h)ardúINS(i)n;INS(an ),INS(h),INS(i);;N,GEN,SG,DEF
peileacán;leis an bpeileacán;INS(leis an b)peileacán;INS(leis an b);;N,DAT,SG,DEF
teibíocht;teibíochtaí;teibíochtINS(aí);INS(aí);;N,NOM,PL
coinnleoir;leis na coinnleoirí;INS(leis na )coinnleoirINS(í);INS(leis na ),INS(í);;N,DAT,PL,DEF
Domhnach;Domhnach;Domhnach;;;N,NOM,SG
minc Mheiriceánach;na minceanna Meiriceánacha;INS(na )mincINS(eanna) MDEL(h)eiriceánachINS(a);INS(na ),INS(eanna),INS(a);DEL(h);N,NOM,PL,DEF
aibidh;aipche;aiDEL(bid)INS(pc)hINS(e);INS(pc),INS(e);DEL(bid);ADJ,GEN,SG,FEM
búda;an búda;INS(an )búda;INS(an );;N,NOM,SG,DEF
xiléim;an xiléim;INS(an )xiléim;INS(an );;N,NOM,SG,DEF
neamhchinnteachta;leis an neamhchinnteacht;INS(leis an )neamhchinnteachtDEL(a);INS(leis an );DEL(a);N,DAT,SG,DEF
úll;úill;úINS(i)ll;INS(i);;N,GEN,SG
bréagchuil;bréagchuil;bréagchuil;;;N,DAT,SG
paráid;leis an bparáid;INS(leis an b)paráid;INS(leis an b);;N,DAT,SG,DEF
satailít;satailítí;satailítINS(í);INS(í);;N,DAT,PL
eachmairt;a eachmairt;INS(a )eachmairt;INS(a );;N,VOC,SG
dáileogmhéadracht;dáileogmhéadrachta;dáileogmhéadrachtINS(a);INS(a);;N,GEN,SG
fáinne;fáinní;fáinnDEL(e)INS(í);INS(í);DEL(e);N,NOM,PL
faoileog;leis na faoileoga;INS(leis na )faoileogINS(a);INS(leis na ),INS(a);;N,DAT,PL,DEF
eisil;d'eisleoimis;INS(d')eisDEL(i)lINS(eoimis);INS(d'),INS(eoimis);DEL(i);V,1,PL,COND
bréagán;bréagáin;bréagáINS(i)n;INS(i);;N,DAT,PL
éigeas;leis an éigeas;INS(leis an )éigeas;INS(leis an );;N,DAT,SG,DEF
imtheorannaigh;go n-imtheorannaítear;INS(go n-)imtheorannaDEL(igh)INS(ítear);INS(go n-),INS(ítear);DEL(igh);V,AUTO,SBJV,PRS
cainníocht;cainníocht;cainníocht;;;N,NOM,SG
spóirt;a spóirt;INS(a )spóirt;INS(a );;N,VOC,SG
bunaigh;a bhunaíodh;INS(a )bINS(h)unaDEL(ig)INS(íod)h;INS(a ),INS(h),INS(íod);DEL(ig);V,REL,PST,HAB,IND
breathnaigh;breathnaím;breathnaDEL(igh)INS(ím);INS(ím);DEL(igh);V,1,SG,PRS,IND
barántaigh;a bharántaíonn;INS(a )bINS(h)arántaDEL(igh)INS(íonn);INS(a ),INS(h),INS(íonn);DEL(igh);V,REL,PRS,IND
mart;an mart;INS(an )mart;INS(an );;N,NOM,SG,DEF
maoidh;maoidhfear;maoidhINS(fear);INS(fear);;V,AUTO,FUT,IND
riarthóir;riarthóirí;riarthóirINS(í);INS(í);;N,GEN,PL
margadh;margaidh;margaINS(i)dh;INS(i);;N,GEN,SG
suirí;suirí;suirí;;;N,GEN,SG
comhréir;leis na comhréirí;INS(leis na )comhréirINS(í);INS(leis na ),INS(í);;N,DAT,PL,DEF
réamhdhóchúlacht;a réamhdhóchúlacht;INS(a )réamhdhóchúlacht;INS(a );;N,VOC,SG
atal;a atail;INS(a )ataINS(i)l;INS(a ),INS(i);;N,VOC,SG
tuiseal;tuiseal;tuiseal;;;N,DAT,SG
banadhaltrach;a bhanadhaltracha;INS(a )bINS(h)anadhaltrachINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
tiompán;na tiompáin;INS(na )tiompáINS(i)n;INS(na ),INS(i);;N,NOM,PL,DEF
bataiméadar;a bhataiméadara;INS(a )bINS(h)ataiméadarINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
frithchaith;d'fhrithchaith tú;INS(d')fINS(h)rithchaithINS( tú);INS(d'),INS(h),INS( tú);;V,2,SG,PST,IND
Bráman;Brámain;BrámaINS(i)n;INS(i);;N,NOM,PL
póirse;a phóirse;INS(a )pINS(h)óirse;INS(a ),INS(h);;N,VOC,SG
éalann;éalann;éalann;;;N,DAT,SG
cneas;leis an gcneas;INS(leis an g)cneas;INS(leis an g);;N,DAT,SG,DEF
bagún;bagúin;bagúINS(i)n;INS(i);;N,GEN,SG
bráthair;bráithre;bráINS(i)thDEL(ai)rINS(e);INS(i),INS(e);DEL(ai);N,GEN,PL
dráma;leis an dráma;INS(leis an )dráma;INS(leis an );;N,DAT,SG,DEF
úll;an úill;INS(an )úINS(i)ll;INS(an ),INS(i);;N,GEN,SG,DEF
acastóir;acastóra;acastóDEL(i)rINS(a);INS(a);DEL(i);N,GEN,SG
Mongólach;na Mongólaigh;INS(na )MongólaDEL(c)INS(ig)h;INS(na ),INS(ig);DEL(c);N,NOM,PL,DEF
cros-toirchigh;chros-toircheoimis;cINS(h)ros-toirchINS(eoim)iDEL(gh)INS(s);INS(h),INS(eoim),INS(s);DEL(gh);V,1,PL,COND
Siriach;leis na Siriaigh;INS(leis na )SiriaDEL(c)INS(ig)h;INS(leis na ),INS(ig);DEL(c);N,DAT,PL,DEF
tochas;tochas;tochas;;;N,DAT,SG
cúis;na cúiseanna;INS(na )cúisINS(eanna);INS(na ),INS(eanna);;N,NOM,PL,DEF
Úcránach;Úcránaigh;ÚcránaDEL(c)INS(ig)h;INS(ig);DEL(c);N,NOM,PL
dí-adhlaic;dhí-adhlacfaidís;dINS(h)í-adhlaDEL(i)cINS(faidís);INS(h),INS(faidís);DEL(i);V,3,PL,COND
togh;toghadh;togINS(had)h;INS(had);;V,AUTO,PST,IND
urchoill;go n-urchoille sibh;INS(go n-)urchoillINS(e sibh);INS(go n-),INS(e sibh);;V,2,PL,SBJV,PRS
cáis uachtair;an cháis uachtair;INS(an )cINS(h)áis uachtair;INS(an ),INS(h);;N,NOM,SG,DEF
prótasón;an phrótasóin;INS(an )pINS(h)rótasóINS(i)n;INS(an ),INS(h),INS(i);;N,GEN,SG,DEF
ógánach;leis na hógánaigh;INS(leis na h)ógánaDEL(c)INS(ig)h;INS(leis na h),INS(ig);DEL(c);N,DAT,PL,DEF
aiféilean;aiféilin;aiféilDEL(ea)INS(i)n;INS(i);DEL(ea);N,NOM,PL
leictreacardagraf;leictreacardagraf;leictreacardagraf;;;N,GEN,PL
naíon;naín;naíDEL(o)n;;DEL(o);N,NOM,PL
francach;a fhrancacha;INS(a )fINS(h)rancachINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
básaigh;básaítear;básaDEL(igh)INS(ítear);INS(ítear);DEL(igh);V,AUTO,PRS,IND
talmhaigh;thalmhaigh sé;tINS(h)almhaighINS( sé);INS(h),INS( sé);;V,3,SG,PST,IND
cíocras;an chíocrais;INS(an )cINS(h)íocraINS(i)s;INS(an ),INS(h),INS(i);;N,GEN,SG,DEF
ollscoil;ollscoil;ollscoil;;;N,NOM,SG
fo-bhrat;an fho-bhrait;INS(an )fINS(h)o-bhraINS(i)t;INS(an ),INS(h),INS(i);;N,GEN,SG,DEF
colainn;a cholainn;INS(a )cINS(h)olainn;INS(a ),INS(h);;N,VOC,SG
éadan;éadan;éadan;;;N,GEN,PL
brus;brus;brus;;;N,NOM,SG
feidhmchlár;a fheidhmchláir;INS(a )fINS(h)eidhmchláINS(i)r;INS(a ),INS(h),INS(i);;N,VOC,SG
pailéa-luibheolaíocht;na pailéa-luibheolaíochta;INS(na )pailéa-luibheolaíochtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
astragal;astragail;astragaINS(i)l;INS(i);;N,GEN,SG
féinaithne;an fhéinaithne;INS(an )fINS(h)éinaithne;INS(an ),INS(h);;N,NOM,SG,DEF
fótagram;an fótagram;INS(an )fótagram;INS(an );;N,NOM,SG,DEF
banaltra fir;a bhanaltra fir;INS(a )bINS(h)analtra fir;INS(a ),INS(h);;N,VOC,SG
taoiseach;na taoisigh;INS(na )taoisDEL(eac)INS(ig)h;INS(na ),INS(ig);DEL(eac);N,NOM,PL,DEF
úllord;úlloird;úlloINS(i)rd;INS(i);;N,DAT,PL
mód;leis an mód;INS(leis an )mód;INS(leis an );;N,DAT,SG,DEF
mírcheann;mírcheann;mírcheann;;;N,DAT,SG
quionól;a quionóla;INS(a )quionólINS(a);INS(a ),INS(a);;N,VOC,PL
saighead;leis an tsaighead;INS(leis an t)saighead;INS(leis an t);;N,DAT,SG,DEF
géilleadh;géilleadh;géilleadh;;;N,NOM,SG
mórbhonn;mórbhoinn;mórbhoINS(i)nn;INS(i);;N,NOM,PL
dein;deineadh sé;deinINS(eadh sé);INS(eadh sé);;V,3,SG,IMP
ruifíneach;ruifíneach;ruifíneach;;;N,DAT,SG
bith-dhíghrádaigh;bith-dhíghrádóidh tú;bith-dhíghráINS(dói)dDEL(aig)hINS( tú);INS(dói),INS( tú);DEL(aig);V,2,SG,FUT,IND
néarlár;néarláir;néarláINS(i)r;INS(i);;N,NOM,PL
fótairilíf;a fhótairilíf;INS(a )fINS(h)ótairilíf;INS(a ),INS(h);;N,VOC,SG
brúigh;bhrúfainn;bINS(h)rúINS(fa)iDEL(gh)INS(nn);INS(h),INS(fa),INS(nn);DEL(gh);V,1,SG,COND
grús Ceanadach dúliath;leis na grúis Cheanadacha dhúliatha;INS(leis na )grúINS(i)s CINS(h)eanadachINS(a) dINS(h)úliathINS(a);INS(leis na ),INS(i),INS(h),INS(a),INS(h),INS(a);;N,DAT,PL,DEF
snúcar;an snúcar;INS(an )snúcar;INS(an );;N,NOM,SG,DEF
fearán;fearán;fearán;;;N,GEN,PL
críochnaigh;críochnófar;críochnINS(óf)aDEL(igh)INS(r);INS(óf),INS(r);DEL(igh);V,AUTO,FUT,IND
muisiriún;na muisiriúin;INS(na )muisiriúINS(i)n;INS(na ),INS(i);;N,NOM,PL,DEF
guingeám;a ghuingeáim;INS(a )gINS(h)uingeáINS(i)m;INS(a ),INS(h),INS(i);;N,VOC,SG
rialtach;an rialtach;INS(an )rialtach;INS(an );;N,NOM,SG,DEF
déirí;leis na déirithe;INS(leis na )déirDEL(í)INS(ithe);INS(leis na ),INS(ithe);DEL(í);N,DAT,PL,DEF
fomhuireán;an fomhuireán;INS(an )fomhuireán;INS(an );;N,NOM,SG,DEF
eisil;go n-eislí siad;INS(go n-)eisDEL(i)lINS(í siad);INS(go n-),INS(í siad);DEL(i);V,3,PL,SBJV,PRS
buachaill stábla;buachalla stábla;buachaDEL(i)llINS(a) stábla;INS(a);DEL(i);N,GEN,SG
áracs;leis na háracsanna;INS(leis na h)áracsINS(anna);INS(leis na h),INS(anna);;N,DAT,PL,DEF
amaláis;an amaláis;INS(an )amaláis;INS(an );;N,NOM,SG,DEF
adhairt;adhairteanna;adhairtINS(eanna);INS(eanna);;N,DAT,PL
díothacht;leis an díothacht;INS(leis an )díothacht;INS(leis an );;N,DAT,SG,DEF
cáiligh;cáilídís;cáilDEL(igh)INS(ídís);INS(ídís);DEL(igh);V,3,PL,IMP
bunatacht;na bunatachta;INS(na )bunatachtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
cnota;an cnota;INS(an )cnota;INS(an );;N,NOM,SG,DEF
cló;a chlónna;INS(a )cINS(h)lóINS(nna);INS(a ),INS(h),INS(nna);;N,VOC,PL
cúl;cúl;cúl;;;N,DAT,SG
eala;ealaí;ealaINS(í);INS(í);;N,GEN,PL
Rúiseach;a Rúiseacha;INS(a )RúiseachINS(a);INS(a ),INS(a);;N,VOC,PL
aiste;leis na haistí;INS(leis na h)aistDEL(e)INS(í);INS(leis na h),INS(í);DEL(e);N,DAT,PL,DEF
bunaigh;go mbunaí mé;INS(go m)bunaDEL(igh)INS(í mé);INS(go m),INS(í mé);DEL(igh);V,1,SG,SBJV,PRS
bruachbhaile;a bhruachbhaile;INS(a )bINS(h)ruachbhaile;INS(a ),INS(h);;N,VOC,SG
dobhrán;an dobhrán;INS(an )dobhrán;INS(an );;N,NOM,SG,DEF
zóspóragán;an zóspóragán;INS(an )zóspóragán;INS(an );;N,NOM,SG,DEF
trasnasc;trasnasc;trasnasc;;;N,GEN,PL
atíolaic;atíolacfaidh tú;atíolaDEL(i)cINS(faidh tú);INS(faidh tú);DEL(i);V,2,SG,FUT,IND
caoch;an caoch;INS(an )caoch;INS(an );;N,NOM,SG,DEF
smaoin;dá smaointeá;INS(dá )smaoinINS(teá);INS(dá ),INS(teá);;V,2:SG,SBJV,PST
éirim;éirimí;éirimINS(í);INS(í);;N,NOM,PL
válsa;válsa;válsa;;;N,DAT,SG
adhmadóir;leis an adhmadóir;INS(leis an )adhmadóir;INS(leis an );;N,DAT,SG,DEF
tiompánach;thiompánach;tINS(h)iompánach;INS(h);;ADJ,NOM+VOC,SG,FEM
ceireamach;ceireamach;ceireamach;;;N,DAT,SG
atíolaic;atíolacfaidh siad;atíolaDEL(i)cINS(faidh siad);INS(faidh siad);DEL(i);V,3,PL,FUT,IND
litisféar;litisféir;litisféDEL(a)INS(i)r;INS(i);DEL(a);N,NOM,PL
báb;an bháb;INS(an )bINS(h)áb;INS(an ),INS(h);;N,NOM,SG,DEF
análaigh;go n-análaímid;INS(go n-)análaINS(ím)iDEL(gh)INS(d);INS(go n-),INS(ím),INS(d);DEL(gh);V,1,PL,SBJV,PRS
abairt;leis na habairtí;INS(leis na h)abairtINS(í);INS(leis na h),INS(í);;N,DAT,PL,DEF
dreoilín;dreoilín;dreoilín;;;N,NOM,SG
teicnidhath;a theicnidhath;INS(a )tINS(h)eicnidhath;INS(a ),INS(h);;N,VOC,SG
portán;an portán;INS(an )portán;INS(an );;N,NOM,SG,DEF
Caitliceach;Caitlicigh;CaitliDEL(cea)cINS(ig)h;INS(ig);DEL(cea);ADJ,GEN,SG,FEM
idirstad;an idirstad;INS(an )idirstad;INS(an );;N,GEN,SG,DEF
feimineachas;feimineachais;feimineachaINS(i)s;INS(i);;N,GEN,SG
fótaifhriotán;an fhótafhriotáin;INS(an )fINS(h)ótaDEL(i)fhriotáINS(i)n;INS(an ),INS(h),INS(i);DEL(i);N,GEN,SG,DEF
tairg;tairgim;tairgINS(im);INS(im);;V,1,SG,IMP
ollbhua;ollbhuanna;ollbhuINS(ann)a;INS(ann);;N,DAT,PL
tiach;tiacha;tiachINS(a);INS(a);;N,DAT,PL
urchóid;urchóidí;urchóidINS(í);INS(í);;N,DAT,PL
búcla;a bhúclaí;INS(a )bINS(h)úclaINS(í);INS(a ),INS(h),INS(í);;N,VOC,PL
loingseoir;a loingseoir;INS(a )loingseoir;INS(a );;N,VOC,SG
Máltach;Máltach;Máltach;;;N,DAT,SG
jacaíocht;a jacaíocht;INS(a )jacaíocht;INS(a );;N,VOC,SG
badánach;badánach;badánach;;;ADJ,NOM,SG,MASC
adharc an phúca;adharc an phúca;adharc an phúca;;;N,NOM,SG
maígh;maífidh siad;maíDEL(g)INS(fid)hINS( siad);INS(fid),INS( siad);DEL(g);V,3,PL,FUT,IND
gliúáil;gliúálfaidh siad;gliúáDEL(i)lINS(faidh siad);INS(faidh siad);DEL(i);V,3,PL,FUT,IND
gloinigh;dá ngloiníodh sé;INS(dá n)gloinDEL(ig)INS(íod)hINS( sé);INS(dá n),INS(íod),INS( sé);DEL(ig);V,3,SG,SBJV,PST
craos;an craos;INS(an )craos;INS(an );;N,NOM,SG,DEF
murnán;leis an murnán;INS(leis an )murnán;INS(leis an );;N,DAT,SG,DEF
sórt;a shóirt;INS(a )sINS(h)óINS(i)rt;INS(a ),INS(h),INS(i);;N,VOC,SG
físchluichire;físchluichirí;físchluichirDEL(e)INS(í);INS(í);DEL(e);N,DAT,PL
diongaibh;diongbháilte;diongDEL(ai)bhINS(áilte);INS(áilte);DEL(ai);V,V.PTCP,PST
atlas;atlais;atlaINS(i)s;INS(i);;N,NOM,PL
geansaí;geansaí;geansaí;;;N,NOM,SG
frithchaith;dá bhfrithchaiteá;INS(dá bh)frithchaitDEL(h)INS(eá);INS(dá bh),INS(eá);DEL(h);V,2:SG,SBJV,PST
coigistigh;dá gcoigistíodh sé;INS(dá g)coigistDEL(ig)INS(íod)hINS( sé);INS(dá g),INS(íod),INS( sé);DEL(ig);V,3,SG,SBJV,PST
aturnae;aturnaetha;aturnaeINS(tha);INS(tha);;N,NOM,PL
oideoir;oideoir;oideoir;;;N,NOM,SG
galún;galúin;galúINS(i)n;INS(i);;N,GEN,SG
péist;péiste;péistINS(e);INS(e);;N,GEN,SG
achtanaiméadar;achtanaiméadar;achtanaiméadar;;;N,GEN,PL
fótagrábháil;na fótagrábhála;INS(na )fótagrábháDEL(i)lINS(a);INS(na ),INS(a);DEL(i);N,GEN,SG,DEF
féach;dá bhféachaimis;INS(dá bh)féachINS(aimis);INS(dá bh),INS(aimis);;V,1,PL,SBJV,PST
amadáinín;amadáiníní;amadáinínINS(í);INS(í);;N,GEN,SG
dáileán;dáileáin;dáileáINS(i)n;INS(i);;N,DAT,PL
raidhfil;a raidhfilí;INS(a )raidhfilINS(í);INS(a ),INS(í);;N,VOC,PL
gall;gaill;gaINS(i)ll;INS(i);;N,DAT,PL
vís;a vís;INS(a )vís;INS(a );;N,VOC,SG
buirgléir;a bhuirgléir;INS(a )bINS(h)uirgléir;INS(a ),INS(h);;N,VOC,SG
fo-ordaigh;fo-ordóidh tú;fo-orINS(dói)dDEL(aig)hINS( tú);INS(dói),INS( tú);DEL(aig);V,2,SG,FUT,IND
crúigh;a chrúfaidh;INS(a )cINS(h)rúINS(fa)iDEL(g)INS(d)h;INS(a ),INS(h),INS(fa),INS(d);DEL(g);V,REL,FUT,IND
teorannaigh;dá dteorannaídís;INS(dá d)teorannaDEL(igh)INS(ídís);INS(dá d),INS(ídís);DEL(igh);V,3,PL,SBJV,PST
hipifis;hipifisí;hipifisINS(í);INS(í);;N,NOM,PL
uaslódáil;uaslódálfaidh sibh;uaslódáDEL(i)lINS(faidh sibh);INS(faidh sibh);DEL(i);V,2,PL,FUT,IND
teilgeoir;a theilgeoirí;INS(a )tINS(h)eilgeoirINS(í);INS(a ),INS(h),INS(í);;N,VOC,PL
Eastónach;Eastónach;Eastónach;;;N,NOM,SG
tiarna;na tiarnaí;INS(na )tiarnaINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
bansióg;leis an mbansióg;INS(leis an m)bansióg;INS(leis an m);;N,DAT,SG,DEF
feidhmeannach;leis an bhfeidhmeannach;INS(leis an bh)feidhmeannach;INS(leis an bh);;N,DAT,SG,DEF
algeolaíocht;algeolaíochta;algeolaíochtINS(a);INS(a);;N,GEN,SG
bruthchoimpléacs;bruthchoimpléacs;bruthchoimpléacs;;;N,DAT,SG
stróic;stróiceann siad;stróicINS(eann siad);INS(eann siad);;V,3,PL,PRS,IND
deireanach;dheireanach;dINS(h)eireanach;INS(h);;ADJ,NOM+VOC,SG,FEM
guaire;leis na guairí;INS(leis na )guairDEL(e)INS(í);INS(leis na ),INS(í);DEL(e);N,DAT,PL,DEF
bolta;boltaí;boltaINS(í);INS(í);;N,GEN,PL
áirigh;áirím;áirDEL(igh)INS(ím);INS(ím);DEL(igh);V,1,SG,IMP
cobhsú;an cobhsú;INS(an )cobhsú;INS(an );;N,NOM,SG,DEF
giorria;a ghiorria;INS(a )gINS(h)iorria;INS(a ),INS(h);;N,VOC,SG
uath-amadóir;a uath-amadóir;INS(a )uath-amadóir;INS(a );;N,VOC,SG
fadcheann;an fhadchinn;INS(an )fINS(h)adchDEL(ea)INS(i)nn;INS(an ),INS(h),INS(i);DEL(ea);N,GEN,SG,DEF
tit;a thiteann;INS(a )tINS(h)itINS(eann);INS(a ),INS(h),INS(eann);;V,REL,PRS,IND
geilleagrach;gheilleagrach;gINS(h)eilleagrach;INS(h);;ADJ,DAT,SG,FEM
mianraigh;mhianraigh sé;mINS(h)ianraighINS( sé);INS(h),INS( sé);;V,3,SG,PST,IND
aibhéis;an aibhéis;INS(an )aibhéis;INS(an );;N,NOM,SG,DEF
oifigeach promhaidh;a oifigigh phromhaidh;INS(a )oifINS(ig)igDEL(eac)h pINS(h)romhaidh;INS(a ),INS(ig),INS(h);DEL(eac);N,VOC,SG
girseach;girseach;girseach;;;N,GEN,PL
teib;theibidís;tINS(h)eibINS(idís);INS(h),INS(idís);;V,3,PL,PST,HAB,IND
Haváíoch;a Haváígh;INS(a )HaváíDEL(oc)INS(g)h;INS(a ),INS(g);DEL(oc);N,VOC,SG
réaltnéal;leis na réaltnéalta;INS(leis na )réaltnéalINS(ta);INS(leis na ),INS(ta);;N,DAT,PL,DEF
bainirseach;bainirsí;bainirsDEL(each)INS(í);INS(í);DEL(each);N,GEN,SG
urraigh;a d'urraíodh;INS(a d')urraDEL(ig)INS(íod)h;INS(a d'),INS(íod);DEL(ig);V,REL,PST,HAB,IND
ianaigh;ianaithe;ianaiDEL(g)INS(t)hINS(e);INS(t),INS(e);DEL(g);V,V.PTCP,PST
óglach;óglach;óglach;;;N,NOM,SG
fág;a d'fhág;INS(a d')fINS(h)ág;INS(a d'),INS(h);;V,REL,PST,IND
mart;na mairt;INS(na )maINS(i)rt;INS(na ),INS(i);;N,NOM,PL,DEF
lámhcheardaíocht;an lámhcheardaíocht;INS(an )lámhcheardaíocht;INS(an );;N,NOM,SG,DEF
fata;a fhata;INS(a )fINS(h)ata;INS(a ),INS(h);;N,VOC,SG
mórchumhacht;mórchumhachtaí;mórchumhachtINS(aí);INS(aí);;N,DAT,PL
súigh;go sú sé;INS(go )súDEL(igh)INS( sé);INS(go ),INS( sé);DEL(igh);V,3,SG,SBJV,PRS
scáinne;scáinní;scáinnDEL(e)INS(í);INS(í);DEL(e);N,NOM,PL
geoidligh;geoidleoidh mé;geoidlINS(eo)iDEL(g)INS(d)hINS( mé);INS(eo),INS(d),INS( mé);DEL(g);V,1,SG,FUT,IND
seachbhóthar;seachbhóithre;seachbhóINS(i)thDEL(a)rINS(e);INS(i),INS(e);DEL(a);N,DAT,PL
aifir;d'aifrítí;INS(d')aifDEL(i)rINS(ítí);INS(d'),INS(ítí);DEL(i);V,AUTO,PST,HAB,IND
cló-eagraigh;chló-eagraigh tú;cINS(h)ló-eagraighINS( tú);INS(h),INS( tú);;V,2,SG,PST,IND
falamh;is failmhe;INS(is )faINS(i)lDEL(a)mhINS(e);INS(is ),INS(i),INS(e);DEL(a);ADJ,SPRL
fo-rang;na fo-ranga;INS(na )fo-rangINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
tóir;tóra;tóDEL(i)rINS(a);INS(a);DEL(i);N,GEN,SG
íosphraghas;leis na híosphraghsanna;INS(leis na h)íosphraghINS(sann)aDEL(s);INS(leis na h),INS(sann);DEL(s);N,DAT,PL,DEF
sochaí;sochaithe;sochaDEL(í)INS(ithe);INS(ithe);DEL(í);N,DAT,PL
naomhainmnigh;naomhainmnímis;naomhainmnINS(ím)iDEL(gh)INS(s);INS(ím),INS(s);DEL(gh);V,1,PL,PST,HAB,IND
béic;béicim;béicINS(im);INS(im);;N,DAT,SG,DEF
cantaire;cantaire;cantaire;;;N,NOM,SG
péintéir;leis na péintéirí;INS(leis na )péintéirINS(í);INS(leis na ),INS(í);;N,DAT,PL,DEF
coicís;a choicísí;INS(a )cINS(h)oicísINS(í);INS(a ),INS(h),INS(í);;N,VOC,PL
oiseoil;leis an oiseoil;INS(leis an )oiseoil;INS(leis an );;N,DAT,SG,DEF
grúdaigh;dá ngrúdaíteá;INS(dá n)grúdaDEL(igh)INS(íteá);INS(dá n),INS(íteá);DEL(igh);V,2:SG,SBJV,PST
teach pobail;tithe pobail;tINS(ith)eDEL(ach) pobail;INS(ith);DEL(ach);N,DAT,PL
Bantúch;Bantúch;Bantúch;;;N,GEN,PL
néarúl;néarúl;néarúl;;;N,DAT,SG
Gall;Gaill;GaINS(i)ll;INS(i);;N,NOM,PL
tiach;téiche;tINS(é)iDEL(a)chINS(e);INS(é),INS(e);DEL(a);N,GEN,SG
ordúlacht;a ordúlacht;INS(a )ordúlacht;INS(a );;N,VOC,SG
bréagbharainneacht;bréagbharainneachtaí;bréagbharainneachtINS(aí);INS(aí);;N,DAT,PL
glac;glac;glac;;;N,GEN,PL
carrbhealach;carrbhealach;carrbhealach;;;N,DAT,SG
fochóras;a fhochórais;INS(a )fINS(h)ochóraINS(i)s;INS(a ),INS(h),INS(i);;N,VOC,SG
radaiteileafónaíocht;leis an radaiteileafónaíocht;INS(leis an )radaiteileafónaíocht;INS(leis an );;N,DAT,SG,DEF
amasán;a amasána;INS(a )amasánINS(a);INS(a ),INS(a);;N,VOC,PL
tinteán;na tinteáin;INS(na )tinteáINS(i)n;INS(na ),INS(i);;N,NOM,PL,DEF
astralaí;astralaithe;astralaDEL(í)INS(ithe);INS(ithe);DEL(í);N,GEN,PL
aorta;an aorta;INS(an )aorta;INS(an );;N,GEN,SG,DEF
gnéasaigh;dá ngnéasaímis;INS(dá n)gnéasaINS(ím)iDEL(gh)INS(s);INS(dá n),INS(ím),INS(s);DEL(gh);V,1,PL,SBJV,PST
plánáil;go bplánála tú;INS(go b)plánáDEL(i)lINS(a tú);INS(go b),INS(a tú);DEL(i);V,2:SG,SBJV,PRS
stílín;a stílín;INS(a )stílín;INS(a );;N,VOC,SG
fabhalscéalaí;fabhalscéalaithe;fabhalscéalaDEL(í)INS(ithe);INS(ithe);DEL(í);N,DAT,PL
cairéalaigh;cairéalaigh;cairéalaigh;;;V,2,SG,IMP
réamhléitheoireacht;leis an réamhléitheoireacht;INS(leis an )réamhléitheoireacht;INS(leis an );;N,DAT,SG,DEF
anacrónachas;leis an anacrónachas;INS(leis an )anacrónachas;INS(leis an );;N,DAT,SG,DEF
buachaill tábhairne;buachaill tábhairne;buachaill tábhairne;;;N,NOM,SG
éanlann;a éanlanna;INS(a )éanlannINS(a);INS(a ),INS(a);;N,VOC,PL
X-ghathú;X-ghathuithe;X-ghathDEL(ú)INS(uithe);INS(uithe);DEL(ú);N,DAT,PL
lachtacht;lachtacht;lachtacht;;;N,DAT,SG
comhaireamh;leis an gcomhaireamh;INS(leis an g)comhaireamh;INS(leis an g);;N,DAT,SG,DEF
dúbailt;leis an dúbailt;INS(leis an )dúbailt;INS(leis an );;N,DAT,SG,DEF
uiscigh;uiscímid;uiscINS(ím)iDEL(gh)INS(d);INS(ím),INS(d);DEL(gh);V,1,PL,PRS,IND
leithead;leithead;leithead;;;N,GEN,PL
uainchlár;a uainchláir;INS(a )uainchláINS(i)r;INS(a ),INS(i);;N,VOC,SG
seise;seise;seise;;;N,NOM,SG
