Source;Target;Combined;Inserts;Deletes;Grammar
nehoda;nehodou;nehodDEL(a)INS(ou);INS(ou);DEL(a);N,INS,SG
nebeský;nebeských;nebeskýINS(ch);INS(ch);;ADJ,ESS,PL
aristotelský;aristotelskou;aristotelskDEL(ý)INS(ou);INS(ou);DEL(ý);ADJ,ACC,FEM,SG
ubohý;ubohý;ubohý;;;ADJ,ACC,INAN,MASC,SG
asférický;asférického;asférickDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,ACC,ANIM,MASC,SG
kosmický;kosmické;kosmickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,MASC,PL
pomlouvat;pomlouvajíce;pomlouvaDEL(t)INS(jíce);INS(jíce);DEL(t);V.CVB,PRS,PL
miminko;miminku;miminkDEL(o)INS(u);INS(u);DEL(o);N,DAT,SG
chybný;chybné;chybnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,MASC,PL
vidět;viděli;viděDEL(t)INS(li);INS(li);DEL(t);V,IND,PST,2,PL,FEM
padat;budete padat;INS(budete )padat;INS(budete );;V,IND,FUT,2,PL
vědět;věděl;věděDEL(t)INS(l);INS(l);DEL(t);V,IND,PST,1,SG,MASC
žampión;žampión;žampión;;;N,NOM,SG
hloubka;hloubky;hloubkDEL(a)INS(y);INS(y);DEL(a);N,VOC,PL
civilizovaný;civilizovaná;civilizovanDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,FEM,SG
protinflační;protinflačním;protinflačníINS(m);INS(m);;ADJ,INS,MASC,SG
destilace;destilací;destilacDEL(e)INS(í);INS(í);DEL(e);N,INS,SG
typický;typické;typickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,MASC,PL
jet;jel jsi;jeDEL(t)INS(l jsi);INS(l jsi);DEL(t);V,IND,PST,2,SG,MASC
informovat;informovaly byste;informovaINS(ly bys)tINS(e);INS(ly bys),INS(e);;V,COND,PRS,2,PL,FEM
kolonizovat;byli bychom kolonizovali;INS(byli bychom )kolonizovaDEL(t)INS(li);INS(byli bychom ),INS(li);DEL(t);V,COND,PST,1,PL,MASC
řez;řez;řez;;;N,NOM,SG
beznohý;beznohé;beznohDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,MASC,PL
sám;samými;sDEL(á)INS(amý)mINS(i);INS(amý),INS(i);DEL(á);ADJ,INS,PL
diplomatický;diplomatický;diplomatický;;;ADJ,NOM,MASC,SG
expediční;expediční;expediční;;;ADJ,VOC,SG
charakteristický;charakteristickým;charakteristickýINS(m);INS(m);;ADJ,INS,MASC,SG
vzpomínka;vzpomínka;vzpomínka;;;N,NOM,SG
sirka;sirce;sirDEL(ka)INS(ce);INS(ce);DEL(ka);N,ESS,SG
pivoňka;pivoňce;pivoňDEL(ka)INS(ce);INS(ce);DEL(ka);N,ESS,SG
dalekozraký;dalekozraké;dalekozrakDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,NEUT,SG
starat;starala;starINS(al)aDEL(t);INS(al);DEL(t);V,IND,PST,3,SG,FEM
kloktat;kloktalo;kloktaDEL(t)INS(lo);INS(lo);DEL(t);V.PTCP,ACT,PRF,NEUT,SG
optimalizovat;optimalizují;optimalizDEL(ovat)INS(ují);INS(ují);DEL(ovat);V,IND,PRS,3,PL
udržitelný;udržitelné;udržitelnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,FEM,PL
kanadský;kanadským;kanadskýINS(m);INS(m);;ADJ,INS,MASC,SG
basketbal;basketbalem;basketbalINS(em);INS(em);;N,INS,SG
pokrevní;pokrevní;pokrevní;;;ADJ,ACC,MASC,SG
absces;abscesům;abscesINS(ům);INS(ům);;N,DAT,PL
zpitý;zpitému;zpitDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,NEUT,SG
obrázek;obrázcích;obrázDEL(ek)INS(cích);INS(cích);DEL(ek);N,ESS,PL
zodpovědnost;zodpovědností;zodpovědnostINS(í);INS(í);;N,GEN,PL
desátý;desátou;desátDEL(ý)INS(ou);INS(ou);DEL(ý);ADJ,ACC,FEM,SG
jeviště;jeviště;jeviště;;;N,NOM,PL
užitečný;užitečným;užitečnýINS(m);INS(m);;ADJ,INS,MASC,SG
medvědice;medvědici;medvědicDEL(e)INS(i);INS(i);DEL(e);N,DAT,SG
životaschopný;životaschopnému;životaschopnDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,NEUT,SG
lelek;lelků;lelDEL(e)kINS(ů);INS(ů);DEL(e);N,GEN,PL
perivaskulární;perivaskulární;perivaskulární;;;ADJ,ACC,MASC,SG
peptid;peptidy;peptidINS(y);INS(y);;N,INS,PL
škaredý;škaredí;škaredDEL(ý)INS(í);INS(í);DEL(ý);ADJ,VOC,ANIM,MASC,PL
aforistický;aforistický;aforistický;;;ADJ,NOM,MASC,SG
krutý;krutého;krutDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,MASC,SG
dršťka;dršťky;dršťkDEL(a)INS(y);INS(y);DEL(a);N,ACC,PL
demotivovat;demotivoval by;demotivovaDEL(t)INS(l by);INS(l by);DEL(t);V,COND,PRS,3,SG,MASC
francouzský;francouzských;francouzskýINS(ch);INS(ch);;ADJ,GEN,PL
šperk;šperk;šperk;;;N,ACC,SG
všímavý;všímavém;všímavDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
obsahovat;byly bychom obsahovaly;INS(byly bychom )obsahovaDEL(t)INS(ly);INS(byly bychom ),INS(ly);DEL(t);V,COND,PST,1,PL,FEM
ostružina;ostružinu;ostružinDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
obhajovat;byla bys obhajovala;INS(byla bys )obhajovINS(al)aDEL(t);INS(byla bys ),INS(al);DEL(t);V,COND,PST,2,SG,FEM
ochabovat;ochaboval jste;ochabovaINS(l js)tINS(e);INS(l js),INS(e);;V,IND,PST,2,SG,FORM,MASC
pěchota;pěchot;pěchotDEL(a);;DEL(a);N,GEN,PL
asynchronní;asynchronním;asynchronníINS(m);INS(m);;ADJ,INS,MASC,SG
advokát;advokátech;advokátINS(ech);INS(ech);;N,ESS,PL
botanizovat;byli by botanizovali;INS(byli by )botanizovaDEL(t)INS(li);INS(byli by ),INS(li);DEL(t);V,COND,PST,3,PL,MASC,ANIM
ambivalentní;ambivalentnímu;ambivalentníINS(mu);INS(mu);;ADJ,DAT,NEUT,SG
zájmeno;zájmena;zájmenDEL(o)INS(a);INS(a);DEL(o);N,ACC,PL
zdrcený;zdrcený;zdrcený;;;ADJ,ACC,INAN,MASC,SG
kmitat;kmital;kmitaDEL(t)INS(l);INS(l);DEL(t);V.PTCP,ACT,PRF,MASC,SG
dvanáctý;dvanácté;dvanáctDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,NEUT,SG
losovat;losovala byste;losovaINS(la bys)tINS(e);INS(la bys),INS(e);;V,COND,PRS,2,SG,FORM,FEM
libanonský;libanonskému;libanonskDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,NEUT,SG
tělo;těly;tělDEL(o)INS(y);INS(y);DEL(o);N,INS,PL
kázeňský;kázeňská;kázeňskDEL(ý)INS(á);INS(á);DEL(ý);ADJ,NOM,FEM,SG
extrahovat;byl by extrahoval;INS(byl by )extrahovaDEL(t)INS(l);INS(byl by ),INS(l);DEL(t);V,COND,PST,3,SG,MASC
snídat;snídala byste;snídaINS(la bys)tINS(e);INS(la bys),INS(e);;V,COND,PRS,2,SG,FORM,FEM
průhledný;průhledné;průhlednDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
šumný;šumný;šumný;;;ADJ,NOM,MASC,SG
lustrace;lustraci;lustracDEL(e)INS(i);INS(i);DEL(e);N,ESS,SG
kultivovat;kultivoval byste;kultivovaINS(l bys)tINS(e);INS(l bys),INS(e);;V,COND,PRS,2,SG,FORM,MASC
keramický;keramické;keramickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ESS,FEM,SG
defragmentovat;bylo by defragmentovalo;INS(bylo by )defragmentovaDEL(t)INS(lo);INS(bylo by ),INS(lo);DEL(t);V,COND,PST,3,SG,NEUT
šnek;šneci;šneDEL(k)INS(ci);INS(ci);DEL(k);N,NOM,PL
nelidský;nelidští;nelidDEL(ský)INS(ští);INS(ští);DEL(ský);ADJ,VOC,ANIM,MASC,PL
polopatický;polopatické;polopatickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,GEN,FEM,SG
akupresura;akupresur;akupresurDEL(a);;DEL(a);N,GEN,PL
kůže;kůží;kůžDEL(e)INS(í);INS(í);DEL(e);N,GEN,PL
strašidlo;strašidla;strašidlDEL(o)INS(a);INS(a);DEL(o);N,VOC,PL
otravovat;byly bychom otravovaly;INS(byly bychom )otravovaDEL(t)INS(ly);INS(byly bychom ),INS(ly);DEL(t);V,COND,PST,1,PL,FEM
ochabovat;byli bychom ochabovali;INS(byli bychom )ochabovaDEL(t)INS(li);INS(byli bychom ),INS(li);DEL(t);V,COND,PST,1,PL,MASC
nehoda;nehodo;nehodDEL(a)INS(o);INS(o);DEL(a);N,VOC,SG
přijít;přišla bych;přiDEL(jít)INS(šla bych);INS(šla bych);DEL(jít);V,COND,PRS,1,SG,FEM
memorovat;memorovaly jste;memorovaINS(ly js)tINS(e);INS(ly js),INS(e);;V,IND,PST,2,PL,FEM
zmije;zmiji;zmijDEL(e)INS(i);INS(i);DEL(e);N,DAT,SG
pochlebovat;pochlebovala;pochlebovINS(al)aDEL(t);INS(al);DEL(t);V.PTCP,ACT,PRF,NEUT,PL
plivat;plivali jsme;plivaDEL(t)INS(li jsme);INS(li jsme);DEL(t);V,IND,PST,1,PL,MASC
dobrosrdečný;dobrosrdečném;dobrosrdečnDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
hloubka;hloubce;hloubDEL(ka)INS(ce);INS(ce);DEL(ka);N,ESS,SG
slaměný;slaměné;slaměnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,DAT,FEM,SG
vzrušující;vzrušujícím;vzrušujícíINS(m);INS(m);;ADJ,INS,MASC,SG
šifra;šifry;šifrDEL(a)INS(y);INS(y);DEL(a);N,NOM,PL
sebevražda;sebevražd;sebevraždDEL(a);;DEL(a);N,GEN,PL
ponurý;ponuré;ponurDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,FEM,PL
botanizovat;botanizoval bys;botanizovaDEL(t)INS(l bys);INS(l bys);DEL(t);V,COND,PRS,2,SG,MASC
šestnáctibitový;šestnáctibitovým;šestnáctibitovýINS(m);INS(m);;ADJ,INS,MASC,SG
rovnoběžný;rovnoběžného;rovnoběžnDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,MASC,SG
vývojový;vývojových;vývojovýINS(ch);INS(ch);;ADJ,ESS,PL
rajka;rajky;rajkDEL(a)INS(y);INS(y);DEL(a);N,NOM,PL
makový;maková;makovDEL(ý)INS(á);INS(á);DEL(ý);ADJ,NOM,FEM,SG
noha;nohy;nohDEL(a)INS(y);INS(y);DEL(a);N,NOM,PL
čekat;čekejme;čekDEL(at)INS(ejme);INS(ejme);DEL(at);V,IMP,1,PL
jet;jedou;jeDEL(t)INS(dou);INS(dou);DEL(t);V,IND,PRS,3,PL
kolaborovat;kolaborovala;kolaborovINS(al)aDEL(t);INS(al);DEL(t);V.PTCP,ACT,PRF,FEM,SG
prosit;prosíš;prosDEL(it)INS(íš);INS(íš);DEL(it);V,IND,PRS,2,SG
korigovat;koriguje;korigDEL(ovat)INS(uje);INS(uje);DEL(ovat);V,IND,PRS,3,SG
sérum;sérum;sérum;;;N,ACC,SG
úpal;úpalech;úpalINS(ech);INS(ech);;N,ESS,PL
svobodný;svobodní;svobodnDEL(ý)INS(í);INS(í);DEL(ý);ADJ,NOM,ANIM,MASC,PL
spravovat;spravovala jsme;spravovaDEL(t)INS(la jsme);INS(la jsme);DEL(t);V,IND,PST,1,PL,NEUT
životný;životných;životnýINS(ch);INS(ch);;ADJ,GEN,PL
akumulátor;akumalátoru;akumDEL(u)INS(a)látorINS(u);INS(a),INS(u);DEL(u);N,DAT,SG
tancovat;tancovaly byste;tancovaINS(ly bys)tINS(e);INS(ly bys),INS(e);;V,COND,PRS,2,PL,FEM
pardubický;pardubický;pardubický;;;ADJ,ACC,INAN,MASC,SG
faxovat;byl bys faxoval;INS(byl bys )faxovaDEL(t)INS(l);INS(byl bys ),INS(l);DEL(t);V,COND,PST,2,SG,MASC
překrásný;překrásná;překrásnDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,FEM,SG
excitovat;excitovala bychom;excitovaDEL(t)INS(la bychom);INS(la bychom);DEL(t);V,COND,PRS,1,PL,NEUT
palpovat;budeš palpovat;INS(budeš )palpovat;INS(budeš );;V,IND,FUT,2,SG
doporučovat;byli bychom doporučovali;INS(byli bychom )doporučovaDEL(t)INS(li);INS(byli bychom ),INS(li);DEL(t);V,COND,PST,1,PL,MASC
čtvercový;čtvercová;čtvercovDEL(ý)INS(á);INS(á);DEL(ý);ADJ,NOM,NEUT,PL
reakce;reakce;reakce;;;N,VOC,PL
dramatizovat;bylo by dramatizovalo;INS(bylo by )dramatizovaDEL(t)INS(lo);INS(bylo by ),INS(lo);DEL(t);V,COND,PST,3,SG,NEUT
nadávat;nadávala bych;nadávaDEL(t)INS(la bych);INS(la bych);DEL(t);V,COND,PRS,1,SG,FEM
choreografický;choreografických;choreografickýINS(ch);INS(ch);;ADJ,ESS,PL
zápalný;zápalnému;zápalnDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,MASC,SG
korunovat;korunoval jste;korunovaINS(l js)tINS(e);INS(l js),INS(e);;V,IND,PST,2,SG,FORM,MASC
zvratný;zvratné;zvratnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
hnědák;hnědácích;hnědáDEL(k)INS(cích);INS(cích);DEL(k);N,ESS,PL
náhoda;náhodě;náhodDEL(a)INS(ě);INS(ě);DEL(a);N,ESS,SG
maximalizovat;maximalizovány;maximalizovDEL(at)INS(ány);INS(ány);DEL(at);V.PTCP,PASS,INAN,MASC,PL
plastický;plastičtí;plastiDEL(cký)INS(čtí);INS(čtí);DEL(cký);ADJ,VOC,ANIM,MASC,PL
pole;pole;pole;;;N,VOC,SG
nesmělý;nesmělém;nesmělDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
tlumočník;tlumočníku;tlumočníkINS(u);INS(u);;N,ESS,SG
vřískat;vřískaly;vřískaDEL(t)INS(ly);INS(ly);DEL(t);V.PTCP,ACT,PRF,FEM,PL
frigidita;frigidity;frigiditDEL(a)INS(y);INS(y);DEL(a);N,ACC,PL
cestovat;cestování;cestovDEL(at)INS(ání);INS(ání);DEL(at);V.CVB
přijatelný;přijatelné;přijatelnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
výstižný;výstižné;výstižnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
nástup;nástupy;nástupINS(y);INS(y);;N,INS,PL
čtvrteční;čtvrtečního;čtvrtečníINS(ho);INS(ho);;ADJ,GEN,MASC,SG
šermovat;šermuje;šermDEL(ovat)INS(uje);INS(uje);DEL(ovat);V,IND,PRS,3,SG
maraton;maratone;maratonINS(e);INS(e);;N,VOC,SG
studovat;bylo bys studovalo;INS(bylo bys )studovaDEL(t)INS(lo);INS(bylo bys ),INS(lo);DEL(t);V,COND,PST,2,SG,NEUT
vězeňský;vězeňské;vězeňskDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ESS,FEM,SG
interpolovat;interpolovalo jsi;interpolovaDEL(t)INS(lo jsi);INS(lo jsi);DEL(t);V,IND,PST,2,SG,NEUT
věrný;věrný;věrný;;;ADJ,VOC,MASC,SG
beznadějný;beznadějným;beznadějnýINS(m);INS(m);;ADJ,DAT,PL
ohýbat;ohýbal by;ohýbaDEL(t)INS(l by);INS(l by);DEL(t);V,COND,PRS,3,SG,MASC
krevní;krevním;krevníINS(m);INS(m);;ADJ,ESS,MASC,SG
sranda;srandu;srandDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
tisící;tisící;tisící;;;ADJ,ACC,MASC,SG
stroj;stroje;strojINS(e);INS(e);;N,ACC,PL
citovat;byl bys citoval;INS(byl bys )citovaDEL(t)INS(l);INS(byl bys ),INS(l);DEL(t);V,COND,PST,2,SG,MASC
běloruština;běloruštinu;běloruštinDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
optický;optické;optickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
diskutovat;budu diskutovat;INS(budu )diskutovat;INS(budu );;V,IND,FUT,1,SG
pěkný;pěkný;pěkný;;;ADJ,NOM,MASC,SG
geodynamický;geodynamickým;geodynamickýINS(m);INS(m);;ADJ,INS,MASC,SG
bezstarostný;bezstarostném;bezstarostnDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
funkce;funkci;funkcDEL(e)INS(i);INS(i);DEL(e);N,ESS,SG
vrtulník;vrtulníky;vrtulníkINS(y);INS(y);;N,VOC,PL
odehrávat;odehrávala jste;odehrávaINS(la js)tINS(e);INS(la js),INS(e);;V,IND,PST,2,PL,NEUT
píšťala;píšťalám;píšťalDEL(a)INS(ám);INS(ám);DEL(a);N,DAT,PL
plánovat;plánovaly jste;plánovaINS(ly js)tINS(e);INS(ly js),INS(e);;V,IND,PST,2,PL,FEM
litovat;litovaly;litovaDEL(t)INS(ly);INS(ly);DEL(t);V,IND,PST,3,PL,FEM
venkovský;venkovské;venkovskDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,MASC,PL
evropský;evropská;evropskDEL(ý)INS(á);INS(á);DEL(ý);ADJ,NOM,FEM,SG
forward;forward;forward;;;N,NOM,INAN,SG
žvýkat;byla byste žvýkala;INS(byla byste )žvýkINS(al)aDEL(t);INS(byla byste ),INS(al);DEL(t);V,COND,PST,2,PL,NEUT
kokosový;kokosové;kokosovDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,FEM,PL
tvář;tváři;tvářINS(i);INS(i);;N,DAT,SG
malicherný;malicherným;malichernýINS(m);INS(m);;ADJ,INS,MASC,SG
vědomý;vědomým;vědomýINS(m);INS(m);;ADJ,DAT,PL
kometa;kometu;kometDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
veganský;veganského;veganskDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,ACC,ANIM,MASC,SG
kontaminovat;kontaminoval jsi;kontaminovaDEL(t)INS(l jsi);INS(l jsi);DEL(t);V,IND,PST,2,SG,MASC
aforismus;aforsismusu;aforINS(s)ismusINS(u);INS(s),INS(u);;N,DAT,SG
zebra;zebry;zebrDEL(a)INS(y);INS(y);DEL(a);N,VOC,PL
nultý;nultého;nultDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,NEUT,SG
senzacechtivý;senzacechtivém;senzacechtivDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,MASC,SG
čistý;čistá;čistDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,FEM,SG
sever;severy;severINS(y);INS(y);;N,ACC,PL
marketingový;marketingovém;marketingovDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
fichtovský;fichtovský;fichtovský;;;ADJ,NOM,MASC,SG
povolávat;povolávala;povolávINS(al)aDEL(t);INS(al);DEL(t);V.PTCP,ACT,PRF,FEM,SG
dbát;dbám;dbáDEL(t)INS(m);INS(m);DEL(t);V,IND,PRS,1,SG
chlor;chlorech;chlorINS(ech);INS(ech);;N,ESS,PL
mobil;mobilům;mobilINS(ům);INS(ům);;N,DAT,PL
travnatý;travnatého;travnatDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,NEUT,SG
nalepovat;byly by nalepovaly;INS(byly by )nalepovaDEL(t)INS(ly);INS(byly by ),INS(ly);DEL(t);V,COND,PST,3,PL,MASC,INAN
zvadlý;zvadlých;zvadlýINS(ch);INS(ch);;ADJ,ESS,PL
množství;množství;množství;;;N,NOM,SG
jestřáb;jestřábi;jestřábINS(i);INS(i);;N,NOM,PL
amputovat;amputovat;amputovat;;;V,NFIN
dosahovat;dosahovaly;dosahovaDEL(t)INS(ly);INS(ly);DEL(t);V,IND,PST,3,PL,MASC,INAN
podzimní;podzimní;podzimní;;;ADJ,ACC,NEUT,SG
flegmatický;flegmatická;flegmatickDEL(ý)INS(á);INS(á);DEL(ý);ADJ,ACC,NEUT,PL
věrný;věrným;věrnýINS(m);INS(m);;ADJ,DAT,PL
rakev;rakvemi;rakDEL(e)vINS(emi);INS(emi);DEL(e);N,INS,PL
zástrčka;zástrčkám;zástrčkDEL(a)INS(ám);INS(ám);DEL(a);N,DAT,PL
flek;fleku;flekINS(u);INS(u);;N,VOC,SG
ulehčit;ulehčíte;ulehčDEL(i)INS(í)tINS(e);INS(í),INS(e);DEL(i);V,IND,PRS,2,PL
hák;háku;hákINS(u);INS(u);;N,VOC,SG
šifra;šifře;šifDEL(ra)INS(ře);INS(ře);DEL(ra);N,ESS,SG
světský;světskou;světskDEL(ý)INS(ou);INS(ou);DEL(ý);ADJ,ACC,FEM,SG
děkovat;děkovaly;děkovaDEL(t)INS(ly);INS(ly);DEL(t);V,IND,PST,3,PL,FEM
odemykat;odemyká;odemykDEL(at)INS(á);INS(á);DEL(at);V,IND,PRS,3,SG
gramatický;gramatickému;gramatickDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,NEUT,SG
směšný;směšný;směšný;;;ADJ,VOC,MASC,SG
hledat;hledal;hledaDEL(t)INS(l);INS(l);DEL(t);V,IND,PST,3,SG,MASC
směrovka;směrovko;směrovkDEL(a)INS(o);INS(o);DEL(a);N,VOC,SG
smyšlený;smyšleným;smyšlenýINS(m);INS(m);;ADJ,INS,MASC,SG
gramatický;gramatickém;gramatickDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
zvíře;zvířata;zvířDEL(e)INS(ata);INS(ata);DEL(e);N,VOC,PL
umělý;umělé;umělDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,MASC,PL
srdečný;srdečné;srdečnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,MASC,PL
úzkoprsý;úzkoprsých;úzkoprsýINS(ch);INS(ch);;ADJ,GEN,PL
pořadí;pořadí;pořadí;;;N,NOM,SG
hrob;hrob;hrob;;;N,ACC,SG
vzrušený;‎vzrušené;INS(‎)vzrušenDEL(ý)INS(é);INS(‎),INS(é);DEL(ý);ADJ,NOM,MASC,PL
koule;koule;koule;;;N,VOC,SG
vrut;vrutu;vrutINS(u);INS(u);;N,DAT,SG
mlíko;mlíka;mlíkDEL(o)INS(a);INS(a);DEL(o);N,VOC,PL
pilník;pilníku;pilníkINS(u);INS(u);;N,ESS,SG
vizitka;vizitky;vizitkDEL(a)INS(y);INS(y);DEL(a);N,ACC,PL
arita;aritám;aritDEL(a)INS(ám);INS(ám);DEL(a);N,DAT,PL
slíva;slívy;slívDEL(a)INS(y);INS(y);DEL(a);N,ACC,PL
pálivý;pálivé;pálivDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,MASC,PL
masturbovat;byli byste masturbovali;INS(byli byste )masturbovaDEL(t)INS(li);INS(byli byste ),INS(li);DEL(t);V,COND,PST,2,PL,MASC
dovolovat;dovoluji;dovolDEL(ovat)INS(uji);INS(uji);DEL(ovat);V,IND,PRS,1,SG
potopa;potopu;potopDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
dvojice;dvojice;dvojice;;;N,GEN,SG
školník;školník;školník;;;N,NOM,SG
dav;davu;davINS(u);INS(u);;N,DAT,SG
továrna;továrně;továrnDEL(a)INS(ě);INS(ě);DEL(a);N,ESS,SG
kyčel;kyčle;kyčDEL(e)lINS(e);INS(e);DEL(e);N,GEN,INAN,SG
lžíce;lžící;lžícDEL(e)INS(í);INS(í);DEL(e);N,INS,SG
námořník;námořníci;námořníDEL(k)INS(ci);INS(ci);DEL(k);N,NOM,PL
mimosmyslový;mimosmyslového;mimosmyslovDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,NEUT,SG
bdělost;bdělosti;bdělostINS(i);INS(i);;N,NOM,PL
bikiny;bikinách;bikinDEL(y)INS(ách);INS(ách);DEL(y);N,ESS,PL
bourat;bourala;bourINS(al)aDEL(t);INS(al);DEL(t);V,IND,PST,3,PL,NEUT
choulostivý;choulostivou;choulostivDEL(ý)INS(ou);INS(ou);DEL(ý);ADJ,ACC,FEM,SG
kloubový;kloubové;kloubovDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,FEM,PL
odehrávat;odehrával by;odehrávaDEL(t)INS(l by);INS(l by);DEL(t);V,COND,PRS,3,SG,MASC
tesák;tesák;tesák;;;N,NOM,SG
sekačka;sekačky;sekačkDEL(a)INS(y);INS(y);DEL(a);N,GEN,SG
bezdětný;bezdětní;bezdětnDEL(ý)INS(í);INS(í);DEL(ý);ADJ,VOC,ANIM,MASC,PL
celoživotní;celoživotního;celoživotníINS(ho);INS(ho);;ADJ,ACC,ANIM,MASC,SG
kroutit;kroutil jsi;kroutINS(il js)iDEL(t);INS(il js);DEL(t);V,IND,PST,2,SG,FEM
pochlebovat;byla byste pochlebovala;INS(byla byste )pochlebovINS(al)aDEL(t);INS(byla byste ),INS(al);DEL(t);V,COND,PST,2,PL,NEUT
rajče;rajčetem;rajčeINS(tem);INS(tem);;N,INS,SG
dívka;dívek;dívINS(e)kDEL(a);INS(e);DEL(a);N,GEN,PL
alkoholický;alkoholických;alkoholickýINS(ch);INS(ch);;ADJ,ESS,PL
odrážet;odrážili jsme;odrážINS(ili jsm)eDEL(t);INS(ili jsm);DEL(t);V,IND,PST,2,PL,MASC
ilustrovat;ilustrovalo jste;ilustrovaINS(lo js)tINS(e);INS(lo js),INS(e);;V,IND,PST,2,SG,FORM,NEUT
řádka;řádkou;řádkDEL(a)INS(ou);INS(ou);DEL(a);N,INS,SG
zátoka;zátoku;zátokDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
vyděrač;vyděrači;vyděračINS(i);INS(i);;N,INS,PL
pozorovat;byli by pozorovali;INS(byli by )pozorovaDEL(t)INS(li);INS(byli by ),INS(li);DEL(t);V,COND,PST,3,PL,MASC,ANIM
drobit;drobili;drobINS(il)iDEL(t);INS(il);DEL(t);V,IND,PST,2,PL,FEM
taška;taškami;taškaINS(mi);INS(mi);;N,INS,PL
tektonický;tektonické;tektonickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,FEM,PL
kobra;kobry;kobrDEL(a)INS(y);INS(y);DEL(a);N,ACC,PL
lakonický;lakonické;lakonickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,MASC,PL
krokodýlí;krokodýlí;krokodýlí;;;ADJ,GEN,FEM,SG
skříňka;skříňkami;skříňkaINS(mi);INS(mi);;N,INS,PL
rákosník;rákosnících;rákosníDEL(k)INS(cích);INS(cích);DEL(k);N,ESS,PL
dělat;dělaly bychom;dělaDEL(t)INS(ly bychom);INS(ly bychom);DEL(t);V,COND,PRS,1,PL,FEM
extrapolovat;bude extrapolovat;INS(bude )extrapolovat;INS(bude );;V,IND,FUT,3,SG
československý;československém;československDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,MASC,SG
mezioborový;mezioborové;mezioborovDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,MASC,PL
čajový;čajový;čajový;;;ADJ,VOC,MASC,SG
iterovat;iteroval bys;iterovaDEL(t)INS(l bys);INS(l bys);DEL(t);V,COND,PRS,2,SG,MASC
