Source;Target;Combined;Inserts;Deletes;Grammar
lascer;lascarà;lascDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
arester;aresteia;aresteDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
cogner;cogne;cogneDEL(r);;DEL(r);V,3,PL,SBJV,PRS
savei;saveis;saveiINS(s);INS(s);;V,IND,PRS,2,PL
strenjer;strenjes;strenjeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG
giudicher;giudicheies;giudicheDEL(r)INS(ies);INS(ies);DEL(r);V,IND,PRS,2,SG,LGSPEC2
manifester;manifestassan;manifestDEL(er)INS(assan);INS(assan);DEL(er);V,1,PL,SBJV,PST,IPFV
azerter;azertan;azertDEL(er)INS(an);INS(an);DEL(er);V.CVB,PRS
jonjer;jonjova;jonjDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,PL,IPFV
cuntroler;cuntrolovais;cuntrolDEL(er)INS(ovais);INS(ovais);DEL(er);V,IND,PST,2,PL,IPFV
spieter;spieton;spietDEL(er)INS(on);INS(on);DEL(er);V,1,PL,SBJV,PRS
comprer;comprarà;comprDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
determiner;determinon;determiINS(no)nDEL(er);INS(no);DEL(er);V,IND,PRS,1,PL
lascer;lasca;lascDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,SG,LGSPEC1
urganiser;urganisé;urganisDEL(er)INS(é);INS(é);DEL(er);V,NFIN,LGSPEC2
perde;perdova;perdDEL(e)INS(ova);INS(ova);DEL(e);V,IND,PST,3,PL,IPFV
stabilir;stabilireis;stabilirINS(eis);INS(eis);;V,2,PL,IND,FUT
gaujer;gauje;gaujeDEL(r);;DEL(r);V,3,PL,SBJV,PRS
acrediter;acrediton;acreditDEL(er)INS(on);INS(on);DEL(er);V,1,PL,SBJV,PRS
mirer;mirassan;miDEL(re)rINS(assan);INS(assan);DEL(re);V,1,PL,SBJV,PST,IPFV
costituir;costitue;costituDEL(ir)INS(e);INS(e);DEL(ir);V,IND,PRS,1,SG,LGSPEC1
mantenir;mantenisses;manteniDEL(r)INS(sses);INS(sses);DEL(r);V,2,SG,SBJV,PST,IPFV
onjer;onjoves;onjINS(ov)eDEL(r)INS(s);INS(ov),INS(s);DEL(r);V,IND,PST,2,SG,IPFV
detlarer;detlarareis;detlarDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
jonjer;jonjon;jonjDEL(er)INS(on);INS(on);DEL(er);V,IND,PRS,1,PL
spartir;spartian;spartiDEL(r)INS(an);INS(an);DEL(r);V.CVB,PRS
aplicher;aplichassais;aplichDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
istituir;istituisse;istituiDEL(r)INS(sse);INS(sse);DEL(r);V,1,SG,SBJV,PST,IPFV
goder;godasses;godINS(ass)eDEL(r)INS(s);INS(ass),INS(s);DEL(r);V,2,SG,SBJV,PST,IPFV
delibrer;delibré;delibDEL(re)rINS(é);INS(é);DEL(re);V.PTCP,PST
publicher;publichede;publichINS(ed)eDEL(r);INS(ed);DEL(r);V,2,PL,NFIN
delegher;delegheies;delegheDEL(r)INS(ies);INS(ies);DEL(r);V,2,SG,SBJV,PRS,LGSPEC2
trasferir;trasferian;trasferiDEL(r)INS(an);INS(an);DEL(r);V.CVB,PRS
danejer;daneje;danejeDEL(r);;DEL(r);V,1,SG,SBJV,PRS,LGSPEC1
cunvalider;cunvalide;cunvalideDEL(r);;DEL(r);V,1,SG,SBJV,PRS,LGSPEC1
urganiser;urganison;urganisDEL(er)INS(on);INS(on);DEL(er);V,IND,PRS,1,PL
prejenter;prejente;prejenteDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
dejeujer;dejëujeie;dejDEL(e)INS(ë)ujINS(ei)eDEL(r);INS(ë),INS(ei);DEL(e),DEL(r);V,1,SG,SBJV,PRS,LGSPEC2
ncurajer;ncurajeie;ncurajINS(ei)eDEL(r);INS(ei);DEL(r);V,1,SG,SBJV,PRS,LGSPEC2
strenjer;strenje;strenjeDEL(r);;DEL(r);V,3,PL,SBJV,PRS
reguler;regules;reguleDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS,LGSPEC1
remander;remandes;remandeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG,LGSPEC1
furmer;furmeis;furmeDEL(r)INS(is);INS(is);DEL(r);V,2,PL,SBJV,PRS
romper;rompe;rompeDEL(r);;DEL(r);V,NFIN,LGSPEC2
arester;aresté;arestDEL(er)INS(é);INS(é);DEL(er);V,NFIN,LGSPEC2
podei;posse;poDEL(d)INS(s)INS(s)eDEL(i);INS(s),INS(s);DEL(d),DEL(i);V,3,SG,SBJV,PRS
cumander;cumandassais;cumandDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
njinier;njinion;njiniDEL(er)INS(on);INS(on);DEL(er);V,1,PL,SBJV,PRS
danejer;danejaron;danejDEL(e)INS(a)rINS(on);INS(a),INS(on);DEL(e);V,1,PL,IND,FUT
scriver;scrivan;scrivDEL(er)INS(an);INS(an);DEL(er);V.CVB,PRS
capir;capes;capDEL(ir)INS(es);INS(es);DEL(ir);V,IND,PRS,2,SG,LGSPEC1
sponjer;sponjon;sponjDEL(er)INS(on);INS(on);DEL(er);V,IND,PRS,1,PL
storjer;storjareis;storjDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
arbitrer;arbitreia;arbitreDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,PL,LGSPEC2
acuser;acusa;acusDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,PL,LGSPEC1
rejoner;rejonovais;rejonDEL(er)INS(ovais);INS(ovais);DEL(er);V,IND,PST,2,PL,IPFV
volei;volaron;volDEL(ei)INS(a)INS(r)INS(o)INS(n);INS(a),INS(r),INS(o),INS(n);DEL(ei);V,1,PL,IND,FUT
scurter;scurtaras;scurtDEL(e)INS(a)rINS(as);INS(a),INS(as);DEL(e);V,2,SG,IND,FUT
stabilir;stabile;stabilDEL(ir)INS(e);INS(e);DEL(ir);V,3,PL,SBJV,PRS,LGSPEC1
registrer;registrede;registrINS(ed)eDEL(r);INS(ed);DEL(r);V,2,PL,NFIN
nascer;nasces;nasceDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS
dé;daré;dINS(a)INS(r)é;INS(a),INS(r);;V,1,SG,IND,FUT
defrenzier;defrenzie;defrenzieDEL(r);;DEL(r);V,IND,PRS,1,SG
delegher;delegharé;deleghDEL(e)INS(a)rINS(é);INS(a),INS(é);DEL(e);V,1,SG,IND,FUT
cogner;cogna;cognDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,PL,LGSPEC1
registrer;registre;registreDEL(r);;DEL(r);V,1,SG,SBJV,PRS,LGSPEC1
cumander;cumandeie;cumandINS(ei)eDEL(r);INS(ei);DEL(r);V,IND,PRS,1,SG,LGSPEC2
deslier;desliove;desliINS(ov)eDEL(r);INS(ov);DEL(r);V,IND,PST,1,SG,IPFV
desvier;desvieia;desvieDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
trater;trate;trateDEL(r);;DEL(r);V,IND,PRS,1,SG,LGSPEC1
perde;perdovais;perdDEL(e)INS(ovais);INS(ovais);DEL(e);V,IND,PST,2,PL,IPFV
resulter;resulteie;resultINS(ei)eDEL(r);INS(ei);DEL(r);V,IND,PRS,1,SG,LGSPEC2
dejeujer;dejëujaré;dejDEL(e)INS(ë)ujDEL(e)INS(a)rINS(é);INS(ë),INS(a),INS(é);DEL(e),DEL(e);V,1,SG,IND,FUT
trasferir;trasferiva;trasferiDEL(r)INS(va);INS(va);DEL(r);V,IND,PST,3,SG,IPFV
spidler;spidlova;spidlDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,PL,IPFV
volei;vuele;vDEL(o)INS(ue)leDEL(i);INS(ue);DEL(o),DEL(i);V,3,SG,SBJV,PRS
adater;adatea;adateDEL(r)INS(a);INS(a);DEL(r);V,IND,PRS,3,SG,LGSPEC3
marider;maridea;marideDEL(r)INS(a);INS(a);DEL(r);V,IND,PRS,3,SG,LGSPEC3
cogner;cogneis;cogneDEL(r)INS(is);INS(is);DEL(r);V,2,PL,SBJV,PRS
costituir;costituian;costituiDEL(r)INS(an);INS(an);DEL(r);V.CVB,PRS
cunferir;cunfer;cunfeDEL(ri)r;;DEL(ri);V,IND,PRS,3,SG,LGSPEC1
defrenzier;defrenzion;defrenziDEL(er)INS(on);INS(on);DEL(er);V,1,PL,SBJV,PRS
reverir;reveresc;reveDEL(ri)rINS(esc);INS(esc);DEL(ri);V,IND,PRS,3,SG,LGSPEC2
ratificher;ratifichassais;ratifichDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
coordener;coordeneis;coordeneDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
finanzier;finanziaron;finanziDEL(e)INS(a)rINS(on);INS(a),INS(on);DEL(e);V,1,PL,IND,FUT
scurter;scurteies;scurteDEL(r)INS(ies);INS(ies);DEL(r);V,IND,PRS,2,SG,LGSPEC2
promulgher;promulghova;promulghDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,SG,IPFV
istituir;istituissan;istituiDEL(r)INS(ssan);INS(ssan);DEL(r);V,1,PL,SBJV,PST,IPFV
savei;savova;savDEL(ei)INS(ova);INS(ova);DEL(ei);V,IND,PST,3,PL,IPFV
perdujer;perdujon;perdujDEL(er)INS(on);INS(on);DEL(er);V,1,PL,SBJV,PRS
acurder;acurdeie;acurdINS(ei)eDEL(r);INS(ei);DEL(r);V,IND,PRS,1,SG,LGSPEC2
reprejenter;reprejente;reprejenteDEL(r);;DEL(r);V,3,PL,SBJV,PRS
udir;udiré;udirINS(é);INS(é);;V,1,SG,IND,FUT
desvier;desvion;desviDEL(er)INS(on);INS(on);DEL(er);V,1,PL,SBJV,PRS
capir;capì;capDEL(ir)INS(ì);INS(ì);DEL(ir);V,NFIN,LGSPEC2
scriver;scrivaron;scrivDEL(e)INS(a)rINS(on);INS(a),INS(on);DEL(e);V,1,PL,IND,FUT
defrenzier;defrenziesses;defrenzieDEL(r)INS(sses);INS(sses);DEL(r);V,2,SG,SBJV,PST,IPFV
cunvalider;cunvalida;cunvalidDEL(er)INS(a);INS(a);DEL(er);V,2,SG,NFIN,LGSPEC1
fé;fajaras;fDEL(é)INS(a)INS(j)INS(a)INS(r)INS(a)INS(s);INS(a),INS(j),INS(a),INS(r),INS(a),INS(s);DEL(é);V,2,SG,IND,FUT
dormir;dormes;dormDEL(ir)INS(es);INS(es);DEL(ir);V,2,SG,SBJV,PRS,LGSPEC1
urganiser;urganisasses;urganiINS(s)INS(a)INS(s)seDEL(r)INS(s);INS(s),INS(a),INS(s),INS(s);DEL(r);V,2,SG,SBJV,PST,IPFV
perde;perdes;perdeINS(s);INS(s);;V,IND,PRS,2,SG
cogner;cogne;cogneDEL(r);;DEL(r);V,IND,PRS,1,SG,LGSPEC1
istruir;istruesce;istruDEL(ir)INS(esce);INS(esce);DEL(ir);V,3,SG,SBJV,PRS,LGSPEC2
franjer;frant;franDEL(jer)INS(t);INS(t);DEL(jer);V.PTCP,PST
acrediter;acreditassa;acreditDEL(er)INS(assa);INS(assa);DEL(er);V,3,PL,SBJV,PST,IPFV
cogner;cognede;cognINS(ed)eDEL(r);INS(ed);DEL(r);V,2,PL,NFIN
viuler;viula;viulDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,SG,LGSPEC1
acuser;acusasses;acuINS(s)INS(a)INS(s)seDEL(r)INS(s);INS(s),INS(a),INS(s),INS(s);DEL(r);V,2,SG,SBJV,PST,IPFV
populer;populeis;populeDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
prejenter;prejentarà;prejentDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
furmer;furme;furmeDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
cruzier;cruzieie;cruzINS(ie)ieDEL(r);INS(ie);DEL(r);V,IND,PRS,1,SG,LGSPEC2
aussei;aussa;aussDEL(ei)INS(a);INS(a);DEL(ei);V,IND,PRS,3,SG
atuer;atueia;atueDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
cherder;cherdassais;cherdDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
damander;damandeia;damandeDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
stabilir;stabilì;stabilDEL(ir)INS(ì);INS(ì);DEL(ir);V.PTCP,PST
comprer;comprova;compDEL(re)rINS(ova);INS(ova);DEL(re);V,IND,PST,3,PL,IPFV
storjer;storj;storjDEL(er);;DEL(er);V,IND,PRS,3,SG
marider;maridassais;maridDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
savei;savessa;saveDEL(i)INS(ssa);INS(ssa);DEL(i);V,3,PL,SBJV,PST,IPFV
destiner;destine;destineDEL(r);;DEL(r);V,1,SG,SBJV,PRS,LGSPEC1
nascer;nasceis;nasceDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
adurver;adurvove;adurINS(vo)veDEL(r);INS(vo);DEL(r);V,IND,PST,1,SG,IPFV
muder;mudove;mudINS(ov)eDEL(r);INS(ov);DEL(r);V,IND,PST,1,SG,IPFV
ejaminer;ejaminea;ejamineDEL(r)INS(a);INS(a);DEL(r);V,IND,PRS,3,SG,LGSPEC3
resserver;resservea;resserveDEL(r)INS(a);INS(a);DEL(r);V,IND,PRS,3,SG,LGSPEC3
proibir;proibisse;proibiDEL(r)INS(sse);INS(sse);DEL(r);V,1,SG,SBJV,PST,IPFV
cumander;cumandeia;cumandeDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,PL,LGSPEC2
adoter;adotaré;adotDEL(e)INS(a)rINS(é);INS(a),INS(é);DEL(e);V,1,SG,IND,FUT
redujer;redujeis;redujeDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
adurver;adurve;adurveDEL(r);;DEL(r);V,3,PL,SBJV,PRS
ndicher;ndicheis;ndicheDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
stipuler;stipuloves;stipulINS(ov)eDEL(r)INS(s);INS(ov),INS(s);DEL(r);V,IND,PST,2,SG,IPFV
mpartir;mpartiron;mpartirINS(on);INS(on);;V,1,PL,IND,FUT
mantenir;mantene;mantenDEL(ir)INS(e);INS(e);DEL(ir);V,1,SG,SBJV,PRS,LGSPEC1
atuer;atueis;atueDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
morir;morivan;moriDEL(r)INS(van);INS(van);DEL(r);V,IND,PST,1,PL,IPFV
mpartir;mparte;mpartDEL(ir)INS(e);INS(e);DEL(ir);V,1,SG,SBJV,PRS,LGSPEC1
urganiser;urganiseis;urganiseDEL(r)INS(is);INS(is);DEL(r);V,2,PL,SBJV,PRS
determiner;determinovan;determiINS(n)INS(o)INS(v)INS(a)nDEL(er);INS(n),INS(o),INS(v),INS(a);DEL(er);V,IND,PST,1,PL,IPFV
comunicher;comuniche;comunicheDEL(r);;DEL(r);V,IND,PRS,1,SG,LGSPEC1
ndrezer;ndrezasse;ndrezINS(ass)eDEL(r);INS(ass);DEL(r);V,1,SG,SBJV,PST,IPFV
ncurajer;ncurajé;ncurajDEL(er)INS(é);INS(é);DEL(er);V.PTCP,PST
rejoner;rejoné;rejonDEL(er)INS(é);INS(é);DEL(er);V,NFIN,LGSPEC2
cunferir;cunferives;cunferiDEL(r)INS(ves);INS(ves);DEL(r);V,IND,PST,2,SG,IPFV
urganiser;urganise;urganiseDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
unir;unesce;unDEL(ir)INS(esce);INS(esce);DEL(ir);V,IND,PRS,1,SG,LGSPEC2
delegher;delegheia;delegheDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,PL,LGSPEC2
atribuir;atribu;atribuDEL(ir);;DEL(ir);V,IND,PRS,3,PL,LGSPEC1
aproer;aproarà;aproDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
cherder;cherdaré;cherdDEL(e)INS(a)rINS(é);INS(a),INS(é);DEL(e);V,1,SG,IND,FUT
meter;metes;meteDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS
cianter;cianta;ciantDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,PL,LGSPEC1
adurver;adurvareis;adurvDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
assegurer;assegure;assegureDEL(r);;DEL(r);V,IND,PRS,1,SG,LGSPEC1
aussei;aussei;aussei;;;V,NFIN,LGSPEC1
istituir;istitue;istituDEL(ir)INS(e);INS(e);DEL(ir);V,3,SG,SBJV,PRS,LGSPEC1
scurter;scurtareis;scurtDEL(e)INS(a)rINS(eis);INS(a),INS(eis);DEL(e);V,2,PL,IND,FUT
franjer;franjes;franjeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG
morir;morirà;morirINS(à);INS(à);;V,3,SG,IND,FUT
remplazer;remplazon;remplazDEL(er)INS(on);INS(on);DEL(er);V,IND,PRS,1,PL
scurter;scurtassa;scurtDEL(er)INS(assa);INS(assa);DEL(er);V,3,SG,SBJV,PST,IPFV
depenjer;depenj;depenjDEL(er);;DEL(er);V,2,SG,NFIN
spieter;spietova;spietDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,PL,IPFV
perdujer;perdujon;perdujDEL(er)INS(on);INS(on);DEL(er);V,IND,PRS,1,PL
secuestrer;secuestreie;secuestrINS(ei)eDEL(r);INS(ei);DEL(r);V,1,SG,SBJV,PRS,LGSPEC2
ratificher;ratifichoves;ratifichINS(ov)eDEL(r)INS(s);INS(ov),INS(s);DEL(r);V,IND,PST,2,SG,IPFV
pronunzier;pronunzieis;pronunzieDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
istituir;istituesces;istituDEL(ir)INS(esces);INS(esces);DEL(ir);V,IND,PRS,2,SG,LGSPEC2
fisser;fissaron;fissDEL(e)INS(a)rINS(on);INS(a),INS(on);DEL(e);V,1,PL,IND,FUT
porter;portove;portINS(ov)eDEL(r);INS(ov);DEL(r);V,IND,PST,1,SG,IPFV
pruibir;pruibisse;pruibiDEL(r)INS(sse);INS(sse);DEL(r);V,1,SG,SBJV,PST,IPFV
finanzier;finanziaras;finanziDEL(e)INS(a)rINS(as);INS(a),INS(as);DEL(e);V,2,SG,IND,FUT
reguler;regule;reguleDEL(r);;DEL(r);V,1,SG,SBJV,PRS,LGSPEC1
ratificher;ratificheie;ratifichINS(ei)eDEL(r);INS(ei);DEL(r);V,IND,PRS,1,SG,LGSPEC2
romper;romparà;rompDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
stabilir;stabilirà;stabilirINS(à);INS(à);;V,3,PL,IND,FUT
cogner;cognea;cogneDEL(r)INS(a);INS(a);DEL(r);V,IND,PRS,3,SG,LGSPEC3
garantir;garant;garantDEL(ir);;DEL(ir);V,2,SG,NFIN,LGSPEC1
detlarer;detlareies;detlareDEL(r)INS(ies);INS(ies);DEL(r);V,IND,PRS,2,SG,LGSPEC2
sporjer;sporj;sporjDEL(er);;DEL(er);V,2,SG,NFIN
dejeujer;dejëujoves;dejDEL(e)INS(ë)ujINS(ov)eDEL(r)INS(s);INS(ë),INS(ov),INS(s);DEL(e),DEL(r);V,IND,PST,2,SG,IPFV
meter;met;metDEL(er);;DEL(er);V,2,SG,NFIN
acuser;acuseis;acuseDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
cunvalider;cunvalideie;cunvalidINS(ei)eDEL(r);INS(ei);DEL(r);V,3,SG,SBJV,PRS,LGSPEC2
desvier;desvie;desvieDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
mutiver;mutivasses;mutivINS(ass)eDEL(r)INS(s);INS(ass),INS(s);DEL(r);V,2,SG,SBJV,PST,IPFV
jì;vae;DEL(j)DEL(ì)INS(v)INS(a)INS(e);INS(v),INS(a),INS(e);DEL(j),DEL(ì);V,IND,PRS,1,SG
respuender;respuendassa;respuendDEL(er)INS(assa);INS(assa);DEL(er);V,3,SG,SBJV,PST,IPFV
porter;porton;portDEL(er)INS(on);INS(on);DEL(er);V,1,PL,SBJV,PRS
coordener;coordenassais;coordenDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
ancunter;ancunteia;ancunteDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
eserziter;eserzita;eserzitDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,SG,LGSPEC1
aproer;aproes;aproeDEL(r)INS(s);INS(s);DEL(r);V,IND,PRS,2,SG,LGSPEC1
acuser;acusova;acusDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,PL,IPFV
messei;messessais;messeINS(ssa)iINS(s);INS(ssa),INS(s);;V,2,PL,SBJV,PST,IPFV
arbitrer;arbitrasse;arbitrINS(ass)eDEL(r);INS(ass);DEL(r);V,1,SG,SBJV,PST,IPFV
meter;met;metDEL(er);;DEL(er);V,IND,PRS,3,SG
plovei;plovei;plovei;;;V,NFIN,LGSPEC1
sporjer;sporj;sporjDEL(er);;DEL(er);V,IND,PRS,3,SG
arjonjer;arjonjessan;arjonjeDEL(r)INS(ssan);INS(ssan);DEL(r);V,1,PL,SBJV,PST,IPFV
deslier;deslie;deslieDEL(r);;DEL(r);V,3,PL,SBJV,PRS
terjer;terjede;terjINS(ed)eDEL(r);INS(ed);DEL(r);V,2,PL,NFIN
proibir;proib;proibDEL(ir);;DEL(ir);V,2,SG,NFIN,LGSPEC1
arester;arestasse;arestINS(ass)eDEL(r);INS(ass);DEL(r);V,1,SG,SBJV,PST,IPFV
gaujer;gaujeia;gaujeDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
onjer;onjeis;onjeDEL(r)INS(is);INS(is);DEL(r);V,2,PL,SBJV,PRS
giudicher;giudichassais;giudichDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
comunicher;comunichasse;comunichINS(ass)eDEL(r);INS(ass);DEL(r);V,1,SG,SBJV,PST,IPFV
messei;mess;messDEL(ei);;DEL(ei);V,IND,PRS,3,PL
pronunzier;pronunzia;pronunziDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,PL,LGSPEC1
partir;partiron;partirINS(on);INS(on);;V,1,PL,IND,FUT
spidler;spidleis;spidleDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
istruir;istruesces;istruDEL(ir)INS(esces);INS(esces);DEL(ir);V,IND,PRS,2,SG,LGSPEC2
resserver;resserveis;resserveDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
arbitrer;arbitreia;arbitreDEL(r)INS(ia);INS(ia);DEL(r);V,IND,PRS,3,SG,LGSPEC2
istituir;istituissa;istituiDEL(r)INS(ssa);INS(ssa);DEL(r);V,3,PL,SBJV,PST,IPFV
cianter;ciantassan;ciantDEL(er)INS(assan);INS(assan);DEL(er);V,1,PL,SBJV,PST,IPFV
mantenir;manten;mantenDEL(ir);;DEL(ir);V,2,SG,NFIN,LGSPEC1
scriver;scrivova;scrivDEL(er)INS(ova);INS(ova);DEL(er);V,IND,PST,3,SG,IPFV
trasferir;trasferisses;trasferiDEL(r)INS(sses);INS(sses);DEL(r);V,2,SG,SBJV,PST,IPFV
produjer;produjoves;produjINS(ov)eDEL(r)INS(s);INS(ov),INS(s);DEL(r);V,IND,PST,2,SG,IPFV
comunicher;comuniché;comunichDEL(er)INS(é);INS(é);DEL(er);V.PTCP,PST
anuler;anuleia;anuleDEL(r)INS(ia);INS(ia);DEL(r);V,2,SG,NFIN,LGSPEC2
fé;fajove;fDEL(é)INS(a)INS(j)INS(o)INS(v)INS(e);INS(a),INS(j),INS(o),INS(v),INS(e);DEL(é);V,IND,PST,1,SG,IPFV
reurganiser;reurganisan;reurganisDEL(er)INS(an);INS(an);DEL(er);V.CVB,PRS
rester;restarà;restDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
viuler;viuleie;viulINS(ei)eDEL(r);INS(ei);DEL(r);V,3,SG,SBJV,PRS,LGSPEC2
gaujer;gaujan;gaujDEL(er)INS(an);INS(an);DEL(er);V.CVB,PRS
vegnì;vegnon;vegINS(no)nDEL(ì);INS(no);DEL(ì);V,IND,PRS,1,PL
cunferir;cunferion;cunferiDEL(r)INS(on);INS(on);DEL(r);V,IND,PRS,1,PL
unir;union;uniDEL(r)INS(on);INS(on);DEL(r);V,1,PL,SBJV,PRS
scuter;scutaron;scutDEL(e)INS(a)rINS(on);INS(a),INS(on);DEL(e);V,1,PL,IND,FUT
ancunter;ancuntovais;ancuntDEL(er)INS(ovais);INS(ovais);DEL(er);V,IND,PST,2,PL,IPFV
damander;damandes;damandeDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS,LGSPEC1
gaujer;gauja;gaujDEL(er)INS(a);INS(a);DEL(er);V,2,SG,NFIN,LGSPEC1
cunferir;cunferesce;cunfeDEL(ri)rINS(esce);INS(esce);DEL(ri);V,3,PL,SBJV,PRS,LGSPEC2
atuer;atuon;atuDEL(er)INS(on);INS(on);DEL(er);V,1,PL,SBJV,PRS
prufesser;prufessa;prufessDEL(er)INS(a);INS(a);DEL(er);V,2,SG,NFIN,LGSPEC1
aproer;aproes;aproeDEL(r)INS(s);INS(s);DEL(r);V,2,SG,SBJV,PRS,LGSPEC1
parteziper;partezipeie;partezipINS(ei)eDEL(r);INS(ei);DEL(r);V,1,SG,SBJV,PRS,LGSPEC2
mander;mande;mandeDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
tradujer;tradujaré;tradujDEL(e)INS(a)rINS(é);INS(a),INS(é);DEL(e);V,1,SG,IND,FUT
mantenir;manteniva;manteniDEL(r)INS(va);INS(va);DEL(r);V,IND,PST,3,SG,IPFV
cruzier;cruzie;cruzieDEL(r);;DEL(r);V,3,SG,SBJV,PRS,LGSPEC1
spidler;spidlarà;spidlDEL(e)INS(a)rINS(à);INS(a),INS(à);DEL(e);V,3,PL,IND,FUT
avei;à;DEL(a)DEL(vei)INS(à);INS(à);DEL(a),DEL(vei);V,IND,PRS,3,SG
reguler;regulea;reguleDEL(r)INS(a);INS(a);DEL(r);V,IND,PRS,3,SG,LGSPEC3
avei;à;DEL(a)DEL(vei)INS(à);INS(à);DEL(a),DEL(vei);V,IND,PRS,3,PL
someter;someteis;someteDEL(r)INS(is);INS(is);DEL(r);V,IND,PRS,2,PL
mirer;mirede;mirINS(ed)eDEL(r);INS(ed);DEL(r);V,2,PL,NFIN
marider;maridassan;maridDEL(er)INS(assan);INS(assan);DEL(er);V,1,PL,SBJV,PST,IPFV
seurander;seurandassais;seurandDEL(er)INS(assais);INS(assais);DEL(er);V,2,PL,SBJV,PST,IPFV
sustenir;sustenivais;susteniDEL(r)INS(vais);INS(vais);DEL(r);V,IND,PST,2,PL,IPFV
cundaner;cundana;cundanDEL(er)INS(a);INS(a);DEL(er);V,IND,PRS,3,PL,LGSPEC1
azerter;azertassa;azertDEL(er)INS(assa);INS(assa);DEL(er);V,3,SG,SBJV,PST,IPFV
