Source;Target;Combined;Inserts;Deletes;Grammar
soffocarsi;si soffocassero;INS(si )soffocaINS(sse)rDEL(si)INS(o);INS(si ),INS(sse),INS(o);DEL(si);V,SBJV,PST,3,PL
implicare;implichiamo;implicINS(hi)aDEL(re)INS(mo);INS(hi),INS(mo);DEL(re);V,IND,PRS,1,PL
camuffarsi;si camufferebbe;INS(si )camuffDEL(arsi)INS(erebbe);INS(si ),INS(erebbe);DEL(arsi);V,COND,3,SG
limonare;limonando;limonaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
rispettarsi;ti rispetterai;INS(ti )rispettINS(er)aDEL(rs)i;INS(ti ),INS(er);DEL(rs);V,IND,FUT,2,SG
ortogonalizzare;ortogonalizziate;ortogonalizzINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r);V,SBJV,PRS,2,PL
rifinire;rifiniate;rifiniDEL(r)INS(at)e;INS(at);DEL(r);V,SBJV,PRS,2,PL
dominarsi;dominandosi;dominaDEL(r)INS(ndo)si;INS(ndo);DEL(r);V.CVB,PRS
sanificare;sanifichino;sanificDEL(are)INS(hino);INS(hino);DEL(are);V,SBJV,PRS,3,PL
aggrappare;aggrappavo;aggrappaDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
sfollare;sfollerai;sfollDEL(ar)eINS(rai);INS(rai);DEL(ar);V,IND,FUT,2,SG
adattare;adatterà;adattDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
inacutire;inacutiva;inacutiDEL(re)INS(va);INS(va);DEL(re);V,IND,PST,3,SG,IPFV
avvinazzarsi;si avvinazzerebbero;INS(si )avvinazzDEL(arsi)INS(erebbero);INS(si ),INS(erebbero);DEL(arsi);V,COND,3,PL
impratichirsi;si impratichirà;INS(si )impratichirDEL(si)INS(à);INS(si ),INS(à);DEL(si);V,IND,FUT,3,SG
decerebrare;decerebrino;decerebrDEL(are)INS(ino);INS(ino);DEL(are);V,POS,IMP,3,PL
mitigare;mitigarono;mitigarDEL(e)INS(ono);INS(ono);DEL(e);V,IND,PST,3,PL,PFV
riesporre;riesponga;riespoDEL(rre)INS(n)INS(g)INS(a);INS(n),INS(g),INS(a);DEL(rre);V,SBJV,PRS,3,SG
discostarsi;discostato;discostaDEL(rsi)INS(to);INS(to);DEL(rsi);V.PTCP,PST
azzimare;azzimano;azzimaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
procacciarsi;mi procacci;INS(mi )procaccDEL(iars)i;INS(mi );DEL(iars);V,SBJV,PRS,1,SG
rilavare;rilavate;rilavaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
ammannellare;ammannellerei;ammannellDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a);V,COND,1,SG
riedificare;riedificherebbero;riedificDEL(a)INS(he)reINS(bbero);INS(he),INS(bbero);DEL(a);V,COND,3,PL
disinstallare;disinstalliate;disinstallINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r);V,SBJV,PRS,2,PL
reindustrializzare;reindustrializzando;reindustrializzaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
spappagallare;spappagallerò;spappagallDEL(ar)eINS(rò);INS(rò);DEL(ar);V,IND,FUT,1,SG
intervenire;intervenissimo;interveniDEL(re)INS(ssimo);INS(ssimo);DEL(re);V,SBJV,PST,1,PL
scolare;scolate;scolaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
prefiggersi;mi prefiggerò;INS(mi )prefiggerDEL(si)INS(ò);INS(mi ),INS(ò);DEL(si);V,IND,FUT,1,SG
sprizzare;sprizzano;sprizzaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
insecchire;insecchirò;insecchirDEL(e)INS(ò);INS(ò);DEL(e);V,IND,FUT,1,SG
sculacciare;sculacciato;sculacciaDEL(re)INS(to);INS(to);DEL(re);V.PTCP,PST
riobbligare;riobbligasti;riobbligaDEL(re)INS(sti);INS(sti);DEL(re);V,IND,PST,2,SG,PFV
deperire;deperite;deperiDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
bambineggiare;bambineggeresti;bambineggDEL(ia)INS(e)reINS(sti);INS(e),INS(sti);DEL(ia);V,COND,2,SG
fedecommettere;fedecommettevo;fedecommettDEL(er)eINS(vo);INS(vo);DEL(er);V,IND,PST,1,SG,IPFV
squassare;squassaste;squassaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
stare;stante;staDEL(r)INS(nt)e;INS(nt);DEL(r);V.PTCP,PRS
rificcare;rificcammo;rificcaDEL(re)INS(mmo);INS(mmo);DEL(re);V,IND,PST,1,PL,PFV
sclerotizzare;sclerotizziamo;sclerotizzINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,SBJV,PRS,1,PL
reinserirsi;si reinseriscono;INS(si )reinseriDEL(r)sDEL(i)INS(c)INS(o)INS(n)INS(o);INS(si ),INS(c),INS(o),INS(n),INS(o);DEL(r),DEL(i);V,IND,PRS,3,PL
scioccare;scioccammo;scioccaDEL(re)INS(mmo);INS(mmo);DEL(re);V,IND,PST,1,PL,PFV
vezzeggiare;vezzeggio;vezzeggiDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
transitare;transitasse;transitaDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
rinascondere;rinascondano;rinascondDEL(ere)INS(ano);INS(ano);DEL(ere);V,POS,IMP,3,PL
sperdere;sperda;sperdDEL(ere)INS(a);INS(a);DEL(ere);V,SBJV,PRS,3,SG
diagonalizzare;diagonalizzeranno;diagonalizzDEL(ar)eINS(ranno);INS(ranno);DEL(ar);V,IND,FUT,3,PL
suffiggere;suffiggevo;suffiggDEL(er)eINS(vo);INS(vo);DEL(er);V,IND,PST,1,SG,IPFV
ridisciogliere;ridiscioglierà;ridiscioglierDEL(e)INS(à);INS(à);DEL(e);V,IND,FUT,3,SG
acquerellare;acquerellate;acquerellaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
tesserare;tesseri;tesserDEL(are)INS(i);INS(i);DEL(are);V,IND,PRS,2,SG
interrogarsi;si interroghino;INS(si )interrogDEL(ars)INS(h)iINS(no);INS(si ),INS(h),INS(no);DEL(ars);V,POS,IMP,3,PL
quadruplicare;quadruplicate;quadruplicaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
preventivare;preventiverai;preventivDEL(ar)eINS(rai);INS(rai);DEL(ar);V,IND,FUT,2,SG
manomettere;manometta;manomettDEL(ere)INS(a);INS(a);DEL(ere);V,SBJV,PRS,1,SG
implicare;implicheresti;implicDEL(a)INS(he)reINS(sti);INS(he),INS(sti);DEL(a);V,COND,2,SG
spuntellare;spuntello;spuntellDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
riabbracciare;riabbracciano;riabbracciaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
introdursi;vi introducevate;INS(vi )introduDEL(rsi)INS(c)INS(e)INS(v)INS(a)INS(t)INS(e);INS(vi ),INS(c),INS(e),INS(v),INS(a),INS(t),INS(e);DEL(rsi);V,IND,PST,2,PL,IPFV
immortalare;immortaleremmo;immortalDEL(a)INS(e)reINS(mmo);INS(e),INS(mmo);DEL(a);V,COND,1,PL
faxare;faxò;faxDEL(are)INS(ò);INS(ò);DEL(are);V,IND,PST,3,SG,PFV
toreare;toreando;toreaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
barricare;barricavi;barricaDEL(re)INS(vi);INS(vi);DEL(re);V,IND,PST,2,SG,IPFV
inebetirsi;vi inebetivate;INS(vi )inebetDEL(irs)iINS(vate);INS(vi ),INS(vate);DEL(irs);V,IND,PST,2,PL,IPFV
rirendere;riresi;riDEL(r)DEL(e)DEL(n)DEL(d)DEL(e)reINS(si);INS(si);DEL(r),DEL(e),DEL(n),DEL(d),DEL(e);V,IND,PST,1,SG,PFV
premunire;premunisca;premuniDEL(re)INS(sca);INS(sca);DEL(re);V,SBJV,PRS,1,SG
ristilizzare;ristilizzare;ristilizzare;;;V,NFIN
colettare;coletterà;colettDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
dollarizzare;dollarizzaste;dollarizzaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
sgualcire;sgualcirà;sgualcirDEL(e)INS(à);INS(à);DEL(e);V,IND,FUT,3,SG
rimboscare;rimboschiamo;rimboscINS(hi)aDEL(re)INS(mo);INS(hi),INS(mo);DEL(re);V,IND,PRS,1,PL
ultimare;ultimava;ultimINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
illuminarsi;vi illuminiate;INS(vi )illuminDEL(ars)iINS(ate);INS(vi ),INS(ate);DEL(ars);V,SBJV,PRS,2,PL
chiurlare;chiurli;chiurlDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,3,SG
accincignare;accincigneresti;accincignDEL(a)INS(e)reINS(sti);INS(e),INS(sti);DEL(a);V,COND,2,SG
brancicare;brancicherebbero;brancicDEL(a)INS(he)reINS(bbero);INS(he),INS(bbero);DEL(a);V,COND,3,PL
affumigare;affumigante;affumigaDEL(r)INS(nt)e;INS(nt);DEL(r);V.PTCP,PRS
candire;candivate;candiDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
scompagnare;scompagnate;scompagnaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
ciampicare;ciampichi;ciampicDEL(are)INS(hi);INS(hi);DEL(are);V,SBJV,PRS,3,SG
disinformare;disinformaste;disinformaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
impennare;impennai;impennaDEL(re)INS(i);INS(i);DEL(re);V,IND,PST,1,SG,PFV
ravvedersi;mi ravveda;INS(mi )ravvedDEL(ersi)INS(a);INS(mi ),INS(a);DEL(ersi);V,SBJV,PRS,1,SG
paventare;paventarono;paventarDEL(e)INS(ono);INS(ono);DEL(e);V,IND,PST,3,PL,PFV
rimprimere;rimpresse;rimprDEL(i)DEL(m)eDEL(r)INS(ss)e;INS(ss);DEL(i),DEL(m),DEL(r);V,IND,PST,3,SG,PFV
steccare;steccava;steccINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
disunirsi;si disunirebbe;INS(si )disunirDEL(si)INS(e)INS(b)INS(b)INS(e);INS(si ),INS(e),INS(b),INS(b),INS(e);DEL(si);V,COND,3,SG
sfrondare;sfrondavate;sfrondaDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
rimboccarsi;si rimbocchi;INS(si )rimboccDEL(ars)INS(h)i;INS(si ),INS(h);DEL(ars);V,POS,IMP,3,SG
spalleggiare;spalleggiate;spalleggiaDEL(r)INS(t)e;INS(t);DEL(r);V,SBJV,PRS,2,PL
anodizzare;anodizzassi;anodizzaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,2,SG
intonacare;intonacherete;intonacDEL(a)INS(he)rINS(et)e;INS(he),INS(et);DEL(a);V,IND,FUT,2,PL
circondarsi;si circondano;INS(si )circondaDEL(rsi)INS(no);INS(si ),INS(no);DEL(rsi);V,IND,PRS,3,PL
riproteggere;riproteggiamo;riproteggDEL(ere)INS(iamo);INS(iamo);DEL(ere);V,IND,PRS,1,PL
costernare;costerneremo;costernDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a);V,IND,FUT,1,PL
rimordere;rimordevano;rimordDEL(er)eINS(vano);INS(vano);DEL(er);V,IND,PST,3,PL,IPFV
anatrare;anatrato;anatraDEL(re)INS(to);INS(to);DEL(re);V.PTCP,PST
inciuchire;inciuchisca;inciuchiDEL(re)INS(sca);INS(sca);DEL(re);V,SBJV,PRS,1,SG
perpetuarsi;vi perpetuaste;INS(vi )perpetuaDEL(r)sDEL(i)INS(te);INS(vi ),INS(te);DEL(r),DEL(i);V,SBJV,PST,2,PL
domiciliarsi;vi domiciliaste;INS(vi )domiciliaDEL(r)sDEL(i)INS(te);INS(vi ),INS(te);DEL(r),DEL(i);V,SBJV,PST,2,PL
conversare;conversassimo;conversaDEL(re)INS(ssimo);INS(ssimo);DEL(re);V,SBJV,PST,1,PL
putrire;putriresti;putrireINS(sti);INS(sti);;V,COND,2,SG
reimbarcare;reimbarcate;reimbarcaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
ravviarsi;mi ravvierò;INS(mi )ravvDEL(iars)iINS(erò);INS(mi ),INS(erò);DEL(iars);V,IND,FUT,1,SG
aggomitolarsi;si aggomitoleranno;INS(si )aggomitolINS(er)aDEL(rsi)INS(nno);INS(si ),INS(er),INS(nno);DEL(rsi);V,IND,FUT,3,PL
escoriare;escorierà;escoriDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
contrarre;contraevo;contraDEL(rr)eINS(vo);INS(vo);DEL(rr);V,IND,PST,1,SG,IPFV
disapprendere;disapprenderò;disapprenderDEL(e)INS(ò);INS(ò);DEL(e);V,IND,FUT,1,SG
imbarbarire;imbarbarissi;imbarbarINS(iss)iDEL(re);INS(iss);DEL(re);V,SBJV,PST,2,SG
infingere;infingevate;infingeDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
avvicinarsi;avvicinantesi;avvicinaDEL(r)INS(nte)si;INS(nte);DEL(r);V.PTCP,PRS
ammainare;ammainavi;ammainaDEL(re)INS(vi);INS(vi);DEL(re);V,IND,PST,2,SG,IPFV
abbattersi;abbattiamoci;abbattDEL(ers)INS(i)INS(a)INS(m)INS(o)INS(c)i;INS(i),INS(a),INS(m),INS(o),INS(c);DEL(ers);V,POS,IMP,1,PL
eliminarsi;mi eliminavo;INS(mi )eliminaDEL(rsi)INS(vo);INS(mi ),INS(vo);DEL(rsi);V,IND,PST,1,SG,IPFV
esclamare;esclamarono;esclamarDEL(e)INS(ono);INS(ono);DEL(e);V,IND,PST,3,PL,PFV
resecare;resecassi;resecaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,2,SG
terzarolare;terzaroli;terzarolDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,3,SG
vagellare;vagelleranno;vagellDEL(ar)eINS(ranno);INS(ranno);DEL(ar);V,IND,FUT,3,PL
raggiare;raggerai;raggINS(era)iDEL(are);INS(era);DEL(are);V,IND,FUT,2,SG
condurre;conducesti;conduDEL(rr)INS(c)eINS(sti);INS(c),INS(sti);DEL(rr);V,IND,PST,2,SG,PFV
oltrepassare;oltrepasseranno;oltrepassDEL(ar)eINS(ranno);INS(ranno);DEL(ar);V,IND,FUT,3,PL
ciucciarsi;ti ciucci;INS(ti )ciuccDEL(iars)i;INS(ti );DEL(iars);V,SBJV,PRS,2,SG
scaricare;scaricherei;scaricDEL(a)INS(he)reINS(i);INS(he),INS(i);DEL(a);V,COND,1,SG
arrapare;arrapate;arrapaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
abbelire;abbelì;abbelDEL(ire)INS(ì);INS(ì);DEL(ire);V,IND,PST,3,SG,PFV
ricalcificarsi;mi ricalcifico;INS(mi )ricalcificDEL(arsi)INS(o);INS(mi ),INS(o);DEL(arsi);V,IND,PRS,1,SG
azzimarsi;mi azzimassi;INS(mi )azzimaDEL(r)sINS(s)i;INS(mi ),INS(s);DEL(r);V,SBJV,PST,1,SG
gloriarsi;si glori;INS(si )glorDEL(iars)i;INS(si );DEL(iars);V,POS,IMP,3,SG
controquerelare;controquerelavamo;controquerelaDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
impallare;impalleresti;impallDEL(a)INS(e)reINS(sti);INS(e),INS(sti);DEL(a);V,COND,2,SG
ricollocarsi;ti ricollochi;INS(ti )ricollocDEL(ars)INS(h)i;INS(ti ),INS(h);DEL(ars);V,IND,PRS,2,SG
smallare;smallano;smallaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
accestire;accestirete;accestirINS(et)e;INS(et);;V,IND,FUT,2,PL
rinsaccare;rinsaccheranno;rinsaccDEL(ar)INS(h)eINS(ranno);INS(h),INS(ranno);DEL(ar);V,IND,FUT,3,PL
bruttare;bruttasti;bruttaDEL(re)INS(sti);INS(sti);DEL(re);V,IND,PST,2,SG,PFV
dissetare;dissetai;dissetaDEL(re)INS(i);INS(i);DEL(re);V,IND,PST,1,SG,PFV
imbandierare;imbandieravamo;imbandieraDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
dismettere;dismisero;dismDEL(e)DEL(t)DEL(t)INS(i)INS(s)erDEL(e)INS(o);INS(i),INS(s),INS(o);DEL(e),DEL(t),DEL(t),DEL(e);V,IND,PST,3,PL,PFV
sottentrare;sottentraste;sottentraDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
incasellare;incasellò;incasellDEL(are)INS(ò);INS(ò);DEL(are);V,IND,PST,3,SG,PFV
sbrattare;sbrattasse;sbrattaDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
dissiparsi;mi dissiperò;INS(mi )dissipDEL(arsi)INS(erò);INS(mi ),INS(erò);DEL(arsi);V,IND,FUT,1,SG
praticare;praticate;praticaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
sussurrarsi;vi sussurraste;INS(vi )sussurraDEL(r)sDEL(i)INS(te);INS(vi ),INS(te);DEL(r),DEL(i);V,IND,PST,2,PL,PFV
spiegarsi;spiegato;spiegaDEL(rsi)INS(to);INS(to);DEL(rsi);V.PTCP,PST
favoleggiare;favoleggiarono;favoleggiarDEL(e)INS(ono);INS(ono);DEL(e);V,IND,PST,3,PL,PFV
coordinare;coordinai;coordinaDEL(re)INS(i);INS(i);DEL(re);V,IND,PST,1,SG,PFV
collimare;collimerei;collimDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a);V,COND,1,SG
nappare;nappavamo;nappaDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
arrangiare;arrangiate;arrangiaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
liquefarsi;si liquefaccia;INS(si )liquefaDEL(rs)INS(c)INS(c)iINS(a);INS(si ),INS(c),INS(c),INS(a);DEL(rs);V,POS,IMP,3,SG
pallettizzare;pallettizzo;pallettizzDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
schiccherare;schiccheravo;schiccheraDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
aggrupparsi;si aggrupparono;INS(si )aggrupparDEL(si)INS(ono);INS(si ),INS(ono);DEL(si);V,IND,PST,3,PL,PFV
sentirci;ci sentisse;INS(ci )sentDEL(i)DEL(r)DEL(c)iINS(sse);INS(ci ),INS(sse);DEL(i),DEL(r),DEL(c);V,SBJV,PST,3,SG
falsare;falsassimo;falsaDEL(re)INS(ssimo);INS(ssimo);DEL(re);V,SBJV,PST,1,PL
scrollarsi;scrolliamoci;scrollINS(i)aDEL(rs)INS(moc)i;INS(i),INS(moc);DEL(rs);V,POS,IMP,1,PL
vedere;vedi;vedDEL(ere)INS(i);INS(i);DEL(ere);V,IND,PRS,2,SG
ingrullire;ingrullivo;ingrulliDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
succhiellare;succhiella;succhiellaDEL(re);;DEL(re);V,IND,PRS,3,SG
beccarsi;si beccassero;INS(si )beccaINS(sse)rDEL(si)INS(o);INS(si ),INS(sse),INS(o);DEL(si);V,SBJV,PST,3,PL
ossidarsi;ti ossideresti;INS(ti )ossidDEL(a)INS(e)rINS(e)sINS(t)i;INS(ti ),INS(e),INS(e),INS(t);DEL(a);V,COND,2,SG
sottodividere;sottodiviso;sottodiviDEL(d)DEL(e)DEL(r)DEL(e)INS(s)INS(o);INS(s),INS(o);DEL(d),DEL(e),DEL(r),DEL(e);V.PTCP,PST
ricoricare;ricoricava;ricoricINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
cooperare;coopererei;cooperDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a);V,COND,1,SG
avvogliare;avvogliammo;avvogliaDEL(re)INS(mmo);INS(mmo);DEL(re);V,IND,PST,1,PL,PFV
annichilire;annichilirà;annichilirDEL(e)INS(à);INS(à);DEL(e);V,IND,FUT,3,SG
controdatare;controdaterò;controdatDEL(ar)eINS(rò);INS(rò);DEL(ar);V,IND,FUT,1,SG
scoraggire;scoraggisti;scoraggINS(ist)iDEL(re);INS(ist);DEL(re);V,IND,PST,2,SG,PFV
insonorizzare;insonorizzeremo;insonorizzDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a);V,IND,FUT,1,PL
svillaneggiarsi;ti svillaneggiassi;INS(ti )svillaneggiaDEL(r)sINS(s)i;INS(ti ),INS(s);DEL(r);V,SBJV,PST,2,SG
imbarcare;imbarchiamo;imbarcINS(hi)aDEL(re)INS(mo);INS(hi),INS(mo);DEL(re);V,SBJV,PRS,1,PL
smagnetizzare;smagnetizzino;smagnetizzDEL(are)INS(ino);INS(ino);DEL(are);V,POS,IMP,3,PL
berciare;bercerebbe;bercDEL(ia)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(ia);V,COND,3,SG
disidentificarsi;ti disidentificheresti;INS(ti )disidentificDEL(a)INS(he)rINS(e)sINS(t)i;INS(ti ),INS(he),INS(e),INS(t);DEL(a);V,COND,2,SG
scioperare;scioperi;scioperDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,1,SG
riesportare;riesportino;riesportDEL(are)INS(ino);INS(ino);DEL(are);V,SBJV,PRS,3,PL
infreddolirsi;si infreddoliva;INS(si )infreddolDEL(irs)iINS(va);INS(si ),INS(va);DEL(irs);V,IND,PST,3,SG,IPFV
scompaginare;scompaginasti;scompaginaDEL(re)INS(sti);INS(sti);DEL(re);V,IND,PST,2,SG,PFV
lardellare;lardelleremmo;lardellDEL(a)INS(e)reINS(mmo);INS(e),INS(mmo);DEL(a);V,COND,1,PL
parafrasare;parafraserà;parafrasDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
aggiustarsi;si aggiusta;INS(si )aggiustaDEL(rsi);INS(si );DEL(rsi);V,IND,PRS,3,SG
comprendersi;ci comprenderemmo;INS(ci )comprenderDEL(si)INS(emmo);INS(ci ),INS(emmo);DEL(si);V,COND,1,PL
rispettare;rispettando;rispettaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
protendere;protendete;protendeDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
formicolare;formicolate;formicolaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
disseppellire;disseppellisca;disseppelliDEL(re)INS(sca);INS(sca);DEL(re);V,SBJV,PRS,1,SG
riabbracciarsi;ci riabbracceremo;INS(ci )riabbraccDEL(iarsi)INS(eremo);INS(ci ),INS(eremo);DEL(iarsi);V,IND,FUT,1,PL
avvilire;avvilisca;avviliDEL(re)INS(sca);INS(sca);DEL(re);V,SBJV,PRS,3,SG
appinzare;appinzerebbe;appinzDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a);V,COND,3,SG
irrigare;irrighi;irrigDEL(are)INS(hi);INS(hi);DEL(are);V,SBJV,PRS,2,SG
infrollire;infrolliamo;infrolliDEL(re)INS(amo);INS(amo);DEL(re);V,SBJV,PRS,1,PL
sconfessare;sconfessavo;sconfessaDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
sfaccettare;sfaccettando;sfaccettaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
trascorrere;trascorrerà;trascorrerDEL(e)INS(à);INS(à);DEL(e);V,IND,FUT,3,SG
foggiare;foggerà;foggDEL(iar)eINS(rà);INS(rà);DEL(iar);V,IND,FUT,3,SG
conformare;conformare;conformare;;;V,NFIN
fantasticare;fantasticammo;fantasticaDEL(re)INS(mmo);INS(mmo);DEL(re);V,IND,PST,1,PL,PFV
munire;munissero;muniINS(sse)rDEL(e)INS(o);INS(sse),INS(o);DEL(e);V,SBJV,PST,3,PL
rialzarsi;vi rialzate;INS(vi )rialzaDEL(rsi)INS(te);INS(vi ),INS(te);DEL(rsi);V,IND,PRS,2,PL
biodegradare;biodegradano;biodegradaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
appiatare;appiati;appiatDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,3,SG
svigorirsi;mi svigorivo;INS(mi )svigorDEL(irs)iINS(vo);INS(mi ),INS(vo);DEL(irs);V,IND,PST,1,SG,IPFV
accipigliarsi;accipigliantesi;accipigliaDEL(r)INS(nte)si;INS(nte);DEL(r);V.PTCP,PRS
volicchiare;volicchiate;volicchiaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
smarcare;smarcate;smarcaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
coacervare;coacervaste;coacervaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
estrarre;estraiamo;estraDEL(rre)INS(iamo);INS(iamo);DEL(rre);V,POS,IMP,1,PL
scurire;scurirebbero;scurireINS(bbero);INS(bbero);;V,COND,3,PL
incuoiare;incuoiaste;incuoiaDEL(r)INS(st)e;INS(st);DEL(r);V,SBJV,PST,2,PL
calmare;calmaste;calmaDEL(r)INS(st)e;INS(st);DEL(r);V,SBJV,PST,2,PL
incagliare;incagliate;incagliaDEL(r)INS(t)e;INS(t);DEL(r);V,SBJV,PRS,2,PL
ricacciare;ricacciavate;ricacciaDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
incollerire;incollerisci;incollerINS(isc)iDEL(re);INS(isc);DEL(re);V,POS,IMP,2,SG
assimilare;assimilaste;assimilaDEL(r)INS(st)e;INS(st);DEL(r);V,SBJV,PST,2,PL
approvisionare;approvisioniamo;approvisionINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,IND,PRS,1,PL
udire;udivamo;udiDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
accovarsi;si accovarono;INS(si )accovarDEL(si)INS(ono);INS(si ),INS(ono);DEL(si);V,IND,PST,3,PL,PFV
celiare;celi;celiDEL(are);;DEL(are);V,IND,PRS,2,SG
scintillare;scintillassi;scintillaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,2,SG
impaniare;impaniaste;impaniaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
emulsionare;emulsioneresti;emulsionDEL(a)INS(e)reINS(sti);INS(e),INS(sti);DEL(a);V,COND,2,SG
sprezzare;sprezzavano;sprezzaDEL(re)INS(vano);INS(vano);DEL(re);V,IND,PST,3,PL,IPFV
instaurarsi;si instaureranno;INS(si )instauINS(r)INS(e)raDEL(rsi)INS(nno);INS(si ),INS(r),INS(e),INS(nno);DEL(rsi);V,IND,FUT,3,PL
nicchiare;nicchi;nicchiDEL(are);;DEL(are);V,IND,PRS,2,SG
risuolare;risuoli;risuolDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,2,SG
rapinare;rapinate;rapinaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
dedicare;dedicate;dedicaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
incamiciare;incamici;incamiciDEL(are);;DEL(are);V,POS,IMP,3,SG
