Source;Target;Combined;Inserts;Deletes;Grammar
medaljon;medaljoner;medaljonINS(er);INS(er);;N,INDF,NOM,PL
æggestok;æggestok;æggestok;;;N,INDF,NOM,SG
måned;måned;måned;;;N,INDF,NOM,SG
kardinalitet;kardinaliteters;kardinalitetINS(ers);INS(ers);;N,INDF,GEN,PL
erantis;erantissene;erantisINS(s)INS(e)INS(n)INS(e);INS(s),INS(e),INS(n),INS(e);;N,DEF,NOM,PL
bengel;benglen;bengDEL(e)lINS(en);INS(en);DEL(e);N,DEF,NOM,SG
tyskertøs;tyskertøs;tyskertøs;;;N,INDF,NOM,SG
sølvbryllup;sølvbrylluppet;sølvbryllupINS(p)INS(e)INS(t);INS(p),INS(e),INS(t);;N,DEF,NOM,SG
tirsdag;tirsdagen;tirsdagINS(en);INS(en);;N,DEF,NOM,SG
korps;korps';korpsINS(');INS(');;N,INDF,GEN,SG
variere;varieredes;variereINS(des);INS(des);;V,PASS,IND,PST
plakat;plakaters;plakatINS(ers);INS(ers);;N,INDF,GEN,PL
nørd;nørd;nørd;;;N,INDF,NOM,SG
akkumulator;akkumulatoren;akkumulatorINS(en);INS(en);;N,DEF,NOM,SG
piberi;piberiet;piberiINS(et);INS(et);;N,DEF,NOM,SG
malle;mallerne;mallINS(ern)e;INS(ern);;N,DEF,NOM,PL
isvaffel;isvaflerne;isvafDEL(fe)lINS(erne);INS(erne);DEL(fe);N,DEF,NOM,PL
hobby;hobbyen;hobbyINS(en);INS(en);;N,DEF,NOM,SG
næb;næb;næb;;;N,INDF,NOM,PL
kedel;kedels;kedelINS(s);INS(s);;N,INDF,GEN,SG
vegetar;vegetarer;vegetaINS(re)r;INS(re);;N,INDF,NOM,PL
ordsprog;ordsprogs;ordsprogINS(s);INS(s);;N,INDF,GEN,PL
organisere;organisere;organisere;;;V,ACT,NFIN
bageri;bageriers;bageriINS(ers);INS(ers);;N,INDF,GEN,PL
kongruens;kongruenserne;kongruensINS(erne);INS(erne);;N,DEF,NOM,PL
rokade;rokaderne;rokadINS(ern)e;INS(ern);;N,DEF,NOM,PL
nukleon;nukleoners;nukleonINS(ers);INS(ers);;N,INDF,GEN,PL
lunde;lunderne;lundINS(ern)e;INS(ern);;N,DEF,NOM,PL
ryste;ryste;ryste;;;V,ACT,NFIN
metropolit;metropolitten;metropolitINS(ten);INS(ten);;N,DEF,NOM,SG
dæmpe;dæmp;dæmpDEL(e);;DEL(e);V,ACT,IMP
nøgleord;nøgleord;nøgleord;;;N,INDF,NOM,PL
englærke;englærken;englærkeINS(n);INS(n);;N,DEF,NOM,SG
babyface;babyfaces';babyfaceINS(s)INS(');INS(s),INS(');;N,INDF,GEN,PL
sneugle;sneugles;sneugleINS(s);INS(s);;N,INDF,GEN,SG
gyngehest;gyngeheste;gyngehestINS(e);INS(e);;N,INDF,NOM,PL
tante;tanter;tanteINS(r);INS(r);;N,INDF,NOM,PL
tunika;tunikaen;tunikaINS(en);INS(en);;N,DEF,NOM,SG
testning;testningen;testningINS(en);INS(en);;N,DEF,NOM,SG
skumbad;skumbads;skumbadINS(s);INS(s);;N,INDF,GEN,SG
skærf;skærfs;skærfINS(s);INS(s);;N,INDF,GEN,PL
søgeresultat;søgeresultater;søgeresultatINS(er);INS(er);;N,INDF,NOM,PL
gardin;gardiners;gardinINS(ers);INS(ers);;N,INDF,GEN,PL
antibiotikum;antibiotikummet;antibiotikumINS(met);INS(met);;N,DEF,NOM,SG
henvisning;henvisningers;henvisningINS(ers);INS(ers);;N,INDF,GEN,PL
butik;butikkers;butikINS(k)INS(e)INS(r)INS(s);INS(k),INS(e),INS(r),INS(s);;N,INDF,GEN,PL
princip;princippers;principINS(p)INS(e)INS(r)INS(s);INS(p),INS(e),INS(r),INS(s);;N,INDF,GEN,PL
delmængde;delmængder;delmængdeINS(r);INS(r);;N,INDF,NOM,PL
voldtægt;voldtægterne;voldtægtINS(erne);INS(erne);;N,DEF,NOM,PL
kejser;kejseren;kejserINS(en);INS(en);;N,DEF,NOM,SG
fasan;fasans;fasanINS(s);INS(s);;N,INDF,GEN,SG
glente;glenters;glenteINS(rs);INS(rs);;N,INDF,GEN,PL
rosin;rosinen;rosiINS(ne)n;INS(ne);;N,DEF,NOM,SG
stavkirke;stavkirkerne;stavkirkINS(ern)e;INS(ern);;N,DEF,NOM,PL
bananrepublik;bananrepublikker;bananrepublikINS(ker);INS(ker);;N,INDF,NOM,PL
tepotte;tepotters;tepotteINS(rs);INS(rs);;N,INDF,GEN,PL
morder;morders;morderINS(s);INS(s);;N,INDF,GEN,SG
længdespringer;længdespringers;længdespringerINS(s);INS(s);;N,INDF,GEN,SG
drue;druerne;druINS(ern)e;INS(ern);;N,DEF,NOM,PL
himmel;himmel;himmel;;;N,INDF,NOM,SG
elefant;elefants;elefantINS(s);INS(s);;N,INDF,GEN,SG
bug;buges;bugINS(es);INS(es);;N,INDF,GEN,PL
abdicere;abdiceret;abdicereINS(t);INS(t);;V.PTCP,PASS,PST
bygning;bygning;bygning;;;N,INDF,NOM,SG
musikvideo;musikvideo;musikvideo;;;N,INDF,NOM,SG
ankre;ankrende;ankrINS(end)e;INS(end);;V.PTCP,ACT,PRS
risvin;risvins;risvinINS(s);INS(s);;N,INDF,GEN,SG
mumle;mumlende;mumlINS(end)e;INS(end);;V.PTCP,ACT,PRS
salme;salmer;salmeINS(r);INS(r);;N,INDF,NOM,PL
troubadour;troubadourer;troubadouINS(re)r;INS(re);;N,INDF,NOM,PL
fyrtårn;fyrtårnene;fyrtårnINS(ene);INS(ene);;N,DEF,NOM,PL
rollespil;rollespils;rollespilINS(s);INS(s);;N,INDF,GEN,SG
husmand;husmændene;husmDEL(a)INS(æ)ndINS(ene);INS(æ),INS(ene);DEL(a);N,DEF,NOM,PL
myndighedsrepræsentant;myndighedsrepræsentanters;myndighedsrepræsentantINS(ers);INS(ers);;N,INDF,GEN,PL
mp3-afspiller;mp3-afspillers;mp3-afspillerINS(s);INS(s);;N,INDF,GEN,SG
hymne;hymner;hymneINS(r);INS(r);;N,INDF,NOM,PL
dompap;dompap;dompap;;;N,INDF,NOM,SG
cellekerne;cellekernen;cellekerneINS(n);INS(n);;N,DEF,NOM,SG
tornado;tornadoen;tornadoINS(en);INS(en);;N,DEF,NOM,SG
dun;duns;dunINS(s);INS(s);;N,INDF,GEN,PL
demontere;demonteredes;demontereINS(des);INS(des);;V,PASS,IND,PST
høtyv;høtyve;høtyvINS(e);INS(e);;N,INDF,NOM,PL
yndlingsfarve;yndlingsfarve;yndlingsfarve;;;N,INDF,NOM,SG
brombær;brombærs;brombærINS(s);INS(s);;N,INDF,GEN,PL
trækbasun;trækbasunen;trækbasuINS(ne)n;INS(ne);;N,DEF,NOM,SG
balde;balden;baldeINS(n);INS(n);;N,DEF,NOM,SG
avokado;avokadoerne;avokadoINS(erne);INS(erne);;N,DEF,NOM,PL
lyske;lysken;lyskeINS(n);INS(n);;N,DEF,NOM,SG
spurv;spurvs;spurvINS(s);INS(s);;N,INDF,GEN,SG
brune;brune;brune;;;V,ACT,NFIN
ironi;ironien;ironiINS(en);INS(en);;N,DEF,NOM,SG
anglofil;anglofils;anglofilINS(s);INS(s);;N,INDF,GEN,SG
bogklub;bogklubber;bogklubINS(b)INS(e)INS(r);INS(b),INS(e),INS(r);;N,INDF,NOM,PL
pessimist;pessimists;pessimistINS(s);INS(s);;N,INDF,GEN,SG
kram;kram;kram;;;N,INDF,NOM,SG
armbrøst;armbrøsten;armbrøstINS(en);INS(en);;N,DEF,NOM,SG
urinblære;urinblæren;urinblæreINS(n);INS(n);;N,DEF,NOM,SG
vod;vods;vodINS(s);INS(s);;N,INDF,GEN,SG
låge;låger;lågeINS(r);INS(r);;N,INDF,NOM,PL
vasal;vasals;vasalINS(s);INS(s);;N,INDF,GEN,SG
bestie;bestiet;bestieINS(t);INS(t);;N,DEF,NOM,SG
talje;taljer;taljeINS(r);INS(r);;N,INDF,NOM,PL
negativ;negativ;negativ;;;N,INDF,NOM,SG
returnere;returner;returnerDEL(e);;DEL(e);V,ACT,IMP
abyssinier;abyssiniere;abyssinierINS(e);INS(e);;N,INDF,NOM,PL
kunst;kunst;kunst;;;N,INDF,NOM,SG
torturere;tortureret;torturereINS(t);INS(t);;V.PTCP,PASS,PST
akrobat;akrobat;akrobat;;;N,INDF,NOM,SG
vabel;vablenvabelen;INS(v)INS(a)INS(b)INS(l)INS(e)INS(n)vabelINS(en);INS(v),INS(a),INS(b),INS(l),INS(e),INS(n),INS(en);;N,DEF,NOM,SG
mobiltelefon;mobiltelefoner;mobiltelefonINS(er);INS(er);;N,INDF,NOM,PL
væske;væskes;væskeINS(s);INS(s);;N,INDF,GEN,SG
rær;rærs;rærINS(s);INS(s);;N,INDF,GEN,PL
verbum;verbers;verbDEL(um)INS(ers);INS(ers);DEL(um);N,INDF,GEN,PL
vildsvin;vildsvin;vildsvin;;;N,INDF,NOM,PL
karakteristik;karakteristikkers;karakteristikINS(k)INS(e)INS(r)INS(s);INS(k),INS(e),INS(r),INS(s);;N,INDF,GEN,PL
partikel;partiklen;partikDEL(e)lINS(en);INS(en);DEL(e);N,DEF,NOM,SG
kontakt;kontakt;kontakt;;;N,INDF,NOM,SG
stormsvale;stormsvalen;stormsvaleINS(n);INS(n);;N,DEF,NOM,SG
anholdelse;anholdelserne;anholdelsINS(ern)e;INS(ern);;N,DEF,NOM,PL
transformer;transformere;transformerINS(e);INS(e);;N,INDF,NOM,PL
rekord;rekorden;rekordINS(en);INS(en);;N,DEF,NOM,SG
prosadigt;prosadigts;prosadigtINS(s);INS(s);;N,INDF,GEN,SG
hat;hat;hat;;;N,INDF,NOM,SG
guldsmed;guldsmedene;guldsmedINS(ene);INS(ene);;N,DEF,NOM,PL
broderskab;broderskaberne;broderskabINS(erne);INS(erne);;N,DEF,NOM,PL
flygel;flyglerne;flygINS(lern)eDEL(l);INS(lern);DEL(l);N,DEF,NOM,PL
grundled;grundled;grundled;;;N,INDF,NOM,PL
brandbil;brandbilerne;brandbilINS(erne);INS(erne);;N,DEF,NOM,PL
kop;kop;kop;;;N,INDF,NOM,SG
vandhund;vandhund;vandhund;;;N,INDF,NOM,SG
matrone;matroner;matroneINS(r);INS(r);;N,INDF,NOM,PL
charmere;charmeres;charmereINS(s);INS(s);;V,PASS,IND,PRS
smaragd;smaragder;smaragdINS(er);INS(er);;N,INDF,NOM,PL
onkel;onkels;onkelINS(s);INS(s);;N,INDF,GEN,SG
antibiotikum;antibiotika;antibiotikDEL(um)INS(a);INS(a);DEL(um);N,INDF,NOM,PL
organisere;organiseret;organisereINS(t);INS(t);;V.PTCP,PASS,PST
vølve;vølves;vølveINS(s);INS(s);;N,INDF,GEN,SG
tennisspiller;tennisspilleren;tennisspillerINS(en);INS(en);;N,DEF,NOM,SG
mord;mords;mordINS(s);INS(s);;N,INDF,GEN,SG
ferie;feries;ferieINS(s);INS(s);;N,INDF,GEN,SG
karavane;karavaner;karavaneINS(r);INS(r);;N,INDF,NOM,PL
bønne;bønnerne;bønINS(ner)ne;INS(ner);;N,DEF,NOM,PL
sild;sild;sild;;;N,INDF,NOM,SG
café au lait;café au laiter;café au laitINS(er);INS(er);;N,INDF,NOM,PL
paradoks;paradokset;paradoksINS(et);INS(et);;N,DEF,NOM,SG
sok;sokkers;sokINS(k)INS(e)INS(r)INS(s);INS(k),INS(e),INS(r),INS(s);;N,INDF,GEN,PL
fødselshyppighed;fødselshyppighed;fødselshyppighed;;;N,INDF,NOM,SG
brugerbetaling;brugerbetalingers;brugerbetalingINS(ers);INS(ers);;N,INDF,GEN,PL
revers;revers';reversINS(');INS(');;N,INDF,GEN,SG
akt;akt;akt;;;N,INDF,NOM,SG
krabbe;krabbes;krabbeINS(s);INS(s);;N,INDF,GEN,SG
intimidere;intimideres;intimidereINS(s);INS(s);;V,PASS,IND,PRS
allé;alléers;alléINS(ers);INS(ers);;N,INDF,GEN,PL
demonstration;demonstrationerne;demonstrationINS(erne);INS(erne);;N,DEF,NOM,PL
tidsmaskine;tidsmaskine;tidsmaskine;;;N,INDF,NOM,SG
knagerække;knagerækker;knagerækkeINS(r);INS(r);;N,INDF,NOM,PL
spænding;spændingen;spændingINS(en);INS(en);;N,DEF,NOM,SG
snog;snog;snog;;;N,INDF,NOM,SG
yndlingsfarve;yndlingsfarver;yndlingsfarveINS(r);INS(r);;N,INDF,NOM,PL
safir;safiren;safirINS(en);INS(en);;N,DEF,NOM,SG
sekant;sekant;sekant;;;N,INDF,NOM,SG
analfabet;analfabeters;analfabetINS(ers);INS(ers);;N,INDF,GEN,PL
pokal;pokalen;pokalINS(en);INS(en);;N,DEF,NOM,SG
seneskedehindebetændelse;seneskedehindebetændelsen;seneskedehindebetændelseINS(n);INS(n);;N,DEF,NOM,SG
motiv;motivers;motivINS(ers);INS(ers);;N,INDF,GEN,PL
sejr;sejre;sejrINS(e);INS(e);;N,INDF,NOM,PL
fajance;fajancers;fajanceINS(rs);INS(rs);;N,INDF,GEN,PL
busk;buskene;buskINS(ene);INS(ene);;N,DEF,NOM,PL
lunte;lunten;lunteINS(n);INS(n);;N,DEF,NOM,SG
indtaste;indtaster;indtasteINS(r);INS(r);;V,ACT,IND,PRS
isbjørn;isbjørns;isbjørnINS(s);INS(s);;N,INDF,GEN,SG
periferi;periferiers;periferiINS(ers);INS(ers);;N,INDF,GEN,PL
kommentere;kommenter;kommenterDEL(e);;DEL(e);V,ACT,IMP
frænke;frænkerne;frænkINS(ern)e;INS(ern);;N,DEF,NOM,PL
jungle;jungler;jungleINS(r);INS(r);;N,INDF,NOM,PL
buskort;buskort;buskort;;;N,INDF,NOM,SG
dommer;dommer;dommer;;;N,INDF,NOM,SG
allokering;allokeringen;allokeringINS(en);INS(en);;N,DEF,NOM,SG
accent;accent;accent;;;N,INDF,NOM,SG
fork;forke;forkINS(e);INS(e);;N,INDF,NOM,PL
indbygger;indbygger;indbygger;;;N,INDF,NOM,SG
stegepande;stegepanden;stegepandeINS(n);INS(n);;N,DEF,NOM,SG
karpe;karpe;karpe;;;N,INDF,NOM,SG
ørn;ørns;ørnINS(s);INS(s);;N,INDF,GEN,SG
manual;manualerne;manualINS(erne);INS(erne);;N,DEF,NOM,PL
vaffel;vaffel;vaffel;;;N,INDF,NOM,SG
fædreland;fædrelandet;fædrelandINS(et);INS(et);;N,DEF,NOM,SG
horde;horder;hordeINS(r);INS(r);;N,INDF,NOM,PL
diminutiv;diminutivet;diminutivINS(et);INS(et);;N,DEF,NOM,SG
cigaretmærke;cigaretmærkers;cigaretmærkeINS(rs);INS(rs);;N,INDF,GEN,PL
skridtbind;skridtbind;skridtbind;;;N,INDF,NOM,SG
øjenlåg;øjenlåg;øjenlåg;;;N,INDF,NOM,PL
od;od;od;;;N,INDF,NOM,SG
gyroskop;gyroskoper;gyroskopINS(er);INS(er);;N,INDF,NOM,PL
føn;føn;føn;;;N,INDF,NOM,SG
cellekerne;cellekerne;cellekerne;;;N,INDF,NOM,SG
basketballkurv;basketballkurvs;basketballkurvINS(s);INS(s);;N,INDF,GEN,SG
øjenbryn;øjenbryns;øjenbrynINS(s);INS(s);;N,INDF,GEN,PL
dværg;dværge;dværgINS(e);INS(e);;N,INDF,NOM,PL
båd;både;bådINS(e);INS(e);;N,INDF,NOM,PL
butterfly;butterfly;butterfly;;;N,INDF,NOM,PL
reporter;reporter;reporter;;;N,INDF,NOM,SG
voldtægt;voldtægts;voldtægtINS(s);INS(s);;N,INDF,GEN,SG
kølle;køllerne;køllINS(ern)e;INS(ern);;N,DEF,NOM,PL
dørmåtte;dørmåtters;dørmåtteINS(rs);INS(rs);;N,INDF,GEN,PL
fejl;fejlen;fejlINS(en);INS(en);;N,DEF,NOM,SG
værktøj;værktøjs;værktøjINS(s);INS(s);;N,INDF,GEN,SG
nøgleben;nøglebenet;nøglebenINS(et);INS(et);;N,DEF,NOM,SG
solskoldning;solskoldnings;solskoldningINS(s);INS(s);;N,INDF,GEN,SG
telefon;telefons;telefonINS(s);INS(s);;N,INDF,GEN,SG
satse;satsedes;satseINS(des);INS(des);;V,PASS,IND,PST
pige;piger;pigeINS(r);INS(r);;N,INDF,NOM,PL
napoleonshat;napoleonshat;napoleonshat;;;N,INDF,NOM,SG
renovere;renover;renoverDEL(e);;DEL(e);V,ACT,IMP
hørfrø;hørfrø;hørfrø;;;N,INDF,NOM,SG
historie;historie;historie;;;N,INDF,NOM,SG
røvhul;røvhullers;røvhulINS(lers);INS(lers);;N,INDF,GEN,PL
spermatozo;spermatozos;spermatozoINS(s);INS(s);;N,INDF,GEN,SG
despoti;despoti;despoti;;;N,INDF,NOM,SG
bidrag;bidrags;bidragINS(s);INS(s);;N,INDF,GEN,PL
væg;vægs;vægINS(s);INS(s);;N,INDF,GEN,SG
porse;porserne;porsINS(ern)e;INS(ern);;N,DEF,NOM,PL
belaste;belastet;belasteINS(t);INS(t);;V.PTCP,PASS,PST
finanslov;finanslovs;finanslovINS(s);INS(s);;N,INDF,GEN,SG
porre;porre;porre;;;N,INDF,NOM,SG
graver;graver;graver;;;N,INDF,NOM,SG
pors;pors';porsINS(');INS(');;N,INDF,GEN,SG
positiv;positivs;positivINS(s);INS(s);;N,INDF,GEN,SG
fersken;ferskens;ferskenINS(s);INS(s);;N,INDF,GEN,SG
tatovør;tatovørerne;tatovørINS(erne);INS(erne);;N,DEF,NOM,PL
slave;slavers;slaveINS(rs);INS(rs);;N,INDF,GEN,PL
forbier;forbier;forbier;;;N,INDF,NOM,SG
dæk;dæk;dæk;;;N,INDF,NOM,SG
chilener;chilener;chilener;;;N,INDF,NOM,SG
planche;planches;plancheINS(s);INS(s);;N,INDF,GEN,SG
mandel;mandler;mandDEL(e)lINS(er);INS(er);DEL(e);N,INDF,NOM,PL
navneord;navneordet;navneordINS(et);INS(et);;N,DEF,NOM,SG
silikat;silikats;silikatINS(s);INS(s);;N,INDF,GEN,SG
palæ;palæ;palæ;;;N,INDF,NOM,SG
reje;rejen;rejeINS(n);INS(n);;N,DEF,NOM,SG
symfoni;symfoniers;symfoniINS(ers);INS(ers);;N,INDF,GEN,PL
amøbe;amøbe;amøbe;;;N,INDF,NOM,SG
album;albums;albumINS(s);INS(s);;N,INDF,GEN,SG
lønforhøjelse;lønforhøjelsen;lønforhøjelseINS(n);INS(n);;N,DEF,NOM,SG
paranød;paranødder;paranødINS(d)INS(e)INS(r);INS(d),INS(e),INS(r);;N,INDF,NOM,PL
tyskertøs;tyskertøsen;tyskertøsINS(en);INS(en);;N,DEF,NOM,SG
computerspilfigur;computerspilfigurerne;computerspilfigurINS(erne);INS(erne);;N,DEF,NOM,PL
navlestreng;navlestrengs;navlestrengINS(s);INS(s);;N,INDF,GEN,SG
babyloner;babyloners;babylonerINS(s);INS(s);;N,INDF,GEN,SG
budskab;budskabers;budskabINS(ers);INS(ers);;N,INDF,GEN,PL
brystvorte;brystvorters;brystvorteINS(rs);INS(rs);;N,INDF,GEN,PL
lillehjerne;lillehjerners;lillehjerneINS(rs);INS(rs);;N,INDF,GEN,PL
portemonnæ;portemonnæ;portemonnæ;;;N,INDF,NOM,SG
kongepingvin;kongepingvinerne;kongepingvinINS(erne);INS(erne);;N,DEF,NOM,PL
abrikos;abrikoser;abrikosINS(er);INS(er);;N,INDF,NOM,PL
kasseapparat;kasseapparats;kasseapparatINS(s);INS(s);;N,INDF,GEN,SG
snog;snoges;snogINS(es);INS(es);;N,INDF,GEN,PL
topografi;topografi;topografi;;;N,INDF,NOM,SG
dragé;dragé;dragé;;;N,INDF,NOM,SG
krog;kroges;krogINS(es);INS(es);;N,INDF,GEN,PL
putte;puttes;putteINS(s);INS(s);;N,INDF,GEN,SG
troldmand;troldmanden;troldmandINS(en);INS(en);;N,DEF,NOM,SG
nyre;nyrerne;nyrINS(ern)e;INS(ern);;N,DEF,NOM,PL
bueskytte;bueskytten;bueskytteINS(n);INS(n);;N,DEF,NOM,SG
kaskade;kaskade;kaskade;;;N,INDF,NOM,SG
galehus;galehusene;galehusINS(ene);INS(ene);;N,DEF,NOM,PL
hynde;hynderne;hyndINS(ern)e;INS(ern);;N,DEF,NOM,PL
kontinent;kontinenter;kontinentINS(er);INS(er);;N,INDF,NOM,PL
skefuld;skefulde;skefuldINS(e);INS(e);;N,INDF,NOM,PL
blæksprutte;blækspruttes;blæksprutteINS(s);INS(s);;N,INDF,GEN,SG
klaviatur;klaviaturet;klaviaturINS(et);INS(et);;N,DEF,NOM,SG
fe;feen;feINS(en);INS(en);;N,DEF,NOM,SG
særskrivning;særskrivningen;særskrivningINS(en);INS(en);;N,DEF,NOM,SG
vise;visers;viseINS(rs);INS(rs);;N,INDF,GEN,PL
urinrør;urinrørene;urinrørINS(ene);INS(ene);;N,DEF,NOM,PL
landkrabbe;landkrabben;landkrabbeINS(n);INS(n);;N,DEF,NOM,SG
højskole;højskolerne;højskolINS(ern)e;INS(ern);;N,DEF,NOM,PL
anglofil;anglofiler;anglofilINS(er);INS(er);;N,INDF,NOM,PL
buskort;buskort;buskort;;;N,INDF,NOM,PL
and;ænderne;DEL(a)INS(æ)ndINS(erne);INS(æ),INS(erne);DEL(a);N,DEF,NOM,PL
missekat;missekat;missekat;;;N,INDF,NOM,SG
ugle;ugler;ugleINS(r);INS(r);;N,INDF,NOM,PL
voldtægtsmand;voldtægtsmænd;voldtægtsmDEL(a)INS(æ)nd;INS(æ);DEL(a);N,INDF,NOM,PL
ansøgning;ansøgninger;ansøgningINS(er);INS(er);;N,INDF,NOM,PL
seng;senge;sengINS(e);INS(e);;N,INDF,NOM,PL
paraply;paraplyers;paraplyINS(ers);INS(ers);;N,INDF,GEN,PL
katalog;katalog;katalog;;;N,INDF,NOM,SG
essens;essensen;essensINS(en);INS(en);;N,DEF,NOM,SG
bikube;bikubers;bikubeINS(rs);INS(rs);;N,INDF,GEN,PL
frier;frier;frier;;;N,INDF,NOM,SG
forhøjelse;forhøjelsen;forhøjelseINS(n);INS(n);;N,DEF,NOM,SG
enkemand;enkemændene;enkemDEL(a)INS(æ)ndINS(ene);INS(æ),INS(ene);DEL(a);N,DEF,NOM,PL
kalksten;kalksten;kalksten;;;N,INDF,NOM,PL
kardinaltal;kardinaltallet;kardinaltalINS(l)INS(e)INS(t);INS(l),INS(e),INS(t);;N,DEF,NOM,SG
rende;render;rendeINS(r);INS(r);;N,INDF,NOM,PL
broccoli;broccolien;broccoliINS(en);INS(en);;N,DEF,NOM,SG
guvernørpost;guvernørposten;guvernørpostINS(en);INS(en);;N,DEF,NOM,SG
barnevogn;barnevognene;barnevognINS(ene);INS(ene);;N,DEF,NOM,PL
kontaktperson;kontaktpersonerne;kontaktpersonINS(erne);INS(erne);;N,DEF,NOM,PL
hældning;hældninger;hældningINS(er);INS(er);;N,INDF,NOM,PL
fuchsia;fuchsiaerne;fuchsiaINS(erne);INS(erne);;N,DEF,NOM,PL
muslim;muslimen;muslimINS(en);INS(en);;N,DEF,NOM,SG
sambo;sambo;sambo;;;N,INDF,NOM,SG
børnesygdom;børnesygdommen;børnesygdomINS(m)INS(e)INS(n);INS(m),INS(e),INS(n);;N,DEF,NOM,SG
samarbejde;samarbejderne;samarbejdINS(ern)e;INS(ern);;N,DEF,NOM,PL
atmosfære;atmosfærerne;atmosfærINS(ern)e;INS(ern);;N,DEF,NOM,PL
slutning;slutnings;slutningINS(s);INS(s);;N,INDF,GEN,SG
russer;russers;russerINS(s);INS(s);;N,INDF,GEN,SG
farao;faraoers;faraoINS(ers);INS(ers);;N,INDF,GEN,PL
albino;albino;albino;;;N,INDF,NOM,SG
pandekage;pandekages;pandekageINS(s);INS(s);;N,INDF,GEN,SG
fodring;fodringers;fodringINS(ers);INS(ers);;N,INDF,GEN,PL
kværke;kværkende;kværkINS(end)e;INS(end);;V.PTCP,ACT,PRS
industrialisering;industrialiseringers;industrialiseringINS(ers);INS(ers);;N,INDF,GEN,PL
kriterium;kriteriers;kriteriDEL(um)INS(ers);INS(ers);DEL(um);N,INDF,GEN,PL
mulighed;muligheder;mulighedINS(er);INS(er);;N,INDF,NOM,PL
tusind;tusindet;tusindINS(et);INS(et);;N,DEF,NOM,SG
tosse;tosse;tosse;;;N,INDF,NOM,SG
metatese;metatese;metatese;;;N,INDF,NOM,SG
hestesko;hesteskos;hesteskoINS(s);INS(s);;N,INDF,GEN,SG
pelikan;pelikanen;pelikaINS(ne)n;INS(ne);;N,DEF,NOM,SG
farmand;farmænds;farmDEL(a)INS(æ)ndINS(s);INS(æ),INS(s);DEL(a);N,INDF,GEN,PL
trubadur;trubadurers;trubadurINS(ers);INS(ers);;N,INDF,GEN,PL
vagt;vagter;vagtINS(er);INS(er);;N,INDF,NOM,PL
kløftehammer;kløftehammer;kløftehammer;;;N,INDF,NOM,SG
autoritet;autoriteters;autoritetINS(ers);INS(ers);;N,INDF,GEN,PL
skomager;skomager;skomager;;;N,INDF,NOM,SG
trumf;trumfen;trumfINS(en);INS(en);;N,DEF,NOM,SG
tango;tangos;tangoINS(s);INS(s);;N,INDF,GEN,SG
paté;patéers;patéINS(ers);INS(ers);;N,INDF,GEN,PL
numismatiker;numismatikerne;numismatikerINS(ne);INS(ne);;N,DEF,NOM,PL
videospilfigur;videospilfigurerne;videospilfigurINS(erne);INS(erne);;N,DEF,NOM,PL
mulat;mulatter;mulatINS(ter);INS(ter);;N,INDF,NOM,PL
verdensstjerne;verdensstjerners;verdensstjerneINS(rs);INS(rs);;N,INDF,GEN,PL
rosin;rosin;rosin;;;N,INDF,NOM,SG
kompagnon;kompagnonerne;kompagnonINS(erne);INS(erne);;N,DEF,NOM,PL
kor;kors;korINS(s);INS(s);;N,INDF,GEN,SG
solvind;solvind;solvind;;;N,INDF,NOM,SG
søgeresultat;søgeresultat;søgeresultat;;;N,INDF,NOM,SG
skildpadde;skildpadder;skildpaddeINS(r);INS(r);;N,INDF,NOM,PL
manke;mankers;mankeINS(rs);INS(rs);;N,INDF,GEN,PL
advent;adventerne;adventINS(erne);INS(erne);;N,DEF,NOM,PL
overraskelse;overraskelse;overraskelse;;;N,INDF,NOM,SG
linje;linjer;linjeINS(r);INS(r);;N,INDF,NOM,PL
brandsår;brandsårs;brandsårINS(s);INS(s);;N,INDF,GEN,SG
farao;faraoerne;faraoINS(erne);INS(erne);;N,DEF,NOM,PL
soldug;soldugs;soldugINS(s);INS(s);;N,INDF,GEN,SG
trekant;trekanter;trekantINS(er);INS(er);;N,INDF,NOM,PL
erobre;erobrer;erobreINS(r);INS(r);;V,ACT,IND,PRS
strikkepind;strikkepinden;strikkepindINS(en);INS(en);;N,DEF,NOM,SG
kultstatus;kultstatusers;kultstatuINS(ser)s;INS(ser);;N,INDF,GEN,PL
mynte;mynters;mynteINS(rs);INS(rs);;N,INDF,GEN,PL
barrikade;barrikades;barrikadeINS(s);INS(s);;N,INDF,GEN,SG
konstruktion;konstruktion;konstruktion;;;N,INDF,NOM,SG
glas;glasset;glasINS(s)INS(e)INS(t);INS(s),INS(e),INS(t);;N,DEF,NOM,SG
grin;grins;grinINS(s);INS(s);;N,INDF,GEN,SG
halvmåne;halvmåne;halvmåne;;;N,INDF,NOM,SG
gerningsmand;gerningsmænds;gerningsmDEL(a)INS(æ)ndINS(s);INS(æ),INS(s);DEL(a);N,INDF,GEN,PL
telegraf;telegrafers;telegrafINS(ers);INS(ers);;N,INDF,GEN,PL
pund;punds;pundINS(s);INS(s);;N,INDF,GEN,PL
sørøver;sørøveren;sørøverINS(en);INS(en);;N,DEF,NOM,SG
hjelm;hjelms;hjelmINS(s);INS(s);;N,INDF,GEN,SG
dragé;dragés;dragéINS(s);INS(s);;N,INDF,GEN,SG
glimt;glimt;glimt;;;N,INDF,NOM,SG
