Source;Target;Combined;Inserts;Deletes;Grammar
imetama;imetanud;imetDEL(am)aINS(nud);INS(nud);DEL(am);V.PTCP,ACT,PST
kai;kaisse;kaiINS(sse);INS(sse);;N,IN+ALL,SG
hukkama;hukkavat;hukkaDEL(m)INS(v)aINS(t);INS(v),INS(t);DEL(m);V,ACT,PRS,POS,QUOT
kanuu;kanuuna;kanuuINS(na);INS(na);;N,FRML,SG
sihitav;sihitavateni;sihitavINS(a)INS(t)INS(e)INS(n)INS(i);INS(a),INS(t),INS(e),INS(n),INS(i);;N,TERM,PL
teietama;ei teietavat;INS(ei )teietaDEL(m)INS(v)aINS(t);INS(ei ),INS(v),INS(t);DEL(m);V,ACT,PRS,NEG,QUOT
kaalikas;kaalikatega;kaalikINS(a)INS(t)INS(e)INS(g)aDEL(s);INS(a),INS(t),INS(e),INS(g);DEL(s);N,COM,PL
jäätuma;olid jäätunud;INS(olid )jäätuDEL(ma)INS(nud);INS(olid ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,SG
kooljakuu;kooljakuuta;kooljakuuINS(ta);INS(ta);;N,PRIV,SG
püü;püüdeks;püüINS(deks);INS(deks);;N,TRANS,PL
teietama;ei olnud teietatudp;INS(ei olnud )teietDEL(am)aINS(tudp);INS(ei olnud ),INS(tudp);DEL(am);V,PASS,PST,PRF,NEG,IND
näitleja;näitlejate;näitlejaINS(te);INS(te);;N,GEN,PL
häirima;oleme häirinud;INS(oleme )häiriDEL(ma)INS(nud);INS(oleme ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,1,PL
oluline;olulisega;oluliDEL(n)INS(s)eINS(ga);INS(s),INS(ga);DEL(n);N,COM,SG
nokkima;ärgu nokkigu;INS(ärgu )nokkiDEL(ma)INS(gu);INS(ärgu ),INS(gu);DEL(ma);V,ACT,PRS,NEG,IMP,3,PL
põlema;põlema;põlema;;;V,NFIN
sööma;sööksin;sööDEL(ma)INS(ksin);INS(ksin);DEL(ma);V,ACT,PRS,POS,COND,1,SG
nikkel;niklisse;nikDEL(ke)lINS(isse);INS(isse);DEL(ke);N,IN+ALL,SG
sündima;sünniksite;sünDEL(d)DEL(i)DEL(m)DEL(a)INS(n)INS(i)INS(k)INS(s)INS(i)INS(t)INS(e);INS(n),INS(i),INS(k),INS(s),INS(i),INS(t),INS(e);DEL(d),DEL(i),DEL(m),DEL(a);V,ACT,PRS,POS,COND,2,PL
haruldus;haruldusele;haruldusINS(ele);INS(ele);;N,AT+ALL,SG
saama;saame;saamDEL(a)INS(e);INS(e);DEL(a);V,ACT,PRS,POS,IND,1,PL
sinatama;sinataksin;sinatDEL(am)aINS(ksin);INS(ksin);DEL(am);V,ACT,PRS,POS,COND,1,SG
kiirendama;ei kiirenda;INS(ei )kiirendDEL(am)a;INS(ei );DEL(am);V,ACT,PRS,NEG,IND
jaapanlane;jaapanlasena;jaapanlaINS(se)nDEL(e)INS(a);INS(se),INS(a);DEL(e);N,FRML,SG
aser;aserina;aserINS(ina);INS(ina);;N,FRML,SG
pere;pere;pere;;;N,GEN,SG
teadlane;teadlastes;teadlaDEL(n)INS(st)eINS(s);INS(st),INS(s);DEL(n);N,IN+ESS,PL
peatama;peatagu;peatDEL(am)aINS(gu);INS(gu);DEL(am);V,ACT,PRS,POS,IMP,3,SG
veski;veskiks;veskiINS(ks);INS(ks);;N,TRANS,SG
hirmuma;ei hirmutavat;INS(ei )hirmuDEL(m)INS(tav)aINS(t);INS(ei ),INS(tav),INS(t);DEL(m);V,PASS,PRS,NEG,QUOT
mõte;mõtetest;mõteINS(test);INS(test);;N,IN+ABL,PL
nägema;näen;näDEL(g)eDEL(ma)INS(n);INS(n);DEL(g),DEL(ma);V,ACT,PRS,POS,IND,1,SG
aju;ajul;ajuINS(l);INS(l);;N,AT+ESS,SG
eitama;ärgu olgu eitanud;INS(ärgu olgu )eitDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,PL
muutma;muudetavat;muuINS(de)tDEL(m)aINS(v)INS(a)INS(t);INS(de),INS(v),INS(a),INS(t);DEL(m);V,PASS,PRS,POS,QUOT
seksuaalpartner;seksuaalpartneritena;seksuaalpartnerINS(itena);INS(itena);;N,FRML,PL
angerjas;angerjates;angerjaINS(te)s;INS(te);;N,IN+ESS,PL
tallium;talliumi;talliumINS(i);INS(i);;N,IN+ALL,SG
sahkluu;sahkluuta;sahkluuINS(ta);INS(ta);;N,PRIV,SG
ununoktium;ununoktiumi;ununoktiumINS(i);INS(i);;N,IN+ALL,SG
peenendama;peenenda;peenendDEL(am)a;;DEL(am);V,ACT,PRS,POS,IMP,2,SG
peenar;peenardele;peenarINS(dele);INS(dele);;N,AT+ALL,PL
hoidma;hoidku;hoidDEL(ma)INS(ku);INS(ku);DEL(ma);V,ACT,PRS,POS,IMP,3,PL
peatama;peatate;peatDEL(am)aINS(te);INS(te);DEL(am);V,ACT,PRS,POS,IND,2,PL
hüüdma;ärgu hüüetagu;INS(ärgu )hüüDEL(dm)INS(et)aINS(gu);INS(ärgu ),INS(et),INS(gu);DEL(dm);V,PASS,PRS,NEG,IMP
kuklaluu;kuklaluudel;kuklaluuINS(del);INS(del);;N,AT+ESS,PL
palataliseerima;palataliseerib;palataliseeriDEL(ma)INS(b);INS(b);DEL(ma);V,ACT,PRS,POS,IND,3,SG
naerma;naeraksid;naerDEL(m)aINS(ksid);INS(ksid);DEL(m);V,ACT,PRS,POS,COND,3,PL
gadoliinium;gadoliiniumilt;gadoliiniumINS(ilt);INS(ilt);;N,AT+ABL,SG
peatama;ärgu olgu peatanud;INS(ärgu olgu )peatDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,SG
oksendama;oksendasin;oksendDEL(am)aINS(sin);INS(sin);DEL(am);V,ACT,PST,POS,IND,1,SG
istuma;istuti;istuDEL(ma)INS(ti);INS(ti);DEL(ma);V,PASS,PST,POS,IND
kaelakee;kaelakeede;kaelakeINS(ed)e;INS(ed);;N,GEN,PL
tuletõrjuja;tuletõrjujatele;tuletõrjujaINS(tele);INS(tele);;N,AT+ALL,PL
suulaeluu;suulaeluudeni;suulaeluuINS(deni);INS(deni);;N,TERM,PL
nülgima;ärge nülgige;INS(ärge )nülgiDEL(ma)INS(ge);INS(ärge ),INS(ge);DEL(ma);V,ACT,PRS,NEG,IMP,2,PL
reenium;reeniumis;reeniumINS(is);INS(is);;N,IN+ESS,SG
vahetusõpilane;vahetusõpilaste;vahetusõpilaDEL(n)INS(st)e;INS(st);DEL(n);N,GEN,PL
rääkima;rääkis;rääkiDEL(ma)INS(s);INS(s);DEL(ma);V,ACT,PST,POS,IND,3,SG
oopium;oopiumdelt;oopiumINS(delt);INS(delt);;N,AT+ABL,PL
hüüdma;ei oleks hüüdnudp;INS(ei oleks )hüüdDEL(ma)INS(nudp);INS(ei oleks ),INS(nudp);DEL(ma);V,ACT,PRS,PRF,NEG,COND
imik;imikus;imikINS(u)INS(s);INS(u),INS(s);;N,IN+ESS,SG
surmama;oleks surmatud;INS(oleks )surDEL(ma)maINS(tud);INS(oleks ),INS(tud);DEL(ma);V,PASS,PRS,PRF,POS,COND
keppima;keppigu;keppiDEL(ma)INS(gu);INS(gu);DEL(ma);V,ACT,PRS,POS,IMP,3,PL
juuni;juunideks;juuniINS(deks);INS(deks);;N,TRANS,PL
nutma;nutsite;nutDEL(ma)INS(site);INS(site);DEL(ma);V,ACT,PST,POS,IND,2,PL
märkima;märgid;märDEL(kima)INS(g)INS(i)INS(d);INS(g),INS(i),INS(d);DEL(kima);V,ACT,PRS,POS,IND,2,SG
oimuluu;oimuluudele;oimuluuINS(dele);INS(dele);;N,AT+ALL,PL
võtma;võtaksite;võtDEL(m)aINS(ksite);INS(ksite);DEL(m);V,ACT,PRS,POS,COND,2,PL
intervjuu;intervjuude;intervjuuINS(de);INS(de);;N,GEN,PL
tapma;tapma;tapma;;;V,NFIN
püüdma;olid püüdnud;INS(olid )püüINS(dnu)dDEL(ma);INS(olid ),INS(dnu);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,SG
imetama;ei olnud imetanudp;INS(ei olnud )imetDEL(am)aINS(nudp);INS(ei olnud ),INS(nudp);DEL(am);V,ACT,PST,PRF,NEG,IND
põletama;olgu põletanud;INS(olgu )põletDEL(am)aINS(nud);INS(olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IMP,PL
kobistama;ei olevat kobistanudp;INS(ei olevat )kobistDEL(am)aINS(nudp);INS(ei olevat ),INS(nudp);DEL(am);V,ACT,PRS,PRF,NEG,QUOT
tapma;olite tapnud;INS(olite )tapDEL(ma)INS(nud);INS(olite ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,PL
närima;närime;närimDEL(a)INS(e);INS(e);DEL(a);V,ACT,PRS,POS,IND,1,PL
maasikas;maasikani;maasikaDEL(s)INS(ni);INS(ni);DEL(s);N,TERM,SG
häirima;olgu häiritud;INS(olgu )häiriDEL(ma)INS(tud);INS(olgu ),INS(tud);DEL(ma);V,PASS,PRS,PRF,POS,IMP
aiamaa;aiamaast;aiamaaINS(st);INS(st);;N,IN+ABL,SG
tõlkima;oleme tõlkinud;INS(oleme )tõlkiDEL(ma)INS(nud);INS(oleme ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,1,PL
observatoorium;observatooriumilt;observatooriumINS(ilt);INS(ilt);;N,AT+ABL,SG
kalur;kaluritena;kalurINS(itena);INS(itena);;N,FRML,PL
hakkama;hakkavad;hakkaDEL(m)INS(v)aINS(d);INS(v),INS(d);DEL(m);V,ACT,PRS,POS,IND,3,PL
muretsema;olgu muretsenud;INS(olgu )muretseDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,SG
vesi;vetelvesil;INS(v)INS(e)INS(t)INS(e)INS(l)vesiINS(l);INS(v),INS(e),INS(t),INS(e),INS(l),INS(l);;N,AT+ESS,PL
sügis;sügisel;sügisINS(el);INS(el);;N,AT+ESS,SG
poloonium;polooniumiga;polooniumINS(iga);INS(iga);;N,COM,SG
tsirkoonium;tsirkooniumil;tsirkooniumINS(il);INS(il);;N,AT+ESS,SG
kiirendama;olevat kiirendanud;INS(olevat )kiirendDEL(am)aINS(nud);INS(olevat ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,QUOT
manala;manalates;manalaINS(tes);INS(tes);;N,IN+ESS,PL
ninasarvik;ninasarvikuta;ninasarvikINS(uta);INS(uta);;N,PRIV,SG
kiiruluu;kiiruluule;kiiruluuINS(le);INS(le);;N,AT+ALL,SG
male;maleni;maleINS(ni);INS(ni);;N,TERM,SG
üritama;on üritatud;INS(on )üritDEL(am)aINS(tud);INS(on ),INS(tud);DEL(am);V,PASS,PRS,PRF,POS,IND
haarem;haaremitele;haaremINS(i)INS(t)INS(e)INS(l)INS(e);INS(i),INS(t),INS(e),INS(l),INS(e);;N,AT+ALL,PL
kiirendama;kiirendate;kiirendDEL(am)aINS(te);INS(te);DEL(am);V,ACT,PRS,POS,IND,2,PL
omandama;on omandanud;INS(on )omandDEL(am)aINS(nud);INS(on ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IND,3,SG
arvama;ei arvataks;INS(ei )arvaDEL(m)INS(t)aINS(ks);INS(ei ),INS(t),INS(ks);DEL(m);V,PASS,PRS,NEG,COND
peatama;ära peata;INS(ära )peatDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
küünar;küünardest;küünarINS(dest);INS(dest);;N,IN+ABL,PL
käsklus;käskluselt;käsklusINS(elt);INS(elt);;N,AT+ABL,SG
kippuma;oleksime kippunud;INS(oleksime )kippuDEL(ma)INS(nud);INS(oleksime ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,1,PL
loendama;loendaksime;loendaINS(ksi)mDEL(a)INS(e);INS(ksi),INS(e);DEL(a);V,ACT,PRS,POS,COND,1,PL
sõudma;ärgu sõuetagu;INS(ärgu )sõuDEL(dm)INS(et)aINS(gu);INS(ärgu ),INS(et),INS(gu);DEL(dm);V,PASS,PRS,NEG,IMP
kaevama;kaevavad;kaevaDEL(m)INS(v)aINS(d);INS(v),INS(d);DEL(m);V,ACT,PRS,POS,IND,3,PL
katkema;on katkenud;INS(on )katkeDEL(ma)INS(nud);INS(on ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,3,PL
taimer;taimeril;taimerINS(il);INS(il);;N,AT+ESS,SG
kustutama;ärgu olgu kustutanud;INS(ärgu olgu )kustutDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,PL
sibulakuppel;sibulakupli;sibulakupDEL(pe)lINS(i);INS(i);DEL(pe);N,GEN,SG
muutus;muutustelt;muutusINS(telt);INS(telt);;N,AT+ABL,PL
tulema;oleksite tulnud;INS(oleksite )tulDEL(ema)INS(nud);INS(oleksite ),INS(nud);DEL(ema);V,ACT,PRS,PRF:POS,COND,2,PL
armeenlane;armeenlasi;armeenlaDEL(ne)INS(si);INS(si);DEL(ne);N,PRT,PL
püüdma;olen püüdnud;INS(olen )püüINS(dnu)dDEL(ma);INS(olen ),INS(dnu);DEL(ma);V,ACT,PRS,PRF,POS,IND,1,SG
paber;paberi;paberINS(i);INS(i);;N,GEN,SG
hukkama;ärgu olgu hukatud;INS(ärgu olgu )hukDEL(kam)aINS(tud);INS(ärgu olgu ),INS(tud);DEL(kam);V,PASS,PRS,PRF,NEG,IMP
heitma;heitsime;heitINS(si)mDEL(a)INS(e);INS(si),INS(e);DEL(a);V,ACT,PST,POS,IND,1,PL
sarnaluu;sarnaluu;sarnaluu;;;N,GEN,SG
rääkima;olin rääkinud;INS(olin )rääkiDEL(ma)INS(nud);INS(olin ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,1,SG
kihutama;kihutab;kihutDEL(am)aINS(b);INS(b);DEL(am);V,ACT,PRS,POS,IND,3,SG
kaplan;kaplanites;kaplanINS(ites);INS(ites);;N,IN+ESS,PL
ratas;ratastena;ratasINS(tena);INS(tena);;N,FRML,PL
pilu;pilust;piluINS(st);INS(st);;N,IN+ABL,SG
reetma;ei reeda;INS(ei )reeDEL(tm)INS(d)a;INS(ei ),INS(d);DEL(tm);V,ACT,PRS,NEG,IND
darmstadtium;darmstadtiumdesse;darmstadtiumINS(desse);INS(desse);;N,IN+ALL,PL
rääkima;rääkima;rääkima;;;V,NFIN
elavhõbe;elavhõbedatesse;elavhõbINS(e)INS(d)INS(a)INS(t)INS(e)INS(s)INS(s)e;INS(e),INS(d),INS(a),INS(t),INS(e),INS(s),INS(s);;N,IN+ALL,PL
kiitma;ärgu kiidetagu;INS(ärgu )kiiINS(de)tDEL(m)aINS(gu);INS(ärgu ),INS(de),INS(gu);DEL(m);V,PASS,PRS,NEG,IMP
sinatama;oleks sinatatud;INS(oleks )sinatDEL(am)aINS(tud);INS(oleks ),INS(tud);DEL(am);V,PASS,PRS,PRF,POS,COND
püü;püüd;püüINS(d);INS(d);;N,PRT,SG
ümberlõikamine;ümberlõikamise;ümberlõikamiDEL(n)INS(s)e;INS(s);DEL(n);N,GEN,SG
käituma;käituksid;käituDEL(ma)INS(ksid);INS(ksid);DEL(ma);V,ACT,PRS,POS,COND,3,PL
mõla;mõla;mõla;;;N,ACC,SG
vandenõu;vandenõudest;vandenõuINS(dest);INS(dest);;N,IN+ABL,PL
algama;ärgu alaku;INS(ärgu )alDEL(gam)aINS(ku);INS(ärgu ),INS(ku);DEL(gam);V,ACT,PRS,NEG,IMP,3,SG
saabuma;saabuksin;saabuDEL(ma)INS(ksin);INS(ksin);DEL(ma);V,ACT,PRS,POS,COND,1,SG
lendur;lenduritelt;lendurINS(itelt);INS(itelt);;N,AT+ABL,PL
vaidlema;vaidlen;vaidleDEL(ma)INS(n);INS(n);DEL(ma);V,ACT,PRS,POS,IND,1,SG
mõte;mõteteta;mõteINS(teta);INS(teta);;N,PRIV,PL
ühendama;olgu ühendanud;INS(olgu )ühendDEL(am)aINS(nud);INS(olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IMP,SG
looma;oli loonud;INS(oli )looDEL(ma)INS(nud);INS(oli ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,3,SG
pankur;pankurilt;pankurINS(ilt);INS(ilt);;N,AT+ABL,SG
hai;haita;haiINS(ta);INS(ta);;N,PRIV,SG
hoiduma;hoiduksid;hoiduDEL(ma)INS(ksid);INS(ksid);DEL(ma);V,ACT,PRS,POS,COND,2,SG
embama;embad;embDEL(am)aINS(d);INS(d);DEL(am);V,ACT,PRS,POS,IND,2,SG
varrukas;varrukat;varrukaDEL(s)INS(t);INS(t);DEL(s);N,PRT,SG
sõrmus;sõrmused;sõrmusINS(ed);INS(ed);;N,ACC,PL
sadama;ei sadavat;INS(ei )sadaDEL(m)INS(v)aINS(t);INS(ei ),INS(v),INS(t);DEL(m);V,ACT,PRS,NEG,QUOT
uba;ubadest;ubaINS(dest);INS(dest);;N,IN+ABL,PL
mära;märaga;märINS(ag)a;INS(ag);;N,COM,SG
keemik;keemikuna;keemikINS(una);INS(una);;N,FRML,SG
tahtma;tahaksin;tahDEL(tm)aINS(ksin);INS(ksin);DEL(tm);V,ACT,PRS,POS,COND,1,SG
tahvel;tahvlites;tahvDEL(e)lINS(ites);INS(ites);DEL(e);N,IN+ESS,PL
nädal;nädalas;nädalINS(as);INS(as);;N,IN+ESS,SG
lõikuskuu;lõikuskuudesse;lõikuskuuINS(desse);INS(desse);;N,IN+ALL,PL
vabastama;vabastaks;vabastDEL(am)aINS(ks);INS(ks);DEL(am);V,ACT,PRS,POS,COND,3,SG
lusikas;lusikas;lusikas;;;N,NOM,SG
sittuma;ei ole sittunudp;INS(ei ole )sittuDEL(ma)INS(nudp);INS(ei ole ),INS(nudp);DEL(ma);V,ACT,PST,NEG,IND
tapma;ära tapa;INS(ära )tapDEL(m)a;INS(ära );DEL(m);V,ACT,PRS,NEG,IMP,2,SG
kesa;kesadeta;kesINS(adet)a;INS(adet);;N,PRIV,PL
ootama;ärgu olgu oodatud;INS(ärgu olgu )ooDEL(tam)INS(d)aINS(tud);INS(ärgu olgu ),INS(d),INS(tud);DEL(tam);V,PASS,PRS,PRF,NEG,IMP
kange;kange;kange;;;N,GEN,SG
magustama;ei magustata;INS(ei )magustaDEL(m)INS(t)a;INS(ei ),INS(t);DEL(m);V,PASS,PRS,NEG,IND
oopium;oopiumdena;oopiumINS(dena);INS(dena);;N,FRML,PL
sööma;oleksime söönud;INS(oleksime )sööDEL(ma)INS(nud);INS(oleksime ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,1,PL
suitsetama;ei suitsetata;INS(ei )suitsetaDEL(m)INS(t)a;INS(ei ),INS(t);DEL(m);V,PASS,PRS,NEG,IND
narkar;narkarina;narkarINS(ina);INS(ina);;N,FRML,SG
idee;ideelt;ideeINS(lt);INS(lt);;N,AT+ABL,SG
vibutama;ärgem vibutagem;INS(ärgem )vibutaINS(ge)mDEL(a);INS(ärgem ),INS(ge);DEL(a);V,ACT,PRS,NEG,IMP,1,PL
asuma;ärgu olgu asunud;INS(ärgu olgu )asuDEL(ma)INS(nud);INS(ärgu olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,NEG,IMP,SG
arvama;arvaksid;arvDEL(am)aINS(ksid);INS(ksid);DEL(am);V,ACT,PRS,POS,COND,3,PL
mustikas;mustikasse;mustikasINS(se);INS(se);;N,IN+ALL,SG
kaltsium;kaltsiumid;kaltsiumINS(id);INS(id);;N,NOM,PL
ajama;ei oleks ajanudp;INS(ei oleks )ajDEL(am)aINS(nudp);INS(ei oleks ),INS(nudp);DEL(am);V,ACT,PRS,PRF,NEG,COND
töö;töö;töö;;;N,ACC,SG
kahvel;kahvliga;kahvDEL(e)lINS(iga);INS(iga);DEL(e);N,COM,SG
sadama;ei ole sajatudp;INS(ei ole )saINS(j)INS(a)INS(t)INS(u)dDEL(ama)INS(p);INS(ei ole ),INS(j),INS(a),INS(t),INS(u),INS(p);DEL(ama);V,PASS,PRS,PRF,NEG,IND
haarama;ärgu haaraku;INS(ärgu )haarDEL(am)aINS(ku);INS(ärgu ),INS(ku);DEL(am);V,ACT,PRS,NEG,IMP,3,SG
põhiluu;põhiluudeni;põhiluuINS(deni);INS(deni);;N,TERM,PL
sudenkuu;sudenkuu;sudenkuu;;;N,GEN,SG
nädal;nädalaks;nädalINS(aks);INS(aks);;N,TRANS,SG
aju;ajuta;ajuINS(ta);INS(ta);;N,PRIV,SG
jäätuma;olete jäätunud;INS(olete )jäätuDEL(ma)INS(nud);INS(olete ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,2,PL
abi;abideks;abiINS(deks);INS(deks);;N,TRANS,PL
aken;aknas;akDEL(e)nINS(as);INS(as);DEL(e);N,IN+ESS,SG
füüsik;füüsikud;füüsikINS(ud);INS(ud);;N,NOM,PL
lööma;lööme;löömDEL(a)INS(e);INS(e);DEL(a);V,ACT,PRS,POS,IND,1,PL
liige;liikmed;liiDEL(g)INS(k)INS(m)eINS(d);INS(k),INS(m),INS(d);DEL(g);N,NOM,PL
poro;porodega;poroINS(dega);INS(dega);;N,COM,PL
ühendama;ei ole ühendanudp;INS(ei ole )ühendDEL(am)aINS(nudp);INS(ei ole ),INS(nudp);DEL(am);V,ACT,PST,NEG,IND
arvutama;ei oleks arvutanudp;INS(ei oleks )arvutDEL(am)aINS(nudp);INS(ei oleks ),INS(nudp);DEL(am);V,ACT,PRS,PRF,NEG,COND
vabastama;ärgu olgu vabastatud;INS(ärgu olgu )vabastDEL(am)aINS(tud);INS(ärgu olgu ),INS(tud);DEL(am);V,PASS,PRS,PRF,NEG,IMP
hõivama;oli hõivatud;INS(oli )hõivDEL(am)aINS(tud);INS(oli ),INS(tud);DEL(am);V,PASS,PST,PRF,POS,IND
gallium;galliumid;galliumINS(id);INS(id);;N,ACC,PL
kiirendus;kiirendustele;kiirendusINS(tele);INS(tele);;N,AT+ALL,PL
kõndima;kõndisite;kõndiDEL(ma)INS(site);INS(site);DEL(ma);V,ACT,PST,POS,IND,2,PL
oras;orastelt;orasINS(telt);INS(telt);;N,AT+ABL,PL
nikkuma;oleksid nikkunud;INS(oleksid )nikkuDEL(ma)INS(nud);INS(oleksid ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,3,PL
kangelane;kangelastes;kangelaDEL(n)INS(st)eINS(s);INS(st),INS(s);DEL(n);N,IN+ESS,PL
sünnitama;olgu sünnitatud;INS(olgu )sünnitDEL(am)aINS(tud);INS(olgu ),INS(tud);DEL(am);V,PASS,PRS,PRF,POS,IMP
lükkama;ära lükka;INS(ära )lükkDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
telefon;telefondeni;telefonINS(deni);INS(deni);;N,TERM,PL
sinatama;ei olevat sinatatudp;INS(ei olevat )sinatDEL(am)aINS(tudp);INS(ei olevat ),INS(tudp);DEL(am);V,PASS,PRS,PRF,NEG,QUOT
avama;ei oleks avatudp;INS(ei oleks )avDEL(am)aINS(tudp);INS(ei oleks ),INS(tudp);DEL(am);V,PASS,PRS,PRF,NEG,COND
mõistma;olevat mõistnud;INS(olevat )mõistDEL(ma)INS(nud);INS(olevat ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,QUOT
otsima;otsitud;otsiDEL(ma)INS(tud);INS(tud);DEL(ma);V.PTCP,PASS,PST
tähendama;tähendab;tähendDEL(am)aINS(b);INS(b);DEL(am);V,ACT,PRS,POS,IND,3,SG
imema;imetagu;imeDEL(m)INS(t)aINS(gu);INS(t),INS(gu);DEL(m);V,PASS,PRS,POS,IMP
kerjama;kerjaks;kerjDEL(am)aINS(ks);INS(ks);DEL(am);V,ACT,PRS,POS,COND,3,SG
hommik;hommikutes;hommikINS(utes);INS(utes);;N,IN+ESS,PL
tütar;tütreni;tütDEL(a)rINS(eni);INS(eni);DEL(a);N,TERM,SG
higistama;higistasin;higistDEL(am)aINS(sin);INS(sin);DEL(am);V,ACT,PST,POS,IND,1,SG
laulja;lauljast;lauljaINS(st);INS(st);;N,IN+ABL,SG
saatma;oleksime saatnud;INS(oleksime )saatDEL(ma)INS(nud);INS(oleksime ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,1,PL
lööma;on löödud;INS(on )lööDEL(ma)INS(dud);INS(on ),INS(dud);DEL(ma);V,PASS,PRS,PRF,POS,IND
kanarbikukuu;kanarbikukuudest;kanarbikukuuINS(dest);INS(dest);;N,IN+ABL,PL
nägema;näeksime;näDEL(g)eINS(ksi)mDEL(a)INS(e);INS(ksi),INS(e);DEL(g),DEL(a);V,ACT,PRS,POS,COND,1,PL
keema;keesime;keeINS(si)mDEL(a)INS(e);INS(si),INS(e);DEL(a);V,ACT,PST,POS,IND,1,PL
euroopium;euroopiumi;euroopiumINS(i);INS(i);;N,GEN,SG
oskama;olite osanud;INS(olite )osDEL(kam)aINS(nud);INS(olite ),INS(nud);DEL(kam);V,ACT,PRS,PRF,POS,COND,2,PL
ehitis;ehitise;ehitisINS(e);INS(e);;N,GEN,SG
saav;saavas;saavINS(as);INS(as);;N,IN+ESS,SG
psühhiaater;psühhiaatrilt;psühhiaatDEL(e)rINS(ilt);INS(ilt);DEL(e);N,AT+ABL,SG
muusik;muusikule;muusikINS(ule);INS(ule);;N,AT+ALL,SG
suitsetama;ei suitsetatud;INS(ei )suitsetDEL(am)aINS(tud);INS(ei ),INS(tud);DEL(am);V,PASS,PST,NEG,IND
oksjon;oksjon;oksjon;;;N,NOM,SG
embama;oli emmatud;INS(oli )emDEL(ba)maINS(tud);INS(oli ),INS(tud);DEL(ba);V,PASS,PST,PRF,POS,IND
pürgima;ära pürgi;INS(ära )pürgiDEL(ma);INS(ära );DEL(ma);V,ACT,PRS,NEG,IMP,2,SG
kuulma;olgu kuulnud;INS(olgu )kuulDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,SG
parameeter;parameetritel;parameetDEL(e)rINS(itel);INS(itel);DEL(e);N,AT+ESS,PL
tsirkus;tsirkuste;tsirkusINS(te);INS(te);;N,GEN,PL
kustutama;ära kustuta;INS(ära )kustutDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
jalanõu;jalanõusid;jalanõuINS(sid);INS(sid);;N,PRT,PL
kobistama;oleme kobistanud;INS(oleme )kobistDEL(am)aINS(nud);INS(oleme ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IND,1,PL
käima;olevat käidud;INS(olevat )käiDEL(ma)INS(dud);INS(olevat ),INS(dud);DEL(ma);V,PASS,PRS,PRF,POS,QUOT
nägema;nähku;näDEL(gema)INS(h)INS(k)INS(u);INS(h),INS(k),INS(u);DEL(gema);V,ACT,PRS,POS,IMP,3,PL
külastama;külastaksite;külastDEL(am)aINS(ksite);INS(ksite);DEL(am);V,ACT,PRS,POS,COND,2,PL
higistama;oleme higistanud;INS(oleme )higistDEL(am)aINS(nud);INS(oleme ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IND,1,PL
pagar;pagariks;pagarINS(iks);INS(iks);;N,TRANS,SG
veenma;veendaks;veenDEL(m)INS(d)aINS(ks);INS(d),INS(ks);DEL(m);V,PASS,PRS,POS,COND
itsitama;itsitaksid;itsitDEL(am)aINS(ksid);INS(ksid);DEL(am);V,ACT,PRS,POS,COND,2,SG
külastama;ei ole külastanudp;INS(ei ole )külastDEL(am)aINS(nudp);INS(ei ole ),INS(nudp);DEL(am);V,ACT,PST,NEG,IND
