Source;Target;Combined;Inserts;Deletes;Grammar
munādkuoț;munādkuoțīst;munādkuoțINS(īst);INS(īst);;N,PL,IN+ABL
nǟdõ;nǟkst;nǟDEL(dõ)INS(kst);INS(kst);DEL(dõ);V,ACT,FIN,COND,POS,PRS,SG,2
sīlma;sīlmadõks;sīlmaINS(dõks);INS(dõks);;N,PL,INS
datīv;datīv;datīv;;;N,SG,NOM
värb;värbsõ;värbINS(sõ);INS(sõ);;N,SG,IN+ESS
ablatīv;ablatīvõs;ablatīvINS(õs);INS(õs);;N,SG,IN+ESS,LGSPEC6
pānda;äb panmõ;INS(äb )pDEL(ānd)aINS(n)INS(m)INS(õ);INS(äb ),INS(n),INS(m),INS(õ);DEL(ānd);V,ACT,FIN,IND,NEG,PRS,PL,1
piņ;piņšõ;piņINS(šõ);INS(šõ);;N,SG,IN+ESS
pānda;paņtõ;pDEL(ānd)aINS(ņ)INS(t)INS(õ);INS(ņ),INS(t),INS(õ);DEL(ānd);V,ACT,FIN,IND,POS,PST,PL,2
vīdtuoistõnz;vīdtuoistõndõs;vīdtuoistõnDEL(z)INS(d)INS(õ)INS(s);INS(d),INS(õ),INS(s);DEL(z);ADJ,SG,IN+ESS
vȱlda;vȯlks;vDEL(ȱlda)INS(ȯ)INS(l)INS(k)INS(s);INS(ȯ),INS(l),INS(k),INS(s);DEL(ȱlda);V,ACT,FIN,COND,POS,PRS,SG,1
āmbaz;āmbazidi;āmbazINS(idi);INS(idi);;N,PL,PRT
munādkuoț;munādkuoțțõks;munādkuoțINS(ț)INS(õ)INS(k)INS(s);INS(ț),INS(õ),INS(k),INS(s);;N,SG,INS
kanā;kanād;kanāINS(d);INS(d);;N,PL,NOM
kūdõz;kūdõndõdõks;kūdõDEL(z)INS(ndõdõks);INS(ndõdõks);DEL(z);ADJ,PL,INS
genitīv;genitīv;genitīv;;;N,SG,GEN
prepozītsij;prepozītsijdkõks;prepozītsijINS(dkõks);INS(dkõks);;N,PL,INS
illatīv;illatīv;illatīv;;;N,SG,NOM
ežžõmpǟva;ežžõmpǟvad;ežžõmpǟvaINS(d);INS(d);;N,PL,GEN
jōņpǟva kū;jōņpǟva kū;jōņpǟva kū;;;N,SG,NOM
vȯlmsõnā;vȯlmsõnā;vȯlmsõnā;;;N,SG,GEN
joutõmläpš;joutõmläpši;joutõmläpšINS(i);INS(i);;N,PL,PRT
kū;kūkõks;kūINS(kõks);INS(kõks);;N,SG,INS
vȱlda;iz ūo;DEL(vȱlda)INS(i)INS(z)INS( )INS(ū)INS(o);INS(i),INS(z),INS( ),INS(ū),INS(o);DEL(vȱlda);V,ACT,FIN,IND,NEG,PST,SG,1
kōdõkssadāz;kōdõkssadāndiž;kōdõkssadāDEL(z)INS(ndiž);INS(ndiž);DEL(z);ADJ,PL,IN+ALL
kōdkimdõz;kōdkimdõndõst;kōdkimdõDEL(z)INS(ndõst);INS(ndõst);DEL(z);ADJ,SG,IN+ABL
kīņḑõļkū;kīņḑõļkūzõ;kīņḑõļkūINS(zõ);INS(zõ);;N,SG,IN+ALL
tūlda;um tulmõst;INS(u)INS(m)INS( )INS(t)INS(u)INS(l)INS(m)INS(õ)INS(s)tDEL(ūlda);INS(u),INS(m),INS( ),INS(t),INS(u),INS(l),INS(m),INS(õ),INS(s);DEL(ūlda);V,ACT,FIN,DEB,POS,PRS,SG,2
lugsõnā;lugsõnās;lugsõnāINS(s);INS(s);;N,SG,IN+ESS
prepozītsij;prepozītsijõks;prepozītsijINS(õks);INS(õks);;N,SG,INS
ažāsõnā;ažāsõnā;ažāsõnā;;;N,SG,NOM
dattõd;dattõdõks;dattõdINS(õks);INS(õks);;N,PL,INS
nominatīv;nominatīvist;nominatīvINS(ist);INS(ist);;N,PL,IN+ABL
vīdsadāz;vīdsadāndõst;vīdsadāDEL(z)INS(ndõst);INS(ndõst);DEL(z);ADJ,SG,IN+ABL
nēļakimdõz;nēļakimdõz;nēļakimdõz;;;ADJ,SG,NOM
kūlõ;kūlõb;kūlõINS(b);INS(b);;V,ACT,FIN,IND,POS,PRS,SG,1
ūdāigast kū;ūdāigast kūdõn;ūdāigast kūINS(dõn);INS(dõn);;N,PL,DAT
tūontõz;tūontõndis;tūontõDEL(z)INS(ndis);INS(ndis);DEL(z);ADJ,PL,IN+ESS
pānda;pant;pDEL(ānd)aINS(n)INS(t);INS(n),INS(t);DEL(ānd);V,ACT,FIN,IND,POS,PRS,PL,2
alli;alīzõ;alDEL(li)INS(ī)INS(z)INS(õ);INS(ī),INS(z),INS(õ);DEL(li);ADJ,SG,IN+ALL
īdõkstuoistõnz;īdõkstuoistõndõst;īdõkstuoistõnDEL(z)INS(dõst);INS(dõst);DEL(z);ADJ,SG,IN+ABL
kimdõz;kimdõndst;kimdõDEL(z)INS(ndst);INS(ndst);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
likkõ;likkõg;likkõINS(g);INS(g);;V,ACT,FIN,LGSPEC1,POS,PRS,SG,3
tūlda;tuļļi;tDEL(ūlda)INS(u)INS(ļ)INS(ļ)INS(i);INS(u),INS(ļ),INS(ļ),INS(i);DEL(ūlda);V,ACT,FIN,QUOT,POS,PRS,SG,1
sõnā;sõnās;sõnāINS(s);INS(s);;N,SG,IN+ESS
allatīv;allatīvõks;allatīvINS(õks);INS(õks);;N,SG,INS
illatīv;illatīvst;illatīvINS(st);INS(st);;N,SG,IN+ABL
aššõ;aššõz;aššõINS(z);INS(z);;ADJ,SG,IN+ALL
veļ;veļļõ;veļINS(ļ)INS(õ);INS(ļ),INS(õ);;N,SG,PRT
pōŗ;pōŗõks;pōŗINS(õks);INS(õks);;N,SG,INS
rištīng;rištīngõst;rištīngINS(õst);INS(õst);;N,SG,IN+ABL
lugsõnā;lugsõņšti;lugsõDEL(nā)INS(ņšti);INS(ņšti);DEL(nā);N,PL,IN+ABL
kōdtuoistõnz;kōdtuoistõndõn;kōdtuoistINS(õnd)õnDEL(z);INS(õnd);DEL(z);ADJ,SG,DAT
kimdõz;kimdõnd;kimdõDEL(z)INS(nd);INS(nd);DEL(z);ADJ,SG,GEN
jemā;jemādõn;jemāINS(dõn);INS(dõn);;N,PL,DAT
pānda;pangõ;pDEL(ānd)aINS(n)INS(g)INS(õ);INS(n),INS(g),INS(õ);DEL(ānd);V,ACT,FIN,LGSPEC1,POS,PRS,SG,1
februār;februāriž;februārINS(iž);INS(iž);;N,PL,IN+ALL
kōdõkstuoistõnz;kōdõkstuoistõndist;kōdõkstuoistõnDEL(z)INS(d)INS(i)INS(s)INS(t);INS(d),INS(i),INS(s),INS(t);DEL(z);ADJ,PL,IN+ABL
alli;allizt;alliINS(zt);INS(zt);;ADJ,PL,GEN
tūlda;tul!;tDEL(ūlda)INS(u)INS(l)INS(!);INS(u),INS(l),INS(!);DEL(ūlda);V,ACT,FIN,IMP,PRS,POS,SG,2
īdõkssadāz;īdõkssadāndt;īdõkssadāDEL(z)INS(ndt);INS(ndt);DEL(z);ADJ,SG,PRT
kōdõkskimdõz;kōdõkskimdõndõdõks;kōdõkskimdõDEL(z)INS(ndõdõks);INS(ndõdõks);DEL(z);ADJ,PL,INS
tīepǟva;tīepǟvan;tīepǟvaINS(n);INS(n);;N,SG,DAT
kȭļimkū;kȭļimkūkõks;kȭļimkūINS(kõks);INS(kõks);;N,SG,INS
jellõ;äb līmõ jellõnd;INS(ä)INS(b)INS( )INS(l)INS(ī)INS(m)INS(õ)INS( )jellõINS(nd);INS(ä),INS(b),INS( ),INS(l),INS(ī),INS(m),INS(õ),INS( ),INS(nd);;V,ACT,FIN,IND,NEG,FUT,PRF,PL,1,LGSPEC5
tīemizsõnā;tīemizsõnā;tīemizsõnā;;;N,SG,GEN
alīztas;alīztassõdõks;alīztaINS(s)INS(s)INS(õ)INS(d)INS(õ)INS(k)s;INS(s),INS(s),INS(õ),INS(d),INS(õ),INS(k);;N,PL,INS
jemā;jemād;jemāINS(d);INS(d);;N,PL,GEN
līdõ;līt;līDEL(dõ)INS(t);INS(t);DEL(dõ);V,ACT,FIN,IND,POS,PRS,PL,2
nädīļ;nädīļõks;nädīļINS(õks);INS(õks);;N,SG,INS
āigast;āigastõdõn;āigastINS(õdõn);INS(õdõn);;N,PL,DAT
tūoiznapǟva;tūoiznapǟvast;tūoiznapǟvaINS(st);INS(st);;N,SG,IN+ABL
partitīv;partitīv;partitīv;;;N,SG,GEN
siḑīmsõnā;siḑīmsõnāst;siḑīmsõnāINS(st);INS(st);;N,SG,IN+ABL
kuolmsadāz;kuolmsadāndõdõn;kuolmsadāDEL(z)INS(ndõdõn);INS(ndõdõn);DEL(z);ADJ,PL,DAT
tūlda;tuļmõ;tDEL(ūlda)INS(u)INS(ļ)INS(m)INS(õ);INS(u),INS(ļ),INS(m),INS(õ);DEL(ūlda);V,ACT,FIN,IND,POS,PST,PL,1
nēļasadāz;nēļasadāz;nēļasadāz;;;ADJ,SG,NOM
kūlõ;kūlijid;kūlDEL(õ)INS(i)INS(j)INS(i)INS(d);INS(i),INS(j),INS(i),INS(d);DEL(õ);V,ACT,FIN,QUOT,POS,PRS,PL,2
nūoŗkazām;nūoŗkazāmõs;nūoŗkazāmINS(õs);INS(õs);;N,SG,IN+ESS
nūoŗpōŗ;nūoŗpōŗõks;nūoŗpōŗINS(õks);INS(õks);;N,SG,INS
kōdõksmõz;kōdõksmõz;kōdõksmõz;;;ADJ,SG,NOM
seistuoistõnz;seistuoistõndist;seistuoistõnDEL(z)INS(d)INS(i)INS(s)INS(t);INS(d),INS(i),INS(s),INS(t);DEL(z);ADJ,PL,IN+ABL
īdõkskimdõz;īdõkskimdõndõks;īdõkskimdõDEL(z)INS(ndõks);INS(ndõks);DEL(z);ADJ,SG,INS
nēļasadāz;nēļasadānds;nēļasadāDEL(z)INS(nds);INS(nds);DEL(z);ADJ,SG,IN+ESS,LGSPEC6
alli;allizt;alliINS(zt);INS(zt);;ADJ,PL,NOM
pūolpǟva;pūolpäuvži;pūolpDEL(ǟva)INS(ä)INS(u)INS(v)INS(ž)INS(i);INS(ä),INS(u),INS(v),INS(ž),INS(i);DEL(ǟva);N,PL,IN+ALL
kūlõ;äb lītõ kūlõnd;INS(ä)INS(b)INS( )INS(l)INS(ī)INS(t)INS(õ)INS( )kūlõINS(nd);INS(ä),INS(b),INS( ),INS(l),INS(ī),INS(t),INS(õ),INS( ),INS(nd);;V,ACT,FIN,IND,NEG,FUT,PRF,PL,3,LGSPEC5
kuoț;kuoțțõn;kuoțINS(ț)INS(õ)INS(n);INS(ț),INS(õ),INS(n);;N,SG,DAT
brēḑig;brēḑigõdõn;brēḑigINS(õdõn);INS(õdõn);;N,PL,DAT
janvār;janvārõd;janvārINS(õd);INS(õd);;N,PL,GEN
adesīv;adesīv;adesīv;;;N,SG,NOM
pǟ;pǟd;pǟINS(d);INS(d);;N,PL,GEN
kimdõz;kimdõndõdõn;kimdõDEL(z)INS(ndõdõn);INS(ndõdõn);DEL(z);ADJ,PL,DAT
kōdõkstuoistõnz;kōdõkstuoistõndõ;kōdõkstuoistõnDEL(z)INS(dõ);INS(dõ);DEL(z);ADJ,SG,IN+ALL
märts;märts;märts;;;N,SG,GEN
pȯis;pūošist;pDEL(ȯ)INS(ū)INS(o)INS(š)isINS(t);INS(ū),INS(o),INS(š),INS(t);DEL(ȯ);N,PL,IN+ABL
alīz;alīzt;alīzINS(t);INS(t);;N,SG,PRT
februar;februarõd;februarINS(õd);INS(õd);;N,PL,NOM
lēḑkū;lēḑkūkõks;lēḑkūINS(kõks);INS(kõks);;N,SG,INS
vȯlmsõnā;vȯlmsõnnõ;vȯlmsõnDEL(ā)INS(nõ);INS(nõ);DEL(ā);N,SG,IN+ALL
märts;märtsõd;märtsINS(õd);INS(õd);;N,PL,NOM
āinakū;āinakū;āinakū;;;N,SG,GEN
tūoiznapǟva;tūoiznapäuvõ;tūoiznapDEL(ǟva)INS(äuvõ);INS(äuvõ);DEL(ǟva);N,SG,PRT
septembõr;septembõriž;septembõrINS(iž);INS(iž);;N,PL,IN+ALL
izā;izzõ;izDEL(ā)INS(zõ);INS(zõ);DEL(ā);N,SG,IN+ALL
sīlma;silmõ;sDEL(ī)INS(i)lmDEL(a)INS(õ);INS(i),INS(õ);DEL(ī),DEL(a);N,SG,IN+ALL
likkõ;likīzt;likDEL(kõ)INS(ī)INS(z)INS(t);INS(ī),INS(z),INS(t);DEL(kõ);V,ACT,FIN,IND,POS,PST,SG,2
īdõkssadāz;īdõkssadāndõn;īdõkssadāDEL(z)INS(ndõn);INS(ndõn);DEL(z);ADJ,SG,DAT
kuolmõz;kuolmõndõn;kuolmõDEL(z)INS(ndõn);INS(ndõn);DEL(z);ADJ,SG,DAT
ūļ;ūlstõ;ūDEL(ļ)INS(l)INS(s)INS(t)INS(õ);INS(l),INS(s),INS(t),INS(õ);DEL(ļ);N,SG,IN+ABL
āinakū;āinakūḑi;āinakūINS(ḑi);INS(ḑi);;N,PL,PRT
pūolpǟva;pūolpäuvšti;pūolpDEL(ǟva)INS(ä)INS(u)INS(v)INS(š)INS(t)INS(i);INS(ä),INS(u),INS(v),INS(š),INS(t),INS(i);DEL(ǟva);N,PL,IN+ABL
nǟdõ;lītõ nǟnõd;INS(l)INS(ī)INS(t)INS(õ)INS( )nǟINS(nõ)dDEL(õ);INS(l),INS(ī),INS(t),INS(õ),INS( ),INS(nõ);DEL(õ);V,ACT,FIN,IND,POS,FUT,PRF,PL,2,LGSPEC5
atrāita;atrāita;atrāita;;;N,SG,NOM
tint;tīntis;tDEL(i)INS(ī)ntINS(is);INS(ī),INS(is);DEL(i);N,PL,IN+ESS
alli;alīzõst;alDEL(li)INS(ī)INS(z)INS(õ)INS(s)INS(t);INS(ī),INS(z),INS(õ),INS(s),INS(t);DEL(li);ADJ,SG,IN+ABL
tuoistõnz;tuoistõndõst;tuoistõnDEL(z)INS(dõst);INS(dõst);DEL(z);ADJ,SG,IN+ABL
līdõ;līks;līDEL(dõ)INS(ks);INS(ks);DEL(dõ);V,ACT,FIN,COND,POS,PRS,SG,3
blēḑ;blēḑõd;blēḑINS(õd);INS(õd);;N,PL,NOM
pivāpǟva;pivāpäuvši;pivāpDEL(ǟva)INS(ä)INS(u)INS(v)INS(š)INS(i);INS(ä),INS(u),INS(v),INS(š),INS(i);DEL(ǟva);N,PL,IN+ESS
februār;februārõdõks;februārINS(õdõks);INS(õdõks);;N,PL,INS
rōza;rōzadõn;rōzaINS(dõn);INS(dõn);;ADJ,PL,DAT
kūlõ;iz kūlõm;INS(iz )kūlõINS(m);INS(iz ),INS(m);;V,ACT,FIN,IND,NEG,PST,PL,1
nūoŗkū;nūoŗkū;nūoŗkū;;;N,SG,GEN
pōr;pōriž;pōrINS(iž);INS(iž);;N,PL,IN+ALL
pǟva;pǟva;pǟva;;;N,SG,GEN
vȯlmsõnā;vȯlmsõnāks;vȯlmsõnāINS(ks);INS(ks);;N,SG,INS
kū;kūši;kūINS(ši);INS(ši);;N,PL,IN+ESS
statsij;statsij;statsij;;;N,SG,GEN
elatīv;elatīv;elatīv;;;N,SG,NOM
joutõmläpš;joutõmlapst;joutõmlDEL(äpš)INS(a)INS(p)INS(s)INS(t);INS(a),INS(p),INS(s),INS(t);DEL(äpš);N,PL,GEN
kūdkimdõz;kūdkimdõndst;kūdkimdõDEL(z)INS(ndst);INS(ndst);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
līdõ;līksmõ;līDEL(d)INS(k)INS(s)INS(m)õ;INS(k),INS(s),INS(m);DEL(d);V,ACT,FIN,COND,POS,PRS,PL,1
tūļ;tūļšti;tūļINS(šti);INS(šti);;N,PL,IN+ABL
kūlõ;līmõ kūlõnd;INS(l)INS(ī)INS(m)INS(õ)INS( )kūlõINS(nd);INS(l),INS(ī),INS(m),INS(õ),INS( ),INS(nd);;V,ACT,FIN,IND,POS,FUT,PRF,PL,1,LGSPEC5
ūdāigast kū;ūdāigast kū;ūdāigast kū;;;N,SG,GEN
āigast;āigastõdõks;āigastINS(õdõks);INS(õdõks);;N,PL,INS
kuoț;kuoțīdi;kuoțINS(īdi);INS(īdi);;N,PL,PRT
ūdāigast kū;ūdāigast kūsõ;ūdāigast kūINS(sõ);INS(sõ);;N,SG,IN+ESS
lǟdõ;lēji;lDEL(ǟdõ)INS(ēji);INS(ēji);DEL(ǟdõ);V,ACT,FIN,QUOT,POS,PRS,SG,1
jūlij;jūlij;jūlij;;;N,SG,GEN
īdõkstuoistõnz;īdõkstuoistõndõks;īdõkstuoistõnDEL(z)INS(dõks);INS(dõks);DEL(z);ADJ,SG,INS
sõnā;sõņḑi;sõDEL(nā)INS(ņ)INS(ḑ)INS(i);INS(ņ),INS(ḑ),INS(i);DEL(nā);N,PL,PRT
blēḑ;blēḑist;blēḑINS(ist);INS(ist);;N,PL,IN+ABL
vȱlda;līt vȯnnõd;DEL(vȱ)lINS(ī)INS(t)INS( )INS(v)INS(ȯ)INS(n)INS(n)INS(õ)dDEL(a);INS(ī),INS(t),INS( ),INS(v),INS(ȯ),INS(n),INS(n),INS(õ);DEL(vȱ),DEL(a);V,ACT,FIN,IND,POS,FUT,PRF,PL,2
īdõkssadāz;īdõkssadāndõst;īdõkssadāDEL(z)INS(ndõst);INS(ndõst);DEL(z);ADJ,SG,IN+ABL
alīztas;alīztassõ;alīztasINS(sõ);INS(sõ);;N,SG,PRT
kōdõkskimdõz;kōdõkskimdõnd;kōdõkskimdõDEL(z)INS(nd);INS(nd);DEL(z);ADJ,SG,GEN
kūora;kūoriž;kūorDEL(a)INS(iž);INS(iž);DEL(a);N,PL,IN+ALL
tuoistõnz;tuoistõndidi;tuoistõnDEL(z)INS(d)INS(i)INS(d)INS(i);INS(d),INS(i),INS(d),INS(i);DEL(z);ADJ,PL,PRT
mǟdlõ;ät mǟdlõt;INS(ät )mǟdlõINS(t);INS(ät ),INS(t);;V,ACT,FIN,IND,NEG,PRS,PL,2
kȭļimkū;kȭļimkūd;kȭļimkūINS(d);INS(d);;N,PL,GEN
novembõr;novembõri;novembõrINS(i);INS(i);;N,PL,PRT
kīņḑõļkū;kīņḑõļkūši;kīņḑõļkūINS(ši);INS(ši);;N,PL,IN+ESS
neļļõndpǟva;neļļõndpǟvast;neļļõndpǟvaINS(st);INS(st);;N,SG,IN+ABL
seismi;seismiz;seismiINS(z);INS(z);;ADJ,SG,GEN
azūmsõnā;azūmsõnād;azūmsõnāINS(d);INS(d);;N,PL,GEN
mīez;mīesõ;mīeDEL(z)INS(sõ);INS(sõ);DEL(z);N,SG,IN+ESS
kōdõkssadāz;kōdõkssadāndõs;kōdõkssadāDEL(z)INS(ndõs);INS(ndõs);DEL(z);ADJ,SG,IN+ESS
joutõmläpš;joutõmlapsõ;joutõmlDEL(äpš)INS(a)INS(p)INS(s)INS(õ);INS(a),INS(p),INS(s),INS(õ);DEL(äpš);N,SG,IN+ALL
jellõ;iz jelām;INS(iz )jelDEL(lõ)INS(ām);INS(iz ),INS(ām);DEL(lõ);V,ACT,FIN,IND,NEG,PST,PL,1
īdõksmõz;īdõksmõndist;īdõksmõDEL(z)INS(ndist);INS(ndist);DEL(z);ADJ,PL,IN+ABL
nūoŗmīez;nūoŗmīezõ;nūoŗmīezINS(õ);INS(õ);;N,SG,IN+ALL
kȭļimkū;kȭļimkūzõ;kȭļimkūINS(zõ);INS(zõ);;N,SG,IN+ALL
nūoŗimi;nūoŗimizt;nūoŗimiINS(zt);INS(zt);;ADJ,PL,NOM
brēḑig;brēḑig;brēḑig;;;N,SG,NOM
kūlõ;äb kūlõm;INS(äb )kūlõINS(m);INS(äb ),INS(m);;V,ACT,FIN,IND,NEG,PRS,PL,1
āmbaz;āmbazõks;āmbazINS(õks);INS(õks);;N,SG,INS
blēḑ;blēḑõn;blēḑINS(õn);INS(õn);;ADJ,SG,DAT
märts;märts;märts;;;N,SG,NOM
seissadāz;seisõstsadāndõst;seisINS(õst)sadāDEL(z)INS(ndõst);INS(õst),INS(ndõst);DEL(z);ADJ,SG,IN+ABL
kīņḑõļkū;kīņḑõļkūn;kīņḑõļkūINS(n);INS(n);;N,SG,DAT
jellõ;um jelāmõst;INS(um )jeDEL(l)lINS(ām)õINS(st);INS(um ),INS(ām),INS(st);DEL(l);V,ACT,FIN,DEB,POS,PRS,SG,1
boŗ;boŗīd;boŗINS(īd);INS(īd);;N,PL,GEN
rōza;rōza;rōza;;;ADJ,SG,GEN
lǟdõ;äd lǟ;INS(äd )lǟDEL(dõ);INS(äd );DEL(dõ);V,ACT,FIN,IND,NEG,PRS,SG,2
polākõz;polākõd;polākõDEL(z)INS(d);INS(d);DEL(z);N,PL,NOM
pȯiški;pȯiškiži;pȯiškINS(iž)i;INS(iž);;N,PL,PRT
kūdõz;kūdõndõdõn;kūdõDEL(z)INS(ndõdõn);INS(ndõdõn);DEL(z);ADJ,PL,DAT
brēḑig;brēḑig;brēḑig;;;N,SG,GEN
sadāz;sadāndidi;sadāDEL(z)INS(ndidi);INS(ndidi);DEL(z);ADJ,PL,PRT
tōvaz;touvidi;tDEL(ōvaz)INS(o)INS(u)INS(v)INS(i)INS(d)INS(i);INS(o),INS(u),INS(v),INS(i),INS(d),INS(i);DEL(ōvaz);N,PL,PRT
alīztas;alīztassõd;alīztasINS(s)INS(õ)INS(d);INS(s),INS(õ),INS(d);;N,PL,NOM
sadāz;sadāndõdõn;sadāDEL(z)INS(ndõdõn);INS(ndõdõn);DEL(z);ADJ,PL,DAT
izā;izāks;izāINS(ks);INS(ks);;N,SG,INS
nǟdõ;um nǟmõst;INS(um )nǟDEL(d)INS(m)õINS(st);INS(um ),INS(m),INS(st);DEL(d);V,ACT,FIN,DEB,POS,PRS,PL,2
āinakū;āinakūkõks;āinakūINS(kõks);INS(kõks);;N,SG,INS
kuolmõz;kuolmõndõd;kuolmõDEL(z)INS(ndõd);INS(ndõd);DEL(z);ADJ,PL,GEN
lǟdõ;lǟmõ;lǟDEL(d)INS(m)õ;INS(m);DEL(d);V,LGSPEC3
kōdõkskimdõz;kōdõkskimdõndõdõn;kōdõkskimdõDEL(z)INS(ndõdõn);INS(ndõdõn);DEL(z);ADJ,PL,DAT
nūoŗmīez;nūoŗmēšti;nūoŗmDEL(īez)INS(ē)INS(š)INS(t)INS(i);INS(ē),INS(š),INS(t),INS(i);DEL(īez);N,PL,IN+ABL
nominatīv;nominatīvõks;nominatīvINS(õks);INS(õks);;N,SG,INS
kaš;kašīst;kašINS(īst);INS(īst);;N,PL,IN+ABL
atrāitanai;atrāitanaiži;atrāitanaINS(iž)i;INS(iž);;N,PL,PRT
munādkuoț;munādkuoțțõ;munādkuoțINS(ț)INS(õ);INS(ț),INS(õ);;N,SG,IN+ALL
tīepǟva;tīepǟvaks;tīepǟvaINS(ks);INS(ks);;N,SG,INS
vȱlda;vȯlkõd;vDEL(ȱ)INS(ȯ)lINS(k)INS(õ)dDEL(a);INS(ȯ),INS(k),INS(õ);DEL(ȱ),DEL(a);V,ACT,FIN,LGSPEC1,POS,PRS,PL,2
vīmkū;vīmkūšti;vīmkūINS(šti);INS(šti);;N,PL,IN+ABL
tūoiznapǟva;tūoiznapäuvõ;tūoiznapDEL(ǟva)INS(äuvõ);INS(äuvõ);DEL(ǟva);N,SG,IN+ALL
kuod;kuoddõn;kuodINS(dõn);INS(dõn);;N,SG,DAT
lilla;lillast;lillaINS(st);INS(st);;ADJ,SG,IN+ABL
vīmkū;vīmkū;vīmkū;;;N,SG,NOM
kūdtuoistõnz;kūdtuoistõndidi;kūdtuoistõnDEL(z)INS(d)INS(i)INS(d)INS(i);INS(d),INS(i),INS(d),INS(i);DEL(z);ADJ,PL,PRT
nimsõnā;nimsõnād;nimsõnāINS(d);INS(d);;N,PL,NOM
vīmkū;vīmkūn;vīmkūINS(n);INS(n);;N,SG,DAT
kūdkimdõz;kūdkimdõnds;kūdkimdõDEL(z)INS(nds);INS(nds);DEL(z);ADJ,SG,IN+ESS,LGSPEC6
līdõ;lībõd;līINS(b)INS(õ)dDEL(õ);INS(b),INS(õ);DEL(õ);V,ACT,FIN,IND,POS,PRS,PL,3
drūošõ;drūošõ;drūošõ;;;ADJ,SG,PRT
rōntõz;rōntõks;rōntõDEL(z)INS(ks);INS(ks);DEL(z);N,SG,INS
tūlda;tuļ;tDEL(ūlda)INS(u)INS(ļ);INS(u),INS(ļ);DEL(ūlda);V,ACT,FIN,IND,POS,PST,SG,3
alīztas;alīztassist;alīztasINS(s)INS(i)INS(s)INS(t);INS(s),INS(i),INS(s),INS(t);;N,PL,IN+ABL
februar;februarõ;februarINS(õ);INS(õ);;N,SG,IN+ALL
kež;kädūd;kDEL(ež)INS(ä)INS(d)INS(ū)INS(d);INS(ä),INS(d),INS(ū),INS(d);DEL(ež);N,PL,NOM
analōgij;analōgijõn;analōgijINS(õn);INS(õn);;N,SG,DAT
lešk;leškīd;leškINS(īd);INS(īd);;N,PL,GEN
bäzmõr;bäzmõr;bäzmõr;;;N,SG,NOM
kōdõkssadāz;kōdõkssadānd;kōdõkssadāDEL(z)INS(nd);INS(nd);DEL(z);ADJ,SG,GEN
ūļ;ūldõn;ūDEL(ļ)INS(l)INS(d)INS(õ)INS(n);INS(l),INS(d),INS(õ),INS(n);DEL(ļ);N,PL,DAT
alli;alīzt;alDEL(li)INS(ī)INS(z)INS(t);INS(ī),INS(z),INS(t);DEL(li);ADJ,SG,PRT
oktōbõr;oktōbõr;oktōbõr;;;N,SG,GEN
jellõ;līm jellõnd;INS(l)INS(ī)INS(m)INS( )jellõINS(nd);INS(l),INS(ī),INS(m),INS( ),INS(nd);;V,ACT,FIN,IND,POS,FUT,PRF,PL,1
pǟvaīe;pǟvaīekõks;pǟvaīeINS(kõks);INS(kõks);;N,SG,INS
īdõkssadāz;īdõkssadāndõs;īdõkssadāDEL(z)INS(ndõs);INS(ndõs);DEL(z);ADJ,SG,IN+ESS
allatīv;allatīvõ;allatīvINS(õ);INS(õ);;N,SG,IN+ALL
ežžõmpǟva;ežžõmpǟvad;ežžõmpǟvaINS(d);INS(d);;N,PL,NOM
tint;tīntiž;tDEL(i)INS(ī)ntINS(iž);INS(ī),INS(iž);DEL(i);N,PL,IN+ALL
pōr;pōrõd;pōrINS(õd);INS(õd);;N,PL,GEN
mǟdlõ;mǟdlõb;mǟdlõINS(b);INS(b);;V,ACT,FIN,IND,POS,PRS,SG,1
seissadāz;seisõstsadāndst;seisINS(õst)sadāDEL(z)INS(ndst);INS(õst),INS(ndst);DEL(z);ADJ,SG,IN+ABL,LGSPEC6
īdõksmõz;īdõksmõndõ;īdõksmINS(õnd)õDEL(z);INS(õnd);DEL(z);ADJ,SG,IN+ALL
sadāz;sadāndõks;sadāDEL(z)INS(ndõks);INS(ndõks);DEL(z);ADJ,SG,INS
maij;maijõn;maijINS(õn);INS(õn);;N,SG,DAT
ougust;ougustiž;ougustINS(iž);INS(iž);;N,PL,IN+ALL
detsembõr;detsembõris;detsembõrINS(is);INS(is);;N,PL,IN+ESS
āigast;āigast;āigast;;;N,SG,NOM
vȱntsa;vȱntsis;vȱntINS(s)INS(i)sDEL(a);INS(s),INS(i);DEL(a);N,PL,IN+ESS
neļļõndpǟva;neļļõndpäuvšti;neļļõndpDEL(ǟva)INS(ä)INS(u)INS(v)INS(š)INS(t)INS(i);INS(ä),INS(u),INS(v),INS(š),INS(t),INS(i);DEL(ǟva);N,PL,IN+ABL
nǟdõ;nēji;nDEL(ǟdõ)INS(ēji);INS(ēji);DEL(ǟdõ);V,ACT,FIN,QUOT,POS,PRS,SG,3
rōntõz;rōntõzt;rōntõzINS(t);INS(t);;N,SG,PRT
vīmkū;vīmkūši;vīmkūINS(ši);INS(ši);;N,PL,IN+ESS
piņ;piņīž;piņINS(īž);INS(īž);;N,PL,IN+ALL
