Source;Target;Combined;Inserts;Deletes;Grammar
žudyti;žudytumėte;žudytDEL(i)INS(umėte);INS(umėte);DEL(i);V,2,PL,SBJV
švarus;švariám;švarDEL(us)INS(i)INS(á)INS(m);INS(i),INS(á),INS(m);DEL(us);ADJ,DAT,SG,MASC,POS
bučiuoti;bučiuoja;bučiuoDEL(ti)INS(ja);INS(ja);DEL(ti);V,3,PL,PRS,IND
nuodingas;nuodingesnę;nuodingDEL(a)INS(e)sINS(nę);INS(e),INS(nę);DEL(a);ADJ,ACC,SG,FEM,CMPR
žvaigždūnė;žvaigždū̃nės;žvaigždūINS(̃)nėINS(s);INS(̃),INS(s);;N,VOC,PL
baltas;baltesnį;baltDEL(a)INS(e)sINS(nį);INS(e),INS(nį);DEL(a);ADJ,ACC,SG,MASC,CMPR
ištylėti;ištylėtas;ištylėtDEL(i)INS(as);INS(as);DEL(i);V,V.PTCP,PST,PASS
kurti;kuriant;kurINS(ian)tDEL(i);INS(ian);DEL(i);V,V.PTCP,ADV,PRS,ACT
įdaryti;įdarydavai;įdaryDEL(t)INS(dava)i;INS(dava);DEL(t);V,2,SG,PST,FREQ,IND
plikas;plìkos;plDEL(i)DEL(k)DEL(a)INS(ì)INS(k)INS(o)s;INS(ì),INS(k),INS(o);DEL(i),DEL(k),DEL(a);ADJ,NOM,PL,FEM,POS
skysti;skysdavus;skyINS(s)INS(d)INS(a)INS(v)INS(u)sDEL(ti);INS(s),INS(d),INS(a),INS(v),INS(u);DEL(ti);V,V.PTCP,ADV,PST,FREQ,ACT
gvazdikas;gvazdìkas;gvazdDEL(i)INS(ì)kas;INS(ì);DEL(i);N,NOM,SG
daniškas;daniška;daniškaDEL(s);;DEL(s);ADJ,VOC,SG,FEM,POS
ašva;ãšvų;DEL(a)INS(ã)švDEL(a)INS(ų);INS(ã),INS(ų);DEL(a),DEL(a);N,GEN,PL
vėjas;vė́ju;vėINS(́)jDEL(as)INS(u);INS(́),INS(u);DEL(as);N,INST,SG
plaukti;plauktumėte;plauktDEL(i)INS(umėte);INS(umėte);DEL(i);V,2,PL,SBJV
klausti;klausiame;klausDEL(t)iINS(ame);INS(ame);DEL(t);V,1,PL,PRS,IND
verkti;ver̃kdavo;verINS(̃)kDEL(ti)INS(davo);INS(̃),INS(davo);DEL(ti);V,3,PL,PST,FREQ,IND
tekti;tekdavai;tekDEL(t)INS(dava)i;INS(dava);DEL(t);V,2,SG,PST,FREQ,IND
gobti;góbdavote;gINS(ó)INS(b)INS(d)INS(a)INS(v)oDEL(b)tDEL(i)INS(e);INS(ó),INS(b),INS(d),INS(a),INS(v),INS(e);DEL(b),DEL(i);V,2,PL,PST,FREQ,IND
giedras;giedrose;giedrDEL(a)INS(o)sINS(e);INS(o),INS(e);DEL(a);ADJ,LOC,PL,FEM,POS
pakalbėti;pakalbėjęs;pakalbėDEL(ti)INS(jęs);INS(jęs);DEL(ti);V,V.PTCP,PST,ACT
mokyti;mokius;mokDEL(yt)iINS(us);INS(us);DEL(yt);V,V.PTCP,ADV,PST,ACT
greitas;greitos;greitDEL(a)INS(o)s;INS(o);DEL(a);ADJ,VOC,PL,FEM,POS
subręsti;subręstinas;subręstiINS(nas);INS(nas);;V,V.PTCP,LGSPEC1,PASS
švelnus;švelnesnėse;švelnDEL(u)INS(esnė)sINS(e);INS(esnė),INS(e);DEL(u);ADJ,LOC,PL,FEM,CMPR
verkti;ver̃ksiant;verINS(̃)kINS(sian)tDEL(i);INS(̃),INS(sian);DEL(i);V,V.PTCP,ADV,FUT,ACT
pinti;pynėme;pDEL(i)DEL(n)DEL(t)DEL(i)INS(y)INS(n)INS(ė)INS(m)INS(e);INS(y),INS(n),INS(ė),INS(m),INS(e);DEL(i),DEL(n),DEL(t),DEL(i);V,1,PL,PST,IND
socializmas;socialìzmuose;socialDEL(i)INS(ì)zmDEL(a)INS(uo)sINS(e);INS(ì),INS(uo),INS(e);DEL(i),DEL(a);N,LOC,PL
ožys;óžiu;DEL(o)DEL(ž)DEL(y)DEL(s)INS(ó)INS(ž)INS(i)INS(u);INS(ó),INS(ž),INS(i),INS(u);DEL(o),DEL(ž),DEL(y),DEL(s);N,INST,SG
norvegiškas;norvegiškame;norvegiškaDEL(s)INS(me);INS(me);DEL(s);ADJ,LOC,SG,MASC,POS
baltas;baltą;baltDEL(as)INS(ą);INS(ą);DEL(as);ADJ,ACC,SG,MASC,POS
kaltinti;kaltins;kaltinDEL(ti)INS(s);INS(s);DEL(ti);V,3,PL,FUT,IND
girdėti;girdėdavus;girdėDEL(ti)INS(davus);INS(davus);DEL(ti);V,V.PTCP,ADV,PST,FREQ,ACT
bendras;bendrą;bendrDEL(as)INS(ą);INS(ą);DEL(as);ADJ,ACC,SG,MASC,POS
gaidrus;gaidrų;gaidrDEL(us)INS(ų);INS(ų);DEL(us);ADJ,ACC,SG,MASC,POS
kenkti;kenk;kenkDEL(ti);;DEL(ti);V,2,SG,IMP
įkalbėti;įkalbi;įkalbDEL(ėt)i;;DEL(ėt);V,2,SG,PRS,IND
erkė;érkėmis;DEL(e)INS(é)rkėINS(mis);INS(é),INS(mis);DEL(e);N,INST,PL
portugališkas;portugališkų;portugališkDEL(as)INS(ų);INS(ų);DEL(as);ADJ,GEN,PL,MASC,POS
žmogiškas;žmogiškiausiu;žmogiškINS(i)aINS(u)sINS(iu);INS(i),INS(u),INS(iu);;ADJ,INST,SG,MASC,SPRL
patarti;patarsimas;patarDEL(t)INS(s)iINS(mas);INS(s),INS(mas);DEL(t);V,V.PTCP,FUT,PASS
traukinys;traukinių̃;traukinDEL(ys)INS(ių̃);INS(ių̃);DEL(ys);N,GEN,PL
linas;linų;linDEL(as)INS(ų);INS(ų);DEL(as);N,GEN,PL
žavus;žavesnės;žavDEL(u)INS(esnė)s;INS(esnė);DEL(u);ADJ,GEN,SG,FEM,CMPR
mažas;mažesniems;mažDEL(a)INS(esniem)s;INS(esniem);DEL(a);ADJ,DAT,PL,MASC,CMPR
varpininkas;var̃pininkai;varINS(̃)pininkaDEL(s)INS(i);INS(̃),INS(i);DEL(s);N,NOM,PL
pulti;puldavęs;pulDEL(ti)INS(davęs);INS(davęs);DEL(ti);V,V.PTCP,PST,FREQ,ACT
galininkas;galininkù;galininkDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
avinis;avìniam;avDEL(i)INS(ì)niDEL(s)INS(am);INS(ì),INS(am);DEL(i),DEL(s);ADJ,DAT,SG,MASC,POS
plaukas;plaukaĩ;plaukaDEL(s)INS(ĩ);INS(ĩ);DEL(s);N,NOM,PL
valgyti;valgydamas;valgyDEL(ti)INS(damas);INS(damas);DEL(ti);V,V.PTCP,ADV,LGSPEC2,ACT
ožys;ožiaĩ;ožDEL(ys)INS(iaĩ);INS(iaĩ);DEL(ys);N,NOM,PL
būti;būsiąs;būDEL(t)INS(s)iINS(ąs);INS(s),INS(ąs);DEL(t);V,V.PTCP,FUT,ACT
nuodingas;nuodingesnėje;nuodingDEL(a)INS(e)sINS(nėje);INS(e),INS(nėje);DEL(a);ADJ,LOC,SG,FEM,CMPR
belgas;belgą;belgDEL(as)INS(ą);INS(ą);DEL(as);N,ACC,SG
sodas;sõdais;sDEL(o)INS(õ)daINS(i)s;INS(õ),INS(i);DEL(o);N,INST,PL
ugnikalninis;ugnikalniniam;ugnikalniniDEL(s)INS(am);INS(am);DEL(s);ADJ,DAT,SG,MASC,POS
apkalbėti;apkalbės;apkalbėDEL(ti)INS(s);INS(s);DEL(ti);V,3,PL,FUT,IND
pieniškas;pieniškiausiomis;pieniškINS(i)aINS(usiomi)s;INS(i),INS(usiomi);;ADJ,INST,PL,FEM,SPRL
pulti;pultų;pultDEL(i)INS(ų);INS(ų);DEL(i);V,3,SG,SBJV
vienaskaita;vienaskaitos;vienaskaitDEL(a)INS(os);INS(os);DEL(a);N,GEN,SG
centas;ceñtai;ceDEL(n)INS(ñ)taDEL(s)INS(i);INS(ñ),INS(i);DEL(n),DEL(s);N,NOM,PL
dieviškas;dieviškesniam;dieviškINS(esni)aDEL(s)INS(m);INS(esni),INS(m);DEL(s);ADJ,DAT,SG,MASC,CMPR
bokalas;bokãlai;bokDEL(a)INS(ã)laDEL(s)INS(i);INS(ã),INS(i);DEL(a),DEL(s);N,VOC,PL
saldus;saldžiausią;saldINS(žia)usINS(ią);INS(žia),INS(ią);;ADJ,ACC,SG,FEM,SPRL
sausas;sausiausių;sausINS(i)aINS(u)sINS(ių);INS(i),INS(u),INS(ių);;ADJ,GEN,PL,FEM,SPRL
liuteronė;liuteronės;liuteronėINS(s);INS(s);;N,GEN,SG
moldavų kalba;moldavų kalbos;moldavų kalbDEL(a)INS(os);INS(os);DEL(a);N,GEN,SG
lenkas;lenkai;lenkaDEL(s)INS(i);INS(i);DEL(s);N,NOM,PL
aplaižyti;aplaižytinas;aplaižytiINS(nas);INS(nas);;V,V.PTCP,LGSPEC1,PASS
žvaigždininkas;žvaigždiniñkas;žvaigždiniDEL(n)INS(ñ)kas;INS(ñ);DEL(n);N,NOM,SG
kiemsargis;kiẽmsargį;kiDEL(e)INS(ẽ)msargDEL(is)INS(į);INS(ẽ),INS(į);DEL(e),DEL(is);N,ACC,SG
pasakiškas;pasakiškų;pasakiškDEL(as)INS(ų);INS(ų);DEL(as);ADJ,GEN,PL,MASC,POS
išlaižyti;išlaižiau;išlaižDEL(yt)iINS(au);INS(au);DEL(yt);V,1,SG,PST,IND
gėjus;gėjų;gėjDEL(us)INS(ų);INS(ų);DEL(us);N,ACC,SG
pilnas;pilniausią;pilnINS(i)aINS(u)sINS(ią);INS(i),INS(u),INS(ią);;ADJ,ACC,SG,FEM,SPRL
įlanka;įlankoje;įlankDEL(a)INS(oje);INS(oje);DEL(a);N,LOC,SG
mėnulis;mėnùliai;mėnDEL(u)INS(ù)lINS(ia)iDEL(s);INS(ù),INS(ia);DEL(u),DEL(s);N,NOM,PL
rėkti;rė̃ksimas;rėINS(̃)kDEL(t)INS(s)iINS(mas);INS(̃),INS(s),INS(mas);DEL(t);V,V.PTCP,FUT,PASS
vemti;vems;vemDEL(ti)INS(s);INS(s);DEL(ti);V,3,PL,FUT,IND
balkonas;balkonas;balkonas;;;N,NOM,SG
kamuolys;kamuolỹ;kamuolDEL(ys)INS(ỹ);INS(ỹ);DEL(ys);N,VOC,SG
dirti;dirsite;dirINS(si)tDEL(i)INS(e);INS(si),INS(e);DEL(i);V,2,PL,FUT,IND
telefonas;telefonù;telefonDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
upinis;upinių;upiniDEL(s)INS(ų);INS(ų);DEL(s);ADJ,GEN,PL,FEM,POS
atiduoti;atiduodu;atiduoDEL(ti)INS(d)INS(u);INS(d),INS(u);DEL(ti);V,1,SG,PRS,IND
brinkti;brinksite;brinkINS(si)tDEL(i)INS(e);INS(si),INS(e);DEL(i);V,2,PL,FUT,IND
vaizdingas;vaizdingesne;vaizdingDEL(a)INS(e)sINS(ne);INS(e),INS(ne);DEL(a);ADJ,INST,SG,FEM,CMPR
parduoti;parduosiant;parduoINS(sian)tDEL(i);INS(sian);DEL(i);V,V.PTCP,ADV,FUT,ACT
pritarti;tepritaria;INS(te)pritarDEL(t)iINS(a);INS(te),INS(a);DEL(t);V,3,PL,IMP
įvairus;įvairiausiomis;įvairINS(ia)uINS(siomi)s;INS(ia),INS(siomi);;ADJ,INST,PL,FEM,SPRL
snukis;snùkį;snDEL(u)DEL(k)DEL(i)DEL(s)INS(ù)INS(k)INS(į);INS(ù),INS(k),INS(į);DEL(u),DEL(k),DEL(i),DEL(s);N,ACC,SG
pirkti;pirksi;pirkDEL(t)INS(s)i;INS(s);DEL(t);V,2,SG,FUT,IND
primatas;primatui;primatDEL(as)INS(ui);INS(ui);DEL(as);N,DAT,SG
dobilas;dobiluosè;dobilDEL(a)INS(uo)sINS(è);INS(uo),INS(è);DEL(a);N,LOC,PL
pradėti;pradėjo;pradėDEL(ti)INS(jo);INS(jo);DEL(ti);V,3,SG,PST,IND
pelkė;pélke;pINS(é)INS(l)INS(k)eDEL(l)DEL(k)DEL(ė);INS(é),INS(l),INS(k);DEL(l),DEL(k),DEL(ė);N,INST,SG
ypatybė;ypatýbių;ypatDEL(y)DEL(b)DEL(ė)INS(ý)INS(b)INS(i)INS(ų);INS(ý),INS(b),INS(i),INS(ų);DEL(y),DEL(b),DEL(ė);N,GEN,PL
valgyti;valgąs;valgDEL(yti)INS(ąs);INS(ąs);DEL(yti);V,V.PTCP,PRS,ACT
elementarus;elementariausios;elementarINS(ia)uINS(sio)s;INS(ia),INS(sio);;ADJ,NOM,PL,FEM,SPRL
užtemimas;užtemìmų;užtemDEL(imas)INS(ì)INS(m)INS(ų);INS(ì),INS(m),INS(ų);DEL(imas);N,GEN,PL
ašara;ãšarą;DEL(a)INS(ã)šarDEL(a)INS(ą);INS(ã),INS(ą);DEL(a),DEL(a);N,ACC,SG
latakas;latãko;latDEL(a)DEL(k)DEL(a)DEL(s)INS(ã)INS(k)INS(o);INS(ã),INS(k),INS(o);DEL(a),DEL(k),DEL(a),DEL(s);N,GEN,SG
išdaigus;išdaigiausios;išdaigINS(ia)uINS(sio)s;INS(ia),INS(sio);;ADJ,NOM,PL,FEM,SPRL
paradoksas;paradoksui;paradokDEL(sa)sINS(ui);INS(ui);DEL(sa);N,DAT,SG
pseudoskorpionas;pseudoskorpionui;pseudoskorpionDEL(as)INS(ui);INS(ui);DEL(as);N,DAT,SG
ranka;rankà;rankDEL(a)INS(à);INS(à);DEL(a);N,INST,SG
šaltas;šalčiausiu;šalDEL(t)INS(či)aINS(u)sINS(iu);INS(či),INS(u),INS(iu);DEL(t);ADJ,INST,SG,MASC,SPRL
faktas;faktè;faktDEL(as)INS(è);INS(è);DEL(as);N,LOC,SG
galabyti;galabijant;galabDEL(yt)iINS(j)INS(a)INS(n)INS(t);INS(j),INS(a),INS(n),INS(t);DEL(yt);V,V.PTCP,ADV,PRS,ACT
deimantas;deĩmante;deDEL(i)INS(ĩ)mantDEL(as)INS(e);INS(ĩ),INS(e);DEL(i),DEL(as);N,LOC,SG
nuodingas;nuodingesnį;nuodingDEL(a)INS(e)sINS(nį);INS(e),INS(nį);DEL(a);ADJ,ACC,SG,MASC,CMPR
klusnus;klusniáusia;klusnINS(iá)usINS(ia);INS(iá),INS(ia);;ADJ,INST,SG,FEM,SPRL
vaizdingumas;vaizdingùmui;vaizdingINS(ùm)uDEL(mas)INS(i);INS(ùm),INS(i);DEL(mas);N,DAT,SG
raudonas;raudoniausių;raudonINS(i)aINS(u)sINS(ių);INS(i),INS(u),INS(ių);;ADJ,GEN,PL,MASC,SPRL
smulkmeniškas;smulkmeniškas;smulkmeniškas;;;ADJ,VOC,SG,MASC,POS
perparduoti;perparduok;perparduoDEL(ti)INS(k);INS(k);DEL(ti);V,2,SG,IMP
beformis;beformei;beformINS(e)iDEL(s);INS(e);DEL(s);ADJ,DAT,SG,FEM,POS
prakaituotas;prakaituota;prakaituotaDEL(s);;DEL(s);ADJ,NOM,SG,FEM,POS
žiūrėti;žiūrėsite;žiūrėINS(si)tDEL(i)INS(e);INS(si),INS(e);DEL(i);V,2,PL,FUT,IND
stebėti;stebėdavai;stebėDEL(t)INS(dava)i;INS(dava);DEL(t);V,2,SG,PST,FREQ,IND
čekas;čekus;čekDEL(a)INS(u)s;INS(u);DEL(a);N,ACC,PL
ejakuliacija;ejakuliãcijos;ejakuliDEL(a)INS(ã)cijDEL(a)INS(os);INS(ã),INS(os);DEL(a),DEL(a);N,NOM,PL
meniškas;meniška;meniškaDEL(s);;DEL(s);ADJ,VOC,SG,FEM,POS
žmogiškas;žmogiškesniu;žmogiškDEL(a)INS(e)sINS(niu);INS(e),INS(niu);DEL(a);ADJ,INST,SG,MASC,CMPR
yda;ýda;DEL(y)INS(ý)da;INS(ý);DEL(y);N,NOM,SG
nukalbėti;nukalbėsimas;nukalbėDEL(t)INS(s)iINS(mas);INS(s),INS(mas);DEL(t);V,V.PTCP,FUT,PASS
uraganas;uragãnų;uragDEL(a)DEL(n)DEL(a)DEL(s)INS(ã)INS(n)INS(ų);INS(ã),INS(n),INS(ų);DEL(a),DEL(n),DEL(a),DEL(s);N,GEN,PL
šaltas;šaltą;šaltDEL(as)INS(ą);INS(ą);DEL(as);ADJ,ACC,SG,MASC,POS
plunksna;plùnksnos;plDEL(u)INS(ù)nksnDEL(a)INS(os);INS(ù),INS(os);DEL(u),DEL(a);N,VOC,PL
žiūrėti;žiūrėtų;žiūrėtDEL(i)INS(ų);INS(ų);DEL(i);V,3,SG,SBJV
jonvabalis;jõnvabaliai;jDEL(o)INS(õ)nvabalINS(ia)iDEL(s);INS(õ),INS(ia);DEL(o),DEL(s);N,NOM,PL
dirbti;dirbk;dirbDEL(ti)INS(k);INS(k);DEL(ti);V,2,SG,IMP
skėrys;skėry;skėryDEL(s);;DEL(s);N,VOC,SG
prakalbėti;prakalbės;prakalbėDEL(ti)INS(s);INS(s);DEL(ti);V,3,PL,FUT,IND
žudyti;žudys;žudyDEL(ti)INS(s);INS(s);DEL(ti);V,3,PL,FUT,IND
yla;ýla;DEL(y)INS(ý)la;INS(ý);DEL(y);N,NOM,SG
išmirti;išmiriau;išmirDEL(t)iINS(au);INS(au);DEL(t);V,1,SG,PST,IND
lenkiškas;lenkiškame;lenkiškaDEL(s)INS(me);INS(me);DEL(s);ADJ,LOC,SG,MASC,POS
izoterminis;izoterminiu;izoterminiDEL(s)INS(u);INS(u);DEL(s);ADJ,INST,SG,MASC,POS
sėklinis;sėklinėmis;sėklinINS(ėm)is;INS(ėm);;ADJ,INST,PL,FEM,POS
azerbaidžanietis;azerbaidžaniečiais;azerbaidžanieDEL(t)INS(čia)is;INS(čia);DEL(t);N,INST,PL
galininkas;galiniñkais;galiniDEL(n)INS(ñ)kaINS(i)s;INS(ñ),INS(i);DEL(n);N,INST,PL
tankus;tankesniuose;tankINS(esni)uINS(o)sINS(e);INS(esni),INS(o),INS(e);;ADJ,LOC,PL,MASC,CMPR
profesorius;profèsorių;profDEL(e)INS(è)soriDEL(us)INS(ų);INS(è),INS(ų);DEL(e),DEL(us);N,GEN,PL
atidaryti;atidarąs;atidarDEL(yti)INS(ąs);INS(ąs);DEL(yti);V,V.PTCP,PRS,ACT
smulkmeniškas;smulkmeniškiausiuose;smulkmeniškINS(i)aINS(usiuo)sINS(e);INS(i),INS(usiuo),INS(e);;ADJ,LOC,PL,MASC,SPRL
besmegenis;besmegenis;besmegenis;;;ADJ,NOM,SG,MASC,POS
šalinti;šalinote;šalinINS(o)tDEL(i)INS(e);INS(o),INS(e);DEL(i);V,2,PL,PST,IND
niūkti;niū̃ko;niūINS(̃)kDEL(ti)INS(o);INS(̃),INS(o);DEL(ti);V,3,PL,PST,IND
atkeliauti;atkeliavo;atkeliaDEL(uti)INS(vo);INS(vo);DEL(uti);V,3,SG,PST,IND
klusnus;klùsnūs;klDEL(u)INS(ù)snDEL(u)INS(ū)s;INS(ù),INS(ū);DEL(u),DEL(u);ADJ,VOC,PL,MASC,POS
malonus;maloniomis;malonDEL(u)INS(i)INS(o)INS(m)INS(i)s;INS(i),INS(o),INS(m),INS(i);DEL(u);ADJ,INST,PL,FEM,POS
mažoji gulbė;mažosios gulbės;mažoDEL(j)INS(s)iINS(os) gulbėINS(s);INS(s),INS(os),INS(s);DEL(j);N,NOM,PL
švarus;švariáusius;švarINS(i)INS(á)INS(u)INS(s)INS(i)us;INS(i),INS(á),INS(u),INS(s),INS(i);;ADJ,ACC,PL,MASC,SPRL
getas;gètui;gDEL(e)DEL(t)DEL(a)DEL(s)INS(è)INS(t)INS(u)INS(i);INS(è),INS(t),INS(u),INS(i);DEL(e),DEL(t),DEL(a),DEL(s);N,DAT,SG
skorpionas;skorpiònais;skorpiDEL(o)INS(ò)naINS(i)s;INS(ò),INS(i);DEL(o);N,INST,PL
klusnus;klusnių̃;klusnDEL(us)INS(ių̃);INS(ių̃);DEL(us);ADJ,GEN,PL,MASC,POS
basas;basà;bDEL(as)asINS(à);INS(à);DEL(as);ADJ,INST,SG,FEM,POS
vilnis;vilnimìs;vilniINS(m)INS(ì)s;INS(m),INS(ì);;N,INST,PL
tarimas;tarimù;tarimDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
išsiūti;išsiūtų;išsiūtDEL(i)INS(ų);INS(ų);DEL(i);V,3,PL,SBJV
pavirsti;pavir̃tęs;pavirINS(̃)INS(t)INS(ę)sDEL(ti);INS(̃),INS(t),INS(ę);DEL(ti);V,V.PTCP,PST,ACT
veidrodis;véidrodžiai;vDEL(e)INS(é)idrodINS(žia)iDEL(s);INS(é),INS(žia);DEL(e),DEL(s);N,VOC,PL
veiksmažodis;veiksmãžodžiui;veiksmDEL(a)INS(ã)žodINS(ž)INS(i)INS(u)iDEL(s);INS(ã),INS(ž),INS(i),INS(u);DEL(a),DEL(s);N,DAT,SG
apniūkti;apniū̃kote;apniūINS(̃)kINS(o)tDEL(i)INS(e);INS(̃),INS(o),INS(e);DEL(i);V,2,PL,PST,IND
rėkti;rėkiaũ;rėkDEL(t)iINS(aũ);INS(aũ);DEL(t);V,1,SG,PST,IND
vartoti;vartojęs;vartoDEL(ti)INS(jęs);INS(jęs);DEL(ti);V,V.PTCP,PST,ACT
vaikinas;vaikìnui;vaikINS(ì)INS(n)INS(u)iDEL(n)DEL(as);INS(ì),INS(n),INS(u);DEL(n),DEL(as);N,DAT,SG
geisti;geistum;geistDEL(i)INS(um);INS(um);DEL(i);V,2,SG,SBJV
svarbus;svarbiu;svarbINS(i)uDEL(s);INS(i);DEL(s);ADJ,INST,SG,MASC,POS
perrašyti;perrašysiu;perrašyDEL(t)INS(s)iINS(u);INS(s),INS(u);DEL(t);V,1,SG,FUT,IND
skaitvardis;skaĩtvardžiu;skaDEL(i)INS(ĩ)tvardINS(ž)iDEL(s)INS(u);INS(ĩ),INS(ž),INS(u);DEL(i),DEL(s);N,INST,SG
aerodromas;aerodròmas;aerodrDEL(o)INS(ò)mas;INS(ò);DEL(o);N,NOM,SG
paduoti;paduodant;paduoINS(d)INS(a)INS(n)tDEL(i);INS(d),INS(a),INS(n);DEL(i);V,V.PTCP,ADV,PRS,ACT
kaltinti;tekaltina;INS(te)kaltinDEL(ti)INS(a);INS(te),INS(a);DEL(ti);V,3,PL,IMP
jonosfera;jonosfèroje;jonosfINS(è)INS(r)INS(o)INS(j)eDEL(r)DEL(a);INS(è),INS(r),INS(o),INS(j);DEL(r),DEL(a);N,LOC,SG
laukimas;laukimùs;laukimDEL(a)INS(ù)s;INS(ù);DEL(a);N,ACC,PL
solpūga;solpūga;solpūga;;;N,NOM,SG
vėjas;vė́jai;vėINS(́)jaDEL(s)INS(i);INS(́),INS(i);DEL(s);N,VOC,PL
stuburas;stùburu;stDEL(u)INS(ù)burDEL(as)INS(u);INS(ù),INS(u);DEL(u),DEL(as);N,INST,SG
dažyti;dažysime;dažyDEL(t)INS(s)iINS(me);INS(s),INS(me);DEL(t);V,1,PL,FUT,IND
platina;platina;platina;;;N,NOM,SG
arkangelas;arkangelai;arkangelaDEL(s)INS(i);INS(i);DEL(s);N,NOM,PL
pavojus;pavõjams;pavDEL(o)DEL(j)DEL(u)INS(õ)INS(j)INS(a)INS(m)s;INS(õ),INS(j),INS(a),INS(m);DEL(o),DEL(j),DEL(u);N,DAT,PL
įkeliauti;įkeliauju;įkeliaINS(u)INS(j)uDEL(ti);INS(u),INS(j);DEL(ti);V,1,SG,PRS,IND
pralaukti;pralaukiąs;pralaukDEL(t)iINS(ąs);INS(ąs);DEL(t);V,V.PTCP,PRS,ACT
dirginti;dirginamas;dirginDEL(ti)INS(amas);INS(amas);DEL(ti);V,V.PTCP,PRS,PASS
basas;basiáusioje;basDEL(a)INS(i)INS(á)INS(u)sINS(ioje);INS(i),INS(á),INS(u),INS(ioje);DEL(a);ADJ,LOC,SG,FEM,SPRL
vemti;vemtumėme;vemtDEL(i)INS(umėme);INS(umėme);DEL(i);V,1,PL,SBJV
delčia;delčiojè;delčiDEL(a)INS(o)INS(j)INS(è);INS(o),INS(j),INS(è);DEL(a);N,LOC,SG
nuogas;nuogesniu;nuogDEL(a)INS(e)sINS(niu);INS(e),INS(niu);DEL(a);ADJ,INST,SG,MASC,CMPR
žmoniškas;žmoniškose;žmoniškDEL(a)INS(o)sINS(e);INS(o),INS(e);DEL(a);ADJ,LOC,PL,FEM,POS
šakalas;šakãlams;šakDEL(a)INS(ã)laINS(m)s;INS(ã),INS(m);DEL(a);N,DAT,PL
kenkti;kenkiate;kenkDEL(t)iINS(ate);INS(ate);DEL(t);V,2,PL,PRS,IND
mėginti;mėginau;mėginDEL(ti)INS(au);INS(au);DEL(ti);V,1,SG,PST,IND
žemėtyra;žemė́tyroje;žemėINS(́)tyrDEL(a)INS(oje);INS(́),INS(oje);DEL(a);N,LOC,SG
vėjas;vė́jus;vėINS(́)jDEL(a)INS(u)s;INS(́),INS(u);DEL(a);N,ACC,PL
nuogas;nuogiausioje;nuogINS(i)aINS(u)sINS(ioje);INS(i),INS(u),INS(ioje);;ADJ,LOC,SG,FEM,SPRL
raudonas;raudona;raudonaDEL(s);;DEL(s);ADJ,VOC,SG,FEM,POS
akivaizdus;akivaizdžiuose;akivaizdINS(ž)INS(i)uINS(o)sINS(e);INS(ž),INS(i),INS(o),INS(e);;ADJ,LOC,PL,MASC,POS
saugus;saugesnio;saugDEL(u)INS(e)sINS(nio);INS(e),INS(nio);DEL(u);ADJ,GEN,SG,MASC,CMPR
šaltas;šalčiausiose;šalDEL(t)INS(či)aINS(usio)sINS(e);INS(či),INS(usio),INS(e);DEL(t);ADJ,LOC,PL,FEM,SPRL
nuodingas;nuodingiausios;nuodingINS(i)aINS(usio)s;INS(i),INS(usio);;ADJ,NOM,PL,FEM,SPRL
valgyti;valgydavau;valgyDEL(ti)INS(davau);INS(davau);DEL(ti);V,1,SG,PST,FREQ,IND
vaizdingas;vaizdingesnę;vaizdingDEL(a)INS(e)sINS(nę);INS(e),INS(nę);DEL(a);ADJ,ACC,SG,FEM,CMPR
apsakyti;apsakytų;apsakytDEL(i)INS(ų);INS(ų);DEL(i);V,3,PL,SBJV
įdaryti;įdarydavote;įdaryINS(davo)tDEL(i)INS(e);INS(davo),INS(e);DEL(i);V,2,PL,PST,FREQ,IND
šaka;šãkos;šDEL(a)DEL(k)DEL(a)INS(ã)INS(k)INS(o)INS(s);INS(ã),INS(k),INS(o),INS(s);DEL(a),DEL(k),DEL(a);N,NOM,PL
izomorfinis;izomorfinėms;izomorfinDEL(i)INS(ėm)s;INS(ėm);DEL(i);ADJ,DAT,PL,FEM,POS
abažūras;abažūrù;abažūrDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
temperatūra;temperatūros;temperatūrDEL(a)INS(os);INS(os);DEL(a);N,GEN,SG
zodiakas;zodiaką;zodiakDEL(as)INS(ą);INS(ą);DEL(as);N,ACC,SG
plaukti;teplaukia;INS(te)plaukDEL(t)iINS(a);INS(te),INS(a);DEL(t);V,3,SG,IMP
įvardis;į́vardžiu;įINS(́)vardINS(ž)iDEL(s)INS(u);INS(́),INS(ž),INS(u);DEL(s);N,INST,SG
švelnus;švelnesniame;švelnDEL(u)INS(e)sINS(niame);INS(e),INS(niame);DEL(u);ADJ,LOC,SG,MASC,CMPR
paduoti;padavei;padDEL(u)DEL(o)DEL(t)INS(a)INS(v)INS(e)i;INS(a),INS(v),INS(e);DEL(u),DEL(o),DEL(t);V,2,SG,PST,IND
nuomonė;núomone;nDEL(u)INS(ú)omonDEL(ė)INS(e);INS(ú),INS(e);DEL(u),DEL(ė);N,INST,SG
pornografiškas;pornografiški;pornografiškDEL(as)INS(i);INS(i);DEL(as);ADJ,NOM,PL,MASC,POS
