Source;Target;Combined;Inserts;Deletes;Grammar
iniurus;iniūrae;iniDEL(u)DEL(r)DEL(u)DEL(s)INS(ū)INS(r)INS(a)INS(e);INS(ū),INS(r),INS(a),INS(e);DEL(u),DEL(r),DEL(u),DEL(s);ADJ,VOC,FEM,PL
humus;humus;humus;;;N,NOM,SG
poto;pōtēris;pDEL(o)DEL(t)DEL(o)INS(ō)INS(t)INS(ē)INS(r)INS(i)INS(s);INS(ō),INS(t),INS(ē),INS(r),INS(i),INS(s);DEL(o),DEL(t),DEL(o);V,SBJV,PASS,PRS,2,SG
petoritum;petōrita;petDEL(o)INS(ō)ritDEL(um)INS(a);INS(ō),INS(a);DEL(o),DEL(um);N,NOM,PL
adguberno;adgubernāvimus;adgubernDEL(o)INS(āvimus);INS(āvimus);DEL(o);V,IND,PST,1,PL,PFV
punctuo;punctuāvissēmus;punctuDEL(o)INS(āvissēmus);INS(āvissēmus);DEL(o);V,SBJV,PST,1,PL,PRF
dissupo;dissupāveram;dissupDEL(o)INS(āveram);INS(āveram);DEL(o);V,IND,PST,1,SG,PRF
latito;latitāverātis;latitDEL(o)INS(āverātis);INS(āverātis);DEL(o);V,IND,PST,2,PL,PRF
exagito;exagitābāmus;exagitDEL(o)INS(ābāmus);INS(ābāmus);DEL(o);V,IND,PST,1,PL,IPFV
vaccinatus;vaccīnata;vaccDEL(i)INS(ī)natDEL(us)INS(a);INS(ī),INS(a);DEL(i),DEL(us);ADJ,VOC,NEUT,PL
suppedo;suppedāmus;suppedDEL(o)INS(āmus);INS(āmus);DEL(o);V,SBJV,PRS,1,PL
assestrix;assestrīcēs;assestrDEL(ix)INS(īcēs);INS(īcēs);DEL(ix);N,NOM,PL
exspiro;exspīrat;exspDEL(i)DEL(r)DEL(o)INS(ī)INS(r)INS(a)INS(t);INS(ī),INS(r),INS(a),INS(t);DEL(i),DEL(r),DEL(o);V,IND,PRS,3,SG
bassus;bassōs;bassDEL(u)INS(ō)s;INS(ō);DEL(u);ADJ,ACC,MASC,PL
intingo;intinxeris;intinDEL(go)INS(x)INS(e)INS(r)INS(i)INS(s);INS(x),INS(e),INS(r),INS(i),INS(s);DEL(go);V,IND,FUT,2,SG,PRF
inhospitalitas;inhospitālitās;inhospitDEL(a)INS(ā)litDEL(a)INS(ā)s;INS(ā),INS(ā);DEL(a),DEL(a);N,VOC,SG
oblongifolius;oblongifoliā;oblongifoliDEL(us)INS(ā);INS(ā);DEL(us);ADJ,ABL,FEM,SG
adfectatrix;adfectātrīce;adfectDEL(a)INS(ā)trDEL(ix)INS(ī)INS(c)INS(e);INS(ā),INS(ī),INS(c),INS(e);DEL(a),DEL(ix);N,ABL,SG
ferrugieus;ferrūgieī;ferrDEL(u)INS(ū)gieDEL(us)INS(ī);INS(ū),INS(ī);DEL(u),DEL(us);ADJ,GEN,NEUT,SG
obaudio;obaudīminī;obaudINS(īm)iDEL(o)INS(nī);INS(īm),INS(nī);DEL(o);V,IND,PASS,PRS,2,PL
introrumpo;intrōrumpitis;intrDEL(o)INS(ō)rumpDEL(o)INS(itis);INS(ō),INS(itis);DEL(o),DEL(o);V,IND,PRS,2,PL
rarefacio;rarefacitō;rarefaciDEL(o)INS(t)INS(ō);INS(t),INS(ō);DEL(o);V,IMP,FUT,3,SG
promercalis;prōmercālis;prDEL(o)INS(ō)mercDEL(a)INS(ā)lis;INS(ō),INS(ā);DEL(o),DEL(a);ADJ,VOC,MASC/FEM,SG
adamicus;adamicae;adamicDEL(us)INS(ae);INS(ae);DEL(us);ADJ,NOM,FEM,PL
notabilis;notābilī;notDEL(a)INS(ā)bilDEL(is)INS(ī);INS(ā),INS(ī);DEL(a),DEL(is);ADJ,ABL,MASC/FEM,SG
nocivus;nocīvōs;nocDEL(i)DEL(v)DEL(u)INS(ī)INS(v)INS(ō)s;INS(ī),INS(v),INS(ō);DEL(i),DEL(v),DEL(u);ADJ,ACC,MASC,PL
ulmarium;ulmārium;ulmDEL(a)INS(ā)rium;INS(ā);DEL(a);N,NOM,SG
libo;lībārentur;lDEL(ibo)INS(ī)INS(b)INS(ā)INS(r)INS(e)INS(n)INS(t)INS(u)INS(r);INS(ī),INS(b),INS(ā),INS(r),INS(e),INS(n),INS(t),INS(u),INS(r);DEL(ibo);V,SBJV,PASS,PST,3,PL,IPFV
obrepo;obrēpam;obrDEL(e)DEL(p)DEL(o)INS(ē)INS(p)INS(a)INS(m);INS(ē),INS(p),INS(a),INS(m);DEL(e),DEL(p),DEL(o);V,IND,FUT,1,SG
laboro;labōrēmus;labDEL(oro)INS(ō)INS(r)INS(ē)INS(m)INS(u)INS(s);INS(ō),INS(r),INS(ē),INS(m),INS(u),INS(s);DEL(oro);V,SBJV,PST,2,PL,IPFV
nazarenus;nazarēna;nazarDEL(e)DEL(n)DEL(u)DEL(s)INS(ē)INS(n)INS(a);INS(ē),INS(n),INS(a);DEL(e),DEL(n),DEL(u),DEL(s);ADJ,VOC,FEM,SG
opsideo;opsidēbās;opsidDEL(eo)INS(ēbās);INS(ēbās);DEL(eo);V,IND,PST,2,SG,IPFV
perdignus;perdignārum;perdignINS(ār)uDEL(s)INS(m);INS(ār),INS(m);DEL(s);ADJ,GEN,FEM,PL
turcomannicus;turcomannicae;turcomannicDEL(us)INS(ae);INS(ae);DEL(us);ADJ,NOM,FEM,PL
versatio;versātiōnibus;versDEL(a)INS(ā)tiDEL(o)INS(ōnibus);INS(ā),INS(ōnibus);DEL(a),DEL(o);N,ABL,PL
iratior;īrātiōrem;DEL(i)DEL(r)DEL(a)INS(ī)INS(r)INS(ā)tiDEL(o)INS(ō)rINS(em);INS(ī),INS(r),INS(ā),INS(ō),INS(em);DEL(i),DEL(r),DEL(a),DEL(o);ADJ,ACC,MASC/FEM,SG
attitulo;attitulārētur;attitulDEL(o)INS(ārētur);INS(ārētur);DEL(o);V,SBJV,PASS,PST,3,SG,IPFV
salutatio;salūtātiōnēs;salDEL(u)DEL(t)DEL(a)INS(ū)INS(t)INS(ā)tiDEL(o)INS(ōnēs);INS(ū),INS(t),INS(ā),INS(ōnēs);DEL(u),DEL(t),DEL(a),DEL(o);N,GEN,PL
phoca;phōca;phDEL(o)INS(ō)ca;INS(ō);DEL(o);N,NOM,SG
rancidus;rancidum;ranciduDEL(s)INS(m);INS(m);DEL(s);ADJ,VOC,NEUT,SG
desponso;dēsponsāvisset;dDEL(e)INS(ē)sponsDEL(o)INS(āvisset);INS(ē),INS(āvisset);DEL(e),DEL(o);V,SBJV,PST,3,SG,PRF
leopardus;leopardī;leopardDEL(us)INS(ī);INS(ī);DEL(us);N,NOM,PL
gloriatio;glōriātiōnibus;glDEL(o)INS(ō)riDEL(a)INS(ā)tiDEL(o)INS(ōnibus);INS(ō),INS(ā),INS(ōnibus);DEL(o),DEL(a),DEL(o);N,ABL,PL
applumbo;applumbēris;applumbDEL(o)INS(ēris);INS(ēris);DEL(o);V,SBJV,PASS,PRS,2,SG
quadragenarius;quādrāgēnāriam;quDEL(a)INS(ā)drDEL(a)DEL(g)DEL(e)DEL(n)DEL(a)INS(ā)INS(g)INS(ē)INS(n)INS(ā)riDEL(us)INS(am);INS(ā),INS(ā),INS(g),INS(ē),INS(n),INS(ā),INS(am);DEL(a),DEL(a),DEL(g),DEL(e),DEL(n),DEL(a),DEL(us);ADJ,ACC,FEM,SG
iulius;iūliō;iDEL(u)INS(ū)liDEL(us)INS(ō);INS(ū),INS(ō);DEL(u),DEL(us);ADJ,ABL,NEUT,SG
ignosco;īgnōvī;DEL(i)INS(ī)gnDEL(o)DEL(s)DEL(c)DEL(o)INS(ō)INS(v)INS(ī);INS(ī),INS(ō),INS(v),INS(ī);DEL(i),DEL(o),DEL(s),DEL(c),DEL(o);V,IND,PST,1,SG,PFV
acervo;acervēmus;acervDEL(o)INS(ēmus);INS(ēmus);DEL(o);V,SBJV,PRS,1,PL
conglacio;conglaciāns;conglaciDEL(o)INS(āns);INS(āns);DEL(o);V.PTCP,PRS
dimitto;dīmittēbam;dDEL(i)INS(ī)mittDEL(o)INS(ēbam);INS(ī),INS(ēbam);DEL(i),DEL(o);V,IND,PST,1,SG,IPFV
pestibilis;pestibilēs;pestibilDEL(i)INS(ē)s;INS(ē);DEL(i);ADJ,VOC,MASC/FEM,PL
adsumo;adsūmerentur;adsINS(ū)INS(m)INS(e)INS(r)INS(e)INS(n)INS(t)uDEL(mo)INS(r);INS(ū),INS(m),INS(e),INS(r),INS(e),INS(n),INS(t),INS(r);DEL(mo);V,SBJV,PASS,PST,3,PL,IPFV
crenatissimus;crēnātissimī;crDEL(ena)INS(ē)INS(n)INS(ā)tissimDEL(us)INS(ī);INS(ē),INS(n),INS(ā),INS(ī);DEL(ena),DEL(us);ADJ,GEN,MASC,SG
adstringo;adstringēbāris;adstringDEL(o)INS(ēbāris);INS(ēbāris);DEL(o);V,IND,PASS,PST,2,SG,IPFV
abnueo;abnueāmus;abnueDEL(o)INS(āmus);INS(āmus);DEL(o);V,SBJV,PRS,1,PL
acorus;acorī;acorDEL(us)INS(ī);INS(ī);DEL(us);N,VOC,PL
oleitas;oleitātem;oleitDEL(as)INS(ā)INS(t)INS(e)INS(m);INS(ā),INS(t),INS(e),INS(m);DEL(as);N,ACC,SG
coopto;cooptāverant;coopINS(t)INS(ā)INS(v)INS(e)INS(r)INS(a)INS(n)tDEL(o);INS(t),INS(ā),INS(v),INS(e),INS(r),INS(a),INS(n);DEL(o);V,IND,PST,3,PL,PRF
consolo;cōnsōlāverit;cDEL(o)INS(ō)nsDEL(o)DEL(l)DEL(o)INS(ō)INS(l)INS(ā)INS(v)INS(e)INS(r)INS(i)INS(t);INS(ō),INS(ō),INS(l),INS(ā),INS(v),INS(e),INS(r),INS(i),INS(t);DEL(o),DEL(o),DEL(l),DEL(o);V,SBJV,PST,3,SG,PFV
vacatio;vacātiō;vacDEL(a)INS(ā)tiDEL(o)INS(ō);INS(ā),INS(ō);DEL(a),DEL(o);N,NOM,SG
adjudicatio;adjūdicātiōnem;adjDEL(u)INS(ū)dicDEL(a)INS(ā)tiDEL(o)INS(ōnem);INS(ū),INS(ā),INS(ōnem);DEL(u),DEL(a),DEL(o);N,ACC,SG
importunior;importūniōribus;importDEL(u)INS(ū)niDEL(o)INS(ō)rINS(ibus);INS(ū),INS(ō),INS(ibus);DEL(u),DEL(o);ADJ,ABL,NEUT,SG
elimino;ēlīmināvistis;DEL(e)DEL(l)DEL(i)INS(ē)INS(l)INS(ī)minDEL(o)INS(āvistis);INS(ē),INS(l),INS(ī),INS(āvistis);DEL(e),DEL(l),DEL(i),DEL(o);V,IND,PST,2,PL,PFV
conpingo;conpingitur;conpingDEL(o)INS(itur);INS(itur);DEL(o);V,IND,PASS,PRS,3,SG
hiemo;hiemābāminī;hiemDEL(o)INS(ābāminī);INS(ābāminī);DEL(o);V,IND:PASS,PST,2,PL,IPFV
maorianus;maoriāna;maoriINS(ān)aDEL(nus);INS(ān);DEL(nus);ADJ,NOM,NEUT,PL
inunguo;inunguātur;inunguDEL(o)INS(ātur);INS(ātur);DEL(o);V,SBJV,PASS,PRS,3,SG
cupressifer;cupressiferī;cupressiferINS(ī);INS(ī);;ADJ,GEN,NEUT,SG
vinus;vīnō;vDEL(inus)INS(īnō);INS(īnō);DEL(inus);N,ABL,SG
angulo;angulāverīmus;angulDEL(o)INS(āverīmus);INS(āverīmus);DEL(o);V,SBJV,PST,1,PL,PFV
seminarium;sēminārium;sDEL(e)INS(ē)minDEL(a)INS(ā)rium;INS(ē),INS(ā);DEL(e),DEL(a);N,ACC,SG
effrico;effricant;effricDEL(o)INS(ant);INS(ant);DEL(o);V,IND,PRS,3,PL
nigerrimus;nigerrimōrum;nigerrimINS(ōr)uDEL(s)INS(m);INS(ōr),INS(m);DEL(s);ADJ,GEN,NEUT,PL
incommensurabilis;incommēnsūrābilis;incommDEL(e)INS(ē)nsDEL(ura)INS(ūrā)bilis;INS(ē),INS(ūrā);DEL(e),DEL(ura);ADJ,GEN,MASC/FEM,SG
creber;crēbrīs;crDEL(e)INS(ē)bDEL(e)rINS(īs);INS(ē),INS(īs);DEL(e),DEL(e);ADJ,ABL, PL
paraclitus;parāclītī;parDEL(a)INS(ā)clDEL(itus)INS(ī)INS(t)INS(ī);INS(ā),INS(ī),INS(t),INS(ī);DEL(a),DEL(itus);N,NOM,PL
inauro;inaurāverit;inaurDEL(o)INS(āverit);INS(āverit);DEL(o);V,IND,FUT,3,SG,PRF
sufflavus;sufflāvīs;sufflDEL(a)DEL(v)DEL(u)INS(āvī)s;INS(āvī);DEL(a),DEL(v),DEL(u);ADJ,ABL, PL
algebra;algebrae;algebraINS(e);INS(e);;N,DAT,SG
perfoveo;perfōverit;perfDEL(o)INS(ō)veDEL(o)INS(r)INS(i)INS(t);INS(ō),INS(r),INS(i),INS(t);DEL(o),DEL(o);V,SBJV,PST,3,SG,PFV
laetifico;laetificāverim;laetificDEL(o)INS(āverim);INS(āverim);DEL(o);V,SBJV,PST,1,SG,PFV
discrimino;discrīmināverint;discrDEL(i)INS(ī)minDEL(o)INS(āverint);INS(ī),INS(āverint);DEL(i),DEL(o);V,IND,FUT,3,PL,PRF
interjicio;interjicit;interjiciDEL(o)INS(t);INS(t);DEL(o);V,IND,PRS,3,SG
genethliacus;genethliacum;genethliacuDEL(s)INS(m);INS(m);DEL(s);ADJ,ACC,MASC,SG
circumspecto;circumspectābimur;circumspectDEL(o)INS(ābimur);INS(ābimur);DEL(o);V,IND,PASS,FUT,1,PL
capnitis;capnītidum;capnDEL(i)INS(ī)tiDEL(s)INS(d)INS(u)INS(m);INS(ī),INS(d),INS(u),INS(m);DEL(i),DEL(s);N,GEN,PL
mustus;mustam;mustDEL(us)INS(am);INS(am);DEL(us);ADJ,ACC,FEM,SG
malignitas;malignitātī;malignitDEL(as)INS(ātī);INS(ātī);DEL(as);N,DAT,SG
expilo;expīlantor;expDEL(i)INS(ī)lINS(ant)oINS(r);INS(ī),INS(ant),INS(r);DEL(i);V,IMP,PASS,FUT,3,PL
condormio;condormiar;condormiDEL(o)INS(ar);INS(ar);DEL(o);V,SBJV,PASS,PRS,1,SG
praeverro;praeverrere;praeverrDEL(o)INS(ere);INS(ere);DEL(o);V,IMP,PASS,PRS,3,SG
chrysogaster;chrysogastrae;chrysogastINS(r)INS(a)eDEL(r);INS(r),INS(a);DEL(r);ADJ,NOM,FEM,PL
enubo;ēnūbat;DEL(e)DEL(n)DEL(u)DEL(b)DEL(o)INS(ē)INS(n)INS(ū)INS(b)INS(a)INS(t);INS(ē),INS(n),INS(ū),INS(b),INS(a),INS(t);DEL(e),DEL(n),DEL(u),DEL(b),DEL(o);V,SBJV,PRS,3,SG
venedicus;venedicam;venedicDEL(us)INS(am);INS(am);DEL(us);ADJ,ACC,FEM,SG
subrigo;subrexerint;subINS(r)INS(e)INS(x)INS(e)riDEL(go)INS(nt);INS(r),INS(e),INS(x),INS(e),INS(nt);DEL(go);V,SBJV,PST,3,PL,PFV
discrucio;discruciāberis;discruciDEL(o)INS(āberis);INS(āberis);DEL(o);V,IND,PASS,FUT,2,SG
adfrico;adfricārēmus;adfricDEL(o)INS(ārēmus);INS(ārēmus);DEL(o);V,SBJV,PST,1,PL,IPFV
reiicio;rēiiciantur;rDEL(e)INS(ē)iiciDEL(o)INS(antur);INS(ē),INS(antur);DEL(e),DEL(o);V,SBJV,PASS,PRS,3,PL
gabonicus;gabonicōrum;gabonicINS(ōr)uDEL(s)INS(m);INS(ōr),INS(m);DEL(s);ADJ,GEN,MASC,PL
extrudo;extrūdor;extrDEL(u)INS(ū)doINS(r);INS(ū),INS(r);DEL(u);V,IND,PASS,PRS,1,SG
fetulentus;fētulentōrum;fDEL(e)INS(ē)tulentINS(ōr)uDEL(s)INS(m);INS(ē),INS(ōr),INS(m);DEL(e),DEL(s);ADJ,GEN,NEUT,PL
marginatus;marginātī;marginDEL(atus)INS(ātī);INS(ātī);DEL(atus);ADJ,GEN,NEUT,SG
effoveo;effōverat;effDEL(o)INS(ō)veDEL(o)INS(r)INS(a)INS(t);INS(ō),INS(r),INS(a),INS(t);DEL(o),DEL(o);V,IND,PST,3,SG,PRF
obrepo;obrēpserās;obrINS(ē)INS(p)INS(s)eDEL(p)DEL(o)INS(r)INS(ā)INS(s);INS(ē),INS(p),INS(s),INS(r),INS(ā),INS(s);DEL(p),DEL(o);V,IND,PST,2,SG,PRF
curdicus;curdicī;curdicDEL(us)INS(ī);INS(ī);DEL(us);ADJ,NOM,MASC,PL
cacumino;cacūminārent;cacDEL(u)INS(ū)minDEL(o)INS(ārent);INS(ū),INS(ārent);DEL(u),DEL(o);V,SBJV,PST,3,PL,IPFV
convomo;convomēmur;convomDEL(o)INS(ēmur);INS(ēmur);DEL(o);V,IND,PASS,FUT,1,PL
crocus;croce;crocDEL(us)INS(e);INS(e);DEL(us);N,VOC,SG
patriarchalis;patriarchālia;patriarchINS(ā)INS(l)INS(i)aDEL(lis);INS(ā),INS(l),INS(i);DEL(lis);ADJ,VOC,NEUT,PL
jucundus;jūcundīs;jDEL(u)INS(ū)cundDEL(u)INS(ī)s;INS(ū),INS(ī);DEL(u),DEL(u);ADJ,ABL, PL
rostratus;rostrātārum;rostrDEL(atus)INS(ā)INS(t)INS(ā)INS(r)INS(u)INS(m);INS(ā),INS(t),INS(ā),INS(r),INS(u),INS(m);DEL(atus);ADJ,GEN,FEM,PL
zoophorus;zōophorī;zDEL(o)INS(ō)ophorDEL(us)INS(ī);INS(ō),INS(ī);DEL(o),DEL(us);N,NOM,PL
pressior;pressiōris;pressiDEL(o)INS(ō)rINS(is);INS(ō),INS(is);DEL(o);ADJ,GEN,MASC/FEM,SG
acidominimus;acidominimae;acidominimDEL(us)INS(ae);INS(ae);DEL(us);ADJ,NOM,FEM,PL
femoratus;femorātī;femorDEL(atus)INS(ātī);INS(ātī);DEL(atus);ADJ,GEN,NEUT,SG
cosmicus;cosmicum;cosmicuDEL(s)INS(m);INS(m);DEL(s);ADJ,ACC,MASC,SG
saxetum;saxētō;saxDEL(etum)INS(ē)INS(t)INS(ō);INS(ē),INS(t),INS(ō);DEL(etum);N,DAT,SG
percuriosus;percūriōsae;percDEL(u)INS(ū)riDEL(osu)INS(ō)sINS(ae);INS(ū),INS(ō),INS(ae);DEL(u),DEL(osu);ADJ,GEN,FEM,SG
adflecto;adflexerint;adfleDEL(c)INS(x)INS(e)INS(r)INS(i)INS(n)tDEL(o);INS(x),INS(e),INS(r),INS(i),INS(n);DEL(c),DEL(o);V,SBJV,PST,3,PL,PFV
dedecoro;dēdecorāverāmus;dDEL(e)INS(ē)decorDEL(o)INS(āverāmus);INS(ē),INS(āverāmus);DEL(e),DEL(o);V,IND,PST,1,PL,PRF
aspargo;aspargent;aspargDEL(o)INS(ent);INS(ent);DEL(o);V,IND,FUT,3,PL
sevoco;sēvocāvimus;sDEL(e)INS(ē)vocDEL(o)INS(āvimus);INS(ē),INS(āvimus);DEL(e),DEL(o);V,IND,PST,1,PL,PFV
gratulatio;grātulātiō;grDEL(a)INS(ā)tulDEL(a)INS(ā)tiDEL(o)INS(ō);INS(ā),INS(ā),INS(ō);DEL(a),DEL(a),DEL(o);N,VOC,SG
acetabulosus;acetabulosō;acetabuloDEL(su)sINS(ō);INS(ō);DEL(su);ADJ,ABL,MASC,SG
galbanatus;galbanātōrum;galbanDEL(atus)INS(ā)INS(t)INS(ō)INS(r)INS(u)INS(m);INS(ā),INS(t),INS(ō),INS(r),INS(u),INS(m);DEL(atus);ADJ,GEN,MASC,PL
septemgeminus;septemgeminum;septemgeminuDEL(s)INS(m);INS(m);DEL(s);ADJ,VOC,NEUT,SG
consecro;cōnsecrāvissētis;cDEL(o)INS(ō)nsecrDEL(o)INS(āvissētis);INS(ō),INS(āvissētis);DEL(o),DEL(o);V,SBJV,PST,2,PL,PRF
novenus;novēnum;novDEL(e)INS(ē)nuDEL(s)INS(m);INS(ē),INS(m);DEL(e),DEL(s);ADJ,NOM,NEUT,SG
pestilentialis;pestilentiālibus;pestilentiDEL(a)INS(ā)liINS(bu)s;INS(ā),INS(bu);DEL(a);ADJ,DAT,NEUT,SG
assignifico;assignificāveram;assignificDEL(o)INS(āveram);INS(āveram);DEL(o);V,IND,PST,1,SG,PRF
opulentissimus;opulentissimam;opulentissiINS(ma)mDEL(us);INS(ma);DEL(us);ADJ,ACC,FEM,SG
porcellanus;porcellanī;porcellanDEL(us)INS(ī);INS(ī);DEL(us);ADJ,NOM,MASC,PL
ramosissimus;rāmōsissimīs;rDEL(a)DEL(m)DEL(o)INS(ā)INS(m)INS(ō)sissimDEL(u)INS(ī)s;INS(ā),INS(m),INS(ō),INS(ī);DEL(a),DEL(m),DEL(o),DEL(u);ADJ,ABL, PL
sallio;sallīrēminī;sallINS(ī)INS(r)INS(ē)INS(m)iDEL(o)INS(nī);INS(ī),INS(r),INS(ē),INS(m),INS(nī);DEL(o);V,SBJV,PASS,PST,2,PL,IPFV
contrarietas;contrārietāte;contrDEL(a)INS(ā)rietDEL(as)INS(āte);INS(ā),INS(āte);DEL(a),DEL(as);N,ABL,SG
inflexilis;inflexilium;inflexiliDEL(s)INS(um);INS(um);DEL(s);ADJ,GEN,NEUT,SG
shastensis;shastensēs;shastensDEL(i)INS(ē)s;INS(ē);DEL(i);ADJ,NOM,MASC/FEM,PL
praedialis;praediālēs;praedDEL(i)DEL(a)DEL(l)iINS(ā)INS(l)INS(ē)s;INS(ā),INS(l),INS(ē);DEL(i),DEL(a),DEL(l);ADJ,VOC,MASC/FEM,PL
aurantius;aurantia;aurantiDEL(us)INS(a);INS(a);DEL(us);ADJ,ACC,NEUT,PL
erudio;ērudīre;DEL(e)INS(ē)rudDEL(io)INS(ī)INS(r)INS(e);INS(ē),INS(ī),INS(r),INS(e);DEL(e),DEL(io);V,IMP,PASS,PRS,3,SG
dijugo;dījugāvī;dDEL(i)INS(ī)jugDEL(o)INS(āvī);INS(ī),INS(āvī);DEL(i),DEL(o);V,IND,PST,1,SG,PFV
harenosus;harēnōsō;harDEL(e)DEL(n)DEL(o)DEL(s)DEL(u)INS(ē)INS(n)INS(ō)sINS(ō);INS(ē),INS(n),INS(ō),INS(ō);DEL(e),DEL(n),DEL(o),DEL(s),DEL(u);ADJ,DAT,FEM,SG
antesignanus;antesignānōrum;antesignDEL(anus)INS(ā)INS(n)INS(ō)INS(r)INS(u)INS(m);INS(ā),INS(n),INS(ō),INS(r),INS(u),INS(m);DEL(anus);N,GEN,PL
perimo;perimerētis;perimDEL(o)INS(e)INS(r)INS(ē)INS(t)INS(i)INS(s);INS(e),INS(r),INS(ē),INS(t),INS(i),INS(s);DEL(o);V,SBJV,PST,2,PL,IPFV
conglacio;conglaciābās;conglaciDEL(o)INS(ābās);INS(ābās);DEL(o);V,IND,PST,2,SG,IPFV
supervivo;supervīxerint;supervINS(ī)INS(x)INS(e)INS(r)iDEL(v)DEL(o)INS(nt);INS(ī),INS(x),INS(e),INS(r),INS(nt);DEL(v),DEL(o);V,SBJV,PST,3,PL,PFV
lito;litābāris;litDEL(o)INS(ābāris);INS(ābāris);DEL(o);V,IND,PASS,PST,2,SG,IPFV
propatulus;prōpatulī;prDEL(o)INS(ō)patulDEL(us)INS(ī);INS(ō),INS(ī);DEL(o),DEL(us);ADJ,VOC,MASC,PL
commaculo;commaculābāminī;commaculDEL(o)INS(ābāminī);INS(ābāminī);DEL(o);V,IND:PASS,PST,2,PL,IPFV
sitistus;sītistum;sDEL(i)INS(ī)tistuDEL(s)INS(m);INS(ī),INS(m);DEL(i),DEL(s);ADJ,ACC,MASC,SG
adtracto;adtractātor;adtracINS(t)INS(ā)toINS(r);INS(t),INS(ā),INS(r);;V,IMP,PASS,FUT,3,SG
desino;dēsiērunt;dDEL(e)INS(ē)siINS(ē)INS(r)INS(u)nDEL(o)INS(t);INS(ē),INS(ē),INS(r),INS(u),INS(t);DEL(e),DEL(o);V,IND,PST,3,PL,PFV
anthropophagus;anthrōpophagō;anthrDEL(o)INS(ō)pophagDEL(us)INS(ō);INS(ō),INS(ō);DEL(o),DEL(us);N,ABL,SG
vulnificus;vulnificum;vulnificuDEL(s)INS(m);INS(m);DEL(s);ADJ,VOC,NEUT,SG
resonatio;resonātiō;resonDEL(a)INS(ā)tiDEL(o)INS(ō);INS(ā),INS(ō);DEL(a),DEL(o);N,VOC,SG
superaddo;superaddēbātur;superaddDEL(o)INS(ēbātur);INS(ēbātur);DEL(o);V,IND,PASS,PST,3,SG,IPFV
summuto;summūtāverit;summDEL(u)INS(ū)INS(t)INS(ā)INS(v)INS(e)INS(r)INS(i)tDEL(o);INS(ū),INS(t),INS(ā),INS(v),INS(e),INS(r),INS(i);DEL(u),DEL(o);V,SBJV,PST,3,SG,PFV
purior;pūriōrēs;pDEL(u)INS(ū)riDEL(o)INS(ō)rINS(ēs);INS(ū),INS(ō),INS(ēs);DEL(u),DEL(o);ADJ,ACC,MASC/FEM,PL
rosulentus;rosulentae;rosulentDEL(us)INS(ae);INS(ae);DEL(us);ADJ,VOC,FEM,PL
fenero;fenerant;fenerDEL(o)INS(ant);INS(ant);DEL(o);V,IND,PRS,3,PL
injungo;injunxissētis;injunDEL(go)INS(x)INS(i)INS(s)INS(s)INS(ē)INS(t)INS(i)INS(s);INS(x),INS(i),INS(s),INS(s),INS(ē),INS(t),INS(i),INS(s);DEL(go);V,SBJV,PST,2,PL,PRF
inhonoro;inhonōrābuntur;inhonDEL(o)INS(ō)INS(r)INS(ā)INS(b)INS(u)INS(n)INS(t)INS(u)rDEL(o);INS(ō),INS(r),INS(ā),INS(b),INS(u),INS(n),INS(t),INS(u);DEL(o),DEL(o);V,IND,PASS,FUT,3,PL
similago;similāginibus;similDEL(a)DEL(g)DEL(o)INS(ā)INS(g)INS(i)INS(n)INS(i)INS(b)INS(u)INS(s);INS(ā),INS(g),INS(i),INS(n),INS(i),INS(b),INS(u),INS(s);DEL(a),DEL(g),DEL(o);N,DAT,PL
desponso;dēsponsāveritis;dDEL(e)INS(ē)sponINS(s)INS(ā)INS(v)INS(e)INS(r)INS(i)INS(t)INS(i)sDEL(o);INS(ē),INS(s),INS(ā),INS(v),INS(e),INS(r),INS(i),INS(t),INS(i);DEL(e),DEL(o);V,IND,FUT,2,PL,PRF
denuntiatio;dēnuntiātiōnēs;dDEL(e)INS(ē)nuntiDEL(a)INS(ā)tiDEL(o)INS(ōnēs);INS(ē),INS(ā),INS(ōnēs);DEL(e),DEL(a),DEL(o);N,VOC,PL
conseco;cōnsecārentur;cDEL(o)INS(ō)nsecDEL(o)INS(ārentur);INS(ō),INS(ārentur);DEL(o),DEL(o);V,SBJV,PASS,PST,3,PL,IPFV
acrisepalus;acrisepalī;acrisepalDEL(us)INS(ī);INS(ī);DEL(us);ADJ,GEN,MASC,SG
interiacio;interiecissētis;interiDEL(a)INS(e)ciDEL(o)INS(s)INS(s)INS(ē)INS(t)INS(i)INS(s);INS(e),INS(s),INS(s),INS(ē),INS(t),INS(i),INS(s);DEL(a),DEL(o);V,SBJV,PST,2,PL,PRF
adclamo;adclāmāverās;adclDEL(a)DEL(m)DEL(o)INS(ā)INS(m)INS(ā)INS(v)INS(e)INS(r)INS(ā)INS(s);INS(ā),INS(m),INS(ā),INS(v),INS(e),INS(r),INS(ā),INS(s);DEL(a),DEL(m),DEL(o);V,IND,PST,2,SG,PRF
consitura;cōnsitūrā;cDEL(o)INS(ō)nsitDEL(ura)INS(ūrā);INS(ō),INS(ūrā);DEL(o),DEL(ura);N,ABL,SG
serbicus;serbicī;serbicDEL(us)INS(ī);INS(ī);DEL(us);ADJ,GEN,NEUT,SG
