Source;Target;Combined;Inserts;Deletes;Grammar
átejt;átejtettük;átejtINS(e)INS(t)INS(t)INS(ü)INS(k);INS(e),INS(t),INS(t),INS(ü),INS(k);;V,IND,PST,DEF,1,PL
osztálytárs;osztálytársnak;osztálytársINS(nak);INS(nak);;N,DAT,SG
ellentámadás;ellentámadásokként;ellentámadásINS(okként);INS(okként);;N,FRML,PL
megrongál;megrongálni;megrongálINS(ni);INS(ni);;V,NFIN
téma;témával;témINS(áv)aINS(l);INS(áv),INS(l);;N,PRP,SG
nyílhegy;nyílhegyre;nyílhegyINS(re);INS(re);;N,ON+ALL,SG
begy;begyekkel;begyINS(ekkel);INS(ekkel);;N,INST,PL
árnyalat;árnyalathoz;árnyalatINS(hoz);INS(hoz);;N,AT+ALL,SG
előítélet;előítéletekben;előítéletINS(ekben);INS(ekben);;N,IN+ESS,PL
teológus;teológusban;teológusINS(ban);INS(ban);;N,IN+ESS,SG
konkrétum;konkrétumokként;konkrétumINS(okként);INS(okként);;N,FRML,PL
szilánk;szilánknál;szilánkINS(nál);INS(nál);;N,AT+ESS,SG
akkreditív;akkreditívekben;akkreditívINS(ekben);INS(ekben);;N,IN+ESS,PL
légnyomás;légnyomássá;légnyomásINS(sá);INS(sá);;N,TRANS,SG
elterjedés;elterjedést;elterjedésINS(t);INS(t);;N,ACC,SG
treff;treff;treff;;;N,NOM,SG
segítségnyújtás;segítségnyújtásnál;segítségnyújtásINS(nál);INS(nál);;N,AT+ESS,SG
hosszabb;hosszabbak;hosszabbINS(ak);INS(ak);;N,NOM,PL
ablakcsa;ablakcsával;ablakcsINS(áv)aINS(l);INS(áv),INS(l);;N,INST,SG
játékvezető;játékvezetőkként;játékvezetőINS(kként);INS(kként);;N,FRML,PL
kocsi;kocsiért;kocsiINS(ért);INS(ért);;N,PRP,SG
gőzfürdő;gőzfürdőnél;gőzfürdőINS(nél);INS(nél);;N,AT+ESS,SG
megteremt;megteremtsetek;megteremtINS(s)INS(e)INS(t)INS(e)INS(k);INS(s),INS(e),INS(t),INS(e),INS(k);;V,SBJV,PRS,INDF,2,PL
képzett;képzettekig;képzettINS(ekig);INS(ekig);;N,TERM,PL
fibrillál;fibrilláljuk;fibrillálINS(juk);INS(juk);;V,SBJV,PRS,DEF,1,PL
ökölvívó;ökölvívókból;ökölvívóINS(kból);INS(kból);;N,IN+ABL,PL
konklúzió;konklúziókként;konklúzióINS(kként);INS(kként);;N,FRML,PL
amőba;amőbán;amőbDEL(a)INS(án);INS(án);DEL(a);N,ON+ESS,SG
nemzőszerv;nemzőszervektől;nemzőszervINS(ektől);INS(ektől);;N,AT+ABL,PL
titkár;titkárokból;titkárINS(okból);INS(okból);;N,IN+ABL,PL
állapít;állapítottátok;állapítINS(o)INS(t)INS(t)INS(á)INS(t)INS(o)INS(k);INS(o),INS(t),INS(t),INS(á),INS(t),INS(o),INS(k);;V,IND,PST,DEF,2,PL
hosszadalmas;hosszadalmasaknál;hosszadalmasINS(aknál);INS(aknál);;N,AT+ESS,PL
séf;séfekké;séfINS(ekké);INS(ekké);;N,TRANS,PL
élvezetes;élvezetesbe;élvezetesINS(be);INS(be);;N,IN+ALL,SG
bégum;bégumok;bégumINS(ok);INS(ok);;N,NOM,PL
tárolási;tárolásiakhoz;tárolásiINS(akhoz);INS(akhoz);;N,AT+ALL,PL
problémád;problémádra;problémádINS(ra);INS(ra);;N,ON+ALL,SG
realizál;realizálná;realizálINS(ná);INS(ná);;V,COND,PRS,DEF,3,SG
cipel;cipeltek;cipelINS(tek);INS(tek);;V,IND,PRS,INDF,2,PL
összetett;összetetté;összetettINS(é);INS(é);;N,TRANS,SG
hányinger;hányingerekbe;hányingerINS(ekbe);INS(ekbe);;N,IN+ALL,PL
üzletel;üzleteltél;üzleteINS(l)INS(t)INS(é)l;INS(l),INS(t),INS(é);;V,IND,PST,INDF,2,SG
turizmus;turizmusoknál;turizmusINS(oknál);INS(oknál);;N,AT+ESS,PL
avokádó;plural;INS(p)INS(l)INS(u)INS(r)aDEL(v)DEL(o)DEL(k)DEL(á)DEL(d)DEL(ó)INS(l);INS(p),INS(l),INS(u),INS(r),INS(l);DEL(v),DEL(o),DEL(k),DEL(á),DEL(d),DEL(ó);N,NOM,PL
érdekházasság;érdekházasságokként;érdekházasságINS(okként);INS(okként);;N,FRML,PL
szándéka;szándékává;szándékDEL(a)INS(ává);INS(ává);DEL(a);N,TRANS,SG
snóder;snóderben;snóderINS(ben);INS(ben);;N,IN+ESS,SG
kénkő;kövekre;kDEL(énk)DEL(ő)INS(ö)INS(v)INS(e)INS(k)INS(r)INS(e);INS(ö),INS(v),INS(e),INS(k),INS(r),INS(e);DEL(énk),DEL(ő);N,ON+ALL,PL
forradalmasít;forradalmasítaná;forradalmasítINS(a)INS(n)INS(á);INS(a),INS(n),INS(á);;V,COND,PRS,DEF,3,SG
megérint;megérintenem;megérintINS(e)INS(n)INS(e)INS(m);INS(e),INS(n),INS(e),INS(m);;V,NFIN,1,SG
huzal;huzalokként;huzalINS(okként);INS(okként);;N,FRML,PL
kutyaszán;kutyaszánhoz;kutyaszánINS(hoz);INS(hoz);;N,AT+ALL,SG
csöng;csöngték;csöngINS(t)INS(é)INS(k);INS(t),INS(é),INS(k);;V,IND,PST,DEF,3,PL
futószalag;futószalagig;futószalaINS(gi)g;INS(gi);;N,TERM,SG
sajtburger;sajtburgerhez;sajtburgerINS(hez);INS(hez);;N,AT+ALL,SG
tanti;tantiból;tantiINS(ból);INS(ból);;N,ON+ABL,SG
mérgesít;mérgesítették;mérgesítINS(e)INS(t)INS(t)INS(é)INS(k);INS(e),INS(t),INS(t),INS(é),INS(k);;V,IND,PST,DEF,3,PL
infekció;infekcióhoz;infekcióINS(hoz);INS(hoz);;N,AT+ALL,SG
samponoz;samponozza;samponozINS(z)INS(a);INS(z),INS(a);;V,SBJV,PRS,DEF,3,SG
hazudik;hazudná;hazudDEL(ik)INS(ná);INS(ná);DEL(ik);V,COND,PRS,DEF,3,SG
kozma;kozmáknál;kozmDEL(a)INS(áknál);INS(áknál);DEL(a);N,AT+ESS,PL
vallomás;vallomásoktól;vallomásINS(októl);INS(októl);;N,AT+ABL,PL
keresztnév;keresztneveknél;keresztINS(n)INS(e)INS(v)INS(e)INS(k)néDEL(v)INS(l);INS(n),INS(e),INS(v),INS(e),INS(k),INS(l);DEL(v);N,AT+ESS,PL
küllő;küllőkbe;küllőINS(kbe);INS(kbe);;N,IN+ALL,PL
végrehajtás;végrehajtásról;végrehajtásINS(ról);INS(ról);;N,ON+ABL,SG
hajlamos;hajlamosért;hajlamosINS(ért);INS(ért);;N,PRP,SG
elsajátítása;elsajátításán;elsajátításDEL(a)INS(án);INS(án);DEL(a);N,ON+ESS,SG
becstelen;becstelenekre;becstelenINS(ekre);INS(ekre);;N,ON+ALL,PL
lappantyú;lappantyúkba;lappantyúINS(kba);INS(kba);;N,IN+ALL,PL
sajtómágnás;sajtómágnásnál;sajtómágnásINS(nál);INS(nál);;N,AT+ESS,SG
megfoghatatlanabb;megfoghatatlanabbakon;megfoghatatlanabbINS(akon);INS(akon);;N,ON+ESS,PL
játékosabb;játékosabbakat;játékosabbINS(akat);INS(akat);;N,ACC,PL
autonóm;autonómakba;autonómINS(akba);INS(akba);;N,IN+ALL,PL
popularizál;popularizálok;popularizálINS(ok);INS(ok);;V,IND,PRS,INDF,1,SG
gyógyfürdő;gyógyfürdők;gyógyfürdőINS(k);INS(k);;N,NOM,PL
semleges;semlegeseknél;semlegesINS(eknél);INS(eknél);;N,IN+ALL,PL
koitusz;koituszokhoz;koitusINS(z)INS(o)INS(k)INS(h)INS(o)z;INS(z),INS(o),INS(k),INS(h),INS(o);;N,AT+ALL,PL
gyomlál;gyomlálunk;gyomlálINS(unk);INS(unk);;V,IND,PRS,INDF,1,PL
rész;részekre;részINS(ekre);INS(ekre);;N,AT+ALL,PL
műveltség;műveltséggel;műveltségINS(g)INS(e)INS(l);INS(g),INS(e),INS(l);;N,INST,SG
kivétel;kivételekre;kivételINS(ekre);INS(ekre);;N,ON+ALL,PL
ürülék;ürülékről;ürülékINS(ről);INS(ről);;N,ON+ABL,SG
haladó;haladótól;haladóINS(tól);INS(tól);;N,AT+ABL,SG
sminkel;sminkelték;sminkelINS(t)INS(é)INS(k);INS(t),INS(é),INS(k);;V,IND,PST,DEF,3,PL
dezertőr;dezertőrtől;dezertőrINS(től);INS(től);;N,AT+ABL,SG
zafír;zafírról;zafírINS(ról);INS(ról);;N,ON+ABL,SG
körte;körte;körte;;;N,NOM,SG
megun;megunja;megunINS(ja);INS(ja);;V,SBJV,PRS,DEF,3,SG
tory;toryig;toryINS(ig);INS(ig);;N,TERM,SG
remegés;remegésnél;remegésINS(nél);INS(nél);;N,AT+ESS,SG
kézilabda;kézilabdákat;kézilabdINS(ák)aINS(t);INS(ák),INS(t);;N,ACC,PL
gyógyfű;gyógyfűként;gyógyfűINS(ként);INS(ként);;N,FRML,SG
kertjeid;kertjeidet;kertjeidINS(et);INS(et);;N,ACC,SG
képesebb;képesebbeknek;képesebbINS(eknek);INS(eknek);;N,DAT,PL
középkor;középkorokról;középkorINS(okról);INS(okról);;N,AT+ABL,PL
felfrissít;felfrissítenek;felfrissítINS(e)INS(n)INS(e)INS(k);INS(e),INS(n),INS(e),INS(k);;V,IND,PRS,INDF,3,PL
kézfej;kézfejekké;kézfejINS(ekké);INS(ekké);;N,TRANS,PL
túlbecsül;túlbecsült;túlbecsülINS(t);INS(t);;V,IND,PST,INDF,3,SG
katalizátor;katalizátorokért;katalizátorINS(okért);INS(okért);;N,PRP,PL
pörgés;pörgéseken;pörgésINS(eken);INS(eken);;N,ON+ESS,PL
legápoltabb;legápoltabbakban;legápoltabbINS(akban);INS(akban);;N,IN+ESS,PL
szentesít;szentesítenéd;szentesítINS(e)INS(n)INS(é)INS(d);INS(e),INS(n),INS(é),INS(d);;V,COND,PRS,DEF,2,SG
inflációs;inflációsakhoz;inflációsINS(akhoz);INS(akhoz);;N,AT+ALL,PL
észlel;észlelnék;észlelINS(nék);INS(nék);;V,COND,PRS,DEF,3,PL
néni;néniről;néniINS(ről);INS(ről);;N,ON+ABL,SG
kötőmód;kötőmódokra;kötőmódINS(okra);INS(okra);;N,ON+ALL,PL
dili;dilikből;diliINS(kből);INS(kből);;N,IN+ABL,PL
tantál;tantált;tantálINS(t);INS(t);;N,ACC,SG
adományoz;adományozna;adományozINS(na);INS(na);;V,COND,PRS,INDF,3,SG
paci;pacinak;paciINS(nak);INS(nak);;N,DAT,SG
szertartás;szertartást;szertartásINS(t);INS(t);;N,ACC,SG
dimenziós;dimenzióstól;dimenziósINS(tól);INS(tól);;N,AT+ABL,SG
variáció;variációtól;variációINS(tól);INS(tól);;N,AT+ABL,SG
nyilvánít;nyilvánítanod;nyilvánítINS(a)INS(n)INS(o)INS(d);INS(a),INS(n),INS(o),INS(d);;V,NFIN,2,SG
tartalma;tartalmára;tartalmINS(ár)a;INS(ár);;N,ON+ALL,SG
pirit;piriteknek;piritINS(eknek);INS(eknek);;N,DAT,PL
rozmár;romzárként;roDEL(z)mINS(z)árINS(ként);INS(z),INS(ként);DEL(z);N,FRML,SG
kisbőgő;kisbőgőbe;kisbőgőINS(be);INS(be);;N,IN+ALL,SG
megrendel;megrendelnétek;megrendelINS(nétek);INS(nétek);;V,COND,PRS,INDF,2,PL
rós hásáná;rós hásánát;rós hásánáINS(t);INS(t);;N,ACC,SG
meghitt;meghittnek;meghittINS(nek);INS(nek);;N,DAT,SG
tartalmas;tartalmasaktól;tartalmasINS(aktól);INS(aktól);;N,AT+ABL,PL
koca;kocákként;kocDEL(a)INS(ákként);INS(ákként);DEL(a);N,FRML,PL
szoptat;szoptassam;szoptaDEL(t)INS(s)INS(s)INS(a)INS(m);INS(s),INS(s),INS(a),INS(m);DEL(t);V,SBJV,PRS,DEF,1,SG
vallásszabadság;vallásszabadságnál;vallásszabadságINS(nál);INS(nál);;N,IN+ALL,SG
megbánt;megbántsuk;megbántINS(s)INS(u)INS(k);INS(s),INS(u),INS(k);;V,SBJV,PRS,DEF,1,PL
ma;máig;mDEL(a)INS(áig);INS(áig);DEL(a);N,FRML,SG
postásautó;postásautóvá;postásautóINS(vá);INS(vá);;N,TRANS,SG
átejt;átejtsek;átejtINS(s)INS(e)INS(k);INS(s),INS(e),INS(k);;V,SBJV,PRS,INDF,1,SG
engesztelhetetlen;engesztelhetetlen;engesztelhetetlen;;;N,NOM,SG
vakbélgyulladás;vakbélgyulladásokként;vakbélgyulladásINS(okként);INS(okként);;N,FRML,PL
köbcentiméter;köbcentiméterből;köbcentiméterINS(ből);INS(ből);;N,IN+ABL,SG
kórterem;kórtermekként;kórterDEL(e)mINS(ekként);INS(ekként);DEL(e);N,FRML,PL
figyelmeztet;figyelmeztesse;figyelmeztINS(e)INS(s)INS(s)eDEL(t);INS(e),INS(s),INS(s);DEL(t);V,SBJV,PRS,DEF,3,SG
intellektuális;intellektuálisnál;intellektuálisINS(nál);INS(nál);;N,AT+ESS,SG
liget;ligetekbe;ligetINS(ekbe);INS(ekbe);;N,ON+ALL,PL
járvány;járványból;járványINS(ból);INS(ból);;N,IN+ABL,SG
vaddisznó;vaddisznón;vaddisznóINS(n);INS(n);;N,ON+ESS,SG
fölír;fölírtatok;fölírINS(tatok);INS(tatok);;V,IND,PST,INDF,2,PL
olajsav;olajsavakból;olajsavINS(akból);INS(akból);;N,IN+ABL,PL
tanszék;tanszékként;tanszékINS(ként);INS(ként);;N,FRML,SG
étlap;étlapokra;étlapINS(okra);INS(okra);;N,ON+ALL,PL
színész;színészből;színészINS(ből);INS(ből);;N,IN+ABL,SG
katasztrófa;katasztrófáig;katasztrófDEL(a)INS(áig);INS(áig);DEL(a);N,FRML,SG
szennyvíz;szennyvíznél;szennyvízINS(nél);INS(nél);;N,AT+ESS,SG
időszakos;időszakosig;időszakosINS(ig);INS(ig);;N,TERM,SG
ergonómia;ergonómiákról;ergonómiDEL(a)INS(ákról);INS(ákról);DEL(a);N,ON+ABL,PL
sikál;sikáltam;sikálINS(tam);INS(tam);;V,IND,PST,DEF,1,SG
éh;éhből;éhINS(ből);INS(ből);;N,ON+ABL,SG
nyelvjárás;nyelvjárásokba;nyelvjárásINS(okba);INS(okba);;N,IN+ALL,PL
felmos;felmosnunk;felmosINS(nunk);INS(nunk);;V,NFIN,1,PL
áruház;áruházból;áruházINS(ból);INS(ból);;N,IN+ABL,SG
bani;banival;baniINS(val);INS(val);;N,INST,SG
gáztűzhely;gáztűzhelyekhez;gáztűzhelyINS(ekhez);INS(ekhez);;N,AT+ALL,PL
többféle;többfélévé;többfélDEL(e)INS(é)INS(v)INS(é);INS(é),INS(v),INS(é);DEL(e);N,TRANS,SG
artista;artistát;artisINS(tá)tDEL(a);INS(tá);DEL(a);N,ACC,SG
altatódal;altatódalt;altatódalINS(t);INS(t);;N,DAT,SG
gömböc;gömböcökké;gömböcINS(ö)INS(k)INS(k)INS(é);INS(ö),INS(k),INS(k),INS(é);;N,TRANS,PL
polinom;polinomokhoz;polinomINS(okhoz);INS(okhoz);;N,AT+ALL,PL
konvertál;konvertálnátok;konvertálINS(nátok);INS(nátok);;V,COND,PRS,INDF,2,PL
bensőség;bensőségként;bensőségINS(ként);INS(ként);;N,FRML,SG
jan.;jan.-ok;jan.INS(-)INS(o)INS(k);INS(-),INS(o),INS(k);;N,ACC,PL
zsidó;zsidóval;zsidóINS(val);INS(val);;N,INST,SG
szennyezettebb;szennyezettebbekben;szennyezettebbINS(ekben);INS(ekben);;N,IN+ESS,PL
perszóna;perszónán;perszóINS(ná)nDEL(a);INS(ná);DEL(a);N,ON+ESS,SG
mecset;mecsetről;mecsetINS(ről);INS(ről);;N,ON+ABL,SG
sérteget;sértegeti;sértegetINS(i);INS(i);;V,IND,PRS,DEF,3,SG
fennállás;fennállásnak;fennállásINS(nak);INS(nak);;N,DAT,SG
lecke;leckébe;leckINS(éb)e;INS(éb);;N,IN+ALL,SG
megtekintés;megtekintésként;megtekintésINS(ként);INS(ként);;N,FRML,SG
nyuszi;nyuszivá;nyusziINS(vá);INS(vá);;N,TRANS,SG
debütáns;debütánsnál;debütánsINS(nál);INS(nál);;N,AT+ESS,SG
serbli;serblihez;serbliINS(hez);INS(hez);;N,AT+ALL,SG
szükségesség;szükségességekért;szükségességINS(ekért);INS(ekért);;N,PRP,PL
külügyminiszter;külügyminiszternek;külügyminiszterINS(nek);INS(nek);;N,DAT,SG
macskaköröm;macskakörmökről;macskakörDEL(ö)mINS(ö)INS(k)INS(r)INS(ő)INS(l);INS(ö),INS(k),INS(r),INS(ő),INS(l);DEL(ö);N,ON+ABL,PL
viza;vizákat;vizINS(ák)aINS(t);INS(ák),INS(t);;N,ACC,PL
stírol;stíroltam;stírolINS(tam);INS(tam);;V,IND,PST,INDF,1,SG
krokodilkönny;krokodilkönnyek;krokodilkönnyINS(ek);INS(ek);;N,NOM,PL
ajak;ajkakat;ajINS(k)akINS(at);INS(k),INS(at);;N,DAT,PL
hely;helyre;helyINS(re);INS(re);;N,AT+ALL,SG
eunuch;eunuchokig;eunuchINS(okig);INS(okig);;N,TERM,PL
ésszerű;ésszerűeknél;ésszerűINS(eknél);INS(eknél);;N,AT+ESS,PL
tájékoztató;tájékoztatókon;tájékoztatóINS(kon);INS(kon);;N,ON+ESS,PL
lassít;lassítjuk;lassítINS(juk);INS(juk);;V,IND,PRS,DEF,1,PL
esettanulmány;esettanulmányt;esettanulmányINS(t);INS(t);;N,ACC,SG
cefotaxim;cefotaximnak;cefotaximINS(nak);INS(nak);;N,DAT,SG
pintér;pintérekben;pintérINS(ekben);INS(ekben);;N,IN+ESS,PL
állag;állagokig;állaINS(g)INS(o)INS(k)INS(i)g;INS(g),INS(o),INS(k),INS(i);;N,FRML,PL
atka;atkára;atkINS(ár)a;INS(ár);;N,ON+ALL,SG
recesszió;recesszió;recesszió;;;N,NOM,SG
kumol;kumolból;kumoINS(l)INS(b)INS(ó)l;INS(l),INS(b),INS(ó);;N,IN+ABL,SG
segítés;segítéssé;segítésINS(sé);INS(sé);;N,TRANS,SG
hosszúság;hosszúságként;hosszúságINS(ként);INS(ként);;N,FRML,SG
kamuka;kamukának;kamukINS(án)aINS(k);INS(án),INS(k);;N,DAT,SG
összeköt;összekötött;összeköINS(t)INS(ö)INS(t)t;INS(t),INS(ö),INS(t);;V,IND,PST,INDF,3,SG
axon;axonokért;axonINS(okért);INS(okért);;N,PRP,PL
hiányol;hiányolnék;hiányolINS(nék);INS(nék);;V,COND,PRS,INDF,1,SG
csín;csínig;csínINS(ig);INS(ig);;N,TERM,SG
reggel;reggeleket;reggelINS(eket);INS(eket);;N,DAT,PL
tehetségesebb;tehetségesebbekig;tehetségesebbINS(ekig);INS(ekig);;N,TERM,PL
disszimiláció;disszimilációktól;disszimilációINS(któl);INS(któl);;N,AT+ABL,PL
szolgáltatásai;szolgáltatásaival;szolgáltatásaiINS(val);INS(val);;N,INST,SG
ruhám;ruhámon;ruhámINS(on);INS(on);;N,ON+ESS,SG
görkorcsolya;görkorcsolyához;görkorcsolyDEL(a)INS(ához);INS(ához);DEL(a);N,AT+ALL,SG
megvalósítás;megvalósításként;megvalósításINS(ként);INS(ként);;N,FRML,SG
vezényel;vezényelniük;vezényelINS(n)INS(i)INS(ü)INS(k);INS(n),INS(i),INS(ü),INS(k);;V,NFIN,3,PL
diákkiállítás;diákkiállítássá;diákkiállításINS(sá);INS(sá);;N,TRANS,SG
kiterjesztés;kiterjesztésekbe;kiterjesztésINS(ekbe);INS(ekbe);;N,IN+ALL,PL
kóborol;kóborlok;kóborDEL(o)lINS(ok);INS(ok);DEL(o);V,IND,PRS,INDF,1,SG
empátia;empátiáért;empátiDEL(a)INS(áért);INS(áért);DEL(a);N,PRP,SG
mellény;mellényekről;mellényINS(ekről);INS(ekről);;N,ON+ABL,PL
kikérdez;kikérdeztek;kikérdezINS(tek);INS(tek);;V,IND,PRS,INDF,2,PL
hívő;hívővel;hívőINS(vel);INS(vel);;N,INST,SG
súly;súlyok;súlyINS(ok);INS(ok);;N,ACC,PL
megvásárol;megvásárolsz;megvásárolINS(sz);INS(sz);;V,IND,PRS,INDF,2,SG
családtag;családtagokba;családtagINS(okba);INS(okba);;N,IN+ALL,PL
légszennyeződés;légszennyeződésnek;légszennyeződésINS(nek);INS(nek);;N,DAT,SG
felhasználásuk;felhasználásukban;felhasználásukINS(ban);INS(ban);;N,IN+ESS,SG
kivisz;kivigyük;kiviDEL(sz)INS(g)INS(y)INS(ü)INS(k);INS(g),INS(y),INS(ü),INS(k);DEL(sz);V,SBJV,PRS,DEF,1,PL
felhasználható;felhasználhatóig;felhasználhatóINS(ig);INS(ig);;N,TERM,SG
leír;leírva;leírINS(va);INS(va);;V.CVB
máj;májakért;májINS(akért);INS(akért);;N,TRANS,PL
pakli;paklinak;pakliINS(nak);INS(nak);;N,INST,SG
tárkony;tárkonyoknak;tárkonyINS(oknak);INS(oknak);;N,DAT,PL
planetárium;planetáriumon;planetáriumINS(on);INS(on);;N,ON+ESS,SG
kifizet;kifizetett;kifizeINS(t)INS(e)INS(t)t;INS(t),INS(e),INS(t);;V,IND,PST,INDF,3,SG
nélkülözhetetlen;nélkülözhetetlenért;nélkülözhetetlenINS(ért);INS(ért);;N,PRP,SG
lámpafény;lámpafényekért;lámpafényINS(ekért);INS(ekért);;N,PRP,PL
reggelizik;reggeliznének;reggelizDEL(i)INS(n)INS(é)INS(n)INS(e)k;INS(n),INS(é),INS(n),INS(e);DEL(i);V,COND,PRS,INDF,3,PL
pénztárca;pénztárcával;pénztárcINS(áv)aINS(l);INS(áv),INS(l);;N,PRP,SG
olvasás;olvasáson;olvasásINS(on);INS(on);;N,ON+ESS,SG
szűcs;szűcsöknél;szűcsINS(ö)INS(k)INS(n)INS(é)INS(l);INS(ö),INS(k),INS(n),INS(é),INS(l);;N,AT+ESS,PL
tűzoltóság;tűzoltóságként;tűzoltóságINS(ként);INS(ként);;N,FRML,SG
újrafelhasznál;újrafelhasználva;újrafelhasználINS(va);INS(va);;V.CVB
stroncium;stronciumoknál;stronciumINS(oknál);INS(oknál);;N,AT+ESS,PL
mágus;mágusból;mágusINS(ból);INS(ból);;N,IN+ABL,SG
találékony;találékonynál;találékonyINS(nál);INS(nál);;N,AT+ESS,SG
drágáll;drágállnánk;drágállINS(nánk);INS(nánk);;V,COND,PRS,DEF,1,PL
moratórium;moratóriumokhoz;moratóriumINS(okhoz);INS(okhoz);;N,AT+ALL,PL
festő;festőhöz;festőINS(höz);INS(höz);;N,IN+ABL,SG
szurokfekete;szurokfeketékért;szurokfekeINS(t)INS(é)INS(k)INS(é)INS(r)tDEL(e);INS(t),INS(é),INS(k),INS(é),INS(r);DEL(e);N,PRP,PL
ábécé;ábécé;ábécé;;;N,ACC,SG
akadály;akadállyá;akadálINS(l)yINS(á);INS(l),INS(á);;N,TERM,SG
felnőtt;felnőttként;felnőtINS(tkén)t;INS(tkén);;N,FRML,SG
butaság;butaságoknál;butaságINS(oknál);INS(oknál);;N,AT+ESS,PL
iskolás;iskolástól;iskolásINS(tól);INS(tól);;N,AT+ABL,SG
ajánlottabb;ajánlottabbaktól;ajánlottabbINS(aktól);INS(aktól);;N,AT+ABL,PL
özvegyasszony;özvegyasszonyokra;özvegyasszonyINS(okra);INS(okra);;N,ON+ALL,PL
boszorka;boszorkák;boszorINS(ká)kDEL(a);INS(ká);DEL(a);N,NOM,PL
holdnaptár;holdnaptárakból;holdnaptárINS(akból);INS(akból);;N,IN+ABL,PL
tréningruha;tréningruhákban;tréningruhINS(ákb)aINS(n);INS(ákb),INS(n);;N,IN+ESS,PL
széles;szélesnél;szélesINS(nél);INS(nél);;N,AT+ESS,SG
reformál;reformálsz;reformálINS(sz);INS(sz);;V,IND,PRS,INDF,2,SG
létezése;létezésére;létezésINS(ér)e;INS(ér);;N,ON+ALL,SG
feladat;feladatról;feladatINS(ról);INS(ról);;N,AT+ABL,SG
kábeltelevízió;kábeltelevíziókból;kábeltelevízióINS(kból);INS(kból);;N,IN+ABL,PL
rágalmazó;rágalmazóért;rágalmazóINS(ért);INS(ért);;N,PRP,SG
régi;régiekkel;régiINS(ekkel);INS(ekkel);;N,INST,PL
szemgolyó;szemgolyóvá;szemgolyóINS(vá);INS(vá);;N,TRANS,SG
krumplibogár;komplibogaraknál;kDEL(r)DEL(u)INS(o)mplibogINS(a)INS(r)INS(a)INS(k)INS(n)áDEL(r)INS(l);INS(o),INS(a),INS(r),INS(a),INS(k),INS(n),INS(l);DEL(r),DEL(u),DEL(r);N,AT+ESS,PL
zsákfutás;zsákfutásból;zsákfutásINS(ból);INS(ból);;N,IN+ABL,SG
gyerek;gyerekek;gyerINS(ek)ek;INS(ek);;N,ACC,PL
hívó;hívóktól;hívóINS(któl);INS(któl);;N,AT+ABL,PL
szekrényke;szekrénykéért;szekrénykDEL(e)INS(é)INS(é)INS(r)INS(t);INS(é),INS(é),INS(r),INS(t);DEL(e);N,PRP,SG
mez;mezekkel;mezINS(ekkel);INS(ekkel);;N,PRP,PL
nagyanya;nagyanyákból;nagyanyDEL(a)INS(ákból);INS(ákból);DEL(a);N,IN+ABL,PL
futószalag;futószalagot;futószalagINS(ot);INS(ot);;N,ACC,SG
lélegzik;lélegzem;lélegzDEL(ik)INS(e)INS(m);INS(e),INS(m);DEL(ik);V,IND,PRS,INDF,1,SG
cserebogár;cserebogaraktól;cserebogDEL(á)INS(a)rINS(aktól);INS(a),INS(aktól);DEL(á);N,AT+ABL,PL
tanúság;tanúságokkal;tanúságINS(okkal);INS(okkal);;N,INST,PL
gödény;gödényig;gödényINS(ig);INS(ig);;N,TERM,SG
alvás;alvásokról;alvásINS(okról);INS(okról);;N,ON+ABL,PL
humanista;humanistának;humanistINS(án)aINS(k);INS(án),INS(k);;N,DAT,SG
körömlakk;körömlakkokig;körömlakkINS(okig);INS(okig);;N,TERM,PL
szauna;szaunákig;szaunDEL(a)INS(ákig);INS(ákig);DEL(a);N,TERM,PL
ihatatlanabb;ihatatlanabbakra;ihatatlanabbINS(akra);INS(akra);;N,ON+ALL,PL
kormányválság;kormányválságokban;kormányválságINS(okban);INS(okban);;N,IN+ESS,PL
pléh;pléheket;pléhINS(eket);INS(eket);;N,ACC,PL
sajnál;sajnáltok;sajnálINS(tok);INS(tok);;V,IND,PRS,INDF,2,PL
lencse;lencsékbe;lencsINS(ékb)e;INS(ékb);;N,IN+ALL,PL
mátka;mátkában;mátkINS(áb)aINS(n);INS(áb),INS(n);;N,IN+ESS,SG
optimista;optimistákhoz;optimistDEL(a)INS(ákhoz);INS(ákhoz);DEL(a);N,AT+ALL,PL
dobaj;dobajokig;dobajINS(okig);INS(okig);;N,TERM,PL
induló;indulókra;indulóINS(kra);INS(kra);;N,ON+ALL,PL
meztelenség;meztelenségekig;meztelenséINS(g)INS(e)INS(k)INS(i)g;INS(g),INS(e),INS(k),INS(i);;N,TERM,PL
tanév;tanévekért;tanévINS(ekért);INS(ekért);;N,PRP,PL
nyuszt;nyusztokig;nyusztINS(okig);INS(okig);;N,TERM,PL
ideális;ideálisakkal;ideálisINS(akkal);INS(akkal);;N,INST,PL
serpenyő;serpenyőkért;serpenyőINS(kért);INS(kért);;N,TRANS,PL
ism.;ism.-ekbe;ism.INS(-)INS(e)INS(k)INS(b)INS(e);INS(-),INS(e),INS(k),INS(b),INS(e);;N,IN+ALL,PL
koordinál;koordinálná;koordinálINS(ná);INS(ná);;V,COND,PRS,DEF,3,SG
felsőfok;felsőfokokra;felsőfokINS(okra);INS(okra);;N,ON+ALL,PL
lapja;lapjából;lapjDEL(a)INS(ából);INS(ából);DEL(a);N,IN+ABL,SG
