Source;Left;Right;Operation;Object;Grammar
karamel;<karamel;>;INS;lerne;N,DEF,NOM,PL
rytter;<rytter;>;INS;es;N,INDF,GEN,PL
kappe;<kappe;>;INS;r;N,INDF,NOM,PL
tv-serie;<tv-serie;>;INS;rs;N,INDF,GEN,PL
årtusinde;<årtusinde;>;INS;rs;N,INDF,GEN,PL
kusine;<kusine;>;INS;r;N,INDF,NOM,PL
flanere;<flaner;e>;INS;ed;V,ACT,IND,PST
abrikostræ;<abrikostræ;>;INS;ers;N,INDF,GEN,PL
spyd;<spyd;>;INS;s;N,INDF,GEN,PL
synd;<synd;>;INS;s;N,INDF,GEN,SG
veto;<veto;>;INS;er;N,INDF,NOM,PL
fakkel;<;fakkel>;INS;faklen;N,DEF,NOM,SG
fakkel;<fakkel;>;INS;en;N,DEF,NOM,SG
neuron;<neuro;n>;INS;ne;N,DEF,NOM,SG
håndklæde;<håndklæde;>;INS;r;N,INDF,NOM,PL
kanelsnegl;<kanelsnegl;>;INS;ene;N,DEF,NOM,PL
vaccine;<vaccine;>;INS;r;N,INDF,NOM,PL
princip;<princip;>;INS;pet;N,DEF,NOM,SG
kopi;<kopi;>;INS;erne;N,DEF,NOM,PL
arkiv;<arkiv;>;INS;et;N,DEF,NOM,SG
kranse;<kranse;>;INS;r;V,ACT,IND,PRS
snebold;<snebold;>;INS;es;N,INDF,GEN,PL
galge;<galg;e>;INS;ern;N,DEF,NOM,PL
frokost;<frokost;>;INS;er;N,INDF,NOM,PL
machomand;<machom;nd>;DEL;a;N,INDF,GEN,PL
machomand;<machoma;nd>;INS;æ;N,INDF,GEN,PL
machomand;<machomand;>;INS;s;N,INDF,GEN,PL
håndgemæng;<håndgemæng;>;INS;et;N,DEF,NOM,SG
snedker;<snedker;>;INS;s;N,INDF,GEN,SG
læbe;<læbe;>;INS;rs;N,INDF,GEN,PL
helligdag;<helligdag;>;INS;ene;N,DEF,NOM,PL
præposition;<præposition;>;INS;er;N,INDF,NOM,PL
blokere;<bloker;>;DEL;e;V,ACT,IMP
klitoris;<klitoris;>;INS;serne;N,DEF,NOM,PL
toer;<toer;>;INS;e;N,INDF,NOM,PL
låg;<låg;>;INS;ene;N,DEF,NOM,PL
kue;<ku;e>;INS;end;V.PTCP,ACT,PRS
biting;<biting;>;INS;en;N,DEF,NOM,SG
fodring;<fodring;>;INS;s;N,INDF,GEN,SG
årsdag;<årsdag;>;INS;es;N,INDF,GEN,PL
mode;<mode;>;INS;r;N,INDF,NOM,PL
kasserolle;<kasserolle;>;INS;r;N,INDF,NOM,PL
antonym;<antonym;>;INS;er;N,INDF,NOM,PL
ytring;<ytring;>;INS;er;N,INDF,NOM,PL
snebold;<snebold;>;INS;en;N,DEF,NOM,SG
udseende;<udseende;>;INS;r;N,INDF,NOM,PL
møller;<møller;>;INS;s;N,INDF,GEN,SG
sæl;<sæl;>;INS;s;N,INDF,GEN,SG
antenne;<antenne;>;INS;s;N,INDF,GEN,SG
strande;<stran;de>;INS;de;V,ACT,IND,PST
autorisation;<autorisation;>;INS;s;N,INDF,GEN,SG
butterfly;<butterfly;>;INS;s;N,INDF,GEN,SG
efterår;<efterår;>;INS;s;N,INDF,GEN,SG
nevø;<nevø;>;INS;ers;N,INDF,GEN,PL
hovedserie;<hovedserie;>;INS;r;N,INDF,NOM,PL
nul;<nul;>;INS;s;N,INDF,GEN,SG
krave;<krav;e>;INS;ern;N,DEF,NOM,PL
vinge;<vinge;>;INS;s;N,INDF,GEN,SG
persienne;<persien;ne>;INS;ner;N,DEF,NOM,PL
kaktus;<kaktus;>;INS;serne;N,DEF,NOM,PL
basun;<basun;>;INS;ers;N,INDF,GEN,PL
onomatopoietikon;<onomatopoietik;>;DEL;on;N,INDF,NOM,PL
onomatopoietikon;<onomatopoietikon;>;INS;a;N,INDF,NOM,PL
våbenhvile;<våbenhvile;>;INS;s;N,INDF,GEN,SG
plads;<plads;>;INS;erne;N,DEF,NOM,PL
kopimaskine;<kopimaskine;>;INS;rs;N,INDF,GEN,PL
sæl;<sæl;>;INS;en;N,DEF,NOM,SG
paryk;<paryk;>;INS;ken;N,DEF,NOM,SG
lillebror;<lillebror;>;INS;en;N,DEF,NOM,SG
fodre;<fodre;>;INS;r;V,ACT,IND,PRS
eksistens;<eksistens;>;INS;erne;N,DEF,NOM,PL
sikkerhed;<sikkerhed;>;INS;erne;N,DEF,NOM,PL
areal;<areal;>;INS;ers;N,INDF,GEN,PL
mutagen;<mutagen;>;INS;ers;N,INDF,GEN,PL
aubergine;<aubergine;>;INS;s;N,INDF,GEN,SG
kjole;<kjole;>;INS;r;N,INDF,NOM,PL
troubadour;<troubadour;>;INS;s;N,INDF,GEN,SG
fiskestang;<fiskest;ng>;DEL;a;N,INDF,GEN,PL
fiskestang;<fiskesta;ng>;INS;æ;N,INDF,GEN,PL
fiskestang;<fiskestang;>;INS;ers;N,INDF,GEN,PL
bondegård;<bondegård;>;INS;ene;N,DEF,NOM,PL
bassin;<bassin;>;INS;et;N,DEF,NOM,SG
topolog;<topolog;>;INS;s;N,INDF,GEN,SG
råb;<råb;>;INS;s;N,INDF,GEN,SG
kontor;<kontor;>;INS;et;N,DEF,NOM,SG
vildsvin;<vildsvin;>;INS;s;N,INDF,GEN,SG
tungemål;<tungemål;>;INS;ene;N,DEF,NOM,PL
dødelighed;<dødelighed;>;INS;erne;N,DEF,NOM,PL
satire;<satire;>;INS;n;N,DEF,NOM,SG
database;<database;>;INS;r;N,INDF,NOM,PL
studere;<studer;>;DEL;e;V,ACT,IMP
kande;<kand;e>;INS;ern;N,DEF,NOM,PL
kvælstof;<kvælstof;>;INS;s;N,INDF,GEN,SG
deviere;<devier;e>;INS;end;V.PTCP,ACT,PRS
apropos;<apropos;>;INS;er;N,INDF,NOM,PL
skjorte;<skjorte;>;INS;n;N,DEF,NOM,SG
differensrække;<differensrække;>;INS;n;N,DEF,NOM,SG
køretøj;<køretøj;>;INS;ers;N,INDF,GEN,PL
mule;<mule;>;INS;s;N,INDF,GEN,SG
huskat;<huskat;>;INS;tene;N,DEF,NOM,PL
liechtensteiner;<liechtensteiner;>;INS;s;N,INDF,GEN,SG
signere;<signer;e>;INS;ed;V,ACT,IND,PST
vatpind;<vatpind;>;INS;ene;N,DEF,NOM,PL
diadem;<diadem;>;INS;ers;N,INDF,GEN,PL
række;<rækk;e>;INS;ern;N,DEF,NOM,PL
kolos;<kolo;s>;INS;sser;N,INDF,GEN,PL
sideordning;<sideordning;>;INS;s;N,INDF,GEN,SG
integrere;<integrere;>;INS;r;V,ACT,IND,PRS
køretøj;<køretøj;>;INS;erne;N,DEF,NOM,PL
bedemand;<bedem;nd>;DEL;a;N,INDF,GEN,PL
bedemand;<bedema;nd>;INS;æ;N,INDF,GEN,PL
bedemand;<bedemand;>;INS;s;N,INDF,GEN,PL
manko;<manko;>;INS;en;N,DEF,NOM,SG
tepotte;<tepotte;>;INS;r;N,INDF,NOM,PL
låge;<låge;>;INS;n;N,DEF,NOM,SG
valens;<valens;>;INS;er;N,INDF,NOM,PL
violin;<violin;>;INS;ers;N,INDF,GEN,PL
ansøger;<ansøger;>;INS;s;N,INDF,GEN,SG
ode;<ode;>;INS;s;N,INDF,GEN,SG
torden;<torden;>;INS;er;N,INDF,NOM,PL
synliggørelse;<synliggørelse;>;INS;r;N,INDF,NOM,PL
torden;<torden;>;INS;erne;N,DEF,NOM,PL
buksestof;<buksestof;>;INS;s;N,INDF,GEN,SG
huske;<husk;e>;INS;ed;V,ACT,IND,PST
atlet;<atlet;>;INS;s;N,INDF,GEN,SG
sadel;<sad;l>;DEL;e;N,INDF,NOM,PL
sadel;<sadel;>;INS;er;N,INDF,NOM,PL
vitamin;<vitamin;>;INS;s;N,INDF,GEN,SG
kultur;<kultur;>;INS;en;N,DEF,NOM,SG
væske;<væske;>;INS;rs;N,INDF,GEN,PL
embedsmand;<embedsm;nd>;DEL;a;N,INDF,GEN,PL
embedsmand;<embedsma;nd>;INS;æ;N,INDF,GEN,PL
embedsmand;<embedsmand;>;INS;s;N,INDF,GEN,PL
ventil;<ventil;>;INS;en;N,DEF,NOM,SG
basun;<basun;>;INS;s;N,INDF,GEN,SG
millimeter;<millimeter;>;INS;s;N,INDF,GEN,SG
cigar;<cigar;>;INS;ers;N,INDF,GEN,PL
mulat;<mulat;>;INS;s;N,INDF,GEN,SG
afstemning;<afstemning;>;INS;er;N,INDF,NOM,PL
prisvinder;<prisvinder;>;INS;ne;N,DEF,NOM,PL
krølle;<krølle;>;INS;r;N,INDF,NOM,PL
rødvin;<rødvi;n>;INS;ne;N,DEF,NOM,SG
toer;<toer;>;INS;s;N,INDF,GEN,SG
affaldskurv;<affaldskurv;>;INS;ene;N,DEF,NOM,PL
bonderøv;<bonderøv;>;INS;ene;N,DEF,NOM,PL
adamsæble;<adamsæble;>;INS;t;N,DEF,NOM,SG
renovere;<renover;e>;INS;ed;V,ACT,IND,PST
alkymist;<alkymist;>;INS;erne;N,DEF,NOM,PL
savle;<savle;>;INS;r;V,ACT,IND,PRS
ballon;<ballon;>;INS;er;N,INDF,NOM,PL
mariehøne;<mariehø;ne>;INS;ner;N,DEF,NOM,PL
forkølelse;<forkølelse;>;INS;rs;N,INDF,GEN,PL
pinlighedsfornemmelse;<pinlighedsfornemmelse;>;INS;rs;N,INDF,GEN,PL
chauffør;<chauffør;>;INS;en;N,DEF,NOM,SG
størrelse;<størrelse;>;INS;s;N,INDF,GEN,SG
sommer;<som;r>;DEL;me;N,DEF,NOM,PL
sommer;<sommer;>;INS;ene;N,DEF,NOM,PL
nektarin;<nektari;n>;INS;ne;N,DEF,NOM,SG
kollega;<kollega;>;INS;erne;N,DEF,NOM,PL
smed;<smed;>;INS;es;N,INDF,GEN,PL
provins;<provins;>;INS;en;N,DEF,NOM,SG
ballade;<ballade;>;INS;r;N,INDF,NOM,PL
højdespringer;<højdespringer;>;INS;e;N,INDF,NOM,PL
kongerige;<kongerige;>;INS;rs;N,INDF,GEN,PL
torturere;<torturere;>;INS;des;V,PASS,IND,PST
kokosnød;<kokosnød;>;INS;der;N,INDF,NOM,PL
tærte;<tærte;>;INS;rs;N,INDF,GEN,PL
guitarist;<guitarist;>;INS;s;N,INDF,GEN,SG
løsesum;<løsesum;>;INS;mer;N,INDF,NOM,PL
dyrke;<dyrke;>;INS;s;V,PASS,IND,PRS
trillebør;<trillebør;>;INS;ene;N,DEF,NOM,PL
medgift;<medgift;>;INS;er;N,INDF,NOM,PL
pynte;<pynte;>;INS;t;V.PTCP,PASS,PST
aristokrati;<aristokrati;>;INS;et;N,DEF,NOM,SG
operere;<operere;>;INS;r;V,ACT,IND,PRS
kjove;<kjove;>;INS;r;N,INDF,NOM,PL
krematorie;<krematorie;>;INS;t;N,DEF,NOM,SG
akkord;<akkord;>;INS;erne;N,DEF,NOM,PL
kontaktperson;<kontaktperso;n>;INS;ne;N,DEF,NOM,SG
begyndelse;<begyndelse;>;INS;s;N,INDF,GEN,SG
recirkulation;<recirkulation;>;INS;er;N,INDF,NOM,PL
terminologi;<terminologi;>;INS;ers;N,INDF,GEN,PL
fjord;<fjord;>;INS;e;N,INDF,NOM,PL
betablokker;<betablokker;>;INS;es;N,INDF,GEN,PL
sværd;<sværd;>;INS;s;N,INDF,GEN,PL
græker;<græker;>;INS;es;N,INDF,GEN,PL
selvportræt;<selvportræt;>;INS;terne;N,DEF,NOM,PL
ged;<ged;>;INS;en;N,DEF,NOM,SG
kobberrør;<kobberrør;>;INS;s;N,INDF,GEN,SG
pig;<pig;>;INS;ges;N,INDF,GEN,PL
buffer;<buffer;>;INS;s;N,INDF,GEN,SG
diamant;<diamant;>;INS;erne;N,DEF,NOM,PL
slikkepot;<slikkepot;>;INS;ten;N,DEF,NOM,SG
sektor;<sekto;r>;INS;re;N,INDF,NOM,PL
terapeut;<terapeut;>;INS;er;N,INDF,NOM,PL
flagermus;<flagermus;>;INS;ene;N,DEF,NOM,PL
rygsøjle;<rygsøjle;>;INS;r;N,INDF,NOM,PL
len;<len;>;INS;ene;N,DEF,NOM,PL
frygte;<frygt;e>;INS;end;V.PTCP,ACT,PRS
gasmaske;<gasmaske;>;INS;r;N,INDF,NOM,PL
taste;<taste;>;INS;des;V,PASS,IND,PST
hynde;<hynde;>;INS;s;N,INDF,GEN,SG
kartoffel;<kartof;l>;DEL;fe;N,DEF,NOM,PL
kartoffel;<kartoffel;>;INS;erne;N,DEF,NOM,PL
loppe;<lopp;e>;INS;ern;N,DEF,NOM,PL
pibe;<pib;e>;INS;ern;N,DEF,NOM,PL
vestkyst;<vestkyst;>;INS;s;N,INDF,GEN,SG
skarpskytte;<skarpskytt;e>;INS;ern;N,DEF,NOM,PL
onkel;<;onkel>;INS;onklen;N,DEF,NOM,SG
onkel;<onkel;>;INS;en;N,DEF,NOM,SG
polygon;<polygon;>;INS;erne;N,DEF,NOM,PL
bregne;<bregne;>;INS;rs;N,INDF,GEN,PL
pinjekerne;<pinjekerne;>;INS;rs;N,INDF,GEN,PL
affaldskurv;<affaldskurv;>;INS;e;N,INDF,NOM,PL
parkere;<parker;e>;INS;ed;V,ACT,IND,PST
scorereplik;<scorereplik;>;INS;ker;N,INDF,NOM,PL
halvmåne;<halvmåne;>;INS;n;N,DEF,NOM,SG
fag;<fag;>;INS;ene;N,DEF,NOM,PL
middag;<middag;>;INS;s;N,INDF,GEN,SG
gyngehest;<gyngehest;>;INS;ene;N,DEF,NOM,PL
samling;<samling;>;INS;s;N,INDF,GEN,SG
fyrfadslys;<fyrfadslys;>;INS;ene;N,DEF,NOM,PL
tåge;<tåge;>;INS;n;N,DEF,NOM,SG
søster;<søster;>;INS;s;N,INDF,GEN,SG
bønne;<bønne;>;INS;rs;N,INDF,GEN,PL
skuespil;<skuespil;>;INS;s;N,INDF,GEN,PL
græshoppe;<græshoppe;>;INS;r;N,INDF,NOM,PL
kommutere;<kommutere;>;INS;des;V,PASS,IND,PST
greve;<grev;e>;INS;ern;N,DEF,NOM,PL
ventilere;<ventilere;>;INS;des;V,PASS,IND,PST
påfugl;<påfugl;>;INS;ene;N,DEF,NOM,PL
verdenskrig;<verdenskrig;>;INS;e;N,INDF,NOM,PL
mønt;<mønt;>;INS;s;N,INDF,GEN,SG
okse;<okse;>;INS;r;N,INDF,NOM,PL
samfundsstøtte;<samfundsstøtt;e>;INS;ern;N,DEF,NOM,PL
blodbad;<blodbad;>;INS;ene;N,DEF,NOM,PL
fremlejer;<fremlejer;>;INS;es;N,INDF,GEN,PL
pinlighedsfornemmelse;<pinlighedsfornemmels;e>;INS;ern;N,DEF,NOM,PL
bænk;<bænk;>;INS;es;N,INDF,GEN,PL
mellemmand;<mellemm;nd>;DEL;a;N,INDF,NOM,PL
mellemmand;<mellemma;nd>;INS;æ;N,INDF,NOM,PL
lighed;<lighed;>;INS;er;N,INDF,NOM,PL
stikprøve;<stikprøve;>;INS;r;N,INDF,NOM,PL
hofteben;<hofteben;>;INS;ene;N,DEF,NOM,PL
strømstyrke;<strømstyrk;e>;INS;ern;N,DEF,NOM,PL
nakke;<nakke;>;INS;rs;N,INDF,GEN,PL
semester;<semest;r>;DEL;e;N,INDF,NOM,PL
semester;<semester;>;INS;e;N,INDF,NOM,PL
niveau;<niveau;>;INS;et;N,DEF,NOM,SG
demonstration;<demonstration;>;INS;ers;N,INDF,GEN,PL
græker;<græker;>;INS;e;N,INDF,NOM,PL
evighed;<evighed;>;INS;en;N,DEF,NOM,SG
mutant;<mutant;>;INS;ers;N,INDF,GEN,PL
æblekerne;<æblekerne;>;INS;s;N,INDF,GEN,SG
hytte;<hytte;>;INS;r;N,INDF,NOM,PL
cigaretpakke;<cigaretpakke;>;INS;n;N,DEF,NOM,SG
kaj;<kaj;>;INS;ers;N,INDF,GEN,PL
smed;<smed;>;INS;e;N,INDF,NOM,PL
affaldsstof;<affaldsstof;>;INS;fers;N,INDF,GEN,PL
horrorfilm;<horrorfilm;>;INS;ene;N,DEF,NOM,PL
storebror;<storebror;>;INS;ene;N,DEF,NOM,PL
skuldertræk;<skuldertræk;>;INS;s;N,INDF,GEN,SG
diskussion;<diskussio;n>;INS;ne;N,DEF,NOM,SG
ejendom;<ejendom;>;INS;men;N,DEF,NOM,SG
bondegård;<bondegård;>;INS;en;N,DEF,NOM,SG
medgift;<medgift;>;INS;erne;N,DEF,NOM,PL
union;<union;>;INS;ers;N,INDF,GEN,PL
afasi;<afasi;>;INS;erne;N,DEF,NOM,PL
tatovør;<tatovø;r>;INS;re;N,INDF,NOM,PL
tilstand;<tilstand;>;INS;en;N,DEF,NOM,SG
udelukkelse;<udelukkels;e>;INS;ern;N,DEF,NOM,PL
svale;<sval;e>;INS;ern;N,DEF,NOM,PL
browser;<browser;>;INS;s;N,INDF,GEN,SG
tredjepart;<tredjepart;>;INS;erne;N,DEF,NOM,PL
bamse;<bamse;>;INS;rs;N,INDF,GEN,PL
salathoved;<salathoved;>;INS;er;N,INDF,NOM,PL
godbid;<godbid;>;INS;derne;N,DEF,NOM,PL
palæstinenser;<palæstinenser;>;INS;s;N,INDF,GEN,SG
englænderinde;<englænderinde;>;INS;n;N,DEF,NOM,SG
delfin;<delfin;>;INS;s;N,INDF,GEN,SG
vom;<vom;>;INS;mes;N,INDF,GEN,PL
tosse;<toss;e>;INS;ern;N,DEF,NOM,PL
øjelåg;<øjelåg;>;INS;et;N,DEF,NOM,SG
surhedsregulator;<surhedsregulator;>;INS;erne;N,DEF,NOM,PL
farmaceut;<farmaceut;>;INS;s;N,INDF,GEN,SG
kæledyr;<kæledyr;>;INS;ene;N,DEF,NOM,PL
avokado;<avokado;>;INS;ers;N,INDF,GEN,PL
grupperabat;<grupperabat;>;INS;ter;N,INDF,NOM,PL
bondegård;<bondegård;>;INS;s;N,INDF,GEN,SG
ozelot;<ozelot;>;INS;ten;N,DEF,NOM,SG
muldvarp;<muldvarp;>;INS;ene;N,DEF,NOM,PL
viske;<visk;e>;INS;ed;V,ACT,IND,PST
asteroide;<asteroide;>;INS;n;N,DEF,NOM,SG
kiosk;<kiosk;>;INS;erne;N,DEF,NOM,PL
landsby;<landsby;>;INS;erne;N,DEF,NOM,PL
fotograf;<fotograf;>;INS;en;N,DEF,NOM,SG
talje;<talj;e>;INS;ern;N,DEF,NOM,PL
slurk;<slurk;>;INS;e;N,INDF,NOM,PL
manke;<manke;>;INS;n;N,DEF,NOM,SG
loppe;<loppe;>;INS;rs;N,INDF,GEN,PL
deducere;<deducere;>;INS;des;V,PASS,IND,PST
debat;<debat;>;INS;terne;N,DEF,NOM,PL
dyne;<dyne;>;INS;n;N,DEF,NOM,SG
mår;<mår;>;INS;en;N,DEF,NOM,SG
rundkørsel;<rundkørs;l>;DEL;e;N,DEF,NOM,SG
rundkørsel;<rundkørsel;>;INS;en;N,DEF,NOM,SG
tærte;<tært;e>;INS;ern;N,DEF,NOM,PL
maskine;<maskine;>;INS;r;N,INDF,NOM,PL
elefant;<elefant;>;INS;erne;N,DEF,NOM,PL
tomme;<tomm;e>;INS;ern;N,DEF,NOM,PL
kornet;<kornet;>;INS;terne;N,DEF,NOM,PL
bamse;<bamse;>;INS;r;N,INDF,NOM,PL
leverpostej;<leverpostej;>;INS;erne;N,DEF,NOM,PL
bogorm;<bogorm;>;INS;ene;N,DEF,NOM,PL
hypnotisere;<hypnotiser;e>;INS;end;V.PTCP,ACT,PRS
lillefinger;<lillefing;er>;INS;ren;N,DEF,NOM,PL
lillefinger;<lillefinge;>;DEL;r;N,DEF,NOM,PL
skattekiste;<skattekiste;>;INS;r;N,INDF,NOM,PL
toilet;<toilet;>;INS;ter;N,INDF,NOM,PL
ko;<k;>;DEL;o;N,INDF,NOM,PL
ko;<ko;>;INS;øer;N,INDF,NOM,PL
tanke;<tanke;>;INS;rs;N,INDF,GEN,PL
tredjepart;<tredjepart;>;INS;en;N,DEF,NOM,SG
svulme;<svulm;>;DEL;e;V,ACT,IMP
straffespark;<straffespark;>;INS;s;N,INDF,GEN,SG
triumf;<triumf;>;INS;s;N,INDF,GEN,SG
medalje;<medalje;>;INS;s;N,INDF,GEN,SG
carbonkredsløb;<carbonkredsløb;>;INS;ene;N,DEF,NOM,PL
forudsætning;<forudsætning;>;INS;s;N,INDF,GEN,SG
motiv;<motiv;>;INS;s;N,INDF,GEN,SG
ølmave;<ølmave;>;INS;n;N,DEF,NOM,SG
ørred;<ørred;>;INS;erne;N,DEF,NOM,PL
pseudonym;<pseudonym;>;INS;erne;N,DEF,NOM,PL
symptom;<symptom;>;INS;s;N,INDF,GEN,SG
kedel;<;kedel>;INS;kedlen;N,DEF,NOM,SG
kedel;<kedel;>;INS;en;N,DEF,NOM,SG
wienerbrød;<wienerbrød;>;INS;s;N,INDF,GEN,SG
dampskib;<dampskib;>;INS;s;N,INDF,GEN,SG
kniv;<kniv;>;INS;s;N,INDF,GEN,SG
vinliste;<vinliste;>;INS;s;N,INDF,GEN,SG
håndboldspiller;<håndboldspiller;>;INS;s;N,INDF,GEN,SG
frøken;<frøk;en>;INS;en;N,DEF,NOM,SG
rygrad;<rygrad;>;INS;ene;N,DEF,NOM,PL
drøn;<drøn;>;INS;s;N,INDF,GEN,SG
tøffelhelt;<tøffelhelt;>;INS;ene;N,DEF,NOM,PL
sommerfugl;<sommerfugl;>;INS;es;N,INDF,GEN,PL
gnist;<gnist;>;INS;er;N,INDF,NOM,PL
negl;<negl;>;INS;en;N,DEF,NOM,SG
tid;<tid;>;INS;er;N,INDF,NOM,PL
tempo;<tempo;>;INS;s;N,INDF,GEN,SG
lab;<lab;>;INS;berne;N,DEF,NOM,PL
magre;<magr;e>;INS;ed;V,ACT,IND,PST
kalv;<kalv;>;INS;s;N,INDF,GEN,SG
feber;<feber;>;INS;s;N,INDF,GEN,SG
cigaretrør;<cigaretrør;>;INS;ene;N,DEF,NOM,PL
troldmand;<troldm;nd>;DEL;a;N,DEF,NOM,PL
troldmand;<troldma;nd>;INS;æ;N,DEF,NOM,PL
troldmand;<troldmand;>;INS;ene;N,DEF,NOM,PL
fagforening;<fagforening;>;INS;ers;N,INDF,GEN,PL
ask;<ask;>;INS;ene;N,DEF,NOM,PL
emblem;<emblem;>;INS;ers;N,INDF,GEN,PL
komponist;<komponist;>;INS;ers;N,INDF,GEN,PL
mistelten;<mistelten;>;INS;es;N,INDF,GEN,PL
storesøster;<storesøster;>;INS;ene;N,DEF,NOM,PL
passager;<passager;>;INS;s;N,INDF,GEN,SG
månefase;<månefase;>;INS;rs;N,INDF,GEN,PL
time;<time;>;INS;rs;N,INDF,GEN,PL
hare;<hare;>;INS;r;N,INDF,NOM,PL
papegøje;<papegøje;>;INS;r;N,INDF,NOM,PL
assimilere;<assimiler;e>;INS;end;V.PTCP,ACT,PRS
reklame;<reklame;>;INS;rs;N,INDF,GEN,PL
korridor;<korridor;>;INS;ers;N,INDF,GEN,PL
konspirationsteori;<konspirationsteori;>;INS;ers;N,INDF,GEN,PL
kvalitet;<kvalitet;>;INS;s;N,INDF,GEN,SG
filosof;<filosof;>;INS;fer;N,INDF,NOM,PL
peberkværn;<peberkværn;>;INS;ene;N,DEF,NOM,PL
mellemmand;<mellemm;nd>;DEL;a;N,DEF,NOM,PL
mellemmand;<mellemma;nd>;INS;æ;N,DEF,NOM,PL
mellemmand;<mellemmand;>;INS;ene;N,DEF,NOM,PL
bifamilie;<bifamilie;>;INS;s;N,INDF,GEN,SG
hjerte;<hjerte;>;INS;s;N,INDF,GEN,SG
mellemistid;<mellemistid;>;INS;erne;N,DEF,NOM,PL
konsulat;<konsulat;>;INS;s;N,INDF,GEN,SG
advent;<advent;>;INS;en;N,DEF,NOM,SG
kroge;<krog;e>;INS;ed;V,ACT,IND,PST
hvidvin;<hvidvin;>;INS;e;N,INDF,NOM,PL
psykologi;<psykologi;>;INS;en;N,DEF,NOM,SG
diagnosticere;<diagnosticere;>;INS;des;V,PASS,IND,PST
samleje;<samleje;>;INS;r;N,INDF,NOM,PL
ordre;<ordre;>;INS;n;N,DEF,NOM,SG
orkestergrav;<orkestergrav;>;INS;en;N,DEF,NOM,SG
suspensorium;<suspensori;>;DEL;um;N,DEF,NOM,PL
suspensorium;<suspensorium;>;INS;erne;N,DEF,NOM,PL
krokodille;<krokodille;>;INS;rs;N,INDF,GEN,PL
ærbødighed;<ærbødighed;>;INS;er;N,INDF,NOM,PL
bambus;<bambus;>;INS;ser;N,INDF,NOM,PL
kontakt;<kontakt;>;INS;ers;N,INDF,GEN,PL
kram;<kram;>;INS;met;N,DEF,NOM,SG
tendens;<tendens;>;INS;erne;N,DEF,NOM,PL
drager;<drager;>;INS;s;N,INDF,GEN,SG
høtyv;<høtyv;>;INS;es;N,INDF,GEN,PL
værdi;<værdi;>;INS;er;N,INDF,NOM,PL
biom;<biom;>;INS;s;N,INDF,GEN,SG
sadist;<sadist;>;INS;er;N,INDF,NOM,PL
hospital;<hospital;>;INS;er;N,INDF,NOM,PL
etage;<etag;e>;INS;ern;N,DEF,NOM,PL
servitrice;<servitric;e>;INS;ern;N,DEF,NOM,PL
tand;<tand;>;INS;s;N,INDF,GEN,SG
humanist;<humanist;>;INS;s;N,INDF,GEN,SG
dyd;<dyd;>;INS;en;N,DEF,NOM,SG
jurist;<jurist;>;INS;s;N,INDF,GEN,SG
teori;<teori;>;INS;er;N,INDF,NOM,PL
adverbium;<adverbi;>;DEL;um;N,INDF,NOM,PL
adverbium;<adverbium;>;INS;er;N,INDF,NOM,PL
hexaeder;<hexaeder;>;INS;et;N,DEF,NOM,SG
mø;<mø;>;INS;en;N,DEF,NOM,SG
dokument;<dokument;>;INS;erne;N,DEF,NOM,PL
bordel;<bordel;>;INS;s;N,INDF,GEN,SG
færdselstavle;<færdselstavle;>;INS;n;N,DEF,NOM,SG
ælte;<ælt;>;DEL;e;V,ACT,IMP
barnesoldat;<barnesoldat;>;INS;en;N,DEF,NOM,SG
ringe;<ringe;>;INS;r;V,ACT,IND,PRS
morgenmenneske;<morgenmenneske;>;INS;t;N,DEF,NOM,SG
brise;<brise;>;INS;s;N,INDF,GEN,SG
klare;<klare;>;INS;des;V,PASS,IND,PST
hindbærsnitte;<hindbærsnitte;>;INS;s;N,INDF,GEN,SG
hypnotisere;<hypnotisere;>;INS;s;V,PASS,IND,PRS
urinale;<urinale;>;INS;t;N,DEF,NOM,SG
ballade;<ballade;>;INS;rs;N,INDF,GEN,PL
emballage;<emballage;>;INS;n;N,DEF,NOM,SG
substituere;<substituer;e>;INS;ed;V,ACT,IND,PST
krop;<krop;>;INS;s;N,INDF,GEN,SG
rædsel;<rædsel;>;INS;s;N,INDF,GEN,SG
ildflue;<ildflu;e>;INS;ern;N,DEF,NOM,PL
kineser;<kineser;>;INS;s;N,INDF,GEN,SG
schweizer;<schweizer;>;INS;en;N,DEF,NOM,SG
annektering;<annektering;>;INS;s;N,INDF,GEN,SG
polyeder;<polyed;r>;DEL;e;N,INDF,NOM,PL
polyeder;<polyeder;>;INS;e;N,INDF,NOM,PL
monoteist;<monoteist;>;INS;s;N,INDF,GEN,SG
marmelade;<marmelade;>;INS;rs;N,INDF,GEN,PL
babylonier;<babylonier;>;INS;es;N,INDF,GEN,PL
proton;<proton;>;INS;erne;N,DEF,NOM,PL
gøde;<gøde;>;INS;t;V.PTCP,PASS,PST
karakter;<karakter;>;INS;ers;N,INDF,GEN,PL
strikkepind;<strikkepind;>;INS;es;N,INDF,GEN,PL
araber;<araber;>;INS;ne;N,DEF,NOM,PL
tandpasta;<tandpasta;>;INS;erne;N,DEF,NOM,PL
småbarn;<småb;rn>;DEL;a;N,DEF,NOM,PL
småbarn;<småba;rn>;INS;ø;N,DEF,NOM,PL
småbarn;<småbarn;>;INS;ene;N,DEF,NOM,PL
tronarving;<tronarving;>;INS;erne;N,DEF,NOM,PL
