Source;Left;Right;Operation;Object;Grammar
szabályozás;<szabályozás;>;INS;okként;N,FRML,PL
dunyha;<dunyh;>;DEL;a;N,IN+ABL,PL
dunyha;<dunyha;>;INS;ákból;N,IN+ABL,PL
szállás;<szállás;>;INS;ig;N,TERM,SG
feled;<feled;>;INS;ett;V.PTCP,PST
kegy;<kegy;>;INS;ként;N,FRML,SG
ól;<ól;>;INS;on;N,AT+ESS,SG
behúz;<behúz;>;INS;od;V,IND,PRS,DEF,2,SG
tré;<tré;>;INS;ket;N,ACC,PL
farmernadrág;<farmernadrág;>;INS;okhoz;N,AT+ALL,PL
partifecske;<partifecs;ke>;INS;kék;N,INST,PL
partifecske;<partifecske;>;INS;l;N,INST,PL
szipka;<szip;ka>;INS;ká;N,NOM,PL
szipka;<szipk;>;DEL;a;N,NOM,PL
részeges;<részeges;>;INS;sel;N,INST,SG
cserkészlány;<cserkészlány;>;INS;okon;N,ON+ESS,PL
bölömbika;<bölömbik;>;DEL;a;N,ON+ESS,SG
bölömbika;<bölömbika;>;INS;án;N,ON+ESS,SG
teljesség;<teljesség;>;INS;nél;N,AT+ESS,SG
sóvárog;<sóvárog;>;INS;nák;V,COND,PRS,DEF,3,PL
e-mail;<e-mail;>;INS;eket;N,ACC,PL
óriás;<óriás;>;INS;ról;N,ON+ABL,SG
audiencia;<audienci;>;DEL;a;N,AT+ALL,SG
audiencia;<audiencia;>;INS;ához;N,AT+ALL,SG
gadolínium;<gadolínium;>;INS;okat;N,ACC,PL
illata;<illat;>;DEL;a;N,ON+ESS,SG
illata;<illata;>;INS;án;N,ON+ESS,SG
bolívari;<bolívari;>;INS;aknál;N,AT+ESS,PL
körömkefe;<körömkef;e>;INS;éb;N,IN+ESS,SG
körömkefe;<körömkefe;>;INS;n;N,IN+ESS,SG
teljesítményű;<teljesítményű;>;INS;eknek;N,DAT,PL
tárul;<tárul;>;INS;jak;V,SBJV,PRS,INDF,1,SG
kolostor;<kolostor;>;INS;okká;N,TRANS,PL
colos;<colos;>;INS;akként;N,FRML,PL
kamuka;<kamuk;>;DEL;a;N,PRP,PL
kamuka;<kamuka;>;INS;ákért;N,PRP,PL
fűzfapoéta;<fűzfapoét;a>;INS;áv;N,INST,SG
fűzfapoéta;<fűzfapoéta;>;INS;l;N,INST,SG
megbetegedés;<megbetegedés;>;INS;ek;N,NOM,PL
mozgóképszínház;<mozgóképszínház;>;INS;ról;N,ON+ABL,SG
sikít;<sikít;>;INS;ottuk;V,IND,PST,DEF,1,PL
bajadér;<bajadér;>;INS;t;N,ACC,SG
szobrász;<szobrász;>;INS;okra;N,ON+ALL,PL
fakanál;<fakanál;>;INS;nak;N,DAT,SG
nyest;<nyest;>;INS;ekről;N,ON+ABL,PL
munkaadó;<munkaadó;>;INS;ra;N,ON+ALL,SG
alkotmány;<alkotmány;>;INS;ról;N,AT+ABL,SG
tüsszentés;<tüsszentés;>;INS;től;N,AT+ABL,SG
tájkép;<tájkép;>;INS;ekhez;N,AT+ALL,PL
kannibál;<kannibál;>;INS;okba;N,IN+ALL,PL
iroda;<irod;>;DEL;a;N,FRML,PL
iroda;<iroda;>;INS;ákként;N,FRML,PL
játékfilm;<játékfilm;>;INS;ként;N,FRML,SG
olasz;<olasz;>;INS;okkal;N,PRP,PL
jelkép;<jelkép;>;INS;ben;N,IN+ESS,SG
költ;<költ;>;INS;setek;V,SBJV,PRS,INDF,2,PL
pereputty;<pereputty;>;INS;okká;N,TRANS,PL
cukor;<cuk;r>;DEL;o;N,NOM,PL
cukor;<cukor;>;INS;ok;N,NOM,PL
rejtelmesebb;<rejtelmesebb;>;INS;ek;N,NOM,PL
juhar;<juhar;>;INS;okhoz;N,AT+ALL,PL
jelzés;<jelzés;>;INS;be;N,IN+ALL,SG
diskurzus;<diskurzus;>;INS;okhoz;N,AT+ALL,PL
csecs;<csecs;>;INS;ig;N,TERM,SG
feszültebb;<feszültebb;>;INS;eket;N,ACC,PL
enciklopédia;<enciklopédi;a>;INS;ákk;N,INST,PL
enciklopédia;<enciklopédia;>;INS;l;N,INST,PL
kuszkusz;<;kusz>;DEL;kusz;N,ON+ABL,SG
drogfogyasztás;<drogfogyasztás;>;INS;ról;N,ON+ABL,SG
hercegnő;<hercegnő;>;INS;khöz;N,AT+ALL,PL
kártyajáték;<kártyajáték;>;INS;ként;N,FRML,SG
semlegesít;<semlegesít;>;INS;ettél;V,IND,PST,INDF,2,SG
kizsákmányol;<kizsákmányol;>;INS;va;V.CVB
hozzájárulás;<hozzájárulás;>;INS;okról;N,ON+ABL,PL
vászon;<vászon;>;INS;nak;N,DAT,SG
előítélet;<előítélet;>;INS;ekre;N,ON+ALL,PL
formális;<formális;>;INS;ra;N,ON+ALL,SG
távollét;<távollét;>;INS;ekre;N,ON+ALL,PL
egyesítés;<egyesítés;>;INS;ekké;N,TRANS,PL
forráskód;<forráskód;>;INS;okról;N,ON+ABL,PL
összeállít;<összeállít;>;INS;ó;V.PTCP,PRS
kismama;<kismam;a>;INS;ár;N,ON+ALL,SG
képernyővédő;<képernyővédő;>;INS;kért;N,PRP,PL
portál;<portál;>;INS;on;N,ON+ESS,SG
alkonyat;<alkonyat;>;INS;hoz;N,IN+ABL,SG
tőkehal;<tőkeha;l>;INS;lná;N,AT+ESS,SG
felejthetőbb;<felejthetőbb;>;INS;höz;N,AT+ALL,SG
akarat;<akarat;>;INS;ról;N,AT+ABL,SG
kelet;<kelet;>;INS;ekbe;N,IN+ALL,PL
fallosz;<fallosz;>;INS;ról;N,ON+ABL,SG
kettőshangzó;<kettőshangzó;>;INS;ért;N,PRP,SG
vuvuzela;<vuvuze;la>;INS;lákró;N,ON+ABL,PL
vuvuzela;<vuvuzel;>;DEL;a;N,ON+ABL,PL
vonatkozó;<vonatkozó;>;INS;nál;N,AT+ESS,SG
áprilisa;<április;a>;INS;ár;N,ON+ALL,SG
mandarinréce;<mandarinréc;>;DEL;e;N,IN+ABL,PL
mandarinréce;<mandarinréce;>;INS;ékből;N,IN+ABL,PL
teher;<te;her>;INS;r;N,AT+ESS,PL
teher;<tehe;>;DEL;r;N,AT+ESS,PL
teher;<teher;>;INS;knél;N,AT+ESS,PL
mestermű;<mestermű;>;INS;veket;N,ACC,PL
cunami;<cunami;>;INS;tól;N,AT+ABL,SG
táplál;<tápl;ál>;INS;áln;V,COND,PRS,INDF,2,SG
sajtburger;<sajtburger;>;INS;eken;N,ON+ESS,PL
alatti;<alatti;>;INS;akhoz;N,AT+ALL,PL
finanszíroz;<finanszíroz;>;INS;nánk;V,COND,PRS,DEF,1,PL
vételár;<vételár;>;INS;at;N,ACC,SG
empirikus;<empirikus;>;INS;akban;N,IN+ESS,PL
drót;<drót;>;INS;okká;N,TERM,PL
istálló;<istálló;>;INS;tól;N,AT+ABL,SG
varrónő;<varrónő;>;INS;ért;N,PRP,SG
rendezés;<rendezés;>;INS;eknek;N,DAT,PL
körülír;<körülír;>;INS;nom;V,NFIN,1,SG
színdarab;<színdarab;>;INS;okkal;N,INST,PL
keresztlány;<keresztlány;>;INS;ról;N,ON+ABL,SG
apaság;<apaság;>;INS;ként;N,FRML,SG
dér;<dér;>;INS;ről;N,AT+ABL,SG
hajvágás;<hajvágás;>;INS;ok;N,NOM,PL
axon;<axon;>;INS;ná;N,TRANS,SG
hun;<hun;>;INS;oknál;N,AT+ESS,PL
mackó;<mackó;>;INS;kért;N,PRP,PL
hajnal;<hajn;al>;INS;alokk;N,PRP,PL
koncentrált;<koncentrál;t>;INS;takér;N,PRP,PL
rákkutatás;<rákkutatás;>;INS;ról;N,ON+ABL,SG
jégbor;<jégbor;>;INS;ra;N,ON+ALL,SG
vásárló;<vásárló;>;INS;kká;N,TRANS,PL
kitüntet;<kitünte;>;DEL;t;V,SBJV,PRS,DEF,3,PL
kitüntet;<kitüntet;>;INS;ssék;V,SBJV,PRS,DEF,3,PL
ezüstlakodalom;<ezüstlakodal;m>;DEL;o;N,PRP,PL
ezüstlakodalom;<ezüstlakodalom;>;INS;akkal;N,PRP,PL
megállíthatatlan;<megállíthatatlan;>;INS;okra;N,ON+ALL,PL
gyulladás;<gyulladás;>;INS;oknál;N,IN+ALL,PL
fallosz;<fallosz;>;INS;októl;N,AT+ABL,PL
tányér;<tányér;>;INS;okra;N,AT+ALL,PL
operabemutató;<operabemutató;>;INS;kig;N,TERM,PL
konyhaszék;<konyhaszék;>;INS;nél;N,AT+ESS,SG
írógép;<írógép;>;INS;ből;N,IN+ABL,SG
releváns;<releváns;>;INS;ért;N,PRP,SG
céges;<céges;>;INS;ekért;N,PRP,PL
elír;<elír;>;INS;tad;V,IND,PST,DEF,2,SG
fahéjfa;<fahéjf;a>;INS;án;N,DAT,SG
fahéjfa;<fahéjfa;>;INS;k;N,DAT,SG
mákony;<mákony;>;INS;ok;N,NOM,PL
padisah;<padisah;>;INS;okhoz;N,AT+ALL,PL
sakkbajnokság;<sakkbajnoksá;g>;INS;gi;N,TERM,SG
tealevél;<tealevé;l>;INS;ltő;N,AT+ABL,SG
bangladesi;<bangladesi;>;INS;ben;N,IN+ESS,SG
hidrolízis;<hidrolízis;>;INS;t;N,ACC,SG
seriff;<seriff;>;INS;nél;N,AT+ESS,SG
járás;<járás;>;INS;okba;N,IN+ALL,PL
áradat;<áradat;>;INS;okkal;N,INST,PL
sebészet;<sebésze;t>;INS;tkén;N,FRML,SG
vérrokonság;<vérrokonság;>;INS;ért;N,PRP,SG
leghatásosabb;<leghatásosabb;>;INS;akon;N,ON+ESS,PL
rulett;<rulett;>;INS;ekkel;N,INST,PL
étvágytalanság;<étvágytalanság;>;INS;okba;N,IN+ALL,PL
legálmosabb;<legálmosabb;>;INS;nak;N,DAT,SG
melegebb;<melegebb;>;INS;ekként;N,FRML,PL
lejár;<lejár;>;INS;tam;V,IND,PST,DEF,1,SG
lakosú;<lakosú;>;INS;aktól;N,AT+ABL,PL
datolyapálma;<datolyapálm;a>;INS;ákr;N,ON+ALL,PL
bankszámla;<bankszámla;>;INS;ként;N,FRML,SG
betekintés;<betekintés;>;INS;re;N,ON+ALL,SG
hiúság;<hiúság;>;INS;oknál;N,AT+ESS,PL
sekély;<sekély;>;INS;eken;N,ON+ESS,PL
fejlesztő;<fejlesztő;>;INS;ig;N,TERM,SG
áld;<áld;>;INS;ja;V,SBJV,PRS,DEF,3,SG
igazságos;<igazságos;>;INS;akat;N,ACC,PL
szinkron;<szinkron;>;INS;ról;N,ON+ABL,SG
kijavít;<kijavít;>;INS;sanak;V,SBJV,PRS,INDF,3,PL
tükre;<tükr;>;DEL;e;N,AT+ABL,SG
tükre;<tükre;>;INS;étől;N,AT+ABL,SG
repülőút;<repülő;t>;DEL;ú;N,ACC,PL
repülőút;<repülőú;t>;INS;utaka;N,ACC,PL
negligál;<negligál;>;INS;juk;V,SBJV,PRS,DEF,1,PL
emelkedés;<emelkedés;>;INS;ekké;N,TRANS,PL
tangózik;<tangóz;>;DEL;ik;V.PTCP,PRS
tangózik;<tangózik;>;INS;ó;V.PTCP,PRS
honi;<honi;>;INS;akból;N,IN+ABL,PL
gátló;<gátló;>;INS;n;N,ON+ESS,SG
alagsor;<alagsor;>;INS;hoz;N,IN+ABL,SG
megtestesít;<megtestesít;>;INS;ettük;V,IND,PST,DEF,1,PL
ernyő;<ernyő;>;INS;től;N,AT+ABL,SG
vesekő;<vesekő;>;INS;ben;N,IN+ESS,SG
kolosszus;<kolosszus;>;INS;okban;N,IN+ESS,PL
acetilén;<acetilén;>;INS;nel;N,INST,SG
zendülés;<zendülés;>;INS;sel;N,INST,SG
sorminta;<sormint;a>;INS;áb;N,IN+ALL,SG
öszvér;<öszvér;>;INS;ekre;N,ON+ALL,PL
kenu;<kenu;>;INS;n;N,ON+ESS,SG
sáncárok;<sáncárok;>;INS;nál;N,AT+ESS,SG
kóstoló;<kóstoló;>;INS;kká;N,TRANS,PL
nagyszombat;<nagyszombat;>;INS;ból;N,IN+ABL,SG
hároméves;<hároméves;>;INS;ekként;N,FRML,PL
csomagol;<csomagol;>;INS;nánk;V,COND,PRS,DEF,1,PL
éter;<éter;>;INS;be;N,ON+ALL,SG
eldug;<eldug;>;INS;notok;V,NFIN,2,PL
radioizotóp;<radioizotóp;>;INS;ot;N,ACC,SG
sportszerű;<sportszerű;>;INS;ek;N,NOM,PL
puritanizmus;<puritanizmus;>;INS;okért;N,PRP,PL
trolibusz;<trolibusz;>;INS;okat;N,ACC,PL
nikkel;<nikkel;>;INS;ben;N,IN+ESS,SG
ózonréteg;<ózonréteg;>;INS;ben;N,IN+ESS,SG
zsúfoltabb;<zsúfoltabb;>;INS;akra;N,ON+ALL,PL
banán;<banán;>;INS;t;N,DAT,SG
iparág;<iparág;>;INS;gá;N,TRANS,SG
ikra;<ikr;>;DEL;a;N,ACC,SG
ikra;<ikra;>;INS;át;N,ACC,SG
megállít;<megállít;>;INS;ottunk;V,IND,PST,INDF,1,PL
testépítés;<testépítés;>;INS;hez;N,AT+ALL,SG
ragadozó;<ragadozó;>;INS;kká;N,TRANS,PL
harkály;<harkály;>;INS;okra;N,AT+ALL,PL
megun;<megun;>;INS;ják;V,IND,PRS,DEF,3,PL
lejátszik;<lejátsz;k>;DEL;i;V,COND,PRS,DEF,1,PL
lejátszik;<lejátszi;k>;INS;anán;V,COND,PRS,DEF,1,PL
kémény;<kémény;>;INS;eknél;N,IN+ALL,PL
multikulturális;<multikulturális;>;INS;akért;N,PRP,PL
számrendszer;<számrendszer;>;INS;eket;N,ACC,PL
gennyláda;<gennylád;>;DEL;a;N,ON+ABL,PL
gennyláda;<gennyláda;>;INS;ákról;N,ON+ABL,PL
szinkronszínész;<szinkronszínész;>;INS;eknek;N,DAT,PL
illetlen;<illetlen;>;INS;ekig;N,TERM,PL
lefokoz;<lefokoz;>;INS;ol;V,IND,PRS,INDF,2,SG
konda;<kond;a>;INS;ákk;N,INST,PL
konda;<konda;>;INS;l;N,INST,PL
hexadecimális;<hexadecimális;>;INS;ban;N,IN+ESS,SG
kompromittál;<kompromittál;>;INS;nod;V,NFIN,2,SG
sebészet;<sebészet;>;INS;ekké;N,TRANS,PL
létesítmény;<létesítmény;>;INS;ekkel;N,INST,PL
körülmény;<;lmény>;DEL;körü;N,NOM,PL
körülmény;<körü;lmény>;INS;plura;N,NOM,PL
körülmény;<körül;>;DEL;mény;N,NOM,PL
jarmulke;<jarmulk;>;DEL;e;N,ON+ABL,SG
jarmulke;<jarmulke;>;INS;éról;N,ON+ABL,SG
szabotázs;<szabotázs;>;INS;ból;N,IN+ABL,SG
csermely;<csermely;>;INS;eknél;N,IN+ALL,PL
mókus;<mókus;>;INS;nak;N,DAT,SG
szimuláció;<szimuláció;>;INS;n;N,ON+ESS,SG
variál;<variál;>;INS;ták;V,IND,PST,DEF,3,PL
sánc;<sánc;>;INS;on;N,ON+ESS,SG
amerikanizmus;<amerikanizmus;>;INS;hoz;N,AT+ALL,SG
kártalanít;<kártalanít;>;INS;ottam;V,IND,PST,DEF,1,SG
csitri;<csitri;>;INS;kért;N,PRP,PL
bébiszitter;<bébiszitter;>;INS;ekért;N,PRP,PL
kívüli;<kívüli;>;INS;nek;N,DAT,SG
középpont;<középpont;>;INS;okká;N,TRANS,PL
hűtőtáska;<hűtőtásk;>;DEL;a;N,TRANS,SG
hűtőtáska;<hűtőtáska;>;INS;áért;N,TRANS,SG
adag;<adag;>;INS;ért;N,TRANS,SG
szekvencia;<szekvenci;a>;INS;ár;N,ON+ALL,SG
napfény;<napfény;>;INS;ekké;N,TERM,PL
területei;<területei;>;INS;ig;N,TERM,SG
anyaország;<anyaország;>;INS;ba;N,IN+ALL,SG
gyakoribb;<gyakoribb;>;INS;nál;N,AT+ESS,SG
naiv;<naiv;>;INS;akat;N,ACC,PL
szokás;<szokás;>;INS;okon;N,AT+ESS,PL
galuska;<galusk;>;DEL;a;N,AT+ABL,SG
galuska;<galuska;>;INS;ától;N,AT+ABL,SG
kínai;<kínai;>;INS;aknak;N,DAT,PL
ijeszt;<ijes;zt>;INS;s;V,SBJV,PRS,INDF,3,SG
ijeszt;<ijesz;>;DEL;t;V,SBJV,PRS,INDF,3,SG
ijeszt;<ijeszt;>;INS;en;V,SBJV,PRS,INDF,3,SG
különféle;<különfél;e>;INS;én;N,DAT,SG
különféle;<különféle;>;INS;k;N,DAT,SG
szépséges;<szépséges;>;INS;eket;N,ACC,PL
lelkipásztori;<lelkipásztori;>;INS;akból;N,IN+ABL,PL
kézirat;<kézirat;>;INS;tól;N,AT+ABL,SG
igaz;<igaz;>;INS;akban;N,IN+ESS,PL
visszaesés;<visszaesés;>;INS;ekké;N,TRANS,PL
szalagod;<szalagod;>;INS;hoz;N,AT+ALL,SG
legnélkülözhetetlenebb;<legnélkülözhetetlenebb;>;INS;ekkel;N,INST,PL
okosabb;<okosabb;>;INS;ért;N,PRP,SG
bírság;<bírság;>;INS;okat;N,ACC,PL
rendezvény;<rendezvény;>;INS;ből;N,IN+ABL,SG
láda;<lád;a>;INS;án;N,INST,SG
láda;<láda;>;INS;k;N,INST,SG
világtérkép;<világtérkép;>;INS;ekként;N,FRML,PL
kóser;<kóser;>;INS;ekig;N,TERM,PL
főtér;<főtér;>;INS;rel;N,INST,SG
gesztenye;<geszteny;e>;INS;év;N,INST,SG
gesztenye;<gesztenye;>;INS;l;N,INST,SG
csillagjóslás;<csillagjóslás;>;INS;okban;N,IN+ESS,PL
mellékcselekmény;<mellékcselekmény;>;INS;ekre;N,ON+ALL,PL
feldob;<feldob;>;INS;jam;V,SBJV,PRS,DEF,1,SG
legszükségesebb;<legszükségesebb;>;INS;ekről;N,ON+ABL,PL
teátrista;<teátrist;a>;INS;áb;N,IN+ALL,SG
lehel;<lehel;>;INS;sz;V,IND,PRS,INDF,2,SG
patikus;<patikus;>;INS;okból;N,IN+ABL,PL
arterioszklerózis;<arterioszklerózis;>;INS;okra;N,ON+ALL,PL
agyi;<agyi;>;INS;aknál;N,AT+ESS,PL
teknő;<teknő;>;INS;ként;N,FRML,SG
elfogadott;<elfogadott;>;INS;ig;N,TERM,SG
csere;<cser;e>;INS;én;N,DAT,SG
csere;<csere;>;INS;k;N,DAT,SG
szerep;<szerep;>;INS;re;N,AT+ALL,SG
fénysebesség;<fénysebesség;>;INS;ként;N,FRML,SG
koloniális;<koloniális;>;INS;aktól;N,AT+ABL,PL
hullámocska;<hullámocsk;a>;INS;ákb;N,ON+ESS,PL
hullámocska;<hullámocska;>;INS;n;N,ON+ESS,PL
almanach;<almanach;>;INS;ból;N,IN+ABL,SG
barátom;<barátom;>;INS;ért;N,PRP,SG
becsületes;<becsületes;>;INS;ekben;N,IN+ESS,PL
felülvizsgálat;<felülvizsgálat;>;INS;hoz;N,AT+ALL,SG
torzít;<torzít;>;INS;ok;V,IND,PRS,INDF,1,SG
személyjel;<személyje;l>;INS;lekbő;N,IN+ABL,PL
műkorcsolyázás;<műkorcsolyázás;>;INS;tól;N,AT+ABL,SG
morfin;<morfin;>;INS;októl;N,AT+ABL,PL
kezdőlap;<kezdőlap;>;INS;okkal;N,INST,PL
grabanc;<grabanc;>;INS;cá;N,TRANS,SG
bura;<bur;>;DEL;a;N,TRANS,PL
bura;<bura;>;INS;ákká;N,TRANS,PL
legtudományosabb;<legtudományosabb;>;INS;at;N,ACC,SG
kóstolás;<kóstolás;>;INS;t;N,ACC,SG
egyenlít;<egyenlít;>;INS;enünk;V,NFIN,1,PL
engedélyezése;<engedélyezés;e>;INS;év;N,INST,SG
engedélyezése;<engedélyezése;>;INS;l;N,INST,SG
apály;<apály;>;INS;oknál;N,IN+ALL,PL
zárol;<zárol;>;INS;ja;V,IND,PRS,DEF,3,SG
megver;<megver;>;INS;tük;V,IND,PST,DEF,1,PL
olvashatatlan;<olvashatatlan;>;INS;okból;N,IN+ABL,PL
architektúra;<architektúr;a>;INS;ákk;N,INST,PL
architektúra;<architektúra;>;INS;l;N,INST,PL
felhasznál;<felhasznál;>;INS;nia;V,NFIN,3,SG
monopólium;<monopólium;>;INS;okra;N,ON+ALL,PL
videotelefon;<videotelefon;>;INS;ok;N,NOM,PL
vonalkód;<vonalkód;>;INS;okon;N,ON+ESS,PL
padom;<padom;>;INS;ról;N,ON+ABL,SG
tartalma;<tartalm;>;DEL;a;N,AT+ABL,SG
tartalma;<tartalma;>;INS;ától;N,AT+ABL,SG
vihog;<vihog;>;INS;tátok;V,IND,PST,DEF,2,PL
butik;<butik;>;INS;okból;N,IN+ABL,PL
automata;<automat;a>;INS;áv;N,INST,SG
automata;<automata;>;INS;l;N,INST,SG
beszed;<beszed;>;INS;jük;V,SBJV,PRS,DEF,1,PL
fülzsír;<fülzsír;>;INS;nak;N,DAT,SG
kapitalizmus;<kapitalizmus;>;INS;okként;N,FRML,PL
csontritkulás;<csontritkulás;>;INS;okká;N,TRANS,PL
asztali;<asztali;>;INS;ra;N,ON+ALL,SG
halmaz;<halmaz;>;INS;okon;N,ON+ESS,PL
képlet;<képlet;>;INS;ben;N,IN+ESS,SG
sajt;<sajt;>;INS;on;N,ON+ESS,SG
szitál;<szitál;>;INS;nom;V,NFIN,1,SG
mélység;<mélysé;g>;INS;geki;N,TERM,PL
univerzális;<univerzális;>;INS;akig;N,TERM,PL
anya;<any;a>;INS;ákb;N,IN+ALL,PL
bevezet;<bevezet;>;INS;ő;V.PTCP,PRS
áru;<áru;>;INS;kig;N,TERM,PL
állítás;<állítás;>;INS;okig;N,TERM,PL
kommunizmus;<kommunizmus;>;INS;oknak;N,DAT,PL
lámpás;<lámpás;>;INS;okra;N,ON+ALL,PL
babonás;<babonás;>;INS;akon;N,ON+ESS,PL
deléció;<deléció;>;INS;kat;N,ACC,PL
pótmama;<pótmam;>;DEL;a;N,ON+ABL,PL
pótmama;<pótmama;>;INS;ákból;N,ON+ABL,PL
közüzemi;<közüzemi;>;INS;ben;N,IN+ESS,SG
uzsora;<uzsor;a>;INS;ákn;N,DAT,PL
uzsora;<uzsora;>;INS;k;N,DAT,PL
fogható;<fogható;>;INS;ban;N,IN+ESS,SG
tőzegáfonya;<tőzegáfony;>;DEL;a;N,AT+ESS,SG
tőzegáfonya;<tőzegáfonya;>;INS;ánál;N,AT+ESS,SG
szállítás;<szállítás;>;INS;okig;N,TERM,PL
expresszív;<expresszív;>;INS;ektől;N,AT+ABL,PL
futóáramlás;<futóáramlás;>;INS;ig;N,TERM,SG
törlő;<törlő;>;INS;kké;N,TRANS,PL
állattan;<állattan;>;INS;ként;N,FRML,SG
oktaéder;<oktaéder;>;INS;ről;N,ON+ABL,SG
akác;<akác;>;INS;okkal;N,INST,PL
puccs;<puccs;>;INS;ra;N,ON+ALL,SG
masszázs;<masszázs;>;INS;okba;N,IN+ALL,PL
lámpagyújtogató;<lámpagyújtogató;>;INS;n;N,ON+ESS,SG
tat;<tat;>;INS;okról;N,AT+ABL,PL
pácol;<pácol;>;INS;juk;V,SBJV,PRS,DEF,1,PL
ecet;<ecet;>;INS;ekre;N,ON+ALL,PL
didaktika;<didaktik;>;DEL;a;N,TERM,PL
didaktika;<didaktika;>;INS;ákig;N,TERM,PL
albán;<albán;>;INS;ért;N,TRANS,SG
pszi;<pszi;>;INS;kbe;N,IN+ALL,PL
verbunk;<verbunk;>;INS;okért;N,PRP,PL
web;<web;>;INS;ből;N,IN+ABL,SG
hullámfüggvény;<hullámfüggvény;>;INS;nél;N,AT+ESS,SG
szárma;<szárm;a>;INS;áb;N,IN+ALL,SG
koszorúslány;<koszorúslány;>;INS;oknál;N,AT+ESS,PL
hirdetés;<hirdetés;>;INS;ekből;N,IN+ABL,PL
mikroszkóp;<mikroszkóp;>;INS;ban;N,IN+ESS,SG
gén;<gén;>;INS;t;N,ACC,SG
nagylelkű;<nagylelkű;>;INS;re;N,ON+ALL,SG
álomország;<álomország;>;INS;ok;N,NOM,PL
expanzió;<expanzió;>;INS;któl;N,AT+ABL,PL
címünk;<címünk;>;INS;re;N,ON+ALL,SG
kaszás;<kaszás;>;INS;ba;N,ON+ALL,SG
globalizáció;<globalizáció;>;INS;kkal;N,INST,PL
tisztség;<tisztség;>;INS;en;N,ON+ESS,SG
bűvöl;<bűvöl;>;INS;nöd;V,NFIN,2,SG
égtáj;<égtáj;>;INS;akon;N,ON+ESS,PL
sportszerű;<sportszerű;>;INS;vé;N,TRANS,SG
ázsiai;<ázsiai;>;INS;val;N,INST,SG
emléknap;<emléknap;>;INS;ot;N,ACC,SG
jelölés;<jelölés;>;INS;t;N,ACC,SG
pumpa;<pump;>;DEL;a;N,AT+ABL,PL
pumpa;<pumpa;>;INS;áktól;N,AT+ABL,PL
bordáz;<bordáz;>;INS;zanak;V,SBJV,PRS,INDF,3,PL
törlő;<törlő;>;INS;kért;N,PRP,PL
cipellő;<cipellő;>;INS;kig;N,TERM,PL
legnélkülözhetetlenebb;<legnélkülözhetetlenebb;>;INS;nek;N,DAT,SG
aggodalom;<aggodal;m>;DEL;o;N,NOM,PL
aggodalom;<aggodalom;>;INS;ak;N,NOM,PL
boros;<boros;>;INS;ra;N,ON+ALL,SG
szít;<szít;>;INS;anám;V,COND,PRS,DEF,1,SG
fülbevaló;<fülbevaló;>;INS;kig;N,TERM,PL
ajánlatkérő;<ajánlatkérő;>;INS;ért;N,PRP,SG
másodperces;<másodperces;>;INS;ekbe;N,IN+ALL,PL
sóvárog;<sóvárog;>;INS;ja;V,IND,PRS,DEF,3,SG
ámít;<ámít;>;INS;ania;V,NFIN,3,SG
messzebb;<messzebb;>;INS;ekkel;N,INST,PL
mitológia;<mitológi;a>;INS;ákn;N,DAT,PL
mitológia;<mitológia;>;INS;k;N,DAT,PL
játékbolt;<játékbolt;>;INS;hoz;N,AT+ALL,SG
pirotechnikus;<pirotechnikus;>;INS;okkal;N,INST,PL
megbízása;<megbízás;>;DEL;a;N,AT+ABL,SG
megbízása;<megbízása;>;INS;ától;N,AT+ABL,SG
immunrendszer;<immunrendszer;>;INS;eken;N,ON+ESS,PL
legitimál;<legitimál;>;INS;juk;V,SBJV,PRS,DEF,1,PL
bornit;<bornit;>;INS;ba;N,IN+ALL,SG
középfok;<középfok;>;INS;ká;N,TRANS,SG
megőriz;<megőr;z>;DEL;i;V,IND,PRS,INDF,1,SG
megőriz;<megőriz;>;INS;ök;V,IND,PRS,INDF,1,SG
zseton;<zseton;>;INS;okból;N,IN+ABL,PL
edzés;<edzés;>;INS;ből;N,IN+ABL,SG
aluszékony;<aluszékony;>;INS;ban;N,IN+ESS,SG
abroszod;<abroszod;>;INS;ba;N,IN+ALL,SG
tajga;<tajg;>;DEL;a;N,AT+ABL,SG
tajga;<tajga;>;INS;áról;N,AT+ABL,SG
partnereink;<partnereink;>;INS;en;N,ON+ESS,SG
illatszerbolt;<illatszerbolt;>;INS;nál;N,AT+ESS,SG
térség;<térség;>;INS;re;N,ON+ALL,SG
bocsát;<bocsát;>;INS;anák;V,COND,PRS,DEF,3,PL
tinédzser;<tinédzser;>;INS;ekként;N,FRML,PL
játékfilm;<játékfilm;>;INS;nek;N,DAT,SG
karcol;<karcol;>;INS;janak;V,SBJV,PRS,INDF,3,PL
kommentál;<kommentál;>;INS;nák;V,COND,PRS,DEF,3,PL
alsó;<alsó;>;INS;knál;N,AT+ESS,PL
paprika;<paprik;>;DEL;a;N,AT+ABL,PL
paprika;<paprika;>;INS;ákról;N,AT+ABL,PL
sörbet;<sörbet;>;INS;eknek;N,DAT,PL
megkövez;<megkövez;>;INS;ve;V.CVB
névjegykártya;<névjegykárty;a>;INS;ákr;N,ON+ALL,PL
legnagyobb;<legnagyobb;>;INS;hoz;N,AT+ALL,SG
gyógyíthatatlanabb;<gyógyíthatatlanabb;>;INS;akon;N,ON+ESS,PL
tacskó;<tacskó;>;INS;kon;N,ON+ESS,PL
