Source;Left;Right;Operation;Object;Grammar
moravský;<moravsk;>;DEL;ý;ADJ,ACC,NEUT,SG
moravský;<moravský;>;INS;é;ADJ,ACC,NEUT,SG
široký;<širok;>;DEL;ý;ADJ,DAT,FEM,SG
široký;<široký;>;INS;é;ADJ,DAT,FEM,SG
široký;<širok;>;DEL;ý;ADJ,NOM,NEUT,SG
široký;<široký;>;INS;é;ADJ,NOM,NEUT,SG
hláskovat;<hláskova;>;DEL;t;V.CVB,PST,FEM,SG
hláskovat;<hláskovat;>;INS;vši;V.CVB,PST,FEM,SG
hádavý;<hádav;>;DEL;ý;ADJ,VOC,FEM,SG
hádavý;<hádavý;>;INS;á;ADJ,VOC,FEM,SG
specifický;<specifick;>;DEL;ý;ADJ,NOM,FEM,SG
specifický;<specifický;>;INS;á;ADJ,NOM,FEM,SG
pronásledovat;<pronásledova;>;DEL;t;V,COND,PRS,1,PL,NEUT
zadek;<zad;>;DEL;ek;N,ESS,PL
zadek;<zadek;>;INS;cích;N,ESS,PL
geniální;<geniální;>;INS;mi;ADJ,INS,PL
věnovat;<věnova;>;DEL;t;V.PTCP,ACT,PRF,FEM,PL
věnovat;<věnovat;>;INS;ly;V.PTCP,ACT,PRF,FEM,PL
hoboj;<hoboj;>;INS;e;N,GEN,SG
programovat;<programov;at>;INS;al;V,IND,PST,3,PL,NEUT
programovat;<programova;>;DEL;t;V,IND,PST,3,PL,NEUT
farma;<farm;>;DEL;a;N,ACC,PL
farma;<farma;>;INS;y;N,ACC,PL
panenka;<panenk;>;DEL;a;N,ACC,SG
panenka;<panenka;>;INS;u;N,ACC,SG
ušák;<ušák;>;INS;ovi;N,ESS,INAN,SG
starat;<star;at>;INS;al;V,COND,PST,2,PL,NEUT
starat;<stara;>;DEL;t;V,COND,PST,2,PL,NEUT
říjen;<říj;n>;DEL;e;N,ESS,SG
říjen;<říjen;>;INS;u;N,ESS,SG
ošklivý;<ošklivý;>;INS;m;ADJ,INS,MASC,SG
fonologický;<fonologick;>;DEL;ý;ADJ,ACC,FEM,PL
fonologický;<fonologický;>;INS;é;ADJ,ACC,FEM,PL
přijít;<při;>;DEL;jít;V,COND,PRS,1,PL,MASC,ANIM
demotivovat;<demotiv;>;DEL;ovat;V,IND,PRS,3,SG
demotivovat;<demotivovat;>;INS;uje;V,IND,PRS,3,SG
rozšiřitelný;<rozšiřiteln;>;DEL;ý;ADJ,VOC,NEUT,SG
rozšiřitelný;<rozšiřitelný;>;INS;é;ADJ,VOC,NEUT,SG
český;<česk;>;DEL;ý;ADJ,NOM,FEM,PL
český;<český;>;INS;é;ADJ,NOM,FEM,PL
nálepkovat;<nálepkov;>;DEL;at;V.PTCP,PASS,INAN,MASC,PL
nálepkovat;<nálepkovat;>;INS;ány;V.PTCP,PASS,INAN,MASC,PL
společenský;<společensk;>;DEL;ý;ADJ,ESS,FEM,SG
společenský;<společenský;>;INS;é;ADJ,ESS,FEM,SG
ideologický;<ideologick;>;DEL;ý;ADJ,NOM,NEUT,SG
ideologický;<ideologický;>;INS;é;ADJ,NOM,NEUT,SG
aforizmus;<aforizmus;>;INS;y;N,NOM,PL
datlovat;<datlova;>;DEL;t;V,COND,PRS,1,PL,MASC
milenka;<milen;>;DEL;ka;N,ESS,SG
milenka;<milenka;>;INS;ce;N,ESS,SG
dokumentovat;<dokumentova;>;DEL;t;V,COND,PRS,3,PL,NEUT
oscilovat;<oscilova;>;DEL;t;V,IND,PST,1,PL,FEM
listovat;<listova;>;DEL;t;V,COND,PST,3,PL,FEM
listovat;<listovat;>;INS;ly;V,COND,PST,3,PL,FEM
čtvrtit;<čtvrt;it>;INS;il;V,IND,PST,3,PL,MASC
čtvrtit;<čtvrti;>;DEL;t;V,IND,PST,3,PL,MASC
blízký;<blízk;>;DEL;ý;ADJ,NOM,FEM,PL
blízký;<blízký;>;INS;é;ADJ,NOM,FEM,PL
svobodný;<svobodn;>;DEL;ý;ADJ,ACC,NEUT,PL
svobodný;<svobodný;>;INS;á;ADJ,ACC,NEUT,PL
patrona;<patron;>;DEL;a;N,INS,SG
patrona;<patrona;>;INS;ou;N,INS,SG
testovat;<testova;>;DEL;t;V,COND,PST,3,PL,MASC,ANIM
testovat;<testovat;>;INS;li;V,COND,PST,3,PL,MASC,ANIM
parodovat;<parod;>;DEL;ovat;V,IND,PRS,1,PL
parodovat;<parodovat;>;INS;ujeme;V,IND,PRS,1,PL
pochybovat;<pochybov;at>;INS;al;V,COND,PST,3,SG,FEM
pochybovat;<pochybova;>;DEL;t;V,COND,PST,3,SG,FEM
opalovat;<opalova;>;DEL;t;V,COND,PRS,1,SG,MASC
příležitostný;<příležitostný;>;INS;ch;ADJ,GEN,PL
aklimatizovat;<aklimatizov;at>;INS;al;V.PTCP,ACT,PRF,NEUT,PL
aklimatizovat;<aklimatizova;>;DEL;t;V.PTCP,ACT,PRF,NEUT,PL
dokumentovat;<dokumentova;>;DEL;t;V,COND,PST,2,SG,NEUT
dokumentovat;<dokumentovat;>;INS;lo;V,COND,PST,2,SG,NEUT
bylinný;<bylinn;>;DEL;ý;ADJ,VOC,FEM,PL
bylinný;<bylinný;>;INS;é;ADJ,VOC,FEM,PL
pálící;<pálící;>;INS;m;ADJ,ESS,NEUT,SG
droba;<droba;>;INS;mi;N,INS,PL
kuchař;<kuchař;>;INS;em;N,INS,SG
ironický;<ironick;>;DEL;ý;ADJ,DAT,NEUT,SG
ironický;<ironický;>;INS;ému;ADJ,DAT,NEUT,SG
sahat;<sah;at>;INS;al;V,COND,PST,2,PL,NEUT
sahat;<saha;>;DEL;t;V,COND,PST,2,PL,NEUT
směrový;<směrov;>;DEL;ý;ADJ,GEN,MASC,SG
směrový;<směrový;>;INS;ého;ADJ,GEN,MASC,SG
rostlina;<rostlin;>;DEL;a;N,DAT,PL
rostlina;<rostlina;>;INS;ám;N,DAT,PL
nálepkovat;<nálepkova;>;DEL;t;V.PTCP,ACT,PRF,MASC,SG
nálepkovat;<nálepkovat;>;INS;l;V.PTCP,ACT,PRF,MASC,SG
dárek;<dár;>;DEL;ek;N,ESS,PL
dárek;<dárek;>;INS;cích;N,ESS,PL
dovolovat;<dovolovat;>;INS;e;V,IND,PST,2,PL,NEUT
pochybný;<pochybn;>;DEL;ý;ADJ,GEN,NEUT,SG
pochybný;<pochybný;>;INS;ého;ADJ,GEN,NEUT,SG
sova;<sov;>;DEL;a;N,ACC,SG
sova;<sova;>;INS;u;N,ACC,SG
mravenec;<mraven;c>;DEL;e;N,INS,SG
mravenec;<mravenec;>;INS;em;N,INS,SG
vzbuzovat;<vzbuzov;>;DEL;at;V.PTCP,PASS,ANIM,MASC,PL
vzbuzovat;<vzbuzovat;>;INS;áni;V.PTCP,PASS,ANIM,MASC,PL
báječný;<báječn;>;DEL;ý;ADJ,GEN,FEM,SG
báječný;<báječný;>;INS;é;ADJ,GEN,FEM,SG
islandský;<islandsk;>;DEL;ý;ADJ,NOM,FEM,SG
islandský;<islandský;>;INS;á;ADJ,NOM,FEM,SG
makový;<makov;>;DEL;ý;ADJ,ESS,FEM,SG
makový;<makový;>;INS;é;ADJ,ESS,FEM,SG
opylovač;<opylovač;>;INS;ích;N,ESS,PL
špinavý;<špinavý;>;INS;m;ADJ,INS,MASC,SG
spánek;<spán;k>;DEL;e;N,INS,SG
spánek;<spánek;>;INS;em;N,INS,SG
modrooký;<modrook;>;DEL;ý;ADJ,VOC,FEM,SG
modrooký;<modrooký;>;INS;á;ADJ,VOC,FEM,SG
alegorický;<alegorick;>;DEL;ý;ADJ,ACC,FEM,SG
alegorický;<alegorický;>;INS;ou;ADJ,ACC,FEM,SG
znepokojovat;<znepokojova;>;DEL;t;V,COND,PRS,2,SG,MASC
poměr;<poměr;>;INS;ech;N,ESS,PL
meditovat;<meditov;>;DEL;at;V.PTCP,PASS,NEUT,SG
meditovat;<meditovat;>;INS;áno;V.PTCP,PASS,NEUT,SG
kolonizovat;<kolonizov;at>;INS;al;V,IND,PST,3,SG,FEM
kolonizovat;<kolonizova;>;DEL;t;V,IND,PST,3,SG,FEM
indexovat;<index;>;DEL;ovat;V,IMP,2,SG
indexovat;<indexovat;>;INS;uj;V,IMP,2,SG
věčný;<věčný;>;INS;mi;ADJ,INS,PL
odbíhat;<odbíha;>;DEL;t;V,COND,PRS,1,SG,MASC
kopátko;<kopátk;>;DEL;o;N,ESS,SG
kopátko;<kopátko;>;INS;u;N,ESS,SG
znepokojivý;<znepokojiv;>;DEL;ý;ADJ,ACC,FEM,SG
znepokojivý;<znepokojivý;>;INS;ou;ADJ,ACC,FEM,SG
odvážný;<odvážn;>;DEL;ý;ADJ,DAT,MASC,SG
odvážný;<odvážný;>;INS;ému;ADJ,DAT,MASC,SG
kláda;<klád;>;DEL;a;N,ESS,PL
kláda;<kláda;>;INS;ách;N,ESS,PL
artikulovat;<artikulova;>;DEL;t;V,COND,PRS,2,SG,NEUT
archeoložka;<archeolož;>;DEL;ka;N,DAT,SG
archeoložka;<archeoložka;>;INS;ce;N,DAT,SG
pokorný;<pokorn;>;DEL;ý;ADJ,ACC,MASC,PL
pokorný;<pokorný;>;INS;é;ADJ,ACC,MASC,PL
vítězoslavný;<vítězoslavn;>;DEL;ý;ADJ,ACC,ANIM,MASC,SG
vítězoslavný;<vítězoslavný;>;INS;ého;ADJ,ACC,ANIM,MASC,SG
setkávat;<setkáv;at>;INS;án;V.PTCP,PASS,NEUT,PL
setkávat;<setkáva;>;DEL;t;V.PTCP,PASS,NEUT,PL
vzhled;<vzhled;>;INS;em;N,INS,SG
perlivý;<perliv;>;DEL;ý;ADJ,VOC,ANIM,MASC,PL
perlivý;<perlivý;>;INS;í;ADJ,VOC,ANIM,MASC,PL
strategický;<strategick;>;DEL;ý;ADJ,ACC,MASC,PL
strategický;<strategický;>;INS;é;ADJ,ACC,MASC,PL
všeobecný;<všeobecn;>;DEL;ý;ADJ,VOC,FEM,SG
všeobecný;<všeobecný;>;INS;á;ADJ,VOC,FEM,SG
úmyslný;<úmysln;>;DEL;ý;ADJ,DAT,FEM,SG
úmyslný;<úmyslný;>;INS;é;ADJ,DAT,FEM,SG
gravimetrický;<gravimetrick;>;DEL;ý;ADJ,NOM,FEM,SG
gravimetrický;<gravimetrický;>;INS;á;ADJ,NOM,FEM,SG
hodnota;<hodnot;>;DEL;a;N,DAT,SG
hodnota;<hodnota;>;INS;ě;N,DAT,SG
závažný;<závažn;>;DEL;ý;ADJ,NOM,FEM,SG
závažný;<závažný;>;INS;á;ADJ,NOM,FEM,SG
dehydratovat;<dehydratovat;>;INS;e;V,COND,PRS,2,SG,FORM,FEM
oblast;<oblast;>;INS;i;N,ESS,SG
dermatologický;<dermatologick;>;DEL;ý;ADJ,ACC,FEM,PL
dermatologický;<dermatologický;>;INS;é;ADJ,ACC,FEM,PL
nálepkovat;<nálepkov;at>;INS;án;V.PTCP,PASS,FEM,SG
nálepkovat;<nálepkova;>;DEL;t;V.PTCP,PASS,FEM,SG
barvitý;<barvit;>;DEL;ý;ADJ,NOM,NEUT,PL
barvitý;<barvitý;>;INS;á;ADJ,NOM,NEUT,PL
židovský;<židovský;>;INS;mi;ADJ,INS,PL
flambovat;<flambova;>;DEL;t;V.CVB,PST,FEM,SG
flambovat;<flambovat;>;INS;vši;V.CVB,PST,FEM,SG
jíst;<j;>;DEL;íst;V.PTCP,ACT,PRF,NEUT,PL
jíst;<jíst;>;INS;edla;V.PTCP,ACT,PRF,NEUT,PL
přečíst;<přeč;t>;DEL;ís;V,COND,PST,1,PL,NEUT
přečíst;<přečís;t>;INS;e;V,COND,PST,1,PL,NEUT
přečíst;<přečíst;>;INS;la;V,COND,PST,1,PL,NEUT
lapidární;<lapidární;>;INS;m;ADJ,INS,MASC,SG
biometrický;<biometri;>;DEL;cký;ADJ,VOC,ANIM,MASC,PL
biometrický;<biometrický;>;INS;čtí;ADJ,VOC,ANIM,MASC,PL
led;<led;>;INS;ech;N,ESS,PL
ředitelský;<ředitelsk;>;DEL;ý;ADJ,NOM,FEM,PL
ředitelský;<ředitelský;>;INS;é;ADJ,NOM,FEM,PL
kompot;<kompot;>;INS;y;N,ACC,PL
soběpodobný;<soběpodobn;>;DEL;ý;ADJ,GEN,MASC,SG
soběpodobný;<soběpodobný;>;INS;ého;ADJ,GEN,MASC,SG
kobyla;<kobyl;>;DEL;a;N,VOC,SG
kobyla;<kobyla;>;INS;o;N,VOC,SG
plytký;<plytk;>;DEL;ý;ADJ,ACC,NEUT,SG
plytký;<plytký;>;INS;é;ADJ,ACC,NEUT,SG
pečovat;<pečova;>;DEL;t;V,IND,PST,1,PL,NEUT
orel;<or;l>;DEL;e;N,VOC,PL
orel;<orel;>;INS;i;N,VOC,PL
autistický;<autistický;>;INS;mi;ADJ,INS,PL
nacionalistický;<nacionalistick;>;DEL;ý;ADJ,ACC,FEM,PL
nacionalistický;<nacionalistický;>;INS;é;ADJ,ACC,FEM,PL
motorka;<motorka;>;INS;mi;N,INS,PL
rozměr;<rozměr;>;INS;e;N,VOC,SG
pizda;<pizd;>;DEL;a;N,GEN,PL
poměrový;<poměrov;>;DEL;ý;ADJ,ACC,ANIM,MASC,SG
poměrový;<poměrový;>;INS;ého;ADJ,ACC,ANIM,MASC,SG
podobat;<podoba;>;DEL;t;V,IND,PST,2,SG,FEM
blud;<blud;>;INS;ů;N,GEN,PL
historický;<historický;>;INS;mi;ADJ,INS,PL
důležitý;<důležit;>;DEL;ý;ADJ,VOC,ANIM,MASC,PL
důležitý;<důležitý;>;INS;í;ADJ,VOC,ANIM,MASC,PL
fungovat;<fungova;>;DEL;t;V,IND,PST,1,SG,NEUT
španělský;<španělsk;>;DEL;ý;ADJ,ACC,ANIM,MASC,SG
španělský;<španělský;>;INS;ého;ADJ,ACC,ANIM,MASC,SG
aktualizovat;<aktualizovat;>;INS;e;V,COND,PRS,2,SG,FORM,NEUT
technik;<techn;ik>;INS;ic;N,NOM,PL
technik;<techni;>;DEL;k;N,NOM,PL
doufat;<doufa;>;DEL;t;V.PTCP,ACT,PRF,FEM,PL
doufat;<doufat;>;INS;ly;V.PTCP,ACT,PRF,FEM,PL
chlubit;<chlub;>;DEL;it;V,IND,PRS,1,PL
chlubit;<chlubit;>;INS;íme;V,IND,PRS,1,PL
bezdětný;<bezdětn;>;DEL;ý;ADJ,NOM,ANIM,MASC,PL
bezdětný;<bezdětný;>;INS;í;ADJ,NOM,ANIM,MASC,PL
sebevědomý;<sebevědom;>;DEL;ý;ADJ,NOM,NEUT,SG
sebevědomý;<sebevědomý;>;INS;é;ADJ,NOM,NEUT,SG
ráj;<ráj;>;INS;e;N,GEN,SG
podnikat;<podnika;>;DEL;t;V,COND,PST,2,SG,MASC
podnikat;<podnikat;>;INS;l;V,COND,PST,2,SG,MASC
pochodovat;<;odovat>;DEL;poch;V.PTCP,PASS,ANIM,MASC,PL
pochodovat;<pocho;ovat>;DEL;d;V.PTCP,PASS,ANIM,MASC,PL
pochodovat;<pochod;ovat>;INS;rient;V.PTCP,PASS,ANIM,MASC,PL
pochodovat;<pochodov;>;DEL;at;V.PTCP,PASS,ANIM,MASC,PL
pochodovat;<pochodovat;>;INS;áni;V.PTCP,PASS,ANIM,MASC,PL
dovést;<dov;>;DEL;ést;V,IND,PST,2,SG,NEUT
dovést;<dovést;>;INS;edl;V,IND,PST,2,SG,NEUT
dlužit;<dlužit;>;INS;e;V,IND,PST,2,PL,MASC
melodický;<melodick;>;DEL;ý;ADJ,ESS,NEUT,SG
melodický;<melodický;>;INS;ém;ADJ,ESS,NEUT,SG
židovský;<židovsk;>;DEL;ý;ADJ,VOC,FEM,PL
židovský;<židovský;>;INS;é;ADJ,VOC,FEM,PL
záporný;<záporn;>;DEL;ý;ADJ,ESS,MASC,SG
záporný;<záporný;>;INS;ém;ADJ,ESS,MASC,SG
mezioborový;<mezioborov;>;DEL;ý;ADJ,VOC,NEUT,SG
mezioborový;<mezioborový;>;INS;é;ADJ,VOC,NEUT,SG
důvěryhodný;<důvěryhodn;>;DEL;ý;ADJ,NOM,NEUT,SG
důvěryhodný;<důvěryhodný;>;INS;é;ADJ,NOM,NEUT,SG
logický;<logick;>;DEL;ý;ADJ,GEN,NEUT,SG
logický;<logický;>;INS;ého;ADJ,GEN,NEUT,SG
kosmický;<kosmický;>;INS;m;ADJ,DAT,PL
nelidský;<nelidsk;>;DEL;ý;ADJ,ACC,FEM,SG
nelidský;<nelidský;>;INS;ou;ADJ,ACC,FEM,SG
vybavený;<vybaven;>;DEL;ý;ADJ,ACC,FEM,PL
vybavený;<vybavený;>;INS;é;ADJ,ACC,FEM,PL
hladký;<hladk;>;DEL;ý;ADJ,ACC,FEM,SG
hladký;<hladký;>;INS;ou;ADJ,ACC,FEM,SG
komentovat;<komentov;>;DEL;at;V.PTCP,PASS,MASC,SG
komentovat;<komentovat;>;INS;án;V.PTCP,PASS,MASC,SG
kastrovat;<kastrovat;>;INS;e;V,COND,PRS,2,PL,NEUT
lhát;<lh;>;DEL;át;V,IND,PST,2,SG,NEUT
lhát;<lhát;>;INS;al;V,IND,PST,2,SG,NEUT
letecký;<leteck;>;DEL;ý;ADJ,ACC,ANIM,MASC,SG
letecký;<letecký;>;INS;ého;ADJ,ACC,ANIM,MASC,SG
driblovat;<driblov;at>;INS;al;V,COND,PST,1,SG,FEM
driblovat;<driblova;>;DEL;t;V,COND,PST,1,SG,FEM
pupek;<pup;k>;DEL;e;N,INS,SG
pupek;<pupek;>;INS;em;N,INS,SG
řiť;<ři;>;DEL;ť;N,GEN,PL
řiť;<řiť;>;INS;tí;N,GEN,PL
kinetický;<kinetick;>;DEL;ý;ADJ,GEN,FEM,SG
kinetický;<kinetický;>;INS;é;ADJ,GEN,FEM,SG
boj;<boj;>;INS;i;N,VOC,SG
usmrcovat;<usmrc;>;DEL;ovat;V,IND,PRS,1,PL
usmrcovat;<usmrcovat;>;INS;ujeme;V,IND,PRS,1,PL
milenka;<milen;>;DEL;ka;N,DAT,SG
milenka;<milenka;>;INS;ce;N,DAT,SG
několikanásobný;<několikanásobn;>;DEL;ý;ADJ,VOC,FEM,SG
několikanásobný;<několikanásobný;>;INS;á;ADJ,VOC,FEM,SG
podíl;<podíl;>;INS;u;N,DAT,SG
chléb;<chl;b>;DEL;é;N,GEN,PL
chléb;<chlé;b>;INS;e;N,GEN,PL
chléb;<chléb;>;INS;ů;N,GEN,PL
setkávat;<setkáv;at>;INS;al;V,COND,PST,1,PL,NEUT
setkávat;<setkáva;>;DEL;t;V,COND,PST,1,PL,NEUT
děkovat;<děkova;>;DEL;t;V,COND,PST,3,PL,FEM
děkovat;<děkovat;>;INS;ly;V,COND,PST,3,PL,FEM
stažený;<stažený;>;INS;m;ADJ,DAT,PL
důsledek;<důsled;k>;DEL;e;N,DAT,SG
důsledek;<důsledek;>;INS;u;N,DAT,SG
synchronizovat;<synchronizovat;>;INS;e;V,COND,PRS,2,SG,FORM,MASC
dosahovat;<dosahova;>;DEL;t;V,IND,PST,2,SG,FEM
plachý;<plach;>;DEL;ý;ADJ,DAT,MASC,SG
plachý;<plachý;>;INS;ému;ADJ,DAT,MASC,SG
štoudev;<štoud;v>;DEL;e;N,ESS,SG
štoudev;<štoudev;>;INS;i;N,ESS,SG
bazén;<bazén;>;INS;e;N,VOC,SG
kafrat;<kafrat;>;INS;e;V,COND,PRS,2,PL,MASC
přímočarý;<přímočar;>;DEL;ý;ADJ,ACC,NEUT,PL
přímočarý;<přímočarý;>;INS;á;ADJ,ACC,NEUT,PL
boxovat;<boxova;>;DEL;t;V,IND,PST,3,SG,MASC
boxovat;<boxovat;>;INS;l;V,IND,PST,3,SG,MASC
pornografický;<pornografick;>;DEL;ý;ADJ,ESS,NEUT,SG
pornografický;<pornografický;>;INS;ém;ADJ,ESS,NEUT,SG
předměstský;<předměstsk;>;DEL;ý;ADJ,ACC,FEM,PL
předměstský;<předměstský;>;INS;é;ADJ,ACC,FEM,PL
rostlina;<rostlin;>;DEL;a;N,VOC,SG
rostlina;<rostlina;>;INS;o;N,VOC,SG
snídat;<snída;>;DEL;t;V,COND,PST,2,SG,FORM,MASC
snídat;<snídat;>;INS;l;V,COND,PST,2,SG,FORM,MASC
splatitelný;<splatiteln;>;DEL;ý;ADJ,NOM,MASC,PL
splatitelný;<splatitelný;>;INS;é;ADJ,NOM,MASC,PL
etnografický;<etnografick;>;DEL;ý;ADJ,NOM,NEUT,SG
etnografický;<etnografický;>;INS;é;ADJ,NOM,NEUT,SG
diferenciální;<diferenciální;>;INS;ch;ADJ,ESS,PL
transvestita;<transvestit;>;DEL;a;N,GEN,SG
transvestita;<transvestita;>;INS;y;N,GEN,SG
jet;<je;>;DEL;t;V,COND,PST,1,SG,FEM
jet;<jet;>;INS;la;V,COND,PST,1,SG,FEM
text;<text;>;INS;u;N,DAT,SG
cytologický;<cytologick;>;DEL;ý;ADJ,GEN,NEUT,SG
cytologický;<cytologický;>;INS;ého;ADJ,GEN,NEUT,SG
průhledný;<průhledn;>;DEL;ý;ADJ,VOC,ANIM,MASC,PL
průhledný;<průhledný;>;INS;í;ADJ,VOC,ANIM,MASC,PL
interagovat;<interagova;>;DEL;t;V,IND,PST,1,PL,MASC
zpívat;<zpív;>;DEL;at;V.PTCP,PASS,ANIM,MASC,PL
zpívat;<zpívat;>;INS;áni;V.PTCP,PASS,ANIM,MASC,PL
charakteristický;<charakteristick;>;DEL;ý;ADJ,ACC,FEM,PL
charakteristický;<charakteristický;>;INS;é;ADJ,ACC,FEM,PL
starosta;<starost;>;DEL;a;N,ESS,PL
starosta;<starosta;>;INS;ech;N,ESS,PL
odbíjená;<odbíjen;>;DEL;á;N,ACC,SG
odbíjená;<odbíjená;>;INS;ou;N,ACC,SG
kout;<kout;>;INS;ům;N,DAT,PL
očekávat;<očekáva;>;DEL;t;V,COND,PRS,1,PL,NEUT
flambovat;<flambov;at>;INS;al;V,COND,PST,3,SG,FEM
flambovat;<flambova;>;DEL;t;V,COND,PST,3,SG,FEM
rovnoběžný;<rovnoběžn;>;DEL;ý;ADJ,DAT,NEUT,SG
rovnoběžný;<rovnoběžný;>;INS;ému;ADJ,DAT,NEUT,SG
choreografický;<choreografick;>;DEL;ý;ADJ,VOC,NEUT,SG
choreografický;<choreografický;>;INS;é;ADJ,VOC,NEUT,SG
smutný;<smutn;>;DEL;ý;ADJ,VOC,ANIM,MASC,PL
smutný;<smutný;>;INS;í;ADJ,VOC,ANIM,MASC,PL
pročíst;<proč;t>;DEL;ís;V,COND,PRS,1,PL,MASC
pročíst;<pročís;t>;INS;e;V,COND,PRS,1,PL,MASC
idealizovat;<idealizova;>;DEL;t;V,COND,PST,2,PL,MASC
idealizovat;<idealizovat;>;INS;li;V,COND,PST,2,PL,MASC
hypotetický;<hypotetick;>;DEL;ý;ADJ,VOC,FEM,SG
hypotetický;<hypotetický;>;INS;á;ADJ,VOC,FEM,SG
pat;<pat;>;INS;em;N,INS,SG
povolávat;<povoláva;>;DEL;t;V,IND,PST,1,PL,MASC
mobil;<mobil;>;INS;u;N,GEN,SG
hoblovat;<hoblova;>;DEL;t;V,IND,PST,2,SG,MASC
elitářský;<elitářsk;>;DEL;ý;ADJ,VOC,MASC,PL
elitářský;<elitářský;>;INS;é;ADJ,VOC,MASC,PL
průliv;<průliv;>;INS;ech;N,ESS,PL
aktivistický;<aktivistick;>;DEL;ý;ADJ,DAT,MASC,SG
aktivistický;<aktivistický;>;INS;ému;ADJ,DAT,MASC,SG
interpolovat;<interpolova;>;DEL;t;V,COND,PST,3,PL,FEM
interpolovat;<interpolovat;>;INS;ly;V,COND,PST,3,PL,FEM
avizovat;<avizov;at>;INS;al;V.PTCP,ACT,PRF,NEUT,PL
avizovat;<avizova;>;DEL;t;V.PTCP,ACT,PRF,NEUT,PL
mít;<m;>;DEL;ít;V.CVB,PST,MASC,SG
mít;<mít;>;INS;av;V.CVB,PST,MASC,SG
hlaveň;<hlav;>;DEL;eň;N,ACC,PL
hlaveň;<hlaveň;>;INS;ně;N,ACC,PL
datlovat;<datlova;>;DEL;t;V,COND,PST,1,SG,MASC
datlovat;<datlovat;>;INS;l;V,COND,PST,1,SG,MASC
blogovat;<blogov;at>;INS;al;V,COND,PST,2,PL,NEUT
blogovat;<blogova;>;DEL;t;V,COND,PST,2,PL,NEUT
hoblovat;<hobl;>;DEL;ovat;V,IND,PRS,1,SG
hoblovat;<hoblovat;>;INS;uji;V,IND,PRS,1,SG
delegovat;<delegova;>;DEL;t;V,COND,PST,3,SG,MASC
delegovat;<delegovat;>;INS;l;V,COND,PST,3,SG,MASC
purpurový;<purpurov;>;DEL;ý;ADJ,ESS,FEM,SG
purpurový;<purpurový;>;INS;é;ADJ,ESS,FEM,SG
prostředek;<prostřed;>;DEL;ek;N,ESS,PL
prostředek;<prostředek;>;INS;cích;N,ESS,PL
bit;<bit;>;INS;em;N,INS,SG
hrob;<hrob;>;INS;y;N,NOM,PL
absolvovat;<absolvova;>;DEL;t;V,IND,PST,3,SG,MASC
absolvovat;<absolvovat;>;INS;l;V,IND,PST,3,SG,MASC
zákaznický;<zákaznický;>;INS;ch;ADJ,ESS,PL
lignin;<lignin;>;INS;ů;N,GEN,PL
přepracovaný;<přepracovan;>;DEL;ý;ADJ,DAT,FEM,SG
přepracovaný;<přepracovaný;>;INS;é;ADJ,DAT,FEM,SG
sršeň;<srš;>;DEL;eň;N,NOM,INAN,PL
sršeň;<sršeň;>;INS;ni;N,NOM,INAN,PL
demoralizovat;<demoralizovat;>;INS;e;V,COND,PRS,2,PL,NEUT
netrpělivý;<netrpěliv;>;DEL;ý;ADJ,VOC,MASC,PL
netrpělivý;<netrpělivý;>;INS;é;ADJ,VOC,MASC,PL
krystalizovat;<krystalizova;>;DEL;t;V.CVB,PST,FEM,SG
krystalizovat;<krystalizovat;>;INS;vši;V.CVB,PST,FEM,SG
slizký;<slizk;>;DEL;ý;ADJ,GEN,FEM,SG
slizký;<slizký;>;INS;é;ADJ,GEN,FEM,SG
úsměvný;<úsměvný;>;INS;m;ADJ,INS,MASC,SG
trpný;<trpn;>;DEL;ý;ADJ,VOC,FEM,PL
trpný;<trpný;>;INS;é;ADJ,VOC,FEM,PL
název;<náz;v>;DEL;e;N,ESS,PL
název;<název;>;INS;ech;N,ESS,PL
napadat;<napadat;>;INS;e;V,COND,PRS,2,SG,FORM,NEUT
švanda;<švand;>;DEL;a;N,INS,SG
švanda;<švanda;>;INS;ou;N,INS,SG
krásný;<krásn;>;DEL;ý;ADJ,GEN,MASC,SG
krásný;<krásný;>;INS;ého;ADJ,GEN,MASC,SG
erodovat;<erodova;>;DEL;t;V,COND,PRS,2,SG,NEUT
mdlý;<mdl;>;DEL;ý;ADJ,ACC,NEUT,PL
mdlý;<mdlý;>;INS;á;ADJ,ACC,NEUT,PL
bičovat;<bičova;>;DEL;t;V,IND,PST,1,SG,NEUT
snídat;<snída;>;DEL;t;V,COND,PST,3,PL,FEM
snídat;<snídat;>;INS;ly;V,COND,PST,3,PL,FEM
panovat;<pan;t>;DEL;ova;V,IMP,2,SG,FORM
panovat;<panova;t>;INS;uj;V,IMP,2,SG,FORM
panovat;<panovat;>;INS;e;V,IMP,2,SG,FORM
severoamerický;<severoamerick;>;DEL;ý;ADJ,ACC,NEUT,PL
severoamerický;<severoamerický;>;INS;á;ADJ,ACC,NEUT,PL
plena;<plena;>;INS;mi;N,INS,PL
klasifikovat;<klasifikova;>;DEL;t;V.PTCP,ACT,PRF,MASC,SG
klasifikovat;<klasifikovat;>;INS;l;V.PTCP,ACT,PRF,MASC,SG
stěhovavý;<stěhovav;>;DEL;ý;ADJ,NOM,MASC,PL
stěhovavý;<stěhovavý;>;INS;é;ADJ,NOM,MASC,PL
fyzický;<fyzick;>;DEL;ý;ADJ,ESS,MASC,SG
