Source;Left;Right;Operation;Object;Grammar
velarizzare;<velarizz;>;DEL;are;V,SBJV,PRS,3,SG
velarizzare;<velarizzare;>;INS;i;V,SBJV,PRS,3,SG
performare;<perform;e>;DEL;ar;V,IND,FUT,3,PL
performare;<performare;>;INS;ranno;V,IND,FUT,3,PL
fumarsela;<;sela>;DEL;fumar;V,IND,PST,3,SG,PFV
grufolare;<grufol;re>;DEL;a;V,COND,3,SG
grufolare;<grufola;re>;INS;e;V,COND,3,SG
grufolare;<grufolar;e>;INS;ebb;V,COND,3,SG
disossidare;<disossida;>;DEL;re;V,IND,PST,1,SG,IPFV
disossidare;<disossidare;>;INS;vo;V,IND,PST,1,SG,IPFV
spegnare;<spegna;>;DEL;re;V,SBJV,PST,1,SG
spegnare;<spegnare;>;INS;ssi;V,SBJV,PST,1,SG
volersi;<vole;si>;DEL;r;V,SBJV,PST,2,PL
volersi;<volers;>;DEL;i;V,SBJV,PST,2,PL
volersi;<volersi;>;INS;te;V,SBJV,PST,2,PL
occludere;<occlude;e>;DEL;r;V,SBJV,PST,2,PL
occludere;<occluder;e>;INS;st;V,SBJV,PST,2,PL
placare;<plac;are>;INS;hi;V,SBJV,PRS,2,PL
placare;<placa;e>;DEL;r;V,SBJV,PRS,2,PL
placare;<placar;e>;INS;t;V,SBJV,PRS,2,PL
richiedere;<richiede;e>;DEL;r;V,IND,PST,2,PL,IPFV
richiedere;<richieder;e>;INS;vat;V,IND,PST,2,PL,IPFV
finanziare;<finanzi;e>;DEL;ar;V,IND,FUT,3,PL
finanziare;<finanziare;>;INS;ranno;V,IND,FUT,3,PL
inturgidirsi;<inturgidi;si>;DEL;r;V,SBJV,PST,1,SG
inturgidirsi;<inturgidirs;i>;INS;s;V,SBJV,PST,1,SG
dirozzare;<dirozza;>;DEL;re;V,IND,PST,2,SG,PFV
dirozzare;<dirozzare;>;INS;sti;V,IND,PST,2,SG,PFV
compitare;<compit;>;DEL;are;V,POS,IMP,3,SG
compitare;<compitare;>;INS;i;V,POS,IMP,3,SG
campionare;<campion;e>;DEL;ar;V,IND,FUT,2,SG
campionare;<campionare;>;INS;rai;V,IND,FUT,2,SG
smottare;<smott;>;DEL;are;V,IND,PRS,1,SG
smottare;<smottare;>;INS;o;V,IND,PRS,1,SG
avviluppare;<avviluppa;e>;DEL;r;V,SBJV,PST,3,SG
avviluppare;<avviluppar;e>;INS;ss;V,SBJV,PST,3,SG
disacidire;<disacidire;>;INS;sti;V,COND,2,SG
quotizzare;<quotizza;>;DEL;re;V.CVB,PRS
quotizzare;<quotizzare;>;INS;ndo;V.CVB,PRS
isolarsi;<isol;>;DEL;arsi;V,COND,1,PL
isolarsi;<isolarsi;>;INS;eremmo;V,COND,1,PL
ritrasferire;<ritrasferi;e>;DEL;r;V,IND,PST,2,PL,IPFV
ritrasferire;<ritrasferir;e>;INS;vat;V,IND,PST,2,PL,IPFV
terrificare;<terrifica;re>;INS;sse;V,SBJV,PST,3,PL
terrificare;<terrificar;>;DEL;e;V,SBJV,PST,3,PL
terrificare;<terrificare;>;INS;o;V,SBJV,PST,3,PL
caricaturare;<caricatur;are>;INS;i;V,IND,PRS,1,PL
caricaturare;<caricatura;>;DEL;re;V,IND,PRS,1,PL
caricaturare;<caricaturare;>;INS;mo;V,IND,PRS,1,PL
sovrintendere;<sovrintend;>;DEL;ere;V,IND,PRS,3,PL
sovrintendere;<sovrintendere;>;INS;ono;V,IND,PRS,3,PL
cronicizzarsi;<cronicizza;i>;DEL;rs;V,POS,IMP,2,SG
cronicizzarsi;<cronicizzars;i>;INS;t;V,POS,IMP,2,SG
prenotarsi;<prenota;si>;DEL;r;V,IND,PST,2,PL,PFV
prenotarsi;<prenotars;>;DEL;i;V,IND,PST,2,PL,PFV
prenotarsi;<prenotarsi;>;INS;te;V,IND,PST,2,PL,PFV
disanimare;<disanim;are>;INS;i;V,POS,IMP,1,PL
disanimare;<disanima;>;DEL;re;V,POS,IMP,1,PL
disanimare;<disanimare;>;INS;mo;V,POS,IMP,1,PL
univerbare;<univerba;>;DEL;re;V,SBJV,PST,1,PL
univerbare;<univerbare;>;INS;ssimo;V,SBJV,PST,1,PL
contemplare;<contempl;>;DEL;are;V,POS,IMP,3,PL
contemplare;<contemplare;>;INS;ino;V,POS,IMP,3,PL
incoronare;<incoron;e>;DEL;ar;V,IND,FUT,1,SG
incoronare;<incoronare;>;INS;rò;V,IND,FUT,1,SG
sfagiolare;<sfagiol;are>;INS;i;V,SBJV,PRS,2,PL
sfagiolare;<sfagiola;e>;DEL;r;V,SBJV,PRS,2,PL
sfagiolare;<sfagiolar;e>;INS;t;V,SBJV,PRS,2,PL
pompare;<pompa;e>;DEL;r;V,SBJV,PST,2,PL
pompare;<pompar;e>;INS;st;V,SBJV,PST,2,PL
ciabattare;<ciabatta;>;DEL;re;V,IND,PRS,3,PL
ciabattare;<ciabattare;>;INS;no;V,IND,PRS,3,PL
informarsi;<informa;>;DEL;rsi;V.PTCP,PST
informarsi;<informarsi;>;INS;to;V.PTCP,PST
trasportare;<trasport;are>;INS;i;V,POS,IMP,1,PL
trasportare;<trasporta;>;DEL;re;V,POS,IMP,1,PL
trasportare;<trasportare;>;INS;mo;V,POS,IMP,1,PL
indirizzarsi;<indirizz;>;DEL;arsi;V,COND,3,SG
indirizzarsi;<indirizzarsi;>;INS;erebbe;V,COND,3,SG
lattare;<lattar;>;DEL;e;V,IND,PST,3,PL,PFV
lattare;<lattare;>;INS;ono;V,IND,PST,3,PL,PFV
replicarsi;<replica;>;DEL;rsi;V,IND,PST,2,PL,IPFV
replicarsi;<replicarsi;>;INS;vate;V,IND,PST,2,PL,IPFV
annaffiare;<annaffi;e>;DEL;ar;V,IND,FUT,2,SG
annaffiare;<annaffiare;>;INS;rai;V,IND,FUT,2,SG
lignificarsi;<lignifica;si>;DEL;r;V,SBJV,PST,3,SG
lignificarsi;<lignificars;>;DEL;i;V,SBJV,PST,3,SG
lignificarsi;<lignificarsi;>;INS;se;V,SBJV,PST,3,SG
danzare;<danza;e>;DEL;r;V,IND,PST,2,PL,PFV
danzare;<danzar;e>;INS;st;V,IND,PST,2,PL,PFV
avviare;<avvia;>;DEL;re;V,SBJV,PRS,1,PL
avviare;<avviare;>;INS;mo;V,SBJV,PRS,1,PL
intelare;<intela;>;DEL;re;V,IND,PST,1,SG,IPFV
intelare;<intelare;>;INS;vo;V,IND,PST,1,SG,IPFV
menomare;<menomar;>;DEL;e;V,IND,PST,3,PL,PFV
menomare;<menomare;>;INS;ono;V,IND,PST,3,PL,PFV
inglobare;<inglob;re>;DEL;a;V,COND,3,PL
inglobare;<ingloba;re>;INS;e;V,COND,3,PL
inglobare;<inglobare;>;INS;bbero;V,COND,3,PL
certificare;<certific;re>;DEL;a;V,IND,FUT,2,PL
certificare;<certifica;re>;INS;he;V,IND,FUT,2,PL
certificare;<certificar;e>;INS;et;V,IND,FUT,2,PL
negare;<neg;re>;DEL;a;V,COND,2,SG
negare;<nega;re>;INS;he;V,COND,2,SG
negare;<negare;>;INS;sti;V,COND,2,SG
smentirsi;<sment;i>;DEL;irs;V,SBJV,PRS,2,PL
smentirsi;<smentirsi;>;INS;ate;V,SBJV,PRS,2,PL
impolparsi;<impolp;arsi>;INS;i;V,POS,IMP,1,PL
impolparsi;<impolpa;i>;DEL;rs;V,POS,IMP,1,PL
impolparsi;<impolpars;i>;INS;moc;V,POS,IMP,1,PL
dividersi;<divid;ersi>;INS;evat;V,IND,PST,2,PL,IPFV
dividersi;<divide;>;DEL;rsi;V,IND,PST,2,PL,IPFV
improsciuttire;<improsciutt;ire>;INS;iss;V,SBJV,PST,1,SG
improsciuttire;<improsciutti;>;DEL;re;V,SBJV,PST,1,SG
riguardarsi;<riguard;i>;DEL;ars;V,IND,PRS,1,PL
riguardarsi;<riguardarsi;>;INS;amo;V,IND,PRS,1,PL
scatenarsi;<scatena;>;DEL;rsi;V,IND,PST,1,PL,IPFV
scatenarsi;<scatenarsi;>;INS;vamo;V,IND,PST,1,PL,IPFV
dileguarsi;<dilegua;si>;DEL;r;V,SBJV,PST,1,PL
dileguarsi;<dileguars;i>;INS;s;V,SBJV,PST,1,PL
dileguarsi;<dileguarsi;>;INS;mo;V,SBJV,PST,1,PL
schernire;<scherni;e>;DEL;r;V,SBJV,PST,3,SG
schernire;<schernir;e>;INS;ss;V,SBJV,PST,3,SG
inflettere;<inflett;>;DEL;ere;V,POS,IMP,3,PL
inflettere;<inflettere;>;INS;ano;V,POS,IMP,3,PL
coniugare;<coniuga;e>;DEL;r;V,IND,PST,2,PL,IPFV
coniugare;<coniugar;e>;INS;vat;V,IND,PST,2,PL,IPFV
versarsi;<versa;si>;DEL;r;V,IND,PST,2,PL,PFV
versarsi;<versars;>;DEL;i;V,IND,PST,2,PL,PFV
versarsi;<versarsi;>;INS;te;V,IND,PST,2,PL,PFV
screpolarsi;<screpola;si>;DEL;r;V,IND,PST,2,PL,PFV
screpolarsi;<screpolars;>;DEL;i;V,IND,PST,2,PL,PFV
screpolarsi;<screpolarsi;>;INS;te;V,IND,PST,2,PL,PFV
allottare;<allotta;e>;DEL;r;V,IND,PRS,2,PL
allottare;<allottar;e>;INS;t;V,IND,PRS,2,PL
risommare;<risomm;>;DEL;are;V,SBJV,PRS,3,PL
risommare;<risommare;>;INS;ino;V,SBJV,PRS,3,PL
chiamarsi;<chiama;>;DEL;rsi;V,IND,PRS,3,SG
remixare;<remixar;>;DEL;e;V,IND,PST,3,PL,PFV
remixare;<remixare;>;INS;ono;V,IND,PST,3,PL,PFV
diazotare;<diazota;>;DEL;re;V.PTCP,PST
diazotare;<diazotare;>;INS;to;V.PTCP,PST
sfagiolare;<sfagiola;>;DEL;re;V,IND,PST,1,SG,PFV
sfagiolare;<sfagiolare;>;INS;i;V,IND,PST,1,SG,PFV
perscrutare;<perscruta;e>;DEL;r;V,SBJV,PST,3,SG
perscrutare;<perscrutar;e>;INS;ss;V,SBJV,PST,3,SG
congetturare;<congettura;e>;DEL;r;V,SBJV,PST,2,PL
congetturare;<congetturar;e>;INS;st;V,SBJV,PST,2,PL
risistemare;<risistema;>;DEL;re;V,SBJV,PST,2,SG
risistemare;<risistemare;>;INS;ssi;V,SBJV,PST,2,SG
riespellere;<riespell;e>;DEL;er;V,IND,PST,1,PL,IPFV
riespellere;<riespellere;>;INS;vamo;V,IND,PST,1,PL,IPFV
riacutizzare;<riacutizz;e>;DEL;ar;V,IND,FUT,2,SG
riacutizzare;<riacutizzare;>;INS;rai;V,IND,FUT,2,SG
squittire;<squittir;e>;INS;est;V,COND,2,PL
menomare;<menoma;>;DEL;re;V,IND,PST,1,SG,PFV
menomare;<menomare;>;INS;i;V,IND,PST,1,SG,PFV
drappeggiare;<drappegg;re>;DEL;ia;V,COND,1,SG
drappeggiare;<drappeggia;re>;INS;e;V,COND,1,SG
drappeggiare;<drappeggiare;>;INS;i;V,COND,1,SG
sacrificarsi;<sacrifica;i>;DEL;rs;V,IND,PST,1,SG,PFV
correggere;<corregg;>;DEL;ere;V,SBJV,PRS,1,SG
correggere;<correggere;>;INS;a;V,SBJV,PRS,1,SG
prenderle;<prend;e>;DEL;erl;V,IND,PST,3,SG,IPFV
prenderle;<prenderle;>;INS;va;V,IND,PST,3,SG,IPFV
scimmiottare;<scimmiott;re>;DEL;a;V,COND,2,PL
scimmiottare;<scimmiotta;re>;INS;e;V,COND,2,PL
scimmiottare;<scimmiottar;e>;INS;est;V,COND,2,PL
slungare;<slung;>;DEL;are;V,IND,PRS,2,SG
slungare;<slungare;>;INS;hi;V,IND,PRS,2,SG
smaniare;<smania;e>;DEL;r;V,IND,PRS,2,PL
smaniare;<smaniar;e>;INS;t;V,IND,PRS,2,PL
costernare;<costerna;>;DEL;re;V,POS,IMP,2,SG
defacciare;<defaccia;e>;DEL;r;V,SBJV,PST,3,SG
defacciare;<defacciar;e>;INS;ss;V,SBJV,PST,3,SG
foracchiare;<foracchi;are>;INS;av;V,IND,PST,3,SG,IPFV
foracchiare;<foracchia;>;DEL;re;V,IND,PST,3,SG,IPFV
sostantivare;<sostantiv;are>;INS;i;V,SBJV,PRS,2,PL
sostantivare;<sostantiva;e>;DEL;r;V,SBJV,PRS,2,PL
sostantivare;<sostantivar;e>;INS;t;V,SBJV,PRS,2,PL
sfavorire;<sfavori;>;DEL;re;V,SBJV,PRS,3,PL
sfavorire;<sfavorire;>;INS;scano;V,SBJV,PRS,3,PL
annettersi;<annet;tersi>;INS;te;V,IND,PRS,2,PL
annettersi;<annette;>;DEL;rsi;V,IND,PRS,2,PL
informicolarsi;<informicol;i>;DEL;ars;V,IND,PRS,1,PL
informicolarsi;<informicolarsi;>;INS;amo;V,IND,PRS,1,PL
appuntellare;<appuntell;are>;INS;av;V,IND,PST,3,SG,IPFV
appuntellare;<appuntella;>;DEL;re;V,IND,PST,3,SG,IPFV
radere;<rad;>;DEL;ere;V,POS,IMP,2,SG
radere;<radere;>;INS;i;V,POS,IMP,2,SG
interfacciarsi;<interfacciar;>;DEL;si;V,IND,PST,3,PL,PFV
interfacciarsi;<interfacciarsi;>;INS;ono;V,IND,PST,3,PL,PFV
satellizzare;<satellizz;are>;INS;i;V,IND,PRS,1,PL
satellizzare;<satellizza;>;DEL;re;V,IND,PRS,1,PL
satellizzare;<satellizzare;>;INS;mo;V,IND,PRS,1,PL
albeggiare;<albeggi;>;DEL;are;V,IND,PST,3,SG,PFV
albeggiare;<albeggiare;>;INS;ò;V,IND,PST,3,SG,PFV
raggiustare;<raggiusta;e>;DEL;r;V.PTCP,PRS
raggiustare;<raggiustar;e>;INS;nt;V.PTCP,PRS
spaginare;<spaginar;>;DEL;e;V,IND,PST,3,PL,PFV
spaginare;<spaginare;>;INS;ono;V,IND,PST,3,PL,PFV
screpolare;<screpol;re>;DEL;a;V,COND,3,SG
screpolare;<screpola;re>;INS;e;V,COND,3,SG
screpolare;<screpolar;e>;INS;ebb;V,COND,3,SG
ammatassare;<ammatassa;>;DEL;re;V,IND,PST,1,SG,PFV
ammatassare;<ammatassare;>;INS;i;V,IND,PST,1,SG,PFV
spegnare;<spegn;are>;INS;av;V,IND,PST,3,SG,IPFV
spegnare;<spegna;>;DEL;re;V,IND,PST,3,SG,IPFV
pigliare;<pigli;re>;DEL;a;V,IND,FUT,1,PL
pigliare;<piglia;re>;INS;e;V,IND,FUT,1,PL
pigliare;<pigliare;>;INS;mo;V,IND,FUT,1,PL
cofondare;<cofond;e>;DEL;ar;V,IND,FUT,3,PL
cofondare;<cofondare;>;INS;ranno;V,IND,FUT,3,PL
esistere;<esister;e>;INS;ebb;V,COND,3,SG
spretarsi;<spreta;>;DEL;rsi;V,IND,PRS,2,PL
spretarsi;<spretarsi;>;INS;te;V,IND,PRS,2,PL
nascondersi;<nasconde;si>;DEL;r;V,SBJV,PST,2,SG
nascondersi;<nasconders;i>;INS;s;V,SBJV,PST,2,SG
convincere;<convince;e>;DEL;r;V,IND,PRS,2,PL
convincere;<convincer;e>;INS;t;V,IND,PRS,2,PL
ripesare;<ripes;>;DEL;are;V,IND,PRS,1,SG
ripesare;<ripesare;>;INS;o;V,IND,PRS,1,SG
partizionare;<partizion;re>;DEL;a;V,COND,1,SG
partizionare;<partiziona;re>;INS;e;V,COND,1,SG
partizionare;<partizionare;>;INS;i;V,COND,1,SG
comperare;<compera;>;DEL;re;V,IND,PST,2,SG,PFV
comperare;<comperare;>;INS;sti;V,IND,PST,2,SG,PFV
slavizzare;<slavizz;are>;INS;i;V,SBJV,PRS,1,PL
slavizzare;<slavizza;>;DEL;re;V,SBJV,PRS,1,PL
slavizzare;<slavizzare;>;INS;mo;V,SBJV,PRS,1,PL
gelatinizzarsi;<gelatinizz;>;DEL;arsi;V,COND,3,PL
gelatinizzarsi;<gelatinizzarsi;>;INS;erebbero;V,COND,3,PL
appercepire;<appercep;ire>;INS;iv;V,IND,PST,2,SG,IPFV
appercepire;<appercepi;>;DEL;re;V,IND,PST,2,SG,IPFV
ricomunicare;<ricomunic;>;DEL;are;V,IND,PST,3,SG,PFV
ricomunicare;<ricomunicare;>;INS;ò;V,IND,PST,3,SG,PFV
rinforzarsi;<rinforz;arsi>;INS;av;V,IND,PST,3,SG,IPFV
rinforzarsi;<rinforza;>;DEL;rsi;V,IND,PST,3,SG,IPFV
elettrocoagulare;<elettrocoagula;>;DEL;re;V,IND,PST,1,PL,IPFV
elettrocoagulare;<elettrocoagulare;>;INS;vamo;V,IND,PST,1,PL,IPFV
monumentalizzare;<monumentalizz;e>;DEL;ar;V,IND,FUT,1,SG
monumentalizzare;<monumentalizzare;>;INS;rò;V,IND,FUT,1,SG
arieggiare;<arieggi;>;DEL;are;V,SBJV,PRS,2,SG
punirsi;<pun;si>;DEL;ir;V.CVB,PRS
punirsi;<punir;si>;INS;endo;V.CVB,PRS
macchinare;<macchin;re>;DEL;a;V,COND,1,SG
macchinare;<macchina;re>;INS;e;V,COND,1,SG
macchinare;<macchinare;>;INS;i;V,COND,1,SG
penare;<pena;>;DEL;re;V,IND,PRS,3,PL
penare;<penare;>;INS;no;V,IND,PRS,3,PL
affuocare;<affuoc;are>;INS;hi;V,SBJV,PRS,2,PL
affuocare;<affuoca;e>;DEL;r;V,SBJV,PRS,2,PL
affuocare;<affuocar;e>;INS;t;V,SBJV,PRS,2,PL
ammodernizzare;<ammodernizz;are>;INS;i;V,IND,PRS,1,PL
ammodernizzare;<ammodernizza;>;DEL;re;V,IND,PRS,1,PL
ammodernizzare;<ammodernizzare;>;INS;mo;V,IND,PRS,1,PL
ingerire;<ingeri;>;DEL;re;V.PTCP,PST
ingerire;<ingerire;>;INS;to;V.PTCP,PST
affienare;<affien;re>;DEL;a;V,COND,1,PL
affienare;<affiena;re>;INS;e;V,COND,1,PL
affienare;<affienare;>;INS;mmo;V,COND,1,PL
incidere;<incid;e>;DEL;er;V,SBJV,PRS,2,PL
incidere;<incider;e>;INS;iat;V,SBJV,PRS,2,PL
obnubilarsi;<obnubil;i>;DEL;ars;V,SBJV,PRS,2,PL
obnubilarsi;<obnubilarsi;>;INS;ate;V,SBJV,PRS,2,PL
accapricciare;<accapriccia;>;DEL;re;V,IND,PST,2,SG,IPFV
accapricciare;<accapricciare;>;INS;vi;V,IND,PST,2,SG,IPFV
sviare;<svi;re>;DEL;a;V,COND,2,SG
sviare;<svia;re>;INS;e;V,COND,2,SG
sviare;<sviare;>;INS;sti;V,COND,2,SG
infreddolirsi;<infreddolir;i>;DEL;s;V,COND,1,SG
infreddolirsi;<infreddolirs;i>;INS;e;V,COND,1,SG
tonsurare;<tonsu;re>;DEL;ra;V,IND,FUT,2,SG
tonsurare;<tonsurare;>;INS;rai;V,IND,FUT,2,SG
spazientire;<spazienti;e>;DEL;r;V,IND,PST,2,PL,PFV
spazientire;<spazientir;e>;INS;st;V,IND,PST,2,PL,PFV
calunniare;<calunnia;>;DEL;re;V,IND,PST,1,SG,PFV
calunniare;<calunniare;>;INS;i;V,IND,PST,1,SG,PFV
sostenere;<sosten;>;DEL;ere;V,POS,IMP,1,PL
sostenere;<sostenere;>;INS;iamo;V,POS,IMP,1,PL
vengiare;<vengi;>;DEL;are;V,POS,IMP,3,SG
infangarsi;<infanga;>;DEL;rsi;V.PTCP,PST
infangarsi;<infangarsi;>;INS;to;V.PTCP,PST
impiumarsi;<impium;arsi>;INS;er;V,IND,FUT,3,PL
impiumarsi;<impiuma;>;DEL;rsi;V,IND,FUT,3,PL
impiumarsi;<impiumarsi;>;INS;nno;V,IND,FUT,3,PL
controbattere;<controbattere;>;INS;bbero;V,COND,3,PL
sollecitare;<sollecit;>;DEL;are;V,IND,PRS,2,SG
sollecitare;<sollecitare;>;INS;i;V,IND,PRS,2,SG
sottostimare;<sottostim;>;DEL;are;V,IND,PRS,1,SG
sottostimare;<sottostimare;>;INS;o;V,IND,PRS,1,SG
scavare;<scava;>;DEL;re;V,SBJV,PST,1,PL
scavare;<scavare;>;INS;ssimo;V,SBJV,PST,1,PL
riconfigurare;<riconfigur;>;DEL;are;V,SBJV,PRS,3,PL
riconfigurare;<riconfigurare;>;INS;ino;V,SBJV,PRS,3,PL
reintegrarsi;<reintegra;>;DEL;rsi;V,IND,PST,1,SG,IPFV
reintegrarsi;<reintegrarsi;>;INS;vo;V,IND,PST,1,SG,IPFV
fraintendere;<fraintend;>;DEL;ere;V,IND,PRS,3,PL
fraintendere;<fraintendere;>;INS;ono;V,IND,PRS,3,PL
incasinare;<incasina;re>;INS;sse;V,SBJV,PST,3,PL
incasinare;<incasinar;>;DEL;e;V,SBJV,PST,3,PL
incasinare;<incasinare;>;INS;o;V,SBJV,PST,3,PL
rispegnere;<rispegne;e>;DEL;r;V,IND,PRS,2,PL
rispegnere;<rispegner;e>;INS;t;V,IND,PRS,2,PL
satireggiare;<satireggia;>;DEL;re;V,SBJV,PST,1,PL
satireggiare;<satireggiare;>;INS;ssimo;V,SBJV,PST,1,PL
denominare;<denomin;e>;DEL;ar;V,IND,FUT,1,SG
denominare;<denominare;>;INS;rò;V,IND,FUT,1,SG
spalmarsi;<spalma;>;DEL;rsi;V,IND,PRS,3,SG
intensificare;<intensifica;e>;DEL;r;V,POS,IMP,2,PL
intensificare;<intensificar;e>;INS;t;V,POS,IMP,2,PL
aggiogare;<aggioga;>;DEL;re;V.CVB,PRS
aggiogare;<aggiogare;>;INS;ndo;V.CVB,PRS
racchiudere;<racchiud;>;DEL;ere;V,SBJV,PRS,1,SG
racchiudere;<racchiudere;>;INS;a;V,SBJV,PRS,1,SG
convivere;<conviv;e>;DEL;er;V,SBJV,PRS,2,PL
convivere;<conviver;e>;INS;iat;V,SBJV,PRS,2,PL
preferire;<preferi;>;DEL;re;V,SBJV,PRS,2,SG
preferire;<preferire;>;INS;sca;V,SBJV,PRS,2,SG
vessare;<vessa;e>;DEL;r;V,POS,IMP,2,PL
vessare;<vessar;e>;INS;t;V,POS,IMP,2,PL
scusarsi;<scu;si>;DEL;sar;V,SBJV,PRS,2,PL
scusarsi;<scusarsi;>;INS;ate;V,SBJV,PRS,2,PL
ricacciare;<ricacc;re>;DEL;ia;V,COND,3,PL
ricacciare;<ricaccia;re>;INS;e;V,COND,3,PL
ricacciare;<ricacciare;>;INS;bbero;V,COND,3,PL
risecare;<risec;>;DEL;are;V,POS,IMP,3,SG
risecare;<risecare;>;INS;hi;V,POS,IMP,3,SG
ufficializzare;<ufficializza;e>;DEL;r;V,IND,PST,2,PL,PFV
ufficializzare;<ufficializzar;e>;INS;st;V,IND,PST,2,PL,PFV
accollarsi;<accolla;>;DEL;rsi;V,IND,PRS,3,SG
formalizzare;<formalizz;re>;DEL;a;V,COND,2,SG
formalizzare;<formalizza;re>;INS;e;V,COND,2,SG
formalizzare;<formalizzare;>;INS;sti;V,COND,2,SG
ostracizzare;<ostracizza;>;DEL;re;V,POS,IMP,2,SG
corrompersi;<corromper;si>;INS;e;V,COND,2,SG
corrompersi;<corrompers;i>;INS;t;V,COND,2,SG
sovrascorrere;<sovrasco;rere>;DEL;r;V,IND,PST,3,PL,PFV
sovrascorrere;<sovrascorr;ere>;INS;s;V,IND,PST,3,PL,PFV
sovrascorrere;<sovrascorrer;>;DEL;e;V,IND,PST,3,PL,PFV
sovrascorrere;<sovrascorrere;>;INS;o;V,IND,PST,3,PL,PFV
accerchiellare;<accerchiella;>;DEL;re;V,IND,PST,1,PL,PFV
accerchiellare;<accerchiellare;>;INS;mmo;V,IND,PST,1,PL,PFV
zeppare;<zepp;e>;DEL;ar;V,IND,FUT,3,PL
zeppare;<zeppare;>;INS;ranno;V,IND,FUT,3,PL
piroettare;<piroetta;>;DEL;re;V,POS,IMP,2,SG
smembrare;<smembra;e>;DEL;r;V,POS,IMP,2,PL
smembrare;<smembrar;e>;INS;t;V,POS,IMP,2,PL
tarmarsi;<tarm;i>;DEL;ars;V,SBJV,PRS,3,SG
virgoleggiare;<virgolegg;re>;DEL;ia;V,COND,2,SG
virgoleggiare;<virgoleggia;re>;INS;e;V,COND,2,SG
virgoleggiare;<virgoleggiare;>;INS;sti;V,COND,2,SG
pendere;<pendere;>;INS;mo;V,IND,FUT,1,PL
rappresentarsi;<rappresent;i>;DEL;ars;V,SBJV,PRS,3,PL
rappresentarsi;<rappresentarsi;>;INS;no;V,SBJV,PRS,3,PL
margottare;<margott;are>;INS;i;V,SBJV,PRS,2,PL
margottare;<margotta;e>;DEL;r;V,SBJV,PRS,2,PL
margottare;<margottar;e>;INS;t;V,SBJV,PRS,2,PL
strattonarsi;<stratton;i>;DEL;ars;V,SBJV,PRS,1,PL
strattonarsi;<strattonarsi;>;INS;amo;V,SBJV,PRS,1,PL
cornificare;<cornific;>;DEL;are;V,SBJV,PRS,3,SG
cornificare;<cornificare;>;INS;hi;V,SBJV,PRS,3,SG
spelacchiare;<spelacchi;>;DEL;are;V,IND,PRS,2,SG
transcrivere;<transcrive;e>;DEL;r;V.PTCP,PRS
transcrivere;<transcriver;e>;INS;nt;V.PTCP,PRS
fruire;<fruire;>;INS;mmo;V,COND,1,PL
saldarsi;<salda;si>;DEL;r;V,IND,PST,2,PL,PFV
saldarsi;<saldars;>;DEL;i;V,IND,PST,2,PL,PFV
saldarsi;<saldarsi;>;INS;te;V,IND,PST,2,PL,PFV
scantonare;<scantona;>;DEL;re;V,IND,PST,1,PL,PFV
scantonare;<scantonare;>;INS;mmo;V,IND,PST,1,PL,PFV
inframettere;<inframett;ere>;INS;ess;V,SBJV,PST,3,PL
inframettere;<inframetter;>;DEL;e;V,SBJV,PST,3,PL
inframettere;<inframettere;>;INS;o;V,SBJV,PST,3,PL
accarnare;<accarn;are>;INS;i;V,SBJV,PRS,1,PL
accarnare;<accarna;>;DEL;re;V,SBJV,PRS,1,PL
accarnare;<accarnare;>;INS;mo;V,SBJV,PRS,1,PL
valersi;<va;rsi>;DEL;le;V,COND,1,PL
valersi;<valer;>;DEL;si;V,COND,1,PL
valersi;<valersi;>;INS;remmo;V,COND,1,PL
agguerrire;<agguerri;>;DEL;re;V,IND,PST,3,SG,IPFV
agguerrire;<agguerrire;>;INS;va;V,IND,PST,3,SG,IPFV
alcoolizzare;<alcoolizz;re>;DEL;a;V,COND,2,SG
alcoolizzare;<alcoolizza;re>;INS;e;V,COND,2,SG
alcoolizzare;<alcoolizzare;>;INS;sti;V,COND,2,SG
indossare;<indossa;re>;INS;sse;V,SBJV,PST,3,PL
indossare;<indossar;>;DEL;e;V,SBJV,PST,3,PL
indossare;<indossare;>;INS;o;V,SBJV,PST,3,PL
stroppiare;<stroppiar;>;DEL;e;V,IND,PST,3,PL,PFV
stroppiare;<stroppiare;>;INS;ono;V,IND,PST,3,PL,PFV
riconfermarsi;<riconferm;>;DEL;arsi;V,IND,PST,3,SG,PFV
riconfermarsi;<riconfermarsi;>;INS;ò;V,IND,PST,3,SG,PFV
rivedersi;<rivede;si>;DEL;r;V.CVB,PRS
rivedersi;<riveder;si>;INS;ndo;V.CVB,PRS
squilibrare;<squilibra;e>;DEL;r;V.PTCP,PRS
squilibrare;<squilibrar;e>;INS;nt;V.PTCP,PRS
vanire;<van;ire>;INS;ist;V,IND,PST,2,SG,PFV
vanire;<vani;>;DEL;re;V,IND,PST,2,SG,PFV
guastarsi;<guasta;>;DEL;rsi;V,IND,PST,1,SG,IPFV
guastarsi;<guastarsi;>;INS;vo;V,IND,PST,1,SG,IPFV
promozionare;<promozion;>;DEL;are;V,SBJV,PRS,3,SG
promozionare;<promozionare;>;INS;i;V,SBJV,PRS,3,SG
coesistere;<coesis;tere>;INS;tia;V,SBJV,PRS,2,PL
coesistere;<coesist;e>;DEL;er;V,SBJV,PRS,2,PL
sdrucirsi;<sdruci;si>;DEL;r;V,SBJV,PRS,3,SG
