Source;Left;Right;Operation;Object;Grammar
Ungárach;<Ungárac;h>;INS;ig;N,VOC,SG
hómaighnéasacht;<h;maighnéasacht>;DEL;ó;N,DAT,SG,DEF
hómaighnéasacht;<hó;maighnéasacht>;INS;o;N,DAT,SG,DEF
línigh;<lín;igh>;INS;ím;V,1,PL,SBJV,PRS
línigh;<líni;>;DEL;gh;V,1,PL,SBJV,PRS
línigh;<línigh;>;INS;d;V,1,PL,SBJV,PRS
frioch;<frioch;>;INS;tar;V,AUTO,SBJV,PRS
náid;<náid;>;INS;eanna;N,VOC,PL
seargán;<seargá;n>;INS;i;N,GEN,SG,DEF
reoiteog;<reoiteog;>;INS;a;N,NOM,PL
cúigear;<c;úigear>;INS;h;N,GEN,SG,DEF
cúigear;<cúig;r>;DEL;ea;N,GEN,SG,DEF
cúigear;<cúigea;r>;INS;i;N,GEN,SG,DEF
aermharascal;<aermharascal;>;INS;a;N,VOC,PL
Beinidicteach;<Beinidict;h>;DEL;eac;N,GEN,SG
Beinidicteach;<Beinidicteac;h>;INS;ig;N,GEN,SG
fótamapa;<fótamapa;>;INS;í;N,GEN,PL
aer-ghrianghrafadóireacht;<aer-ghrianghrafadóireacht;>;INS;a;N,GEN,SG
bréagmhorfacht;<b;réagmhorfacht>;INS;h;N,VOC,SG
éirigh;<éir;>;DEL;igh;V,AUTO,COND
éirigh;<éirigh;>;INS;eofaí;V,AUTO,COND
mór-roinn;<m;ór-roinn>;INS;h;N,VOC,PL
mór-roinn;<mór-r;nn>;DEL;oi;N,VOC,PL
mór-roinn;<mór-roi;nn>;INS;a;N,VOC,PL
mór-roinn;<mór-roinn;>;INS;a;N,VOC,PL
uaslódáil;<uaslódáil;>;INS;tear;V,AUTO,PRS,IND
inneall scartha cadáis;<inn;ll scartha cadáis>;DEL;ea;N,VOC,SG
inneall scartha cadáis;<innea;ll scartha cadáis>;INS;i;N,VOC,SG
gloinigh;<gloin;>;DEL;igh;V,AUTO,SBJV,PRS
gloinigh;<gloinigh;>;INS;ítear;V,AUTO,SBJV,PRS
seamróg;<seamró;g>;INS;i;N,GEN,SG,DEF
seamróg;<seamróg;>;INS;e;N,GEN,SG,DEF
maoidh;<maoidh;>;INS;imid;V,1,PL,PRS,IND
brateagraíocht;<brateagraíocht;>;INS;aí;N,NOM,PL,DEF
cúlchlár;<cúlchlá;r>;INS;i;N,DAT,PL
cluin;<cluin;>;INS;imis;V,1,PL,SBJV,PST
atarraing;<atarraing;>;INS;ítear;V,AUTO,SBJV,PRS
vacsaínigh;<vacsaín;igh>;INS;eo;V,1,SG,FUT,IND
vacsaínigh;<vacsaíni;h>;DEL;g;V,1,SG,FUT,IND
vacsaínigh;<vacsaínig;h>;INS;d;V,1,SG,FUT,IND
bith-dhíghrádaigh;<b;ith-dhíghrádaigh>;INS;h;V,1,PL,PST,HAB,IND
bith-dhíghrádaigh;<bith-dhíghráda;igh>;INS;ím;V,1,PL,PST,HAB,IND
bith-dhíghrádaigh;<bith-dhíghrádai;>;DEL;gh;V,1,PL,PST,HAB,IND
bith-dhíghrádaigh;<bith-dhíghrádaigh;>;INS;s;V,1,PL,PST,HAB,IND
iolrán;<iolrá;n>;INS;i;N,DAT,PL
oighrigh;<oighr;>;DEL;igh;V,3,PL,IMP
oighrigh;<oighrigh;>;INS;ídís;V,3,PL,IMP
réalaí;<réala;>;DEL;í;N,NOM,PL,DEF
réalaí;<réalaí;>;INS;ithe;N,NOM,PL,DEF
monarc;<monarc;>;INS;aí;N,NOM,PL
rothlam;<rothla;m>;INS;i;N,GEN,SG
closchaiséad;<closchaisé;d>;DEL;a;N,GEN,SG
closchaiséad;<closchaiséa;d>;INS;i;N,GEN,SG
amchlár;<amchlá;r>;INS;i;N,NOM,PL
goiligh;<g;oiligh>;INS;h;V,3,PL,PST,HAB,IND
goiligh;<goil;>;DEL;igh;V,3,PL,PST,HAB,IND
goiligh;<goiligh;>;INS;ídís;V,3,PL,PST,HAB,IND
ceoldráma;<ceoldráma;>;INS;í;N,DAT,PL,DEF
fail;<f;ail>;INS;h;N,NOM,SG,DEF
leanbán;<leanbá;n>;INS;i;N,VOC,SG
fo-eagraigh;<fo-eagra;>;DEL;igh;V,3,SG,PRS,IND
anacrónachas;<anacrónacha;s>;INS;i;N,GEN,SG
cliath;<c;liath>;INS;h;N,VOC,SG
mórleabhar;<mórleabha;r>;INS;i;N,DAT,PL
bunaigh;<b;unaigh>;INS;h;V,3,PL,COND
bunaigh;<bun;>;DEL;aigh;V,3,PL,COND
bunaigh;<bunaigh;>;INS;óidís;V,3,PL,COND
leabharliosta;<leabharliosta;>;INS;í;N,GEN,PL
clóbh;<c;óbh>;DEL;l;N,VOC,SG
clóbh;<cl;óbh>;INS;h;N,VOC,SG
clóbh;<cló;bh>;INS;i;N,VOC,SG
cuidigh;<c;uidigh>;INS;h;V,3,SG,PST,HAB,IND
cuidigh;<cui;digh>;INS;dío;V,3,SG,PST,HAB,IND
cuidigh;<cuid;h>;DEL;ig;V,3,SG,PST,HAB,IND
bolcán;<bolcá;n>;INS;i;N,GEN,SG
crúigh;<c;rúigh>;INS;h;V,REL,PST,HAB,IND
crúigh;<crú;h>;DEL;ig;V,REL,PST,HAB,IND
crúigh;<crúig;h>;INS;d;V,REL,PST,HAB,IND
dúisigh;<dúis;>;DEL;igh;V,2,PL,IMP
dúisigh;<dúisigh;>;INS;ígí;V,2,PL,IMP
fochonraitheoir;<fochonraitheo;r>;DEL;i;N,GEN,SG
fochonraitheoir;<fochonraitheoir;>;INS;a;N,GEN,SG
sampla;<sampla;>;INS;í;N,DAT,PL
buainteoireacht;<b;uainteoireacht>;INS;h;N,VOC,SG
luigh;<lu;h>;DEL;ig;V,3,SG,IMP
luigh;<luig;h>;INS;íod;V,3,SG,IMP
ionadán;<ionadá;n>;INS;i;N,NOM,PL
ianaigh;<ian;>;DEL;aigh;V,1,PL,COND
ianaigh;<ianaigh;>;INS;óimis;V,1,PL,COND
náisiúntacht;<náisiúntacht;>;INS;aí;N,VOC,PL
iasaint;<iasaint;>;INS;í;N,NOM,PL
meánoideachas;<meánoideacha;s>;INS;i;N,GEN,SG
áirigh;<ái;righ>;INS;rítea;V,AUTO,SBJV,PRS
áirigh;<áir;>;DEL;igh;V,AUTO,SBJV,PRS
múch;<m;úch>;INS;h;V,1,SG,COND
múch;<múch;>;INS;fainn;V,1,SG,COND
vaipití;<vaipit;>;DEL;í;N,DAT,PL,DEF
vaipití;<vaipití;>;INS;ithe;N,DAT,PL,DEF
banseiceadóir;<banseiceadóir;>;INS;í;N,NOM,PL
seachtain;<seachtain;>;INS;e;N,GEN,SG
idirlíne;<idirlín;e>;INS;t;N,VOC,PL
facsáil;<f;acsáil>;INS;h;V,REL,PST,HAB,IND
facsáil;<facsá;l>;DEL;i;V,REL,PST,HAB,IND
facsáil;<facsáil;>;INS;adh;V,REL,PST,HAB,IND
fostríoc;<fostríoc;>;INS;ainn;N,GEN,SG,DEF
peacaigh;<peac;>;DEL;aigh;V,V.MSDR
peacaigh;<peacaigh;>;INS;ú;V,V.MSDR
bainistigh;<bainist;>;DEL;igh;V,1,SG,PRS,IND
bainistigh;<bainistigh;>;INS;ím;V,1,SG,PRS,IND
cros-toirchigh;<cros-toirc;h>;DEL;hig;V,AUTO,SBJV,PST
cros-toirchigh;<cros-toirchigh;>;INS;ítí;V,AUTO,SBJV,PST
seisiún;<s;eisiún>;INS;h;N,VOC,SG
seisiún;<seisiú;n>;INS;i;N,VOC,SG
aicme speictreach;<aicm; speictreach>;DEL;e;N,NOM,PL,DEF
aicme speictreach;<aicme; speictreach>;INS;í;N,NOM,PL,DEF
aicme speictreach;<aicme speictreach;>;INS;a;N,NOM,PL,DEF
gásoigheann;<gásoigh;nn>;DEL;ea;N,GEN,SG
gásoigheann;<gásoighea;nn>;INS;i;N,GEN,SG
nimhitheoir;<nimhitheoir;>;INS;í;N,NOM,PL
salaigh;<sal;h>;DEL;aig;V,2,PL,FUT,IND
greamaitheoir;<greamaitheoir;>;INS;í;N,NOM,PL,DEF
córam;<córa;m>;INS;i;N,GEN,SG
teilg;<teilg;>;INS;fimid;V,1,PL,FUT,IND
béalóg;<béaló;g>;INS;i;N,GEN,SG
béalóg;<béalóg;>;INS;e;N,GEN,SG
promh;<promh;>;INS;tá;V,2:SG,SBJV,PST
íocón;<íocó;n>;INS;i;N,GEN,SG,DEF
eiteog;<eiteo;g>;INS;i;N,GEN,SG
eiteog;<eiteog;>;INS;e;N,GEN,SG
tráthchlár;<tráthchlá;r>;INS;i;N,NOM,PL
íosfhreang;<íosfhreang;>;INS;aidís;V,3,PL,PST,HAB,IND
oscail;<osc;l>;DEL;ai;V,AUTO,SBJV,PST
oscail;<oscail;>;INS;aítí;V,AUTO,SBJV,PST
urchall;<urchall;>;INS;a;N,VOC,PL
banphrócadóir;<banphrócadóir;>;INS;í;N,DAT,PL
giniúint;<g;iniúint>;INS;h;N,VOC,SG
abhras;<abhra;s>;INS;i;N,GEN,SG,DEF
maig;<maig;>;INS;eanna;N,NOM,PL
meisceoir;<m;eisceoir>;INS;h;N,VOC,SG
luasteorainn;<luasteorainn;>;INS;eacha;N,NOM,PL
maoidh;<maoidh;>;INS;teá;V,2:SG,SBJV,PST
diongaibh;<d;iongaibh>;INS;h;V,REL,PST,IND
meánghearradh;<meánghearr;adh>;INS;thach;N,GEN,PL
meánghearradh;<meánghearra;>;DEL;dh;N,GEN,PL
crosach;<c;rosach>;INS;h;ADJ,VOC+GEN,SG,MASV
crosach;<crosa;h>;DEL;c;ADJ,VOC+GEN,SG,MASV
crosach;<crosac;h>;INS;ig;ADJ,VOC+GEN,SG,MASV
idirleath;<idirleath;>;INS;fá;V,2,SG,COND
creath;<creat;>;DEL;h;V,2:SG,SBJV,PST
creath;<creath;>;INS;á;V,2:SG,SBJV,PST
leáigh;<leá;>;DEL;igh;V,AUTO,COND
leáigh;<leáigh;>;INS;faí;V,AUTO,COND
Bavárach;<B;avárach>;INS;h;N,GEN,SG,DEF
Bavárach;<Bavára;h>;DEL;c;N,GEN,SG,DEF
Bavárach;<Bavárac;h>;INS;ig;N,GEN,SG,DEF
nuálaíocht;<nuálaíocht;>;INS;aí;N,DAT,PL
othras;<othra;s>;INS;i;N,GEN,SG
musc-chaor;<musc-chaor;>;INS;a;N,DAT,PL
scileadh;<scil;eadh>;INS;t;N,DAT,PL
scileadh;<scilea;h>;DEL;d;N,DAT,PL
scileadh;<scilead;h>;INS;c;N,DAT,PL
scileadh;<scileadh;>;INS;a;N,DAT,PL
measc;<measc;>;INS;aidís;V,3,PL,IMP
cruitireacht;<c;ruitireacht>;INS;h;N,NOM,SG,DEF
siúlbhealach;<siúlbheala;>;DEL;ch;N,NOM,PL,DEF
siúlbhealach;<siúlbhealach;>;INS;í;N,NOM,PL,DEF
Aoine;<Aoin;e>;INS;t;N,VOC,PL
pláinéad;<pláiné;d>;DEL;a;N,DAT,PL,DEF
pláinéad;<pláinéa;d>;INS;i;N,DAT,PL,DEF
Nua-Shéalannach;<Nua-Shéalanna;h>;DEL;c;N,NOM,PL,DEF
Nua-Shéalannach;<Nua-Shéalannac;h>;INS;ig;N,NOM,PL,DEF
muinchille;<muinchill;>;DEL;e;N,DAT,PL
muinchille;<muinchille;>;INS;í;N,DAT,PL
agh;<agh;>;INS;a;N,DAT,PL,DEF
rannóg;<rannóg;>;INS;a;N,VOC,PL
aonadach;<aonada;>;DEL;ch;ADJ,DAT,SG,FEM
ceoltóir;<c;eoltóir>;INS;h;N,VOC,PL
ceoltóir;<ceoltóir;>;INS;í;N,VOC,PL
fo-rangaigh;<fo-ranga;>;DEL;igh;V,3,SG,SBJV,PRS
imoibriú;<imoibri;>;DEL;ú;N,DAT,PL
imoibriú;<imoibriú;>;INS;the;N,DAT,PL
dáilia;<dáili;a>;INS;ann;N,NOM,PL,DEF
dí-bhéimnigh;<d;í-bhéimnigh>;INS;h;V,3,SG,COND
dí-bhéimnigh;<dí-bhéimn;h>;DEL;ig;V,3,SG,COND
dí-bhéimnigh;<dí-bhéimnig;h>;INS;eod;V,3,SG,COND
dreap;<dreap;>;INS;aimis;V,1,PL,SBJV,PST
strailleog;<strailleog;>;INS;a;N,NOM,PL,DEF
biogamacht;<biogamacht;>;INS;a;N,GEN,SG
oráid;<oráid;>;INS;e;N,NOM,PL,DEF
bansióg;<bansióg;>;INS;a;N,NOM,PL,DEF
meánaoiseachas;<meánaoiseacha;s>;INS;i;N,GEN,SG
treáigh;<t;reáigh>;INS;h;V,3,SG,COND
treáigh;<treá;h>;DEL;ig;V,3,SG,COND
treáigh;<treáig;h>;INS;fad;V,3,SG,COND
osán;<osá;n>;INS;i;N,DAT,PL,DEF
neasach;<neasa;h>;DEL;c;N,GEN,SG
neasach;<neasac;h>;INS;ig;N,GEN,SG
spreag;<spreag;>;INS;aimid;V,1,PL,SBJV,PRS
aisteoir;<aisteoir;>;INS;í;N,DAT,PL
oilithreacht;<oilithreacht;>;INS;a;N,GEN,SG
gásphíopa;<g;ásphíopa>;INS;h;N,VOC,PL
gásphíopa;<gásphíopa;>;INS;í;N,VOC,PL
spiriméadracht;<spiriméadracht;>;INS;a;N,GEN,SG,DEF
áirigh;<áir;>;DEL;igh;V,3,PL,IMP
áirigh;<áirigh;>;INS;ídís;V,3,PL,IMP
tóig;<t;óig>;INS;h;V,3,PL,PST,IND
caomhnaigh;<caomhna;igh>;INS;ím;V,1,PL,SBJV,PST
caomhnaigh;<caomhnai;>;DEL;gh;V,1,PL,SBJV,PST
caomhnaigh;<caomhnaigh;>;INS;s;V,1,PL,SBJV,PST
tacsaí;<t;acsaí>;INS;h;N,VOC,SG
vóitéir;<vóitéir;>;INS;í;N,GEN,PL
ardchumhacht;<ardchumhacht;>;INS;aí;N,VOC,PL
daonlathach;<d;aonlathach>;INS;h;ADJ,VOC+GEN,SG,MASV
daonlathach;<daonlatha;h>;DEL;c;ADJ,VOC+GEN,SG,MASV
daonlathach;<daonlathac;h>;INS;ig;ADJ,VOC+GEN,SG,MASV
álainn;<á;lainn>;INS;il;ADJ,GEN,SG,FEM
álainn;<ál;>;DEL;ainn;ADJ,GEN,SG,FEM
álainn;<álainn;>;INS;e;ADJ,GEN,SG,FEM
banaltracht;<b;analtracht>;INS;h;N,NOM,SG,DEF
Mahamadach;<Mahamada;h>;DEL;c;N,NOM,PL,DEF
Mahamadach;<Mahamadac;h>;INS;ig;N,NOM,PL,DEF
spúnóig;<spúnóig;>;INS;e;N,GEN,SG
óstach;<ósta;h>;DEL;c;N,DAT,PL
óstach;<óstac;h>;INS;ig;N,DAT,PL
geilleagrach;<g;eilleagrach>;INS;h;ADJ,VOC+GEN,SG,MASV
geilleagrach;<geilleagra;h>;DEL;c;ADJ,VOC+GEN,SG,MASV
geilleagrach;<geilleagrac;h>;INS;ig;ADJ,VOC+GEN,SG,MASV
amaláis;<amaláis;>;INS;í;N,NOM,PL
guth;<guth;>;INS;anna;N,NOM,PL
mullard;<mulla;rd>;INS;i;N,NOM,PL,DEF
ceannbhaile;<c;eannbhaile>;INS;h;N,VOC,SG
fuilidhe;<f;uilidhe>;INS;h;ADJ,DAT,SG,FEM
brúigh;<brúig;>;DEL;h;V,2,PL,IMP
brúigh;<brúigh;>;INS;í;V,2,PL,IMP
comhlíon;<c;omhlíon>;INS;h;V,3,PL,PST,HAB,IND
comhlíon;<comhlíon;>;INS;aidís;V,3,PL,PST,HAB,IND
fáinne;<fáinn;>;DEL;e;N,GEN,PL
fáinne;<fáinne;>;INS;í;N,GEN,PL
talmhaigh;<talmha;>;DEL;igh;V,AUTO,SBJV,PST
talmhaigh;<talmhaigh;>;INS;ítí;V,AUTO,SBJV,PST
físiriseoir;<f;ísiriseoir>;INS;h;N,VOC,SG
iarann;<iara;nn>;INS;i;N,NOM,PL
gríobhach;<gríobha;>;DEL;ch;ADJ,SPRL
gríobhach;<gríobhach;>;INS;í;ADJ,SPRL
fachtóirigh;<fachtói;righ>;INS;rítea;V,AUTO,IMP
fachtóirigh;<fachtóir;>;DEL;igh;V,AUTO,IMP
fobhóthar;<fobhó;thar>;INS;i;N,DAT,PL,DEF
fobhóthar;<fobhóth;r>;DEL;a;N,DAT,PL,DEF
fobhóthar;<fobhóthar;>;INS;e;N,DAT,PL,DEF
deachúil;<deachú;l>;DEL;i;N,GEN,SG,DEF
deachúil;<deachúil;>;INS;a;N,GEN,SG,DEF
aisig;<ais;g>;DEL;i;V,3,PL,PST,HAB,IND
aisig;<aisi;g>;INS;ea;V,3,PL,PST,HAB,IND
aisig;<aisig;>;INS;aidís;V,3,PL,PST,HAB,IND
atheagar;<atheaga;r>;INS;i;N,VOC,SG
snuaphúdar;<snuaphúda;r>;INS;i;N,DAT,PL
prionsa;<prionsa;>;INS;í;N,DAT,PL
uaslódáil;<uaslódá;l>;DEL;i;V,3,SG,PST,HAB,IND
crágán;<c;rágán>;INS;h;N,GEN,SG,DEF
crágán;<crágá;n>;INS;i;N,GEN,SG,DEF
fulaing;<f;ulaing>;INS;h;V,1,SG,PST,IND
urtheach;<urt;h>;DEL;heac;N,GEN,SG
urtheach;<urtheach;>;INS;í;N,GEN,SG
fofhostaigh;<fofhostai;h>;DEL;g;V,2,PL,SBJV,PST
fofhostaigh;<fofhostaig;h>;INS;b;V,2,PL,SBJV,PST
leasríocht;<leasríocht;>;INS;a;N,GEN,SG
adainín;<adainín;>;INS;í;N,DAT,PL
cógas;<c;ógas>;INS;h;N,VOC,PL
cógas;<cógas;>;INS;a;N,VOC,PL
foraoiseoir;<foraoiseoir;>;INS;í;N,DAT,PL
pigmí;<p;igmí>;INS;h;N,VOC,SG
fo-abhac;<f;o-abhac>;INS;h;N,VOC,PL
fo-abhac;<fo-abhac;>;INS;a;N,VOC,PL
fuinneoig;<fuinneo;g>;DEL;i;N,NOM,PL
fuinneoig;<fuinneoig;>;INS;a;N,NOM,PL
iléam;<ilé;m>;DEL;a;N,DAT,PL,DEF
iléam;<iléa;m>;INS;i;N,DAT,PL,DEF
iarr;<iarr;>;INS;fainn;V,1,SG,COND
basc;<basc;>;INS;aimid;V,1,PL,SBJV,PRS
páirteagal;<páirteaga;l>;INS;i;N,DAT,PL
corraigh;<c;orraigh>;INS;h;V,2,PL,PST,IND
múch;<m;úch>;INS;h;V,3,SG,COND
sabhdán;<sabhdá;n>;INS;i;N,DAT,PL
pléigh;<p;léigh>;INS;h;V,REL,PST,IND
blocadóir;<blocadóir;>;INS;í;N,GEN,PL
lingchlár;<lingchlá;r>;INS;i;N,NOM,PL,DEF
toil;<to;l>;DEL;i;N,GEN,SG
toil;<toil;>;INS;a;N,GEN,SG
deisigh;<d;eisigh>;INS;h;V,2,SG,COND
deisigh;<deis;>;DEL;igh;V,2,SG,COND
deisigh;<deisigh;>;INS;eofá;V,2,SG,COND
turasóireacht;<turasóireacht;>;INS;a;N,GEN,SG
achtanaiméadar;<achtanaiméada;r>;INS;i;N,DAT,PL
folt;<f;olt>;INS;h;N,VOC,SG
folt;<fo;lt>;INS;i;N,VOC,SG
athshonadóir;<athshonadó;r>;DEL;i;N,GEN,SG,DEF
athshonadóir;<athshonadóir;>;INS;a;N,GEN,SG,DEF
fótaimicreagrafaíocht;<f;ótaimicreagrafaíocht>;INS;h;N,VOC,SG
labhair;<labh;r>;DEL;ai;V,2,PL,PRS,IND
compordach;<c;ompordach>;INS;h;ADJ,VOC+GEN,SG,MASV
compordach;<comporda;h>;DEL;c;ADJ,VOC+GEN,SG,MASV
compordach;<compordac;h>;INS;ig;ADJ,VOC+GEN,SG,MASV
réimír;<réimír;>;INS;e;N,GEN,SG,DEF
gliúáil;<g;liúáil>;INS;h;V,REL,PST,HAB,IND
gliúáil;<gliúá;l>;DEL;i;V,REL,PST,HAB,IND
gliúáil;<gliúáil;>;INS;adh;V,REL,PST,HAB,IND
leathchliathán bagúin;<leathchliathá;n bagúin>;INS;i;N,GEN,SG
leathchliathán bagúin;<leathchliathán b;agúin>;INS;h;N,GEN,SG
bleán;<b;leán>;INS;h;N,VOC,SG
bleán;<bleá;n>;INS;i;N,VOC,SG
íosfhreang;<íosfhreang;>;INS;aidís;V,3,PL,IMP
éignigh;<éign;>;DEL;igh;V,3,PL,IMP
éignigh;<éignigh;>;INS;ídís;V,3,PL,IMP
cairéalaigh;<c;airéalaigh>;INS;h;V,3,SG,COND
cairéalaigh;<cairéal;h>;DEL;aig;V,3,SG,COND
cairéalaigh;<cairéalaig;h>;INS;ód;V,3,SG,COND
bruinneall;<b;ruinneall>;INS;h;N,NOM,SG,DEF
riospráid;<riospráid;>;INS;e;N,GEN,SG
plánáil;<p;lánáil>;INS;h;V,3,SG,PST,IND
Tansánach;<T;ansánach>;INS;h;N,VOC,SG
Tansánach;<Tansána;h>;DEL;c;N,VOC,SG
Tansánach;<Tansánac;h>;INS;ig;N,VOC,SG
guigh;<gui;>;DEL;gh;V,V.PTCP,PST
guigh;<guigh;>;INS;te;V,V.PTCP,PST
oibrigh;<oib;righ>;INS;reofa;V,AUTO,FUT,IND
oibrigh;<oibr;>;DEL;igh;V,AUTO,FUT,IND
aistriú;<aistri;>;DEL;ú;N,NOM,PL
aistriú;<aistriú;>;INS;the;N,NOM,PL
cíochbheart;<c;íochbheart>;INS;h;N,VOC,PL
cíochbheart;<cíochbheart;>;INS;a;N,VOC,PL
fofhostaigh;<f;ofhostaigh>;INS;h;V,3,SG,PST,HAB,IND
fofhostaigh;<fofhosta;h>;DEL;ig;V,3,SG,PST,HAB,IND
fofhostaigh;<fofhostaig;h>;INS;íod;V,3,SG,PST,HAB,IND
ualach;<uala;h>;DEL;c;N,VOC,SG
ualach;<ualac;h>;INS;ig;N,VOC,SG
Indinéiseach;<Indinéis;h>;DEL;eac;N,GEN,SG,DEF
Indinéiseach;<Indinéiseac;h>;INS;ig;N,GEN,SG,DEF
broclas;<b;roclas>;INS;h;N,VOC,PL
broclas;<brocla;s>;INS;i;N,VOC,PL
broclas;<broclas;>;INS;í;N,VOC,PL
fo-bhanna;<f;o-bhanna>;INS;h;N,VOC,PL
fo-bhanna;<fo-bhanna;>;INS;í;N,VOC,PL
croinicigh;<c;roinicigh>;INS;h;V,REL,COND
croinicigh;<croinic;h>;DEL;ig;V,REL,COND
croinicigh;<croinicig;h>;INS;eod;V,REL,COND
aelus;<aelus;>;INS;anna;N,DAT,PL,DEF
gustún;<g;ustún>;INS;h;N,GEN,SG,DEF
gustún;<gustú;n>;INS;i;N,GEN,SG,DEF
seanmháthair;<seanmhá;thair>;INS;i;N,DAT,PL
seanmháthair;<seanmhát;hair>;INS;hreac;N,DAT,PL
seanmháthair;<seanmhátha;>;DEL;ir;N,DAT,PL
muileata;<m;uileata>;INS;h;N,VOC,SG
fáisc;<fáisc;>;INS;inn;V,1,SG,SBJV,PST
grúdaigh;<g;rúdaigh>;INS;h;V,3,SG,PST,IND
rangaigh;<ranga;h>;DEL;ig;V,3,SG,SBJV,PST
rangaigh;<rangaig;h>;INS;íod;V,3,SG,SBJV,PST
fodhuine;<f;odhuine>;INS;h;N,VOC,SG
oibrigh;<oibri;h>;DEL;g;V,2,PL,FUT,IND
oibrigh;<oibrig;h>;INS;b;V,2,PL,FUT,IND
seile;<seil;>;DEL;e;N,NOM,PL,DEF
seile;<seile;>;INS;í;N,NOM,PL,DEF
scall;<scall;>;INS;faimid;V,1,PL,FUT,IND
hipifis;<hipifis;>;INS;e;N,GEN,SG
bruith;<bruith;>;INS;im;V,1,SG,IMP
leabharcheardaíocht;<leabharcheardaíocht;>;INS;a;N,GEN,SG,DEF
gualcha;<gualcha;>;INS;n;N,GEN,SG
aibhinne;<aibhinn;>;DEL;e;N,DAT,PL,DEF
aibhinne;<aibhinne;>;INS;í;N,DAT,PL,DEF
fo-ghlac;<fo-ghlac;>;INS;adh;V,AUTO,PST,IND
mórbhileog;<mórbhileog;>;INS;a;N,NOM,PL
sílim;<síl;>;DEL;im;V,AUTO,SBJV,PST
sílim;<sílim;>;INS;tí;V,AUTO,SBJV,PST
tapaigh;<t;apaigh>;INS;h;V,1,PL,PST,HAB,IND
tapaigh;<tapa;igh>;INS;ím;V,1,PL,PST,HAB,IND
tapaigh;<tapai;>;DEL;gh;V,1,PL,PST,HAB,IND
tapaigh;<tapaigh;>;INS;s;V,1,PL,PST,HAB,IND
aonton;<aonto;n>;INS;i;N,NOM,PL,DEF
bos;<bos;>;INS;a;N,DAT,PL,DEF
athlas;<athlas;>;INS;aim;V,1,SG,PRS,IND
eagraigh;<eagra;>;DEL;igh;V,2:SG,SBJV,PRS
trasraitheoir;<trasraitheoir;>;INS;í;N,NOM,PL
Moslamach;<Moslama;h>;DEL;c;N,NOM,PL,DEF
Moslamach;<Moslamac;h>;INS;ig;N,NOM,PL,DEF
ulscréachóg;<ulscréachóg;>;INS;a;N,VOC,PL
neamhdhuine;<neamhdh;ine>;DEL;u;N,NOM,PL,DEF
neamhdhuine;<neamhdhu;ine>;INS;ao;N,NOM,PL,DEF
Corsacach;<Corsaca;h>;DEL;c;N,DAT,PL,DEF
Corsacach;<Corsacac;h>;INS;ig;N,DAT,PL,DEF
béic;<béic;>;INS;inn;N,GEN,SG,DEF
zombaí;<zomba;>;DEL;í;N,VOC,PL
zombaí;<zombaí;>;INS;ithe;N,VOC,PL
boireann;<b;oireann>;INS;h;N,NOM,SG,DEF
caill;<c;aill>;INS;h;V,REL,COND
caill;<caill;>;INS;feadh;V,REL,COND
Boilséiveach;<Boilséiv;h>;DEL;eac;N,GEN,SG
Boilséiveach;<Boilséiveac;h>;INS;ig;N,GEN,SG
ionga;<i;nga>;DEL;o;N,VOC,PL
ionga;<iong;>;DEL;a;N,VOC,PL
ionga;<ionga;>;INS;ne;N,VOC,PL
pionósaigh;<pionósa;>;DEL;igh;V,3,SG,SBJV,PRS
lárcheantar;<lárcheanta;r>;INS;i;N,DAT,PL
teiritigineacht;<teiritigineacht;>;INS;aí;N,DAT,PL,DEF
bord;<bo;rd>;INS;i;N,DAT,PL,DEF
íoslaghdaigh;<íoslaghda;>;DEL;igh;V,AUTO,IMP
íoslaghdaigh;<íoslaghdaigh;>;INS;ítear;V,AUTO,IMP
can;<can;>;INS;tar;V,AUTO,PRS,IND
náisiúnach;<náisiúna;h>;DEL;c;N,VOC,SG
náisiúnach;<náisiúnac;h>;INS;ig;N,VOC,SG
aerthacht;<aerthacht;>;INS;a;N,GEN,SG
cineamatagrafaíocht;<cineamatagrafaíocht;>;INS;a;N,GEN,SG
séid;<s;éid>;INS;h;V,REL,PST,IND
colscaradh;<colscar;adh>;INS;th;N,DAT,PL,DEF
colscaradh;<colscara;>;DEL;dh;N,DAT,PL,DEF
colscaradh;<colscaradh;>;INS;í;N,DAT,PL,DEF
dúbail;<d;úbail>;INS;h;V,AUTO,PST,HAB,IND
dúbail;<dúb;l>;DEL;ai;V,AUTO,PST,HAB,IND
dúbail;<dúbail;>;INS;aítí;V,AUTO,PST,HAB,IND
clogad;<c;logad>;INS;h;N,VOC,PL
clogad;<clogad;>;INS;a;N,VOC,PL
súigh;<s;h>;DEL;úig;V,AUTO,COND
súigh;<súigh;>;INS;úfaí;V,AUTO,COND
fochóras;<fochóra;s>;INS;i;N,NOM,PL,DEF
toisc;<t;oisc>;INS;h;N,VOC,PL
toisc;<to;sc>;DEL;i;N,VOC,PL
toisc;<toisc;>;INS;a;N,VOC,PL
lártheifneoir;<lártheifneoir;>;INS;í;N,VOC,PL
brabús;<b;rabús>;INS;h;N,VOC,PL
brabús;<brabús;>;INS;a;N,VOC,PL
cat crainn;<c;at crainn>;INS;h;N,VOC,PL
cat crainn;<cat; crainn>;INS;a;N,VOC,PL
vardaíl;<vardaí;l>;INS;o;N,GEN,SG
vardaíl;<vardaíl;>;INS;a;N,GEN,SG
