Source;Left;Right;Operation;Object;Grammar
kuulma;<kuulma;>;INS;sid;V,ACT,PST,POS,IND,2,SG
redel;<redel;>;INS;iteks;N,TRANS,PL
vabastama;<vabast;a>;DEL;am;V,PASS,PST,PRF,POS,IND
vabastama;<vabastama;>;INS;tud;V,PASS,PST,PRF,POS,IND
sõltuvus;<sõltuvus;>;INS;teta;N,PRIV,PL
keppima;<keppi;>;DEL;ma;V,ACT,PRS,PRF,NEG,QUOT
keppima;<keppima;>;INS;nudp;V,ACT,PRS,PRF,NEG,QUOT
lükkama;<lükk;a>;DEL;am;V,ACT,PST,POS,IND,2,PL
lükkama;<lükkama;>;INS;site;V,ACT,PST,POS,IND,2,PL
oskama;<osk;a>;DEL;am;V,ACT,PRS,POS,COND,2,SG
oskama;<oskama;>;INS;ksid;V,ACT,PRS,POS,COND,2,SG
lavastaja;<lavastaja;>;INS;telt;N,AT+ABL,PL
ämber;<ämb;r>;DEL;e;N,PRT,PL
ämber;<ämber;>;INS;eid;N,PRT,PL
kaugus;<kaugus;>;INS;eta;N,PRIV,SG
langema;<lange;>;DEL;ma;V,ACT,PRS,PRF,POS,IND,3,SG
langema;<langema;>;INS;nud;V,ACT,PRS,PRF,POS,IND,3,SG
kirjutusmasin;<kirjutusmasin;>;INS;ast;N,IN+ABL,SG
mai;<mai;>;INS;ks;N,TRANS,SG
käsitlus;<käsitlus;>;INS;i;N,PRT,PL
kaas;<ka;as>;INS;anen;N,FRML,SG
kaas;<kaa;>;DEL;s;N,FRML,SG
kaltsium;<kaltsium;>;INS;ile;N,AT+ALL,SG
kiirendama;<kiirend;a>;DEL;am;V,ACT,PRS,POS,COND,2,SG
kiirendama;<kiirendama;>;INS;ksid;V,ACT,PRS,POS,COND,2,SG
portree;<portr;e>;DEL;e;N,PRT,PL
portree;<portree;>;INS;id;N,PRT,PL
võrduma;<võrdu;>;DEL;ma;V,ACT,PRS,PRF:POS,COND,2,PL
võrduma;<võrduma;>;INS;nud;V,ACT,PRS,PRF:POS,COND,2,PL
otsetabamus;<otsetabamus;>;INS;tele;N,AT+ALL,PL
terminaator;<terminaator;>;INS;ites;N,IN+ESS,PL
rästik;<rästik;>;INS;ut;N,PRT,SG
sipelgas;<sipel;gas>;INS;gate;N,COM,PL
sipelgas;<sipelga;>;DEL;s;N,COM,PL
mesilane;<mesila;e>;DEL;n;N,COM,SG
mesilane;<mesilan;e>;INS;s;N,COM,SG
mesilane;<mesilane;>;INS;ga;N,COM,SG
häirima;<häiri;>;DEL;ma;V,ACT,PRS,PRF,NEG,QUOT
häirima;<häirima;>;INS;nudp;V,ACT,PRS,PRF,NEG,QUOT
tooma;<t;>;DEL;ooma;V,ACT,PST,POS,IND,1,SG
tooma;<tooma;>;INS;õin;V,ACT,PST,POS,IND,1,SG
euroopium;<euroopium;>;INS;ile;N,AT+ALL,SG
purema;<pure;>;DEL;ma;V,ACT,PRS,PRF,POS,IMP,SG
purema;<purema;>;INS;nud;V,ACT,PRS,PRF,POS,IMP,SG
tegema;<teg;ema>;INS;im;V,ACT,PST,POS,IND,1,PL
tegema;<tege;>;DEL;ma;V,ACT,PST,POS,IND,1,PL
ohutu;<ohutu;>;INS;l;N,AT+ESS,SG
kuulutama;<kuulut;a>;DEL;am;V,ACT,PRS,PRF,POS,COND,3,SG
kuulutama;<kuulutama;>;INS;nud;V,ACT,PRS,PRF,POS,COND,3,SG
võima;<või;>;DEL;ma;V,ACT,PST,PRF,NEG,IND
võima;<võima;>;INS;nudp;V,ACT,PST,PRF,NEG,IND
ründama;<rün;a>;DEL;dam;V,ACT,PRS,POS,IMP,2,PL
ründama;<ründam;a>;INS;n;V,ACT,PRS,POS,IMP,2,PL
ründama;<ründama;>;INS;ke;V,ACT,PRS,POS,IMP,2,PL
kahjum;<kahjum;>;INS;eid;N,PRT,PL
mardikas;<mardika;s>;INS;tek;N,TRANS,PL
lemmik;<lemmik;>;INS;us;N,IN+ESS,SG
vihik;<vihik;>;INS;utena;N,FRML,PL
tänama;<tän;a>;DEL;am;V,ACT,PRS,POS,COND,1,SG
tänama;<tänama;>;INS;ksin;V,ACT,PRS,POS,COND,1,SG
hukkama;<hukk;a>;DEL;am;V,ACT,PRS,NEG,IMP,2,SG
keerama;<keer;a>;DEL;am;V,PASS,PRS,PRF,POS,IMP
keerama;<keerama;>;INS;tud;V,PASS,PRS,PRF,POS,IMP
vaikus;<vaikus;>;INS;test;N,IN+ABL,PL
tüdruk;<tüdruk;>;INS;utele;N,AT+ALL,PL
tõlkima;<tõlki;>;DEL;ma;V,ACT,PRS,PRF,POS,IND,3,SG
tõlkima;<tõlkima;>;INS;nud;V,ACT,PRS,PRF,POS,IND,3,SG
lootma;<loot;>;DEL;ma;V,ACT,PRS,PRF,POS,COND,1,PL
lootma;<lootma;>;INS;nud;V,ACT,PRS,PRF,POS,COND,1,PL
kallistama;<kallist;a>;DEL;am;V,ACT,PRS,PRF,POS,IMP,SG
kallistama;<kallistama;>;INS;nud;V,ACT,PRS,PRF,POS,IMP,SG
käskima;<käski;>;DEL;ma;V,ACT,PST,PRF,NEG,IND
käskima;<käskima;>;INS;nudp;V,ACT,PST,PRF,NEG,IND
meeldima;<meeldi;>;DEL;ma;V,ACT,PRS,PRF,POS,IND,1,SG
meeldima;<meeldima;>;INS;nud;V,ACT,PRS,PRF,POS,IND,1,SG
ajaloolane;<ajaloola;e>;DEL;n;N,IN+ABL,PL
ajaloolane;<ajaloolan;e>;INS;st;N,IN+ABL,PL
ajaloolane;<ajaloolane;>;INS;st;N,IN+ABL,PL
ehitama;<ehit;a>;DEL;am;V,PASS,PST,POS,IND
ehitama;<ehitama;>;INS;ti;V,PASS,PST,POS,IND
nikkuma;<ni;kuma>;DEL;k;V,ACT,PRS,POS,COND,3,PL
nikkuma;<nikku;>;DEL;ma;V,ACT,PRS,POS,COND,3,PL
nikkuma;<nikkuma;>;INS;ksid;V,ACT,PRS,POS,COND,3,PL
pöörama;<pöör;a>;DEL;am;V,ACT,PRS,POS,IMP,3,PL
pöörama;<pöörama;>;INS;ku;V,ACT,PRS,POS,IMP,3,PL
kinnitama;<kinnita;a>;DEL;m;V,PASS,PRS,POS,COND
kinnitama;<kinnitam;a>;INS;t;V,PASS,PRS,POS,COND
kinnitama;<kinnitama;>;INS;ks;V,PASS,PRS,POS,COND
tegema;<te;ema>;DEL;g;V,ACT,PRS,POS,IMP,2,PL
tegema;<teg;ema>;INS;hk;V,ACT,PRS,POS,IMP,2,PL
tegema;<tege;>;DEL;ma;V,ACT,PRS,POS,IMP,2,PL
kalastama;<kalasta;a>;DEL;m;V.PTCP,PASS,PRS
kalastama;<kalastam;a>;INS;t;V.PTCP,PASS,PRS
kalastama;<kalastama;>;INS;v;V.PTCP,PASS,PRS
tooma;<too;>;DEL;ma;V,PASS,PST,NEG,IND
tooma;<tooma;>;INS;dud;V,PASS,PST,NEG,IND
kaarik;<kaarik;>;INS;utega;N,COM,PL
mõte;<mõte;>;INS;t;N,PRT,SG
ostma;<ost;>;DEL;ma;V,ACT,PRS,PRF,POS,COND
ostma;<ostma;>;INS;nud;V,ACT,PRS,PRF,POS,COND
sarnaluu;<sarnaluu;>;INS;ga;N,COM,SG
reetma;<re;etma>;INS;ed;V,PASS,PST,PRF,POS,IND
reetma;<reet;>;DEL;ma;V,PASS,PST,PRF,POS,IND
reetma;<reetma;>;INS;ud;V,PASS,PST,PRF,POS,IND
kajastama;<kajast;a>;DEL;am;V,ACT,PRS,POS,IND,1,SG
kajastama;<kajastama;>;INS;n;V,ACT,PRS,POS,IND,1,SG
protsessor;<protsessor;>;INS;itel;N,AT+ESS,PL
fallos;<fallo;s>;INS;ste;N,IN+ESS,PL
tänav;<tänav;>;INS;ateni;N,TERM,PL
omama;<o;ama>;DEL;m;V,PASS,PRS,PRF,POS,QUOT
omama;<om;ama>;INS;lev;V,PASS,PRS,PRF,POS,QUOT
omama;<omama;>;INS;tud;V,PASS,PRS,PRF,POS,QUOT
petma;<p;etma>;INS;et;V,PASS,PRS,POS,IND
petma;<pet;a>;DEL;m;V,PASS,PRS,POS,IND
petma;<petma;>;INS;kse;V,PASS,PRS,POS,IND
sünnitama;<sünnit;a>;DEL;am;V,PASS,PRS,PRF,POS,COND
sünnitama;<sünnitama;>;INS;tud;V,PASS,PRS,PRF,POS,COND
sünnitama;<sünnita;a>;DEL;m;V,PASS,PRS,NEG,COND
sünnitama;<sünnitam;a>;INS;t;V,PASS,PRS,NEG,COND
sünnitama;<sünnitama;>;INS;ks;V,PASS,PRS,NEG,COND
poro;<poro;>;INS;ta;N,PRIV,SG
vangerdus;<vangerdu;s>;INS;sek;N,TRANS,SG
kaklus;<kaklus;>;INS;telt;N,AT+ABL,PL
kangelane;<kangela;ne>;INS;ste;N,TERM,PL
kangelane;<kangelan;>;DEL;e;N,TERM,PL
kangelane;<kangelane;>;INS;i;N,TERM,PL
kustutama;<kustut;a>;DEL;am;V,ACT,PRS,PRF,POS,IND,2,PL
kustutama;<kustutama;>;INS;nud;V,ACT,PRS,PRF,POS,IND,2,PL
dubnium;<dubnium;>;INS;iks;N,TRANS,SG
hüppama;<hüp;a>;DEL;pam;V,ACT,PRS,PRF,NEG,IMP,SG
hüppama;<hüppama;>;INS;nud;V,ACT,PRS,PRF,NEG,IMP,SG
sirel;<sire;l>;INS;li;N,AT+ESS,SG
haruldus;<haruldus;>;INS;eta;N,PRIV,SG
jõuluöö;<jõuluöö;>;INS;dele;N,AT+ALL,PL
reenium;<reenium;>;INS;id;N,NOM,PL
arvutama;<arvut;a>;DEL;am;V,ACT,PRS,NEG,IND
jäätisemasin;<jäätisemasin;>;INS;ates;N,IN+ESS,PL
tulema;<tul;>;DEL;ema;V,PASS,PRS,PRF,NEG,IMP
tulema;<tulema;>;INS;dud;V,PASS,PRS,PRF,NEG,IMP
ütrium;<ütrium;>;INS;ist;N,IN+ABL,SG
protaktiinium;<protaktiinium;>;INS;del;N,AT+ESS,PL
aitama;<ai;a>;DEL;tam;V,ACT,PRS,POS,IMP,2,PL
aitama;<aitam;a>;INS;d;V,ACT,PRS,POS,IMP,2,PL
aitama;<aitama;>;INS;ke;V,ACT,PRS,POS,IMP,2,PL
jäääär;<jäääär;>;INS;telt;N,AT+ABL,PL
summutama;<summut;a>;DEL;am;V,PASS,PST,POS,IND
summutama;<summutama;>;INS;ti;V,PASS,PST,POS,IND
erinema;<erine;>;DEL;ma;V,ACT,PRS,PRF,POS,COND,2,SG
erinema;<erinema;>;INS;nud;V,ACT,PRS,PRF,POS,COND,2,SG
tundma;<tun;>;DEL;dma;V,PASS,PST,POS,IND
tundma;<tundma;>;INS;neti;V,PASS,PST,POS,IND
viitsima;<viitsi;>;DEL;ma;V,ACT,PRS,PRF,POS,COND,3,SG
viitsima;<viitsima;>;INS;nud;V,ACT,PRS,PRF,POS,COND,3,SG
täitma;<täit;>;DEL;ma;V,ACT,PST,PRF,NEG,IND
täitma;<täitma;>;INS;nudp;V,ACT,PST,PRF,NEG,IND
mõla;<mõla;>;INS;desse;N,IN+ALL,PL
paarituma;<paaritu;>;DEL;ma;V,ACT,PST,PRF,NEG,IND
paarituma;<paarituma;>;INS;nudp;V,ACT,PST,PRF,NEG,IND
mõte;<mõte;>;INS;teks;N,TRANS,PL
liibuma;<liibu;>;DEL;ma;V,ACT,PST,POS,IND,2,PL
liibuma;<liibuma;>;INS;site;V,ACT,PST,POS,IND,2,PL
istuma;<istu;a>;DEL;m;V,PASS,PRS,NEG,IMP
istuma;<istum;a>;INS;t;V,PASS,PRS,NEG,IMP
istuma;<istuma;>;INS;gu;V,PASS,PRS,NEG,IMP
jooma;<joo;>;DEL;ma;V,ACT,PRS,PRF,POS,QUOT
jooma;<jooma;>;INS;nud;V,ACT,PRS,PRF,POS,QUOT
õppima;<õppi;>;DEL;ma;V,ACT,PRS,PRF,POS,IND,1,PL
õppima;<õppima;>;INS;nud;V,ACT,PRS,PRF,POS,IND,1,PL
nioobium;<nioobium;>;INS;i;N,GEN,SG
langev;<langev;>;INS;at;N,PRT,SG
pubi;<pubi;>;INS;dena;N,FRML,PL
vaba;<vab;a>;INS;at;N,PRIV,SG
kastan;<kastan;>;INS;ita;N,PRIV,SG
sarnaluu;<sarnaluu;>;INS;de;N,GEN,PL
ihu;<ihu;>;INS;deni;N,TERM,PL
redis;<redis;>;INS;tele;N,AT+ALL,PL
lõbu;<lõbu;>;INS;ta;N,PRIV,SG
leidma;<lei;a>;DEL;dm;V,ACT,PRS,POS,IND,2,SG
leidma;<leidma;>;INS;d;V,ACT,PRS,POS,IND,2,SG
nülgima;<nül;ima>;DEL;g;V,ACT,PRS,POS,COND,3,PL
nülgima;<nülgi;>;DEL;ma;V,ACT,PRS,POS,COND,3,PL
nülgima;<nülgima;>;INS;ksid;V,ACT,PRS,POS,COND,3,PL
kiilluu;<kiilluu;>;INS;d;N,PRT,SG
koristama;<korista;a>;DEL;m;V,ACT,PRS,NEG,QUOT
koristama;<koristam;a>;INS;v;V,ACT,PRS,NEG,QUOT
koristama;<koristama;>;INS;t;V,ACT,PRS,NEG,QUOT
käsitlema;<käsitle;>;DEL;ma;V,ACT,PRS,PRF,POS,COND,3,SG
käsitlema;<käsitlema;>;INS;nud;V,ACT,PRS,PRF,POS,COND,3,SG
haruldus;<haruldus;>;INS;est;N,IN+ABL,SG
jooma;<joo;>;DEL;ma;V,PASS,PRS,PRF,NEG,IND
jooma;<jooma;>;INS;dudp;V,PASS,PRS,PRF,NEG,IND
laulma;<laul;>;DEL;ma;V,PASS,PST,NEG,IND
laulma;<laulma;>;INS;dud;V,PASS,PST,NEG,IND
süda;<süda;>;INS;mel;N,AT+ESS,SG
hoidma;<hoid;>;DEL;ma;V,ACT,PST,NEG,IND
hoidma;<hoidma;>;INS;nudp;V,ACT,PST,NEG,IND
mesilane;<mesila;e>;DEL;n;N,IN+ALL,SG
mesilane;<mesilan;e>;INS;ss;N,IN+ALL,SG
astuma;<astu;>;DEL;ma;V,ACT,PST,POS,IND,2,SG
astuma;<astuma;>;INS;sid;V,ACT,PST,POS,IND,2,SG
ülalõualuu;<ülalõualuu;>;INS;l;N,AT+ESS,SG
surema;<sur;ema>;INS;g;V,ACT,PRS,NEG,IMP,1,PL
surema;<surem;>;DEL;a;V,ACT,PRS,NEG,IMP,1,PL
läbistama;<läbist;a>;DEL;am;V,ACT,PRS,PRF,POS,QUOT
läbistama;<läbistama;>;INS;nud;V,ACT,PRS,PRF,POS,QUOT
ploomipuu;<ploomipuu;>;INS;dest;N,IN+ABL,PL
lugema;<luge;>;DEL;ma;V,ACT,PRS,PRF,POS,COND,1,SG
lugema;<lugema;>;INS;nud;V,ACT,PRS,PRF,POS,COND,1,SG
öökima;<öö;>;DEL;kima;V,PASS,PRS,PRF,POS,COND
öökima;<öökima;>;INS;gitud;V,PASS,PRS,PRF,POS,COND
pagar;<pagar;>;INS;itega;N,COM,PL
roojamine;<roojam;ine>;INS;is;N,PRT,PL
roojamine;<roojami;>;DEL;ne;N,PRT,PL
tähendama;<tähend;a>;DEL;am;V,PASS,PRS,PRF,POS,IMP
tähendama;<tähendama;>;INS;tud;V,PASS,PRS,PRF,POS,IMP
teietama;<teiet;a>;DEL;am;V,ACT,PRS,POS,COND,2,PL
teietama;<teietama;>;INS;ksite;V,ACT,PRS,POS,COND,2,PL
sihitav;<sihitav;>;INS;ateta;N,PRIV,PL
kaklema;<kakle;>;DEL;ma;V,ACT,PRS,POS,COND,2,SG
kaklema;<kaklema;>;INS;ksid;V,ACT,PRS,POS,COND,2,SG
venelane;<venela;e>;DEL;n;N,COM,SG
venelane;<venelan;e>;INS;s;N,COM,SG
venelane;<venelane;>;INS;ga;N,COM,SG
viitsima;<viitsi;>;DEL;ma;V,ACT,PRS,POS,IND,3,SG
viitsima;<viitsima;>;INS;b;V,ACT,PRS,POS,IND,3,SG
düsproosium;<düsproosium;>;INS;i;N,GEN,SG
ase;<ase;>;INS;meni;N,TERM,SG
jäätis;<jäätis;>;INS;el;N,AT+ESS,SG
hoiatama;<hoiat;a>;DEL;am;V,PASS,PRS,PRF,POS,COND
hoiatama;<hoiatama;>;INS;tud;V,PASS,PRS,PRF,POS,COND
aitama;<ai;a>;DEL;tam;V,ACT,PRS,PRF:POS,COND,2,PL
aitama;<aitam;a>;INS;d;V,ACT,PRS,PRF:POS,COND,2,PL
aitama;<aitama;>;INS;nud;V,ACT,PRS,PRF:POS,COND,2,PL
järgnema;<järgne;>;DEL;ma;V,ACT,PRS,POS,COND,3,PL
järgnema;<järgnema;>;INS;ksid;V,ACT,PRS,POS,COND,3,PL
jõgi;<jõ;>;DEL;gi;N,ACC,PL
jõgi;<jõgi;>;INS;ed;N,ACC,PL
oletama;<oleta;ma>;INS;ge;V,ACT,PRS,POS,IMP,1,PL
oletama;<oletam;>;DEL;a;V,ACT,PRS,POS,IMP,1,PL
keskmine;<keskm;ine>;INS;is;N,PRT,PL
keskmine;<keskmi;>;DEL;ne;N,PRT,PL
sünoptik;<sünoptik;>;INS;uid;N,PRT,PL
akvaarium;<akvaarium;>;INS;il;N,AT+ESS,SG
võima;<või;>;DEL;ma;V,ACT,PRS,PRF,NEG,IMP,SG
võima;<võima;>;INS;nud;V,ACT,PRS,PRF,NEG,IMP,SG
koristama;<korist;a>;DEL;am;V,ACT,PRS,NEG,IND
minema;<;>;DEL;minema;V,ACT,PRS,POS,COND,3,SG
minema;<minema;>;INS;läheks;V,ACT,PRS,POS,COND,3,SG
oksendama;<oksenda;ma>;INS;ksi;V,ACT,PRS,POS,COND,1,PL
oksendama;<oksendam;>;DEL;a;V,ACT,PRS,POS,COND,1,PL
oksendama;<oksendama;>;INS;e;V,ACT,PRS,POS,COND,1,PL
ohutu;<ohutu;>;INS;ks;N,TRANS,SG
keerama;<keer;a>;DEL;am;V,ACT,PRS,PRF:POS,COND,2,PL
keerama;<keerama;>;INS;nud;V,ACT,PRS,PRF:POS,COND,2,PL
lõikuskuu;<lõikuskuu;>;INS;lt;N,AT+ABL,SG
õhufilter;<õhufilt;r>;DEL;e;N,PRIV,PL
õhufilter;<õhufilter;>;INS;iteta;N,PRIV,PL
taanlane;<taanla;e>;DEL;n;N,AT+ESS,SG
taanlane;<taanlan;e>;INS;s;N,AT+ESS,SG
taanlane;<taanlane;>;INS;l;N,AT+ESS,SG
jaatama;<jaat;a>;DEL;am;V,ACT,PRS,PRF,POS,COND,2,PL
jaatama;<jaatama;>;INS;nud;V,ACT,PRS,PRF,POS,COND,2,PL
tulema;<tul;>;DEL;ema;V,ACT,PRS,PRF,POS,COND,2,PL
tulema;<tulema;>;INS;nud;V,ACT,PRS,PRF,POS,COND,2,PL
heitma;<heit;>;DEL;ma;V,ACT,PRS,PRF,POS,IMP,SG
heitma;<heitma;>;INS;nud;V,ACT,PRS,PRF,POS,IMP,SG
avama;<av;a>;DEL;am;V,ACT,PRS,PRF,POS,QUOT
avama;<avama;>;INS;nud;V,ACT,PRS,PRF,POS,QUOT
luterlane;<luterla;>;DEL;ne;N,PRT,SG
luterlane;<luterlane;>;INS;st;N,PRT,SG
purema;<pure;>;DEL;ma;V,ACT,PRS,POS,COND,1,SG
purema;<purema;>;INS;ksin;V,ACT,PRS,POS,COND,1,SG
nutma;<nut;a>;DEL;m;V,PASS,PRS,NEG,QUOT
nutma;<nutm;a>;INS;etav;V,PASS,PRS,NEG,QUOT
nutma;<nutma;>;INS;t;V,PASS,PRS,NEG,QUOT
valgevenelane;<valgevenela;e>;DEL;n;N,PRIV,PL
valgevenelane;<valgevenelan;e>;INS;st;N,PRIV,PL
valgevenelane;<valgevenelane;>;INS;ta;N,PRIV,PL
süli;<sül;>;DEL;i;N,TRANS,PL
süli;<süli;>;INS;edeks;N,TRANS,PL
õpetamine;<õpetami;e>;DEL;n;N,AT+ESS,PL
õpetamine;<õpetamin;e>;INS;st;N,AT+ESS,PL
õpetamine;<õpetamine;>;INS;l;N,AT+ESS,PL
ravim;<ravim;>;INS;il;N,AT+ESS,SG
kerjama;<kerj;a>;DEL;am;V,PASS,PST,PRF,NEG,IND
kerjama;<kerjama;>;INS;tudp;V,PASS,PST,PRF,NEG,IND
lõikuskuu;<lõikuskuu;>;INS;delt;N,AT+ABL,PL
kerjama;<kerj;a>;DEL;am;V,ACT,PRS,PRF,POS,IND,3,SG
kerjama;<kerjama;>;INS;nud;V,ACT,PRS,PRF,POS,IND,3,SG
hukkama;<huk;a>;DEL;kam;V,ACT,PRS,PRF,NEG,QUOT
hukkama;<hukkama;>;INS;nudp;V,ACT,PRS,PRF,NEG,QUOT
kajakas;<kajaka;s>;INS;tek;N,TRANS,PL
katkema;<katk;ema>;INS;et;V,ACT,PRS,POS,IND,2,PL
katkema;<katke;>;DEL;ma;V,ACT,PRS,POS,IND,2,PL
seaborgium;<seaborgium;>;INS;ita;N,PRIV,SG
vabastama;<vabast;a>;DEL;am;V,ACT,PRS,NEG,IMP,3,SG
vabastama;<vabastama;>;INS;gu;V,ACT,PRS,NEG,IMP,3,SG
petma;<pet;a>;DEL;m;V,ACT,PRS,POS,COND,2,PL
petma;<petma;>;INS;ksite;V,ACT,PRS,POS,COND,2,PL
arutelu;<arutelu;>;INS;ga;N,COM,SG
reetma;<re;etma>;INS;ed;V,PASS,PRS,PRF,POS,IND
reetma;<reet;>;DEL;ma;V,PASS,PRS,PRF,POS,IND
reetma;<reetma;>;INS;ud;V,PASS,PRS,PRF,POS,IND
ehtima;<eh;ima>;DEL;t;V,ACT,PRS,POS,IND,3,PL
ehtima;<ehti;a>;DEL;m;V,ACT,PRS,POS,IND,3,PL
ehtima;<ehtim;a>;INS;v;V,ACT,PRS,POS,IND,3,PL
ehtima;<ehtima;>;INS;d;V,ACT,PRS,POS,IND,3,PL
tänama;<tän;a>;DEL;am;V,PASS,PRS,PRF,POS,QUOT
tänama;<tänama;>;INS;tud;V,PASS,PRS,PRF,POS,QUOT
toitma;<toi;a>;DEL;tm;V,ACT,PRS,POS,COND,2,SG
toitma;<toitm;a>;INS;d;V,ACT,PRS,POS,COND,2,SG
toitma;<toitma;>;INS;ksid;V,ACT,PRS,POS,COND,2,SG
kesakuu;<kesakuu;>;INS;deks;N,TRANS,PL
kasutama;<kasut;a>;DEL;am;V,ACT,PRS,POS,IND,2,PL
kasutama;<kasutama;>;INS;te;V,ACT,PRS,POS,IND,2,PL
aste;<ast;e>;INS;m;N,GEN,SG
ihu;<ihu;>;INS;l;N,AT+ESS,SG
arutlema;<arutle;>;DEL;ma;V,PASS,PRS,PRF,NEG,IND
arutlema;<arutlema;>;INS;tudp;V,PASS,PRS,PRF,NEG,IND
orhidee;<orhide;e>;INS;ess;N,IN+ALL,SG
klooster;<kloost;r>;DEL;e;N,AT+ABL,SG
klooster;<klooster;>;INS;ilt;N,AT+ABL,SG
tooma;<too;>;DEL;ma;V.PTCP,ACT,PRS
tooma;<tooma;>;INS;v;V.PTCP,ACT,PRS
preester;<preest;r>;DEL;e;N,PRT,PL
preester;<preester;>;INS;eid;N,PRT,PL
süstal;<süst;l>;DEL;a;N,NOM,PL
süstal;<süstal;>;INS;ad;N,NOM,PL
teietama;<teiet;a>;DEL;am;V,PASS,PRS,PRF,NEG,COND
teietama;<teietama;>;INS;tudp;V,PASS,PRS,PRF,NEG,COND
oksendama;<oksend;a>;DEL;am;V,ACT,PRS,PRF,NEG,COND
oksendama;<oksendama;>;INS;nudp;V,ACT,PRS,PRF,NEG,COND
petma;<pet;ma>;INS;ke;V,ACT,PRS,POS,IMP,1,PL
petma;<petm;>;DEL;a;V,ACT,PRS,POS,IMP,1,PL
häirima;<häir;ima>;INS;it;V,PASS,PST,POS,IND
häirima;<häiri;>;DEL;ma;V,PASS,PST,POS,IND
hõberebane;<hõbereba;e>;DEL;n;N,GEN,SG
hõberebane;<hõbereban;e>;INS;s;N,GEN,SG
ütrium;<ütrium;>;INS;dega;N,COM,PL
optik;<optik;>;INS;ute;N,GEN,PL
kobistama;<kobist;a>;DEL;am;V,PASS,PRS,PRF,NEG,IMP
kobistama;<kobistama;>;INS;tud;V,PASS,PRS,PRF,NEG,IMP
oksjon;<oksjon;>;INS;itele;N,AT+ALL,PL
alaltütlev;<alaltütlev;>;INS;ale;N,AT+ALL,SG
lootma;<loo;a>;DEL;tm;V,ACT,PRS,POS,COND,3,PL
lootma;<lootm;a>;INS;d;V,ACT,PRS,POS,COND,3,PL
lootma;<lootma;>;INS;ksid;V,ACT,PRS,POS,COND,3,PL
pensionär;<pensionär;>;INS;del;N,AT+ESS,PL
bohrium;<bohrium;>;INS;deks;N,TRANS,PL
tsirkoonium;<tsirkoonium;>;INS;ist;N,IN+ABL,SG
mendeleevium;<mendeleevium;>;INS;dest;N,IN+ABL,PL
ester;<est;r>;DEL;e;N,IN+ABL,SG
ester;<ester;>;INS;ist;N,IN+ABL,SG
laulma;<laul;>;DEL;ma;V,ACT,PRS,POS,IMP,3,PL
laulma;<laulma;>;INS;gu;V,ACT,PRS,POS,IMP,3,PL
kallistama;<kallista;a>;DEL;m;V,ACT,PRS,POS,QUOT
kallistama;<kallistam;a>;INS;v;V,ACT,PRS,POS,QUOT
kallistama;<kallistama;>;INS;t;V,ACT,PRS,POS,QUOT
kohtupidamine;<kohtupidami;e>;DEL;n;N,GEN,PL
kohtupidamine;<kohtupidamin;e>;INS;st;N,GEN,PL
kivi;<kivi;>;INS;l;N,AT+ESS,SG
itsitama;<itsita;a>;DEL;m;V,PASS,PRS,POS,QUOT
itsitama;<itsitam;a>;INS;tav;V,PASS,PRS,POS,QUOT
itsitama;<itsitama;>;INS;t;V,PASS,PRS,POS,QUOT
surmama;<sur;ma>;DEL;ma;V,ACT,PRS,POS,COND,3,SG
surmama;<surmama;>;INS;ks;V,ACT,PRS,POS,COND,3,SG
kobar;<kobar;>;INS;atega;N,COM,PL
klubi;<klubi;>;INS;deks;N,TRANS,PL
põrgu;<põrgu;>;INS;teta;N,PRIV,PL
nutma;<nu;tma>;INS;te;V,PASS,PRS,POS,COND
nutma;<nut;a>;DEL;m;V,PASS,PRS,POS,COND
nutma;<nutma;>;INS;ks;V,PASS,PRS,POS,COND
teadma;<tea;dma>;INS;tu;V,PASS,PRS,PRF,NEG,QUOT
teadma;<tead;>;DEL;ma;V,PASS,PRS,PRF,NEG,QUOT
teadma;<teadma;>;INS;p;V,PASS,PRS,PRF,NEG,QUOT
siduma;<sidu;>;DEL;ma;V,ACT,PST,POS,IND,1,SG
siduma;<siduma;>;INS;sin;V,ACT,PST,POS,IND,1,SG
jääma;<jää;>;DEL;ma;V,ACT,PRS,POS,COND,2,SG
jääma;<jääma;>;INS;ksid;V,ACT,PRS,POS,COND,2,SG
tuletõrjuja;<tuletõrjuja;>;INS;teks;N,TRANS,PL
surmama;<sur;ma>;DEL;ma;V,ACT,PRS,PRF,POS,IND,1,PL
surmama;<surmama;>;INS;nud;V,ACT,PRS,PRF,POS,IND,1,PL
ujuma;<uju;>;DEL;ma;V,ACT,PRS,POS,IND,3,SG
ujuma;<ujuma;>;INS;b;V,ACT,PRS,POS,IND,3,SG
kalastama;<kalasta;ma>;INS;ksi;V,ACT,PRS,POS,COND,1,PL
kalastama;<kalastam;>;DEL;a;V,ACT,PRS,POS,COND,1,PL
kalastama;<kalastama;>;INS;e;V,ACT,PRS,POS,COND,1,PL
saav;<saav;>;INS;atega;N,COM,PL
maja;<maja;>;INS;le;N,AT+ALL,SG
moslem;<moslem;>;INS;itega;N,COM,PL
reisima;<reisi;a>;DEL;m;V,PASS,PRS,NEG,QUOT
reisima;<reisim;a>;INS;tav;V,PASS,PRS,NEG,QUOT
reisima;<reisima;>;INS;t;V,PASS,PRS,NEG,QUOT
ohutu;<ohutu;>;INS;tes;N,IN+ESS,PL
