Source;Left;Right;Operation;Object;Grammar
xwar;<xwar;>;INS;ek;INDF,N,NOM,SG
jicihrakirin;<jicihrakirin;>;INS;ine;INDF,LGSPEC1,N,PL
ve-gevizîn;<;ve-gevizîn>;INS;di;1,2,3,IND,PL,POS,PRS,V,IPFV
ve-gevizîn;<ve-geviz;n>;DEL;î;1,2,3,IND,PL,POS,PRS,V,IPFV
nitilandin;<;nitilandin>;INS;ne;2,COND,NEG,PST,SG,V
nitilandin;<nitilandi;>;DEL;n;2,COND,NEG,PST,SG,V
nitilandin;<nitilandin;>;INS;ayî;2,COND,NEG,PST,SG,V
þixat;<þixat;>;INS;in;INDF,N,NOM,PL
unîvers;<unîvers;>;INS;ine;INDF,LGSPEC1,N,PL
rojava;<rojava;>;INS;ek;INDF,N,NOM,SG
gasa;<gasa;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
xapîn;<;xapîn>;INS;ne;2,3,IND,NEG,PFV,PRS,PST,SBJV,SG,V,V.PTCP
xapîn;<xapî;>;DEL;n;2,3,IND,NEG,PFV,PRS,PST,SBJV,SG,V,V.PTCP
teknokrat;<teknokrat;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
teqal;<teqal;>;INS;a;DEF,LGSPEC1,N,SG
karkenar;<karkenar;>;INS;no;DEF,N,PL,VOC
sefer;<sefer;>;INS;an;DEF,N,PL,ACC,LGSPEC2
zozanî;<zozanî;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
mêrxasê þûr 2) piþtmêrê kesekî;<mêrxasê þûr 2 piþtmêrê kesekî;>;INS;inan;INDF,N,PL,ACC
kînyariwandayî;<kînyariwandayî;>;INS;no;DEF,N,PL,VOC
dingilekiþo;<dingilekiþo;>;INS;o;DEF,N,SG,VOC
bîyîþ;<bîyîþ;>;INS;î;DEF,N,SG,LGSPEC2
zarr;<zarr;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
xwêndkarî;<xwêndkarî;>;INS;î;DEF,N,SG,LGSPEC2
xwêndkar;<xwêndkar;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
tehîn;<tehî;n>;INS;nina;INDF,N,PL,ACC
piv;<piv;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
lejyoner;<lejyoner;>;INS;ine;INDF,LGSPEC1,N,PL
kamera;<kamera;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
ewtin;<ewti;n>;INS;nê;DEF,LGSPEC1,N,PL,VOC
cefa;<cefa;>;INS;an;DEF,N,PL,ACC,LGSPEC2
qelûnbesk;<qelûnbesk;>;INS;an;DEF,N,PL,ACC,LGSPEC2
hetîket;<hetîket;>;INS;no;DEF,N,PL,VOC
kanêje;<kanêj;e>;INS;eek;INDF,LGSPEC1,N,SG,ACC
dadan;<dadan;>;INS;ine;INDF,LGSPEC1,N,PL
elxam;<elxam;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
pejirandin;<;pejirandin>;INS;ne;1,IND,NEG,PRF,PRS,SG,V
pejirandin;<pejirandi;>;DEL;n;1,IND,NEG,PRF,PRS,SG,V
pejirandin;<pejirandin;>;INS;me;1,IND,NEG,PRF,PRS,SG,V
þêtî;<þêtî;>;INS;ine;INDF,LGSPEC1,N,PL
kesp;<kesp;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
kaxezk;<kaxezk;>;INS;ine;INDF,LGSPEC1,N,PL
hilanîn;<hilanîn;>;INS;a;DEF,LGSPEC1,N,SG
þemitîn;<;þemitîn>;INS;ne;3,IND,NEG,PRF,PST,SG,V
þemitîn;<þemitî;>;DEL;n;3,IND,NEG,PRF,PST,SG,V
þemitîn;<þemitîn;>;INS;ibû;3,IND,NEG,PRF,PST,SG,V
mehkeme;<mehkeme;>;INS;in;INDF,N,NOM,PL
qoqilandin;<qoqilandin;>;INS;ek;INDF,N,NOM,SG
birêveberî;<birêveberî;>;INS;an;DEF,N,PL,ACC,LGSPEC2
livîn;<;livîn>;INS;di;3,IND,POS,PRS,SG,V,IPFV
livîn;<liv;>;DEL;în;3,IND,POS,PRS,SG,V,IPFV
daxuyandin;<daxuyandin;>;INS;ine;INDF,LGSPEC1,N,PL
erbab;<erbab;>;INS;ine;INDF,LGSPEC1,N,PL
mirovperwerî;<mirovperwerî;>;INS;ine;INDF,LGSPEC1,N,PL
koment;<koment;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
koþk;<koþk;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
kevnebajar;<kevnebajar;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
daþir;<daþir;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
pakêt;<pakêt;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
biserkeftî;<biserkeftî;>;INS;inan;INDF,N,PL,ACC
nasnav;<nasnav;>;INS;ine;INDF,LGSPEC1,N,PL
lêvandin;<lêvandin;>;INS;a;DEF,LGSPEC1,N,SG
sadîst;<sadîst;>;INS;o;DEF,N,SG,VOC
pîratî;<pîratî;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
ve-ciniqîn;<;ve-ciniqîn>;INS;bi;3,COND,POS,PST,SG,V
ve-ciniqîn;<ve-ciniqî;>;DEL;n;3,COND,POS,PST,SG,V
ve-ciniqîn;<ve-ciniqîn;>;INS;a;3,COND,POS,PST,SG,V
tefeþ;<tefeþ;>;INS;ine;INDF,LGSPEC1,N,PL
dehol;<dehol;>;INS;a;DEF,LGSPEC1,N,SG
behît;<behît;>;INS;ine;INDF,LGSPEC1,N,PL
awayê tewandî;<awayê tewand;î>;INS;îek;INDF,LGSPEC1,N,SG,ACC
delîlê heyiriyan : rêberê bêçareyan;<delîlê heyiriyan : rêberê bêçareyan;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
kusahara;<kusahara;>;INS;no;DEF,N,PL,VOC
têderxistin;<têderxistin;>;INS;no;DEF,N,PL,VOC
rênasî;<rênasî;>;INS;in;INDF,N,NOM,PL
car;<car;>;INS;a;DEF,LGSPEC1,N,SG
zalimtî;<zalimtî;>;INS;ine;INDF,LGSPEC1,N,PL
ritam;<ritam;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
tefîn;<;tefîn>;INS;ne;1,COND,NEG,PRF,PST,SG,V
tefîn;<tefî;>;DEL;n;1,COND,NEG,PRF,PST,SG,V
tefîn;<tefîn;>;INS;bûma;1,COND,NEG,PRF,PST,SG,V
çem;<çem;>;INS;ine;INDF,LGSPEC1,N,PL
dew;<dew;>;INS;inan;INDF,N,PL,ACC
misantropî;<misantropî;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
hunermend;<hunermend;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
sedef;<sedef;>;INS;ine;INDF,LGSPEC1,N,PL
meþandin;<;meþandin>;INS;ne;1,COND,NEG,PL,PRF,PST,V
meþandin;<meþandi;n>;INS;û;1,COND,NEG,PL,PRF,PST,V
meþandin;<meþandin;>;INS;a;1,COND,NEG,PL,PRF,PST,V
merrik;<merrik;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
kelistin;<kelist;in>;INS;in;INDF,N,NOM,PL
felsefe;<felsefe;>;INS;no;DEF,N,PL,VOC
gupika tiliyê;<gupika tiliyê;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
tepandin;<;tepandin>;INS;ne;3,COND,NEG,PST,SG,V
tepandin;<tepandi;>;DEL;n;3,COND,NEG,PST,SG,V
tepandin;<tepandin;>;INS;a;3,COND,NEG,PST,SG,V
beybûn;<beybû;n>;INS;nê;DEF,LGSPEC1,N,PL,VOC
fosîl;<fosîl;>;INS;no;DEF,N,PL,VOC
serrax;<serrax;>;INS;no;DEF,N,PL,VOC
dagirkerî;<dagirkerî;>;INS;in;INDF,N,NOM,PL
qirax;<qirax;>;INS;an;DEF,N,PL,ACC,LGSPEC2
otokton;<otokton;>;INS;î;DEF,N,SG,LGSPEC2
leyîstin;<;leyîstin>;INS;na;1,2,3,IND,NEG,PL,PRS,V,IPFV
leyîstin;<leyîs;in>;DEL;t;1,2,3,IND,NEG,PL,PRS,V,IPFV
çinok;<çinok;>;INS;no;DEF,N,PL,VOC
sivîlîzasyon;<sivîlîzasyon;>;INS;a;DEF,LGSPEC1,N,SG
pêxîl;<pêxîl;>;INS;î;DEF,N,SG,LGSPEC2
estetîk;<estetîk;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
serfermander;<serfermander;>;INS;no;DEF,N,PL,VOC
nivîsandin;<;nivîsandin>;INS;bi;1,2,3,IMP,PL,POS,PRS,SBJV,V
nivîsandin;<nivîs;ndin>;DEL;a;1,2,3,IMP,PL,POS,PRS,SBJV,V
nivîsandin;<nivîsa;ndin>;INS;î;1,2,3,IMP,PL,POS,PRS,SBJV,V
nivîsandin;<nivîsan;in>;DEL;d;1,2,3,IMP,PL,POS,PRS,SBJV,V
fîqerojk;<fîqerojk;>;INS;ine;INDF,LGSPEC1,N,PL
biserkeftî;<biserkeftî;>;INS;a;DEF,LGSPEC1,N,SG
bêhn;<bêhn;>;INS;no;DEF,N,PL,VOC
dox;<dox;>;INS;ek;INDF,N,NOM,SG
dewisîn;<dewisîn;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
edilandin;<;edilandin>;INS;di;2,IND,POS,PRS,SG,V,IPFV
edilandin;<edil;n>;DEL;andi;2,IND,POS,PRS,SG,V,IPFV
edilandin;<edilandi;n>;INS;î;2,IND,POS,PRS,SG,V,IPFV
edilandin;<edilandin;>;INS;yî;2,IND,POS,PRS,SG,V,IPFV
lê-gerîn;<lê-gerî;n>;INS;i;1,2,3,IND,PFV,PL,POS,PST,V
damîþ bûn;<damîþ bû;n>;INS;nê;DEF,LGSPEC1,N,PL,VOC
bernas;<bernas;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
rûdêm;<rûdêm;>;INS;no;DEF,N,PL,VOC
biyanîtî;<biyanîtî;>;INS;ine;INDF,LGSPEC1,N,PL
poker;<poker;>;INS;a;DEF,LGSPEC1,N,SG
ziravî;<ziravî;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
ceze;<ceze;>;INS;î;DEF,N,SG,LGSPEC2
cîguherîn;<cîguherîn;>;INS;ine;INDF,LGSPEC1,N,PL
cejin;<ceji;n>;INS;nina;INDF,N,PL,ACC
înfaz;<înfaz;>;INS;inan;INDF,N,PL,ACC
selam;<selam;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
ben;<ben;>;INS;a;DEF,LGSPEC1,N,SG
esmandevi û qirikî;<esmandevi û qirikî;>;INS;a;DEF,LGSPEC1,N,SG
darcixare;<darcixare;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
vala;<vala;>;INS;a;DEF,LGSPEC1,N,SG
toren;<toren;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
arwêþ;<arwêþ;>;INS;no;DEF,N,PL,VOC
versiyon;<versiyon;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
þewl;<þewl;>;INS;an;DEF,N,PL,ACC,LGSPEC2
çipîsk;<çipîsk;>;INS;inan;INDF,N,PL,ACC
gerxêl;<gerxêl;>;INS;no;DEF,N,PL,VOC
destek;<destek;>;INS;a;DEF,LGSPEC1,N,SG
xurd;<xurd;>;INS;ek;INDF,N,NOM,SG
xuyan;<;xuyan>;INS;bi;2,POS,PRS,SBJV,SG,V
xuyan;<xuy;>;DEL;an;2,POS,PRS,SBJV,SG,V
xuyan;<xuyan;>;INS;î;2,POS,PRS,SBJV,SG,V
têdan;<têd;an>;INS;an;DEF,N,PL,ACC,LGSPEC2
lawsî;<lawsî;>;INS;ine;INDF,LGSPEC1,N,PL
cihan;<ciha;n>;INS;nê;DEF,LGSPEC1,N,PL,VOC
kêlbetan;<kêlbeta;n>;INS;nê;DEF,LGSPEC1,N,PL,VOC
serkan;<serkan;>;INS;ek;INDF,N,NOM,SG
sgealp;<sgealp;>;INS;a;DEF,LGSPEC1,N,SG
þilekî;<þilekî;>;INS;a;DEF,LGSPEC1,N,SG
nas;<nas;>;INS;î;DEF,N,SG,LGSPEC2
amanþo;<amanþo;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
þiryar;<þiryar;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
qerisok : nanê ji arvanê nîskan çêkirî;<qerisok : nanê ji arvanê nîskan çêkirî;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
artîþok;<artîþok;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
arp;<arp;>;INS;ine;INDF,LGSPEC1,N,PL
lîsîn;<lîsî;n>;INS;ni;INDF,N,NOM,PL
xîtab;<xîtab;>;INS;a;DEF,LGSPEC1,N,SG
ra-kirin;<;ra-kirin>;INS;nedi;1,2,3,IND,NEG,PL,PST,V,PROG
hemam;<hemam;>;INS;ine;INDF,LGSPEC1,N,PL
zelû;<zelû;>;INS;ine;INDF,LGSPEC1,N,PL
peste;<peste;>;INS;inan;INDF,N,PL,ACC
kird;<kird;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
deh;<deh;>;INS;emîn;ADJ,N,NUM
qelþ;<qelþ;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
minanî;<minanî;>;INS;in;INDF,N,NOM,PL
rûviya zêde;<rûviya zêde;>;INS;a;DEF,LGSPEC1,N,SG
zikê piçûk;<zikê piçû;k>;INS;ke;INDF,N,NOM,SG
biya;<biya;>;INS;a;DEF,LGSPEC1,N,SG
bêjer;<bêjer;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
engûr;<engûr;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
penêrê pûngê;<penêrê pûngê;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
firroke;<firroke;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
qazî;<qazî;>;INS;ek;INDF,N,NOM,SG
heþînahî;<heþînahî;>;INS;ine;INDF,LGSPEC1,N,PL
desthenne;<desthenne;>;INS;o;DEF,N,SG,VOC
trimbêl;<trimbêl;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
xwendayî;<xwendayî;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
erxe;<erx;e>;INS;ein;INDF,LGSPEC1,N,PL
dengo;<dengo;>;INS;a;DEF,LGSPEC1,N,SG
orjî;<orjî;>;INS;ine;INDF,LGSPEC1,N,PL
cihê;<cihê;>;INS;ine;INDF,LGSPEC1,N,PL
lûy;<lûy;>;INS;in;INDF,N,NOM,PL
tevir;<tevir;>;INS;in;INDF,N,NOM,PL
bijiqandin;<;bijiqandin>;INS;ne;1,IND,NEG,PFV,PST,SG,V
bijiqandin;<bijiqandi;>;DEL;n;1,IND,NEG,PFV,PST,SG,V
bijiqandin;<bijiqandin;>;INS;m;1,IND,NEG,PFV,PST,SG,V
sergen;<sergen;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
muxtarî;<muxtarî;>;INS;a;DEF,LGSPEC1,N,SG
damik;<damik;>;INS;inan;INDF,N,PL,ACC
sorgul;<sorgul;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
akagané;<akagané;>;INS;inan;INDF,N,PL,ACC
nivîsandin;<;nivîsandin>;INS;ne;2,3,IND,NEG,PRF,PRS,SG,V
nivîsandin;<nivîsandi;>;DEL;n;2,3,IND,NEG,PRF,PRS,SG,V
nivîsandin;<nivîsandin;>;INS;ye;2,3,IND,NEG,PRF,PRS,SG,V
jî;<jî;>;INS;inan;INDF,N,PL,ACC
rûn;<rûn;>;INS;no;DEF,N,PL,VOC
sênîk;<sênîk;>;INS;inan;INDF,N,PL,ACC
nine;<nin;e>;INS;eek;INDF,LGSPEC1,N,SG,ACC
ûzeûz;<ûzeûz;>;INS;no;DEF,N,PL,VOC
xemilîn;<xemilî;n>;INS;nê;DEF,LGSPEC1,N,PL,VOC
þefeq;<þefeq;>;INS;ek;INDF,N,NOM,SG
pêlek;<pêlek;>;INS;ine;INDF,LGSPEC1,N,PL
sekûya benderê;<sekûya benderê;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
tezek;<tezek;>;INS;a;DEF,LGSPEC1,N,SG
fêr bûn;<;fêr bûn>;INS;ne;3,IND,NEG,PRF,PRS,SG,V
fêr bûn;<fêr bû;>;DEL;n;3,IND,NEG,PRF,PRS,SG,V
fêr bûn;<fêr bûn;>;INS;iye;3,IND,NEG,PRF,PRS,SG,V
wa;<wa;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
leþker;<leþker;>;INS;î;DEF,N,SG,LGSPEC2
fanîle;<fanîle;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
heysûbeys;<heysûbeys;>;INS;a;DEF,LGSPEC1,N,SG
galeyan;<galeyan;>;INS;ek;INDF,N,NOM,SG
format;<format;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
propaganda;<propaganda;>;INS;a;DEF,LGSPEC1,N,SG
jêkirin;<jêkir;in>;INS;in;INDF,N,NOM,PL
guldank;<guldank;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
mêtro;<mêtro;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
eskîmo;<eskîmo;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
nezle;<nezle;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
mesed;<mesed;>;INS;ine;INDF,LGSPEC1,N,PL
îlham;<îlham;>;INS;a;DEF,LGSPEC1,N,SG
hezim;<hezim;>;INS;ine;INDF,LGSPEC1,N,PL
pêrçenk;<pêrçenk;>;INS;ekî;INDF,LGSPEC1,N,SG,ACC
pirtî;<pirtî;>;INS;an;DEF,N,PL,ACC,LGSPEC2
teyîp;<teyîp;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
gozik;<gozik;>;INS;an;DEF,N,PL,ACC,LGSPEC2
hilpekîn;<hilpekî;n>;INS;na;DEF,N,PL,ACC,LGSPEC2
tev bûn;<tev bûn;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
hesibandin;<;hesibandin>;INS;di;2,IND,POS,PST,SG,V,PROG
hesibandin;<hesibandi;>;DEL;n;2,IND,POS,PST,SG,V,PROG
hesibandin;<hesibandin;>;INS;yî;2,IND,POS,PST,SG,V,PROG
azadiye;<azadiye;>;INS;no;DEF,N,PL,VOC
dûmat;<dûmat;>;INS;an;DEF,N,PL,ACC,LGSPEC2
herez;<herez;>;INS;a;DEF,LGSPEC1,N,SG
çilmîsîn;<;çilmîsîn>;INS;bi;1,2,3,COND,PL,POS,PST,V
çilmîsîn;<çilmîsîn;>;INS;a;1,2,3,COND,PL,POS,PST,V
têkilbûn;<têkilbûn;>;INS;ine;INDF,LGSPEC1,N,PL
nexweþgeh;<nexweþgeh;>;INS;ek;INDF,N,NOM,SG
ziqûm;<ziqûm;>;INS;no;DEF,N,PL,VOC
danê êvarê;<danê êvarê;>;INS;ine;INDF,LGSPEC1,N,PL
kab;<kab;>;INS;a;DEF,LGSPEC1,N,SG
girsk;<girsk;>;INS;a;DEF,LGSPEC1,N,SG
nojdarû;<nojdarû;>;INS;no;DEF,N,PL,VOC
zarava;<zarava;>;INS;ine;INDF,LGSPEC1,N,PL
doþek;<doþek;>;INS;an;DEF,N,PL,ACC,LGSPEC2
leave;<leav;e>;INS;ein;INDF,LGSPEC1,N,PL
qibûr;<qibûr;>;INS;in;INDF,N,NOM,PL
dêv;<dêv;>;INS;ê;DEF,LGSPEC1,N,SG
çeknas;<çeknas;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
vegeriyan;<;vegeriyan>;INS;ne;2,COND,NEG,PRF,PST,SG,V
vegeriyan;<vegeriya;>;DEL;n;2,COND,NEG,PRF,PST,SG,V
vegeriyan;<vegeriyan;>;INS;bayî;2,COND,NEG,PRF,PST,SG,V
halûv;<halûv;>;INS;in;INDF,N,NOM,PL
sarox;<sarox;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
karsaz;<karsaz;>;INS;ine;INDF,LGSPEC1,N,PL
hil-bijartin;<;hil-bijartin>;INS;ne;2,IND,NEG,PFV,PST,SG,V,V.PTCP
hil-bijartin;<hil-bijarti;>;DEL;n;2,IND,NEG,PFV,PST,SG,V,V.PTCP
hil-bijartin;<hil-bijartin;>;INS;yî;2,IND,NEG,PFV,PST,SG,V,V.PTCP
hevkûf;<hevkûf;>;INS;an;DEF,N,PL,ACC,LGSPEC2
þilekî;<þilekî;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
gilî;<gilî;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
warguherî;<warguherî;>;INS;a;DEF,LGSPEC1,N,SG
keftar;<keftar;>;INS;in;INDF,N,NOM,PL
qer;<qer;>;INS;a;DEF,LGSPEC1,N,SG
alîz;<alîz;>;INS;o;DEF,N,SG,VOC
dîlî;<dîlî;>;INS;an;DEF,N,PL,ACC,LGSPEC2
alîgor;<alîgor;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
pêeroj;<pêeroj;>;INS;a;DEF,LGSPEC1,N,SG
berfende : þepe;<berfende : þepe;>;INS;an;DEF,N,PL,ACC,LGSPEC2
jê-kirin;<;jê-kirin>;INS;ne;1,2,3,COND,LGSPEC1,NEG,PL,PST,V,V.MSDR
jê-kirin;<jê-kirin;>;INS;a;1,2,3,COND,LGSPEC1,NEG,PL,PST,V,V.MSDR
task;<task;>;INS;an;DEF,N,PL,ACC,LGSPEC2
bedbînî;<bedbînî;>;INS;î;DEF,N,SG,LGSPEC2
bêdadî;<bêdadî;>;INS;ine;INDF,LGSPEC1,N,PL
destperk;<destperk;>;INS;a;DEF,LGSPEC1,N,SG
tarokoyî;<tarokoyî;>;INS;inan;INDF,N,PL,ACC
prehîstorya;<prehîstorya;>;INS;ek;INDF,N,NOM,SG
binçenganê;<binçenganê;>;INS;ine;INDF,LGSPEC1,N,PL
zirafe;<zirafe;>;INS;ek;INDF,N,NOM,SG
deynder;<deynder;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
xurd;<xurd;>;INS;no;DEF,N,PL,VOC
rehîne;<rehîne;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
da-liqiyan;<;da-liqiyan>;INS;na;3,IND,NEG,PRS,SG,V,IPFV
da-liqiyan;<da-liq;>;DEL;iyan;3,IND,NEG,PRS,SG,V,IPFV
da-liqiyan;<da-liqiyan;>;INS;î;3,IND,NEG,PRS,SG,V,IPFV
kevçî;<kevçî;>;INS;inan;INDF,N,PL,ACC
çaviya qeþahiyê;<çaviya qeþahiyê;>;INS;ekî;INDF,LGSPEC1,N,SG,ACC
ode;<ode;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
prînt;<prînt;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
gulop;<gulop;>;INS;inan;INDF,N,PL,ACC
protest;<protest;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
întîqal;<întîqal;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
patriyotîzm;<patriyotîzm;>;INS;a;DEF,LGSPEC1,N,SG
berfdimsik;<berfdimsik;>;INS;in;INDF,N,NOM,PL
firrin;<firr;in>;INS;in;INDF,N,NOM,PL
xiþikîn;<xiþikî;>;DEL;n;1,IND,POS,PRF,PST,SG,V
xiþikîn;<xiþikîn;>;INS;bûm;1,IND,POS,PRF,PST,SG,V
pìreto;<pìreto;>;INS;a;DEF,LGSPEC1,N,SG
qehirîn;<qehirî;n>;INS;nê;DEF,LGSPEC1,N,PL,VOC
raketinxane;<raketinxane;>;INS;inan;INDF,N,PL,ACC
tirûþ;<tirûþ;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
kîler;<kîler;>;INS;ê;DEF,N,SG,VOC,ACC,LGSPEC2
bû;<bû;>;INS;a;DEF,LGSPEC1,N,SG
fanosa deryayî;<fanosa deryayî;>;INS;î;DEF,N,SG,LGSPEC2
veþn;<veþ;n>;INS;ni;INDF,N,NOM,PL
mastê kilanê;<mastê kilanê;>;INS;no;DEF,N,PL,VOC
stirîh;<stirîh;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
kelax;<kelax;>;INS;o;DEF,N,SG,VOC
ve-man;<ve-man;>;INS;a;LGSPEC1,V,V.MSDR
rehman;<rehma;n>;INS;ni;INDF,N,NOM,PL
sav-söz;<sav-söz;>;INS;ek;INDF,N,NOM,SG
lêkera têper;<lêkera têper;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
biqbiqok;<biqbiqok;>;INS;in;INDF,N,NOM,PL
xilte;<xilte;>;INS;in;INDF,N,NOM,PL
welatparêzî;<welatparêzî;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
îma;<îma;>;INS;in;INDF,N,NOM,PL
maya;<maya;>;INS;î;DEF,N,SG,LGSPEC2
pirsan;<pirsan;>;INS;e;1,2,3,IND,PL,POS,PRF,PRS,V
anekdot;<anekdot;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
kes;<kes;>;INS;î;DEF,N,SG,LGSPEC2
biliyan;<;biliyan>;INS;di;2,IND,POS,PST,SG,V,PROG
biliyan;<biliya;>;DEL;n;2,IND,POS,PST,SG,V,PROG
biliyan;<biliyan;>;INS;yî;2,IND,POS,PST,SG,V,PROG
serê keriyê;<serê keriyê;>;INS;no;DEF,N,PL,VOC
kew;<kew;>;INS;ekî;INDF,LGSPEC1,N,SG,ACC
gumrehî;<gumrehî;>;INS;no;DEF,N,PL,VOC
keþîþ;<keþîþ;>;INS;ê;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
bajaravahî;<bajaravahî;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
master;<master;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
hêbitîn;<hêbitîn;>;INS;eke;INDF,LGSPEC1,N,SG,ACC
kêsrek;<kêsrek;>;INS;î;DEF,N,SG,LGSPEC2
pûþt;<pûþt;>;INS;ek;INDF,N,NOM,SG
wêrîn;<;wêrîn>;INS;ne;2,COND,NEG,PRF,PST,SG,V
wêrîn;<wêr;în>;INS;îbay;2,COND,NEG,PRF,PST,SG,V
wêrîn;<wêrî;>;DEL;n;2,COND,NEG,PRF,PST,SG,V
qeram;<qeram;>;INS;î;DEF,N,SG,LGSPEC2
qenaet;<qenaet;>;INS;ek;INDF,N,NOM,SG
blues;<blues;>;INS;a;DEF,LGSPEC1,N,SG
masûlke;<masûlke;>;INS;in;INDF,N,NOM,PL
centilmen;<centilmen;>;INS;a;DEF,LGSPEC1,N,SG
rahêlan;<rahêl;an>;INS;an;DEF,N,PL,ACC,LGSPEC2
gund;<gund;>;INS;ê;DEF,LGSPEC1,N,SG
fînal;<fînal;>;INS;an;DEF,N,PL,ACC,LGSPEC2
himbizî;<himbizî;>;INS;a;DEF,LGSPEC1,N,SG
bêpergal;<bêpergal;>;INS;a;DEF,LGSPEC1,N,SG
endîþe;<endîþe;>;INS;ek;INDF,N,NOM,SG
hak;<hak;>;INS;ine;INDF,LGSPEC1,N,PL
xirxirk;<xirxir;k>;INS;ke;INDF,N,NOM,SG
þitû;<þitû;>;INS;ên;DEF,LGSPEC1,N,PL,VOC
êwirîn;<êwirî;n>;INS;ni;INDF,N,NOM,PL
esnaf;<esnaf;>;INS;o;DEF,N,SG,VOC
serûpel;<serûpel;>;INS;ine;INDF,LGSPEC1,N,PL
eksen;<ekse;n>;INS;nê;DEF,LGSPEC1,N,PL,VOC
emîn;<emîn;>;INS;ekî;INDF,LGSPEC1,N,SG,ACC
