Source;Left;Right;Operation;Object;Grammar
reurganiser;<reurganiser;>;INS;ies;V,IND,PRS,2,SG,LGSPEC2
mantenir;<manten;>;DEL;ir;V,IND,PRS,3,SG,LGSPEC2
mantenir;<mantenir;>;INS;esc;V,IND,PRS,3,SG,LGSPEC2
destumer;<destum;>;DEL;er;V,IND,PST,3,SG,IPFV
destumer;<destumer;>;INS;ova;V,IND,PST,3,SG,IPFV
proibir;<proibi;>;DEL;r;V,IND,PST,3,PL,IPFV
proibir;<proibir;>;INS;va;V,IND,PST,3,PL,IPFV
mantenir;<manten;>;DEL;ir;V.PTCP,PST
mantenir;<mantenir;>;INS;ì;V.PTCP,PST
remplazer;<remplaz;er>;INS;ei;V,1,SG,SBJV,PRS,LGSPEC2
remplazer;<remplaze;>;DEL;r;V,1,SG,SBJV,PRS,LGSPEC2
dovei;<d;ovei>;INS;ess;V,1,PL,SBJV,PRS
dovei;<do;>;DEL;vei;V,1,PL,SBJV,PRS
dovei;<dovei;>;INS;n;V,1,PL,SBJV,PRS
assegurer;<assegure;>;DEL;r;V,IND,PRS,3,PL,LGSPEC2
assegurer;<assegurer;>;INS;ia;V,IND,PRS,3,PL,LGSPEC2
purter;<purte;>;DEL;r;V,2,SG,NFIN,LGSPEC2
purter;<purter;>;INS;ia;V,2,SG,NFIN,LGSPEC2
renunzier;<renunzie;>;DEL;r;V,3,PL,SBJV,PRS
cumporter;<cumport;>;DEL;er;V,3,PL,SBJV,PST,IPFV
cumporter;<cumporter;>;INS;assa;V,3,PL,SBJV,PST,IPFV
azerter;<azerte;>;DEL;r;V,3,PL,SBJV,PRS
atuer;<atu;r>;DEL;e;V,3,SG,IND,FUT
atuer;<atue;r>;INS;a;V,3,SG,IND,FUT
atuer;<atuer;>;INS;à;V,3,SG,IND,FUT
atribuir;<atribui;>;DEL;r;V,1,PL,SBJV,PRS
atribuir;<atribuir;>;INS;on;V,1,PL,SBJV,PRS
cogner;<cogn;>;DEL;er;V,2,PL,SBJV,PST,IPFV
cogner;<cogner;>;INS;assais;V,2,PL,SBJV,PST,IPFV
desvier;<desvie;>;DEL;r;V,IND,PRS,2,PL
desvier;<desvier;>;INS;is;V,IND,PRS,2,PL
fé;<f;>;DEL;é;V,3,PL,IND,FUT
fé;<fé;>;INS;ajarà;V,3,PL,IND,FUT
morir;<mo;r>;DEL;ri;V.PTCP,PST
morir;<morir;>;INS;t;V.PTCP,PST
liter;<lit;>;DEL;er;V,NFIN,LGSPEC2
liter;<liter;>;INS;é;V,NFIN,LGSPEC2
condujer;<conduje;>;DEL;r;V,2,SG,SBJV,PST,IPFV
condujer;<condujer;>;INS;sses;V,2,SG,SBJV,PST,IPFV
cruzier;<cruzi;>;DEL;er;V,NFIN,LGSPEC2
cruzier;<cruzier;>;INS;é;V,NFIN,LGSPEC2
gaujer;<gauj;>;DEL;er;V,IND,PST,3,PL,IPFV
gaujer;<gaujer;>;INS;ova;V,IND,PST,3,PL,IPFV
ressolver;<ressolv;er>;INS;ei;V,IND,PRS,1,SG,LGSPEC2
ressolver;<ressolve;>;DEL;r;V,IND,PRS,1,SG,LGSPEC2
comprer;<compre;>;DEL;r;V,1,SG,SBJV,PRS,LGSPEC1
mpartir;<mpart;>;DEL;ir;V,3,SG,SBJV,PRS,LGSPEC1
mpartir;<mpartir;>;INS;e;V,3,SG,SBJV,PRS,LGSPEC1
sustenir;<susteni;>;DEL;r;V,IND,PST,1,SG,IPFV
sustenir;<sustenir;>;INS;ve;V,IND,PST,1,SG,IPFV
numiner;<numine;>;DEL;r;V,2,PL,SBJV,PRS
numiner;<numiner;>;INS;is;V,2,PL,SBJV,PRS
manifester;<manifest;er>;INS;ed;V,2,PL,NFIN
manifester;<manifeste;>;DEL;r;V,2,PL,NFIN
viuler;<viul;>;DEL;er;V,2,SG,NFIN,LGSPEC1
viuler;<viuler;>;INS;a;V,2,SG,NFIN,LGSPEC1
plovei;<pl;vei>;DEL;o;V,3,SG,SBJV,PRS
plovei;<plo;vei>;INS;ue;V,3,SG,SBJV,PRS
plovei;<plove;>;DEL;i;V,3,SG,SBJV,PRS
ejaminer;<ejamin;>;DEL;er;V,3,SG,SBJV,PST,IPFV
ejaminer;<ejaminer;>;INS;assa;V,3,SG,SBJV,PST,IPFV
nfurmer;<nfurme;>;DEL;r;V,2,SG,SBJV,PRS,LGSPEC1
nfurmer;<nfurmer;>;INS;s;V,2,SG,SBJV,PRS,LGSPEC1
partir;<parti;>;DEL;r;V,IND,PST,3,SG,IPFV
partir;<partir;>;INS;va;V,IND,PST,3,SG,IPFV
slunger;<slung;>;DEL;er;V.CVB,PRS
slunger;<slunger;>;INS;an;V.CVB,PRS
resulter;<resulte;>;DEL;r;V,IND,PRS,3,PL,LGSPEC2
resulter;<resulter;>;INS;ia;V,IND,PRS,3,PL,LGSPEC2
perdujer;<perduj;>;DEL;er;V,IND,PRS,3,PL
damander;<damand;>;DEL;er;V,IND,PRS,3,SG,LGSPEC1
damander;<damander;>;INS;a;V,IND,PRS,3,SG,LGSPEC1
delegher;<delegh;>;DEL;er;V,1,PL,SBJV,PRS
delegher;<delegher;>;INS;on;V,1,PL,SBJV,PRS
adater;<adate;>;DEL;r;V,IND,PRS,2,PL
adater;<adater;>;INS;is;V,IND,PRS,2,PL
reprejenter;<reprejente;>;DEL;r;V,IND,PRS,1,SG,LGSPEC1
mutiver;<mutiv;r>;DEL;e;V,3,SG,IND,FUT
mutiver;<mutive;r>;INS;a;V,3,SG,IND,FUT
mutiver;<mutiver;>;INS;à;V,3,SG,IND,FUT
romper;<romp;>;DEL;er;V,IND,PST,3,SG,IPFV
romper;<romper;>;INS;ova;V,IND,PST,3,SG,IPFV
adoter;<adot;er>;INS;ov;V,IND,PST,2,SG,IPFV
adoter;<adote;>;DEL;r;V,IND,PST,2,SG,IPFV
adoter;<adoter;>;INS;s;V,IND,PST,2,SG,IPFV
segurer;<segur;r>;DEL;e;V,1,PL,IND,FUT
segurer;<segure;r>;INS;a;V,1,PL,IND,FUT
segurer;<segurer;>;INS;on;V,1,PL,IND,FUT
perde;<perde;>;INS;is;V,2,PL,SBJV,PRS
prufesser;<prufess;>;DEL;er;V.PTCP,PST
prufesser;<prufesser;>;INS;é;V.PTCP,PST
entenjer;<entenj;>;DEL;er;V,1,PL,SBJV,PRS
entenjer;<entenjer;>;INS;on;V,1,PL,SBJV,PRS
marider;<marid;er>;INS;ei;V,1,SG,SBJV,PRS,LGSPEC2
marider;<maride;>;DEL;r;V,1,SG,SBJV,PRS,LGSPEC2
fé;<f;>;DEL;é;V,2,SG,SBJV,PST,IPFV
fé;<fé;>;INS;ajesses;V,2,SG,SBJV,PST,IPFV
reverir;<reve;r>;DEL;ri;V,IND,PRS,3,PL,LGSPEC2
reverir;<reverir;>;INS;esc;V,IND,PRS,3,PL,LGSPEC2
dovei;<d;ei>;DEL;ov;V,IND,PRS,1,SG
dovei;<dov;ei>;INS;ess;V,IND,PRS,1,SG
dovei;<dove;>;DEL;i;V,IND,PRS,1,SG
someter;<somet;er>;INS;ov;V,IND,PST,2,SG,IPFV
someter;<somete;>;DEL;r;V,IND,PST,2,SG,IPFV
someter;<someter;>;INS;s;V,IND,PST,2,SG,IPFV
udir;<udir;>;INS;à;V,3,PL,IND,FUT
ndrezer;<ndreze;>;DEL;r;V,IND,PRS,1,SG,LGSPEC1
desgorjer;<desgorje;>;DEL;r;V,2,SG,SBJV,PST,IPFV
desgorjer;<desgorjer;>;INS;sses;V,2,SG,SBJV,PST,IPFV
pruibir;<pruib;>;DEL;ir;V,1,SG,SBJV,PRS,LGSPEC2
pruibir;<pruibir;>;INS;esce;V,1,SG,SBJV,PRS,LGSPEC2
fé;<f;>;DEL;é;V.PTCP,PST,LGSPEC3
fé;<fé;>;INS;ata;V.PTCP,PST,LGSPEC3
usserver;<usserv;>;DEL;er;V,IND,PST,3,SG,IPFV
usserver;<usserver;>;INS;ova;V,IND,PST,3,SG,IPFV
cruzier;<cruzi;>;DEL;er;V.PTCP,PST
cruzier;<cruzier;>;INS;é;V.PTCP,PST
goder;<god;>;DEL;er;V,1,PL,SBJV,PST,IPFV
goder;<goder;>;INS;assan;V,1,PL,SBJV,PST,IPFV
reurganiser;<reurganis;>;DEL;er;V,IND,PRS,3,SG,LGSPEC1
reurganiser;<reurganiser;>;INS;a;V,IND,PRS,3,SG,LGSPEC1
aplicher;<aplich;>;DEL;er;V,IND,PRS,1,PL
aplicher;<aplicher;>;INS;on;V,IND,PRS,1,PL
coster;<coste;>;DEL;r;V,IND,PRS,3,PL,LGSPEC2
coster;<coster;>;INS;ia;V,IND,PRS,3,PL,LGSPEC2
parteziper;<partezip;er>;INS;ei;V,3,SG,SBJV,PRS,LGSPEC2
parteziper;<partezipe;>;DEL;r;V,3,SG,SBJV,PRS,LGSPEC2
romper;<romp;r>;DEL;e;V,3,SG,IND,FUT
romper;<rompe;r>;INS;a;V,3,SG,IND,FUT
romper;<romper;>;INS;à;V,3,SG,IND,FUT
vedei;<vedei;>;INS;s;V,2,PL,SBJV,PRS
acuser;<acus;>;DEL;er;V.CVB,PRS
acuser;<acuser;>;INS;an;V.CVB,PRS
rater;<rate;>;DEL;r;V,2,SG,SBJV,PRS,LGSPEC1
rater;<rater;>;INS;s;V,2,SG,SBJV,PRS,LGSPEC1
remplazer;<remplaze;>;DEL;r;V,IND,PRS,1,SG,LGSPEC1
rester;<reste;>;DEL;r;V,2,PL,SBJV,PRS
rester;<rester;>;INS;is;V,2,PL,SBJV,PRS
ancunter;<ancunt;er>;INS;ass;V,1,SG,SBJV,PST,IPFV
ancunter;<ancunte;>;DEL;r;V,1,SG,SBJV,PST,IPFV
destiner;<destin;>;DEL;er;V,2,SG,NFIN,LGSPEC1
destiner;<destiner;>;INS;a;V,2,SG,NFIN,LGSPEC1
curespuender;<curespuend;er>;INS;ov;V,IND,PST,2,SG,IPFV
curespuender;<curespuende;>;DEL;r;V,IND,PST,2,SG,IPFV
curespuender;<curespuender;>;INS;s;V,IND,PST,2,SG,IPFV
afermer;<aferm;>;DEL;er;V,NFIN,LGSPEC2
afermer;<afermer;>;INS;é;V,NFIN,LGSPEC2
rejoner;<rejon;er>;INS;ov;V,IND,PST,2,SG,IPFV
rejoner;<rejone;>;DEL;r;V,IND,PST,2,SG,IPFV
rejoner;<rejoner;>;INS;s;V,IND,PST,2,SG,IPFV
adater;<adat;er>;INS;ei;V,3,SG,SBJV,PRS,LGSPEC2
adater;<adate;>;DEL;r;V,3,SG,SBJV,PRS,LGSPEC2
marider;<marid;r>;DEL;e;V,1,SG,IND,FUT
marider;<maride;r>;INS;a;V,1,SG,IND,FUT
marider;<marider;>;INS;é;V,1,SG,IND,FUT
reprejenter;<reprejente;>;DEL;r;V,2,SG,SBJV,PRS,LGSPEC2
reprejenter;<reprejenter;>;INS;ies;V,2,SG,SBJV,PRS,LGSPEC2
adoter;<adote;>;DEL;r;V,IND,PRS,2,SG,LGSPEC1
adoter;<adoter;>;INS;s;V,IND,PRS,2,SG,LGSPEC1
nfurmer;<nfurm;>;DEL;er;V,NFIN,LGSPEC2
nfurmer;<nfurmer;>;INS;é;V,NFIN,LGSPEC2
acrediter;<acredite;>;DEL;r;V,IND,PRS,2,SG,LGSPEC2
acrediter;<acrediter;>;INS;ies;V,IND,PRS,2,SG,LGSPEC2
eserziter;<eserzite;>;DEL;r;V,2,PL,SBJV,PRS
eserziter;<eserziter;>;INS;is;V,2,PL,SBJV,PRS
nascer;<nasce;>;DEL;r;V,3,PL,SBJV,PST,IPFV
nascer;<nascer;>;INS;ssa;V,3,PL,SBJV,PST,IPFV
mirer;<mir;er>;INS;ei;V,1,SG,SBJV,PRS,LGSPEC2
mirer;<mire;>;DEL;r;V,1,SG,SBJV,PRS,LGSPEC2
viuler;<viul;r>;DEL;e;V,2,SG,IND,FUT
viuler;<viule;r>;INS;a;V,2,SG,IND,FUT
viuler;<viuler;>;INS;as;V,2,SG,IND,FUT
tradujer;<traduj;r>;DEL;e;V,3,PL,IND,FUT
tradujer;<traduje;r>;INS;a;V,3,PL,IND,FUT
tradujer;<tradujer;>;INS;à;V,3,PL,IND,FUT
perde;<perd;>;DEL;e;V,2,SG,IND,FUT
perde;<perde;>;INS;aras;V,2,SG,IND,FUT
arester;<arest;>;DEL;er;V,IND,PST,3,PL,IPFV
arester;<arester;>;INS;ova;V,IND,PST,3,PL,IPFV
aussei;<auss;>;DEL;ei;V,IND,PST,1,PL,IPFV
aussei;<aussei;>;INS;ovan;V,IND,PST,1,PL,IPFV
spieter;<spiete;>;DEL;r;V,IND,PRS,3,PL,LGSPEC2
spieter;<spieter;>;INS;ia;V,IND,PRS,3,PL,LGSPEC2
dormir;<dormi;>;DEL;r;V,1,SG,SBJV,PST,IPFV
dormir;<dormir;>;INS;sse;V,1,SG,SBJV,PST,IPFV
reprejenter;<reprejente;>;DEL;r;V,IND,PRS,3,SG,LGSPEC2
reprejenter;<reprejenter;>;INS;ia;V,IND,PRS,3,SG,LGSPEC2
erjer;<erj;er>;INS;ov;V,IND,PST,1,SG,IPFV
erjer;<erje;>;DEL;r;V,IND,PST,1,SG,IPFV
sotscriver;<sotscriv;>;DEL;er;V,1,PL,SBJV,PRS
sotscriver;<sotscriver;>;INS;on;V,1,PL,SBJV,PRS
registrer;<registr;r>;DEL;e;V,2,PL,IND,FUT
registrer;<registre;r>;INS;a;V,2,PL,IND,FUT
registrer;<registrer;>;INS;eis;V,2,PL,IND,FUT
dormir;<dormi;>;DEL;r;V,2,PL,SBJV,PST,IPFV
dormir;<dormir;>;INS;ssais;V,2,PL,SBJV,PST,IPFV
apurver;<apurv;>;DEL;er;V,1,PL,SBJV,PST,IPFV
apurver;<apurver;>;INS;assan;V,1,PL,SBJV,PST,IPFV
remander;<remande;>;DEL;r;V,IND,PRS,1,SG,LGSPEC1
azerter;<azert;>;DEL;er;V,IND,PST,3,PL,IPFV
azerter;<azerter;>;INS;ova;V,IND,PST,3,PL,IPFV
remander;<remande;>;DEL;r;V,IND,PRS,3,SG,LGSPEC3
remander;<remander;>;INS;a;V,IND,PRS,3,SG,LGSPEC3
respuender;<respuend;er>;INS;ei;V,IND,PRS,1,SG,LGSPEC2
respuender;<respuende;>;DEL;r;V,IND,PRS,1,SG,LGSPEC2
damander;<damand;>;DEL;er;V,3,PL,SBJV,PST,IPFV
damander;<damander;>;INS;assa;V,3,PL,SBJV,PST,IPFV
acuser;<acuse;>;DEL;r;V,IND,PRS,3,SG,LGSPEC2
acuser;<acuser;>;INS;ia;V,IND,PRS,3,SG,LGSPEC2
apurver;<apurv;>;DEL;er;V,NFIN,LGSPEC2
apurver;<apurver;>;INS;é;V,NFIN,LGSPEC2
ester;<;>;DEL;ester;V,3,SG,SBJV,PST,IPFV
ester;<ester;>;INS;fossa;V,3,SG,SBJV,PST,IPFV
aplicher;<aplich;er>;INS;ed;V,2,PL,NFIN
aplicher;<apliche;>;DEL;r;V,2,PL,NFIN
trasferir;<trasferi;>;DEL;r;V,IND,PRS,2,PL
trasferir;<trasferir;>;INS;eis;V,IND,PRS,2,PL
reprejenter;<reprejente;>;DEL;r;V,IND,PRS,3,PL,LGSPEC2
reprejenter;<reprejenter;>;INS;ia;V,IND,PRS,3,PL,LGSPEC2
nfurmer;<nfurme;>;DEL;r;V,IND,PRS,2,SG,LGSPEC2
nfurmer;<nfurmer;>;INS;ies;V,IND,PRS,2,SG,LGSPEC2
anuler;<anul;er>;INS;ei;V,1,SG,SBJV,PRS,LGSPEC2
anuler;<anule;>;DEL;r;V,1,SG,SBJV,PRS,LGSPEC2
renunzier;<renunzi;>;DEL;er;V,NFIN,LGSPEC2
renunzier;<renunzier;>;INS;é;V,NFIN,LGSPEC2
purter;<purte;>;DEL;r;V,IND,PRS,3,SG,LGSPEC3
purter;<purter;>;INS;a;V,IND,PRS,3,SG,LGSPEC3
schiver;<schive;>;DEL;r;V,3,PL,SBJV,PRS
gaujer;<gauj;>;DEL;er;V,3,PL,SBJV,PST,IPFV
gaujer;<gaujer;>;INS;assa;V,3,PL,SBJV,PST,IPFV
alesirer;<alesi;r>;DEL;re;V,1,PL,SBJV,PRS
alesirer;<alesirer;>;INS;on;V,1,PL,SBJV,PRS
tramuder;<tramud;>;DEL;er;V.CVB,PRS
tramuder;<tramuder;>;INS;an;V.CVB,PRS
rater;<rate;>;DEL;r;V,3,PL,SBJV,PRS
curespuender;<curespuend;er>;INS;ei;V,1,SG,SBJV,PRS,LGSPEC2
curespuender;<curespuende;>;DEL;r;V,1,SG,SBJV,PRS,LGSPEC2
prufesser;<prufess;>;DEL;er;V,3,PL,SBJV,PST,IPFV
prufesser;<prufesser;>;INS;assa;V,3,PL,SBJV,PST,IPFV
spartir;<spart;>;DEL;ir;V,2,SG,NFIN,LGSPEC2
spartir;<spartir;>;INS;esc;V,2,SG,NFIN,LGSPEC2
slunger;<slung;er>;INS;ov;V,IND,PST,2,SG,IPFV
slunger;<slunge;>;DEL;r;V,IND,PST,2,SG,IPFV
slunger;<slunger;>;INS;s;V,IND,PST,2,SG,IPFV
publicher;<publich;>;DEL;er;V,1,PL,SBJV,PRS
publicher;<publicher;>;INS;on;V,1,PL,SBJV,PRS
emaner;<emane;>;DEL;r;V,3,PL,SBJV,PRS
adoter;<adote;>;DEL;r;V,IND,PRS,2,SG,LGSPEC2
adoter;<adoter;>;INS;ies;V,IND,PRS,2,SG,LGSPEC2
istruir;<istrui;>;DEL;r;V,1,PL,SBJV,PST,IPFV
istruir;<istruir;>;INS;ssan;V,1,PL,SBJV,PST,IPFV
adater;<adate;>;DEL;r;V,2,SG,NFIN,LGSPEC2
adater;<adater;>;INS;ia;V,2,SG,NFIN,LGSPEC2
dormir;<dorm;>;DEL;ir;V.PTCP,PST
dormir;<dormir;>;INS;ì;V.PTCP,PST
udir;<udi;>;DEL;r;V.CVB,PRS
udir;<udir;>;INS;an;V.CVB,PRS
istituir;<istituir;>;INS;à;V,3,SG,IND,FUT
azerter;<azert;r>;DEL;e;V,1,SG,IND,FUT
azerter;<azerte;r>;INS;a;V,1,SG,IND,FUT
azerter;<azerter;>;INS;é;V,1,SG,IND,FUT
resulter;<result;er>;INS;ass;V,1,SG,SBJV,PST,IPFV
resulter;<resulte;>;DEL;r;V,1,SG,SBJV,PST,IPFV
coster;<cost;r>;DEL;e;V,2,PL,IND,FUT
coster;<coste;r>;INS;a;V,2,PL,IND,FUT
coster;<coster;>;INS;eis;V,2,PL,IND,FUT
secuestrer;<secuest;r>;DEL;re;V,IND,PRS,3,PL,LGSPEC1
secuestrer;<secuestrer;>;INS;a;V,IND,PRS,3,PL,LGSPEC1
adurver;<adurve;>;DEL;r;V,2,SG,SBJV,PRS,LGSPEC1
adurver;<adurver;>;INS;s;V,2,SG,SBJV,PRS,LGSPEC1
ancunter;<ancunte;>;DEL;r;V,IND,PRS,1,SG,LGSPEC1
finanzier;<finanzie;>;DEL;r;V,3,PL,SBJV,PRS
scurter;<scurt;er>;INS;ass;V,2,SG,SBJV,PST,IPFV
scurter;<scurte;>;DEL;r;V,2,SG,SBJV,PST,IPFV
scurter;<scurter;>;INS;s;V,2,SG,SBJV,PST,IPFV
arbitrer;<arbit;r>;DEL;re;V,IND,PRS,1,PL
arbitrer;<arbitrer;>;INS;on;V,IND,PRS,1,PL
spieter;<spiet;>;DEL;er;V.CVB,PRS
spieter;<spieter;>;INS;an;V.CVB,PRS
remander;<remand;er>;INS;ass;V,2,SG,SBJV,PST,IPFV
remander;<remande;>;DEL;r;V,2,SG,SBJV,PST,IPFV
remander;<remander;>;INS;s;V,2,SG,SBJV,PST,IPFV
resserver;<resserv;>;DEL;er;V,IND,PST,3,SG,IPFV
resserver;<resserver;>;INS;ova;V,IND,PST,3,SG,IPFV
messei;<mess;ei>;INS;ov;V,IND,PST,1,SG,IPFV
messei;<messe;>;DEL;i;V,IND,PST,1,SG,IPFV
rater;<rat;>;DEL;er;V,IND,PRS,3,SG,LGSPEC1
rater;<rater;>;INS;a;V,IND,PRS,3,SG,LGSPEC1
mander;<mand;>;DEL;er;V,3,SG,SBJV,PST,IPFV
mander;<mander;>;INS;assa;V,3,SG,SBJV,PST,IPFV
capir;<cap;>;DEL;ir;V,IND,PRS,1,SG,LGSPEC1
capir;<capir;>;INS;e;V,IND,PRS,1,SG,LGSPEC1
slunger;<slung;r>;DEL;e;V,1,SG,IND,FUT
slunger;<slunge;r>;INS;a;V,1,SG,IND,FUT
slunger;<slunger;>;INS;é;V,1,SG,IND,FUT
perdujer;<perduj;>;DEL;er;V,IND,PST,2,PL,IPFV
perdujer;<perdujer;>;INS;ovais;V,IND,PST,2,PL,IPFV
strenjer;<stren;>;DEL;jer;V.PTCP,PST
strenjer;<strenjer;>;INS;t;V.PTCP,PST
spieter;<spiet;>;DEL;er;V,IND,PST,3,SG,IPFV
spieter;<spieter;>;INS;ova;V,IND,PST,3,SG,IPFV
dormir;<dormir;>;INS;à;V,3,PL,IND,FUT
passer;<pass;er>;INS;ei;V,1,SG,SBJV,PRS,LGSPEC2
passer;<passe;>;DEL;r;V,1,SG,SBJV,PRS,LGSPEC2
desvier;<desvi;>;DEL;er;V.PTCP,PST
desvier;<desvier;>;INS;é;V.PTCP,PST
unir;<uni;>;DEL;r;V,IND,PRS,1,PL
unir;<unir;>;INS;on;V,IND,PRS,1,PL
erjer;<erje;>;DEL;r;V,2,PL,SBJV,PRS
erjer;<erjer;>;INS;is;V,2,PL,SBJV,PRS
finanzier;<finanzi;>;DEL;er;V,IND,PRS,3,SG,LGSPEC1
finanzier;<finanzier;>;INS;a;V,IND,PRS,3,SG,LGSPEC1
arester;<areste;>;DEL;r;V,2,SG,NFIN,LGSPEC2
arester;<arester;>;INS;ia;V,2,SG,NFIN,LGSPEC2
istruir;<istrui;>;DEL;r;V.CVB,PRS
istruir;<istruir;>;INS;an;V.CVB,PRS
lascer;<lasc;er>;INS;ed;V,2,PL,NFIN
lascer;<lasce;>;DEL;r;V,2,PL,NFIN
dormir;<dorm;>;DEL;ir;V,3,SG,SBJV,PRS,LGSPEC1
dormir;<dormir;>;INS;e;V,3,SG,SBJV,PRS,LGSPEC1
damander;<damand;r>;DEL;e;V,2,SG,IND,FUT
damander;<damande;r>;INS;a;V,2,SG,IND,FUT
damander;<damander;>;INS;as;V,2,SG,IND,FUT
autoriser;<autorise;>;DEL;r;V,IND,PRS,2,SG,LGSPEC2
autoriser;<autoriser;>;INS;ies;V,IND,PRS,2,SG,LGSPEC2
acurder;<acurd;r>;DEL;e;V,1,SG,IND,FUT
acurder;<acurde;r>;INS;a;V,1,SG,IND,FUT
acurder;<acurder;>;INS;é;V,1,SG,IND,FUT
mutiver;<mutiv;r>;DEL;e;V,2,SG,IND,FUT
mutiver;<mutive;r>;INS;a;V,2,SG,IND,FUT
mutiver;<mutiver;>;INS;as;V,2,SG,IND,FUT
garantir;<garant;>;DEL;ir;V,2,SG,SBJV,PRS,LGSPEC2
garantir;<garantir;>;INS;esces;V,2,SG,SBJV,PRS,LGSPEC2
goder;<gode;>;DEL;r;V,IND,PRS,2,SG,LGSPEC1
goder;<goder;>;INS;s;V,IND,PRS,2,SG,LGSPEC1
desvier;<desvi;>;DEL;er;V,IND,PST,3,SG,IPFV
desvier;<desvier;>;INS;ova;V,IND,PST,3,SG,IPFV
spieter;<spiet;er>;INS;ei;V,1,SG,SBJV,PRS,LGSPEC2
spieter;<spiete;>;DEL;r;V,1,SG,SBJV,PRS,LGSPEC2
viver;<vive;>;DEL;r;V,3,SG,SBJV,PST,IPFV
viver;<viver;>;INS;ssa;V,3,SG,SBJV,PST,IPFV
coster;<cost;>;DEL;er;V,IND,PST,2,PL,IPFV
coster;<coster;>;INS;ovais;V,IND,PST,2,PL,IPFV
promulgher;<promulghe;>;DEL;r;V,IND,PRS,2,SG,LGSPEC1
promulgher;<promulgher;>;INS;s;V,IND,PRS,2,SG,LGSPEC1
someter;<somet;r>;DEL;e;V,1,PL,IND,FUT
someter;<somete;r>;INS;a;V,1,PL,IND,FUT
someter;<someter;>;INS;on;V,1,PL,IND,FUT
savei;<sav;>;DEL;ei;V,1,SG,IND,FUT
savei;<savei;>;INS;aré;V,1,SG,IND,FUT
reguler;<regul;>;DEL;er;V,IND,PST,2,PL,IPFV
reguler;<reguler;>;INS;ovais;V,IND,PST,2,PL,IPFV
atribuir;<atribui;>;DEL;r;V,2,PL,SBJV,PRS
atribuir;<atribuir;>;INS;eis;V,2,PL,SBJV,PRS
apurver;<apurve;>;DEL;r;V,IND,PRS,2,SG,LGSPEC2
apurver;<apurver;>;INS;ies;V,IND,PRS,2,SG,LGSPEC2
acrediter;<acredite;>;DEL;r;V,2,SG,NFIN,LGSPEC2
acrediter;<acrediter;>;INS;ia;V,2,SG,NFIN,LGSPEC2
aproer;<aproe;>;DEL;r;V,1,SG,SBJV,PRS,LGSPEC1
ancunter;<ancunt;>;DEL;er;V,NFIN,LGSPEC2
ancunter;<ancunter;>;INS;é;V,NFIN,LGSPEC2
goder;<god;er>;INS;ei;V,3,SG,SBJV,PRS,LGSPEC2
goder;<gode;>;DEL;r;V,3,SG,SBJV,PRS,LGSPEC2
proibir;<proib;>;DEL;ir;V,3,PL,SBJV,PRS,LGSPEC2
proibir;<proibir;>;INS;esce;V,3,PL,SBJV,PRS,LGSPEC2
atuer;<atue;>;DEL;r;V,1,SG,SBJV,PRS,LGSPEC1
cruzier;<cruzi;r>;DEL;e;V,1,SG,IND,FUT
cruzier;<cruzie;r>;INS;a;V,1,SG,IND,FUT
cruzier;<cruzier;>;INS;é;V,1,SG,IND,FUT
deslier;<desli;>;DEL;er;V,IND,PST,3,PL,IPFV
deslier;<deslier;>;INS;ova;V,IND,PST,3,PL,IPFV
segurer;<segur;r>;DEL;e;V,2,PL,IND,FUT
segurer;<segure;r>;INS;a;V,2,PL,IND,FUT
segurer;<segurer;>;INS;eis;V,2,PL,IND,FUT
adurver;<adurve;>;DEL;r;V,2,SG,NFIN,LGSPEC2
adurver;<adurver;>;INS;ia;V,2,SG,NFIN,LGSPEC2
cuntroler;<cuntrole;>;DEL;r;V,3,PL,SBJV,PRS
furmer;<furme;>;DEL;r;V,2,SG,NFIN,LGSPEC2
furmer;<furmer;>;INS;ia;V,2,SG,NFIN,LGSPEC2
destumer;<destum;>;DEL;er;V,3,PL,SBJV,PST,IPFV
destumer;<destumer;>;INS;assa;V,3,PL,SBJV,PST,IPFV
reurganiser;<reurganise;>;DEL;r;V,IND,PRS,3,SG,LGSPEC3
reurganiser;<reurganiser;>;INS;a;V,IND,PRS,3,SG,LGSPEC3
ancunter;<ancunt;>;DEL;er;V,3,SG,SBJV,PST,IPFV
ancunter;<ancunter;>;INS;assa;V,3,SG,SBJV,PST,IPFV
erjer;<erj;>;DEL;er;V,IND,PST,3,SG,IPFV
erjer;<erjer;>;INS;ova;V,IND,PST,3,SG,IPFV
reurganiser;<reurganis;>;DEL;er;V,3,SG,SBJV,PST,IPFV
reurganiser;<reurganiser;>;INS;assa;V,3,SG,SBJV,PST,IPFV
limiter;<limit;>;DEL;er;V,NFIN,LGSPEC2
limiter;<limiter;>;INS;é;V,NFIN,LGSPEC2
morir;<m;r>;DEL;ori;V,IND,PRS,3,SG
morir;<mori;r>;INS;ue;V,IND,PRS,3,SG
porter;<porte;>;DEL;r;V,2,SG,SBJV,PRS,LGSPEC2
porter;<porter;>;INS;ies;V,2,SG,SBJV,PRS,LGSPEC2
eserziter;<eserzit;>;DEL;er;V,NFIN,LGSPEC2
eserziter;<eserziter;>;INS;é;V,NFIN,LGSPEC2
cumporter;<cumporte;>;DEL;r;V,IND,PRS,1,SG,LGSPEC1
depenjer;<depenj;r>;DEL;e;V,3,SG,IND,FUT
