Source;Left;Right;Operation;Object;Grammar
saldus;<sald;s>;DEL;u;ADJ,LOC,SG,MASC,CMPR
saldus;<saldu;s>;INS;e;ADJ,LOC,SG,MASC,CMPR
saldus;<saldus;>;INS;niame;ADJ,LOC,SG,MASC,CMPR
sapnuoti;<sapnuot;>;DEL;i;V,V.PTCP,LGSPEC3
sapnuoti;<sapnuoti;>;INS;e;V,V.PTCP,LGSPEC3
džiaugsmingas;<džiaugsminga;>;DEL;s;ADJ,INST,SG,FEM,POS
kurti;<kur;i>;DEL;t;V,2,SG,FUT,IND
kurti;<kurt;i>;INS;s;V,2,SG,FUT,IND
perparduoti;<perparduot;>;DEL;i;V,2,SG,SBJV
perparduoti;<perparduoti;>;INS;um;V,2,SG,SBJV
seksualumas;<seksual;>;DEL;umas;N,GEN,PL
seksualumas;<seksualumas;>;INS;ùmų;N,GEN,PL
keliauti;<;keliauti>;INS;te;V,3,PL,IMP
keliauti;<keliau;>;DEL;ti;V,3,PL,IMP
keliauti;<keliauti;>;INS;ja;V,3,PL,IMP
daktaras;<daktar;>;DEL;as;N,LOC,SG
daktaras;<daktaras;>;INS;e;N,LOC,SG
faktas;<f;ktas>;DEL;a;N,VOC,SG
faktas;<fa;ktas>;INS;ã;N,VOC,SG
faktas;<fakt;>;DEL;as;N,VOC,SG
faktas;<faktas;>;INS;e;N,VOC,SG
kiemelis;<kiem;lis>;DEL;e;N,LOC,PL
kiemelis;<kieme;lis>;INS;ẽ;N,LOC,PL
kiemelis;<kiemeli;s>;INS;uo;N,LOC,PL
kiemelis;<kiemelis;>;INS;e;N,LOC,PL
sveikinti;<sveikin;i>;DEL;t;V,2,SG,FUT,IND
sveikinti;<sveikint;i>;INS;s;V,2,SG,FUT,IND
gorgonė;<gorgon;>;DEL;ė;N,ACC,PL
gorgonė;<gorgonė;>;INS;es;N,ACC,PL
apžiūrėti;<apžiūrėt;>;DEL;i;V,V.PTCP,LGSPEC3
apžiūrėti;<apžiūrėti;>;INS;e;V,V.PTCP,LGSPEC3
haliucinacinis;<haliucinacini;>;DEL;s;ADJ,GEN,PL,MASC,POS
haliucinacinis;<haliucinacinis;>;INS;ų;ADJ,GEN,PL,MASC,POS
nulaižyti;<nulaižy;i>;DEL;t;V,1,PL,FUT,IND
nulaižyti;<nulaižyt;i>;INS;s;V,1,PL,FUT,IND
nulaižyti;<nulaižyti;>;INS;me;V,1,PL,FUT,IND
sinagoga;<sinagoga;>;INS;i;N,DAT,SG
įkeliauti;<įkeliau;>;DEL;ti;V,V.PTCP,ADV,LGSPEC2,ACT
įkeliauti;<įkeliauti;>;INS;damas;V,V.PTCP,ADV,LGSPEC2,ACT
dvaras;<dvar;s>;DEL;a;N,LOC,PL
dvaras;<dvara;s>;INS;uo;N,LOC,PL
dvaras;<dvaras;>;INS;è;N,LOC,PL
apžiūrėti;<apžiūrė;i>;DEL;t;V,1,PL,IMP
apžiūrėti;<apžiūrėt;i>;INS;k;V,1,PL,IMP
apžiūrėti;<apžiūrėti;>;INS;me;V,1,PL,IMP
nokti;<nok;ti>;INS;s;V,3,PL,PRS,IND
nokti;<nokt;>;DEL;i;V,3,PL,PRS,IND
nokti;<nokti;>;INS;a;V,3,PL,PRS,IND
pradaryti;<pradar;i>;DEL;yt;V,2,SG,PRS,IND
pradaryti;<pradaryt;i>;INS;a;V,2,SG,PRS,IND
baltas;<balt;>;DEL;as;ADJ,LOC,SG,FEM,POS
baltas;<baltas;>;INS;oje;ADJ,LOC,SG,FEM,POS
paplūdimys;<paplūdim;>;DEL;ys;N,VOC,SG
paplūdimys;<paplūdimys;>;INS;ỹ;N,VOC,SG
keliauti;<kelia;uti>;INS;uj;V,1,SG,PRS,IND
keliauti;<keliau;>;DEL;ti;V,1,SG,PRS,IND
latvė;<l;tvė>;DEL;a;N,LOC,PL
latvė;<la;tvė>;INS;ã;N,LOC,PL
latvė;<latvė;>;INS;se;N,LOC,PL
bijoti;<bij;oti>;INS;odav;V,3,SG,PST,FREQ,IND
bijoti;<bijo;>;DEL;ti;V,3,SG,PST,FREQ,IND
sunkus;<sunk;us>;INS;iá;ADJ,INST,SG,MASC,SPRL
sunkus;<sunkus;>;INS;iu;ADJ,INST,SG,MASC,SPRL
korporacija;<korpor;cija>;DEL;a;N,DAT,PL
korporacija;<korpora;cija>;INS;ã;N,DAT,PL
korporacija;<korporacij;>;DEL;a;N,DAT,PL
korporacija;<korporacija;>;INS;oms;N,DAT,PL
drugys;<drug;s>;DEL;y;N,INST,PL
drugys;<drugy;s>;INS;iaĩ;N,INST,PL
išsiūti;<išs;i>;DEL;iūt;V,3,SG,PST,IND
išsiūti;<išsiūti;>;INS;uvo;V,3,SG,PST,IND
dieviškas;<dievišk;s>;DEL;a;ADJ,NOM,PL,MASC,CMPR
dieviškas;<dieviška;s>;INS;e;ADJ,NOM,PL,MASC,CMPR
dieviškas;<dieviškas;>;INS;ni;ADJ,NOM,PL,MASC,CMPR
adyti;<ad;>;DEL;yti;V,3,SG,SBJV
adyti;<adyti;>;INS;ýtų;V,3,SG,SBJV
gavialas;<gaviala;>;DEL;s;N,VOC,PL
gavialas;<gavialas;>;INS;i;N,VOC,PL
vietininkas;<vi;tininkas>;DEL;e;N,ACC,SG
vietininkas;<vie;tininkas>;INS;ẽ;N,ACC,SG
vietininkas;<vietinink;>;DEL;as;N,ACC,SG
vietininkas;<vietininkas;>;INS;ą;N,ACC,SG
balnoti;<balnot;>;DEL;i;V,V.PTCP,LGSPEC3
balnoti;<balnoti;>;INS;e;V,V.PTCP,LGSPEC3
latviškas;<latvišk;s>;DEL;a;ADJ,LOC,PL,FEM,POS
latviškas;<latviška;s>;INS;o;ADJ,LOC,PL,FEM,POS
latviškas;<latviškas;>;INS;e;ADJ,LOC,PL,FEM,POS
raudonas;<raudon;s>;DEL;a;ADJ,GEN,SG,FEM,POS
raudonas;<raudona;s>;INS;o;ADJ,GEN,SG,FEM,POS
atsiminti;<atsimin;>;DEL;ti;V,1,PL,PST,FREQ,IND
atsiminti;<atsiminti;>;INS;davome;V,1,PL,PST,FREQ,IND
balnoti;<balnoti;>;INS;nas;V,V.PTCP,LGSPEC1,PASS
vėjas;<vėja;>;DEL;s;N,VOC,SG
vėjas;<vėjas;>;INS;u;N,VOC,SG
vaikas;<vaik;s>;DEL;a;N,LOC,PL
vaikas;<vaika;s>;INS;uo;N,LOC,PL
vaikas;<vaikas;>;INS;è;N,LOC,PL
stebėti;<stebė;i>;DEL;t;V,V.PTCP,FUT,ACT
stebėti;<stebėt;i>;INS;s;V,V.PTCP,FUT,ACT
stebėti;<stebėti;>;INS;ąs;V,V.PTCP,FUT,ACT
baigti;<baig;i>;DEL;t;V,V.PTCP,PRS,PASS
baigti;<baigti;>;INS;amas;V,V.PTCP,PRS,PASS
šmėkla;<šmėkl;>;DEL;a;N,INST,PL
šmėkla;<šmėkla;>;INS;omis;N,INST,PL
užparduoti;<užparduo;ti>;INS;sian;V,V.PTCP,ADV,FUT,ACT
užparduoti;<užparduot;>;DEL;i;V,V.PTCP,ADV,FUT,ACT
šlapimas;<šlap;mas>;DEL;i;N,INST,PL
šlapimas;<šlapi;mas>;INS;ì;N,INST,PL
šlapimas;<šlapima;s>;INS;i;N,INST,PL
gauti;<gau;>;DEL;ti;V,V.PTCP,PST,FREQ,ACT
gauti;<gauti;>;INS;davęs;V,V.PTCP,PST,FREQ,ACT
garas;<gar;>;DEL;as;N,INST,SG
garas;<garas;>;INS;u;N,INST,SG
orgija;<;rgija>;DEL;o;N,ACC,PL
orgija;<o;rgija>;INS;ò;N,ACC,PL
orgija;<orgija;>;INS;s;N,ACC,PL
žiūrėti;<žiūr;i>;DEL;ėt;V,V.PTCP,ADV,PRS,ACT
žiūrėti;<žiūrėti;>;INS;nt;V,V.PTCP,ADV,PRS,ACT
apkalbėti;<apkalbė;>;DEL;ti;V,V.PTCP,ADV,PST,FREQ,ACT
apkalbėti;<apkalbėti;>;INS;davus;V,V.PTCP,ADV,PST,FREQ,ACT
nuomonė;<n;omonė>;DEL;u;N,LOC,SG
nuomonė;<nu;omonė>;INS;ú;N,LOC,SG
nuomonė;<nuomonė;>;INS;je;N,LOC,SG
meilė;<m;ilė>;DEL;e;N,NOM,SG
meilė;<me;ilė>;INS;é;N,NOM,SG
bulgariškas;<bulgarišk;>;DEL;as;ADJ,GEN,PL,MASC,POS
bulgariškas;<bulgariškas;>;INS;ų;ADJ,GEN,PL,MASC,POS
portugališkas;<portugališka;>;DEL;s;ADJ,INST,SG,FEM,POS
perkalbėti;<perkalb;ti>;DEL;ė;V,V.PTCP,ADV,PRS,ACT
perkalbėti;<perkalbė;ti>;INS;an;V,V.PTCP,ADV,PRS,ACT
perkalbėti;<perkalbėt;>;DEL;i;V,V.PTCP,ADV,PRS,ACT
įnoringas;<įnoring;as>;INS;i;ADJ,GEN,SG,MASC,SPRL
įnoringas;<įnoringa;s>;INS;u;ADJ,GEN,SG,MASC,SPRL
įnoringas;<įnoringas;>;INS;io;ADJ,GEN,SG,MASC,SPRL
niaukti;<ni;ukti>;DEL;a;V,1,PL,PST,FREQ,IND
niaukti;<nia;ukti>;INS;á;V,1,PL,PST,FREQ,IND
niaukti;<niauk;>;DEL;ti;V,1,PL,PST,FREQ,IND
niaukti;<niaukti;>;INS;davome;V,1,PL,PST,FREQ,IND
sunaudotojas;<sunaud;tojas>;DEL;o;N,VOC,SG
sunaudotojas;<sunaudo;tojas>;INS;ó;N,VOC,SG
sunaudotojas;<sunaudotoja;>;DEL;s;N,VOC,SG
sunaudotojas;<sunaudotojas;>;INS;u;N,VOC,SG
tvirtas;<tvir;as>;DEL;t;ADJ,GEN,SG,FEM,SPRL
tvirtas;<tvirt;as>;INS;či;ADJ,GEN,SG,FEM,SPRL
tvirtas;<tvirta;s>;INS;usio;ADJ,GEN,SG,FEM,SPRL
geras;<ger;s>;DEL;a;ADJ,INST,PL,FEM,CMPR
geras;<gera;s>;INS;esnėmi;ADJ,INST,PL,FEM,CMPR
kaltinti;<kaltin;ti>;INS;o;V,2,PL,PST,IND
kaltinti;<kaltint;>;DEL;i;V,2,PL,PST,IND
kaltinti;<kaltinti;>;INS;e;V,2,PL,PST,IND
pigus;<pig;>;DEL;us;ADJ,GEN,PL,MASC,POS
apmirti;<apmir;ti>;INS;ki;V,2,PL,IMP
apmirti;<apmirt;>;DEL;i;V,2,PL,IMP
apmirti;<apmirti;>;INS;e;V,2,PL,IMP
gysla;<g;sla>;DEL;y;N,GEN,PL
gysla;<gy;sla>;INS;ý;N,GEN,PL
gysla;<gysl;>;DEL;a;N,GEN,PL
gysla;<gysla;>;INS;ų;N,GEN,PL
žvaigždynas;<žvaigžd;nas>;DEL;y;N,INST,PL
žvaigždynas;<žvaigždy;nas>;INS;ý;N,INST,PL
žvaigždynas;<žvaigždyna;s>;INS;i;N,INST,PL
įkeliauti;<įkeliau;i>;DEL;t;V,2,SG,PRS,IND
įkeliauti;<įkeliaut;i>;INS;j;V,2,SG,PRS,IND
giedras;<giedr;s>;DEL;a;ADJ,DAT,PL,MASC,POS
giedras;<giedra;s>;INS;iem;ADJ,DAT,PL,MASC,POS
gražinti;<gražint;>;DEL;i;V,2,PL,SBJV
gražinti;<gražinti;>;INS;umėte;V,2,PL,SBJV
pieniškas;<pienišk;s>;DEL;a;ADJ,VOC,PL,FEM,POS
pieniškas;<pieniška;s>;INS;o;ADJ,VOC,PL,FEM,POS
pusseserė;<p;sseserė>;DEL;u;N,ACC,SG
pusseserė;<pu;sseserė>;INS;ù;N,ACC,SG
pusseserė;<pusseser;>;DEL;ė;N,ACC,SG
pusseserė;<pusseserė;>;INS;ę;N,ACC,SG
pralaukti;<pralauk;>;DEL;ti;V,1,PL,PST,IND
pralaukti;<pralaukti;>;INS;ėme;V,1,PL,PST,IND
malonus;<malon;>;DEL;us;ADJ,INST,SG,FEM,POS
malonus;<malonus;>;INS;ia;ADJ,INST,SG,FEM,POS
kalbus;<kalb;s>;DEL;u;ADJ,GEN,SG,FEM,POS
kalbus;<kalbu;s>;INS;io;ADJ,GEN,SG,FEM,POS
padorus;<pador;s>;DEL;u;ADJ,NOM,SG,FEM,CMPR
padorus;<padoru;s>;INS;e;ADJ,NOM,SG,FEM,CMPR
padorus;<padorus;>;INS;nė;ADJ,NOM,SG,FEM,CMPR
kovas;<kov;s>;DEL;a;N,DAT,PL
kovas;<kova;s>;INS;ám;N,DAT,PL
abortas;<abort;>;DEL;as;N,INST,SG
abortas;<abortas;>;INS;u;N,INST,SG
etimologija;<etimol;gija>;DEL;o;N,VOC,SG
etimologija;<etimolo;gija>;INS;ò;N,VOC,SG
vaginalinis seksas;<vaginalin; seksas>;DEL;is;N,ACC,SG
vaginalinis seksas;<vaginalinis; seksas>;INS;į;N,ACC,SG
vaginalinis seksas;<vaginalinis sek;s>;DEL;sa;N,ACC,SG
vaginalinis seksas;<vaginalinis seksas;>;INS;ą;N,ACC,SG
lenkiškas;<lenkišk;s>;DEL;a;ADJ,LOC,PL,FEM,POS
lenkiškas;<lenkiška;s>;INS;o;ADJ,LOC,PL,FEM,POS
lenkiškas;<lenkiškas;>;INS;e;ADJ,LOC,PL,FEM,POS
astronominis vienetas;<astronomin; vienetas>;DEL;is;N,ACC,SG
astronominis vienetas;<astronominis; vienetas>;INS;į;N,ACC,SG
astronominis vienetas;<astronominis vienet;>;DEL;as;N,ACC,SG
astronominis vienetas;<astronominis vienetas;>;INS;ą;N,ACC,SG
pluta;<plut;>;DEL;a;N,GEN,SG
pluta;<pluta;>;INS;õs;N,GEN,SG
ydingas;<yding;s>;DEL;a;ADJ,DAT,PL,MASC,CMPR
ydingas;<ydinga;s>;INS;esniem;ADJ,DAT,PL,MASC,CMPR
Mergelė;<Mergel;>;DEL;ė;N,VOC,SG
Mergelė;<Mergelė;>;INS;e;N,VOC,SG
afganas;<afgan;>;DEL;as;N,INST,SG
afganas;<afganas;>;INS;u;N,INST,SG
netvarkingas;<netvarking;s>;DEL;a;ADJ,NOM,PL,MASC,CMPR
netvarkingas;<netvarkinga;s>;INS;e;ADJ,NOM,PL,MASC,CMPR
netvarkingas;<netvarkingas;>;INS;ni;ADJ,NOM,PL,MASC,CMPR
apipjaustyti;<apipjaus;ti>;DEL;ty;V,2,SG,PST,IND
apipjaustyti;<apipjaustyt;i>;INS;e;V,2,SG,PST,IND
rėkti;<rėk;>;DEL;ti;V,V.PTCP,PST,FREQ,ACT
rėkti;<rėkti;>;INS;davęs;V,V.PTCP,PST,FREQ,ACT
latakas;<lat;kas>;DEL;a;N,VOC,PL
latakas;<lata;kas>;INS;ã;N,VOC,PL
latakas;<lataka;>;DEL;s;N,VOC,PL
latakas;<latakas;>;INS;i;N,VOC,PL
abatas;<abat;s>;DEL;a;N,ACC,PL
abatas;<abata;s>;INS;ù;N,ACC,PL
ankštas;<ankš;as>;DEL;t;ADJ,LOC,PL,FEM,SPRL
ankštas;<ankšt;as>;INS;či;ADJ,LOC,PL,FEM,SPRL
ankštas;<ankšta;s>;INS;usio;ADJ,LOC,PL,FEM,SPRL
ankštas;<ankštas;>;INS;e;ADJ,LOC,PL,FEM,SPRL
metai;<met;>;DEL;ai;N,GEN,SG
metai;<metai;>;INS;ų;N,GEN,SG
narvas;<narv;s>;DEL;a;N,LOC,PL
narvas;<narva;s>;INS;uo;N,LOC,PL
narvas;<narvas;>;INS;è;N,LOC,PL
didžioji panda;<didžio;i panda>;DEL;j;N,INST,PL
didžioji panda;<didžioj;i panda>;INS;siom;N,INST,PL
didžioji panda;<didžioji; panda>;INS;s;N,INST,PL
didžioji panda;<didžioji pand;>;DEL;a;N,INST,PL
didžioji panda;<didžioji panda;>;INS;omis;N,INST,PL
saldus;<sald;us>;INS;žia;ADJ,DAT,SG,FEM,SPRL
saldus;<saldus;>;INS;iai;ADJ,DAT,SG,FEM,SPRL
pinti;<pint;>;DEL;i;V,V.PTCP,LGSPEC3
pinti;<pinti;>;INS;e;V,V.PTCP,LGSPEC3
miksėti;<miksė;>;DEL;ti;V,1,SG,PST,FREQ,IND
miksėti;<miksėti;>;INS;davau;V,1,SG,PST,FREQ,IND
analinis seksas;<analini; seksas>;DEL;s;N,DAT,SG
analinis seksas;<analinis; seksas>;INS;am;N,DAT,SG
analinis seksas;<analinis sek;s>;DEL;sa;N,DAT,SG
analinis seksas;<analinis seksas;>;INS;ui;N,DAT,SG
prancūzų buldogas;<prancūzų buldoga;>;DEL;s;N,VOC,PL
prancūzų buldogas;<prancūzų buldogas;>;INS;i;N,VOC,PL
prostata;<prostata;>;INS;i;N,DAT,SG
rumunas;<rumuna;>;DEL;s;N,NOM,PL
rumunas;<rumunas;>;INS;i;N,NOM,PL
katedra;<katedr;>;DEL;a;N,NOM,PL
katedra;<katedra;>;INS;os;N,NOM,PL
abchazė;<abchaz;>;DEL;ė;N,ACC,PL
abchazė;<abchazė;>;INS;ès;N,ACC,PL
kalbėti;<kalbė;ti>;INS;si;V,2,PL,FUT,IND
kalbėti;<kalbėt;>;DEL;i;V,2,PL,FUT,IND
kalbėti;<kalbėti;>;INS;e;V,2,PL,FUT,IND
barškuolė;<barškuol;>;DEL;ė;N,INST,SG
barškuolė;<barškuolė;>;INS;e;N,INST,SG
dergti;<derg;>;DEL;ti;V,V.PTCP,PST,ACT
dergti;<dergti;>;INS;ęs;V,V.PTCP,PST,ACT
šarvas;<šarva;s>;INS;m;N,DAT,PL
ypatingas;<ypating;s>;DEL;a;ADJ,DAT,PL,FEM,POS
ypatingas;<ypatinga;s>;INS;om;ADJ,DAT,PL,FEM,POS
roplys;<ropl;>;DEL;ys;N,GEN,SG
roplys;<roplys;>;INS;io;N,GEN,SG
apdaryti;<apdary;>;DEL;ti;V,1,PL,PST,FREQ,IND
apdaryti;<apdaryti;>;INS;davome;V,1,PL,PST,FREQ,IND
volframas;<volfram;>;DEL;as;N,ACC,SG
volframas;<volframas;>;INS;ą;N,ACC,SG
prausti;<praus;>;DEL;ti;V,3,SG,PST,FREQ,IND
prausti;<prausti;>;INS;davo;V,3,SG,PST,FREQ,IND
elnias;<elnia;s>;INS;i;N,INST,PL
patrauklus;<patraukl;us>;INS;ia;ADJ,LOC,SG,FEM,SPRL
patrauklus;<patrauklus;>;INS;ioje;ADJ,LOC,SG,FEM,SPRL
patrauklus;<patraukl;>;DEL;us;ADJ,INST,SG,FEM,POS
patrauklus;<patrauklus;>;INS;ia;ADJ,INST,SG,FEM,POS
fizika;<fizik;>;DEL;a;N,LOC,PL
fizika;<fizika;>;INS;ose;N,LOC,PL
parkeliauti;<parkelia;>;DEL;uti;V,3,PL,PST,IND
parkeliauti;<parkeliauti;>;INS;vo;V,3,PL,PST,IND
paslaptingas;<paslapting;s>;DEL;a;ADJ,NOM,SG,MASC,CMPR
paslaptingas;<paslaptinga;s>;INS;esni;ADJ,NOM,SG,MASC,CMPR
veiksmažodis;<veiksm;žodis>;DEL;a;N,LOC,PL
veiksmažodis;<veiksma;žodis>;INS;ã;N,LOC,PL
veiksmažodis;<veiksmažod;is>;INS;ž;N,LOC,PL
veiksmažodis;<veiksmažodi;s>;INS;uo;N,LOC,PL
veiksmažodis;<veiksmažodis;>;INS;e;N,LOC,PL
netvarka;<netvark;>;DEL;a;N,VOC,PL
netvarka;<netvarka;>;INS;os;N,VOC,PL
orgiškas;<orgišk;s>;DEL;a;ADJ,DAT,PL,MASC,CMPR
orgiškas;<orgiška;s>;INS;esniem;ADJ,DAT,PL,MASC,CMPR
haliucinogeninis;<haliucinogenin;>;DEL;is;ADJ,ACC,SG,FEM,POS
haliucinogeninis;<haliucinogeninis;>;INS;ę;ADJ,ACC,SG,FEM,POS
gulbė;<gulbė;>;INS;s;N,NOM,PL
gruodis;<gr;odis>;DEL;u;N,ACC,PL
gruodis;<gru;odis>;INS;ú;N,ACC,PL
gruodis;<gruod;is>;INS;ž;N,ACC,PL
gruodis;<gruodi;s>;INS;u;N,ACC,PL
gimtoji kalba;<gimto;i kalba>;DEL;j;N,LOC,PL
gimtoji kalba;<gimtoj;i kalba>;INS;s;N,LOC,PL
gimtoji kalba;<gimtoji; kalba>;INS;ose;N,LOC,PL
gimtoji kalba;<gimtoji kalb;>;DEL;a;N,LOC,PL
gimtoji kalba;<gimtoji kalba;>;INS;ose;N,LOC,PL
nebeprisikiškiakopūsteliauti;<nebeprisikiškiakopūsteliau;i>;DEL;t;V,1,PL,FUT,IND
nebeprisikiškiakopūsteliauti;<nebeprisikiškiakopūsteliaut;i>;INS;s;V,1,PL,FUT,IND
nebeprisikiškiakopūsteliauti;<nebeprisikiškiakopūsteliauti;>;INS;me;V,1,PL,FUT,IND
apgalėti;<apgalė;>;DEL;ti;V,V.PTCP,ADV,LGSPEC2,ACT
apgalėti;<apgalėti;>;INS;damas;V,V.PTCP,ADV,LGSPEC2,ACT
geras;<ger;>;DEL;as;ADJ,INST,SG,MASC,POS
geras;<geras;>;INS;u;ADJ,INST,SG,MASC,POS
užparduoti;<užparduo;>;DEL;ti;V,3,PL,PRS,IND
užparduoti;<užparduoti;>;INS;da;V,3,PL,PRS,IND
perdalijimas;<p;rdalijimas>;DEL;e;N,DAT,PL
perdalijimas;<pe;rdalijimas>;INS;é;N,DAT,PL
perdalijimas;<perdalijima;s>;INS;m;N,DAT,PL
dūkinti;<dūkin;ti>;INS;ki;V,2,PL,IMP
dūkinti;<dūkint;>;DEL;i;V,2,PL,IMP
dūkinti;<dūkinti;>;INS;e;V,2,PL,IMP
palaukti;<palauk;i>;DEL;t;V,1,SG,SBJV
palaukti;<palaukt;i>;INS;č;V,1,SG,SBJV
palaukti;<palaukti;>;INS;au;V,1,SG,SBJV
ola;<ol;>;DEL;a;N,INST,SG
ola;<ola;>;INS;à;N,INST,SG
sausas;<sau;s>;DEL;sa;ADJ,GEN,PL,FEM,POS
sausas;<sausas;>;INS;ų;ADJ,GEN,PL,FEM,POS
atkeliauti;<atkeliau;i>;DEL;t;V,V.PTCP,FUT,ACT
atkeliauti;<atkeliaut;i>;INS;s;V,V.PTCP,FUT,ACT
atkeliauti;<atkeliauti;>;INS;ąs;V,V.PTCP,FUT,ACT
kalbėti;<kalb;>;DEL;ėti;V,3,PL,PRS,IND
kalbėti;<kalbėti;>;INS;a;V,3,PL,PRS,IND
apsiūti;<apsiūt;>;DEL;i;V,2,PL,SBJV
apsiūti;<apsiūti;>;INS;umėte;V,2,PL,SBJV
judaizmas;<judaizm;>;DEL;as;N,GEN,SG
judaizmas;<judaizmas;>;INS;o;N,GEN,SG
baronienė;<baronien;>;DEL;ė;N,ACC,SG
baronienė;<baronienė;>;INS;ę;N,ACC,SG
miuonas;<miuon;>;DEL;as;N,ACC,SG
miuonas;<miuonas;>;INS;ą;N,ACC,SG
austi;<;austi>;INS;te;V,3,PL,IMP
austi;<au;i>;DEL;st;V,3,PL,IMP
austi;<aust;i>;INS;dž;V,3,PL,IMP
austi;<austi;>;INS;a;V,3,PL,IMP
dama;<dam;>;DEL;a;N,NOM,SG
dama;<dama;>;INS;à;N,NOM,SG
kartoti;<kartot;>;DEL;i;V,V.PTCP,PST,PASS
kartoti;<kartoti;>;INS;as;V,V.PTCP,PST,PASS
gaidrus;<gaidr;us>;INS;esni;ADJ,LOC,PL,MASC,CMPR
gaidrus;<gaidru;s>;INS;o;ADJ,LOC,PL,MASC,CMPR
gaidrus;<gaidrus;>;INS;e;ADJ,LOC,PL,MASC,CMPR
kultūra;<kultūr;>;DEL;a;N,INST,PL
kultūra;<kultūra;>;INS;omis;N,INST,PL
klavišas;<klaviša;s>;INS;m;N,DAT,PL
svarbus;<svarb;us>;INS;iausi;ADJ,ACC,PL,MASC,SPRL
segti;<seg;ti>;INS;an;V,V.PTCP,ADV,PRS,ACT
segti;<segt;>;DEL;i;V,V.PTCP,ADV,PRS,ACT
menkas;<menk;as>;INS;i;ADJ,NOM,PL,FEM,SPRL
menkas;<menka;s>;INS;usio;ADJ,NOM,PL,FEM,SPRL
tvarka;<tvark;>;DEL;a;N,VOC,PL
tvarka;<tvarka;>;INS;os;N,VOC,PL
erotiškas;<erotiška;>;DEL;s;ADJ,DAT,SG,FEM,POS
erotiškas;<erotiškas;>;INS;i;ADJ,DAT,SG,FEM,POS
mąstymas;<mąstym;>;DEL;as;N,LOC,SG
mąstymas;<mąstymas;>;INS;e;N,LOC,SG
haliucinacija;<haliucin;cija>;DEL;a;N,VOC,PL
haliucinacija;<haliucina;cija>;INS;ã;N,VOC,PL
haliucinacija;<haliucinacij;>;DEL;a;N,VOC,PL
haliucinacija;<haliucinacija;>;INS;os;N,VOC,PL
šiknarankė;<šiknara;kė>;DEL;n;N,INST,PL
šiknarankė;<šiknaran;kė>;INS;ñ;N,INST,PL
šiknarankė;<šiknarankė;>;INS;mis;N,INST,PL
cukrus;<c;krus>;DEL;u;N,ACC,SG
cukrus;<cu;krus>;INS;ù;N,ACC,SG
cukrus;<cukr;>;DEL;us;N,ACC,SG
cukrus;<cukrus;>;INS;ų;N,ACC,SG
keistasis kvarkas;<keist; kvarkas>;DEL;asis;N,INST,SG
keistasis kvarkas;<keistasis; kvarkas>;INS;uoju;N,INST,SG
keistasis kvarkas;<keistasis kvark;>;DEL;as;N,INST,SG
keistasis kvarkas;<keistasis kvarkas;>;INS;u;N,INST,SG
mylėti;<mylė;ti>;INS;ki;V,2,PL,IMP
mylėti;<mylėt;>;DEL;i;V,2,PL,IMP
mylėti;<mylėti;>;INS;e;V,2,PL,IMP
doktrina;<doktr;>;DEL;ina;N,ACC,SG
doktrina;<doktrina;>;INS;ìną;N,ACC,SG
faktas;<f;ktas>;DEL;a;N,GEN,PL
faktas;<fa;ktas>;INS;ã;N,GEN,PL
faktas;<fakt;>;DEL;as;N,GEN,PL
faktas;<faktas;>;INS;ų;N,GEN,PL
armėniškas;<armėnišk;>;DEL;as;ADJ,LOC,SG,FEM,POS
armėniškas;<armėniškas;>;INS;oje;ADJ,LOC,SG,FEM,POS
demokratija;<demokr;tija>;DEL;a;N,DAT,SG
demokratija;<demokra;tija>;INS;ã;N,DAT,SG
demokratija;<demokratija;>;INS;i;N,DAT,SG
ankštas;<ankšt;s>;DEL;a;ADJ,GEN,SG,MASC,CMPR
ankštas;<ankšta;s>;INS;e;ADJ,GEN,SG,MASC,CMPR
ankštas;<ankštas;>;INS;nio;ADJ,GEN,SG,MASC,CMPR
upinis;<upin;s>;DEL;i;ADJ,DAT,PL,FEM,POS
upinis;<upini;s>;INS;ėm;ADJ,DAT,PL,FEM,POS
falčionas;<falčion;>;DEL;as;N,VOC,SG
falčionas;<falčionas;>;INS;e;N,VOC,SG
estiškas;<estišk;>;DEL;as;ADJ,GEN,PL,MASC,POS
estiškas;<estiškas;>;INS;ų;ADJ,GEN,PL,MASC,POS
dilgėlė;<dilgėlė;>;INS;jè;N,LOC,SG
gražus;<graž;s>;DEL;u;ADJ,VOC,PL,FEM,POS
gražus;<gražu;s>;INS;io;ADJ,VOC,PL,FEM,POS
pirštas;<piršt;s>;DEL;a;N,LOC,PL
pirštas;<piršta;s>;INS;uo;N,LOC,PL
pirštas;<pirštas;>;INS;e;N,LOC,PL
lavonas;<lav;>;DEL;onas;N,ACC,SG
lavonas;<lavonas;>;INS;óną;N,ACC,SG
išdaigus;<išdaig;>;DEL;us;ADJ,DAT,SG,MASC,POS
išdaigus;<išdaigus;>;INS;iam;ADJ,DAT,SG,MASC,POS
dantis;<dant;>;DEL;is;N,GEN,PL
gražinti;<gražin;>;DEL;ti;V,3,PL,PRS,IND
gražinti;<gražinti;>;INS;a;V,3,PL,PRS,IND
lieti;<lie;>;DEL;ti;V,V.PTCP,PST,ACT
lieti;<lieti;>;INS;jęs;V,V.PTCP,PST,ACT
haliucinacinis;<haliucinacin;s>;DEL;i;ADJ,ACC,PL,FEM,POS
