Source;Left;Right;Operation;Object;Grammar
dregnākais;<dregnāk;>;DEL;ais;ADJ,NOM,SG,FEM
dregnākais;<dregnākais;>;INS;o;ADJ,NOM,SG,FEM
skaistulis;<skaist;ulis>;INS;uļ;N,ACC,PL
skaistulis;<skaistu;s>;DEL;li;N,ACC,PL
nebučot;<nebučo;>;DEL;t;V,1,PL,IMP
nebučot;<nebučot;>;INS;sim;V,1,PL,IMP
studēšana;<studēšana;>;INS;s;N,NOM,PL
kamielis;<kamie;>;DEL;lis;N,INST,PL
kamielis;<kamielis;>;INS;ļiem;N,INST,PL
pirkt;<;pirkt>;INS;jā;V,LGSPEC2,LgSPEC8
pirkt;<p;rkt>;DEL;i;V,LGSPEC2,LgSPEC8
pirkt;<pi;rkt>;INS;ē;V,LGSPEC2,LgSPEC8
pirkt;<pirk;t>;INS;o;V,LGSPEC2,LgSPEC8
izdarīgais;<izdarīga;>;DEL;is;ADJ,DAT,PL,FEM
izdarīgais;<izdarīgais;>;INS;jām;ADJ,DAT,PL,FEM
pirkt;<pir;>;DEL;kt;V,LGSPEC1,PST
pirkt;<pirkt;>;INS;cis;V,LGSPEC1,PST
nekuršana;<nekuršan;>;DEL;a;N,INST,SG
nekuršana;<nekuršana;>;INS;u;N,INST,SG
vaisla;<vaisl;>;DEL;a;N,INST,SG
vaisla;<vaisla;>;INS;u;N,INST,SG
stingākais;<stingāk;>;DEL;ais;ADJ,NOM,SG,MASC
stingākais;<stingākais;>;INS;o;ADJ,NOM,SG,MASC
nepateicīgākais;<nepateicīgāk;ais>;INS;aj;ADJ,GEN,SG,FEM
nepateicīgākais;<nepateicīgākai;>;DEL;s;ADJ,GEN,SG,FEM
pārart;<pārar;>;DEL;t;V,3,SG,PRS,IND
kosmoloģiskais;<kosmoloģisk;s>;DEL;ai;ADJ,NOM,PL,FEM
kosmoloģiskais;<kosmoloģiskai;s>;INS;ā;ADJ,NOM,PL,FEM
dzeltēnākais;<dzeltēnāka;s>;DEL;i;ADJ,INST,PL,MASC
dzeltēnākais;<dzeltēnākai;s>;INS;jo;ADJ,INST,PL,MASC
mazturīgāks;<mazturīgāk;>;DEL;s;ADJ,INST,SG,FEM
mazturīgāks;<mazturīgāks;>;INS;ā;ADJ,INST,SG,FEM
vājprātīgākais;<vājprātīgāk;s>;DEL;ai;ADJ,LOC,PL,FEM
vājprātīgākais;<vājprātīgākai;s>;INS;ā;ADJ,LOC,PL,FEM
pilnīgais;<pilnīg;ais>;INS;aj;ADJ,GEN,SG,FEM
pilnīgais;<pilnīgai;>;DEL;s;ADJ,GEN,SG,FEM
visizcilākais;<visizcilāk;>;DEL;ais;ADJ,ACC,PL,FEM
visizcilākais;<visizcilākais;>;INS;o;ADJ,ACC,PL,FEM
fiziskāks;<fiziskāk;>;DEL;s;ADJ,GEN,PL,FEM
fiziskāks;<fiziskāks;>;INS;ām;ADJ,GEN,PL,FEM
atkarīgākais;<atkarīgāk;s>;DEL;ai;ADJ,ACC,SG,FEM
atkarīgākais;<atkarīgākai;s>;INS;ā;ADJ,ACC,SG,FEM
zāģēt;<zāģē;>;DEL;t;V,3,SG,PRS,IND
tehnēcijs;<tehnēcij;>;DEL;s;N,GEN,SG
tehnēcijs;<tehnēcijs;>;INS;a;N,GEN,SG
vājākais;<vājāka;>;DEL;is;ADJ,GEN,SG,MASC
vājākais;<vājākais;>;INS;jam;ADJ,GEN,SG,MASC
topoloģiskais;<topoloģisk;>;DEL;ais;ADJ,NOM,SG,FEM
topoloģiskais;<topoloģiskais;>;INS;o;ADJ,NOM,SG,FEM
lokanība;<lokanība;>;INS;i;N,DAT,SG
ornitoloģe;<ornitoloģ;>;DEL;e;N,LOC,PL
ornitoloģe;<ornitoloģe;>;INS;ēs;N,LOC,PL
gādāt;<gādā;>;DEL;t;V,V.PTCP,PRS,LGSPEC4
gādāt;<gādāt;>;INS;dams;V,V.PTCP,PRS,LGSPEC4
pelēkā mušmire;<pelēk;ā mušmire>;INS;aj;N,DAT,PL
pelēkā mušmire;<pelēkā; mušmire>;INS;m;N,DAT,PL
pelēkā mušmire;<pelēkā mušmir;>;DEL;e;N,DAT,PL
pelēkā mušmire;<pelēkā mušmire;>;INS;ēm;N,DAT,PL
strēbt;<strēb;t>;INS;ā;V,2,PL,PST,IND
ceturtdaļa;<ceturtdaļa;>;INS;i;N,DAT,SG
liepājniece;<liepājni;e>;DEL;ec;N,GEN,PL
liepājniece;<liepājniece;>;INS;ču;N,GEN,PL
halāts;<halāt;>;DEL;s;N,ACC,SG
halāts;<halāts;>;INS;u;N,ACC,SG
nesākt;<nesāk;>;DEL;t;V,2,SG,PST,IND
nesākt;<nesākt;>;INS;i;V,2,SG,PST,IND
nemantīgāks;<nemantīgāk;s>;INS;a;ADJ,ACC,SG,FEM
greznākais;<greznāk;>;DEL;ais;ADJ,DAT,SG,MASC
greznākais;<greznākais;>;INS;o;ADJ,DAT,SG,MASC
modrāks;<modrāk;>;DEL;s;ADJ,DAT,PL,MASC
modrāks;<modrāks;>;INS;iem;ADJ,DAT,PL,MASC
nestādīt;<nestād;>;DEL;īt;V,2,SG,PRS,IND
nestādīt;<nestādīt;>;INS;i;V,2,SG,PRS,IND
socioloģiskākais;<socioloģiskāk;>;DEL;ais;ADJ,DAT,SG,MASC
socioloģiskākais;<socioloģiskākais;>;INS;o;ADJ,DAT,SG,MASC
bārenis;<bāre;s>;DEL;ni;N,LOC,PL
bārenis;<bāreni;s>;INS;ņo;N,LOC,PL
slinkākais;<slinkāka;>;DEL;is;ADJ,INST,SG,MASC
slinkākais;<slinkākais;>;INS;jā;ADJ,INST,SG,MASC
adjektīvs;<adjektīv;s>;INS;o;N,LOC,PL
segsēklis;<segsēk;s>;DEL;li;N,ACC,PL
segsēklis;<segsēkli;s>;INS;ļu;N,ACC,PL
fotogrāfiskāks;<fotogrāfiskāk;>;DEL;s;ADJ,NOM,SG,FEM
fotogrāfiskāks;<fotogrāfiskāks;>;INS;u;ADJ,NOM,SG,FEM
ķīmiskākais;<ķīmiskāk;>;DEL;ais;ADJ,ACC,SG,MASC
ķīmiskākais;<ķīmiskākais;>;INS;ā;ADJ,ACC,SG,MASC
klitors;<klitor;>;DEL;s;N,NOM,PL
klitors;<klitors;>;INS;i;N,NOM,PL
bagātīgais;<bagātīga;>;DEL;is;ADJ,GEN,SG,MASC
bagātīgais;<bagātīgais;>;INS;jam;ADJ,GEN,SG,MASC
brasts;<brast;>;DEL;s;N,GEN,SG
brasts;<brasts;>;INS;a;N,GEN,SG
zāģis;<zāģi;>;DEL;s;N,DAT,PL
zāģis;<zāģis;>;INS;em;N,DAT,PL
velnišķīgāks;<velnišķīgāk;>;DEL;s;ADJ,GEN,PL,FEM
velnišķīgāks;<velnišķīgāks;>;INS;ām;ADJ,GEN,PL,FEM
priecīgs;<priecīg;>;DEL;s;ADJ,GEN,PL,FEM
priecīgs;<priecīgs;>;INS;ām;ADJ,GEN,PL,FEM
etniskais;<etnisk;is>;DEL;a;ADJ,LOC,PL,MASC
etniskais;<etniskai;>;DEL;s;ADJ,LOC,PL,MASC
etniskais;<etniskais;>;INS;e;ADJ,LOC,PL,MASC
krēslot;<;krēslot>;INS;jā;V,LGSPEC2,LgSPEC8
krēslot;<krēsl;ot>;INS;oj;V,LGSPEC2,LgSPEC8
produktīvais;<produktīva;>;DEL;is;ADJ,INST,SG,FEM
produktīvais;<produktīvais;>;INS;jā;ADJ,INST,SG,FEM
aizart;<aizar;>;DEL;t;V,V.MSDR
aizart;<aizart;>;INS;šana;V,V.MSDR
neprast;<neprast;>;INS;s;V,V.PTCP,PST,PASS
laipnākais;<laipnāk;s>;DEL;ai;ADJ,LOC,PL,FEM
laipnākais;<laipnākai;s>;INS;ā;ADJ,LOC,PL,FEM
mundrākais;<mundrāk;is>;DEL;a;ADJ,LOC,PL,MASC
mundrākais;<mundrākai;>;DEL;s;ADJ,LOC,PL,MASC
mundrākais;<mundrākais;>;INS;e;ADJ,LOC,PL,MASC
sūds;<sūd;>;DEL;s;N,LOC,SG
sūds;<sūds;>;INS;ā;N,LOC,SG
nedrošināt;<nedrošinā;t>;INS;šo;V,LGSPEC1,FUT
netīrīgs;<netīrīg;>;DEL;s;ADJ,DAT,PL,FEM
netīrīgs;<netīrīgs;>;INS;ām;ADJ,DAT,PL,FEM
neatrast;<neatr;>;DEL;ast;V,3,PL,IMP
neatrast;<neatrast;>;INS;od;V,3,PL,IMP
slimākais;<slimāka;>;DEL;is;ADJ,DAT,PL,FEM
slimākais;<slimākais;>;INS;jām;ADJ,DAT,PL,FEM
vismeitenīgākais;<vismeitenīgāk;>;DEL;ais;ADJ,LOC,SG,FEM
vismeitenīgākais;<vismeitenīgākais;>;INS;ā;ADJ,LOC,SG,FEM
vērtīgākais;<vērtīgāka;s>;DEL;i;ADJ,INST,PL,MASC
vērtīgākais;<vērtīgākai;s>;INS;jo;ADJ,INST,PL,MASC
kartogrāfe;<kartogrāfe;>;INS;s;N,ACC,PL
reģistrators;<reģistrator;>;DEL;s;N,GEN,SG
reģistrators;<reģistrators;>;INS;a;N,GEN,SG
sēt;<sē;>;DEL;t;V,1,PL,PST,IND
sēt;<sēt;>;INS;jām;V,1,PL,PST,IND
čekls;<čekl;>;DEL;s;ADJ,INST,SG,FEM
čekls;<čekls;>;INS;ā;ADJ,INST,SG,FEM
ķīmiskākais;<ķīmiskāka;>;DEL;is;ADJ,INST,SG,FEM
ķīmiskākais;<ķīmiskākais;>;INS;jā;ADJ,INST,SG,FEM
ētika;<ētik;>;DEL;a;N,ACC,SG
ētika;<ētika;>;INS;u;N,ACC,SG
zemiskāks;<zemiskāk;s>;INS;o;ADJ,INST,PL,MASC
humānākais;<humānāk;>;DEL;ais;ADJ,ACC,SG,MASC
humānākais;<humānākais;>;INS;ā;ADJ,ACC,SG,MASC
seksuāls;<seksuāl;>;DEL;s;ADJ,DAT,SG,MASC
seksuāls;<seksuāls;>;INS;u;ADJ,DAT,SG,MASC
rātens;<rāten;>;DEL;s;ADJ,INST,SG,FEM
rātens;<rātens;>;INS;ā;ADJ,INST,SG,FEM
plosīt;<plos;t>;DEL;ī;V,LGSPEC1,IMP
plosīt;<plosī;t>;INS;o;V,LGSPEC1,IMP
dāsnais;<dāsn;>;DEL;ais;ADJ,ACC,SG,MASC
dāsnais;<dāsnais;>;INS;ā;ADJ,ACC,SG,MASC
struktūra;<struktūra;>;INS;s;N,ACC,PL
blīvākais;<blīvāk;>;DEL;ais;ADJ,ACC,PL,FEM
blīvākais;<blīvākais;>;INS;o;ADJ,ACC,PL,FEM
britiskāks;<britiskāk;>;DEL;s;ADJ,DAT,SG,MASC
britiskāks;<britiskāks;>;INS;u;ADJ,DAT,SG,MASC
tūkstotis;<tūkstoti;>;DEL;s;N,VOC,SG
vakarīgais;<vakarīg;>;DEL;ais;ADJ,DAT,SG,MASC
vakarīgais;<vakarīgais;>;INS;o;ADJ,DAT,SG,MASC
ārprātīgākais;<ārprātīgāk;s>;DEL;ai;ADJ,LOC,PL,FEM
ārprātīgākais;<ārprātīgākai;s>;INS;ā;ADJ,LOC,PL,FEM
saldāks;<saldāk;>;DEL;s;ADJ,GEN,PL,FEM
saldāks;<saldāks;>;INS;ām;ADJ,GEN,PL,FEM
viseiropejiskākais;<viseiropejiskāka;>;DEL;is;ADJ,INST,SG,MASC
viseiropejiskākais;<viseiropejiskākais;>;INS;jā;ADJ,INST,SG,MASC
art;<art;>;INS;u;V,COND,PRS
smieklīgais;<smieklīg;is>;DEL;a;ADJ,LOC,PL,MASC
smieklīgais;<smieklīgai;>;DEL;s;ADJ,LOC,PL,MASC
smieklīgais;<smieklīgais;>;INS;e;ADJ,LOC,PL,MASC
paliekt;<paliek;t>;INS;šo;V,LGSPEC1,FUT
zaļumu balle;<zaļumu ball;>;DEL;e;N,LOC,PL
zaļumu balle;<zaļumu balle;>;INS;ēs;N,LOC,PL
dāniskāks;<dāniskāk;s>;INS;a;ADJ,ACC,SG,FEM
dzemdēt;<dzemdē;>;DEL;t;V,3,SG,PST,IND
dzemdēt;<dzemdēt;>;INS;ja;V,3,SG,PST,IND
nevārds;<nevārd;>;DEL;s;N,INST,SG
nevārds;<nevārds;>;INS;u;N,INST,SG
visarktiskākais;<visarktiskāk;>;DEL;ais;ADJ,NOM,SG,FEM
visarktiskākais;<visarktiskākais;>;INS;o;ADJ,NOM,SG,FEM
tulkot;<tulk;ot>;INS;oj;V,LGSPEC1,PRS
blāvāks;<blāvāk;>;DEL;s;ADJ,NOM,SG,FEM
blāvāks;<blāvāks;>;INS;u;ADJ,NOM,SG,FEM
neieart;<neiear;>;DEL;t;V,2,SG,IMP
nabagākais;<nabagāk;s>;DEL;ai;ADJ,NOM,PL,MASC
nabagākais;<nabagākai;s>;INS;o;ADJ,NOM,PL,MASC
sarkanīgāks;<sarkanīgāk;>;DEL;s;ADJ,GEN,PL,MASC
sarkanīgāks;<sarkanīgāks;>;INS;iem;ADJ,GEN,PL,MASC
slaidāks;<slaidāk;>;DEL;s;ADJ,GEN,SG,FEM
slaidāks;<slaidāks;>;INS;ai;ADJ,GEN,SG,FEM
teoloģiskais;<teoloģiska;>;DEL;is;ADJ,GEN,PL,FEM
teoloģiskais;<teoloģiskais;>;INS;jām;ADJ,GEN,PL,FEM
resnums;<resnum;>;DEL;s;N,LOC,SG
resnums;<resnums;>;INS;ā;N,LOC,SG
neraksturot;<neraksturo;>;DEL;t;V,3,PL,FUT,IND
neraksturot;<neraksturot;>;INS;s;V,3,PL,FUT,IND
visdārgākais;<visdārgāka;>;DEL;is;ADJ,DAT,PL,FEM
visdārgākais;<visdārgākais;>;INS;jām;ADJ,DAT,PL,FEM
vispsiholoģiskākais;<vispsiholoģiskāk;>;DEL;ais;ADJ,ACC,PL,MASC
vispsiholoģiskākais;<vispsiholoģiskākais;>;INS;o;ADJ,ACC,PL,MASC
vārīt;<vārī;>;DEL;t;V,1,SG,FUT,IND
vārīt;<vārīt;>;INS;šu;V,1,SG,FUT,IND
slovēniskais;<slovēniska;s>;DEL;i;ADJ,INST,PL,FEM
slovēniskais;<slovēniskai;s>;INS;jā;ADJ,INST,PL,FEM
visdobjākais;<visdobjāk;>;DEL;ais;ADJ,ACC,PL,FEM
visdobjākais;<visdobjākais;>;INS;o;ADJ,ACC,PL,FEM
bebrs;<bebr;>;DEL;s;N,INST,SG
bebrs;<bebrs;>;INS;u;N,INST,SG
sirmāks;<sirmāk;>;DEL;s;ADJ,DAT,PL,MASC
sirmāks;<sirmāks;>;INS;iem;ADJ,DAT,PL,MASC
pasts;<past;>;DEL;s;N,VOC,SG
nacionālāks;<nacionālāk;>;DEL;s;ADJ,INST,SG,MASC
nacionālāks;<nacionālāks;>;INS;ā;ADJ,INST,SG,MASC
paradoksālākais;<paradoksālāk;s>;DEL;ai;ADJ,NOM,PL,FEM
paradoksālākais;<paradoksālākai;s>;INS;ā;ADJ,NOM,PL,FEM
enerģiskākais;<enerģiskāk;>;DEL;ais;ADJ,ACC,SG,MASC
enerģiskākais;<enerģiskākais;>;INS;ā;ADJ,ACC,SG,MASC
vispatiesīgākais;<vispatiesīgāka;is>;INS;j;ADJ,DAT,PL,MASC
vispatiesīgākais;<vispatiesīgākai;>;DEL;s;ADJ,DAT,PL,MASC
vispatiesīgākais;<vispatiesīgākais;>;INS;em;ADJ,DAT,PL,MASC
afrikāniskākais;<afrikāniskāka;is>;INS;j;ADJ,DAT,PL,MASC
afrikāniskākais;<afrikāniskākai;>;DEL;s;ADJ,DAT,PL,MASC
afrikāniskākais;<afrikāniskākais;>;INS;em;ADJ,DAT,PL,MASC
mazais;<maz;>;DEL;ais;ADJ,LOC,SG,FEM
mazais;<mazais;>;INS;ā;ADJ,LOC,SG,FEM
sapņainākais;<sapņaināk;>;DEL;ais;ADJ,DAT,SG,MASC
sapņainākais;<sapņainākais;>;INS;o;ADJ,DAT,SG,MASC
metafiziskākais;<metafiziskāka;>;DEL;is;ADJ,GEN,SG,MASC
metafiziskākais;<metafiziskākais;>;INS;jam;ADJ,GEN,SG,MASC
homoseksuālākais;<homoseksuālāk;s>;DEL;ai;ADJ,NOM,PL,FEM
homoseksuālākais;<homoseksuālākai;s>;INS;ā;ADJ,NOM,PL,FEM
acu vāks;<acu vāk;>;DEL;s;N,GEN,SG
acu vāks;<acu vāks;>;INS;a;N,GEN,SG
angļu valoda;<angļu valod;>;DEL;a;N,ACC,SG
angļu valoda;<angļu valoda;>;INS;u;N,ACC,SG
noteikt;<notei;>;DEL;kt;V,3,SG,IMP
noteikt;<noteikt;>;INS;c;V,3,SG,IMP
dzeltenīgākais;<dzeltenīgāk;is>;DEL;a;ADJ,LOC,PL,MASC
dzeltenīgākais;<dzeltenīgākai;>;DEL;s;ADJ,LOC,PL,MASC
dzeltenīgākais;<dzeltenīgākais;>;INS;e;ADJ,LOC,PL,MASC
vainīgākais;<vainīgāka;>;DEL;is;ADJ,GEN,PL,FEM
vainīgākais;<vainīgākais;>;INS;jām;ADJ,GEN,PL,FEM
burtstabiņš;<burtstabiņ;>;DEL;š;N,LOC,PL
burtstabiņš;<burtstabiņš;>;INS;os;N,LOC,PL
vīns;<vīn;>;DEL;s;N,DAT,PL
vīns;<vīns;>;INS;iem;N,DAT,PL
viseiropejiskākais;<viseiropejiskāka;s>;DEL;i;ADJ,INST,PL,MASC
viseiropejiskākais;<viseiropejiskākai;s>;INS;jo;ADJ,INST,PL,MASC
jūra;<jūr;>;DEL;a;N,INST,SG
jūra;<jūra;>;INS;u;N,INST,SG
vads;<vad;>;DEL;s;N,LOC,SG
vads;<vads;>;INS;ā;N,LOC,SG
doties;<d;ies>;DEL;ot;V,2,SG,PST,IND
doties;<dot;ies>;INS;ev;V,2,SG,PST,IND
pilnāks;<pilnāk;>;DEL;s;ADJ,NOM,SG,MASC
pilnāks;<pilnāks;>;INS;u;ADJ,NOM,SG,MASC
tīkls;<tīkl;>;DEL;s;N,VOC,PL
tīkls;<tīkls;>;INS;i;N,VOC,PL
lieliskais;<lieliska;>;DEL;is;ADJ,INST,SG,MASC
lieliskais;<lieliskais;>;INS;jā;ADJ,INST,SG,MASC
krūts;<krūt;>;DEL;s;N,INST,PL
krūts;<krūts;>;INS;īm;N,INST,PL
mežainais;<mežaina;s>;DEL;i;ADJ,INST,PL,MASC
mežainais;<mežainai;s>;INS;jo;ADJ,INST,PL,MASC
dzīvespriecīgais;<dzīvespriecīg;>;DEL;ais;ADJ,LOC,SG,FEM
dzīvespriecīgais;<dzīvespriecīgais;>;INS;ā;ADJ,LOC,SG,FEM
sirmmatis;<sirmmati;>;DEL;s;N,VOC,PL
apavs;<apav;>;DEL;s;N,DAT,SG
apavs;<apavs;>;INS;am;N,DAT,SG
istaba;<istab;>;DEL;a;N,ACC,SG
istaba;<istaba;>;INS;u;N,ACC,SG
viszeltainākais;<viszeltaināk;ais>;INS;aj;ADJ,GEN,SG,FEM
viszeltainākais;<viszeltainākai;>;DEL;s;ADJ,GEN,SG,FEM
labvakars;<labvakar;>;DEL;s;N,GEN,SG
labvakars;<labvakars;>;INS;a;N,GEN,SG
saimniece;<saimniece;>;INS;s;N,ACC,PL
valgais;<valga;>;DEL;is;ADJ,DAT,PL,FEM
valgais;<valgais;>;INS;jām;ADJ,DAT,PL,FEM
fotogrāfiskākais;<fotogrāfiskāk;s>;DEL;ai;ADJ,LOC,PL,FEM
fotogrāfiskākais;<fotogrāfiskākai;s>;INS;ā;ADJ,LOC,PL,FEM
melnāks;<melnāk;>;DEL;s;ADJ,GEN,SG,FEM
melnāks;<melnāks;>;INS;ai;ADJ,GEN,SG,FEM
koris;<kor;s>;DEL;i;N,ACC,PL
koris;<kori;s>;INS;u;N,ACC,PL
muzejs;<muzej;s>;INS;u;N,ACC,PL
dzeltēnais;<dzeltēna;>;DEL;is;ADJ,GEN,SG,MASC
dzeltēnais;<dzeltēnais;>;INS;jam;ADJ,GEN,SG,MASC
cirmenis;<cirmeni;>;DEL;s;N,VOC,SG
puve;<puv;>;DEL;e;N,ACC,SG
puve;<puve;>;INS;i;N,ACC,SG
dome;<dome;>;INS;s;N,NOM,PL
purvainākais;<purvaināk;>;DEL;ais;ADJ,ACC,PL,MASC
purvainākais;<purvainākais;>;INS;o;ADJ,ACC,PL,MASC
holandiskāks;<holandiskāk;>;DEL;s;ADJ,ACC,PL,FEM
holandiskāks;<holandiskāks;>;INS;u;ADJ,ACC,PL,FEM
liegt;<lieg;>;DEL;t;V,2,SG,FUT,IND
liegt;<liegt;>;INS;si;V,2,SG,FUT,IND
nepārcept;<nepārcep;>;DEL;t;V,3,PL,PST,IND
nepārcept;<nepārcept;>;INS;a;V,3,PL,PST,IND
seglinieks;<segliniek;>;DEL;s;N,DAT,PL
seglinieks;<seglinieks;>;INS;iem;N,DAT,PL
ārprātīgākais;<ārprātīgāk;>;DEL;ais;ADJ,ACC,PL,FEM
ārprātīgākais;<ārprātīgākais;>;INS;o;ADJ,ACC,PL,FEM
vilkt;<vilk;>;DEL;t;V,3,PL,PST,IND
vilkt;<vilkt;>;INS;a;V,3,PL,PST,IND
pļāpāšana;<;>;DEL;pļāpāšana;N,NOM,PL
pļāpāšana;<pļāpāšana;>;INS;lohis;N,NOM,PL
nepavēlēt;<nepavēl;>;DEL;ēt;V,V.PTCP,PRS,PASS
nepavēlēt;<nepavēlēt;>;INS;ams;V,V.PTCP,PRS,PASS
tumšmatis;<tumšmati;>;DEL;s;N,INST,PL
tumšmatis;<tumšmatis;>;INS;em;N,INST,PL
noslēpumainais;<noslēpumaina;>;DEL;is;ADJ,INST,SG,MASC
noslēpumainais;<noslēpumainais;>;INS;jā;ADJ,INST,SG,MASC
nīderlandiskāks;<nīderlandiskāk;>;DEL;s;ADJ,INST,SG,MASC
nīderlandiskāks;<nīderlandiskāks;>;INS;ā;ADJ,INST,SG,MASC
pūkainais;<pūkaina;>;DEL;is;ADJ,GEN,PL,FEM
pūkainais;<pūkainais;>;INS;jām;ADJ,GEN,PL,FEM
visnepateicīgākais;<visnepateicīgāk;ais>;INS;aj;ADJ,GEN,SG,FEM
visnepateicīgākais;<visnepateicīgākai;>;DEL;s;ADJ,GEN,SG,FEM
nepaart;<nepaar;>;DEL;t;V,V.PTCP,PST,ACT
nepaart;<nepaart;>;INS;is;V,V.PTCP,PST,ACT
visredzamākais;<visredzamāka;>;DEL;is;ADJ,INST,SG,FEM
visredzamākais;<visredzamākais;>;INS;jā;ADJ,INST,SG,FEM
pilsonība;<pilsonība;>;INS;s;N,NOM,PL
rupjāks;<rupjāk;>;DEL;s;ADJ,GEN,SG,FEM
rupjāks;<rupjāks;>;INS;ai;ADJ,GEN,SG,FEM
visvaislīgākais;<visvaislīgāk;>;DEL;ais;ADJ,LOC,SG,FEM
visvaislīgākais;<visvaislīgākais;>;INS;ā;ADJ,LOC,SG,FEM
atvasarīgāks;<atvasarīgāk;>;DEL;s;ADJ,GEN,PL,MASC
atvasarīgāks;<atvasarīgāks;>;INS;iem;ADJ,GEN,PL,MASC
skans;<skan;>;DEL;s;N,DAT,PL
skans;<skans;>;INS;iem;N,DAT,PL
sega;<seg;>;DEL;a;N,INST,SG
sega;<sega;>;INS;u;N,INST,SG
slinks;<slink;>;DEL;s;ADJ,GEN,SG,FEM
slinks;<slinks;>;INS;ai;ADJ,GEN,SG,FEM
federatīvais;<federatīv;>;DEL;ais;ADJ,ACC,SG,MASC
federatīvais;<federatīvais;>;INS;ā;ADJ,ACC,SG,MASC
slidāks;<slidāk;s>;INS;ā;ADJ,INST,PL,FEM
sociālāks;<sociālāk;s>;INS;o;ADJ,INST,PL,MASC
grieķiskāks;<grieķiskāk;>;DEL;s;ADJ,GEN,PL,MASC
grieķiskāks;<grieķiskāks;>;INS;iem;ADJ,GEN,PL,MASC
imperiālisms;<imperiālism;>;DEL;s;N,VOC,SG
viskļūdīgākais;<viskļūdīgāk;>;DEL;ais;ADJ,NOM,SG,FEM
viskļūdīgākais;<viskļūdīgākais;>;INS;o;ADJ,NOM,SG,FEM
retākais;<retāka;s>;DEL;i;ADJ,INST,PL,FEM
retākais;<retākai;s>;INS;jā;ADJ,INST,PL,FEM
krēslaināks;<krēslaināk;>;DEL;s;ADJ,ACC,PL,MASC
krēslaināks;<krēslaināks;>;INS;u;ADJ,ACC,PL,MASC
garlaicīgākais;<garlaicīgāka;>;DEL;is;ADJ,GEN,SG,MASC
garlaicīgākais;<garlaicīgākais;>;INS;jam;ADJ,GEN,SG,MASC
zaļgans;<zaļgan;s>;INS;a;ADJ,ACC,SG,FEM
visinternacionālākais;<visintern;cionālākais>;DEL;a;ADJ,INST,SG,MASC
visinternacionālākais;<visinterna;cionālākais>;INS;ā;ADJ,INST,SG,MASC
visinternacionālākais;<visinternacion;lākais>;DEL;ā;ADJ,INST,SG,MASC
visinternacionālākais;<visinternacionā;lākais>;INS;a;ADJ,INST,SG,MASC
visinternacionālākais;<visinternacionālāka;>;DEL;is;ADJ,INST,SG,MASC
visinternacionālākais;<visinternacionālākais;>;INS;jā;ADJ,INST,SG,MASC
puisītis;<puisī;>;DEL;tis;N,GEN,PL
puisītis;<puisītis;>;INS;šu;N,GEN,PL
robot;<robo;>;DEL;t;V,3,PL,IMP
korejisks;<korejisk;>;DEL;s;ADJ,GEN,SG,FEM
korejisks;<korejisks;>;INS;ai;ADJ,GEN,SG,FEM
šķīvis;<šķīv;is>;INS;j;N,NOM,PL
šķīvis;<šķīvi;>;DEL;s;N,NOM,PL
sarkanbrūnā mušmire;<sarkanbrūn; mušmire>;DEL;ā;N,INST,SG
sarkanbrūnā mušmire;<sarkanbrūnā; mušmire>;INS;o;N,INST,SG
sarkanbrūnā mušmire;<sarkanbrūnā mušmir;>;DEL;e;N,INST,SG
sarkanbrūnā mušmire;<sarkanbrūnā mušmire;>;INS;i;N,INST,SG
stingrāks;<stingrāk;>;DEL;s;ADJ,ACC,PL,MASC
stingrāks;<stingrāks;>;INS;u;ADJ,ACC,PL,MASC
nediskutēt;<nediskutē;>;DEL;t;V,LGSPEC1,PST
nediskutēt;<nediskutēt;>;INS;jis;V,LGSPEC1,PST
nebēdnīgs;<nebēdnīg;>;DEL;s;ADJ,NOM,SG,FEM
nebēdnīgs;<nebēdnīgs;>;INS;u;ADJ,NOM,SG,FEM
mantība;<mantība;>;INS;s;N,GEN,SG
palikt;<palik;>;DEL;t;V,3,SG,PST,IND
palikt;<palikt;>;INS;a;V,3,SG,PST,IND
vannasistaba;<vannasistaba;>;INS;s;N,NOM,PL
piedot;<pied;>;DEL;ot;V,3,PL,PST,IND
piedot;<piedot;>;INS;eva;V,3,PL,PST,IND
neiecept;<neiecep;>;DEL;t;V,1,PL,PRS,IND
neiecept;<neiecept;>;INS;am;V,1,PL,PRS,IND
nepiemirst;<nepiemirs;>;DEL;t;V,1,PL,PST,IND
nepiemirst;<nepiemirst;>;INS;ām;V,1,PL,PST,IND
straujākais;<straujāk;s>;DEL;ai;ADJ,ACC,SG,FEM
straujākais;<straujākai;s>;INS;ā;ADJ,ACC,SG,FEM
kokzāģētava;<kokzāģētav;>;DEL;a;N,ACC,SG
kokzāģētava;<kokzāģētava;>;INS;u;N,ACC,SG
armēniskais;<armēniska;is>;INS;j;ADJ,DAT,PL,MASC
armēniskais;<armēniskai;>;DEL;s;ADJ,DAT,PL,MASC
armēniskais;<armēniskais;>;INS;em;ADJ,DAT,PL,MASC
viszilākais;<viszilāka;>;DEL;is;ADJ,INST,SG,FEM
viszilākais;<viszilākais;>;INS;jā;ADJ,INST,SG,FEM
bezjēdzīgākais;<bezjēdzīgāk;>;DEL;ais;ADJ,ACC,PL,MASC
bezjēdzīgākais;<bezjēdzīgākais;>;INS;o;ADJ,ACC,PL,MASC
