Source;Left;Right;Operation;Object;Grammar
promulgo;<promulgo;>;INS;āverō;V,IND,FUT,1,SG,PRF
caprinus;<capr;>;DEL;inus;ADJ,VOC,NEUT,PL
caprinus;<caprinus;>;INS;īna;ADJ,VOC,NEUT,PL
ballistarius;<ballist;rius>;DEL;a;N,VOC,PL
ballistarius;<ballista;rius>;INS;ā;N,VOC,PL
ballistarius;<ballistari;>;DEL;us;N,VOC,PL
ballistarius;<ballistarius;>;INS;ī;N,VOC,PL
subintro;<subintr;>;DEL;o;V,SBJV,PST,2,PL,IPFV
subintro;<subintro;>;INS;ārētis;V,SBJV,PST,2,PL,IPFV
contristo;<contrist;>;DEL;o;V,IND,PST,2,PL,IPFV
contristo;<contristo;>;INS;ābātis;V,IND,PST,2,PL,IPFV
aculeolatus;<aculeolat;>;DEL;us;ADJ,VOC,NEUT,PL
aculeolatus;<aculeolatus;>;INS;a;ADJ,VOC,NEUT,PL
obsolesco;<obsol;sco>;DEL;e;V,SBJV,PASS,PST,1,SG,IPFV
obsolesco;<obsole;sco>;INS;ē;V,SBJV,PASS,PST,1,SG,IPFV
obsolesco;<obsolesc;>;DEL;o;V,SBJV,PASS,PST,1,SG,IPFV
obsolesco;<obsolesco;>;INS;erer;V,SBJV,PASS,PST,1,SG,IPFV
provolo;<pr;volo>;DEL;o;V,IND,PST,2,PL,IPFV
provolo;<pro;volo>;INS;ō;V,IND,PST,2,PL,IPFV
provolo;<provol;>;DEL;o;V,IND,PST,2,PL,IPFV
provolo;<provolo;>;INS;ābātis;V,IND,PST,2,PL,IPFV
pestibilis;<pestibili;>;DEL;s;ADJ,GEN,NEUT,SG
pestibilis;<pestibilis;>;INS;um;ADJ,GEN,NEUT,SG
ovinus;<ov;>;DEL;inus;ADJ,GEN,NEUT,SG
ovinus;<ovinus;>;INS;īnī;ADJ,GEN,NEUT,SG
satsumensis;<satsumen;s>;DEL;si;ADJ,VOC,NEUT,SG
satsumensis;<satsumensis;>;INS;e;ADJ,VOC,NEUT,SG
cultissimus;<cultissim;>;DEL;us;ADJ,ABL,FEM,SG
cultissimus;<cultissimus;>;INS;ā;ADJ,ABL,FEM,SG
acclaro;<accl;ro>;DEL;a;V,SBJV,PASS,PST,1,SG,IPFV
acclaro;<accla;ro>;INS;ārāre;V,SBJV,PASS,PST,1,SG,IPFV
acclaro;<acclar;>;DEL;o;V,SBJV,PASS,PST,1,SG,IPFV
denoto;<d;noto>;DEL;e;V,NFIN
denoto;<de;noto>;INS;ē;V,NFIN
denoto;<denot;>;DEL;o;V,NFIN
denoto;<denoto;>;INS;āre;V,NFIN
efflagito;<effl;gito>;DEL;a;V,SBJV,PST,2,SG,IPFV
efflagito;<effla;gito>;INS;ā;V,SBJV,PST,2,SG,IPFV
efflagito;<efflagit;>;DEL;o;V,SBJV,PST,2,SG,IPFV
efflagito;<efflagito;>;INS;ārēris;V,SBJV,PST,2,SG,IPFV
ingenero;<ingener;>;DEL;o;V,SBJV,PST,2,PL,IPFV
ingenero;<ingenero;>;INS;ārētis;V,SBJV,PST,2,PL,IPFV
obtundo;<obtu;do>;DEL;n;V,SBJV,PST,1,PL,PFV
obtundo;<obtund;>;DEL;o;V,SBJV,PST,1,PL,PFV
obtundo;<obtundo;>;INS;erīmus;V,SBJV,PST,1,PL,PFV
perpendicularis;<perpendicul;aris>;INS;āri;ADJ,ACC,NEUT,PL
perpendicularis;<perpendicula;>;DEL;ris;ADJ,ACC,NEUT,PL
saburro;<saburr;>;DEL;o;V,IMP,PRS,3,PL
saburro;<saburro;>;INS;āte;V,IMP,PRS,3,PL
perluo;<perlu;>;DEL;o;V,IND,PST,2,SG,PRF
perluo;<perluo;>;INS;erās;V,IND,PST,2,SG,PRF
aucto;<auct;>;DEL;o;V,IND,PASS,PST,1,SG,IPFV
aucto;<aucto;>;INS;ābar;V,IND,PASS,PST,1,SG,IPFV
impollutus;<impoll;>;DEL;utus;ADJ,ACC,FEM,SG
impollutus;<impollutus;>;INS;ūtam;ADJ,ACC,FEM,SG
chirurgius;<ch;rurgius>;DEL;i;ADJ,VOC,MASC,SG
chirurgius;<chi;rurgius>;INS;ī;ADJ,VOC,MASC,SG
chirurgius;<chirurgi;>;DEL;us;ADJ,VOC,MASC,SG
chirurgius;<chirurgius;>;INS;e;ADJ,VOC,MASC,SG
maltho;<malth;>;DEL;o;V,IND,PST,3,PL,IPFV
maltho;<maltho;>;INS;ābant;V,IND,PST,3,PL,IPFV
luno;<l;>;DEL;uno;V,IND,PASS,PST,1,SG,IPFV
luno;<luno;>;INS;ūnābar;V,IND,PASS,PST,1,SG,IPFV
instauro;<;nstauro>;DEL;i;V.PTCP,PRS
instauro;<i;nstauro>;INS;ī;V.PTCP,PRS
instauro;<instaur;>;DEL;o;V.PTCP,PRS
instauro;<instauro;>;INS;āns;V.PTCP,PRS
tremefacio;<tremefaci;>;DEL;o;V,IND,PRS,1,PL
tremefacio;<tremefacio;>;INS;mus;V,IND,PRS,1,PL
truculentus;<truculent;>;DEL;us;ADJ,ACC,FEM,SG
truculentus;<truculentus;>;INS;am;ADJ,ACC,FEM,SG
praemunio;<praem;nio>;DEL;u;V,SBJV,PASS,PRS,2,SG
praemunio;<praemu;nio>;INS;ū;V,SBJV,PASS,PRS,2,SG
praemunio;<praemuni;>;DEL;o;V,SBJV,PASS,PRS,2,SG
praemunio;<praemunio;>;INS;āris;V,SBJV,PASS,PRS,2,SG
suffrago;<suffr;>;DEL;ago;V,NFIN
suffrago;<suffrago;>;INS;āgāre;V,NFIN
vinolentus;<v;nolentus>;DEL;i;ADJ,GEN,NEUT,PL
vinolentus;<vi;nolentus>;INS;ī;ADJ,GEN,NEUT,PL
vinolentus;<vinolent;us>;INS;ōr;ADJ,GEN,NEUT,PL
vinolentus;<vinolentu;>;DEL;s;ADJ,GEN,NEUT,PL
vinolentus;<vinolentus;>;INS;m;ADJ,GEN,NEUT,PL
conlaudo;<conlaud;>;DEL;o;V,IND,PRS,2,PL
conlaudo;<conlaudo;>;INS;ātis;V,IND,PRS,2,PL
coambulo;<coambul;>;DEL;o;V,IND,FUT,3,PL,PRF
coambulo;<coambulo;>;INS;āverint;V,IND,FUT,3,PL,PRF
inunguo;<inun;>;DEL;guo;V,IND,PST,2,SG,PRF
inunguo;<inunguo;>;INS;xerās;V,IND,PST,2,SG,PRF
urealyticus;<urealytic;>;DEL;us;ADJ,ABL,FEM,SG
urealyticus;<urealyticus;>;INS;ā;ADJ,ABL,FEM,SG
avoco;<;voco>;DEL;a;V,IMP,FUT,3,PL
avoco;<a;voco>;INS;ā;V,IMP,FUT,3,PL
avoco;<avoc;>;DEL;o;V,IMP,FUT,3,PL
avoco;<avoco;>;INS;antō;V,IMP,FUT,3,PL
interseco;<intersec;>;DEL;o;V,IND,PRS,3,PL
interseco;<interseco;>;INS;unt;V,IND,PRS,3,PL
dirumpo;<d;rumpo>;DEL;i;V,IND,PASS,PST,1,PL,IPFV
dirumpo;<di;rumpo>;INS;ī;V,IND,PASS,PST,1,PL,IPFV
dirumpo;<dirump;>;DEL;o;V,IND,PASS,PST,1,PL,IPFV
dirumpo;<dirumpo;>;INS;ēbāmur;V,IND,PASS,PST,1,PL,IPFV
regeneratio;<regener;tio>;DEL;a;N,GEN,SG
regeneratio;<regenera;tio>;INS;ā;N,GEN,SG
regeneratio;<regenerati;>;DEL;o;N,GEN,SG
regeneratio;<regeneratio;>;INS;ōnis;N,GEN,SG
vaccula;<vaccul;>;DEL;a;N,DAT,PL
vaccula;<vaccula;>;INS;īs;N,DAT,PL
ultimo;<ultim;>;DEL;o;V,SBJV,PRS,3,SG
ultimo;<ultimo;>;INS;et;V,SBJV,PRS,3,SG
nefastus;<nef;stus>;DEL;a;ADJ,VOC,NEUT,SG
nefastus;<nefa;stus>;INS;ā;ADJ,VOC,NEUT,SG
nefastus;<nefastu;>;DEL;s;ADJ,VOC,NEUT,SG
nefastus;<nefastus;>;INS;m;ADJ,VOC,NEUT,SG
asso;<as;so>;INS;sāverīmu;V,SBJV,PST,1,PL,PFV
asso;<ass;>;DEL;o;V,SBJV,PST,1,PL,PFV
adplumbo;<adplumb;>;DEL;o;V,IND,PASS,FUT,1,PL
adplumbo;<adplumbo;>;INS;ābimur;V,IND,PASS,FUT,1,PL
magnicristatus;<magnicristat;s>;DEL;u;ADJ,ACC,MASC,PL
magnicristatus;<magnicristatu;s>;INS;ō;ADJ,ACC,MASC,PL
moralitas;<m;litas>;DEL;ora;N,DAT,SG
moralitas;<mora;litas>;INS;ōrā;N,DAT,SG
moralitas;<moralit;>;DEL;as;N,DAT,SG
moralitas;<moralitas;>;INS;ātī;N,DAT,SG
occupatissimus;<occup;tissimus>;DEL;a;ADJ,GEN,MASC,PL
occupatissimus;<occupa;tissimus>;INS;ā;ADJ,GEN,MASC,PL
occupatissimus;<occupatissim;us>;INS;ōr;ADJ,GEN,MASC,PL
occupatissimus;<occupatissimu;>;DEL;s;ADJ,GEN,MASC,PL
occupatissimus;<occupatissimus;>;INS;m;ADJ,GEN,MASC,PL
proveho;<pr;veho>;DEL;o;V,IND,PASS,FUT,3,PL
proveho;<pro;veho>;INS;ō;V,IND,PASS,FUT,3,PL
proveho;<proveh;>;DEL;o;V,IND,PASS,FUT,3,PL
proveho;<proveho;>;INS;entur;V,IND,PASS,FUT,3,PL
adclino;<adcl;no>;DEL;i;V,IND,PASS,PRS,1,SG
adclino;<adcli;no>;INS;ī;V,IND,PASS,PRS,1,SG
adclino;<adclino;>;INS;r;V,IND,PASS,PRS,1,SG
ingenero;<ingener;>;DEL;o;V,IND,PRS,1,PL
ingenero;<ingenero;>;INS;āmus;V,IND,PRS,1,PL
comprobator;<comprob;r>;DEL;ato;N,ABL,PL
comprobator;<comprobato;r>;INS;ātō;N,ABL,PL
comprobator;<comprobator;>;INS;ibus;N,ABL,PL
noscito;<n;scito>;DEL;o;V,IND,PST,1,SG,PFV
noscito;<no;scito>;INS;ō;V,IND,PST,1,SG,PFV
noscito;<noscit;>;DEL;o;V,IND,PST,1,SG,PFV
noscito;<noscito;>;INS;āvī;V,IND,PST,1,SG,PFV
emundo;<;mundo>;DEL;e;V,SBJV,PRS,1,PL
emundo;<e;mundo>;INS;ē;V,SBJV,PRS,1,PL
emundo;<emund;>;DEL;o;V,SBJV,PRS,1,PL
emundo;<emundo;>;INS;ēmus;V,SBJV,PRS,1,PL
coincido;<coinc;ido>;INS;īd;V,IND,PST,2,SG,PFV
coincido;<coinci;>;DEL;do;V,IND,PST,2,SG,PFV
coincido;<coincido;>;INS;stī;V,IND,PST,2,SG,PFV
appretio;<appreti;>;DEL;o;V,IND,PST,2,SG,PFV
appretio;<appretio;>;INS;āvistī;V,IND,PST,2,SG,PFV
liricen;<liric;n>;DEL;e;N,GEN,PL
liricen;<lirice;n>;INS;i;N,GEN,PL
liricen;<liricen;>;INS;um;N,GEN,PL
acia;<aci;>;DEL;a;N,ABL,PL
acia;<acia;>;INS;īs;N,ABL,PL
impudentior;<impudenti;>;DEL;or;ADJ,VOC,NEUT,SG
impudentior;<impudentior;>;INS;us;ADJ,VOC,NEUT,SG
pulcher;<pulch;r>;DEL;e;ADJ,GEN,NEUT,SG
pulcher;<pulcher;>;INS;um;ADJ,GEN,NEUT,SG
cubiculum;<cubicul;>;DEL;um;N,GEN,PL
cubiculum;<cubiculum;>;INS;īs;N,GEN,PL
exardeo;<exar;>;DEL;deo;V,SBJV,PST,3,PL,PRF
exardeo;<exardeo;>;INS;sissent;V,SBJV,PST,3,PL,PRF
gracilentus;<gracilent;>;DEL;us;ADJ,NOM,MASC,PL
gracilentus;<gracilentus;>;INS;ī;ADJ,NOM,MASC,PL
triplico;<tr;plico>;DEL;i;V,NFIN
triplico;<tri;plico>;INS;ī;V,NFIN
triplico;<triplic;>;DEL;o;V,NFIN
triplico;<triplico;>;INS;āre;V,NFIN
pampineus;<pampin;eus>;INS;ea;ADJ,NOM,FEM,PL
pampineus;<pampine;>;DEL;us;ADJ,NOM,FEM,PL
amatrix;<am;trix>;DEL;a;N,GEN,SG
amatrix;<ama;trix>;INS;ā;N,GEN,SG
amatrix;<amatr;ix>;INS;īc;N,GEN,SG
amatrix;<amatri;>;DEL;x;N,GEN,SG
amatrix;<amatrix;>;INS;s;N,GEN,SG
consecro;<c;nsecro>;DEL;o;V,SBJV,PST,2,SG,PRF
consecro;<co;nsecro>;INS;ō;V,SBJV,PST,2,SG,PRF
consecro;<consecr;>;DEL;o;V,SBJV,PST,2,SG,PRF
consecro;<consecro;>;INS;āvissēs;V,SBJV,PST,2,SG,PRF
jacio;<j;>;DEL;acio;V,SBJV,PST,2,SG,PFV
jacio;<jacio;>;INS;ēcerīs;V,SBJV,PST,2,SG,PFV
echinatus;<echin;>;DEL;atus;ADJ,GEN,MASC,SG
echinatus;<echinatus;>;INS;ātī;ADJ,GEN,MASC,SG
amentissimus;<;mentissimus>;DEL;a;ADJ,DAT,FEM,SG
amentissimus;<a;mentissimus>;INS;ā;ADJ,DAT,FEM,SG
amentissimus;<amentissim;>;DEL;us;ADJ,DAT,FEM,SG
amentissimus;<amentissimus;>;INS;ō;ADJ,DAT,FEM,SG
scythicus;<scythic;>;DEL;us;ADJ,GEN,NEUT,SG
scythicus;<scythicus;>;INS;ī;ADJ,GEN,NEUT,SG
deploro;<d;ploro>;DEL;e;V,IND,FUT,1,SG
deploro;<de;ploro>;INS;ē;V,IND,FUT,1,SG
deploro;<depl;>;DEL;oro;V,IND,FUT,1,SG
deploro;<deploro;>;INS;ōrābō;V,IND,FUT,1,SG
remotior;<rem;tior>;DEL;o;ADJ,VOC,MASC/FEM,PL
remotior;<remo;tior>;INS;ō;ADJ,VOC,MASC/FEM,PL
remotior;<remoti;r>;DEL;o;ADJ,VOC,MASC/FEM,PL
remotior;<remotio;r>;INS;ō;ADJ,VOC,MASC/FEM,PL
remotior;<remotior;>;INS;ēs;ADJ,VOC,MASC/FEM,PL
torculo;<torcul;>;DEL;o;V,SBJV,PST,2,PL,IPFV
torculo;<torculo;>;INS;ārētis;V,SBJV,PST,2,PL,IPFV
erysithales;<erysithale;>;DEL;s;N,ACC,SG
erysithales;<erysithales;>;INS;m;N,ACC,SG
retrospicio;<retr;spicio>;DEL;o;V,IND,PST,1,SG,IPFV
retrospicio;<retro;spicio>;INS;ō;V,IND,PST,1,SG,IPFV
retrospicio;<retrospici;>;DEL;o;V,IND,PST,1,SG,IPFV
retrospicio;<retrospicio;>;INS;ēbam;V,IND,PST,1,SG,IPFV
libamen;<l;men>;DEL;iba;N,ACC,SG
libamen;<liba;men>;INS;ībā;N,ACC,SG
ananassus;<ananass;s>;DEL;u;ADJ,ACC,FEM,PL
ananassus;<ananassu;s>;INS;ā;ADJ,ACC,FEM,PL
nubivagus;<n;bivagus>;DEL;u;ADJ,GEN,MASC,SG
nubivagus;<nu;bivagus>;INS;ū;ADJ,GEN,MASC,SG
nubivagus;<nubivag;>;DEL;us;ADJ,GEN,MASC,SG
nubivagus;<nubivagus;>;INS;ī;ADJ,GEN,MASC,SG
liniger;<l;niger>;DEL;i;ADJ,VOC,NEUT,PL
liniger;<li;niger>;INS;ī;ADJ,VOC,NEUT,PL
liniger;<liniger;>;INS;a;ADJ,VOC,NEUT,PL
trisetus;<tris;tus>;DEL;e;ADJ,NOM,NEUT,SG
trisetus;<trise;tus>;INS;ē;ADJ,NOM,NEUT,SG
trisetus;<trisetu;>;DEL;s;ADJ,NOM,NEUT,SG
trisetus;<trisetus;>;INS;m;ADJ,NOM,NEUT,SG
boarius;<bo;rius>;DEL;a;ADJ,GEN,FEM,SG
boarius;<boa;rius>;INS;ā;ADJ,GEN,FEM,SG
boarius;<boari;>;DEL;us;ADJ,GEN,FEM,SG
boarius;<boarius;>;INS;ae;ADJ,GEN,FEM,SG
conspicillatus;<conspicill;>;DEL;atus;ADJ,VOC,MASC,PL
conspicillatus;<conspicillatus;>;INS;ātī;ADJ,VOC,MASC,PL
ablaqueo;<ablaque;>;DEL;o;V,SBJV,PASS,PST,3,PL,IPFV
ablaqueo;<ablaqueo;>;INS;ārentur;V,SBJV,PASS,PST,3,PL,IPFV
Cajetanus;<C;s>;DEL;ajetanu;ADJ,ACC,FEM,PL
Cajetanus;<Cajetanu;s>;INS;ājētānā;ADJ,ACC,FEM,PL
inconfusus;<inc;nfusus>;DEL;o;ADJ,VOC,MASC,SG
inconfusus;<inco;nfusus>;INS;ō;ADJ,VOC,MASC,SG
inconfusus;<inconf;s>;DEL;usu;ADJ,VOC,MASC,SG
inconfusus;<inconfusu;s>;INS;ū;ADJ,VOC,MASC,SG
inconfusus;<inconfusus;>;INS;e;ADJ,VOC,MASC,SG
superimpendo;<superimpend;>;DEL;o;V,IND,PST,3,PL,IPFV
superimpendo;<superimpendo;>;INS;ēbant;V,IND,PST,3,PL,IPFV
parturio;<parturi;>;DEL;o;V,IND,PST,1,PL,IPFV
parturio;<parturio;>;INS;ēbāmus;V,IND,PST,1,PL,IPFV
optimus;<optim;s>;DEL;u;ADJ,ACC,NEUT,SG
optimus;<optimu;s>;INS;ī;ADJ,ACC,NEUT,SG
atrioventricularis;<atrioventricul;aris>;INS;āri;ADJ,VOC,NEUT,PL
atrioventricularis;<atrioventricula;>;DEL;ris;ADJ,VOC,NEUT,PL
conquasso;<conquass;>;DEL;o;V,SBJV,PASS,PST,2,PL,IPFV
conquasso;<conquasso;>;INS;ārēminī;V,SBJV,PASS,PST,2,PL,IPFV
carcinophagus;<carcinophag;>;DEL;us;ADJ,VOC,MASC,PL
carcinophagus;<carcinophagus;>;INS;ī;ADJ,VOC,MASC,PL
coherceo;<coherc;>;DEL;eo;V,IND,PST,1,PL,PFV
coherceo;<coherceo;>;INS;uimus;V,IND,PST,1,PL,PFV
locupletissimus;<locupl;tissimus>;DEL;e;ADJ,GEN,NEUT,SG
locupletissimus;<locuple;tissimus>;INS;ē;ADJ,GEN,NEUT,SG
locupletissimus;<locupletissim;>;DEL;us;ADJ,GEN,NEUT,SG
locupletissimus;<locupletissimus;>;INS;ī;ADJ,GEN,NEUT,SG
cornicen;<cornic;n>;DEL;e;N,DAT,PL
cornicen;<cornice;n>;INS;i;N,DAT,PL
cornicen;<cornicen;>;INS;ibus;N,DAT,PL
crebritudo;<cr;britudo>;DEL;e;N,ABL,SG
crebritudo;<cre;britudo>;INS;ē;N,ABL,SG
crebritudo;<crebrit;>;DEL;udo;N,ABL,SG
crebritudo;<crebritudo;>;INS;ūdine;N,ABL,SG
interjungo;<interjung;>;DEL;o;V,IND,PST,2,PL,IPFV
interjungo;<interjungo;>;INS;ēbātis;V,IND,PST,2,PL,IPFV
circueo;<circu;>;DEL;eo;V,SBJV,PST,1,PL,IPFV
circueo;<circueo;>;INS;īrēmus;V,SBJV,PST,1,PL,IPFV
cognomino;<cogn;mino>;DEL;o;V,IND,PASS,FUT,2,SG
cognomino;<cogno;mino>;INS;ō;V,IND,PASS,FUT,2,SG
cognomino;<cognomin;>;DEL;o;V,IND,PASS,FUT,2,SG
cognomino;<cognomino;>;INS;āberis;V,IND,PASS,FUT,2,SG
subverso;<subvers;>;DEL;o;V,SBJV,PST,1,SG,PRF
subverso;<subverso;>;INS;āvissem;V,SBJV,PST,1,SG,PRF
assumo;<as;sumo>;INS;sūmēbāri;V,IND,PASS,PST,2,SG,IPFV
assumo;<ass;>;DEL;umo;V,IND,PASS,PST,2,SG,IPFV
factiosus;<facti;s>;DEL;osu;ADJ,VOC,FEM,PL
factiosus;<factiosu;s>;INS;ō;ADJ,VOC,FEM,PL
factiosus;<factiosus;>;INS;ae;ADJ,VOC,FEM,PL
elaboro;<;laboro>;DEL;e;V,IND,PST,2,PL,IPFV
elaboro;<e;laboro>;INS;ē;V,IND,PST,2,PL,IPFV
elaboro;<elab;>;DEL;oro;V,IND,PST,2,PL,IPFV
elaboro;<elaboro;>;INS;ōrābātis;V,IND,PST,2,PL,IPFV
conlido;<conl;>;DEL;ido;V,IMP,PRS,3,SG
conlido;<conlido;>;INS;īde;V,IMP,PRS,3,SG
adspergo;<adsperg;>;DEL;o;V,SBJV,PST,1,PL,IPFV
adspergo;<adspergo;>;INS;erēmus;V,SBJV,PST,1,PL,IPFV
nonnullus;<n;nnullus>;DEL;o;ADJ,VOC,MASC,SG
nonnullus;<no;nnullus>;INS;ō;ADJ,VOC,MASC,SG
nonnullus;<nonn;llus>;DEL;u;ADJ,VOC,MASC,SG
nonnullus;<nonnu;llus>;INS;ū;ADJ,VOC,MASC,SG
nonnullus;<nonnull;>;DEL;us;ADJ,VOC,MASC,SG
nonnullus;<nonnullus;>;INS;e;ADJ,VOC,MASC,SG
explicatio;<explic;tio>;DEL;a;N,VOC,SG
explicatio;<explica;tio>;INS;ā;N,VOC,SG
explicatio;<explicati;>;DEL;o;N,VOC,SG
explicatio;<explicatio;>;INS;ō;N,VOC,SG
digitifer;<digitifer;>;INS;ō;ADJ,DAT,MASC,SG
lenior;<l;nior>;DEL;e;ADJ,VOC,NEUT,SG
lenior;<le;nior>;INS;ē;ADJ,VOC,NEUT,SG
lenior;<leni;>;DEL;or;ADJ,VOC,NEUT,SG
lenior;<lenior;>;INS;us;ADJ,VOC,NEUT,SG
gluttio;<glutt;>;DEL;io;V,IMP,FUT,3,SG
gluttio;<gluttio;>;INS;ītō;V,IMP,FUT,3,SG
chaldaeicus;<chaldaeic;s>;DEL;u;ADJ,DAT,NEUT,SG
chaldaeicus;<chaldaeicu;s>;INS;ī;ADJ,DAT,NEUT,SG
anhelo;<anh;elo>;INS;ēlāv;V,SBJV,PST,2,PL,PFV
anhelo;<anhe;>;DEL;lo;V,SBJV,PST,2,PL,PFV
anhelo;<anhelo;>;INS;rītis;V,SBJV,PST,2,PL,PFV
orthogonius;<orthog;nius>;DEL;o;ADJ,NOM,NEUT,SG
orthogonius;<orthogo;nius>;INS;ō;ADJ,NOM,NEUT,SG
orthogonius;<orthogoniu;>;DEL;s;ADJ,NOM,NEUT,SG
orthogonius;<orthogonius;>;INS;m;ADJ,NOM,NEUT,SG
commonefacio;<commonef;>;DEL;acio;V,IND,PASS,PRS,2,SG
commonefacio;<commonefacio;>;INS;īs;V,IND,PASS,PRS,2,SG
nemorivagus;<nemorivag;s>;DEL;u;ADJ,ACC,MASC,PL
nemorivagus;<nemorivagu;s>;INS;ō;ADJ,ACC,MASC,PL
pandia;<pand;a>;DEL;i;N,VOC,SG
pandia;<pandi;a>;INS;ī;N,VOC,SG
exsurgo;<exsurg;>;DEL;o;V.PTCP,PRS
exsurgo;<exsurgo;>;INS;ēns;V.PTCP,PRS
relevo;<relev;>;DEL;o;V,IND,PASS,FUT,3,PL
relevo;<relevo;>;INS;ābuntur;V,IND,PASS,FUT,3,PL
recurvo;<recurv;>;DEL;o;V,SBJV,PST,3,SG,IPFV
recurvo;<recurvo;>;INS;āret;V,SBJV,PST,3,SG,IPFV
expergo;<experg;>;DEL;o;V,IND,PASS,PRS,3,SG
expergo;<expergo;>;INS;itur;V,IND,PASS,PRS,3,SG
attributrix;<attrib;trix>;DEL;u;N,GEN,PL
attributrix;<attribu;trix>;INS;ū;N,GEN,PL
attributrix;<attributr;>;DEL;ix;N,GEN,PL
attributrix;<attributrix;>;INS;īcum;N,GEN,PL
illatio;<ill;tio>;DEL;a;N,NOM,SG
illatio;<illa;tio>;INS;ā;N,NOM,SG
illatio;<illati;>;DEL;o;N,NOM,SG
illatio;<illatio;>;INS;ō;N,NOM,SG
expiatio;<expi;tio>;DEL;a;N,ACC,SG
expiatio;<expia;tio>;INS;ā;N,ACC,SG
expiatio;<expiati;>;DEL;o;N,ACC,SG
expiatio;<expiatio;>;INS;ōnem;N,ACC,SG
anniversarius;<annivers;rius>;DEL;a;ADJ,ABL,FEM,SG
anniversarius;<anniversa;rius>;INS;ā;ADJ,ABL,FEM,SG
anniversarius;<anniversari;>;DEL;us;ADJ,ABL,FEM,SG
anniversarius;<anniversarius;>;INS;ā;ADJ,ABL,FEM,SG
ducenarius;<duc;rius>;DEL;ena;ADJ,NOM,FEM,SG
ducenarius;<ducena;rius>;INS;ēnā;ADJ,NOM,FEM,SG
ducenarius;<ducenari;>;DEL;us;ADJ,NOM,FEM,SG
ducenarius;<ducenarius;>;INS;a;ADJ,NOM,FEM,SG
arabicus;<arabic;us>;INS;ōr;ADJ,GEN,NEUT,PL
arabicus;<arabicu;>;DEL;s;ADJ,GEN,NEUT,PL
arabicus;<arabicus;>;INS;m;ADJ,GEN,NEUT,PL
luctuosus;<luct;us>;DEL;uos;ADJ,DAT,NEUT,SG
luctuosus;<luctuosu;s>;INS;ōsī;ADJ,DAT,NEUT,SG
ignio;<igni;>;DEL;o;V,IND,PRS,3,PL
ignio;<ignio;>;INS;unt;V,IND,PRS,3,PL
rutilo;<rutil;>;DEL;o;V,IND:PASS,PST,2,PL,IPFV
rutilo;<rutilo;>;INS;ābāminī;V,IND:PASS,PST,2,PL,IPFV
suffulcio;<suffulci;>;DEL;o;V,SBJV,PRS,2,PL
suffulcio;<suffulcio;>;INS;ātis;V,SBJV,PRS,2,PL
serbocroaticus;<serbocroatic;>;DEL;us;ADJ,GEN,NEUT,SG
serbocroaticus;<serbocroaticus;>;INS;ī;ADJ,GEN,NEUT,SG
praetondeo;<praetond;>;DEL;eo;V,IND,PST,3,SG,IPFV
praetondeo;<praetondeo;>;INS;ēbat;V,IND,PST,3,SG,IPFV
desiccatio;<d;siccatio>;DEL;e;N,ACC,PL
desiccatio;<de;siccatio>;INS;ē;N,ACC,PL
desiccatio;<desicc;tio>;DEL;a;N,ACC,PL
desiccatio;<desicca;tio>;INS;ā;N,ACC,PL
desiccatio;<desiccati;>;DEL;o;N,ACC,PL
desiccatio;<desiccatio;>;INS;ōnēs;N,ACC,PL
petraeus;<petrae;>;DEL;us;ADJ,NOM,NEUT,PL
petraeus;<petraeus;>;INS;a;ADJ,NOM,NEUT,PL
succenseo;<succ;nseo>;DEL;e;V,IND,FUT,3,PL
succenseo;<succe;nseo>;INS;ē;V,IND,FUT,3,PL
succenseo;<succens;>;DEL;eo;V,IND,FUT,3,PL
succenseo;<succenseo;>;INS;ēbunt;V,IND,FUT,3,PL
floccosus;<floccos;s>;DEL;u;ADJ,ACC,FEM,PL
floccosus;<floccosu;s>;INS;ā;ADJ,ACC,FEM,PL
exscribo;<exscr;ibo>;INS;īps;V,IND,PST,2,SG,PFV
exscribo;<exscri;>;DEL;bo;V,IND,PST,2,SG,PFV
exscribo;<exscribo;>;INS;stī;V,IND,PST,2,SG,PFV
conporto;<conport;>;DEL;o;V,IND,PASS,PRS,2,PL
conporto;<conporto;>;INS;āminī;V,IND,PASS,PRS,2,PL
oscito;<oscit;>;DEL;o;V,IND,FUT,2,SG
oscito;<oscito;>;INS;ābis;V,IND,FUT,2,SG
suppedito;<suppedit;>;DEL;o;V,IND,PST,1,PL,PRF
suppedito;<suppedito;>;INS;āverāmus;V,IND,PST,1,PL,PRF
enumero;<;numero>;DEL;e;V,SBJV,PST,2,SG,PRF
enumero;<e;numero>;INS;ē;V,SBJV,PST,2,SG,PRF
enumero;<enumer;>;DEL;o;V,SBJV,PST,2,SG,PRF
enumero;<enumero;>;INS;āvissēs;V,SBJV,PST,2,SG,PRF
degluttio;<d;gluttio>;DEL;e;V,IND,PST,2,PL,IPFV
degluttio;<de;gluttio>;INS;ē;V,IND,PST,2,PL,IPFV
degluttio;<deglutti;>;DEL;o;V,IND,PST,2,PL,IPFV
degluttio;<degluttio;>;INS;ēbātis;V,IND,PST,2,PL,IPFV
restauro;<r;stauro>;DEL;e;V,IND,PRS,1,SG
restauro;<re;stauro>;INS;ē;V,IND,PRS,1,SG
restauro;<restaur;>;DEL;o;V,IND,PRS,1,SG
restauro;<restauro;>;INS;ō;V,IND,PRS,1,SG
